edge_id,pdf_page,annotation_index,rectangle,visible_text,reference_form,scope,target_id,source_relpath,source_line,source_column,candidate_id,application_id,origin_class,resolution_basis,compiled_status
ega2.edge.sha256.5ab9ba249a4aca663bce6539dcbbf83c98e055955c138ba93e70deeef7563b70,22,5,"494.19500,341.77600,520.75500,351.02100",(2.2.3).,sref,standalone EGA II reader,ega2.c02.statement.2-2-3,ega2/ega2-2.tex,690,371,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.72781c5d91ed82ea3b052df856cdfbe0493e829f97772696e51474068c2e7314,22,6,"167.20400,311.32600,193.76400,320.57200","(2.2.2),",sref,standalone EGA II reader,ega2.c02.lem.2-2-2,ega2/ega2-2.tex,695,87,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.f142747be518a1af1e49b36602d6cb1bade69ce150f68f4a83669fb89662a854,22,7,"90.00000,283.92300,116.56000,293.16800",(2.2.2);,sref,standalone EGA II reader,ega2.c02.lem.2-2-2,ega2/ega2-2.tex,695,331,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e18fee530cb5431c162b19268e873f30c425918ed60be041efe86d0a38b04a61,22,8,"442.55100,136.90700,469.11100,146.15200",(2.5.2),sref,standalone EGA II reader,ega2.c02.prop.2-5-2,ega2/ega2-2.tex,709,77,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.6f1e4b1c93790a54c9eddff693496a3bbc3040e64a24cc293b38fb6c8d2eef9a,23,0,"269.59100,638.11200,296.15100,647.35700",(2.5.4),sref,standalone EGA II reader,ega2.c02.prop.2-5-4,ega2/ega2-2.tex,727,28,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.9786c3b949b7f62baf588e0f3f87cc574288caca28bd120a435743bb16f88728,23,1,"113.97800,542.73800,140.53900,551.98400",(2.2.7).,sref,standalone EGA II reader,ega2.c02.statement.2-2-7,ega2/ega2-2.tex,736,117,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.3b24150b9d2be540eba68ab4ce85465332cec59ef02bfd2dc5fda8f318d6bdd0,23,2,"428.31300,495.72300,454.87300,504.96800","(2.4.4),",sref,standalone EGA II reader,ega2.c02.prop.2-4-4,ega2/ega2-2.tex,742,99,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.a2b046eee3b40f1a87c3a22f284d62d89e0dcf3320449684db9d8d4a6641f931,23,3,"400.37500,173.96600,431.91600,183.21100",(2.3.14),sref,standalone EGA II reader,ega2.c02.cor.2-3-14,ega2/ega2-2.tex,779,76,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5fc3a93f95b4a3998f02729e10807476fe9608617c63eecbc9804d3ea797d0f2,23,4,"495.44000,173.96600,522.00000,183.21100",(2.5.8),sref,standalone EGA II reader,ega2.c02.cor.2-5-8,ega2/ega2-2.tex,779,106,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.afc8e6e58258670f2b5e44b02f0e80160c05cda7d2b6901d17b58503dd93a49e,24,0,"367.51300,331.67800,406.52600,340.92300",(2.5.11.1),sref,standalone EGA II reader,ega2.c02.statement.2-5-11-1,ega2/ega2-2.tex,846,151,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.87b402e4ad1ec5346366a5ec7ee566e18ea64cd55b34b13334f1622b27de9caf,24,1,"237.85000,197.94900,269.39100,207.19400","(2.5.11),",sref,standalone EGA II reader,ega2.c02.statement.2-5-11,ega2/ega2-2.tex,866,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.3fd4adcfc350e9498ebc8a170f873212b4b88c449b05a01e39f4ebb45d938486,25,0,"90.00000,648.54900,129.01400,657.79400",(2.5.11.2),sref,standalone EGA II reader,ega2.c02.eq.2-5-11-2,ega2/ega2-2.tex,894,33,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.db2653294139a04ffafc368150853be0bcfe023ca6a0bbec42664f80b812508c,25,1,"341.79600,648.54900,380.81000,657.79400",(2.5.12.2),sref,standalone EGA II reader,ega2.c02.eq.2-5-12-2,ega2/ega2-2.tex,895,36,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e828a2f9c2edc52afa1b1bbf447ac28752c37e2427ba635a899597d99a1874f5,25,2,"172.29000,635.99600,198.85100,645.24100",(2.1.1).,sref,standalone EGA II reader,ega2.c02.sec.2-1-1,ega2/ega2-2.tex,895,113,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.01933be22e04437d64c6d0a10972c4776bc1523276c49f4f3ff6051f64ee1cfb,25,3,"320.91200,616.68900,352.45300,625.93400","(2.3.14),",sref,standalone EGA II reader,ega2.c02.cor.2-3-14,ega2/ega2-2.tex,899,55,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.841928dcd8ca2d0bbbd0e8215f70e41a08a122b42fe3faf9340ee59eb15fa43a,25,4,"348.08400,222.29500,379.62500,231.54100",(2.5.13),sref,standalone EGA II reader,ega2.c02.prop.2-5-13,ega2/ega2-2.tex,930,63,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.51729200c4442f99ae7ec6fad44cc221dbbeb85bf4ffb0826a0527107d7b0a92,25,5,"241.16200,89.56400,280.17600,98.80900",(2.5.11.3).,sref,standalone EGA II reader,ega2.c02.eq.2-5-11-3,ega2/ega2-2.tex,945,35,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e69472ef958bf28b19a77a9832746fc5c3c91bf642a959657aed1ec70877c293,26,0,"256.97500,684.39000,288.51600,693.63600",(2.5.13),sref,standalone EGA II reader,ega2.c02.prop.2-5-13,ega2/ega2-2.tex,965,33,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.917d0a79f2eb97f6adce3c7d7412e0bc7a945f9a6980f1b8a64f483e0529ab36,26,1,"284.28000,645.10500,315.82200,654.35100","(2.5.13),",sref,standalone EGA II reader,ega2.c02.prop.2-5-13,ega2/ega2-2.tex,966,69,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.8efb7fa27d3a580d76c69aaa4531d79b0295d706163446a04d7d29586423d1f3,26,2,"458.40900,632.55200,484.96900,641.79800",(2.1.2),sref,standalone EGA II reader,ega2.c02.statement.2-1-2,ega2/ega2-2.tex,966,217,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.c25ed1d538d48d05251b45c0581c6daa6f5bd6676128af094449bfd5e908e785,26,3,"247.76400,499.92100,286.77800,509.16600",(2.5.10.2) ∼,sref,standalone EGA II reader,ega2.c02.statement.2-5-10-2,ega2/ega2-2.tex,983,31,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.12ffae68398781df7ae3934782459c33659c6267741d1974564b07e07ea3f940,26,4,"308.21600,499.92100,347.22900,509.16600","(2.5.10.1),",sref,standalone EGA II reader,ega2.c02.statement.2-5-10-1,ega2/ega2-2.tex,983,54,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5f223e75f5a341617021cbe7d891255e3a2cc78335e91fc30000eed6e00eb1c7,26,5,"429.07600,499.92100,460.61700,509.16600","(2.5.13),",sref,standalone EGA II reader,ega2.c02.prop.2-5-13,ega2/ega2-2.tex,983,91,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.f77a998d22c5d64ab729c49834b90a6eeaeae21aaa4a057d8df0067765f64b37,26,6,"353.37300,409.63400,398.28600,418.87900","(2.4.7, (ii)),",sref,standalone EGA II reader,ega2.c02.prop.2-4-7,ega2/ega2-2.tex,990,66,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.2de781879f349b5d81c8f1cdec7016fe3c1cbae75a513affe4435e5d46014ee0,26,7,"280.63400,325.11100,321.46200,334.35600","(2.4.7, (i));",sref,standalone EGA II reader,ega2.c02.prop.2-4-7,ega2/ega2-2.tex,997,95,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.510acf27027693ceedafa62ffde18278a550d7f616e06c83a98ee1ceaa8495a5,26,8,"132.90200,245.42600,164.44400,254.67100","(2.5.16),",sref,standalone EGA II reader,ega2.c02.statement.2-5-16,ega2/ega2-2.tex,1008,4,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.a17576a08cbc0d85d2a495ffce5995044d0fc42f7e60af0dd1fda42c993a7251,26,9,"127.38000,232.87300,158.92100,242.11800",(2.5.13).,sref,standalone EGA II reader,ega2.c02.prop.2-5-13,ega2/ega2-2.tex,1008,113,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.1954b32547f68bb56d572934ebd35ce6be3ab52873dd1f58ded0b313cddcae15,26,10,"274.46200,175.75300,301.02200,184.99900",(2.5.9);,sref,standalone EGA II reader,ega2.c02.cor.2-5-9,ega2/ega2-2.tex,1019,58,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.20b64cb9384f271435303251086b8274a2e5c66637d6943766eb317a9837a7ee,26,11,"120.28600,124.02300,159.30000,133.26900",(2.5.14.2),sref,standalone EGA II reader,ega2.c02.cor.2-5-14-2,ega2/ega2-2.tex,1028,8,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.2c552273617cbb058a9836380b14d7b9328bdc42d0ec38628a9dd1e2521efb3a,27,0,"122.95300,470.02200,154.49500,479.26700",(2.5.15),sref,standalone EGA II reader,ega2.c02.cor.2-5-15,ega2/ega2-2.tex,1064,9,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.72299110bc8879dfca7fe4d5fdbedeb163c26b9dac5b8b80139602461cbbaa18,27,1,"249.20200,384.72500,283.23400,393.97000",(2.6.2.3),sref,standalone EGA II reader,ega2.c02.eq.2-6-2-3,ega2/ega2-2.tex,1073,284,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.b5e89c7637560bf73270eb6fcf02e4c9d915c13f7551eb2e935a827dd2ecd896,27,2,"270.67800,293.76500,297.23900,303.01000","(2.5.7),",sref,standalone EGA II reader,ega2.c02.prop.2-5-7,ega2/ega2-2.tex,1084,62,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.37a9b5bb8fd1dd0dd26707cc72156f6ff20810177a15f8db35210a2bc348396c,27,3,"90.00000,251.50400,116.56000,260.74900",(2.3.6);,sref,standalone EGA II reader,ega2.c02.prop.2-3-6,ega2/ega2-2.tex,1085,183,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.cd8c02ee5557a9a2431ba6e27707b34eedbc9b73405642c66e8d1c49e2867744,27,4,"191.03000,207.50700,217.59100,216.75200",(2.6.3),sref,standalone EGA II reader,ega2.c02.prop.2-6-3,ega2/ega2-2.tex,1093,47,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0a2612caa0fc8df4969858c15869527e4157f5b1375ed254c68053521e8deaf6,28,0,"302.25700,712.54600,328.81700,721.79100","(2.3.4),",sref,standalone EGA II reader,ega2.c02.prop.2-3-4,ega2/ega2-2.tex,1113,150,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.a13445ac9bf61dcd12435299b19f4c9028ea9192e338faff2aa28ef171d2e5f3,28,1,"182.55000,551.28400,216.58200,560.52900",(2.6.5.1),sref,standalone EGA II reader,ega2.c02.prop.2-6-5-1,ega2/ega2-2.tex,1144,15,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.8f63bec50c4e2bbaefb17eee532f9100a7bc73c23054ec95baeaab17241e766f,28,2,"315.13400,526.17800,349.16600,535.42300",(2.6.5.2),sref,standalone EGA II reader,ega2.c02.prop.2-6-5-2,ega2/ega2-2.tex,1146,15,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.87d2cd9976a1230b3a1cf1e7a0e51f66aeece367ee15058153ecf70bc893819b,28,3,"413.02800,443.96400,447.06000,453.20900",(2.6.5.2).,sref,standalone EGA II reader,ega2.c02.prop.2-6-5-2,ega2/ega2-2.tex,1153,86,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.fc410feb62fcafada4d5de6d179398e5906b561c7e66062fdeda1a3bed0c41cd,28,4,"201.68800,312.77500,233.23000,322.02000",(2.3.14),sref,standalone EGA II reader,ega2.c02.cor.2-3-14,ega2/ega2-2.tex,1172,141,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.f14c04b9975d1eb899113b4c30602a26f883b2ac121cff0a6a4507ccd696db36,28,5,"147.33500,287.19200,173.89500,296.43700",(2.2.6).,sref,standalone EGA II reader,ega2.c02.cor.2-2-6,ega2/ega2-2.tex,1172,334,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ce14b6008157d8a5c882e5c06715b2ebb65ef04c6e566f0dbb1f5b40d65db840,28,6,"343.17000,262.08600,369.73000,271.33100",(2.1.4).,sref,standalone EGA II reader,ega2.c02.cor.2-1-4,ega2/ega2-2.tex,1173,177,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.31700b6e23c43ebac14069d6b5a96b116823d637e26462adccf3aac2b53557dc,28,7,"411.19200,249.53300,437.75300,258.77800","(2.2.5),",sref,standalone EGA II reader,ega2.c02.prop.2-2-5,ega2/ega2-2.tex,1175,8,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.1f4ead0d9aa9ddf6754a79f999129365bde9650bb0325ceb24dc0778bd9a650d,28,8,"381.34600,234.41200,407.90600,243.65700",(2.1.6).,sref,standalone EGA II reader,ega2.c02.lem.2-1-6,ega2/ega2-2.tex,1175,113,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0afe60546fe413b45c61e2d782e366866f7a8336ca1f26011a2462f4f9a03516,28,9,"378.72100,108.10600,405.28100,117.35200","(2.5.4),",sref,standalone EGA II reader,ega2.c02.prop.2-5-4,ega2/ega2-2.tex,1192,4,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.22cd6a54ba7ca95ef68f4333be452fbe44f08b5edf6b55bfad770901179179dc,29,0,"359.55000,665.39700,386.11000,674.64200",(2.5.4),sref,standalone EGA II reader,ega2.c02.prop.2-5-4,ega2/ega2-2.tex,1209,86,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.cdbe666d587083dd18b7eeeaa32048a89a7b6ac4c99f47b94d92c80628912dcc,29,1,"185.01300,626.04700,225.25100,635.29200","(2.1.6, iii),",sref,standalone EGA II reader,ega2.c02.lem.2-1-6,ega2/ega2-2.tex,1212,53,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.3872dae1fa3f0fbf2ce39df0a30d40c2d0c62f5152920bc378d63dfb41e4e1ff,29,2,"374.87900,626.04700,401.43900,635.29200",(2.2.5).,sref,standalone EGA II reader,ega2.c02.prop.2-2-5,ega2/ega2-2.tex,1212,107,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0168f13e0de88b4a537260bfc08270fc2649dc63b8fce8a7548549650d25e60b,29,3,"175.88400,405.92700,202.44400,415.17300",(2.6.4),sref,standalone EGA II reader,ega2.c02.statement.2-6-4,ega2/ega2-2.tex,1239,140,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.7c46c1e1e668c2ffcda5dc21eeee22f4fd2870637c795b8f55b0df5a45ac2e1d,29,4,"139.59700,373.66300,166.15800,382.90800","(2.3.6),",sref,standalone EGA II reader,ega2.c02.prop.2-3-6,ega2/ega2-2.tex,1243,126,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.d97eb289d3f830401a7e7140cefb90a46695fc82b130d9bc9f6f34772d443425,29,5,"90.00000,360.82600,116.56000,370.07100",(2.4.2);,sref,standalone EGA II reader,ega2.c02.prop.2-4-2,ega2/ega2-2.tex,1244,30,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.78d53f0b3bc6a6ae50f619ab1051163ccd94735473b9279a51ddd1833f2e915b,29,6,"176.40400,360.82600,215.41800,370.07100","(2.5.14.2),",sref,standalone EGA II reader,ega2.c02.cor.2-5-14-2,ega2/ega2-2.tex,1245,23,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.83fd2a0324bc35b2b9b77d1d2cb99d2458dff17eb81d416d78f27dc2ca05cfda,29,7,"240.19500,360.82600,266.75500,370.07100","(2.6.3),",sref,standalone EGA II reader,ega2.c02.prop.2-6-3,ega2/ega2-2.tex,1245,47,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.62c09894c1e968bc1a000c06fdab7ee39c34d02ff284e25d1bf98193cde0ce52,29,8,"486.18300,287.14900,512.74300,296.39400",(2.7.5),sref,standalone EGA II reader,ega2.c02.thm.2-7-5,ega2/ega2-2.tex,1252,84,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e8ef24849015a130fb0a757789e0c7ca8ccd0160ce47ed92b4df723163eac71b,29,9,"280.95400,242.33100,307.51400,251.57700","(2.7.5),",sref,standalone EGA II reader,ega2.c02.thm.2-7-5,ega2/ega2-2.tex,1257,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.08790f81926a7524cca2051d2b629e4f0c747ad46834fa8cc74845676a86dc63,29,10,"283.03800,209.46400,309.59900,218.70900","(2.7.5),",sref,standalone EGA II reader,ega2.c02.thm.2-7-5,ega2/ega2-2.tex,1262,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.479e4d514157fc66f021e41af6afde847d9c682e691dda12f0996a6d21d89fcf,29,11,"387.05300,175.99400,413.61300,185.24000",(2.7.7).,sref,standalone EGA II reader,ega2.c02.cor.2-7-7,ega2/ega2-2.tex,1266,78,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.b2022164b68ff302374da10f85babdd544e660b5b4e48d58f274dd0169bd4c06,29,12,"366.95600,137.39400,393.51600,146.63900",(2.5.4).,sref,standalone EGA II reader,ega2.c02.prop.2-5-4,ega2/ega2-2.tex,1269,157,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.a47ce84a9db90a4238da586fefaf9306271da7997ba6f40cfa7cacd6885a119d,29,13,"283.74200,89.86300,310.30300,99.10900","(2.7.5),",sref,standalone EGA II reader,ega2.c02.thm.2-7-5,ega2/ega2-2.tex,1275,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5bd6f2895745f5cc6f3e5c83faeb55390ea3e314ca3fb38ab9017c461e1192f3,30,0,"133.66800,725.92000,160.22800,735.16600","(2.7.8),",sref,standalone EGA II reader,ega2.c02.cor.2-7-8,ega2/ega2-2.tex,1280,4,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.acce152facd698d82f897972efc3892d00ce40b5af0d06889829d06d63813a8b,30,1,"231.26500,713.36700,257.82600,722.61300","(2.5.4),",sref,standalone EGA II reader,ega2.c02.prop.2-5-4,ega2/ega2-2.tex,1281,4,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.8846bc4c2bbb015ea4df6487a1cc64759304dc97c4b37aecd9c0da3469bf959e,30,2,"246.97400,700.81400,278.51600,710.06000",(2.5.15).,sref,standalone EGA II reader,ega2.c02.cor.2-5-15,ega2/ega2-2.tex,1281,123,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4b4ddb000097c7126310cc32189fc37b34386e9b217b8b3fb2f8beea0d0a58b7,30,3,"279.58200,664.52600,306.14200,673.77200","(2.7.5),",sref,standalone EGA II reader,ega2.c02.thm.2-7-5,ega2/ega2-2.tex,1287,27,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.666f79474cd061923c3311ed67c49c808d6cbba88f061d2594c402468d3870b2,30,4,"147.77200,627.91700,174.33200,637.16200",(2.7.2),sref,standalone EGA II reader,ega2.c02.statement.2-7-2,ega2/ega2-2.tex,1290,13,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4d8a3f98fee3bcb211cdac7a3fb6c4d1a459674c43a08c2df8989fc5ac7e449c,30,5,"475.28700,602.43000,501.84700,611.67500",((2.1.5),sref,standalone EGA II reader,ega2.c02.cor.2-1-5,ega2/ega2-2.tex,1292,48,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.fa676859caefe14d899137b25f4946ec40be927e233ddcbc6dfccd74f7f71b37,30,6,"90.00000,589.87700,124.58000,599.12200","(2.1.6, i)),",sref,standalone EGA II reader,ega2.c02.lem.2-1-6,ega2/ega2-2.tex,1292,68,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.16009214d5dc25d1b06a9338c09375f97072b64e04e1c814a14d3a7ecaf611e0,30,7,"286.26700,532.49400,312.82700,541.73900","(2.7.5),",sref,standalone EGA II reader,ega2.c02.thm.2-7-5,ega2/ega2-2.tex,1299,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.404a82d81209d0c2c43ea3f649d0c9021fd20aee694d29c38a3768419753d50a,30,8,"333.19700,483.33200,359.75800,492.57700",(2.7.5),sref,standalone EGA II reader,ega2.c02.thm.2-7-5,ega2/ega2-2.tex,1305,32,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4c480c9552d0cf6bbfa365b17f1ed7bb10b7b072cede10dcbcf3cdbf2755b10f,30,9,"463.23000,425.26900,489.79100,434.51400","(2.5.4),",sref,standalone EGA II reader,ega2.c02.prop.2-5-4,ega2/ega2-2.tex,1310,74,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4a02d5b0eae94fdd559c0000291c3d57204ac92c9e4c173261d7cb47c5d1810c,30,10,"339.65600,387.77500,366.21600,397.02100","(2.7.5)),",sref,standalone EGA II reader,ega2.c02.thm.2-7-5,ega2/ega2-2.tex,1315,96,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ca3ec56b26fdb0b43f6c6da863429c9626b3c68dbadfd06a179c2a77a9e474ac,30,11,"90.00000,374.56000,124.03200,383.80500","(2.6.5.1)),",sref,standalone EGA II reader,ega2.c02.prop.2-6-5-1,ega2/ega2-2.tex,1315,166,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.16f2398c3275fbd441a363bbb9099ad8525a93e2790e279b19d8319beb21215b,30,12,"114.81900,361.34500,141.37900,370.59000","(2.5.4),",sref,standalone EGA II reader,ega2.c02.prop.2-5-4,ega2/ega2-2.tex,1317,52,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5d3a607e3d04739797051ba492ae9ea121baddb0221e7d88079bae67f919f954,30,13,"189.29700,348.00000,215.85800,357.24500","(2.5.4),",sref,standalone EGA II reader,ega2.c02.prop.2-5-4,ega2/ega2-2.tex,1319,22,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.cfeafa3381329e8cf38997c7775ca90174e9ce30339219d623bc214ada712c2e,30,14,"280.72100,335.44700,307.28200,344.69200",(2.7.5).,sref,standalone EGA II reader,ega2.c02.thm.2-7-5,ega2/ega2-2.tex,1319,226,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.827068fb4c06b76ff3c37c13f9b9aa4196c25a98236779bda10f81632084c5ca,30,15,"475.62500,335.44700,502.18500,344.69200","(2.5.4),",sref,standalone EGA II reader,ega2.c02.prop.2-5-4,ega2/ega2-2.tex,1320,39,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.9505dcb6408d1f01ed09de34431fa253c405a75cd7a163b1666c53d3f149fd9b,30,16,"90.00000,309.54900,124.03200,318.79400",(2.6.5.1).,sref,standalone EGA II reader,ega2.c02.prop.2-6-5-1,ega2/ega2-2.tex,1320,216,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
