relative_path,source_use_label,language,lane,file_type,bytes,sha256,role,witness_category,original_local_path,provenance_note
provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.headers.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,1006,6549E3EAF522E041111E78143154FDC7BF72A10E949042E400C77C75B6B71666,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.headers.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,835,7B9271742F98110293CF58160FC9EC95D039ADF69767A32B1E898695A9E9652F,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.headers.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,934,B023497E1CCA0F29CBC99AD6A626AF0B350AB242BB1EEBF6A3960B8C1917B15F,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.headers.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,1038,BA0F068B7A83D79A9DC333D69925BDED548F4E5E4ACC2B5182FE650EEA825E54,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/other/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45_first20.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,52760,44222AFFCDB16C842DBB1DC22B200F7FD60BC96D63E09B3A1B68E9E3FEBD4A05,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/other/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45_first40.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,111839,B69465179C330F50FFA238E665DC69C42C85D7A58F66A83CF2D313E5C5B53E9D,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/other/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45_first80.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,239309,2FCBFB414E46229A8742FE869C228FEF9EA5AD6D4357E3100108F24261387497,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/other/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_statistics_probability_license.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,930,9053761570B66FDC880129181338795DFDF560771751D35ABF624AA96C107748,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_algebra_linear_arabic.xml,pointer-only,ar,arabic-rtl-source-bodies-20260705,xml,851,FB038E04B8EB036402EDC2C9B8BB7BAA51A5DA82B45C275C52EAD1EF2C7E5FF6,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_homomorphism_isomorphism_arabic.xml,pointer-only,ar,arabic-rtl-source-bodies-20260705,xml,905,97CB020BCDA101CB4922FBAE958DE294BE94ED82BA62B3E472AEF02540BB3ABE,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_invariant_theory_arabic.xml,pointer-only,ar,arabic-rtl-source-bodies-20260705,xml,889,96C6C04C7801DFE098E736B797841FF3B09A81B9A9BD84C2AB677F70939716D5,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_noetherian_artinian_arabic.xml,pointer-only,ar,arabic-rtl-source-bodies-20260705,xml,1079,4B2DCE8C4294FAE3EE4C68A1D32256B6C067A10B88ADD433DDF991A02188E5A6,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_homomorphism.json,pointer-only,ar,arabic-rtl-source-bodies-20260705,json,81,F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_invariant_theory.json,pointer-only,ar,arabic-rtl-source-bodies-20260705,json,81,F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_linear_algebra.json,pointer-only,ar,arabic-rtl-source-bodies-20260705,json,81,F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_noetherian_ring.json,pointer-only,ar,arabic-rtl-source-bodies-20260705,json,81,F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_repo_arabic_math_latex.json,pointer-only,ar,arabic-rtl-source-bodies-20260705,json,55,4AF480B8EE5B87B369A76C49BD22C9A783908272EBFFBE97898F8AB0F0772A5F,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_repo_arabic_tex_algebra.json,pointer-only,ar,arabic-rtl-source-bodies-20260705,json,55,4AF480B8EE5B87B369A76C49BD22C9A783908272EBFFBE97898F8AB0F0772A5F,pointer-only,provenance,,package body or sidecar; conservative labels preserved
README.md,audit-ledger,ar,arabic-rtl-source-bodies-20260705,md,3178,6E63F3705A613D743D96FD2772971085B6BAF987C5ACDA9C284D9F16BB6D448A,audit-ledger,README.md,,package body or sidecar; conservative labels preserved
SOURCE_USE_LABELS.csv,audit-ledger,ar,arabic-rtl-source-bodies-20260705,csv,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,audit-ledger,SOURCE_USE_LABELS.csv,,package body or sidecar; conservative labels preserved
SOURCE_WITNESS_MANIFEST.csv,audit-ledger,ar,arabic-rtl-source-bodies-20260705,csv,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,audit-ledger,SOURCE_WITNESS_MANIFEST.csv,,package body or sidecar; conservative labels preserved
source-bodies/doc/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.doc,native-source-body,ar,arabic-rtl-source-bodies-20260705,doc,322560,AE0F5E7C92E8CFFE44BB6AA8041AF96FA3DE0E35FC69A17DA97B803AEFB157DD,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-html/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.html,native-source-body,ar,arabic-rtl-source-bodies-20260705,html,23862,5E83E30D907DD68035A1C698E29A28179BBBBF194C9C7E31345A6AC89396964C,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/جبر_خطي_oldid_75057716.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,22214,3762E086A6268F425014603D2E31867CB8B2A566F4AA1D9559D511E9B8173103,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/جبر_مجرد_oldid_75057721.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,4024,663C75B6560B85A8C41EDF6429B2310A9E4CA25FEBCE6294904CF33C4A28005D,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/حقل__رياضيات__oldid_75116379.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,27673,8D1508EE0DA4DEC0962F8BADA8ED9088CA04BDA550686647F922A5F4C618089D,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/حلقة__رياضيات__oldid_75116766.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,6595,CCF371C68549D7590DE25003FCC6D3A7C9961B999D4338277CCDA83193298227,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/حلقية__رياضيات__oldid_75116824.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,2793,8B5519D05F1B4000AC695D03F717600167E2CA5B93555D243B90B9145A1D1504,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/زمرة__رياضيات__oldid_75199155.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,101653,9EE18CBE01DD2845B3E248E4FD3BF1F6863D2CDF7D815582B7A17D66F84124E0,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/شباه_oldid_75235422.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,4103,148178221B31F83F8B1E7C6C0A1F0844D7980E41DD476D99DF2AE7AC88E5D91C,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/نظرية_الزمر_oldid_75472653.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,13238,F1D1832F54A86DE26B36C07A2D73FCB313AA5C37912C0B3D2F5782808319B513,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_oldid_217433.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,2158,9C0EE62A2F9F4491469EAF86AAA8B083F3716E46DD8FBE5F6F2B0325E8046E8A,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_تجريدي_oldid_214163.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,2732,65B881E25F0E82C83F791883D77F5880615E15EF8C213282D2B181D0603E9DBC,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_تجريدي_حلقات_oldid_214164.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,373,2DE49F2E7947596748849E6FD1AFECAD26A436B6CBA8F642B55B8D669D5E12CC,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_خطي_oldid_224129.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,442,DE953F95C0C6D8A2ED892D2D1F0999A61BD452F31511B2A27AB862CFC8D8092C,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_خطي_المصفوفات_oldid_97873.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,3060,F1FADB95A074728BF7B5C6A03468EEFD63BA000BE75A9BE4302B2CD3479FC87E,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_خطي_جملة_المعادلات_الخطية_oldid_210610.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,3696,1C42729D36326EAAE4F8C528D26B9777D61A0DCD87840FFB6CEB295BA4FD72DC,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_خطي_فضاءات_شعاعية_oldid_97875.wiki.txt,native-source-body,ar,arabic-rtl-source-bodies-20260705,txt,737,E4BBD32F0E8122CC11841F4BBB9966E1093D7DEC96FBFAA8D768105A5744C542,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T013500Z_arabic_source_canon_heartbeat/downloads/jmilne_gt_arabic.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,1180346,77B97DF62856083FF960790EA6CEA27E5AD6927241D5F87751B376C8F644A904,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,19319449,E60FD267AED80573F506683C47E9E2F6ED9C36DDE8809446C137DD5D1FC7188E,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T035500Z_arabic_official_pdf_probe/downloads/damascus_algebraic_structures_2_ring_theory.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,5873273,B24697BD24D75073246E781402C6316104372F445D1EEE6E54E675A08AF2C1F2,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T035500Z_arabic_official_pdf_probe/downloads/ksu_group_theory_course_spec.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,601030,BE0DC74FE8F16AD62C1C5505A4C7B8A5DFD03CD19DE931DCD8AF817C49DCC29C,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T035500Z_arabic_official_pdf_probe/downloads/uotelafer_group_theory_lectures.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,9690328,C3A2DCC3FB6267E4A7E61D7AC7624616E49FC547C9A3F362BA8C529E413F65C6,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_1.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,23372340,5519520D7B8273F4133D35C9B5CDD121F5C2203883BB98A6582669B0E0974261,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_statistics_probability.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,7383146,49921D1D0872656B7DBE361D5312E0FAED4ECF61EC8F2DD087F2860398055FBD,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T051200Z_arabic_abstract_algebra_module_probe/downloads/mustansiriyah_abstract_algebra_principles.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,5456693,FAA47DEBCB0157EBB28B4A0D0FAECDC7C52950802CE51C66A4F92DA2446F97E0,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T051200Z_arabic_abstract_algebra_module_probe/downloads/syriamath_algebraic_structures_3_modules.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,1421320,BFB151251C52F26AEC9F75D7EA11ABAE2560C440DD9CEB6BA2F3BD4DF4C0A2CB,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T051200Z_arabic_abstract_algebra_module_probe/downloads/uobasrah_crossed_modules_thesis_abstract_2010.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,100256,9956C7ECB7C114A9AAB31A20DCF8FD13B3BB0D89C9CDB52C44B0F0D60139C5C8,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_I_abstract_algebra.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,5456693,FAA47DEBCB0157EBB28B4A0D0FAECDC7C52950802CE51C66A4F92DA2446F97E0,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_II_linear_algebra.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,9490179,9E1A2EC4E2CD27889748DF75DCB9F631734F105A2E19BF542AD52F26470DB06F,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_cayley_hamilton_pdf.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,619610,01E37F125A62322451388F068E71BBF7E28F0448F1A112F62252E821E65EC6D4,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_prufer_ring_pdf.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,433859,8957E428CACBADA148C65E9894FCF73C0931BDA5722C8CC8A842F23150BE69C4,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_pdf_citation_url.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,536609,971692613BFD9312B364BD0740F8401BB6372635CF3BF092F7B3DCBE601D2A15,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_pdf.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,536609,971692613BFD9312B364BD0740F8401BB6372635CF3BF092F7B3DCBE601D2A15,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_numbers.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,5263323,9CB2E39B9EEED600169E8E585F03B971000010C6BA6CE05A1FF925ECE1A6007F,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_what_is_the_use.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,20543647,02FBED157F08BC88993B16E881D5AF0EF0235EF13AA615A950ED36D9ECB4C5C4,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,811098,58C1254FC8F2F7D3C8C6018E2F889B444D631CE212DE371D9BB560DA9EC69B2D,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/ens_kouba_alg411.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,127286,97281366546BA5019A01B7212659AF3C0999BF55FB0629215076F9368768B29B,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/svu_mathematical_algebra.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,3639819,9D96C60E5A2A47E668B805C7C599A0D7DED1BEBB174E2EB141E68E6825676930,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/syriamath_structures2_ring_homomorphism.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,7397057,35519D9ABFBCF427125ECB8985F4832EDDB8F425A9F3022E78B26D9F7D9C9AB2,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/yarmouk_bsc_math_curriculum.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,60,32683E7C2A22B2A0F5E360A5E6159C443AF341092AD40AAA43EA62F78A5A337E,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,3785287,7BF438273AB5D3A3AAC5A7C53F79DB0527D1AA7766A1EF0BF606E9733608EF55,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,394037,07A990B0210722A42CB9F47982C2FE48284A4AAE76787A55D96C6A66D56158E0,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,65259,A201A42940790C88E1D817D9A717955AF97EA4C9D2AE7A7FC684A350CE06880B,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
source-bodies/pdf/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.pdf,native-source-body,ar,arabic-rtl-source-bodies-20260705,pdf,1538264,D5800C180027034048F5B60FFE4BF2751CC042AC5883AE6616E77226E655F996,native-source-body,source-bodies,,package body or sidecar; conservative labels preserved
