"witness_id","payload_relative_path","payload_absolute_path","bytes","sha256","source_use_label","source_witness_class","draft_permission_after_8f7_gate","post_retry_use","no_claim_boundary"
"R6-8F7-WITNESS-0085","literal-source-witnesses/source-bodies/R6_addendum_route_body/Cape_Verdean_Kriolu_bilingual_education_math_context/CVKRIOLU-BILINGUAL-RETRY-005__liverpool_building_bilingual_education_cabo_verde_guide.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Cape_Verdean_Kriolu_bilingual_education_math_context\CVKRIOLU-BILINGUAL-RETRY-005__liverpool_building_bilingual_education_cabo_verde_guide.pdf","2790585","4122fbd1038ef8ee58810a563157f93aaecd402fb55e0db94947b8550533331b","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0086","literal-source-witnesses/source-bodies/R6_addendum_route_body/Cape_Verdean_Kriolu_Portuguese_mathematics_comparator/CVKRIOLU-MINEDU-RETRY-001__minedu_cv_programa_matematica_1_ciclo.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Cape_Verdean_Kriolu_Portuguese_mathematics_comparator\CVKRIOLU-MINEDU-RETRY-001__minedu_cv_programa_matematica_1_ciclo.pdf","1190089","2f833cd37d5b66f3c0962df008408bf09bb0f299807c58603ad1940aa0bd26ff","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0087","literal-source-witnesses/source-bodies/R6_addendum_route_body/Cape_Verdean_Kriolu_Portuguese_mathematics_comparator/CVKRIOLU-MINEDU-RETRY-002__minedu_cv_programa_matematica_2_ciclo_5_7.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Cape_Verdean_Kriolu_Portuguese_mathematics_comparator\CVKRIOLU-MINEDU-RETRY-002__minedu_cv_programa_matematica_2_ciclo_5_7.pdf","1461652","e00b7a336f147dc4612049f676651ce93064c0ad8ba42e00565aa7f47c83ec71","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0088","literal-source-witnesses/source-bodies/R6_addendum_route_body/Cape_Verdean_Kriolu_Portuguese_mathematics_comparator/CVKRIOLU-MINEDU-RETRY-003__minedu_cv_programa_matematica_10_ano.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Cape_Verdean_Kriolu_Portuguese_mathematics_comparator\CVKRIOLU-MINEDU-RETRY-003__minedu_cv_programa_matematica_10_ano.pdf","1395540","2a041f7a97d8f5a4f030ee1925f6e9676628d5af508b517e7136da9c7d880f7c","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0094","literal-source-witnesses/source-bodies/R6_addendum_route_body/Kreyol_Haitian_Creole_official-context_route/KREYOL-MENFP-CTX-001__programmes_3e_cycle_fondamental_juillet_2022.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MENFP-CTX-001__programmes_3e_cycle_fondamental_juillet_2022.pdf","5433519","a816c02256176d507c111ac8cc095e5f4f1dd5ed975dcf1dc1979d15474ffbb9","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0095","literal-source-witnesses/source-bodies/R6_addendum_route_body/Kreyol_Haitian_Creole_official-context_route/KREYOL-MENFP-CTX-002__cadre_orientation_curriculaire_menfp_2021.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MENFP-CTX-002__cadre_orientation_curriculaire_menfp_2021.pdf","2898693","f4238a5ed591a544ab314e8f5679aafae6fbb8606b04dbe8398c5233aa26ac45","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0096","literal-source-witnesses/source-bodies/R6_addendum_route_body/Kreyol_Haitian_Creole_official-context_route/KREYOL-MENFP-CTX-003__guide_numerique_enseignement_fondamental.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MENFP-CTX-003__guide_numerique_enseignement_fondamental.pdf","978957","c92616c52b3e7f1e512027338c81cae898b31006e63a4bd3e7521b1ec572b7a2","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0097","literal-source-witnesses/source-bodies/R6_addendum_route_body/Kreyol_Haitian_Creole_official-context_route/KREYOL-MENFP-CTX-004__livre_subventionnes_2015_menfp_context.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MENFP-CTX-004__livre_subventionnes_2015_menfp_context.pdf","2403418","5493f8ebcefb6e7ec2771f5cb5ef76a44981ca284d263a7b9943315760b0db06","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0098","literal-source-witnesses/source-bodies/R6_addendum_route_body/Kreyol_Haitian_Creole_official-context_route/KREYOL-MIT-CTX-001__fact_sheet_mit_ayiti_english_20220523.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MIT-CTX-001__fact_sheet_mit_ayiti_english_20220523.pdf","9034361","4103afab9f0230e079de3c0719cd9099e36ba85a30f3f8026038dda821dce69d","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0099","literal-source-witnesses/source-bodies/R6_addendum_route_body/Krio_Sierra_Leone/KRIO-SLE-MBSSE-RETRY-001__mbsse_14_krio_syllabuses.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Krio_Sierra_Leone\KRIO-SLE-MBSSE-RETRY-001__mbsse_14_krio_syllabuses.pdf","488027","fa3c6d3ca63a637f50a20a342d9ba13a0f3bbeb0f936e2d460a6ad4fafaf6b37","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0106","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_Nigeria_access-policy_context/NIGPID-FME-RETRY-003__fme_agile_sep_pidgin_access_context.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nigerian_Pidgin_Nigeria_access-policy_context\NIGPID-FME-RETRY-003__fme_agile_sep_pidgin_access_context.pdf","1216378","3d21868775a79a3202f81eb8f92cc41d86c699ec14a037734b03ffb04ab3a911","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0107","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_Nigeria_language-policy_context/NIGPID-NERDC-RETRY-002__nerdc_national_language_policy_pidgin_context.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nigerian_Pidgin_Nigeria_language-policy_context\NIGPID-NERDC-RETRY-002__nerdc_national_language_policy_pidgin_context.pdf","45623069","c60e71ff8ccf55d7399a69abe6526e3a90c61bc63a3a06c353ebc0ab31a55977","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0108","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate/NIGPID-GH-RETRY-005__github_microsoft_ai_for_beginners_pcm_readme.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate\NIGPID-GH-RETRY-005__github_microsoft_ai_for_beginners_pcm_readme.md","28704","6e491de37069e53b2fbf67c2a73c409b83f406ac19454931ee36f269c5930b8c","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0109","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate/NIGPID-GH-RETRY-006__github_microsoft_web_dev_for_beginners_pcm_readme.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate\NIGPID-GH-RETRY-006__github_microsoft_web_dev_for_beginners_pcm_readme.md","30774","71b6b2f18f2f539b19473fbced02d7557ed2cb8a525b694a4e3332aa927730e6","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0110","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate/NIGPID-GH-RETRY-007__github_microsoft_phi_cookbook_pcm_readme.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate\NIGPID-GH-RETRY-007__github_microsoft_phi_cookbook_pcm_readme.md","30401","7b770d86f4d1c04177130f6eab89ba0d05d48355c4978b4e7751c4370cf11a09","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0115","literal-source-witnesses/source-bodies/R6_addendum_route_body/Sierra_Leone_English_mathematics_comparator/KRIO-SLE-MBSSE-RETRY-003__mbsse_senior_secondary_mathematics_handbook.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Sierra_Leone_English_mathematics_comparator\KRIO-SLE-MBSSE-RETRY-003__mbsse_senior_secondary_mathematics_handbook.pdf","4357690","02d105f6e989be404adfe1113b08348b0126a7256132ac78019d77d17c275fd6","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0116","literal-source-witnesses/source-bodies/R6_addendum_route_body/Sierra_Leone_English_mathematics_comparator/KRIO-SLE-TSC-RETRY-005__tsc_maths_bece_study_pack.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Sierra_Leone_English_mathematics_comparator\KRIO-SLE-TSC-RETRY-005__tsc_maths_bece_study_pack.pdf","4119902","2b4abef8b69aa15057142abe4bbebeefc5ddbabc130ad3d57724440b68ef7467","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0117","literal-source-witnesses/source-bodies/R6_addendum_route_body/Sierra_Leone_math-access_assessment_context/KRIO-SLE-MBSSE-RETRY-004__mbsse_egra_egma_baseline_study.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Sierra_Leone_math-access_assessment_context\KRIO-SLE-MBSSE-RETRY-004__mbsse_egra_egma_baseline_study.pdf","1640451","3c61f35aa3dcca221ac9d53c13e5392af08d4b049b0606bdb4e6585aae22f720","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0118","literal-source-witnesses/source-bodies/R6_addendum_route_body/Sierra_Leone_national_curriculum_context_Krio_route_context/KRIO-SLE-MBSSE-RETRY-002__mbsse_basic_education_curriculum_framework.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Sierra_Leone_national_curriculum_context_Krio_route_context\KRIO-SLE-MBSSE-RETRY-002__mbsse_basic_education_curriculum_framework.pdf","1262668","44792dfe9a1c4d63ea04363924426775bd28e5d05ba8a0e2354326e5fbd73f94","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0119","literal-source-witnesses/source-bodies/R6_addendum_route_body/Tok_Pisin_Papua_New_Guinea_route_context/TOKPISIN-PNG-FODE-RETRY-001__fode_grade11_language_literature_unit_11_3_tok_pisin_context.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Tok_Pisin_Papua_New_Guinea_route_context\TOKPISIN-PNG-FODE-RETRY-001__fode_grade11_language_literature_unit_11_3_tok_pisin_context.pdf","2680102","798286eed1898e3bc3a7a8fde9a43f378b3231c4b2bb74c1d3f03652a1c1163a","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0123","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_ARUBA_PAPIAMENTO_SOURCE_ROUTE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_ARUBA_PAPIAMENTO_SOURCE_ROUTE_RETRY_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_ARUBA_PAPIAMENTO_SOURCE_ROUTE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_ARUBA_PAPIAMENTO_SOURCE_ROUTE_RETRY_ADDENDUM_20260705.csv","10778","663e4e25815653ec49c8121b058ef8e111c5eeaf0ae1656679b61c3129f87ef7","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0124","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_ARUBA_PAPIAMENTO_SOURCE_ROUTE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_ARUBA_PAPIAMENTO_SOURCE_ROUTE_RETRY_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_ARUBA_PAPIAMENTO_SOURCE_ROUTE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_ARUBA_PAPIAMENTO_SOURCE_ROUTE_RETRY_ADDENDUM_20260705.md","4051","93be35dbee4f0be65ecd851e026ab84f17058c3a48ab75d823064a02a30d9dfd","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0126","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv","12765","4413d066f8850716ad4637abb607037cbed50d0cc7edb14629c6891ed0948df0","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0127","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.md","4620","311de2b374151ab3a4f685b7a85b8e5534b8166442cdda2c0d7d4bd6f313ee8c","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0130","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_CAPE_VERDEAN_KRIOLU_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_CAPE_VERDEAN_KRIOLU_SOURCE_ROUTE_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_CAPE_VERDEAN_KRIOLU_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_CAPE_VERDEAN_KRIOLU_SOURCE_ROUTE_ADDENDUM_20260705.csv","10281","3e65bc0c5bbf699c60a097da6d34b852ade0f723fc28a0f860a1ee0b7cd17755","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0131","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_CAPE_VERDEAN_KRIOLU_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_CAPE_VERDEAN_KRIOLU_SOURCE_ROUTE_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_CAPE_VERDEAN_KRIOLU_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_CAPE_VERDEAN_KRIOLU_SOURCE_ROUTE_ADDENDUM_20260705.md","4273","ace038726da6bd53c6a45ef8a99b5b19d0e80c0b8d3ee45532a84469964852d0","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0133","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_ECUADOR_EIB_KICHWA_CNIB_ROUTE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_ECUADOR_EIB_KICHWA_CNIB_ROUTE_RETRY_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_ECUADOR_EIB_KICHWA_CNIB_ROUTE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_ECUADOR_EIB_KICHWA_CNIB_ROUTE_RETRY_ADDENDUM_20260705.csv","3459","a398da203748dab255016601a2dbbb11614e07d41f2afe11b938631d7e73230c","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0134","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_ECUADOR_EIB_KICHWA_CNIB_ROUTE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_ECUADOR_EIB_KICHWA_CNIB_ROUTE_RETRY_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_ECUADOR_EIB_KICHWA_CNIB_ROUTE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_ECUADOR_EIB_KICHWA_CNIB_ROUTE_RETRY_ADDENDUM_20260705.md","3253","7048c4c5ba6fd0eefe2ba172af337f8d60b61f57fa71ed15ca4206fc8f413cb3","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
