term_id,source_term,chosen_form_latin,chosen_form_cyrillic,concept,concept_norm,source_pointers,record_count,reason_class,status,f10_flag_original,f10_flag_current,route,route_key,c2_priority,trap_concept,witness_E,witness_W,witness_S,witness_I,witness_X,candidate_W_add,candidate_S_add,D1_effective_branches_certified,D1_effective_branches_candidate,KL_to_balanced_certified,KL_to_balanced_candidate,support_mass_certified,support_mass_candidate,adverse_mass,gap_mass,source_weight,concept_link_weight,candidate_form_weight,support_path_weight_certified,support_path_weight_candidate,adverse_path_weight,gap_path_weight,automaton_accept_support_certified_pct,automaton_accept_support_candidate_pct,west_status,south_status,support_west_count,support_south_count,competitor_west_count,competitor_south_count,ws_forms_top,ws_source_files_count,candidate_source,writeback_status,routeB_kwic_rows,recommended_action,operational_weight_band,automaton_path
ISV-doppelte_reduktion--dvojna_redukcija,doppelte Reduktion,dvojna redukcija,двојна редукција,,,noether_paper02_section03_terms.json; noether_paper02_section07_terms.json; noether_paper02_section22_terms.json; noether_paper02_section23_terms.json; logbook:2026-06-10: Paper 02 §3 Interslavic Decisions; logbook:2026-06-10: Paper 02 §7 Interslavic Decisions; logbook:2026-06-10: Paper 02 Section 25 Interslavic Decisions,4,pan_slavic_native;international;source_fidelity,stable,F10-0,F10-0,,,False,False,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,1.55,1.55,0.0,0.65,0.9,0.2,1.0,0.1058,0.1058,0.005,0.938,10.09,10.09,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.20] -> FORM[1.00] -> SUPPORT/EVIDENCE[0.106] | ADVERSE[0.005] | GAP[0.938]
ISV-dreidimensionaler_raum--tridimensionalny_pro,,tridimensionalny prostor,тридименсионалны простор,dimension,dimension,noether_paper06_section06_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,dimension,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.5,0.35,0.45,0.65,0.52,0.0662,0.1064,0.1053,0.413,11.33,17.03,support_plus_competitor,support_only,80,70,156,0,"pl wymiar:78; cognate of ISV form:75; [[""wymiar"", 78], [""dimenz"", 39], [""dimensi"", 1]]:1; [[""dimenz"", 35]]:1",14,routeA_policy,hold_for_variant_policy_support_and_competitor_channel,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.106] | ADVERSE[0.105] | GAP[0.413]
ISV-dualistischen_formen--dualistične_formy,dualistischen Formen,dualistične formy,дуалистичне формы,,,noether_paper02_section03_terms.json,1,international,stable,F10-0,F10-0,,,False,False,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,1.55,1.55,0.0,0.65,0.9,0.2,0.95,0.1005,0.1005,0.0047,0.938,9.63,9.63,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.20] -> FORM[0.95] -> SUPPORT/EVIDENCE[0.100] | ADVERSE[0.005] | GAP[0.938]
ISV-durch_dualistisch_entgegengesetzte_betra--po_dualistično_proti,durch dualistisch entgegengesetzte Betrachtung,po dualistično protivopoložnom razmatrjenju,по дуалистично противоположном разматрјеньу,set,set,noether_paper02_section15_terms.json,1,pan_slavic_native,review_needed,F10-1,F10-1,A_probe_covered_concept,set,True,False,3.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.276,1.099,0.276,1.5,2.605,1.0,0.35,0.9,0.85,0.65,0.2862,0.385,0.4972,0.404,24.1,29.93,support_plus_competitor,support_plus_competitor,828,1694,832,636,"cognate of ISV form:1261; hr/sr skup:321; pl zbiór:220; pl (ascii):193; [[""množ"", 414], [""zbiór"", 220], [""zbior"", 193], [""skup"", 3]]:1; [[""množ"", 837], [""skup"", 318], [""множеств"", 10]]:1",22,routeA_policy,hold_for_variant_policy_support_and_competitor_channel,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.385] | ADVERSE[0.497] | GAP[0.404]
ISV-durch_ein_ideal_teilbar_f_0_m--dělimy_črez_ideal_f_,,dělimy črez ideal / f ≡ 0 (M),делимы чрез идеал / f ≡ 0 (M),ideal,ideal,noether_paper19_terms.json; noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,2,source_fidelity,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,2.0,1.0,1.0,0.0,0.0,0.65,0.65,2.828,2.987,0.059,0.004,2.7,3.805,0.0,0.35,0.45,0.65,0.65,0.1495,0.1685,0.0366,0.413,24.95,27.26,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.169] | ADVERSE[0.037] | GAP[0.413]
ISV-e_noether_o_ore_witness_normalization--e_noether_o_ore,,"E. Noether, O. Ore",,corollary,corollary,noether_postbibliography_source_fidelity_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,corollary,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,1.35,0.35,0.45,0.65,0.52,0.0662,0.0662,0.1521,0.413,10.49,10.49,competitor_only,support_plus_competitor,0,30,332,40,"pl wniosek:103; cs důsledek:63; hr posljedica:19; cognate of ISV form:15; bg sledstvie:1; [[""wniosek"", 103], [""důsledek"", 63]]:1; [[""posljedic"", 19], [""korolar"", 15], [""следстви"", 1]]:1",12,,none,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.066] | ADVERSE[0.152] | GAP[0.413]
ISV-echter_teiler--vlastny_dělitelj,,vlastny dělitelj,властны делитель,proper divisor,proper divisor,noether_paper19_terms.json; noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json; noether_paper24_section02_terms.json,3,unstated,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,proper divisor,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.5,1.5,0.0,0.5,0.45,0.35,0.52,0.0471,0.0471,0.0158,0.617,6.93,6.93,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.35] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.047] | ADVERSE[0.016] | GAP[0.617]
ISV-echter_teiler_gleichen_ranges--vlastny_dělitelj_jed,,vlastny dělitelj jednakogo ranga,властны делитель једнакого ранга,field,field,noether_paper22_section01_terms.json; noether_paper22_terms.json,2,source_fidelity,unstated,F10-1,F10-1,A_probe_covered_concept,field,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,1.0,0.35,0.45,0.65,0.65,0.0828,0.133,0.1901,0.413,12.07,18.07,support_plus_competitor,support_plus_competitor,78,2090,2054,138,"cognate of ISV form:1084; cs těleso:581; pl ciało(field):360; cs/sk (ascii):86; sl obseg:52; bg pole:17; [[""těles"", 581], [""ciał"", 360], [""teles"", 86], [""pole"", 39]]:1; [[""polj"", 1008], [""obseg"", 52], [""поле"", 34], [""pole"", 20]]:1",21,routeA_policy,hold_for_variant_policy_support_and_competitor_channel,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.133] | ADVERSE[0.190] | GAP[0.413]
ISV-echter_teiler_gliederzahl--vlastny_dělitelj_čis,echter Teiler / Gliederzahl,vlastny dělitelj / čislo členov,властны делитељ / число членов,proper divisor,proper divisor,noether_paper24_section04_terms.json,1,source_fidelity,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,proper divisor,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.35,0.65,0.0891,0.0891,0.0394,0.734,10.33,10.33,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.35] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.089] | ADVERSE[0.039] | GAP[0.734]
ISV-echter_unterring--vlastno_podkolco,echter Unterring,vlastno podkolco,властно подколцо,ring,ring,noether_paper34_section12_terms.json,1,unstated,unstated,F10-3,F10-3,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,1.7,0.15,0.9,0.85,0.32,0.1066,0.1066,0.2448,0.204,19.19,19.19,competitor_only,competitor_only,0,0,1646,3822,"sl kolobar:984; hr/sr prsten:858; cs/sk okruh:540; pl pierścień:283; bg prăsten:69; [[""okruh"", 540], [""pierścien"", 283]]:1; [[""kolobar"", 984], [""prsten"", 858], [""пръстен"", 69]]:1",21,,none,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.32] -> SUPPORT/EVIDENCE[0.107] | ADVERSE[0.245] | GAP[0.204]
ISV-eigentliche_eliminationstheorie--vlastna_teorija_elim,,vlastna teorija eliminacije,властна теорија елиминације,prime ideal,prime ideal,noether_paper22_terms.json,1,unstated,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,prime ideal,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,1.0,0.35,0.45,0.35,0.52,0.0356,0.0356,0.0819,0.467,6.1,6.1,support_plus_competitor,support_plus_competitor,217,450,79,1,cognate of ISV form:667; pl ideał pierwszy:42; cs prvoideál:37; bg prost ideal:1,19,,none,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.35] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.036] | ADVERSE[0.082] | GAP[0.467]
ISV-eigentliches_primärideal--vlastny_primarny_ide,eigentliches Primärideal,vlastny primarny ideal,властны примарны идеал,ideal,ideal,noether_paper24_section01_terms.json,1,source_fidelity,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.0,0.35,0.9,0.85,0.65,0.2164,0.3479,0.0957,0.404,30.22,41.04,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.348] | ADVERSE[0.096] | GAP[0.404]
ISV-ein-_und_zweimalige_faltungen--jedno-_i_dvojnokratn,ein- und zweimalige Faltungen,jedno- i dvojnokratna svijanja,једно- и двојнократна свијаньа,folding,folding,noether_paper02_section22_terms.json; logbook:2026-06-10: Paper 02 Section 22 Interslavic Decisions,1,unstated,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,folding,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.35,0.52,0.0713,0.0713,0.0315,0.734,8.52,8.52,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.35] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.071] | ADVERSE[0.032] | GAP[0.734]
ISV-ein-eindeutige_abbildung--vzaimno_jednoznačno_,,vzaimno jednoznačno odobraženje,взаимно једнозначно одображенье,group,group,noether_paper06_section03_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,group,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.0,0.35,0.45,0.65,0.52,0.0662,0.1064,0.0293,0.413,13.02,19.39,support_only,support_only,3478,3876,0,0,"cognate of ISV form:3677; [[""grup"", 1739]]:1; [[""grup"", 1933], [""груп"", 5]]:1",19,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.106] | ADVERSE[0.029] | GAP[0.413]
ISV-eindeutig_bestimmt_vieldeutigkeit--jednoznačno_oprědělj,,jednoznačno oprěděljene / mnogoznačnost,једнозначно определјене / многозначност,,,noether_paper19_terms.json; noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,2,disambiguation,unstated,F10-1,F10-1,D_no_route_true_gap,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.0,0.45,0.05,0.6,0.0059,0.0059,0.0026,1.171,0.5,0.5,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.05] -> FORM[0.60] -> SUPPORT/EVIDENCE[0.006] | ADVERSE[0.003] | GAP[1.171]
ISV-eindeutige_bestimmtheit--jednoznačnost,,jednoznačnost,једнозначност,group,group,noether_paper22_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,group,True,False,3.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.276,1.099,0.276,1.5,2.605,0.0,0.35,0.45,0.65,0.52,0.0876,0.1178,0.0293,0.413,16.52,21.03,support_only,support_only,3478,3876,0,0,"cognate of ISV form:3677; [[""grup"", 1739]]:1; [[""grup"", 1933], [""груп"", 5]]:1",19,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.118] | ADVERSE[0.029] | GAP[0.413]
ISV-eindeutige_produktdarstellung_durch_irre--jednoznačno_produktn,,jednoznačno produktno predstavjenje črez nerazložime polinomy oblasti,једнозначно продуктно представјенье чрез неразложиме полиномы области,group,group,noether_paper19_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,group,True,False,2.0,1.0,1.0,0.0,0.0,0.65,0.65,2.828,2.987,0.059,0.004,2.7,3.805,0.0,0.35,0.45,0.65,0.52,0.1196,0.1348,0.0293,0.413,21.28,23.36,support_only,support_only,3478,3876,0,0,"cognate of ISV form:3677; [[""grup"", 1739]]:1; [[""grup"", 1933], [""груп"", 5]]:1",19,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.135] | ADVERSE[0.029] | GAP[0.413]
ISV-eindeutigkeits-_und_anordnungssatz--teorema_jednoznačnos,Eindeutigkeits- und Anordnungssatz,teorema jednoznačnosti i uporjadženja,,coefficient,coefficient,noether_paper38_source_fidelity_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,coefficient,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.65,0.52,0.1324,0.1324,0.0586,0.626,16.21,16.21,no_ws_data,no_ws_data,0,0,0,0,[]:2,0,,review_context_required,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.132] | ADVERSE[0.059] | GAP[0.626]
ISV-eineindeutig--vzaimno-jednoznačno,eineindeutig,vzaimno-jednoznačno,взаимно-једнозначно,one-to-one,one-to-one,noether_paper34_section11_terms.json,1,unstated,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,one-to-one,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.35,0.52,0.0713,0.0713,0.0315,0.734,8.52,8.52,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.35] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.071] | ADVERSE[0.032] | GAP[0.734]
ISV-eineindeutig_eineindeutig_zuordnen--jedno-jednoznačno_je,,jedno-jednoznačno / jedno-jednoznačno pridružiti,једно-једнозначно / једно-једнозначно придружити,one-to-one,one-to-one,noether_paper19_terms.json; noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,2,source_fidelity,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,one-to-one,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.45,0.35,0.65,0.0446,0.0446,0.0197,0.617,6.54,6.54,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.35] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.045] | ADVERSE[0.020] | GAP[0.617]
ISV-eineindeutig_und_isomorph_abbilden--jedno-jednoznačno_i_,,jedno-jednoznačno i izomorfno odobraziti,једно-једнозначно и изоморфно одобразити,izomorf,izomorf,noether_paper09_introduction_terms.json,1,unstated,unstated,F10-1,F10-1,B_intl_stem_probeable,izomorf,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.45,0.45,0.52,0.0458,0.0458,0.0203,0.599,6.89,6.89,no_ws_data,no_ws_data,0,0,0,0,,0,routeB_kwic_probe,none,15,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.45] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.046] | ADVERSE[0.020] | GAP[0.599]
ISV-einfach--prosta_grupa,einfach,prosta grupa,проста група,grup,grup,noether_paper34_section02_terms.json,1,pan_slavic_native,unstated,F10-1,F10-1,B_intl_stem_probeable,grup,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.45,0.7,0.1234,0.1234,0.0546,0.698,14.09,14.09,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.45] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.123] | ADVERSE[0.055] | GAP[0.698]
ISV-einfache_gruppe--prosta_grupa,einfache Gruppe,prosta grupa,проста група,group,group,noether_paper34_section05_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,group,True,False,2.0,1.0,1.0,0.0,0.0,0.65,0.65,2.828,2.987,0.059,0.004,2.7,3.805,0.0,0.35,0.9,0.65,0.52,0.2392,0.2696,0.0586,0.476,30.91,33.53,support_only,support_only,3478,3876,0,0,"cognate of ISV form:3677; [[""grup"", 1739]]:1; [[""grup"", 1933], [""груп"", 5]]:1",19,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.270] | ADVERSE[0.059] | GAP[0.476]
ISV-einförmiger_fall--jednoformny_slučaj,,jednoformny slučaj,једноформны случај,form,form,noether_paper07_terms.json,1,pan_slavic_native;source_fidelity,unstated,F10-1,F10-1,B_intl_stem_probeable,form,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.45,0.45,0.75,0.0661,0.0661,0.0292,0.599,9.52,9.52,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.45] -> FORM[0.75] -> SUPPORT/EVIDENCE[0.066] | ADVERSE[0.029] | GAP[0.599]
ISV-einheit_aus_omega--jedinica_iz_omega,,jedinica iz [Omega],јединица из [Omega],unit,unit,noether_paper06_section15_terms.json,1,unstated,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,unit,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.45,0.35,0.52,0.0356,0.0356,0.0158,0.617,5.33,5.33,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.35] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.036] | ADVERSE[0.016] | GAP[0.617]
ISV-einheitsideal_d--jediničny_ideal_d,,jediničny ideal D,јединичны идеал D,ideal,ideal,noether_paper19_terms.json; noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,2,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.0,0.35,0.45,0.65,0.52,0.0662,0.1064,0.0293,0.413,13.02,19.39,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.106] | ADVERSE[0.029] | GAP[0.413]
ISV-einheitsideal_nullideal_frako--jediničny_ideal_nulo,Einheitsideal / Nullideal / \frako,jediničny ideal / nulovy ideal / \frako kako jediničny ideal,јединичны идеал / нуловы идеал / \frako како јединичны идеал,ideal,ideal,noether_paper24_section04_terms.json,1,unstated,unstated,F10-1,F10-1,A_probe_covered_concept,ideal,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,0.0,0.35,0.9,0.85,0.52,0.1732,0.2783,0.0766,0.404,26.49,36.67,support_only,support_only,1016,1576,0,0,"cognate of ISV form:1296; [[""ideál"", 336], [""ideał"", 164], [""ideal"", 8]]:1; [[""ideal"", 759], [""идеал"", 29]]:1",17,routeA_policy,candidate_F10_writeback_after_Noether_source_row_check,0,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.278] | ADVERSE[0.077] | GAP[0.404]
ISV-einheitsmatrix--jedinična_matrica,Einheitsmatrix,jedinična matrica,јединична матрица,matrix,matrix,noether_paper34_section17_terms.json,1,international;coinage,unstated,F10-4,F10-4,,,False,False,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,1.55,1.55,0.5,0.15,0.9,0.85,0.55,0.2472,0.2472,0.3492,0.204,30.89,30.89,support_plus_competitor,support_only,992,188,112,0,"cognate of ISV form:590; cs matice:56; [[""macierz"", 496], [""matice"", 56]]:1; [[""matric"", 81], [""матриц"", 13]]:1",16,,none,0,AUTHORITY_OR_SPECIALIST_NEEDED,C_partial,START -> SOURCE[0.90] -> CONCEPT[0.85] -> FORM[0.55] -> SUPPORT/EVIDENCE[0.247] | ADVERSE[0.349] | GAP[0.204]
ISV-einheitsoperator--jediničny_operator,Einheitsoperator,jediničny operator,јединичны оператор,identity operator,identity operator,noether_paper34_section17_terms.json,1,unstated,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,identity operator,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.35,0.52,0.0713,0.0713,0.0315,0.734,8.52,8.52,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.35] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.071] | ADVERSE[0.032] | GAP[0.734]
ISV-einige_der_unbestimmten_durch_zahlen_ers--něktore_neopreděljen,,něktore neopreděljene zaměniti čislami,некторе неопределене заменити числами,set,set,noether_paper06_section03_terms.json,1,script_stability,unstated,F10-1,F10-1,A_probe_covered_concept,set,True,False,2.0,0.0,0.0,0.0,0.0,0.65,0.65,1.0,2.569,1.099,0.155,1.0,2.105,1.0,0.35,0.45,0.65,0.63,0.0802,0.1289,0.1843,0.413,11.84,17.75,support_plus_competitor,support_plus_competitor,828,1694,832,636,"cognate of ISV form:1261; hr/sr skup:321; pl zbiór:220; pl (ascii):193; [[""množ"", 414], [""zbiór"", 220], [""zbior"", 193], [""skup"", 3]]:1; [[""množ"", 837], [""skup"", 318], [""множеств"", 10]]:1",22,routeA_policy,hold_for_variant_policy_support_and_competitor_channel,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_partial,START -> SOURCE[0.45] -> CONCEPT[0.65] -> FORM[0.63] -> SUPPORT/EVIDENCE[0.129] | ADVERSE[0.184] | GAP[0.413]
ISV-einmalige_faltung--jednokratno_svijanje,einmalige Faltung,jednokratno svijanje,једнократно свијанье,folding,folding,noether_paper02_section24_terms.json; logbook:2026-06-10: Paper 02 Section 24 Interslavic Decisions,1,unstated,unstated,F10-1,F10-1,C_concept_linked_shelf_plausible,folding,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.35,0.52,0.0713,0.0713,0.0315,0.734,8.52,8.52,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.35] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.071] | ADVERSE[0.032] | GAP[0.734]
ISV-einmalige_faltung--jednorazovo_svijanje,einmalige Faltung,jednorazovo svijanje,једноразово свијанье,folding,folding,noether_paper02_section15_terms.json,1,unstated,stable_provisional,F10-1,F10-1,C_concept_linked_shelf_plausible,folding,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.5,0.9,0.35,0.62,0.085,0.085,0.0376,0.734,9.92,9.92,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.90] -> CONCEPT[0.35] -> FORM[0.62] -> SUPPORT/EVIDENCE[0.085] | ADVERSE[0.038] | GAP[0.734]
