"Lane","Path","RelativePath","Extension","Bytes","LastWriteUtc","SHA256"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\MANIFEST.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\MANIFEST.csv",".csv","4027","2026-07-06T07:22:20.3211539Z","3ACECE6CE64D3DBB6A51003F3652A96883BC2C3DD9EED6995A60BF68EE43621B"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\VALIDATION.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\VALIDATION.csv",".csv","946","2026-07-06T07:22:19.7991264Z","C029B52091D505D51C4574664B8976FCBFE1C7D581752D7FCB91B88EF71334BF"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\README.md","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\README.md",".md","1900","2026-07-06T07:22:19.7253798Z","1BDEE7A812FC28B765B984C899383A89DB36E94ABF3F19DBA2A737C08D090092"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SESSION_LOGBOOK_20260705.md","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SESSION_LOGBOOK_20260705.md",".md","1064","2026-07-06T07:22:19.7223781Z","C1499446C170428EF8566714358028650DE434842325CB3D0D9D79BA357ACD8F"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\ACTIVE_SESSION_STATE.md","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\ACTIVE_SESSION_STATE.md",".md","1445","2026-07-06T07:22:19.7109187Z","A315DFA8EEA801089AD5AE03F2C6228A1CE0456ED47D729ECDBC9EC3156F6625"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\HEARTBEAT_20260705.md","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\HEARTBEAT_20260705.md",".md","969","2026-07-06T07:22:19.7079177Z","E5EA5236FFCEFAA3D4B7DCF073B3585C38EF1E3BA4D54A78E262E7D226167586"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\B3_UPLOADER_READY_SUMMARY_212DFB.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\B3_UPLOADER_READY_SUMMARY_212DFB.csv",".csv","989","2026-07-06T07:22:19.6370980Z","92FD64C2995EC082990B3D5B6DBA19A993F6B7B561F7A26D77D2FEAC33C8A3E7"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SYSTEMERROR_RECOVERY_WAKE_ROWS_212DFB.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SYSTEMERROR_RECOVERY_WAKE_ROWS_212DFB.csv",".csv","999","2026-07-06T07:22:19.6305521Z","1219502724E48D1C9F0338EAD141C8713C45EF1CCEE5115BCB5D718C24782FD7"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\FABLE_SOURCE_USE_ADVERSE_212DFB.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\FABLE_SOURCE_USE_ADVERSE_212DFB.csv",".csv","1028","2026-07-06T07:22:19.6205494Z","96B5D3743559B15A1F7250899969A8E775B4E7C0AF21C352FCBDF8CB98EEB1F1"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\BODY_LINKED_AUTHORITY_PAN_TURKIC_MATCH_ROWS_212DFB.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\BODY_LINKED_AUTHORITY_PAN_TURKIC_MATCH_ROWS_212DFB.csv",".csv","1562","2026-07-06T07:22:19.6167929Z","17807375B4A6BA468D0E88F250EE43B36C1BD36D9AD7B1F7E968ED805F6E5379"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\BODY_LINKED_AUTHORITY_LEDGER_INDEX_212DFB.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\BODY_LINKED_AUTHORITY_LEDGER_INDEX_212DFB.csv",".csv","5345","2026-07-06T07:22:19.6127917Z","6119F893EE96321EEABDD0532076991891DFEABFF6FA8EA4D85E721DC2F839FF"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\ZERO_ROW_AND_HARD_BLOCKER_PRESERVATION_212DFB.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\ZERO_ROW_AND_HARD_BLOCKER_PRESERVATION_212DFB.csv",".csv","5976","2026-07-06T07:22:19.6001253Z","88A5C174E808ECD75019A8ED1D4945D759561FFA5C2CB914832DFFC69EC461F2"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SOURCE_CONTEXT_CARRYFORWARD_212DFB.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SOURCE_CONTEXT_CARRYFORWARD_212DFB.csv",".csv","1702","2026-07-06T07:22:19.5971238Z","B7D2C808B8E25E0342F4B721CB67BB62D4F0B7440354A5595DA0534C7B6E58CD"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SOURCE_GATED_PRETRANSLATION_CARRYFORWARD_212DFB.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SOURCE_GATED_PRETRANSLATION_CARRYFORWARD_212DFB.csv",".csv","6332","2026-07-06T07:22:19.5941217Z","BF99AEBA7120AFD2B2067E37A1E1C30DD2A03E1FC1AB77F75B3F3E8D0CD9C4E7"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SOURCE_BODY_ROLLUP_212DFB.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SOURCE_BODY_ROLLUP_212DFB.csv",".csv","477","2026-07-06T07:22:19.5332009Z","B3EA559E56BAF2C6E23F74DD69BB03FFE34813FE8CE9C4EC307AC91B584DC7D5"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SOURCE_WITNESS_COUNTS_212DFB.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SOURCE_WITNESS_COUNTS_212DFB.csv",".csv","10391","2026-07-06T07:22:19.5311922Z","BDAA50EF8F14E99AC488DE483BDD3BBA3308C5FA2AF157BE2613CC3C93299821"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SOURCE_WITNESS_INDEX_212DFB.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\SOURCE_WITNESS_INDEX_212DFB.csv",".csv","93716","2026-07-06T07:22:19.5231583Z","6AEA1CD73232D6998FA197DB205C228948916591FDEE533DBAE201A37F701026"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\BRANCH_ANCHOR_DELTA_212DFB_VS_C7FB.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\BRANCH_ANCHOR_DELTA_212DFB_VS_C7FB.csv",".csv","4375","2026-07-06T07:22:19.5140476Z","446B5E59873377D9D93F7522EAB02A1E569A399ACBB70F7CBEAD623E1E5518C4"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\BRANCH_VISIBLE_RECOVERY_ANCHORS_212DFB.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\BRANCH_VISIBLE_RECOVERY_ANCHORS_212DFB.csv",".csv","6247","2026-07-06T07:22:19.5120381Z","988ED5B7BCE652C03793405891685591EE3CAFC3F2884E4EB255EA2E17173301"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\BRANCH_DIFF_C7FB_TO_212DFB_R2_RELEVANT.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\BRANCH_DIFF_C7FB_TO_212DFB_R2_RELEVANT.csv",".csv","14527","2026-07-06T07:22:19.5080235Z","6AF0DF5F81972E00B3076EB0EE1B44F18F7E15A3E01CB01B7A06ECF74B0F789A"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\BRANCH_212DFB_R2_VISIBLE_PATHS.csv","noether-r2-pan-turkic-hard-blockers\outputs\R2_PAN_TURKIC_BRANCH_212DFB_CONTINUATION_20260706\BRANCH_212DFB_R2_VISIBLE_PATHS.csv",".csv","249770","2026-07-06T07:22:19.5002366Z","F388701623887EC7602CE86442E740C2DCECD979B34D2EC05D80567224984FA7"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\SHA256SUMS.txt","noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\SHA256SUMS.txt",".txt","1148","2026-07-06T07:21:53.6087598Z","D02881AD2011327ECF77F041BD8201F631D716A0548ABE30462A423013209649"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\MANIFEST.csv","noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\MANIFEST.csv",".csv","2143","2026-07-06T07:21:53.6067529Z","A976E62537EFEE7232F4C1684827B68249F90273EDAEBADCF40CE857305140D4"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\LOGBOOK_EXCERPT.md","noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\LOGBOOK_EXCERPT.md",".md","999","2026-07-06T07:21:53.0866306Z","5FE95B511DDEB09A9728A2DBDFC2B870F3546A9FD01B77916B9F1611184E1482"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_B3_UPLOADER_READY_SUMMARY_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_B3_UPLOADER_READY_SUMMARY_20260706.csv",".csv","1070","2026-07-06T07:21:53.0841033Z","F38FBB62887FC327C423A5FF200968007093ED0CDE072C3A2BC8340B11B28B5D"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\README.md","noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\README.md",".md","1494","2026-07-06T07:21:53.0841033Z","E97D8BC1EB08FF2B397150BA643160B08639191FA97BC205094EE201FA71B73F"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_REVIEWER_QUESTION_QUEUE_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_REVIEWER_QUESTION_QUEUE_20260706.csv",".csv","12051","2026-07-06T07:21:53.0820947Z","5F9775712E5E89552ED6158EE7C87B50AC0982A373A6522FE72DA9EB43C14C42"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_FABLE_SOURCE_USE_ADVERSE_LEDGER_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_FABLE_SOURCE_USE_ADVERSE_LEDGER_20260706.csv",".csv","40417","2026-07-06T07:21:53.0800841Z","BDF3C56F0ED6393DD9BE4010424BDF5AE23BE53CFEAA2BDADC90BB82AFCDD0E7"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_20260706.csv",".csv","16718","2026-07-06T07:21:53.0760640Z","57F2C7A7922FD86A4EE9D7ADD56F05E7FA1FAA0E9C98D24A527BFCC36B9AF11F"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_BLOCKERS_RECOVERY_AND_NEXT_ACTIONS_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_BLOCKERS_RECOVERY_AND_NEXT_ACTIONS_20260706.csv",".csv","31634","2026-07-06T07:21:53.0700254Z","8DB8A34A5D44266CC5FEE9C21A1FF7E8375E08DF883B9B23AA7ABC1F7ECA048A"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_SOURCE_WITNESS_REVIEW_QUEUE_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_SOURCE_WITNESS_REVIEW_QUEUE_20260706.csv",".csv","22365","2026-07-06T07:21:53.0646815Z","79F6FF1795C7CF3C8FBA2FEF0F1AEDD3671621DC1C9C102515749EBE89F9B24F"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_LOCAL_PACKAGE_VISIBILITY_AND_COUNTS_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_LOCAL_PACKAGE_VISIBILITY_AND_COUNTS_20260706.csv",".csv","5058","2026-07-06T07:21:52.9346486Z","35AC4815905F0DD45077CCFD6C8F180DD10DDD73E2BEFDFAEC493D641FFC56E0"
"noether-r9-africa-horn-west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_BRANCH_VISIBLE_R9_PATH_LEDGER_20260706.csv","noether-r9-africa-horn-west\outputs\R9_212DFB1_SYSTEMERROR_RECOVERY_CONTINUATION_20260706\R9_212DFB1_BRANCH_VISIBLE_R9_PATH_LEDGER_20260706.csv",".csv","138009","2026-07-06T07:21:51.2544125Z","978315E5B68188673AA56089333AC296D3B7616878A047E6F31D8282E4C103EA"
"noether-non-slavic-core-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_WHOLE_CORPUS_212DFB1_RECOVERY_20260706\SYSTEMERROR_RECOVERY_ROUTES_212DFB1.csv","noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_WHOLE_CORPUS_212DFB1_RECOVERY_20260706\SYSTEMERROR_RECOVERY_ROUTES_212DFB1.csv",".csv","4204","2026-07-06T07:21:39.4450230Z","DC62DB24C145B55897BC9876C690C1E41A56F734C2409DFAC93BF8C9EA07BA1D"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\FINAL_VALIDATION.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\FINAL_VALIDATION.json",".json","462","2026-07-06T07:21:39.3066760Z","D440F967C18BB3B50B829F0E2256C8D9B4AB47AFF026EF324E3F3BA0FC445FF1"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\NOETHER_INTERLANGUAGE_DURABLE_RUN_LOG_20260704.md","noether-interlanguage-method-authority\outputs\NOETHER_INTERLANGUAGE_DURABLE_RUN_LOG_20260704.md",".md","251825","2026-07-06T07:21:24.5140426Z","94FCCB906FC4F0D9118DFA2816C323C2C136CEB924E726BE27BE50F902CA44BE"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\ACTIVE_SESSION_STATE.md","noether-r7-malay-sea-pacific\outputs\ACTIVE_SESSION_STATE.md",".md","697","2026-07-06T07:20:26.6846920Z","A4772C13125BF8ECDEF4CD70372482057C1E9534458DD78A5F8B697386D62DD2"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\HEARTBEAT_20260705.md","noether-r7-malay-sea-pacific\outputs\HEARTBEAT_20260705.md",".md","29445","2026-07-06T07:20:26.6247164Z","2A5FFA9583D0091770FA0BAFF6C1067828AE09B33330B396EBCFFFCCAD3AB950"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\LOGBOOK_EXCERPT.md","noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\LOGBOOK_EXCERPT.md",".md","559","2026-07-06T07:20:26.5275904Z","22876F58EFA4F8FCBA8CF26094183E89B5F358049A2F958A84BE44CDA946EF40"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\README.md","noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\README.md",".md","1045","2026-07-06T07:20:26.5255845Z","386A89ACA2463CBDED5D2EC6AB87559DA3A59D8B93CFEEEF713931B27247C705"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\SUMMARY.json","noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\SUMMARY.json",".json","1419","2026-07-06T07:20:26.4073177Z","7E5DB0B79EB71706AF449F5A640F4D8165B2BD16A98EBAD5DB3ABC7102C3645A"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_RECOVERY_PRIORITIES_FROM_BRANCH_GAP_20260706.csv","noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_RECOVERY_PRIORITIES_FROM_BRANCH_GAP_20260706.csv",".csv","26259","2026-07-06T07:20:25.3343502Z","CE8A375EA80FAB49E30C361AAE9FF461B77C3939D84F3B998C7FA8EB9B4CD403"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_B3_UPLOADER_READY_QUEUE_20260706.csv","noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_B3_UPLOADER_READY_QUEUE_20260706.csv",".csv","3189","2026-07-06T07:20:25.3305981Z","2A99CC9105A22EB73281738E4981B9A81E51E3B6B94CA618C3732C6EFE42C6E7"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_FABLE_SOURCE_USE_ADVERSE_CARRY_FORWARD_20260706.csv","noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_FABLE_SOURCE_USE_ADVERSE_CARRY_FORWARD_20260706.csv",".csv","124588","2026-07-06T07:20:25.3285918Z","1BED29DF2CBC0968E52ADF75B39B5FE98E71C7EC4C13BE4479E0FAD3EFEB0C67"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_BLOCKERS_ACTIVE_RECOVERY_20260706.csv","noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_BLOCKERS_ACTIVE_RECOVERY_20260706.csv",".csv","51654","2026-07-06T07:20:25.2072100Z","366FAF2E811DA6CBFF7741E2A20C4B27C4614BB619A98DF5457C8C4FE949A8FE"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_COMPARATOR_TITLE_ROUTE_HELD_ROWS_20260706.csv","noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_COMPARATOR_TITLE_ROUTE_HELD_ROWS_20260706.csv",".csv","65266","2026-07-06T07:20:25.1856294Z","5794C00F7B2568A0F32C00010EC9735E64A6C85640167750A93BDC04977D2FD4"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_SOURCE_BACKED_DRAFT_PRETRANSLATION_INTERLINEAR_20260706.csv","noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_SOURCE_BACKED_DRAFT_PRETRANSLATION_INTERLINEAR_20260706.csv",".csv","31418","2026-07-06T07:20:25.0935591Z","EBD7F1B342299E731B7439158496BEF24F5482DFDA1CB3A0EE501AC3AECACB58"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_ALL_ROW_SOURCE_BODY_WITNESS_STATUS_20260706.csv","noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_ALL_ROW_SOURCE_BODY_WITNESS_STATUS_20260706.csv",".csv","102505","2026-07-06T07:20:25.0828168Z","F267AF53970DDF790C4E7EBC3D2D4118C15AF831E71E1BA2271EA9D1C37DC622"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_B3_CURRENT_ALIGNMENT_READTHROUGH_20260706.csv","noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_B3_CURRENT_ALIGNMENT_READTHROUGH_20260706.csv",".csv","3695","2026-07-06T07:20:24.7553934Z","37F0685A7229852700136710E85A42A79DD92F4B1A69121866CA710518D40B1B"
