support_row_id,row_type,language_lane,english_concept,source_status,split_lane_row_id,draft_target_rendering,term_alternatives_json,rendering_confidence,target_source_witness_ids,source_context_note,formula_neighboring_usage_note,interlinear_or_scaffold_note,split_lane_usage_scope_note,reviewer_question_or_next_gate,native_review_status,canonical_approval_status,promotion_status,gap_or_boundary_note,non_claim_boundary
CJK-SUFF-TRANS-20260705-021,covered_draft_support,simplified_chinese,homomorphism,source_baseline_sufficient_for_draft_support,term-zh-hans-0016,同态,[],strong_source_backed,CJK-FIND-20260705-005; CJK-FIND-20260705-006; CJK-FIND-20260705-007; CJK-FIND-20260705-008; CJK-FIND-20260705-009; CJK-FIND-20260705-010; CJK-FIND-20260705-011,"Simplified Chinese baseline is sufficient for foundational algebra draft support: Chinese TeX/source repositories cover linear algebra, abstract algebra, group/ring theory, and advanced/higher algebra with manifest-only upload policy.",Use near maps f: M -> N or ring/module arrows; choose longer 'map' forms only when the morphism itself is foregrounded.,homomorphism | Simplified Chinese: 同态 | formula-neighbor: Use near maps f: M -> N or ring/module arrows; choose longer 'map' forms only when the morphism itself is foregrounded.,"Check whether the row names an object, a map, or a theorem using the map; CJK compounds may need an explicit map noun. Preserve CJK line breaking around inline math and avoid inserting spaces that would split a fixed technical compound.","Context-note review request: Please confirm whether '同态' is natural for 'homomorphism' in Simplified Chinese within morphism, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only,Covered for scoped draft support; keep as draft/non-canonical and do not promote.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-022,covered_draft_support,simplified_chinese,isomorphism,source_baseline_sufficient_for_draft_support,term-zh-hans-0017,同构,[],strong_source_backed,CJK-FIND-20260705-005; CJK-FIND-20260705-006; CJK-FIND-20260705-007; CJK-FIND-20260705-008; CJK-FIND-20260705-009; CJK-FIND-20260705-010; CJK-FIND-20260705-011,"Simplified Chinese baseline is sufficient for foundational algebra draft support: Chinese TeX/source repositories cover linear algebra, abstract algebra, group/ring theory, and advanced/higher algebra with manifest-only upload policy.",Use near congruence/isomorphism arrows and structural identifications; distinguish object-isomorphism from map noun where needed.,isomorphism | Simplified Chinese: 同构 | formula-neighbor: Use near congruence/isomorphism arrows and structural identifications; distinguish object-isomorphism from map noun where needed.,"Check whether the row names an object, a map, or a theorem using the map; CJK compounds may need an explicit map noun. Preserve CJK line breaking around inline math and avoid inserting spaces that would split a fixed technical compound.","Context-note review request: Please confirm whether '同构' is natural for 'isomorphism' in Simplified Chinese within morphism, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only,Covered for scoped draft support; keep as draft/non-canonical and do not promote.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-023,covered_draft_support,simplified_chinese,automorphism,source_baseline_sufficient_for_draft_support,term-zh-hans-0019,自同构,[],strong_source_backed,CJK-FIND-20260705-005; CJK-FIND-20260705-006; CJK-FIND-20260705-007; CJK-FIND-20260705-008; CJK-FIND-20260705-009; CJK-FIND-20260705-010; CJK-FIND-20260705-011,"Simplified Chinese baseline is sufficient for foundational algebra draft support: Chinese TeX/source repositories cover linear algebra, abstract algebra, group/ring theory, and advanced/higher algebra with manifest-only upload policy.",Use near automorphism groups/actions and self-map notation.,automorphism | Simplified Chinese: 自同构 | formula-neighbor: Use near automorphism groups/actions and self-map notation.,"Check whether the row names an object, a map, or a theorem using the map; CJK compounds may need an explicit map noun. Preserve CJK line breaking around inline math and avoid inserting spaces that would split a fixed technical compound.","Context-note review request: Please confirm whether '自同构' is natural for 'automorphism' in Simplified Chinese within morphism, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only,Covered for scoped draft support; keep as draft/non-canonical and do not promote.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-024,covered_draft_support,simplified_chinese,representation,source_baseline_sufficient_for_draft_support,term-zh-hans-0027,表示,[],strong_source_backed,CJK-FIND-20260705-005; CJK-FIND-20260705-006; CJK-FIND-20260705-007; CJK-FIND-20260705-008; CJK-FIND-20260705-009; CJK-FIND-20260705-010; CJK-FIND-20260705-011,"Simplified Chinese baseline is sufficient for foundational algebra draft support: Chinese TeX/source repositories cover linear algebra, abstract algebra, group/ring theory, and advanced/higher algebra with manifest-only upload policy.","Use near group or algebra actions, matrices, and rho-style representation notation; do not collapse representation into module unless the source does so.","representation | Simplified Chinese: 表示 | formula-neighbor: Use near group or algebra actions, matrices, and rho-style representation notation; do not collapse representation into module unless the source does so.","Check representation-theory usage, especially representation vs expression ambiguity and character/indicator terminology. Preserve CJK line breaking around inline math and avoid inserting spaces that would split a fixed technical compound.","Context-note review request: Please confirm whether '表示' is natural for 'representation' in Simplified Chinese within representation_theory, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only,Covered for scoped draft support; keep as draft/non-canonical and do not promote.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-025,covered_draft_support,simplified_chinese,quotient ring,source_baseline_sufficient_for_draft_support,term-zh-hans-0031,商环,[],strong_source_backed,CJK-FIND-20260705-005; CJK-FIND-20260705-006; CJK-FIND-20260705-007; CJK-FIND-20260705-008; CJK-FIND-20260705-009; CJK-FIND-20260705-010; CJK-FIND-20260705-011,"Simplified Chinese baseline is sufficient for foundational algebra draft support: Chinese TeX/source repositories cover linear algebra, abstract algebra, group/ring theory, and advanced/higher algebra with manifest-only upload policy.","Use near R/I, residue-class rings, and quotient constructions; do not treat localization-adjacent quotient-ring evidence as localization closure.","quotient ring | Simplified Chinese: 商环 | formula-neighbor: Use near R/I, residue-class rings, and quotient constructions; do not treat localization-adjacent quotient-ring evidence as localization closure.","Check ring/ideal context, especially whether quotient, principal, prime, or maximal status is attached to the ideal or ring. Preserve CJK line breaking around inline math and avoid inserting spaces that would split a fixed technical compound.","Context-note review request: Please confirm whether '商环' is natural for 'quotient ring' in Simplified Chinese within ring_theory, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only,Covered for scoped draft support; keep as draft/non-canonical and do not promote.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-026,covered_draft_support,simplified_chinese,basis theorem,source_baseline_sufficient_for_draft_support,term-zh-hans-0003,基定理,"[""希尔伯特基定理 when Hilbert context is explicit""]",needs_context_check,CJK-FIND-20260705-005; CJK-FIND-20260705-006; CJK-FIND-20260705-007; CJK-FIND-20260705-008; CJK-FIND-20260705-009; CJK-FIND-20260705-010; CJK-FIND-20260705-011,"Simplified Chinese baseline is sufficient for foundational algebra draft support: Chinese TeX/source repositories cover linear algebra, abstract algebra, group/ring theory, and advanced/higher algebra with manifest-only upload policy.",Use generic basis-theorem wording unless Hilbert context is explicit.,basis theorem | Simplified Chinese: 基定理 | formula-neighbor: Use generic basis-theorem wording unless Hilbert context is explicit.,Check commutative-algebra convention and whether a named theorem is Hilbert-specific. Preserve CJK line breaking around inline math and avoid inserting spaces that would split a fixed technical compound. Confidence is deliberately limited; request a native/domain reviewer decision.,"Context-note review request: Please confirm whether '基定理' is natural for 'basis theorem' in Simplified Chinese within commutative_algebra, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only,Covered for scoped draft support; keep as draft/non-canonical and do not promote.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-027,covered_draft_support,simplified_chinese,finite-dimensional,source_baseline_sufficient_for_draft_support,term-zh-hans-0010,有限维,[],strong_source_backed,CJK-FIND-20260705-005; CJK-FIND-20260705-006; CJK-FIND-20260705-007; CJK-FIND-20260705-008; CJK-FIND-20260705-009; CJK-FIND-20260705-010; CJK-FIND-20260705-011,"Simplified Chinese baseline is sufficient for foundational algebra draft support: Chinese TeX/source repositories cover linear algebra, abstract algebra, group/ring theory, and advanced/higher algebra with manifest-only upload policy.",Use near vector-space/dimension and algebra-dimension statements.,finite-dimensional | Simplified Chinese: 有限维 | formula-neighbor: Use near vector-space/dimension and algebra-dimension statements.,Check whether finiteness is an adjective on a module/ring/vector space or a named condition. Preserve CJK line breaking around inline math and avoid inserting spaces that would split a fixed technical compound.,"Context-note review request: Please confirm whether '有限维' is natural for 'finite-dimensional' in Simplified Chinese within finiteness, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only,Covered for scoped draft support; keep as draft/non-canonical and do not promote.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-028,covered_draft_support,simplified_chinese,finitely generated,source_baseline_sufficient_for_draft_support,term-zh-hans-0009,有限生成,[],strong_source_backed,CJK-FIND-20260705-005; CJK-FIND-20260705-006; CJK-FIND-20260705-007; CJK-FIND-20260705-008; CJK-FIND-20260705-009; CJK-FIND-20260705-010; CJK-FIND-20260705-011,"Simplified Chinese baseline is sufficient for foundational algebra draft support: Chinese TeX/source repositories cover linear algebra, abstract algebra, group/ring theory, and advanced/higher algebra with manifest-only upload policy.",Use near finite generation of algebras/modules/rings; do not promote to Noetherian unless the source states the Noetherian property.,finitely generated | Simplified Chinese: 有限生成 | formula-neighbor: Use near finite generation of algebras/modules/rings; do not promote to Noetherian unless the source states the Noetherian property.,Check whether finiteness is an adjective on a module/ring/vector space or a named condition. Preserve CJK line breaking around inline math and avoid inserting spaces that would split a fixed technical compound.,"Context-note review request: Please confirm whether '有限生成' is natural for 'finitely generated' in Simplified Chinese within finiteness, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only,Covered for scoped draft support; keep as draft/non-canonical and do not promote.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-029,korean_addendum_support,korean_addendum,algebra,korean_addendum_source_routing_only,term-ko-draft-0001,대수,"[""대수학""]",kms_snu_source_backed,CJK-FIND-20260705-012; CJK-FIND-20260705-013; CJK-FIND-20260705-019,"Korean evidence is source-routing/addendum only: algebra and linear-algebra source rows exist, including calofmijuck/algebra bytecount metadata, but this lane does not claim Korean native-edition authority.","Keep algebra notation near A, B, K-algebra, and structural products; do not infer tensor-product wording from product notation.","algebra | Korean addendum/source-routing: 대수 | formula-neighbor: Keep algebra notation near A, B, K-algebra, and structural products; do not infer tensor-product wording from product notation.",Check basic algebra register and whether a one-character CJK term needs spacing or disambiguation near formulas. Korean spacing must be checked separately; many draft compounds use a spaced noun phrase where established lecture notes may prefer a compact form.,"Context-note review request: Please confirm whether '대수' is natural for 'algebra' in Korean within algebra_core, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only_source_discovery,Korean addendum/source-routing only; do not treat as Korean native-edition coverage.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-030,korean_addendum_support,korean_addendum,ring,korean_addendum_source_routing_only,term-ko-draft-0047,환,[],kms_snu_wiki_source_backed,CJK-FIND-20260705-012; CJK-FIND-20260705-013; CJK-FIND-20260705-019,"Korean evidence is source-routing/addendum only: algebra and linear-algebra source rows exist, including calofmijuck/algebra bytecount metadata, but this lane does not claim Korean native-edition authority.","Use next to R, S, ideals, quotient notation R/I, and homomorphisms; keep CJK term glued to inline math without inserted spaces.","ring | Korean addendum/source-routing: 환 | formula-neighbor: Use next to R, S, ideals, quotient notation R/I, and homomorphisms; keep CJK term glued to inline math without inserted spaces.","Check ring/ideal context, especially whether quotient, principal, prime, or maximal status is attached to the ideal or ring. Korean spacing must be checked separately; many draft compounds use a spaced noun phrase where established lecture notes may prefer a compact form.","Context-note review request: Please confirm whether '환' is natural for 'ring' in Korean within ring_theory, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only_source_discovery,Korean addendum/source-routing only; do not treat as Korean native-edition coverage.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-031,korean_addendum_support,korean_addendum,commutative ring,korean_addendum_source_routing_only,term-ko-draft-0041,가환환,[],wiki_source_backed,CJK-FIND-20260705-012; CJK-FIND-20260705-013; CJK-FIND-20260705-019,"Korean evidence is source-routing/addendum only: algebra and linear-algebra source rows exist, including calofmijuck/algebra bytecount metadata, but this lane does not claim Korean native-edition authority.",Use near commutativity assumptions and ring notation R; avoid over-reading field or algebra contexts as ring-context closure.,commutative ring | Korean addendum/source-routing: 가환환 | formula-neighbor: Use near commutativity assumptions and ring notation R; avoid over-reading field or algebra contexts as ring-context closure.,"Check ring/ideal context, especially whether quotient, principal, prime, or maximal status is attached to the ideal or ring. Korean spacing must be checked separately; many draft compounds use a spaced noun phrase where established lecture notes may prefer a compact form.","Context-note review request: Please confirm whether '가환환' is natural for 'commutative ring' in Korean within ring_theory, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only_source_discovery,Korean addendum/source-routing only; do not treat as Korean native-edition coverage.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-032,korean_addendum_support,korean_addendum,field,korean_addendum_source_routing_only,term-ko-draft-0008,체,[],kms_snu_source_backed,CJK-FIND-20260705-012; CJK-FIND-20260705-013; CJK-FIND-20260705-019,"Korean evidence is source-routing/addendum only: algebra and linear-algebra source rows exist, including calofmijuck/algebra bytecount metadata, but this lane does not claim Korean native-edition authority.","Use near K, L/K, coefficient fields, quotient fields, and extension notation.","field | Korean addendum/source-routing: 체 | formula-neighbor: Use near K, L/K, coefficient fields, quotient fields, and extension notation.",Check field vs division-ring context and avoid overgeneralizing a course-register term. Korean spacing must be checked separately; many draft compounds use a spaced noun phrase where established lecture notes may prefer a compact form.,"Context-note review request: Please confirm whether '체' is natural for 'field' in Korean within field_theory, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only_source_discovery,Korean addendum/source-routing only; do not treat as Korean native-edition coverage.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-033,korean_addendum_support,korean_addendum,module,korean_addendum_source_routing_only,term-ko-draft-0014,가군,"[""모듈""]",kms_snu_github_source_backed,CJK-FIND-20260705-012; CJK-FIND-20260705-013; CJK-FIND-20260705-019,"Korean evidence is source-routing/addendum only: algebra and linear-algebra source rows exist, including calofmijuck/algebra bytecount metadata, but this lane does not claim Korean native-edition authority.","Use near M, N, submodule and quotient-module notation; keep tensor-product rows separate unless exact tensor evidence appears.","module | Korean addendum/source-routing: 가군 | formula-neighbor: Use near M, N, submodule and quotient-module notation; keep tensor-product rows separate unless exact tensor evidence appears.","Check module-theory usage near definitions, quotient/submodule constructions, tensor products, and morphisms. Korean spacing must be checked separately; many draft compounds use a spaced noun phrase where established lecture notes may prefer a compact form.","Context-note review request: Please confirm whether '가군' is natural for 'module' in Korean within module_theory, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only_source_discovery,Korean addendum/source-routing only; do not treat as Korean native-edition coverage.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-034,korean_addendum_support,korean_addendum,ideal,korean_addendum_source_routing_only,term-ko-draft-0042,아이디얼,[],kms_snu_wiki_source_backed,CJK-FIND-20260705-012; CJK-FIND-20260705-013; CJK-FIND-20260705-019,"Korean evidence is source-routing/addendum only: algebra and linear-algebra source rows exist, including calofmijuck/algebra bytecount metadata, but this lane does not claim Korean native-edition authority.","Use near \mathfrak a, \mathfrak b, quotient rings, colon ideals, and primary/prime/maximal ideal contexts.","ideal | Korean addendum/source-routing: 아이디얼 | formula-neighbor: Use near \mathfrak a, \mathfrak b, quotient rings, colon ideals, and primary/prime/maximal ideal contexts.","Check ring/ideal context, especially whether quotient, principal, prime, or maximal status is attached to the ideal or ring. Korean spacing must be checked separately; many draft compounds use a spaced noun phrase where established lecture notes may prefer a compact form.","Context-note review request: Please confirm whether '아이디얼' is natural for 'ideal' in Korean within ring_theory, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only_source_discovery,Korean addendum/source-routing only; do not treat as Korean native-edition coverage.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-035,korean_addendum_support,korean_addendum,homomorphism,korean_addendum_source_routing_only,term-ko-draft-0022,준동형사상,"[""준동형""]",snu_kms_source_backed,CJK-FIND-20260705-012; CJK-FIND-20260705-013; CJK-FIND-20260705-019,"Korean evidence is source-routing/addendum only: algebra and linear-algebra source rows exist, including calofmijuck/algebra bytecount metadata, but this lane does not claim Korean native-edition authority.",Use near maps f: M -> N or ring/module arrows; choose longer 'map' forms only when the morphism itself is foregrounded.,homomorphism | Korean addendum/source-routing: 준동형사상 | formula-neighbor: Use near maps f: M -> N or ring/module arrows; choose longer 'map' forms only when the morphism itself is foregrounded.,"Check whether the row names an object, a map, or a theorem using the map; CJK compounds may need an explicit map noun. Korean spacing must be checked separately; many draft compounds use a spaced noun phrase where established lecture notes may prefer a compact form.","Context-note review request: Please confirm whether '준동형사상' is natural for 'homomorphism' in Korean within morphism, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only_source_discovery,Korean addendum/source-routing only; do not treat as Korean native-edition coverage.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-036,korean_addendum_support,korean_addendum,isomorphism,korean_addendum_source_routing_only,term-ko-draft-0023,동형사상,"[""동형""]",snu_kms_source_backed,CJK-FIND-20260705-012; CJK-FIND-20260705-013; CJK-FIND-20260705-019,"Korean evidence is source-routing/addendum only: algebra and linear-algebra source rows exist, including calofmijuck/algebra bytecount metadata, but this lane does not claim Korean native-edition authority.",Use near congruence/isomorphism arrows and structural identifications; distinguish object-isomorphism from map noun where needed.,isomorphism | Korean addendum/source-routing: 동형사상 | formula-neighbor: Use near congruence/isomorphism arrows and structural identifications; distinguish object-isomorphism from map noun where needed.,"Check whether the row names an object, a map, or a theorem using the map; CJK compounds may need an explicit map noun. Korean spacing must be checked separately; many draft compounds use a spaced noun phrase where established lecture notes may prefer a compact form.","Context-note review request: Please confirm whether '동형사상' is natural for 'isomorphism' in Korean within morphism, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only_source_discovery,Korean addendum/source-routing only; do not treat as Korean native-edition coverage.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-037,korean_addendum_support,korean_addendum,automorphism,korean_addendum_source_routing_only,term-ko-draft-0020,자기동형사상,[],kms_source_limited,CJK-FIND-20260705-012; CJK-FIND-20260705-013; CJK-FIND-20260705-019,"Korean evidence is source-routing/addendum only: algebra and linear-algebra source rows exist, including calofmijuck/algebra bytecount metadata, but this lane does not claim Korean native-edition authority.",Use near automorphism groups/actions and self-map notation.,automorphism | Korean addendum/source-routing: 자기동형사상 | formula-neighbor: Use near automorphism groups/actions and self-map notation.,"Check whether the row names an object, a map, or a theorem using the map; CJK compounds may need an explicit map noun. Korean spacing must be checked separately; many draft compounds use a spaced noun phrase where established lecture notes may prefer a compact form.","Context-note review request: Please confirm whether '자기동형사상' is natural for 'automorphism' in Korean within morphism, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only_source_discovery,Korean addendum/source-routing only; do not treat as Korean native-edition coverage.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-038,korean_addendum_support,korean_addendum,quotient ring,korean_addendum_source_routing_only,term-ko-draft-0046,몫환,"[""잉여환 also appears in terminology tables""]",wiki_source_backed,CJK-FIND-20260705-012; CJK-FIND-20260705-013; CJK-FIND-20260705-019,"Korean evidence is source-routing/addendum only: algebra and linear-algebra source rows exist, including calofmijuck/algebra bytecount metadata, but this lane does not claim Korean native-edition authority.","Use near R/I, residue-class rings, and quotient constructions; do not treat localization-adjacent quotient-ring evidence as localization closure.","quotient ring | Korean addendum/source-routing: 몫환 | formula-neighbor: Use near R/I, residue-class rings, and quotient constructions; do not treat localization-adjacent quotient-ring evidence as localization closure.","Check ring/ideal context, especially whether quotient, principal, prime, or maximal status is attached to the ideal or ring. Korean spacing must be checked separately; many draft compounds use a spaced noun phrase where established lecture notes may prefer a compact form.","Context-note review request: Please confirm whether '몫환' is natural for 'quotient ring' in Korean within ring_theory, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only_source_discovery,Korean addendum/source-routing only; do not treat as Korean native-edition coverage.,"Sufficiency-transition draft support only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-039,retained_gap,japanese,tensor product,source_acquisition_gap,term-ja-0009,テンソル積,[],strong_source_backed,CJK-FIND-20260705-001; CJK-FIND-20260705-002; CJK-FIND-20260705-003; CJK-FIND-20260705-004; CJK-FIND-20260705-016; CJK-FIND-20260705-017; CJK-FIND-20260705-018,"Japanese baseline is sufficient for foundational algebra draft support: linear-algebra TeX rows plus algebraic-systems, commutative-ring/field, and Matsumura commutative-algebra TeX metadata rows; bytecount gaps for the algebra deepening rows were resolved from GitHub tree metadata.",Do not translate forward as a covered corpus row until exact source/native evidence changes this gap.,tensor product | japanese: gap/review-only | no covered transition row,"Check module-theory usage near definitions, quotient/submodule constructions, tensor products, and morphisms. Preserve CJK line breaking around inline math and avoid inserting spaces that would split a fixed technical compound.","Context-note review request: Please confirm whether 'テンソル積' is natural for 'tensor product' in Japanese within module_theory, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only,Retained blocker after Session C correction: no exact German tensor-product anchor and no exact native/source-content witness in this lane's source-canon rows.,"Gap/source-acquisition row only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-040,retained_gap,simplified_chinese,tensor product,source_acquisition_gap,term-zh-hans-0013,张量积,[],manual_exact_compound_check,CJK-FIND-20260705-005; CJK-FIND-20260705-006; CJK-FIND-20260705-007; CJK-FIND-20260705-008; CJK-FIND-20260705-009; CJK-FIND-20260705-010; CJK-FIND-20260705-011,"Simplified Chinese baseline is sufficient for foundational algebra draft support: Chinese TeX/source repositories cover linear algebra, abstract algebra, group/ring theory, and advanced/higher algebra with manifest-only upload policy.",Do not translate forward as a covered corpus row until exact source/native evidence changes this gap.,tensor product | simplified_chinese: gap/review-only | no covered transition row,"Check module-theory usage near definitions, quotient/submodule constructions, tensor products, and morphisms. Preserve CJK line breaking around inline math and avoid inserting spaces that would split a fixed technical compound. Because this row is manual/source-review, the draft note is a triage aid rather than a resolution. Confidence is deliberately limited; request a native/domain reviewer decision.","Manual-source review request: Please confirm whether '张量积' is natural for 'tensor product' in Simplified Chinese within module_theory, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only,Retained blocker after Session C correction: product/direct-product or noisy otimes contexts are not tensor-product evidence.,"Gap/source-acquisition row only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
CJK-SUFF-TRANS-20260705-041,retained_gap,japanese,localization,source_acquisition_gap,term-ja-0003,局所化,[],strong_source_backed,CJK-FIND-20260705-001; CJK-FIND-20260705-002; CJK-FIND-20260705-003; CJK-FIND-20260705-004; CJK-FIND-20260705-016; CJK-FIND-20260705-017; CJK-FIND-20260705-018,"Japanese baseline is sufficient for foundational algebra draft support: linear-algebra TeX rows plus algebraic-systems, commutative-ring/field, and Matsumura commutative-algebra TeX metadata rows; bytecount gaps for the algebra deepening rows were resolved from GitHub tree metadata.",Do not translate forward as a covered corpus row until exact source/native evidence changes this gap.,localization | japanese: gap/review-only | no covered transition row,Check commutative-algebra convention and whether a named theorem is Hilbert-specific. Preserve CJK line breaking around inline math and avoid inserting spaces that would split a fixed technical compound.,"Context-note review request: Please confirm whether '局所化' is natural for 'localization' in Japanese within commutative_algebra, whether alternates should be recorded, and whether formula-neighboring TeX/PDF layout remains readable.",not_reviewed,not_approved,draft_noncanonical_sidecar_only,No direct Lokalisierung/localization German source anchor; target-language source-content search has not supplied an exact row witness.,"Gap/source-acquisition row only; no accepted terminology, native/public review, canonical approval, license clearance, gate promotion, translation completion, Korean native-edition claim, pan-CJK claim, or Git push."
