gap_type,lane,artifact_path,artifact_sha256,row_index,row_identifier,target_language_or_access_target,source_title,source_url,blank_required_fields,missing_required_columns,present_columns,owner_action,non_claim_boundary
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,29,,Controlled Arabic / Arabic RTL,Arabic RTL source witness AR-SRC-COURSE-007: algebra; rings; fields; modules; groups,https://uomustansiriyah.edu.iq/media/attachments/161/161_2024_08_27%2111_27_01_PM.pdf,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,30,,Controlled Arabic / Arabic RTL,Arabic RTL source witness AR-SRC-GROUP-008: group theory; representations; fields; rings; homomorphism; isomorphism,https://www.jmilne.org/math/CourseNotes/GTarabic.pdf,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,31,,Controlled Arabic / Arabic RTL,Arabic RTL source witness AR-SRC-INV-009: invariant rings; group actions; Hilbert series; finite fields,https://www.arabicscholar.com/%D8%A7%D9%84%D8%AB%D9%88%D8%A7%D8%A8%D8%AA-%D8%A7%D9%84%D9%85%D8%B5%D9%81%D9%88%D9%81%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D9%88%D8%AF%D9%88%D9%84%D8%A7%D8%B1%D9%8A%D8%A9-%D8%AA%D8%AD%D8%AA-%D8%A8%D8%B9/,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,32,,Controlled Arabic / Arabic RTL,Arabic RTL source witness AR-SRC-INV-010: geometric invariant theory; quotient/moduli phrases,https://shamra-academia.com/show/f0597758b3ef43,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,33,,Controlled Arabic / Arabic RTL,Arabic RTL source witness AR-SRC-REP-011: representation theory; algebraic structures; invariant theory topic map,https://www.marefa.org/%D9%81%D8%B6%D8%A7%D8%A1_%D8%A7%D9%84%D8%AA%D9%85%D8%AB%D9%8A%D9%84,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,35,,Controlled Arabic / Arabic RTL,Arabic RTL source witness AR-SRC-REJECT-013: none,https://raw.githubusercontent.com/Ag-ilies/pfe/fbd0c804af7c2bf2d151251ad0b39a40dec21809/Content/02_Chapter1/Text/chapter1.tex,is_pdf_docx_or_text_fallback,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,36,,Persian/Farsi (Iran),Advanced Algebra course PDF,https://people.iut.ac.ir/sites/default/files/users/behboodi/course_files/advanced_algebra_dr._behboodi.pdf,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,37,,Persian/Farsi (Iran),PNU ring/module book preview,https://press.pnu.ac.ir/book_30094.pdf,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,38,,Persian/Farsi (Iran),Noncommutative prime ideals thesis PDF,https://shahroodut.ac.ir/fa/thesis/files/somefiles/sf_QA37.pdf,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,39,,Persian/Farsi (Iran),Persian linear algebra 3Blue1Brown notes,https://github.com/SireJeff/linear-algebra-3blue1brown-notes,is_pdf_docx_or_text_fallback,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,41,,Dari/Persian (Afghanistan),Algebra - Abdullah Momand,https://ecampus-afghanistan.org/wp-content/uploads/2021/10/Algebra-Abdullah-Momand.pdf,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,42,,Dari/Persian (Afghanistan),eCampus 369 Afghan university textbook list,https://ecampus-afghanistan.org/list-of-369-published-textbooks-for-afghan-universities/,is_source_level_tex_or_archive;is_pdf_docx_or_text_fallback,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,44,,Tajik Cyrillic,Алгебраи хаттӣ,https://tg.wikipedia.org/wiki/Алгебраи_хаттӣ,is_pdf_docx_or_text_fallback,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,48,ar_damascus_prufer_arithmetical_ring_noetherian_pdf,Controlled Arabic / Arabic RTL,Prüfer ring and Arithmetical ring / حلقة برفير والحلقة الحسابية,https://journal.damascusuniversity.edu.sy/index.php/basj/ar/article/view/3694/1220,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,49,ar_damascus_cayley_hamilton_noetherian_matrix_pdf,Controlled Arabic / Arabic RTL,Cayley-Hamilton application and matrix algebraic structure Arabic article,https://journal.damascusuniversity.edu.sy/index.php/basj/ar/article/view/1133/844,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,50,ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf,Controlled Arabic / Arabic RTL,Comparative study of Kronecker and Hadamard product effects on matrix algebraic structure,https://fezzanu.edu.ly/fusj/index.php/FUAJ/article/download/343/189/326,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,53,prs_af_ecampus_algebra_abdullah_momand_pdf,"Dari/Afghan Persian, prs_AF",الجبر معاصر / Algebra - Abdullah Momand,https://ecampus-afghanistan.org/wp-content/uploads/2021/10/Algebra-Abdullah-Momand.pdf,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,55,tg_zarowadk_asos_matemat_oli_2_linear_algebra_pdf,"Tajik Cyrillic, tg_Cyrl_TJ",Асосҳои математикаи олӣ. Ҷилди 2,https://zarowadk.ru/dnld/matem/files/asos_matemat_oli_2.pdf,is_source_level_tex_or_archive,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,60,existing_master_fa_github_sirejeff_repo_metadata,"Persian/Farsi (Iran), fa_IR",GitHub repository metadata: SireJeff/linear-algebra-3blue1brown-notes,https://github.com/SireJeff/linear-algebra-3blue1brown-notes,is_pdf_docx_or_text_fallback,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,61,existing_master_fa_github_sirejeff_persian_main_tex,"Persian/Farsi (Iran), fa_IR",SireJeff Persian linear algebra main.tex,https://github.com/SireJeff/linear-algebra-3blue1brown-notes/blob/master/persian_notes/main.tex,is_pdf_docx_or_text_fallback,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
target_witness_required_field_blank,R3 Arabic/Persianate linear algebra,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_MASTER_INDEX_20260704T204214Z\R3_SOURCE_CANON_MASTER_INDEX_REQUIRED_SHAPE_20260704T204214Z.json,B0F8D344204079808F9762F60A451BE6E528C86542289E2B387BF06B0A79C26A,62,existing_master_fa_github_sirejeff_source_zip,"Persian/Farsi (Iran), fa_IR",SireJeff Persian/English linear algebra source archive zipball,https://github.com/SireJeff/linear-algebra-3blue1brown-notes,is_pdf_docx_or_text_fallback,,,Owner should fill explicit true/false values for source-level TeX/archive and PDF/DOCX/text fallback flags on target-witness rows in the latest master index.,"This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
owner_table_nonprogram_required_field_shape,R2 Pan-Turkic hard blockers,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_WITNESS_TABLE_20260704.csv,1A5CEDB4BF4BFBB363AC7FE7AC87F518A5021F65906322015529FF9C649C4656,,artifact-level,,,,,lane;target_language_or_access_target;source_title;source_author_or_owner;evidence_tier;source_type;source_url;license_or_access_signal;sha256_or_other_hash;source_language;is_target_language_witness;is_source_level_tex_or_archive;is_pdf_docx_or_text_fallback;gap_or_blocker_note;non_claim_boundary,id;language;license_signal;local_path;sha256;size_bytes;source_canon_value_and_gap;source_form;topic_tags;url;witness,"Owner should emit a shared required-field mirror or scaffold with the program column names, while preserving current blocker/source evidence.","This is an owner normalization/blocker return only; no translation, term promotion, approval, completion, or license clearance is claimed."
