"path","extension","bytes","is_source_package_extension","sha256"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Full_Region_Eigen_Source_First_Review_Bundle_20260630T215714Z\inputs\R3_All13_Eigen_Source_First_Review_Packet_20260630T182528Z\r3_uyghur_eigen_domain_review_packet.json",".json","14141","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Full_Region_Eigen_Source_First_Review_Bundle_20260630T215714Z\inputs\R3_All13_Eigen_Source_First_Review_Packet_20260630T182528Z\uyghur_eigen_definition_review_only.tex",".tex","1184","True","4481F9DB149E2F438160F8371ADBABA6D62C63F492E58468209A86868A76732D"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Full_Region_Eigen_Source_First_Review_Bundle_20260630T215714Z\inputs\r3_uyghur_matrix_bibliographic_lead_20260630T215249Z\r3_uyghur_matrix_bibliographic_lead_20260630T215249Z.json",".json","6592","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Full_Region_Eigen_Source_First_Review_Bundle_20260630T215714Z\inputs\r3_uyghur_matrix_bibliographic_lead_20260630T215249Z\r3_uyghur_matrix_bibliographic_lead_20260630T215249Z.md",".md","741","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Full_Region_Eigen_Source_First_Review_Bundle_20260630T215714Z\inputs\r3_uyghur_matrix_bibliographic_lead_20260630T215249Z\reviewer_return_template.json",".json","799","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Full_Region_Eigen_Source_First_Review_Bundle_20260630T215714Z\inputs\r3_uyghur_matrix_bibliographic_lead_20260630T215249Z\uyghur_matrix_bibliographic_leads.csv",".csv","593","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Full_Region_Eigen_Source_First_Review_Bundle_20260630T215714Z\inputs\r3_uyghur_nonpdf_subrow_source_hunt_20260630T214843Z\r3_uyghur_nonpdf_subrow_source_hunt_20260630T214843Z.json",".json","15724","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Full_Region_Eigen_Source_First_Review_Bundle_20260630T215714Z\inputs\r3_uyghur_nonpdf_subrow_source_hunt_20260630T214843Z\r3_uyghur_nonpdf_subrow_source_hunt_20260630T214843Z.md",".md","1485","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Full_Region_Eigen_Source_First_Review_Bundle_20260630T215714Z\inputs\r3_uyghur_nonpdf_subrow_source_hunt_20260630T214843Z\reviewer_return_template.json",".json","790","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Full_Region_Eigen_Source_First_Review_Bundle_20260630T215714Z\inputs\r3_uyghur_nonpdf_subrow_source_hunt_20260630T214843Z\uyghur_nonpdf_source_candidates.csv",".csv","1910","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Full_Region_Eigen_Source_First_Review_Bundle_20260630T215714Z\inputs\r3_uyghur_nonpdf_subrow_source_hunt_20260630T214843Z\uyghur_separated_leads.csv",".csv","884","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Paper01_Cumulative_Arabic_Persianate_Review_Packet_20260629T154505Z.zip",".zip","361953","True","D26E03BEB53823000A08F2BA32A74AE2D3AB692E12EEF085003833545BBDCB10"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Paper01_Cumulative_Arabic_Persianate_Review_Packet_20260629T154505Z.zip.sha256",".sha256","141","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Paper01_Cumulative_Arabic_Persianate_Review_Packet_20260629T154505Z.zip.validation.json",".json","1988","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Paper01_Cumulative_Arabic_Persianate_Review_Packet_20260629T154505Z\sources\tajik_cyrillic\paper01_form_sequence_reducer_tajik_review_v001.tex",".tex","2901","True","BA770A0ED7FE45BFAE0D935072643E458FC0707A29A5B24805C576B923E5A889"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\review_bundles\R3_Paper01_Cumulative_Arabic_Persianate_Review_Packet_20260629T154505Z\sources\urdu_hindustani\paper01_form_sequence_reducer_urdu_review_v001.tex",".tex","2679","True","F0B920A0F1409FDA21ED26CF5BB5CAE26CE5D4A17B45717076D171387C019F68"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\scripts\pan_romance_fallback_term_review_20260629.py",".py","12738","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources - Shortcut.lnk",".lnk","2245","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T214627Z_asia_wide_tex_source_register\south_asia\urdu_arabic_script\ctan_polyglossia\source\polyglossia\tex\gloss-kyrgyz.ldf",".ldf","10443","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T214627Z_asia_wide_tex_source_register\south_asia\urdu_arabic_script\ctan_polyglossia\source\polyglossia\tex\gloss-turkmen.ldf",".ldf","1340","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T214627Z_asia_wide_tex_source_register\south_asia\urdu_arabic_script\ctan_polyglossia\source\polyglossia\tex\gloss-uyghur.ldf",".ldf","17506","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\south_asia\urdu_arabic_script\ctan_polyglossia\source\polyglossia\tex\gloss-kyrgyz.ldf",".ldf","10443","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\south_asia\urdu_arabic_script\ctan_polyglossia\source\polyglossia\tex\gloss-turkmen.ldf",".ldf","1340","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T215200Z_asia_wide_tex_source_register\south_asia\urdu_arabic_script\ctan_polyglossia\source\polyglossia\tex\gloss-uyghur.ldf",".ldf","17506","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T223403Z_pan_turkic_math_register\manifest.json",".json","3428","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260628T223403Z_pan_turkic_math_register\README.md",".md","1520","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\metadata\github_source_search_20260629T074321Z.json",".json","656","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\metadata\wiki_search_results_20260629T074321Z.json",".json","21961","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\metadata\wikitext_download_rows_20260629T074321Z.json",".json","8895","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\wikipedia_wikitext\ky\Алгебра.wikitext.txt",".txt","4419","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\wikipedia_wikitext\ky\Алгебралык_теңдеме.wikitext.txt",".txt","1163","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\wikipedia_wikitext\ky\Жогорку_алгебра.wikitext.txt",".txt","780","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\wikipedia_wikitext\ky\Жогорку_математика.wikitext.txt",".txt","5704","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\wikipedia_wikitext\ky\Элементардык_математика.wikitext.txt",".txt","1812","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\wikipedia_wikitext\ps\الجبر.wikitext.txt",".txt","551","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\wikipedia_wikitext\tg\Алгебра.wikitext.txt",".txt","20986","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\wikipedia_wikitext\tg\Алгебраи_хаттӣ.wikitext.txt",".txt","4330","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\wikipedia_wikitext\tg\Бином.wikitext.txt",".txt","703","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\wikipedia_wikitext\tg\Гурӯҳ_(риёзиёт).wikitext.txt",".txt","5132","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T074321Z_r3_explicit_gap_retry_dari_uyghur_kyrgyz\wikipedia_wikitext\ug\ماتېماتىكا.wikitext.txt",".txt","1863","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\github\github_kyrgyz_cyrillic_math.json",".json","55","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\github\github_kyrgyz_math.json",".json","55","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\github\github_tatar_cyrillic_math.json",".json","55","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\github\github_tatar_math.json",".json","55","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\github\github_turkmen_math.json",".json","55","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\github\github_uyghur_arabic_math.json",".json","55","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\github\github_uyghur_math.json",".json","55","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_kyrgyz\kyrgyz_bb_decimal_arithmetic.html",".html","73818","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_kyrgyz\kyrgyz_bb_math_index.html",".html","40008","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_kyrgyz\kyrgyz_ibilim_math_index.html",".html","14560","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_kyrgyz\kyrgyz_stem_portal_root.html",".html","3897","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_tatar\tatarica_ru_algebra.html",".html","35341","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_tatar\tatarica_ru_math.html",".html","51948","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_tatar\tatarica_tat_algebra.html",".html","34687","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_tatar\tatarica_tat_math.html",".html","51075","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_turkmen\turkmen_tdu_math_faculty.html",".html","56869","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_uyghur\uyghur_archive_math_blog_function.html",".html","65684","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_uyghur\uyghur_archive_math_blog_math.html",".html","62725","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_uyghur\uyghur_archive_tarim_algebra.html",".html","46188","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_uyghur\uyghur_ewlat_dictionary_math_category.html",".html","36960","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_uyghur\uyghur_uyghurstem_2023_yaz.html",".html","163070","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_kyrgyz\kyrgyz_bb_decimal_arithmetic.txt",".txt","27698","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_kyrgyz\kyrgyz_bb_math_index.txt",".txt","13884","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_kyrgyz\kyrgyz_ibilim_math_index.txt",".txt","2378","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_kyrgyz\kyrgyz_stem_portal_root.txt",".txt","25","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_tatar\tatarica_ru_algebra.txt",".txt","9171","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_tatar\tatarica_ru_math.txt",".txt","23893","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_tatar\tatarica_tat_algebra.txt",".txt","9011","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_tatar\tatarica_tat_math.txt",".txt","23982","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_turkmen\turkmen_tdu_math_faculty.txt",".txt","5852","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_uyghur\uyghur_archive_math_blog_function.txt",".txt","14727","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_uyghur\uyghur_archive_math_blog_math.txt",".txt","12243","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_uyghur\uyghur_archive_tarim_algebra.txt",".txt","8650","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_uyghur\uyghur_ewlat_dictionary_math_category.txt",".txt","6228","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_uyghur\uyghur_uyghurstem_2023_yaz.txt",".txt","31372","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629t160500z_r3_arabic_persianate_tex_convention_source_retry\polyglossia\gloss-kyrgyz.ldf",".ldf","10443","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629t160500z_r3_arabic_persianate_tex_convention_source_retry\polyglossia\gloss-turkmen.ldf",".ldf","1340","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629t160500z_r3_arabic_persianate_tex_convention_source_retry\polyglossia\gloss-uyghur.ldf",".ldf","17506","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T161325Z_r3_uyghur_vector_space_nonwiki_capture\html\uyghur\uyghur_archive_vector_space_dictionary.html",".html","60506","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T161325Z_r3_uyghur_vector_space_nonwiki_capture\metadata\uyghur_vector_space_nonwiki_capture.json",".json","16130","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T161325Z_r3_uyghur_vector_space_nonwiki_capture\text\uyghur\uyghur_archive_vector_space_dictionary.txt",".txt","9984","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T203000Z_r2_pan_turkic_mathnet_browser_hard_row_review\metadata\R2_PAN_TURKIC_MATHNET_BROWSER_HARD_ROW_REVIEW_20260629T203000Z.json",".json","5910","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T210000Z_r2_pan_turkic_nonuzbek_hard_row_source_retry\html\pan_turkic_kazakh\kazakh_stud_linear_algebra_invariant_theory.html",".html","100948","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T210000Z_r2_pan_turkic_nonuzbek_hard_row_source_retry\html\pan_turkic_kyrgyz\kyrgyz_scribd_math_terms_dictionary_html.html",".html","1218824","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T210000Z_r2_pan_turkic_nonuzbek_hard_row_source_retry\metadata\R2_PAN_TURKIC_NONUZBEK_HARD_ROW_SOURCE_RETRY_20260629T210000Z.json",".json","25635","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T210000Z_r2_pan_turkic_nonuzbek_hard_row_source_retry\text\pan_turkic_kazakh\kazakh_stud_linear_algebra_invariant_theory.txt",".txt","37062","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T210000Z_r2_pan_turkic_nonuzbek_hard_row_source_retry\text\pan_turkic_kyrgyz\kyrgyz_scribd_math_terms_dictionary_html.txt",".txt","2469","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_azerbaijani\azerbaijani_kitabyurdu_cebr_muhazireler.html",".html","98596","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_azerbaijani\azerbaijani_wikisun_module_riyaziyyat.html",".html","26497","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_bashkir\bashkir_bashenc_algebra.html",".html","52752","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_bashkir\bashkir_wikibooks_math_dictionary_a.html",".html","75723","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_tatar\tatar_kpfu_methodical_sources_dictionary_lead.html",".html","111360","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_turkmen\turkmen_kitaphana_yokary_matematika_i.html",".html","10894","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_turkmen\turkmen_scribd_komekow_algebra_dynamic_html.html",".html","1250229","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_uyghur\uyghur_ewlat_math_terms_category.html",".html","36767","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\html\pan_turkic_uyghur\uyghur_tarim_algebra_math_dictionary.html",".html","46188","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T213000Z_r2_pan_turkic_az_tk_tt_ba_ug_hard_row_retry\metadata\R2_PAN_TURKIC_AZ_TK_TT_BA_UG_HARD_ROW_RETRY_20260629T213000Z.json",".json","119060","False",""
