"file_path","bytes","sha256","media_type","role","scope","authority_basis","public_caveat","supersession"
"evidence/predecessor_i8_r4_machine_controls/PUBLIC_SOURCE_FORMULA_AND_STRUCTURE_CHECK_I_4.csv","2281","637B7E6359959B23161DF142BB19269F89CD70A1D59781A789AFE01047AF7B0A","text/csv","byte-preserved historical I.8 r4 machine-audit control","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/predecessor_i8_r4_machine_controls/PUBLIC_SOURCE_FORMULA_AND_STRUCTURE_CHECK_I_5.csv","4808","3513F8CD1A50C85D6E8BDC550FAEB836160E45DFF38AFEE5D6A3F23E5E66EB46","text/csv","byte-preserved historical I.8 r4 machine-audit control","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/predecessor_i8_r4_machine_controls/PUBLIC_SOURCE_FORMULA_AND_STRUCTURE_CHECK_I_6.csv","2403","C411B52CFA311D7E487F80B974704CDFB0B1AEC485A2EB78E5450F116501B486","text/csv","byte-preserved historical I.8 r4 machine-audit control","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/predecessor_i8_r4_machine_controls/PUBLIC_SOURCE_FORMULA_AND_STRUCTURE_CHECK_I_7.csv","5735","26DAFEAED74CC0A29091746DDF004185F7C0E86A5E41F944A646EB045DBD9538","text/csv","byte-preserved historical I.8 r4 machine-audit control","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/predecessor_i8_r4_machine_controls/PUBLIC_SOURCE_FORMULA_AND_STRUCTURE_CHECK_I_8.csv","3981","5052BEB25F9F3AB05C14AEBA9E34B5DE0B3A0C0ADDA77197D80863F2867C7C74","text/csv","byte-preserved historical I.8 r4 machine-audit control","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-01.png","71118","8DD797B95CD14F2E9E3CDE58944B9B23FAB5625D2B2F2383C2E85A35326233B5","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-02.png","250120","2B4C50D215DB6D083A4524307FEF5A10494379EBE569A0B252828D565EBE6C07","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-03.png","100154","D80E621FCB3B2E89FA3F449D35C311FD8B2CC12798435011A5CF3EF1A6005A31","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-04.png","443840","CBD77BAD0E3A3E807FC45B12308397E5E9BC77CCCE664EC84F082C1D4FD43EBF","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-05.png","519734","B0CC39B69D08CF4206295B161C746C4964126D2A90CE4917C4A60F4EEEE6A4B5","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-06.png","495754","2A9D4A76AA3DD9D8D44F61716F4B8EB6881CA7101EF7E35634CA2EACA8C9BB7B","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-07.png","516093","D0DFB8327BEF18B4128E34A02097442F31669218443FB64B2B6D21A333B9408B","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-08.png","492203","150CAAD9F44156E62DBF95DCC678219316B760C7B6845AAEC529C85DA9428E12","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-09.png","461457","302031F216C7AD494019A30E84FDFBFA82DA50D509C41E9EDF12143582A1F378","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-10.png","471636","97E7AFAA1131343CD416F63F9544F740A717FC191E76CC441295298745F97F6C","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-11.png","553296","4C88309FC01AC2C5CD50B55C303F891CF1546FC338FE215E275FB3922985E64A","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-12.png","468414","A465D0D3FF1B60FFD0A8F79C92E84A68A3D58CACD4965E83017E778A4245D6A9","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-13.png","420463","4751EB67D9A109B5060524742DF0A1128D9AC642B01BEB347904D96E1DAABDF8","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-14.png","481133","8050EC5EC9D0DEF5B52248AC0A6FB92945254CC7C6C9F99BD62E313F50038076","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-15.png","217308","5314A60EC3DAA62DEC44A9180F9D4A47B6B9BFC5BFE68F21D2BF44D11AD406AF","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"evidence/rendered_pdf/page-16.png","300087","6E797F6C81B5348AFF82C44AFA381721D26116384ED6EFC35769D03A95812A25","image/png","rendered current-PDF visual-QA page","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"INDEPENDENT_SOURCE_REVIEW_I_9_1_20260719.md","1330","A938C4A5041B8E6D0BA605F95AAC0C0ED2B2994C5196AB19E8AFB9986F2F0412","text/markdown","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/ADVERSE_AND_REJECTED_CHOICES.csv","33824","E7D77125B6E1882C021BE55C16CAC41B38F9379B6E9637A31893459DD22D7C07","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/AUTHORITY_AND_PROVENANCE.csv","16707","CC6355012C2AD8EF2584BB60E5D05DBAD0C2E069B1CF8F1120F150307D74C858","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/CANDIDATE_COVERAGE_V2.csv","10554","82A4528EB65AF54F31002AA4EF4D52150B8765348AC443863A5070B87D3E46E8","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/INDEX_RESTORATION_DEBT.csv","3949","3902706289AB9F21C343D8B049D293323964E11F03DCE1FAC380B07A99C1F8A2","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/PUBLIC_CSV_ARTIFACT_VALIDATION_I_9_1.txt","1982","C4BC006457616D26F594F0FA0183DEF273801F109CC32350ED1B2D2C73BFAC87","text/plain","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/PUBLIC_MACHINE_VALIDATION_I_9_1.txt","12053","E73185A05D55E5E401B13A6A7CDAC4B5DA7E6B3873D413E3221318CECC36FD4A","text/plain","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SGA1_DIFFICULTY_FAILURE_REVISION.jsonl","23662","ADC273C3BDA99FC27B49A09510476B1BD5E254664493887A959F32A47B86CD4B","application/x-ndjson","hierarchical evidence difficulty failure and revision ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SGA1_I9_1_EVIDENCE_GRAPH.jsonl","5453","E739AFEDDE0AD0C6B42D064CD6BA91F6E5480159794BD466C8DD82A6755D2B77","application/x-ndjson","hierarchical evidence difficulty failure and revision ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SGA1_MACHINE_LEDGER_SCHEMA_v1.json","5398","01DE348AAE62F06FF5D3B56ACFD29C216BBCF955770EF4163BCA1A6E5AACAE6F","application/json","public machine-ledger schema","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SGA1_NORMALIZATION_DELTA.csv","26585","19C7DFCE15DEB6E4995E8E4F47027B2BEC1812E315686E787E5E8F62E22917B2","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SOURCE_COMPARISON_I_4.csv","5457","5F6C679575415730D07F7AFC3D00D63DC8E07686690D32FFBD6E7AC3C8327430","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SOURCE_COMPARISON_I_5.csv","7431","29AEDE9C405B64C0F64F70E2C1FE7B6A0420A4A7BB37D525E4B347992C1CDDC9","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SOURCE_COMPARISON_I_6.csv","4386","097D362D41D57143609DFBEC7DFA11FED3E3EB79381877AF3129CC4F97ABF1FB","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SOURCE_COMPARISON_I_7.csv","9885","A6B48A342935F475141A58362DA510E7E45F500D0F24C9785E170735C30008D2","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SOURCE_COMPARISON_I_8.csv","6034","EEF8716C10B82F0A989042F1402FA78270FCD02F5B60C4B71C3B7CA615051C92","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SOURCE_COMPARISON_I_9_1.csv","4565","CFA761B44BBFBBF9A3E9A7A2C0D77FECABD508946C1FB6E071F242C692F150DE","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SOURCE_FORMULA_AND_STRUCTURE_CHECK_I_4.csv","3392","DC9A6C8A49339E4A2F3EABA2EDD4B736365E154EF16D6EDA65ADDC450BF8883E","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SOURCE_FORMULA_AND_STRUCTURE_CHECK_I_5.csv","4890","45357CC4A8C072FB6F51B935F51CFA8A22FB643715B29C515BA6BE792024BD64","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SOURCE_FORMULA_AND_STRUCTURE_CHECK_I_6.csv","2383","40B650EE723CA7723BD66EB2A7E469C7ED90A28963904E0B497D121F1559764B","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SOURCE_FORMULA_AND_STRUCTURE_CHECK_I_7.csv","5685","F3841BD1C0C839C4DD55951CA36E25861AA32E25218C6E018E187248A45A7CA7","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SOURCE_FORMULA_AND_STRUCTURE_CHECK_I_8.csv","3981","5052BEB25F9F3AB05C14AEBA9E34B5DE0B3A0C0ADDA77197D80863F2867C7C74","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ledgers/SOURCE_FORMULA_AND_STRUCTURE_CHECK_I_9_1.csv","3064","E8E58CF284190EE84D7F12AA564A5919366183FF723E433D3ABB8B638E343FB1","text/csv","machine-readable source formula terminology provenance or coverage ledger","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"LICENSE_ATTRIBUTION.md","2269","A7E936EC1D34F4EE8904C13E6B95AD4A6E12FA94C4C6DF98A16E69CAE0E28410","text/markdown","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"ORIGINAL_PRINT_ADJUDICATION_I_9_1_20260719.md","1479","F32449CB0F532E916C354386DE90B3A9F659BDFD6C90D8494A4027CD3A9B4B20","text/markdown","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"PACKAGE_WIDE_PUBLIC_SAFETY_VALIDATION.txt","208","51FDE3EBAAC634ADD1119A4B40D306C99B6E2A3A0B82729D368C409755D7F433","text/plain","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"PUBLIC_BUILD_SOURCE_RENDER_REVIEW_SUMMARY.md","1124","9FB74244731FC0870E79B21D05CBC0D65E4EC52AF1B3E437EAB6D30D216F2AA5","text/markdown","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"PUBLIC_I9_1_REVISION_HISTORY.md","2200","317F103A9080BD344E6C87F971CA1BBE2D2C74A14311B5C5F2CDD48738A602D2","text/markdown","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"PUBLIC_MACHINE_LEDGER_SUMMARY.md","1056","095DF21EB9FC097A323D0CF8D6903123E8C738ED211278F2891AFB719CE9940B","text/markdown","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"PUBLICATION_READINESS.md","1624","C8BFF946929CB3A76C94C9E7E899993B078A6A3AEEFDDDE5D61D3FF947535543","text/markdown","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
