review_row_id,carried_forward_id,language_or_scope,r9_language_bucket,concept_or_row,render_witness_id,source_body_path,source_body_exists,source_body_bytes,source_body_sha256,render_path,render_exists,render_bytes,render_sha256,source_context_status,source_context_excerpt,formula_markers,formula_neighbor_status,formula_neighbor_note,target_rendering_status,interlinear_scaffold,candidate_alternatives,blocked_alternatives,register_note,open_blocker_probe_fields,open_blocker_probe_rows_for_language,recovery_queue_action,review_gate_status,reviewer_instruction,current_head,input_frontier_head,source_use_label,accepted_translation_evidence,promotion_allowed,native_review_claimed,boundary_note
R9-FAA2C330-DRAFT-REVIEW-0022,R9-1233D6F1-DRAFT-INTERLINEAR-0022,Hausa,Hausa,ring,R9-E58-RENDER-WITNESS-0011,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\hausa\source-pdfs\R9-HAUSA-IA-PDF-001_hawiki-Lissafi-20200722.pdf,true,881857,b7bc92aa366a44c1f28621362a1bd0e487c12875f3c01cf2509ea052941ada1b,,false,,,render-failed-recovery-open,,,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,blocked_source_gated_draft_only,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0023,R9-1233D6F1-DRAFT-INTERLINEAR-0023,Hausa,Hausa,algebra,R9-E58-RENDER-WITNESS-0012,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\hausa\source-pdfs\R9-HAUSA-IA-PDF-001_hawiki-Lissafi-20200722.pdf,true,881857,b7bc92aa366a44c1f28621362a1bd0e487c12875f3c01cf2509ea052941ada1b,,false,,,render-failed-recovery-open,,,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,blocked_source_gated_draft_only,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0024,R9-1233D6F1-DRAFT-INTERLINEAR-0024,Hausa,Hausa,ring,R9-E58-RENDER-WITNESS-0012,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\hausa\source-pdfs\R9-HAUSA-IA-PDF-001_hawiki-Lissafi-20200722.pdf,true,881857,b7bc92aa366a44c1f28621362a1bd0e487c12875f3c01cf2509ea052941ada1b,,false,,,render-failed-recovery-open,,,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,blocked_source_gated_draft_only,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0025,R9-1233D6F1-DRAFT-INTERLINEAR-0025,Hausa,Hausa,algebra,R9-E58-RENDER-WITNESS-0013,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\hausa-igbo-context-recovery-20260705\hausa\120_hausa_rana_read_alouds_www.fhi360.org_wp-content_uploads_drupal_documents_resource-rana-read-alouds.pdf,true,2735802,40152fa752336a20537194b7080141d6f197a65788c86ece4cd80a4f71f7217c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0013_120_hausa_rana_read_alouds_www.fhi360.org_wp-content_uploads_drupal_docu_page_001.png,true,933864,e206f988c315e209e8c684f1d326a618a076bac1739904386582be509a963ca6,rendered-page-witness-present,1 Numeracy Read Aloud Stories Selected stories from the Reading and Numeracy Activity (RANA) in English and Hausa,digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0026,R9-1233D6F1-DRAFT-INTERLINEAR-0026,Hausa,Hausa,ring,R9-E58-RENDER-WITNESS-0013,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\hausa-igbo-context-recovery-20260705\hausa\120_hausa_rana_read_alouds_www.fhi360.org_wp-content_uploads_drupal_documents_resource-rana-read-alouds.pdf,true,2735802,40152fa752336a20537194b7080141d6f197a65788c86ece4cd80a4f71f7217c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0013_120_hausa_rana_read_alouds_www.fhi360.org_wp-content_uploads_drupal_docu_page_001.png,true,933864,e206f988c315e209e8c684f1d326a618a076bac1739904386582be509a963ca6,rendered-page-witness-present,1 Numeracy Read Aloud Stories Selected stories from the Reading and Numeracy Activity (RANA) in English and Hausa,digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0027,R9-1233D6F1-DRAFT-INTERLINEAR-0027,Hausa,Hausa,algebra,R9-E58-RENDER-WITNESS-0014,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\hausa-igbo-context-recovery-20260705\hausa\120_hausa_rana_read_alouds_www.fhi360.org_wp-content_uploads_drupal_documents_resource-rana-read-alouds.pdf,true,2735802,40152fa752336a20537194b7080141d6f197a65788c86ece4cd80a4f71f7217c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0014_120_hausa_rana_read_alouds_www.fhi360.org_wp-content_uploads_drupal_docu_page_002.png,true,55320,2d6cc3478aaa557fe32a2b5d1fa6eacf866540e6437dceed61586d29427083c3,rendered-page-witness-present,"2 This product was made possible possible by the UK Department for International Development (DfID) and the United Nation's Children's Fund (UNICEF) as part of the Reading and Numeracy Activity (RANA), implemented by FHI 360. The text an...",digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0028,R9-1233D6F1-DRAFT-INTERLINEAR-0028,Hausa,Hausa,ring,R9-E58-RENDER-WITNESS-0014,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\hausa-igbo-context-recovery-20260705\hausa\120_hausa_rana_read_alouds_www.fhi360.org_wp-content_uploads_drupal_documents_resource-rana-read-alouds.pdf,true,2735802,40152fa752336a20537194b7080141d6f197a65788c86ece4cd80a4f71f7217c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0014_120_hausa_rana_read_alouds_www.fhi360.org_wp-content_uploads_drupal_docu_page_002.png,true,55320,2d6cc3478aaa557fe32a2b5d1fa6eacf866540e6437dceed61586d29427083c3,rendered-page-witness-present,"2 This product was made possible possible by the UK Department for International Development (DfID) and the United Nation's Children's Fund (UNICEF) as part of the Reading and Numeracy Activity (RANA), implemented by FHI 360. The text an...",digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0029,R9-1233D6F1-DRAFT-INTERLINEAR-0029,Hausa,Hausa,algebra,R9-E58-RENDER-WITNESS-0015,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\hausa-igbo-context-recovery-20260705\hausa\120_hausa_rana_read_alouds_www.fhi360.org_wp-content_uploads_drupal_documents_resource-rana-read-alouds.pdf,true,2735802,40152fa752336a20537194b7080141d6f197a65788c86ece4cd80a4f71f7217c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0015_120_hausa_rana_read_alouds_www.fhi360.org_wp-content_uploads_drupal_docu_page_003.png,true,124766,4a28a0d5c19d691414cf3e859b07a93f1b13f9ad5908bc6d6dbe11d165986ac9,rendered-page-witness-present,3 Table of Contents Binta and her Assistant (classification of objects) ………………………………...1 Tsaron Shago Sai da Lura Jummai’s Three Wishes (counting 1-3) …………………………………………...……6 Labarin Jummai Da ‘Yar Tsohuwa A Town with Ten Trees (counting ...,-|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0030,R9-1233D6F1-DRAFT-INTERLINEAR-0030,Hausa,Hausa,ring,R9-E58-RENDER-WITNESS-0015,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\hausa-igbo-context-recovery-20260705\hausa\120_hausa_rana_read_alouds_www.fhi360.org_wp-content_uploads_drupal_documents_resource-rana-read-alouds.pdf,true,2735802,40152fa752336a20537194b7080141d6f197a65788c86ece4cd80a4f71f7217c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0015_120_hausa_rana_read_alouds_www.fhi360.org_wp-content_uploads_drupal_docu_page_003.png,true,124766,4a28a0d5c19d691414cf3e859b07a93f1b13f9ad5908bc6d6dbe11d165986ac9,rendered-page-witness-present,3 Table of Contents Binta and her Assistant (classification of objects) ………………………………...1 Tsaron Shago Sai da Lura Jummai’s Three Wishes (counting 1-3) …………………………………………...……6 Labarin Jummai Da ‘Yar Tsohuwa A Town with Ten Trees (counting ...,-|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0031,R9-1233D6F1-DRAFT-INTERLINEAR-0031,Hausa,Hausa,algebra,R9-E58-RENDER-WITNESS-0016,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\hausa-igbo-context-recovery-20260705\hausa\R9-LSB-0317_jse-144.pdf,true,384198,83a21e8718cc7815aa9be25e7cf7d3bf792638b86ebb5120f50acfba83a1d348,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0016_R9-LSB-0317_jse-144_page_001.png,true,348765,6c5ffb81f11397163dc1d3eff884e43d2536e14ca7cf5d771f94407af5b9f1ca,rendered-page-witness-present,"40 This is an open access article under CC-BY-SA license. Journal of Science and Education (JSE) Vol. 3, No. 1, 2022, 40-50 DOI: 10.56003/jse.v3i1.144 ISSN: 2745-5351 Effect of Eng-Hau medium of instruction on Upper-Basic students’ achie...",-|/|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0032,R9-1233D6F1-DRAFT-INTERLINEAR-0032,Hausa,Hausa,ring,R9-E58-RENDER-WITNESS-0016,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\hausa-igbo-context-recovery-20260705\hausa\R9-LSB-0317_jse-144.pdf,true,384198,83a21e8718cc7815aa9be25e7cf7d3bf792638b86ebb5120f50acfba83a1d348,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0016_R9-LSB-0317_jse-144_page_001.png,true,348765,6c5ffb81f11397163dc1d3eff884e43d2536e14ca7cf5d771f94407af5b9f1ca,rendered-page-witness-present,"40 This is an open access article under CC-BY-SA license. Journal of Science and Education (JSE) Vol. 3, No. 1, 2022, 40-50 DOI: 10.56003/jse.v3i1.144 ISSN: 2745-5351 Effect of Eng-Hau medium of instruction on Upper-Basic students’ achie...",-|/|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0033,R9-1233D6F1-DRAFT-INTERLINEAR-0033,Hausa,Hausa,algebra,R9-E58-RENDER-WITNESS-0017,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\hausa-igbo-context-recovery-20260705\hausa\R9-LSB-0317_jse-144.pdf,true,384198,83a21e8718cc7815aa9be25e7cf7d3bf792638b86ebb5120f50acfba83a1d348,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0017_R9-LSB-0317_jse-144_page_002.png,true,326515,32332c9a47121001957441527afdb386f6a09771caac8f0d10f8b3ae42e0c140,rendered-page-witness-present,"Ajai, Iyekekpolor, & Hanawa – Effect of Eng-Hau medium of instruction … 41 just having a basic understanding of the topic. There hasn't yet been found a single component that is know n to be completely to blame for poor math performance....",-|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0034,R9-1233D6F1-DRAFT-INTERLINEAR-0034,Hausa,Hausa,ring,R9-E58-RENDER-WITNESS-0017,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\hausa-igbo-context-recovery-20260705\hausa\R9-LSB-0317_jse-144.pdf,true,384198,83a21e8718cc7815aa9be25e7cf7d3bf792638b86ebb5120f50acfba83a1d348,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0017_R9-LSB-0317_jse-144_page_002.png,true,326515,32332c9a47121001957441527afdb386f6a09771caac8f0d10f8b3ae42e0c140,rendered-page-witness-present,"Ajai, Iyekekpolor, & Hanawa – Effect of Eng-Hau medium of instruction … 41 just having a basic understanding of the topic. There hasn't yet been found a single component that is know n to be completely to blame for poor math performance....",-|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
