"generated_utc","packet","csv_file","row_count","bytes","sha256","route_boundary"
"2026-07-07T12:53:10Z","CJK_NATIVE_E29C04C4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_E29C04C4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_JA_ZH_SOURCE_BASELINE_CARRYFORWARD.csv","0","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","CJK row-count inventory only"
"2026-07-07T12:53:10Z","CJK_NATIVE_E29C04C4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_E29C04C4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SOURCE_USE_FABLE_ADVERSE_POINTERS.csv","9","8537","14BD1AA31A5AF53756CC2A455720CFB14A4DDF9A26165AA2ED281EC0453E7859","CJK row-count inventory only"
"2026-07-07T12:53:10Z","CJK_NATIVE_E29C04C4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_E29C04C4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VERIFICATION.csv","1","109","5AB596D4ECAB646D5C84364156D82536B7A4400E51E5EF64E6FE156553B78BD5","CJK row-count inventory only"
"2026-07-07T12:53:10Z","CJK_NATIVE_E29C04C4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_E29C04C4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VISIBLE_SIBLING_WAKE_LEDGER.csv","15","9333","0653772C8B49AAE3A58EFAC8575EB3B71B22FB93503484B5013A65FE7EDDC43B","CJK row-count inventory only"
"2026-07-07T12:53:10Z","CJK_NATIVE_E29C04C4_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","MANIFEST.csv","21","22455","E9CA08F89AA84A9022FFDC1770ECB78D9CED9AA86A47656463C3099B9A40CBEC","CJK row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","adverse_evidence.csv","7","1604","5A9EFBC1E398077B8C4D409B7206847EF4EA1BD0B824110D89899E60BFB145B0","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","B059F437_B3_HANDOFF_BOUNDARIES_20260707.csv","2","1534","7739D42A09EF62AEC2AFA1E94535CA92BCB89DDAE61650F6062E69901C7FB7B2","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","B059F437_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","6","3039","DD75CBD00E93644C96B33991B1A21BE12D7A203B34EBF015F9621C1D764267C7","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","B059F437_FRONTIER_ROUTE_CONTEXT_ROWS_20260707.csv","6","3281","CD5A30E3FC0E40D6515C766963A32C8C121C97A98A37BE9B904F0BDB0295F5E2","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","B059F437_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","7","5137","CF00DD3466F165629F4B176F303DD64ED53F5722D0D731EF0B2DD6B171B22909","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","B059F437_SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_20260707.csv","3","1675","F8730C2CAF698932693FF03A2254901D14C0CE41CB7B70C522246D7E6443FA99","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","B3_UPLOADER_READY_SUMMARY_B059F437.csv","1","705","E6AEE1C5D82BE08BD3FD2EB91B0F4A7CE3B9153F6C27D923C1AEDF81D24B6D94","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","branch_weight_ledger.csv","10","5502","C42D2DE54ACFCD4886043F4BD13B0084B449F0C223F65F285DA6A8DB2500524A","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","do_not_use.csv","8","1913","43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_B059F437.csv","9","8928","A624213364235274DBC9E855F3BB8BFB86064A965BDF8F7731AA83B65D164972","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","EXACT_BLOCKERS_AND_RECOVERY_ROWS_B059F437.csv","10","9803","329521533B71E6479EB8A9F93396FCC8BC75D944CD78F8B1BCC68EFED770E852","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","FABLE_FORMAL_OBJECT_CARRYFORWARD_B059F437.csv","11","6042","B1D4B8DB92833E23BEC0D064B458028E22D6498AD4893F9F258ACEE96A7C5079","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","forms.csv","40","10505","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","FRONTIER_DELTA_B059F437.csv","2","1612","AE9EF013D3B0B639FC92DEA4F8310B808E0ACB5AB2EE00E2558B15510AF82FB4","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","languages.csv","5","1507","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","MANIFEST.csv","31","7361","172C559989E11D2143629BE4F787A9F0ADE875E2D5CE3BB5EC67E98F3CE7AF20","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","marginal_intelligibility.csv","10","4167","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","SHA256_VERIFICATION_20260707.csv","32","5667","CE5311E2157CC35FC62A4F4E5B952FCD1E99D44862438D5C41C7F23AB71E700A","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","source_documents.csv","73","63239","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_B059F437.csv","5","4875","9B7651AF8001ABC092F37104B8493086DE02BAC848A832D645DA639EF84A2A6D","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","source_use_ledger.csv","20","3981","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","SOURCE_WITNESS_SUBSET_BY_SUBLANE_B059F437.csv","20","16398","1ADF86FE79488E6D7150F95D981789CBF095AB6407D6F50742E3852217881F61","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_B059F437.csv","14","17320","86745088E343A98FFFE11EC5E669EB45DE7F21E6FF8BA4EA34F935354B37A315","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","SUMMARY_COUNTS_B059F437.csv","15","838","418C8C8AA05B6DA813B668647F90750DBFB983DF62C17D8521F68CD1CB2F11A2","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_B059F437.csv","12","13573","C4306E560DEF165407E0624F9A5CECA7891E435F06373E6F4B4BBC6754B21193","Persianate/Tajik row-count inventory only"
"2026-07-07T12:55:48Z","PERSIANATE_TAJIK_B059F437_CARRYFORWARD_RECOVERY_20260707","word_weights.csv","10","4098","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","Persianate/Tajik row-count inventory only"
