"status","path","class","direct_r7_malay_sea_pacific_path","r7_packet_copy_path","literal_candidate_path_hit","source_use_decision","label"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/ZERO_CLAIM_INTERLINEAR_LEDGER_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/B3_UPLOADER_READY_SUMMARY.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/BLANK_SLOT_RETURN_STATUS_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/LOGBOOK_EXCERPT.md","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/MANIFEST.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/MUTUAL_WAKE_ACCOUNTING_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/PACKAGE_VALIDATION.json","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/README.md","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/RELATION_FUNCTION_SUPPORT_PACKAGE_ROWS_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/REVIEW_ONLY_BLOCKER_RECOVERY_ROWS_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/SHA256SUMS.txt","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/SOURCE_REVIEWER_EVIDENCE_COUNTS_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/TOKEN_RESET_MUTUAL_WAKE_RULES_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/ZERO_CLAIM_LEDGER_45250D8F_REVIEW_ACCOUNTING.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/ACTIVE_SESSION_STATE.md","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY_D9EA29B0.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/D9EA29B0_B3_HANDOFF_BOUNDARIES_20260707.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/D9EA29B0_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/D9EA29B0_FRONTIER_ROUTE_CONTEXT_ROWS_20260707.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/D9EA29B0_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_D9EA29B0.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_D9EA29B0.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/FABLE_FORMAL_OBJECT_CARRYFORWARD_D9EA29B0.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/FRONTIER_DELTA_D9EA29B0.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/HEARTBEAT_20260707.md","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/MANIFEST.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/README.md","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SESSION_LOGBOOK_20260707.md","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SHA256SUMS.txt","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SHA256_VERIFICATION_20260707.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_D9EA29B0.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SOURCE_WITNESS_SUBSET_BY_SUBLANE_D9EA29B0.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_D9EA29B0.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SUMMARY_COUNTS_D9EA29B0.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_D9EA29B0.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/adverse_evidence.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/branch_weight_ledger.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/do_not_use.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/forms.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/languages.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/lexemes.jsonl","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/marginal_intelligibility.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/rules_acknowledgement.md","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/source_documents.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/source_use_ledger.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/word_weights.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/ACTIVE_SESSION_STATE.json","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/HEARTBEAT_EXCERPT.md","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/LOGBOOK_EXCERPT.md","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/MANIFEST.csv","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/PACKAGE_VALIDATION_20260707.csv","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_ACTIVE_RECOVERY_SAMPLE_PATH_ROWS_20260707.csv","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_ACTIVE_RECOVERY_SEARCH_ROWS_20260707.csv","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_B3_HANDOFF_BOUNDARIES_20260707.csv","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_BRANCH_ROUTE_ROWS_20260707.csv","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_BRANCH_VISIBLE_PATH_ROWS_20260707.csv","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_LOCAL_LEDGER_INVENTORY_ROWS_20260707.csv","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_R9_SOURCE_RETURN_CARRYFORWARD_ROWS_20260707.csv","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_SOURCE_ARCHIVE_CONTEXT_ROWS_20260707.csv","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/README.md","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/SHA256SUMS.txt","r9-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
