member	bytes	sha256	crc32	disposition
source_packet/05_SOURCE_AND_PRIOR_WORK_RECEIPT.md	3162	F63742C3D1D4B301DE0779592A16D23ADE61A9BE8321C4DF6115833B5A90DEE5	F4BFEF38	RETAINED_LOCAL_NOT_EMBEDDED
source_packet/06_INITIAL_STATE.json	1348	41190A579C0B0CA9FAA91D79814997E34E944E719578D66131C80C389D2C38F9	19D6BD35	RETAINED_LOCAL_NOT_EMBEDDED
source_packet/07_REQUIREMENT_MATRIX.tsv	1251	8F234F697FDABEC841C7987A22030C50E13CFA7B403873B95F6A32C1779642C6	1FC6F2A6	RETAINED_LOCAL_NOT_EMBEDDED
source_packet/08_AUTHORITY_TOPOLOGY_AUDIT.md	2177	7907C0227A9741399D2E0C0C31E7C9AD15AABBFFBFE1391D8802F1405782FDF7	AF6D5F8B	RETAINED_LOCAL_NOT_EMBEDDED
source_packet/09_HEADLESS_QA_RECEIPT.md	1467	BBC70428FACAC18351DCBB3D7DB7E538AF60E5D8781E81C57C095A81C86CCD6B	3CF9527A	RETAINED_LOCAL_NOT_EMBEDDED
source_packet/10_SALVAGE_LEDGER.tsv	6857	D557B7F3F143D40B650A0E6993EA855BCB0218DEE962FA28BE1AC3961F7D5315	02218015	RETAINED_LOCAL_NOT_EMBEDDED
source_packet/11_ZENODO_PUBLIC_FILE_INVENTORY.tsv	12356	ECF375BAC8AA9CC907A4499A7D0184C5A2B8ABE747D51F43A0F2898C4D92F543	C16637EA	RETAINED_LOCAL_NOT_EMBEDDED
source_packet/12_ZENODO_PUBLIC_RECORD_RECEIPT.json	1635	4D83F76B480C23D8BAB6E64A0BD97D8FA6E558923F0CCCEF6B48362C97740CA7	9536B15F	RETAINED_LOCAL_NOT_EMBEDDED
source_packet/20_AUTHORITY_DELIGNE_D021_WEIGHT_ONE_IAS_NUMBER24_25PP.pdf	2092474	2ACE335E3C8CC08BB8B60D756886284C4E7AECF093081DDA0DE46650800E6986	1449672B	RETAINED_LOCAL_NOT_EMBEDDED
source_packet/21_COMPARATOR_DELIGNE_D021_WEIGHT_ONE_COLLECTED_SPLIT_24PP.pdf	460530	3E2D6E05377BA1017EAAB113BC7523B45B56FB0C4CC108493F79EBAD39033AE8	AD40E3DA	RETAINED_LOCAL_NOT_EMBEDDED
source_packet/30_ZERO_ACCEPTED_PRIOR_WORK_DELIGNE_D021.zip	1051715	D55B831C10A0CC48C4177BFFE93FFCB1C16CA4E9276BED63948C917DC651FC68	732C9A1E	RETAINED_LOCAL_NOT_EMBEDDED
source_packet/97_PACKET_MANIFEST_SHA256.tsv	2413	DF4FA9FEDEC4797CCFFD33091F46570219B8334DD4FB9F83E404D70849A63501	20231636	RETAINED_LOCAL_NOT_EMBEDDED
source_packet/98_VERIFY_PACKET.py	10849	02B40ACB6C7D187E6E2E0146ED403AB0C6930FC773D5322C39B2315DC09399A1	D9E79736	RETAINED_LOCAL_NOT_EMBEDDED
source_packet/99_VALIDATION_RECEIPT.json	2272	ADF579C85E1A998DDD663B53D01278F1F090FD14DF9CE81F7349F4412478F9E1	BDF67D4A	RETAINED_LOCAL_NOT_EMBEDDED
verification/FINAL_COMPLETION_RECEIPT.json	2874	297B2E36E0CD89B36CDF8825215834515F1F4F4BE5FBF9A01B191F56CCC16D4D	530CFBCA	RETAINED_LOCAL_NOT_EMBEDDED
verification/FINAL_DELIVERY_MANIFEST.csv	19735	2DE6FA46960A38EAF525F790ADE021D7C767C476457483484924CE5CE7CBD002	9E6CFF96	RETAINED_LOCAL_NOT_EMBEDDED
verification/FINAL_DELIVERY_MANIFEST.tsv	19735	3398AE2530E07DA12509FCDAFE116FBE160A04CD74D1C25D703AD1C2133EC757	ED1A7503	RETAINED_LOCAL_NOT_EMBEDDED
verification/SESSION_TRIO_HASHES.csv	3217	6DEA9EF52DAEDF5C73B1D2F2C66B0C14FA5786371506E3181C4DB8F0B5BA6EA4	D2172620	RETAINED_LOCAL_NOT_EMBEDDED
verification/SESSION_TRIO_HASHES.tsv	3217	DA88AE9073A46E9EB47D57E4625149CC9154800D9755EB1F3A9C539AFC1182C3	2D0D4507	RETAINED_LOCAL_NOT_EMBEDDED
verification/SHA256SUMS.txt	17471	3D10032DAEC34B027637FE78760AA141F373EE34EC59F30BD5ED4D85A91E5858	19B7EAEC	RETAINED_LOCAL_NOT_EMBEDDED
verification/VERIFY_FINAL_DELIVERY.py	4237	E4A0FCE027F63FBF51D6289C186724254D001BD691A44FDE9832DF437251662C	6010AC91	RETAINED_LOCAL_NOT_EMBEDDED
