candidate_id,candidate_class,source_relpath,source_line,source_column,visible_text,raw_tex,reference_form,proposed_target_label,target_id,status,resolution_basis,source_sha256,supersedes_candidate_id
ega1.candidate.sha256.9d22fb384e7da74c9a991ebe8c94716750009bac6d4b52362fed099376986ccf,active_link,ega1/ega1-3.tex,749,86,I.2.4.5,\sref{I.2.4.5},sref,I.2.4.5,ega1.c01.statement.2-4-5,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.2dbc76b7f2ac13d7f022ec5f5a4c7465c6817b9be7feb324f74a0fc0fbd43337,active_link,ega1/ega1-3.tex,751,112,I.2.4.5,\sref{I.2.4.5},sref,I.2.4.5,ega1.c01.statement.2-4-5,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.67f85523f637a6ae01c1bd2142f0754517da61ba00364689bf1672ee6a8cb0d5,active_link,ega1/ega1-3.tex,751,161,I.3.2.1,\sref{I.3.2.1},sref,I.3.2.1,ega1.c01.def.3-2-1,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.57780e43372dcfa2882b2d129bb5ff020a017ece754329e6bbb7843baa789052,residual,ega1/ega1-3.tex,752,136,"Bourbaki, \emph{Alg.}, chap.~VIII, \textsection8, prop.~1)","Bourbaki, \emph{Alg.}, chap.~VIII, \textsection8, prop.~1)",external_work_citation,,,reviewed_nonedge,plain Bourbaki citation; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.41cd689e5e5181e1a8500a6a77ae6245de4e43aaa148b402e01171d24d5b31e7,structural_target,ega1/ega1-3.tex,756,1,subsection:I.3.5,\label{subsection:I.3.5},structural_declaration,subsection:I.3.5,ega1.c01.subsec.3-5,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.c3892197c295cc038a450da903a4f3f7fa9b28d05c9b7134ceb91b5ec7406700,structural_target,ega1/ega1-3.tex,759,1,I.3.5.1,\label{I.3.5.1},structural_declaration,I.3.5.1,ega1.c01.statement.3-5-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.c5dc87dd8c9518d355967b88f1d7b9502c87bbb9f97d2118779ddb1d9a1088b1,structural_target,ega1/ega1-3.tex,775,1,I.3.5.2,\label{I.3.5.2},structural_declaration,I.3.5.2,ega1.c01.prop.3-5-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.628db5edae59fd1582c770d729ce84c6edf60c90f0251947705178ad1b98e10b,active_link,ega1/ega1-3.tex,784,133,I.3.4.8,\sref{I.3.4.8},sref,I.3.4.8,ega1.c01.cor.3-4-8,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.725dfa525ca394c81bffe92a5d0f5202512a3215ba6e0f6372af1cec3d891c03,structural_target,ega1/ega1-3.tex,788,1,I.3.5.3,\label{I.3.5.3},structural_declaration,I.3.5.3,ega1.c01.prop.3-5-3,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.88bc76f953614a6fbf95028373f8b69819804c0b3ed7d73d0a877b75d5aa89c7,active_link,ega1/ega1-3.tex,801,201,I.2.4.6,\sref{I.2.4.6},sref,I.2.4.6,ega1.c01.cor.2-4-6,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.e63008ed0173326e6e7915a0ec0abbc55c7411851f8321bc5b124f695ed4b85e,active_link,ega1/ega1-3.tex,802,227,I.2.2.1,\sref{I.2.2.1},sref,I.2.2.1,ega1.c01.def.2-2-1,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.cdcc5f84b286d9d03ed305c9d7b1caf6efeb12f657e6d16b494392362c0aa9c1,residual,ega1/ega1-3.tex,802,386,"Bourbaki, \emph{Alg.}, chap.~V, §4, prop.~2)","Bourbaki, \emph{Alg.}, chap.~V, §4, prop.~2)",external_work_citation,,,reviewed_nonedge,plain Bourbaki citation; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.b8b0813bbbbe40914e8f6275aab8c43d479f974a8b2d78c32d0839d33125a240,active_link,ega1/ega1-3.tex,805,33,I.3.4.5,\sref{I.3.4.5},sref,I.3.4.5,ega1.c01.statement.3-4-5,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.c4d6306e7457fb68d0f9cb41d31866e7ee7306a55a42b88dc51cdbcc44bf6adc,structural_target,ega1/ega1-3.tex,808,1,I.3.5.4,\label{I.3.5.4},structural_declaration,I.3.5.4,ega1.c01.def.3-5-4,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.f144c92bbe4ab2523122ecb01831b9b1067761be12b7ccf31ef764814c607902,residual,ega1/ega1-3.tex,812,83,"(T,~1.1)","(T,~1.1)",external_work_citation,,,reviewed_nonedge,plain citation to external work T; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.75233812893491778995e6c73f7f4724bc159235998c52b8a1d7e3e9cac43a98,structural_target,ega1/ega1-3.tex,815,1,I.3.5.5,\label{I.3.5.5},structural_declaration,I.3.5.5,ega1.c01.statement.3-5-5,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.df77326a3fd872fdb6107ca04b0eab10740a5ca623582cb62c87fb428a404b7b,active_link,ega1/ega1-3.tex,816,88,I.3.5.4,\sref{I.3.5.4},sref,I.3.5.4,ega1.c01.def.3-5-4,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.63a9b89d019f1152d9a838f3a759f07cfc3d0ffa8fdeb1839c8a5989611be4c6,structural_target,ega1/ega1-3.tex,831,1,I.3.5.6,\label{I.3.5.6},structural_declaration,I.3.5.6,ega1.c01.prop.3-5-6,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.c98e831ac1766cc4f8e824a94b066823fce765cf28d8937194c71a3217ee855d,active_link,ega1/ega1-3.tex,840,32,I.3.5.4,\sref{I.3.5.4},sref,I.3.5.4,ega1.c01.def.3-5-4,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.51f13c9328ce2597c5b1e4a26a29ea2c06ebd9d52c5ad26fe18bb268dca616e8,structural_target,ega1/ega1-3.tex,844,1,I.3.5.7,\label{I.3.5.7},structural_declaration,I.3.5.7,ega1.c01.prop.3-5-7,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.65e36e62d8afb07d69905db044203312c41854fc1da72ab04d8185495c0e0268,active_link,ega1/ega1-3.tex,853,7,I.3.5.1,\sref{I.3.5.1},sref,I.3.5.1,ega1.c01.statement.3-5-1,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.4e4cd7db933aba4b7c7d4dbe709f4bfde65b6d5c507cd8fb362548513b4a5203,active_link,ega1/ega1-3.tex,854,17,I.3.4.2.1,\sref{I.3.4.2.1},sref,I.3.4.2.1,ega1.c01.statement.3-4-2-1,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.0503f7dc4b8f264dce76ad29d2ee800825eaaff986894a0581a800f64da01e32,structural_target,ega1/ega1-3.tex,865,1,I.3.5.8,\label{I.3.5.8},structural_declaration,I.3.5.8,ega1.c01.prop.3-5-8,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.2fb5b2bde6164b0e66c19003f382078dbdcd63cccc2617a110e075286ca74f04,residual,ega1/ega1-3.tex,871,136,"Bourbaki, \emph{Alg.}, chap.~V, §4, prop.~2)","Bourbaki, \emph{Alg.}, chap.~V, §4, prop.~2)",external_work_citation,,,reviewed_nonedge,plain Bourbaki citation; no standalone EGA I target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.00269703c9e2ffbfa80960ca54e6b12a0c154702a87beadcb701d89341873742,active_link,ega1/ega1-3.tex,873,20,I.2.4.6,\sref{I.2.4.6},sref,I.2.4.6,ega1.c01.cor.2-4-6,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.cfad28d69d7ad4baba88010b93ab8469a5f1b0d94f55311544357c3ac19ccdb7,structural_target,ega1/ega1-3.tex,877,1,I.3.5.9,\label{I.3.5.9},structural_declaration,I.3.5.9,ega1.c01.cor.3-5-9,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.ebfc05645159ae07e6f1b35cfea94e458964be9fea9277bfa35462b6bb5ae906,active_link,ega1/ega1-3.tex,882,41,I.1.6.2,\sref{I.1.6.2},sref,I.1.6.2,ega1.c01.ex.1-6-2,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.2a4c9ad20b233f536a98acfeb973dacd86053b51ae750de55904d5a97ae68515,structural_target,ega1/ega1-3.tex,886,1,I.3.5.10,\label{I.3.5.10},structural_declaration,I.3.5.10,ega1.c01.cor.3-5-10,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.c24d96ee529e772f113075c6d2ea4c66d2e275e7e756b96ee7ae3e2b06d7c102,active_link,ega1/ega1-3.tex,888,39,I.3.5.7[ii],\sref{I.3.5.7}[ii],sref,I.3.5.7,ega1.c01.prop.3-5-7,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.a7c079991f2bd9080c48d01fe2aaa20f1a4e19b896def6e4617a91f9c85cb5b4,active_link,ega1/ega1-3.tex,892,30,I.3.5.8,\sref{I.3.5.8},sref,I.3.5.8,ega1.c01.prop.3-5-8,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.cd794e87c2e65cb88fb58b054065368a701b827c524588ef4a22ec96ecf302bb,active_link,ega1/ega1-3.tex,892,49,I.3.4.8,\sref{I.3.4.8},sref,I.3.4.8,ega1.c01.cor.3-4-8,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.e9b1576c5beb6372b959681b505e055ac720cc8122b97a28f540327dd9dd81dc,structural_target,ega1/ega1-3.tex,904,1,I.3.5.11,\label{I.3.5.11},structural_declaration,I.3.5.11,ega1.c01.rem.3-5-11,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.df09e23c429b937da911209ae1e25189db163b713ef055ebb7f66fc4ec906352,active_link,ega1/ega1-3.tex,907,40,I.3.5.7[ii],\sref{I.3.5.7}[ii],sref,I.3.5.7,ega1.c01.prop.3-5-7,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.efa09b162c6e37d421e3fd1294ce47f6104914ea8aedc601ff1a620740e2afff,active_link,ega1/ega1-3.tex,907,63,I.3.5.8,\sref{I.3.5.8},sref,I.3.5.8,ega1.c01.prop.3-5-8,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.be7baafea6784cbc6c0042ab2e51a29c2eeb8770c47c8153ddae925de4f7f623,active_link,ega1/ega1-3.tex,908,309,I.3.5.8,\sref{I.3.5.8},sref,I.3.5.8,ega1.c01.prop.3-5-8,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.885dada36fd49fd4572e3d7723a61956fe8b7db4182139467e95cd64a3ad7195,active_link,ega1/ega1-3.tex,909,90,I.3.3.14,\sref{I.3.3.14},sref,I.3.3.14,ega1.c01.statement.3-3-14,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.a5644a99797f46414a276550e58210dd678bef8a3c2a2e03fd3c65fb16c4af32,structural_target,ega1/ega1-3.tex,913,1,subsection:I.3.6,\label{subsection:I.3.6},structural_declaration,subsection:I.3.6,ega1.c01.subsec.3-6,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.7755c994749ca9f1262ae7df4a6bb219e6f33fe770b5b37e8b062702c10c17e3,structural_target,ega1/ega1-3.tex,916,1,I.3.6.1,\label{I.3.6.1},structural_declaration,I.3.6.1,ega1.c01.prop.3-6-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.95d092a272011ed9fd62f49cd346f9fdd55952743479ee8f5d61924bf5cd30bb,active_link,ega1/ega1-3.tex,922,58,I.3.5.4,\sref{I.3.5.4},sref,I.3.5.4,ega1.c01.def.3-5-4,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.7264321a1a6d0d34b9fa15e4aed736a9472d33ae5f6964d593abbdfff69edafa,active_link,ega1/ega1-3.tex,922,77,I.2.4.7,\sref{I.2.4.7},sref,I.2.4.7,ega1.c01.cor.2-4-7,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.ae917da73cb26e9b16cda497caa208490594ee7c7a873b0dd4422c198feb3d97,active_link,ega1/ega1-3.tex,922,231,I.1.1.12,\sref{I.1.1.12},sref,I.1.1.12,ega1.c01.cor.1-1-12,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.1f1eca6fb4e0e3bebb0886ca9bb75b9d2c25079102e5520f849d2b5a532100f5,active_link,ega1/ega1-3.tex,922,265,I.3.5.10,\sref{I.3.5.10},sref,I.3.5.10,ega1.c01.cor.3-5-10,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.e2befd830a747442cad5c1fc087a63fae81c57f254c0d3be4ce899e3f75ae30a,active_link,ega1/ega1-3.tex,922,285,I.3.3.4,\sref{I.3.3.4},sref,I.3.3.4,ega1.c01.cor.3-3-4,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.a5bb039c7c87cbcee93af3df1d15ed1a3360e0c7fa3319bbc78ad7aa01f4e246,active_link,ega1/ega1-3.tex,923,4,I.3.2.7,\sref{I.3.2.7},sref,I.3.2.7,ega1.c01.cor.3-2-7,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.de1560eaad722c2b8763160464d267c89e1e98943c01c2cd107dd33b8d996b1d,active_link,ega1/ega1-3.tex,929,49,I.1.2.4,\sref{I.1.2.4},sref,I.1.2.4,ega1.c01.cor.1-2-4,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.cc3b99e717fb67679fd39319e2fc236d8c4c0f7577ada9c735d260ee704a2146,structural_target,ega1/ega1-3.tex,933,1,I.3.6.2,\label{I.3.6.2},structural_declaration,I.3.6.2,ega1.c01.statement.3-6-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.a0076399b691b047d5e2e87b53d2a283bab0eba4ae75ab7224999dc7e81a72dd,active_link,ega1/ega1-3.tex,938,48,I.3.5.10,\sref{I.3.5.10},sref,I.3.5.10,ega1.c01.cor.3-5-10,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.05baee67aebb6ac40ac5f7fb5b89a73c9805176f9620eacebbd0bf66dd1012db,structural_target,ega1/ega1-3.tex,941,1,I.3.6.3,\label{I.3.6.3},structural_declaration,I.3.6.3,ega1.c01.statement.3-6-3,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.27f6b28d14e3877abadd3fa1465e69449287f1960b4f4ed48ce95b84bd1acd06,structural_target,ega1/ega1-3.tex,950,1,I.3.6.4,\label{I.3.6.4},structural_declaration,I.3.6.4,ega1.c01.prop.3-6-4,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.cce8ad5314c3497540867227610d5263f6eb97d6552a9f6065e9649600f2f3d5,active_link,ega1/ega1-3.tex,957,213,I.3.3.9.1,\sref{I.3.3.9.1},sref,I.3.3.9.1,ega1.c01.eq.3-3-9-1,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.2680a7281a700b597d5f3379fceb9c00d2fccc679294bd2fe363e2948fdfcf85,structural_target,ega1/ega1-3.tex,963,1,I.3.6.5,\label{I.3.6.5},structural_declaration,I.3.6.5,ega1.c01.prop.3-6-5,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.9f6f5f0085ae048618519be91df6eadf982808e2f190e511018fbf26812bdac4,active_link,ega1/ega1-3.tex,964,339,I.2.4.2,\sref{I.2.4.2},sref,I.2.4.2,ega1.c01.prop.2-4-2,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.a94f5477107bc0694561e768de4344b72988236c889291026941a0f08560a74c,active_link,ega1/ega1-3.tex,968,94,I.2.4.2,\sref{I.2.4.2},sref,I.2.4.2,ega1.c01.prop.2-4-2,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.4806ef4637ad4eb10c143398f9b0b805fdb539de0c1a3368e972e1e5a7e1b680,active_link,ega1/ega1-3.tex,968,124,I.3.6.1,\sref{I.3.6.1},sref,I.3.6.1,ega1.c01.prop.3-6-1,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.96ffdb35b7d25ebad1cd49376cf17f283a9ff79c94802bdb25fd5e47137e28d8,residual,ega1/ega1-3.tex,969,177,0.1.5.2,\sref[0]{0.1.5.2},sref,0.1.5.2,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.4fb7cabcd9a39c4a5d0601a7aa5f83ad789a3c3a0c67c62141ba7c3d9bc816cd,active_link,ega1/ega1-3.tex,969,298,I.1.6.2,\sref{I.1.6.2},sref,I.1.6.2,ega1.c01.ex.1-6-2,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.0860240ded8f723be2a371d5f181e173fe59c1d777820eabe7109166de216c74,structural_target,ega1/ega1-3.tex,973,1,subsection:I.3.7,\label{subsection:I.3.7},structural_declaration,subsection:I.3.7,ega1.c01.subsec.3-7,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.46dc850cd342880e9ef61ff1a405afb1c86cf7c91db6f22e92a49b947e71e990,residual,ega1/ega1-3.tex,975,65,Chapter~I,Chapter~I,chapter_mention,,,reviewed_nonedge,chapter mention has no unique admissible target in standalone EGA I,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.8f7d6a85543e33eb5fe3f635f61783fc4fe004e65802b16cb19c80cb52fabd0b,residual,ega1/ega1-3.tex,975,79,Chapter~II,Chapter~II,chapter_mention,,,reviewed_nonedge,chapter mention has no unique admissible target in standalone EGA I,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.dffff92122dac59edf98d938853d874d36fba151dbf4a5bc279733173c46fbfd,structural_target,ega1/ega1-3.tex,978,1,I.3.7.1,\label{I.3.7.1},structural_declaration,I.3.7.1,ega1.c01.statement.3-7-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.8a5daad61e64f1aa5e8d385e9b34041369a81f4f1247021a6b50b3cac9393d65,structural_target,ega1/ega1-3.tex,983,1,I.3.7.2,\label{I.3.7.2},structural_declaration,I.3.7.2,ega1.c01.statement.3-7-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.61c59470cef1b34c211099883ca62817c7668cf7ba4b63f8815c71899ce3fa77,residual,ega1/ega1-3.tex,988,309,II.4.1.1,\sref[II]{II.4.1.1},sref,II.4.1.1,,reviewed_nonedge,explicit unavailable cross-volume reference (II) retained visibly; standalone EGA I has no admissible local target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.df859cbb45595eeb796139e3d1dc4b4981868e1d146a46d63dd4b48f5305072f,residual,ega1/ega1-3.tex,988,464,II.4.1.1,\sref[II]{II.4.1.1},sref,II.4.1.1,,reviewed_nonedge,explicit unavailable cross-volume reference (II) retained visibly; standalone EGA I has no admissible local target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.3bd9d8e43e14e8f0d3f0b772ede5b020428a4a665735bed025448a98d077abd1,active_link,ega1/ega1-3.tex,996,184,I.9.5.10,\sref{I.9.5.10},sref,I.9.5.10,ega1.c01.prop.9-5-10,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.268082f5f4a4e8deb906663af4762216eece3363168ba487ad5ede87981bd398,active_link,ega1/ega1-3.tex,996,316,I.9.5.10,\sref{I.9.5.10},sref,I.9.5.10,ega1.c01.prop.9-5-10,applied,exact unique local source label,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.a7e532566144dc71033c0b3b832d283ae9c9844fa25adc2e2814ed0a4e1a78b8,structural_target,ega1/ega1-3.tex,1005,1,I.3.7.3,\label{I.3.7.3},structural_declaration,I.3.7.3,ega1.c01.statement.3-7-3,target_only,active unique source label represented in REFERENCE_TARGETS.csv,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.9683bbed05bba4950044b3f2e7ba7ea441ed6224930cc37ffeee7b1c5ecfd89f,residual,ega1/ega1-3.tex,1006,319,II.5.5.4,\sref[II]{II.5.5.4},sref,II.5.5.4,,reviewed_nonedge,explicit unavailable cross-volume reference (II) retained visibly; standalone EGA I has no admissible local target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.83e98a8116a1f9124f1622a0c6f85a9ac8839b44136fe11ec303ac73400e1472,residual,ega1/ega1-3.tex,1006,457,II.7.3.8,\sref[II]{II.7.3.8},sref,II.7.3.8,,reviewed_nonedge,explicit unavailable cross-volume reference (II) retained visibly; standalone EGA I has no admissible local target,D972CD9E7A715D6D29F41DE89243B7B2263830B18C8B2DFDA2B34E6D7B4018B8,
ega1.candidate.sha256.82fc48eda6b63850e37be777d888c9becffd1d2acbc3a41c0333ce95689ae01c,structural_target,ega1/ega1-4.tex,2,1,section:I.4,\label{section:I.4},structural_declaration,section:I.4,ega1.c01.sec.4,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.db5b1857ec74a975085c7722a612dd715928464f181570f9e9fe2e1601ecdc01,structural_target,ega1/ega1-4.tex,5,1,subsection:I.4.1,\label{subsection:I.4.1},structural_declaration,subsection:I.4.1,ega1.c01.subsec.4-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
ega1.candidate.sha256.995f83e1270fef8d076ab44ebf23d20adabfe37a036d2571dc8f998e81f2239b,structural_target,ega1/ega1-4.tex,8,1,I.4.1.1,\label{I.4.1.1},structural_declaration,I.4.1.1,ega1.c01.statement.4-1-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,60B015C492C2C6948D96C591F003D846AB75D7AA27DE6C90903FAD2A439F959B,
