target_id,latex_label,aux_locator,baseline_pdf_destination,expose,context,kind,title,compiled_page,source_relpath,source_line,source_occurrence_count,compiled_status
ega1.c01.statement.3-3-12,I.3.3.12,3.3,section*.210,I,c01,statement,3.3.12,29,ega1/ega1-3.tex,503,1,baseline_aux_present
ega1.c01.statement.3-3-13,I.3.3.13,3.3,section*.211,I,c01,statement,3.3.13,29,ega1/ega1-3.tex,523,1,baseline_aux_present
ega1.c01.statement.3-3-14,I.3.3.14,3.3,section*.212,I,c01,statement,3.3.14,29,ega1/ega1-3.tex,533,1,baseline_aux_present
ega1.c01.statement.3-3-15,I.3.3.15,3.3,section*.213,I,c01,statement,3.3.15,29,ega1/ega1-3.tex,549,1,baseline_aux_present
ega1.c01.subsec.3-4,subsection:I.3.4,3.4,section*.214,I,c01,subsec,Points of a prescheme with values in a prescheme; geometric points,30,ega1/ega1-3.tex,575,1,baseline_aux_present
ega1.c01.statement.3-4-1,I.3.4.1,3.4,section*.215,I,c01,statement,3.4.1,30,ega1/ega1-3.tex,578,1,baseline_aux_present
ega1.c01.statement.3-4-2,I.3.4.2,3.4,section*.216,I,c01,statement,3.4.2,30,ega1/ega1-3.tex,590,1,baseline_aux_present
ega1.c01.statement.3-4-2-1,I.3.4.2.1,{3.4.2.1},section*.218,I,c01,statement,3.4.2,30,ega1/ega1-3.tex,600,1,baseline_aux_present
ega1.c01.statement.3-4-3,I.3.4.3,3.4,section*.219,I,c01,statement,3.4.3,30,ega1/ega1-3.tex,609,1,baseline_aux_present
ega1.c01.statement.3-4-3-1,I.3.4.3.1,{3.4.3.1},section*.221,I,c01,statement,3.4.3,30,ega1/ega1-3.tex,618,1,baseline_aux_present
ega1.c01.eq.3-4-3-2,I.3.4.3.2,{3.4.3.2},section*.223,I,c01,eq,3.4.3,30,ega1/ega1-3.tex,625,1,baseline_aux_present
ega1.c01.statement.3-4-4,I.3.4.4,3.4,section*.224,I,c01,statement,3.4.4,30,ega1/ega1-3.tex,646,1,baseline_aux_present
ega1.c01.statement.3-4-5,I.3.4.5,3.4,section*.225,I,c01,statement,3.4.5,30,ega1/ega1-3.tex,656,1,baseline_aux_present
ega1.c01.lem.3-4-6,I.3.4.6,3.4,section*.226,I,c01,lem,3.4.6,31,ega1/ega1-3.tex,686,1,baseline_aux_present
ega1.c01.prop.3-4-7,I.3.4.7,3.4,section*.227,I,c01,prop,3.4.7,31,ega1/ega1-3.tex,701,1,baseline_aux_present
ega1.c01.cor.3-4-8,I.3.4.8,3.4,section*.228,I,c01,cor,3.4.8,31,ega1/ega1-3.tex,713,1,baseline_aux_present
ega1.c01.prop.3-4-9,I.3.4.9,3.4,section*.229,I,c01,prop,3.4.9,31,ega1/ega1-3.tex,737,1,baseline_aux_present
ega1.c01.subsec.3-5,subsection:I.3.5,3.5,section*.230,I,c01,subsec,Surjections and injections,32,ega1/ega1-3.tex,756,1,baseline_aux_present
ega1.c01.statement.3-5-1,I.3.5.1,3.5,section*.231,I,c01,statement,3.5.1,32,ega1/ega1-3.tex,759,1,baseline_aux_present
ega1.c01.prop.3-5-2,I.3.5.2,3.5,section*.232,I,c01,prop,3.5.2,32,ega1/ega1-3.tex,775,1,baseline_aux_present
ega1.c01.prop.3-5-3,I.3.5.3,3.5,section*.233,I,c01,prop,3.5.3,32,ega1/ega1-3.tex,788,1,baseline_aux_present
ega1.c01.def.3-5-4,I.3.5.4,3.5,section*.234,I,c01,def,3.5.4,33,ega1/ega1-3.tex,808,1,baseline_aux_present
ega1.c01.statement.3-5-5,I.3.5.5,3.5,section*.235,I,c01,statement,3.5.5,33,ega1/ega1-3.tex,815,1,baseline_aux_present
ega1.c01.prop.3-5-6,I.3.5.6,3.5,section*.236,I,c01,prop,3.5.6,33,ega1/ega1-3.tex,831,1,baseline_aux_present
ega1.c01.prop.3-5-7,I.3.5.7,3.5,section*.237,I,c01,prop,3.5.7,33,ega1/ega1-3.tex,844,1,baseline_aux_present
ega1.c01.prop.3-5-8,I.3.5.8,3.5,section*.238,I,c01,prop,3.5.8,33,ega1/ega1-3.tex,865,1,baseline_aux_present
ega1.c01.cor.3-5-9,I.3.5.9,3.5,section*.239,I,c01,cor,3.5.9,33,ega1/ega1-3.tex,877,1,baseline_aux_present
ega1.c01.cor.3-5-10,I.3.5.10,3.5,section*.240,I,c01,cor,3.5.10,34,ega1/ega1-3.tex,886,1,baseline_aux_present
ega1.c01.rem.3-5-11,I.3.5.11,3.5,section*.241,I,c01,rem,3.5.11,34,ega1/ega1-3.tex,904,1,baseline_aux_present
ega1.c01.subsec.3-6,subsection:I.3.6,3.6,section*.242,I,c01,subsec,Fibres,34,ega1/ega1-3.tex,913,1,baseline_aux_present
ega1.c01.prop.3-6-1,I.3.6.1,3.6,section*.243,I,c01,prop,3.6.1,34,ega1/ega1-3.tex,916,1,baseline_aux_present
ega1.c01.statement.3-6-2,I.3.6.2,3.6,section*.244,I,c01,statement,3.6.2,34,ega1/ega1-3.tex,933,1,baseline_aux_present
ega1.c01.statement.3-6-3,I.3.6.3,3.6,section*.245,I,c01,statement,3.6.3,34,ega1/ega1-3.tex,941,1,baseline_aux_present
ega1.c01.prop.3-6-4,I.3.6.4,3.6,section*.246,I,c01,prop,3.6.4,35,ega1/ega1-3.tex,950,1,baseline_aux_present
ega1.c01.prop.3-6-5,I.3.6.5,3.6,section*.247,I,c01,prop,3.6.5,35,ega1/ega1-3.tex,963,1,baseline_aux_present
ega1.c01.subsec.3-7,subsection:I.3.7,3.7,section*.248,I,c01,subsec,Application: reduction of a prescheme mod.~$\mathfrak {J}$,35,ega1/ega1-3.tex,973,1,baseline_aux_present
ega1.c01.statement.3-7-1,I.3.7.1,3.7,section*.249,I,c01,statement,3.7.1,35,ega1/ega1-3.tex,978,1,baseline_aux_present
ega1.c01.statement.3-7-2,I.3.7.2,3.7,section*.250,I,c01,statement,3.7.2,35,ega1/ega1-3.tex,983,1,baseline_aux_present
ega1.c01.statement.3-7-3,I.3.7.3,3.7,section*.251,I,c01,statement,3.7.3,35,ega1/ega1-3.tex,1005,1,baseline_aux_present
ega1.c01.sec.4,section:I.4,4,section*.252,I,c01,sec,Subpreschemes and immersion morphisms,36,ega1/ega1-4.tex,2,1,baseline_aux_present
ega1.c01.subsec.4-1,subsection:I.4.1,4.1,section*.253,I,c01,subsec,Subpreschemes,36,ega1/ega1-4.tex,5,1,baseline_aux_present
ega1.c01.statement.4-1-1,I.4.1.1,4.1,section*.254,I,c01,statement,4.1.1,36,ega1/ega1-4.tex,8,1,baseline_aux_present
ega1.c01.prop.4-1-2,I.4.1.2,4.1,section*.255,I,c01,prop,4.1.2,36,ega1/ega1-4.tex,14,1,baseline_aux_present
ega1.c01.def.4-1-3,I.4.1.3,4.1,section*.256,I,c01,def,4.1.3,36,ega1/ega1-4.tex,31,1,baseline_aux_present
ega1.c01.statement.4-1-4,I.4.1.4,4.1,section*.257,I,c01,statement,4.1.4,36,ega1/ega1-4.tex,43,1,baseline_aux_present
ega1.c01.prop.4-1-5,I.4.1.5,4.1,section*.258,I,c01,prop,4.1.5,36,ega1/ega1-4.tex,51,1,baseline_aux_present
ega1.c01.prop.4-1-6,I.4.1.6,4.1,section*.259,I,c01,prop,4.1.6,37,ega1/ega1-4.tex,66,1,baseline_aux_present
ega1.c01.statement.4-1-7,I.4.1.7,4.1,section*.260,I,c01,statement,4.1.7,37,ega1/ega1-4.tex,80,1,baseline_aux_present
ega1.c01.statement.4-1-8,I.4.1.8,4.1,section*.261,I,c01,statement,4.1.8,37,ega1/ega1-4.tex,90,1,baseline_aux_present
ega1.c01.prop.4-1-9,I.4.1.9,4.1,section*.262,I,c01,prop,4.1.9,37,ega1/ega1-4.tex,96,1,baseline_aux_present
ega1.c01.cor.4-1-10,I.4.1.10,4.1,section*.263,I,c01,cor,4.1.10,37,ega1/ega1-4.tex,119,1,baseline_aux_present
ega1.c01.subsec.4-2,subsection:I.4.2,4.2,section*.264,I,c01,subsec,Immersion morphisms,38,ega1/ega1-4.tex,126,1,baseline_aux_present
ega1.c01.def.4-2-1,I.4.2.1,4.2,section*.265,I,c01,def,4.2.1,38,ega1/ega1-4.tex,129,1,baseline_aux_present
ega1.c01.prop.4-2-2,I.4.2.2,4.2,section*.266,I,c01,prop,4.2.2,38,ega1/ega1-4.tex,140,1,baseline_aux_present
ega1.c01.cor.4-2-3,I.4.2.3,4.2,section*.267,I,c01,cor,4.2.3,39,ega1/ega1-4.tex,194,1,baseline_aux_present
ega1.c01.cor.4-2-4,I.4.2.4,4.2,section*.268,I,c01,cor,4.2.4,39,ega1/ega1-4.tex,200,1,baseline_aux_present
ega1.c01.prop.4-2-5,I.4.2.5,4.2,section*.269,I,c01,prop,4.2.5,39,ega1/ega1-4.tex,222,1,baseline_aux_present
ega1.c01.subsec.4-3,subsection:I.4.3,4.3,section*.270,I,c01,subsec,Products of immersions,40,ega1/ega1-4.tex,231,1,baseline_aux_present
ega1.c01.prop.4-3-1,I.4.3.1,4.3,section*.271,I,c01,prop,4.3.1,40,ega1/ega1-4.tex,234,1,baseline_aux_present
ega1.c01.cor.4-3-2,I.4.3.2,4.3,section*.272,I,c01,cor,4.3.2,40,ega1/ega1-4.tex,276,1,baseline_aux_present
ega1.c01.subsec.4-4,subsection:I.4.4,4.4,section*.273,I,c01,subsec,Inverse images of a subprescheme,41,ega1/ega1-4.tex,281,1,baseline_aux_present
ega1.c01.prop.4-4-1,I.4.4.1,4.4,section*.274,I,c01,prop,4.4.1,41,ega1/ega1-4.tex,284,1,baseline_aux_present
ega1.c01.cor.4-4-2,I.4.4.2,4.4,section*.275,I,c01,cor,4.4.2,41,ega1/ega1-4.tex,307,1,baseline_aux_present
ega1.c01.cor.4-4-3,I.4.4.3,4.4,section*.276,I,c01,cor,4.4.3,41,ega1/ega1-4.tex,317,1,baseline_aux_present
ega1.c01.cor.4-4-4,I.4.4.4,4.4,section*.277,I,c01,cor,4.4.4,41,ega1/ega1-4.tex,327,1,baseline_aux_present
ega1.c01.prop.4-4-5,I.4.4.5,4.4,section*.278,I,c01,prop,4.4.5,41,ega1/ega1-4.tex,337,1,baseline_aux_present
ega1.c01.cor.4-4-6,I.4.4.6,4.4,section*.279,I,c01,cor,4.4.6,41,ega1/ega1-4.tex,348,1,baseline_aux_present
ega1.c01.subsec.4-5,subsection:I.4.5,4.5,section*.280,I,c01,subsec,Local immersions and local isomorphisms,42,ega1/ega1-4.tex,358,1,baseline_aux_present
ega1.c01.def.4-5-1,I.4.5.1,4.5,section*.281,I,c01,def,4.5.1,42,ega1/ega1-4.tex,361,1,baseline_aux_present
ega1.c01.def.4-5-2,I.4.5.2,4.5,section*.282,I,c01,def,4.5.2,42,ega1/ega1-4.tex,368,1,baseline_aux_present
ega1.c01.statement.4-5-3,I.4.5.3,4.5,section*.283,I,c01,statement,4.5.3,42,ega1/ega1-4.tex,376,1,baseline_aux_present
ega1.c01.prop.4-5-4,I.4.5.4,4.5,section*.284,I,c01,prop,4.5.4,42,ega1/ega1-4.tex,382,1,baseline_aux_present
ega1.c01.prop.4-5-5,I.4.5.5,4.5,section*.285,I,c01,prop,4.5.5,42,ega1/ega1-4.tex,394,1,baseline_aux_present
ega1.c01.sec.5,section:I.5,5,section*.286,I,c01,sec,Reduced preschemes; the separation condition,42,ega1/ega1-5.tex,2,1,baseline_aux_present
ega1.c01.subsec.5-1,subsection:I.5.1,5.1,section*.287,I,c01,subsec,Reduced preschemes,42,ega1/ega1-5.tex,5,1,baseline_aux_present
ega1.c01.prop.5-1-1,I.5.1.1,5.1,section*.288,I,c01,prop,5.1.1,42,ega1/ega1-5.tex,8,1,baseline_aux_present
ega1.c01.cor.5-1-2,I.5.1.2,5.1,section*.289,I,c01,cor,5.1.2,43,ega1/ega1-5.tex,27,1,baseline_aux_present
ega1.c01.def.5-1-3,I.5.1.3,5.1,section*.290,I,c01,def,5.1.3,43,ega1/ega1-5.tex,44,1,baseline_aux_present
ega1.c01.prop.5-1-4,I.5.1.4,5.1,section*.291,I,c01,prop,5.1.4,43,ega1/ega1-5.tex,51,1,baseline_aux_present
ega1.c01.statement.5-1-5,I.5.1.5,5.1,section*.292,I,c01,statement,5.1.5,43,ega1/ega1-5.tex,67,1,baseline_aux_present
ega1.c01.prop.5-1-6,I.5.1.6,5.1,section*.293,I,c01,prop,5.1.6,44,ega1/ega1-5.tex,94,1,baseline_aux_present
ega1.c01.prop.5-1-7,I.5.1.7,5.1,section*.294,I,c01,prop,5.1.7,44,ega1/ega1-5.tex,107,1,baseline_aux_present
ega1.c01.cor.5-1-8,I.5.1.8,5.1,section*.295,I,c01,cor,5.1.8,44,ega1/ega1-5.tex,117,1,baseline_aux_present
ega1.c01.prop.5-1-9,I.5.1.9,5.1,section*.296,I,c01,prop,5.1.9,44,ega1/ega1-5.tex,128,1,baseline_aux_present
ega1.c01.eq.5-1-9-1,I.5.1.9.1,{5.1.9.1},section*.298,I,c01,eq,Reduced preschemes,44,ega1/ega1-5.tex,145,1,baseline_aux_present
ega1.c01.lem.5-1-9-2,I.5.1.9.2,5.1,section*.299,I,c01,lem,5.1.9.2,45,ega1/ega1-5.tex,182,1,baseline_aux_present
ega1.c01.cor.5-1-10,I.5.1.10,5.1,section*.300,I,c01,cor,5.1.10,45,ega1/ega1-5.tex,197,1,baseline_aux_present
ega1.c01.subsec.5-2,subsection:I.5.2,5.2,section*.301,I,c01,subsec,Existence of a subprescheme with a given underlying space,45,ega1/ega1-5.tex,203,1,baseline_aux_present
ega1.c01.prop.5-2-1,I.5.2.1,5.2,section*.302,I,c01,prop,5.2.1,45,ega1/ega1-5.tex,206,1,baseline_aux_present
ega1.c01.prop.5-2-2,I.5.2.2,5.2,section*.303,I,c01,prop,5.2.2,45,ega1/ega1-5.tex,224,1,baseline_aux_present
ega1.c01.cor.5-2-3,I.5.2.3,5.2,section*.304,I,c01,cor,5.2.3,45,ega1/ega1-5.tex,235,1,baseline_aux_present
ega1.c01.cor.5-2-4,I.5.2.4,5.2,section*.305,I,c01,cor,5.2.4,46,ega1/ega1-5.tex,246,1,baseline_aux_present
ega1.c01.subsec.5-3,subsection:I.5.3,5.3,section*.306,I,c01,subsec,Diagonal; graph of a morphism,46,ega1/ega1-5.tex,257,1,baseline_aux_present
ega1.c01.statement.5-3-1,I.5.3.1,5.3,section*.307,I,c01,statement,5.3.1,46,ega1/ega1-5.tex,260,1,baseline_aux_present
ega1.c01.statement.5-3-1-1,I.5.3.1.1,{5.3.1.1},section*.309,I,c01,statement,5.3.1,46,ega1/ega1-5.tex,264,1,baseline_aux_present
ega1.c01.statement.5-3-1-2,I.5.3.1.2,{5.3.1.2},section*.311,I,c01,statement,5.3.1,46,ega1/ega1-5.tex,271,1,baseline_aux_present
ega1.c01.prop.5-3-2,I.5.3.2,5.3,section*.312,I,c01,prop,5.3.2,46,ega1/ega1-5.tex,280,1,baseline_aux_present
ega1.c01.statement.5-3-3,I.5.3.3,5.3,section*.313,I,c01,statement,,46,ega1/ega1-5.tex,294,1,baseline_aux_present
ega1.c01.cor.5-3-4,I.5.3.4,5.3,section*.314,I,c01,cor,5.3.4,46,ega1/ega1-5.tex,298,1,baseline_aux_present
ega1.c01.prop.5-3-5,I.5.3.5,5.3,section*.315,I,c01,prop,5.3.5,46,ega1/ega1-5.tex,307,1,baseline_aux_present
ega1.c01.prop.5-3-5-1,I.5.3.5.1,{5.3.5.1},section*.317,I,c01,prop,5.3.5,46,ega1/ega1-5.tex,312,1,baseline_aux_present
ega1.c01.cor.5-3-6,I.5.3.6,5.3,section*.318,I,c01,cor,5.3.6,46,ega1/ega1-5.tex,331,1,baseline_aux_present
ega1.c01.cor.5-3-7,I.5.3.7,5.3,section*.319,I,c01,cor,5.3.7,47,ega1/ega1-5.tex,340,1,baseline_aux_present
ega1.c01.prop.5-3-8,I.5.3.8,5.3,section*.320,I,c01,prop,5.3.8,47,ega1/ega1-5.tex,358,1,baseline_aux_present
ega1.c01.prop.5-3-9,I.5.3.9,5.3,section*.321,I,c01,prop,5.3.9,47,ega1/ega1-5.tex,369,1,baseline_aux_present
ega1.c01.cor.5-3-10,I.5.3.10,5.3,section*.322,I,c01,cor,5.3.10,47,ega1/ega1-5.tex,382,1,baseline_aux_present
ega1.c01.cor.5-3-11,I.5.3.11,5.3,section*.323,I,c01,cor,5.3.11,47,ega1/ega1-5.tex,393,1,baseline_aux_present
ega1.c01.cor.5-3-12,I.5.3.12,5.3,section*.324,I,c01,cor,5.3.12,47,ega1/ega1-5.tex,411,1,baseline_aux_present
ega1.c01.cor.5-3-13,I.5.3.13,5.3,section*.325,I,c01,cor,5.3.13,47,ega1/ega1-5.tex,421,1,baseline_aux_present
ega1.c01.cor.5-3-14,I.5.3.14,5.3,section*.326,I,c01,cor,5.3.14,48,ega1/ega1-5.tex,433,1,baseline_aux_present
ega1.c01.prop.5-3-15,I.5.3.15,5.3,section*.327,I,c01,prop,5.3.15,48,ega1/ega1-5.tex,443,1,baseline_aux_present
ega1.c01.prop.5-3-15-1,I.5.3.15.1,{5.3.15.1},section*.329,I,c01,prop,5.3.15,48,ega1/ega1-5.tex,446,1,baseline_aux_present
ega1.c01.cor.5-3-16,I.5.3.16,5.3,section*.330,I,c01,cor,5.3.16,48,ega1/ega1-5.tex,462,1,baseline_aux_present
ega1.c01.cor.5-3-17,I.5.3.17,5.3,section*.331,I,c01,cor,5.3.17,48,ega1/ega1-5.tex,478,1,baseline_aux_present
ega1.c01.subsec.5-4,subsection:I.5.4,5.4,section*.332,I,c01,subsec,Separated morphisms and separated preschemes,49,ega1/ega1-5.tex,509,1,baseline_aux_present
ega1.c01.def.5-4-1,I.5.4.1,5.4,section*.333,I,c01,def,5.4.1,49,ega1/ega1-5.tex,512,1,baseline_aux_present
ega1.c01.prop.5-4-2,I.5.4.2,5.4,section*.334,I,c01,prop,5.4.2,49,ega1/ega1-5.tex,521,1,baseline_aux_present
ega1.c01.cor.5-4-3,I.5.4.3,5.4,section*.335,I,c01,cor,5.4.3,49,ega1/ega1-5.tex,532,1,baseline_aux_present
ega1.c01.cor.5-4-4,I.5.4.4,5.4,section*.336,I,c01,cor,5.4.4,49,ega1/ega1-5.tex,542,1,baseline_aux_present
ega1.c01.cor.5-4-5,I.5.4.5,5.4,section*.337,I,c01,cor,5.4.5,49,ega1/ega1-5.tex,553,1,baseline_aux_present
ega1.c01.cor.5-4-6,I.5.4.6,5.4,section*.338,I,c01,cor,5.4.6,49,ega1/ega1-5.tex,563,1,baseline_aux_present
ega1.c01.cor.5-4-7,I.5.4.7,5.4,section*.339,I,c01,cor,5.4.7,49,ega1/ega1-5.tex,572,1,baseline_aux_present
ega1.c01.rem.5-4-8,I.5.4.8,5.4,section*.340,I,c01,rem,5.4.8,49,ega1/ega1-5.tex,585,1,baseline_aux_present
ega1.c01.subsec.5-5,subsection:I.5.5,5.5,section*.341,I,c01,subsec,Separation criteria,50,ega1/ega1-5.tex,592,1,baseline_aux_present
ega1.c01.prop.5-5-1,I.5.5.1,5.5,section*.342,I,c01,prop,5.5.1,50,ega1/ega1-5.tex,595,1,baseline_aux_present
ega1.c01.eq.5-5-1-1,I.5.5.1.1,{5.5.1.1},section*.344,I,c01,eq,Separation criteria,50,ega1/ega1-5.tex,611,1,baseline_aux_present
ega1.c01.cor.5-5-2,I.5.5.2,5.5,section*.345,I,c01,cor,5.5.2,50,ega1/ega1-5.tex,643,1,baseline_aux_present
ega1.c01.cor.5-5-3,I.5.5.3,5.5,section*.346,I,c01,cor,5.5.3,50,ega1/ega1-5.tex,652,1,baseline_aux_present
ega1.c01.prop.5-5-4,I.5.5.4,5.5,section*.347,I,c01,prop,5.5.4,50,ega1/ega1-5.tex,661,1,baseline_aux_present
ega1.c01.prop.5-5-5,I.5.5.5,5.5,section*.348,I,c01,prop,5.5.5,51,ega1/ega1-5.tex,682,1,baseline_aux_present
ega1.c01.prop.5-5-6,I.5.5.6,5.5,section*.349,I,c01,prop,5.5.6,51,ega1/ega1-5.tex,695,1,baseline_aux_present
ega1.c01.cor.5-5-7,I.5.5.7,5.5,section*.350,I,c01,cor,5.5.7,51,ega1/ega1-5.tex,713,1,baseline_aux_present
ega1.c01.cor.5-5-8,I.5.5.8,5.5,section*.351,I,c01,cor,5.5.8,51,ega1/ega1-5.tex,718,1,baseline_aux_present
ega1.c01.cor.5-5-9,I.5.5.9,5.5,section*.352,I,c01,cor,5.5.9,51,ega1/ega1-5.tex,728,1,baseline_aux_present
ega1.c01.prop.5-5-10,I.5.5.10,5.5,section*.353,I,c01,prop,5.5.10,51,ega1/ega1-5.tex,740,1,baseline_aux_present
ega1.c01.sec.5-5-11,I.5.5.11,5.5,section*.354,I,c01,sec,5.5.11,52,ega1/ega1-5.tex,756,1,baseline_aux_present
ega1.c01.rem.5-5-12,I.5.5.12,5.5,section*.355,I,c01,rem,5.5.12,52,ega1/ega1-5.tex,775,1,baseline_aux_present
ega1.c01.statement.5-5-13,I.5.5.13,5.5,section*.356,I,c01,statement,5.5.13,53,ega1/ega1-5.tex,816,1,baseline_aux_present
ega1.c01.sec.6,section:I.6,6,section*.357,I,c01,sec,Finiteness conditions,53,ega1/ega1-6.tex,2,1,baseline_aux_present
ega1.c01.subsec.6-1,subsection:I.6.1,6.1,section*.358,I,c01,subsec,Noetherian and locally Noetherian preschemes,53,ega1/ega1-6.tex,5,1,baseline_aux_present
ega1.c01.def.6-1-1,I.6.1.1,6.1,section*.359,I,c01,def,6.1.1,53,ega1/ega1-6.tex,8,1,baseline_aux_present
ega1.c01.prop.6-1-2,I.6.1.2,6.1,section*.360,I,c01,prop,6.1.2,53,ega1/ega1-6.tex,21,1,baseline_aux_present
ega1.c01.prop.6-1-3,I.6.1.3,6.1,section*.361,I,c01,prop,6.1.3,53,ega1/ega1-6.tex,32,1,baseline_aux_present
ega1.c01.prop.6-1-4,I.6.1.4,6.1,section*.362,I,c01,prop,6.1.4,54,ega1/ega1-6.tex,53,1,baseline_aux_present
ega1.c01.statement.6-1-5,I.6.1.5,6.1,section*.363,I,c01,statement,6.1.5,54,ega1/ega1-6.tex,72,1,baseline_aux_present
ega1.c01.prop.6-1-6,I.6.1.6,6.1,section*.364,I,c01,prop,6.1.6,54,ega1/ega1-6.tex,77,1,baseline_aux_present
ega1.c01.cor.6-1-7,I.6.1.7,6.1,section*.365,I,c01,cor,6.1.7,54,ega1/ega1-6.tex,89,1,baseline_aux_present
ega1.c01.lem.6-1-8,I.6.1.8,6.1,section*.366,I,c01,lem,6.1.8,54,ega1/ega1-6.tex,99,1,baseline_aux_present
ega1.c01.cor.6-1-9,I.6.1.9,6.1,section*.367,I,c01,cor,6.1.9,54,ega1/ega1-6.tex,114,1,baseline_aux_present
ega1.c01.prop.6-1-10,I.6.1.10,6.1,section*.368,I,c01,prop,6.1.10,54,ega1/ega1-6.tex,119,1,baseline_aux_present
ega1.c01.cor.6-1-11,I.6.1.11,6.1,section*.369,I,c01,cor,6.1.11,55,ega1/ega1-6.tex,151,1,baseline_aux_present
ega1.c01.cor.6-1-12,I.6.1.12,6.1,section*.370,I,c01,cor,6.1.12,55,ega1/ega1-6.tex,164,1,baseline_aux_present
ega1.c01.prop.6-1-13,I.6.1.13,6.1,section*.371,I,c01,prop,6.1.13,55,ega1/ega1-6.tex,170,1,baseline_aux_present
ega1.c01.subsec.6-2,subsection:I.6.2,6.2,section*.372,I,c01,subsec,Artinian preschemes,55,ega1/ega1-6.tex,183,1,baseline_aux_present
ega1.c01.def.6-2-1,I.6.2.1,6.2,section*.373,I,c01,def,6.2.1,55,ega1/ega1-6.tex,186,1,baseline_aux_present
ega1.c01.prop.6-2-2,I.6.2.2,6.2,section*.374,I,c01,prop,6.2.2,55,ega1/ega1-6.tex,191,1,baseline_aux_present
ega1.c01.subsec.6-3,subsection:I.6.3,6.3,section*.375,I,c01,subsec,Morphisms of finite type,56,ega1/ega1-6.tex,213,1,baseline_aux_present
ega1.c01.def.6-3-1,I.6.3.1,6.3,section*.376,I,c01,def,6.3.1,56,ega1/ega1-6.tex,216,1,baseline_aux_present
ega1.c01.prop.6-3-2,I.6.3.2,6.3,section*.377,I,c01,prop,6.3.2,56,ega1/ega1-6.tex,225,1,baseline_aux_present
ega1.c01.lem.6-3-2-1,I.6.3.2.1,6.3,section*.378,I,c01,lem,6.3.2.1,56,ega1/ega1-6.tex,231,1,baseline_aux_present
ega1.c01.prop.6-3-3,I.6.3.3,6.3,section*.379,I,c01,prop,6.3.3,56,ega1/ega1-6.tex,254,1,baseline_aux_present
ega1.c01.prop.6-3-4,I.6.3.4,6.3,section*.380,I,c01,prop,6.3.4,56,ega1/ega1-6.tex,278,1,baseline_aux_present
ega1.c01.cor.6-3-5,I.6.3.5,6.3,section*.381,I,c01,cor,6.3.5,57,ega1/ega1-6.tex,316,1,baseline_aux_present
ega1.c01.cor.6-3-6,I.6.3.6,6.3,section*.382,I,c01,cor,6.3.6,57,ega1/ega1-6.tex,330,1,baseline_aux_present
ega1.c01.prop.6-3-7,I.6.3.7,6.3,section*.383,I,c01,prop,6.3.7,57,ega1/ega1-6.tex,340,1,baseline_aux_present
ega1.c01.cor.6-3-8,I.6.3.8,6.3,section*.384,I,c01,cor,6.3.8,57,ega1/ega1-6.tex,353,1,baseline_aux_present
ega1.c01.cor.6-3-9,I.6.3.9,6.3,section*.385,I,c01,cor,6.3.9,58,ega1/ega1-6.tex,367,1,baseline_aux_present
ega1.c01.prop.6-3-10,I.6.3.10,6.3,section*.386,I,c01,prop,6.3.10,58,ega1/ega1-6.tex,379,1,baseline_aux_present
ega1.c01.subsec.6-4,subsection:I.6.4,6.4,section*.387,I,c01,subsec,Algebraic preschemes,58,ega1/ega1-6.tex,411,1,baseline_aux_present
ega1.c01.def.6-4-1,I.6.4.1,6.4,section*.388,I,c01,def,6.4.1,58,ega1/ega1-6.tex,414,1,baseline_aux_present
ega1.c01.prop.6-4-2,I.6.4.2,6.4,section*.389,I,c01,prop,6.4.2,58,ega1/ega1-6.tex,422,1,baseline_aux_present
ega1.c01.cor.6-4-3,I.6.4.3,6.4,section*.390,I,c01,cor,6.4.3,59,ega1/ega1-6.tex,438,1,baseline_aux_present
ega1.c01.prop.6-4-4,I.6.4.4,6.4,section*.391,I,c01,prop,6.4.4,59,ega1/ega1-6.tex,443,1,baseline_aux_present
ega1.c01.statement.6-4-5,I.6.4.5,6.4,section*.392,I,c01,statement,6.4.5,59,ega1/ega1-6.tex,467,1,baseline_aux_present
ega1.c01.cor.6-4-6,I.6.4.6,6.4,section*.395,I,c01,cor,6.4.6,59,ega1/ega1-6.tex,482,1,baseline_aux_present
ega1.c01.cor.6-4-7,I.6.4.7,6.4,section*.396,I,c01,cor,6.4.7,59,ega1/ega1-6.tex,492,1,baseline_aux_present
ega1.c01.statement.6-4-8,I.6.4.8,6.4,section*.397,I,c01,statement,6.4.8,59,ega1/ega1-6.tex,507,1,baseline_aux_present
ega1.c01.prop.6-4-9,I.6.4.9,6.4,section*.400,I,c01,prop,6.4.9,60,ega1/ega1-6.tex,525,1,baseline_aux_present
ega1.c01.rem.6-4-10,I.6.4.10,6.4,section*.401,I,c01,rem,6.4.10,60,ega1/ega1-6.tex,536,1,baseline_aux_present
ega1.c01.prop.6-4-11,I.6.4.11,6.4,section*.402,I,c01,prop,6.4.11,60,ega1/ega1-6.tex,541,1,baseline_aux_present
ega1.c01.prop.6-4-12,I.6.4.12,6.4,section*.403,I,c01,prop,6.4.12,60,ega1/ega1-6.tex,550,1,baseline_aux_present
ega1.c01.statement.6-4-13,I.6.4.13,6.4,section*.404,I,c01,statement,6.4.13,60,ega1/ega1-6.tex,562,1,baseline_aux_present
