"prior_frontier","current_frontier","change_status","branch_path","branch_class","source_use_label","r3_authority_effect","consumption_rule"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A9ADBA84_R6_54C8925B_SOURCE_START_CONTINUATION_20260706_ROOT_SUMMARY.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A9ADBA84_R6_54C8925B_SOURCE_START_CONTINUATION_20260706_SHA256SUMS.txt","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A9ADBA84_R6_54C8925B_SOURCE_START_CONTINUATION_20260706_VALIDATION.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_DCB2FBB5_NONSLAVIC_0F_R6_BRANCH_VISIBILITY_ROUTE_20260706_AUDIT.md","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_DCB2FBB5_NONSLAVIC_0F_R6_BRANCH_VISIBILITY_ROUTE_20260706_COMMIT_PAYLOAD_AUDIT.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_DCB2FBB5_NONSLAVIC_0F_R6_BRANCH_VISIBILITY_ROUTE_20260706_MANIFEST.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_DCB2FBB5_NONSLAVIC_0F_R6_BRANCH_VISIBILITY_ROUTE_20260706_ROOT_SUMMARY.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_DCB2FBB5_NONSLAVIC_0F_R6_BRANCH_VISIBILITY_ROUTE_20260706_SHA256SUMS.txt","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_DCB2FBB5_NONSLAVIC_0F_R6_BRANCH_VISIBILITY_ROUTE_20260706_VALIDATION.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/MANIFEST.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/README.md","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/SHA256SUMS.txt","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/b3/B3_ROUTE.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/blockers/R6_54C8925B_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_54C8925B_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_54C8925B_LOCAL_HEAD_NAMED_FILE_HITS.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/ethics/R6_54C8925B_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/fable/R6_54C8925B_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/input-verification/R6_54C8925B_PRIOR_PACKAGE_SHA_VERIFY.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/logs/LOGBOOK_EXCERPT_20260706.md","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/mutual-watch/R6_54C8925B_MUTUAL_WATCH_OBSERVATION.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/source-use/R6_54C8925B_SOURCE_USE_CONTINUATION_LEDGER.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_54C8925B_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","uploader-transfer/r6-54c8925b-current-head-source-start-continuation-20260706/R6_54C8925B_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_54C8925B_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
