"packet_path","csv_name","rows","bytes","sha256","source_use_label"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707","BRANCH_45250D8F_COMMITS_SINCE_9CFCF1AC_20260707.csv","2","631","8D4DD0D81624E7D8840151DAD2BB46925ECD19203109686AC9B2A500C106E9D0","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707","BRANCH_45250D8F_DELTA_SOURCE_USE_GAP_PATH_LEDGER_20260707.csv","71","37971","13492108CCEFA1FF319BDD354B2574088E1205E9363D381EBE99420A3A9361A9","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707","MANIFEST.csv","11","2087","441F9A2A577BD65B0D898EB3CCD64B2E0D2B430E3E1CC06A1129C97D8067B705","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707","ARABIC_9CFCF1AC_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","10","9682","F7B33CAB30A56F4813CFF0CEE32B219479CBFFE8936ADE54EB8FF7CA347E615C","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707","ARABIC_9CFCF1AC_FABLE_ADVERSE_DO_NOT_USE_LEDGER_20260707.csv","6","4577","01B687A2AEBCF047ABB32F182998BC7A0E95A24741871326AB5348B1E0D66D26","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707","ARABIC_9CFCF1AC_SIX_ROW_SOURCE_USE_GAP_CORRECTION_20260707.csv","6","8054","550E090BFD4EE5000B72DF5F8A88CF9C0171E2475D07BB14C6AB15B9479C8F29","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707","ARABIC_9CFCF1AC_SOURCE_WITNESS_INDEX_20260707.csv","6","3524","F87516E3CB20C3F37EE960394D8B9457EAB416D6411231C5D215ECE403B3F6BC","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707","B3_HANDOFF_BOUNDARIES_9CFCF1AC_20260707.csv","2","1379","9C41801033292D532722B69CE4D8EC5DC4FEE76341C95EC5563035EA98AEB05F","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707","BRANCH_9CFCF1AC_COMMITS_SINCE_C0CB1DB1_20260707.csv","2","648","24926411345F6B49BE6A8678B1B3725FABAB510640C1A3C26D2E31B0899A75F9","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707","BRANCH_9CFCF1AC_DELTA_SOURCE_USE_GAP_PATH_LEDGER_20260707.csv","186","101181","867E1C47C0D5EAE6D4DDD1640DDCF1369010B5ABDDA959F4F4C6603B8468891E","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707","MANIFEST.csv","11","2087","BE673EC5D905C5799B177E1A7D560B3ABF5D753FA4FAF86E929E2D224BADF9FE","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","B3_PACKAGE_ROUTE_SUMMARY_86D260CD.csv","6","3118","FC323AC9EBB40C6DFA8D4E96AD9857B56AF4940896B4D25A22C36107997734EE","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","BRANCH_CHANGED_PATH_CATEGORY_ROWS_86D260CD.csv","77","22126","AF03DEE0F0A5A99C4DF9952F83D3839318F6AF0EAB7FB01BF405D4FA2E2745F6","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_86D260CD.csv","6","216","CD7325E4AC39AFFD399B4A92980FA45832A3320E754CF0B372906485F9F3756E","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","BRANCH_COMPARE_COMMITS_D9EA29B0_TO_86D260CD.csv","2","1089","89DAFFB9401E84B2A659971F6D9B0E88ABB2BD1B75F37F16E71B00F3DFCBE8E6","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","BRANCH_COMPARE_FILES_D9EA29B0_TO_86D260CD.csv","77","19153","8B5C2D75A7629BD6575EF601E174C63150AB4DD5670A07CE55B9F254DB4FD043","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","CHILD_PACKET_CSV_ROW_COUNTS_86D260CD.csv","136","43827","E0DBB0081187FFF20F3CCFE8301FBAA0FC9155182C31DAB8B59D0D18BE1E110C","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","CHILD_PACKET_INVENTORY_86D260CD.csv","11","5777","3A60C72DE6203BC3B5DEDF8B43CAEBF9DB822C5CB2DB820AF217B46A2F8AB513","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","EIGHT_LANE_SOURCE_GATE_ROUTING_86D260CD.csv","8","2488","1F92374427426289FE707C01701FC0BC4075ADF5362969AC9F85E41424D184BD","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","EXACT_BLOCKER_RECOVERY_ROWS_86D260CD.csv","5","1000","10A0A9BC6F7B226BC5C46E03397434416F12D87CC201C4E0B853D906858B3126","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","MANIFEST.csv","15","1753","258AE11BD152FF9F07A0AA47FD26CB99A65C6DE2CD98E4A541C74DCBEF6A6A4C","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","PACKET_MANIFEST_REPLAY_86D260CD.csv","15","3110","430577E06CEA5A900DABCA7977B9B85F6B8F7668C6205F903D4F98C7BC64565E","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","SIBLING_B3_HANDOFF_ROWS_86D260CD.csv","2","395","C307900483181FABBAF4EE41206CCDEC984202BC0227CD7063E85A1F616D4A3E","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","SOURCE_BODY_EVIDENCE_ASSESSMENT_86D260CD.csv","4","1342","EB15393BB96797B7ED17375DBC186BB3677BD16CE25D77038F7209C546A10FC9","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707","SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_86D260CD.csv","5","1773","01CDAEE1280A2A30D253023B0BF24E9C607C738CA3C00D4ECC9C60AA6BE5D0BE","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","B3_PACKAGE_ROUTE_SUMMARY_45250D8F.csv","2","619","25F622EB7499A760F06F1C58FB7091B47E81FD87B52FBC86567440EE9CB3102B","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","BRANCH_CHANGED_PATH_CATEGORY_ROWS_45250D8F.csv","47","13756","A4C190799B16E763F4FFE6EB8F3E5A0F15665092F386E29FBDBD91CD74532728","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_45250D8F.csv","3","137","003EF90BFA6717184625FA7EBCF2932BDEBF8E98602DEA076D2419382F893839","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","BRANCH_COMPARE_COMMITS_86D260CD_TO_45250D8F.csv","1","499","851A3E988EB7856A87B525764CFCE5E9A588660CDBC735F4D6806E42278AE186","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","BRANCH_COMPARE_FILES_86D260CD_TO_45250D8F.csv","47","11637","EC68801AB52ACAC009CD621554B7FD9EDE4600AAE459DECDE639D02742235D0A","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","CHILD_PACKET_CSV_ROW_COUNTS_45250D8F.csv","37","10376","07EF79F5D357F1214BB6C493D1CF41EADD0992D4CE48B5F68A5742A7AF713CE1","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","CHILD_PACKET_INVENTORY_45250D8F.csv","3","1621","FC0463F6382D4C4CC0885119159E2D118300442AD2C427503A0389890F213F7E","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","EIGHT_LANE_SOURCE_GATE_ROUTING_45250D8F.csv","8","1682","8E20F6B153FF713E5EA1B285AC13342495EE544BA667AD5B9AD8ED87CAAE9B9A","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","EXACT_BLOCKER_RECOVERY_ROWS_45250D8F.csv","4","602","F085E3061F71E5BD0CCFE506177F4CC47C852960D24B01003C0122E0206E8B57","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","MANIFEST.csv","15","2191","1D88D11790AD6B486F4927BCA5214E3886DE2A4F6C924F29939D9252959A4597","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","PACKET_MANIFEST_REPLAY_45250D8F.csv","15","2906","63FCF7FD44C17591450661416A2D362B97DDA99485DFF0BEFBFA6C2458D606EB","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","SIBLING_B3_HANDOFF_ROWS_45250D8F.csv","1","298","F77C0AD51A40A440C8B3CD4C80EEE69E1B17C3F0E521D5B6DC0F01AAA2A17AF0","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","SOURCE_BODY_EVIDENCE_ASSESSMENT_45250D8F.csv","3","818","60CCAD0A8CACC3B8059AF5BFFB7E08ED80D6089E1DBB5FEBDBB01AE13F15A4D5","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707","SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_45250D8F.csv","4","452","180123B6C7E44E2512D474F79ECFF357EDE880154E87B02AA65813A135E46EB1","row-count/source-use provenance"
