"path","extension","bytes","sha256","classification"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper26\Noether_Paper26_German_FINAL_AUDITED_slice.tex",".tex","1041","B6F8B5A4A77617DC2A59E26D2D9B61D238839FD767BE738298749242585376D2","non_r2_or_non_target_language_noether_package"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper27\Noether_Paper27_English_FINAL_AUDITED_control_slice.tex",".tex","1674","56D1604128BC9C654D062E751159E3B92CF57C60A6CF8410FA1588EE52405E6E","non_r2_or_non_target_language_noether_package"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper27\Noether_Paper27_German_FINAL_AUDITED_slice.tex",".tex","1747","10A43E72F33E418528A67E4C8EFDC411400348B95A0892181BC7304930DF2B81","non_r2_or_non_target_language_noether_package"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper28\Noether_Paper28_English_FINAL_AUDITED_control_slice.tex",".tex","1411","68D3A8544679900ACC6B608B282DE3A2231F2401C6E11A5EF0E3A8F031D71FFC","non_r2_or_non_target_language_noether_package"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper28\Noether_Paper28_German_FINAL_AUDITED_slice.tex",".tex","1416","A97438C62DE5CE86CE1C9C72D452F43B3FF8A2EF904386516E5899381E5ED82A","non_r2_or_non_target_language_noether_package"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper29\Noether_Paper29_English_FINAL_AUDITED_control_slice.tex",".tex","20310","20B8D54934F051783BBEFEA40B42FC063D6FFD1137CAE2E90A6B77FDEEB11A3A","non_r2_or_non_target_language_noether_package"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper29\Noether_Paper29_German_FINAL_AUDITED_slice.tex",".tex","21159","A28B368914CE3F70CA67435C6241EB5D166E40D4AFA7F829A6D706777ECAC2BE","non_r2_or_non_target_language_noether_package"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\hefferon_vector_operations_expanded_microdraft_20260630T062331Z\kyrgyz\hefferon_vector_operations_kyrgyz_review.tex",".tex","2168","44897C0D86656234DE256568697F17F59AB0392B681891DF398245700B4B6BCE","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\hefferon_vector_operations_expanded_microdraft_20260630T062331Z\uyghur\hefferon_vector_operations_uyghur_review.tex",".tex","2144","CA3653F38CFB8D7C6CAE8629F368DACB4F4102BC41A722EB6FE571CD1949F551","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\r3_arabic_turkic_subrow_source_ledger_20260630T214056Z\arabic_turkic_subrow_review_only.tex",".tex","1900","5D6222739C9B4F8A6708D2DBECA663497E348873F0EAF33D522F0C84467207B8","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\r3_kyrgyz_eigen_first_slice_seed_20260630T072858Z\kyrgyz_eigenvalue_eigenvector_microdraft_review_only.tex",".tex","1016","E5577BB01FAE949FA8B79502889CEA7C64F941CF7159B786054CC3E81262CC0E","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\r3_kyrgyz_eigen_review_packet_and_gap_checkpoint_20260630T073743Z\kyrgyz_eigenvalue_eigenvector_review_packet.tex",".tex","1761","37A4B7B3C35674ADA7CB809653F1A53A5FB3EDE3675569307DBA47DD14EDDEBC","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\r3_persian_urdu_kyrgyz_eigen_definition_slice_20260630T080010Z\kyrgyz_eigen_definition_review_only.tex",".tex","1179","9CD34DB3556DE0CB1D8DAE7E7014A95552A40D18E50C709B4B2F922E0BF3A23D","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\r3_persian_urdu_kyrgyz_eigen_definition_slice_20260630T080010Z\persian_farsi_eigen_definition_review_only.tex",".tex","1073","EC01E06921011FF29E91686414F37068B2273CA30E36CD30B81C1D10A957DFAA","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\r3_persian_urdu_kyrgyz_eigen_definition_slice_20260630T080010Z\persian_urdu_kyrgyz_eigen_definition_alignment_review_only.tex",".tex","1582","FA3BC747ED537785E8322B591996C6FC2B69B1BD974B6A00E7CCF7D9020FA4D5","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\r3_persian_urdu_kyrgyz_eigen_definition_slice_20260630T080010Z\urdu_eigen_definition_review_only.tex",".tex","1026","F9E98BBD2AB10B7994AB3099D563C4493B35A1A462E891F2E86F4747B1642F7E","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\r3_persian_urdu_kyrgyz_eigen_definition_slice_20260630T080020Z\kyrgyz_eigen_definition_review_only.tex",".tex","1179","9BDFE4A8D4E39ADCE1811F634F0FD30ECCEA45F8873D82DCADA42174737A34B5","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\r3_persian_urdu_kyrgyz_eigen_definition_slice_20260630T080020Z\persian_farsi_eigen_definition_review_only.tex",".tex","1073","BF1D9EEA179375FD1367008E75D7BC8F480F40035A0678E54B048BB1B97C5DFC","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\r3_persian_urdu_kyrgyz_eigen_definition_slice_20260630T080020Z\persian_urdu_kyrgyz_eigen_definition_alignment_review_only.tex",".tex","1582","3B4CA7CB0F00351F41A69DEDF9637D975741D796A7EE43240C30F395AFFE0417","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\r3_persian_urdu_kyrgyz_eigen_definition_slice_20260630T080020Z\urdu_eigen_definition_review_only.tex",".tex","1026","D8386CD1B1B73559CF5826EB147C94065F2C9F9F06F200D23ED68B884CFD296A","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\translations\non_slavic\r3_uyghur_eigen_domain_review_packet_20260630T090758Z\uyghur_eigen_definition_review_only.tex",".tex","1184","4481F9DB149E2F438160F8371ADBABA6D62C63F492E58468209A86868A76732D","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\hefferon_vector_operations_kyrgyz_review.tex",".tex","2168","44897C0D86656234DE256568697F17F59AB0392B681891DF398245700B4B6BCE","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\hefferon_vector_operations_uyghur_review.tex",".tex","2144","CA3653F38CFB8D7C6CAE8629F368DACB4F4102BC41A722EB6FE571CD1949F551","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_kazakh_kyrgyz_nonpdf_linear_algebra_gap_pass_20260701T134000Z\kazakh_linear_algebra_review_scaffold_20260701T134000Z.tex",".tex","2429","5B092327FA55A441F2570A66502F95492FA5535E753175B1C71D870967A0722E","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_kazakh_kyrgyz_nonpdf_linear_algebra_gap_pass_20260701T134000Z\kyrgyz_linear_algebra_gap_gated_scaffold_20260701T134000Z.tex",".tex","1292","974626E762AACAAE6B7A0AFB519AB79DDEB01F9D0115200CF6EBDFDFAB9007FC","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\central_asian_turkic_active_coordination_checkpoint_20260702t153000z\central_asian_turkic\central_asian_turkic_active_coordination_checkpoint_20260702t153000z.tex",".tex","747","9C28C445954101BA278DBAC499023DE038A0EC521E092A379D803F882A14A563","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\central_asian_turkic_raw_source_refresh_20260702t063000z\central_asian_turkic\central_asian_turkic_raw_source_gate_20260702t063000z.tex",".tex","1252","4881B1970E4E44BEE5A0F5F6AD9C541B8B9B1B90C89639F1EE02C9D052FF6415","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\central_asian_turkic_raw_source_refresh_20260702t063000z\source\hefferon_gr1_scope_cached.tex",".tex","205306","393DC48DBA25974D3C746768474A6DFBCD9491DB2C09DB41F6C2A3CA17432DA9","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\central_asian_turkic_rollup_after_uyghur_turkmen_kyrgyz_20260702t132500z\central_asian_turkic\central_asian_turkic_rollup_after_uyghur_turkmen_kyrgyz_20260702t132500z.tex",".tex","1359","1CAC18B957667584ED8F1B1A090DE42AD007074E47843B824C8CA186404E54B5","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\central_asian_vector_space_coverage_upgrade_20260703t020000z\central_asian_turkic\central_asian_vector_space_coverage_review_20260703T020000Z.tex",".tex","541","3E02D10FF43A80EC3729C48EA47036C67C4A31B2D2FDC4D700DF1EFFAD408488","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\hefferon_gauss_method_kyrgyz_microdraft_20260702t151000z\kyrgyz_cyrillic\gauss_method_ky_review_v001.tex",".tex","2288","B772A8A244037A62571539E4D78D4E274C8BA6F0CB39C01871E57333A4ADBEE2","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\hefferon_gauss_method_kyrgyz_microdraft_20260702t151000z\source\hefferon_gr1_scope_cached.tex",".tex","205306","393DC48DBA25974D3C746768474A6DFBCD9491DB2C09DB41F6C2A3CA17432DA9","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\hefferon_gauss_method_kyrgyz_microdraft_20260702t171500z\kyrgyz_cyrillic\gauss_method_ky_review_v002.tex",".tex","3058","416E2E44CE12A9664A4D01C551C4191CB2E962D3F9EC11C6F9E88EFE48A9E290","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\hefferon_gauss_method_kyrgyz_microdraft_20260702t171500z\source\hefferon_gr1_scope_cached.tex",".tex","205306","393DC48DBA25974D3C746768474A6DFBCD9491DB2C09DB41F6C2A3CA17432DA9","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\hefferon_gauss_method_turkmen_microdraft_20260702t160000z\source\hefferon_gr1_scope.tex",".tex","205306","393DC48DBA25974D3C746768474A6DFBCD9491DB2C09DB41F6C2A3CA17432DA9","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\hefferon_gauss_method_turkmen_microdraft_20260702t160000z\turkmen_latin\gauss_method_tk_review_v001.tex",".tex","1571","645C8CCFAFFADF1D1A65E3A50A0053D4946F116FCF69A6DEF8387E490182ED8C","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\hefferon_gauss_method_turkmen_microdraft_20260702t173000z\source\hefferon_gr1_scope_cached_from_v001.tex",".tex","205306","393DC48DBA25974D3C746768474A6DFBCD9491DB2C09DB41F6C2A3CA17432DA9","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\hefferon_gauss_method_turkmen_microdraft_20260702t173000z\turkmen_latin\gauss_method_tk_review_v002.tex",".tex","1608","B59F24372109F84F7E2E52E29F608737CDAE517DD152D2F99D3F1A8CA2E6EC86","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\kyrgyz_matrix_rank_gauss_eigen_source_refresh_20260702t131000z\kyrgyz_cyrillic\kyrgyz_matrix_rank_gauss_eigen_source_gate_20260702t131000z.tex",".tex","2030","A02B05229C06B4B8ACED85447C98637AE28218051312B14E55DB221AD5EED474","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\kyrgyz_matrix_rank_gauss_eigen_source_refresh_20260702t131000z\source\hefferon_gr1_raw_latex_scope.tex",".tex","205306","393DC48DBA25974D3C746768474A6DFBCD9491DB2C09DB41F6C2A3CA17432DA9","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\kyrgyz_matrix_rank_gauss_eigen_source_refresh_20260702t131000z\source\hefferon_vs1_raw_latex_scope.tex",".tex","152684","D7B83DEF8532EE79706496B1A601F2CCF2F6C4D25231677AECD36B14CFAE395D","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\kyrgyz_row_echelon_gauss_followup_20260702t140500z\kyrgyz_cyrillic\kyrgyz_row_echelon_gauss_followup_20260702t140500z.tex",".tex","1050","5DE8AC5F5DCC8F93D6195F0A8BDB4E5B1031EEE2E05CADE55C5E8240C3ED104A","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\kyrgyz_row_echelon_gauss_followup_20260702t140500z\source\hefferon_gr1_scope.tex",".tex","205306","393DC48DBA25974D3C746768474A6DFBCD9491DB2C09DB41F6C2A3CA17432DA9","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\kyrgyz_vector_space_body_source_upgrade_20260703t023000z\central_asian_turkic\kyrgyz_vector_space_body_source_review_20260703T023000Z.tex",".tex","541","A232E695E05A992B968D5058E102C982930B1BD060A32DA0367004C37E3CD82F","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\kyrgyz_vector_space_body_source_upgrade_20260703t023000z\kyrgyz_cyrillic\kyrgyz_vector_space_axiom_review_microdraft_20260703T023000Z.tex",".tex","2142","C753CD7C81DCC2ABCE4088BE3CADEC009B2EC1A4F06ECB3E851AA68035DC735A","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\oghuz_turkmen_raw_source_refresh_20260702t054500z\turkmen\oghuz_turkmen_raw_source_gate_20260702t054500z.tex",".tex","1311","C37F722D71421C1DA4EA6931EAB7C11F24CE9ECC23E130AF3CA36FB390E04C56","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\turkmen_augmented_coefficient_source_refresh_20260702t154500z\source\hefferon_gr1_scope.tex",".tex","205306","393DC48DBA25974D3C746768474A6DFBCD9491DB2C09DB41F6C2A3CA17432DA9","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\turkmen_augmented_coefficient_source_refresh_20260702t154500z\turkmen_latin\turkmen_augmented_coefficient_source_gate_20260702t154500z.tex",".tex","1150","B6176AACF48C4FB3B1E039F211248261CC8893D39F1D2DCD69849F88B7A1A756","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\turkmen_linear_system_eigen_source_refresh_20260702t142500z\source\hefferon_gr1_scope.tex",".tex","205306","393DC48DBA25974D3C746768474A6DFBCD9491DB2C09DB41F6C2A3CA17432DA9","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\turkmen_linear_system_eigen_source_refresh_20260702t142500z\source\hefferon_vs1_scope.tex",".tex","152684","D7B83DEF8532EE79706496B1A601F2CCF2F6C4D25231677AECD36B14CFAE395D","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\turkmen_linear_system_eigen_source_refresh_20260702t142500z\turkmen_latin\turkmen_linear_system_eigen_source_gate_20260702t142500z.tex",".tex","928","E82452BC7356362DDBDF2688E493497EC8D0C9D7757A98E6B6E6634FA46E879F","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\turkmen_row_reduction_source_hunt_20260702t161500z\turkmen_latin\turkmen_row_reduction_source_hunt_20260702t161500z.tex",".tex","820","698BFE4371449615A1BB17345AF2E7B5D66D515248655EB5CCF37BC800988CD8","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\turkmen_rowops_echelon_gap_retry_20260702t181500z\turkmen_latin\turkmen_rowops_echelon_gap_retry_20260702t181500z.tex",".tex","1188","59C9B521BD99051CD17A0C343D1C73C0B2F01E1B1656D5CA681D4EDC8B75ACFC","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\uyghur_linear_algebra_row_matrix_refresh_20260703t102500z\uyghur_linear_algebra_row_matrix_gate_review_20260703T102500Z.tex",".tex","1022","8EC7E8F75781136890C28382DBF997C743DA3CD1F4FB4BE40987F5713A83A132","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\uyghur_linear_system_gap_fill_update_20260702t031500z\source\hefferon_gr1_scope_cached.tex",".tex","205306","393DC48DBA25974D3C746768474A6DFBCD9491DB2C09DB41F6C2A3CA17432DA9","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\uyghur_linear_system_gap_fill_update_20260702t031500z\uyghur_arabic\linear_system_uyghur_gap_fill_gate_20260702t031500z.tex",".tex","1521","C8950F2679879A32B9FF547D50F1A95402CA31E0E9FB84BC666D9BDC05AE7574","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\uyghur_rowops_augmatrix_gap_retry_20260702t180000z\uyghur_arabic\uyghur_rowops_augmatrix_gap_retry_20260702t180000z.tex",".tex","997","059CA7C895F249ACCC9E00B73092D6890934DCAB79BD87AF349C5E2D9B72BCFA","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\uyghur_rowops_augmatrix_refresh_20260702t144500z\source\hefferon_gr1_scope_cached.tex",".tex","205306","393DC48DBA25974D3C746768474A6DFBCD9491DB2C09DB41F6C2A3CA17432DA9","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\uyghur_rowops_augmatrix_refresh_20260702t144500z\uyghur_arabic\uyghur_rowops_augmatrix_source_gate_20260702t144500z.tex",".tex","1312","53CE7DEC18FC56CE77091D35AAA9D0621384A36EF80F03BF5A3157B5D819FA46","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\uyghur_rowops_coefficient_system_retry_20260703t113000z\uyghur_rowops_coefficient_system_retry_gate_review_20260703T113000Z.tex",".tex","903","4CDFDAF8764689F2FADCB2785D6AC8FB707DF1B7603FE4BCD7C431A86F425D7C","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\translations\non_slavic\uyghur_transcript_source_escalation_20260701T203254Z\uyghur_transcript_source_escalation_review_note.tex",".tex","992","78CD017F88DF58EB099717C15132C4C021C87D1D6608C437EAAC7B91FE1F27E1","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\work\dependency-repair-kit\cache\npm-tarballs\htmlparser2--10.1.0.tgz",".tgz","38422","0651EB776DBF530C8C77FB4CA6AD39FC14863A44EAC2486981E78D004FAD877D","not_r2_hard_row_source_package"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\work\dependency-repair-kit\cache\npm-tarballs\parse5-htmlparser2-tree-adapter--7.1.0.tgz",".tgz","3793","6655E09D2E9AFCE36A2A41C01C4114F836032F5B6CF1CAC137CD8AE5A6CA96FB","not_r2_hard_row_source_package"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\work\srcpkg\la_20260703T001500Z\hefferon_gitlab\src\gr\gr2.tex",".tex","82419","DA425BFA8777CDF1DE7C6E5E90210ECB34BBAA4EBE33EB698AEB5108E134FA09","generated_review_or_linear_algebra_scaffold"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\dependencies\20260701T214000Z_source_capture_dependency_cache\npm-tarballs\htmlparser2-10.1.0.tgz",".tgz","38422","0651EB776DBF530C8C77FB4CA6AD39FC14863A44EAC2486981E78D004FAD877D","not_r2_hard_row_source_package"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\dependencies\20260701T214000Z_source_capture_dependency_cache\npm-tarballs\parse5-htmlparser2-tree-adapter-7.1.0.tgz",".tgz","3793","6655E09D2E9AFCE36A2A41C01C4114F836032F5B6CF1CAC137CD8AE5A6CA96FB","not_r2_hard_row_source_package"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260629T090631Z_r9_nilo_sahel_great_lakes_source_status\source_packages_extracted\masakhane_mt_for_africa_arxiv_2003_11529_source\iclr2020_conference.bib",".bib","17540","6326A53C26DAD95B5340FC790987C1FE7E93831A70FC36B491501495B4E8CC68","non_r2_or_non_target_language_noether_package"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260629T090631Z_r9_nilo_sahel_great_lakes_source_status\source_packages_extracted\masakhane_mt_for_africa_arxiv_2003_11529_source\iclr2020_conference.sty",".sty","9153","4D83BA282B50C68BD76F0C71261419A6D6DBC0E91FB44CA6CAD23DE91FDEF83E","non_r2_or_non_target_language_noether_package"
"C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260629T090631Z_r9_nilo_sahel_great_lakes_source_status\source_packages_extracted\masakhane_mt_for_africa_arxiv_2003_11529_source\iclr2020_conference.tex",".tex","29810","0EB7F02AE73D622AD971AC51A10048A602AE2F4C48747B7BD9D834AB29597FBA","non_r2_or_non_target_language_noether_package"
