"current_frontier","packet_label","lane","file","csv_rows_excluding_header","boundary"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CURRENT_BRANCH_LOG_TOP.csv","10","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_DELTA_COMMITS_E29C04C4_TO_61F213FA.csv","4","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","5","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_HARDENED_HEARTBEAT_MUTUAL_WAKE_RULES.csv","3","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_JA_ZH_SOURCE_BASELINE_CARRYFORWARD.csv","0","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SOURCE_USE_FABLE_ADVERSE_POINTERS.csv","9","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VERIFICATION.csv","1","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VISIBLE_SIBLING_WAKE_LEDGER.csv","15","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\MANIFEST.csv","19","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r9_61f_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_61F213FA_FRONTIER_CORRECTION_RECOVERY_20260707\MANIFEST.csv","12","source-use/gap/Fable/adverse carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r9_61f_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_61F213FA_FRONTIER_CORRECTION_RECOVERY_20260707\PACKAGE_VALIDATION_20260707.csv","6","source-use/gap/Fable/adverse carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r9_61f_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_61F213FA_FRONTIER_CORRECTION_RECOVERY_20260707\R9_61F213FA_B3_CONTEXT_HANDOFF_BOUNDARIES_20260707.csv","7","source-use/gap/Fable/adverse carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r9_61f_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_61F213FA_FRONTIER_CORRECTION_RECOVERY_20260707\R9_61F213FA_BRANCH_ROUTE_ROWS_20260707.csv","5","source-use/gap/Fable/adverse carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r9_61f_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_61F213FA_FRONTIER_CORRECTION_RECOVERY_20260707\R9_61F213FA_BRANCH_VISIBLE_PATH_ROWS_20260707.csv","109","source-use/gap/Fable/adverse carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r9_61f_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_61F213FA_FRONTIER_CORRECTION_RECOVERY_20260707\R9_61F213FA_CONTEXT_PACKET_SHA_REPLAY_ROWS_20260707.csv","5","source-use/gap/Fable/adverse carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r9_61f_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_61F213FA_FRONTIER_CORRECTION_RECOVERY_20260707\R9_61F213FA_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","4","source-use/gap/Fable/adverse carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r9_61f_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_61F213FA_FRONTIER_CORRECTION_RECOVERY_20260707\R9_61F213FA_SOURCE_RETURN_CARRYFORWARD_ROWS_20260707.csv","7","source-use/gap/Fable/adverse carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r9_61f_recovery","r9_africa_horn_west","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_61F213FA_FRONTIER_CORRECTION_RECOVERY_20260707\R9_61F213FA_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","7","source-use/gap/Fable/adverse carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\23630643_B3_HANDOFF_BOUNDARIES_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\23630643_BRANCH_DELTA_ROWS_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\23630643_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\23630643_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\28019A34_B3_HANDOFF_BOUNDARIES_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\28019A34_BRANCH_DELTA_AND_STALE_9737_ROWS_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\28019A34_CONCRETE_BLOCKER_RECOVERY_SOURCE_SCAN_20260707.csv","6","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\28019A34_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\28019A34_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\61F213FA_B3_HANDOFF_BOUNDARIES_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\61F213FA_BRANCH_DELTA_ROWS_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\61F213FA_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","4","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\61F213FA_SOURCE_USE_ACCOUNTING_ROWS_20260707.csv","3","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\61F213FA_ZERO_ROW_BLOCKER_ACCOUNTING_ROWS_20260707.csv","11","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\91556CC1_B3_HANDOFF_BOUNDARIES_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\91556CC1_BRANCH_DELTA_ROWS_20260707.csv","1","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\91556CC1_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\91556CC1_SOURCE_RETURN_TRIAGE_ROWS_20260707.csv","5","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\91556CC1_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\active_recovery_searches_28019a34.csv","23","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\adverse_evidence_ledger_28019a34.csv","30","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B059F437_B3_HANDOFF_BOUNDARIES_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B059F437_BRANCH_DELTA_ROWS_20260707.csv","1","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B059F437_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B059F437_SOURCE_USE_ACCOUNTING_ROWS_20260707.csv","3","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B059F437_ZERO_ROW_BLOCKER_ACCOUNTING_ROWS_20260707.csv","11","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B3_UPLOADER_READY_SUMMARY.csv","1","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B95298E7_B3_HANDOFF_BOUNDARIES_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B95298E7_BRANCH_DELTA_ROWS_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B95298E7_DEDUP_B3_HANDOFF_BOUNDARIES_20260707.csv","3","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B95298E7_DEDUP_EXACT_HARD_BLOCKER_RECOVERY_ROWS_20260707.csv","6","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B95298E7_DEDUP_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","4","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B95298E7_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B95298E7_IDLE_RECOVERY_B3_HANDOFF_BOUNDARIES_20260707.csv","3","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B95298E7_IDLE_RECOVERY_EXACT_BLOCKER_ROWS_20260707.csv","6","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B95298E7_IDLE_RECOVERY_SOURCE_SCAN_ROWS_20260707.csv","6","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\B95298E7_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\C0CB1DB1_B3_HANDOFF_BOUNDARIES_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\C0CB1DB1_BRANCH_DELTA_AND_STALE_68E4432B_ROWS_20260707.csv","3","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\C0CB1DB1_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\C0CB1DB1_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\C4304BFD_B3_HANDOFF_BOUNDARIES_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\C4304BFD_BRANCH_DELTA_AND_STALE_45250D8F_ROWS_20260707.csv","3","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\C4304BFD_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\C4304BFD_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\D9EA29B0_B3_HANDOFF_BOUNDARIES_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\D9EA29B0_BRANCH_DELTA_ROWS_20260707.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\D9EA29B0_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","5","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\D9EA29B0_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\do_not_use_ledger_28019a34.csv","4","hard-blocker carryforward; no bridge/pilot"
