"id","type","parent_id","order","source_start","source_end","source_bytes","source_sha256","target_path","target_start","target_end","target_bytes","target_sha256","relations","language","translation","review","next_authority_line","evidence_sha256"
"CJK-KO-P09-STR-0055","list_item","CJK-KO-P09-STR-0051","4","6467","6470","270","A6DCDF5CA0C6F9B4ABBA26D54F8CF02C201D1EA2B3D354F08202B811E231B206","targets/T01_U09.tex","8","8","289","5CE788068CD4F4AE8F41C9FC8BFBB95E9C335EF41A9F2AD3A07F38707A174B6B","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0051""}]","ko","draft_complete","unchecked","6492","1ED5D746B799F12182149CBE1B669CEEF47E1DDE6E7824DD7BE65666C3738273"
"CJK-KO-P09-STR-0056","list_item","CJK-KO-P09-STR-0051","5","6471","6474","308","33490CE2E110201A55EB6DDC64E1DF8EA6910B8BF72F46F6F166CF31B01D8CCC","targets/T01_U09.tex","9","9","353","8D4F85C08F9C871D714E06BCE56C9A370A01D55CC409C6E43E30032CBFEB7754","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0051""}]","ko","draft_complete","unchecked","6492","13018F4E5ACBA19A0A8053A5D167E93FDD6287DACE3B427E90177597CE68AE2C"
"CJK-KO-P09-STR-0057","cross_reference","CJK-KO-P09-STR-0051","6","6454","6475","1528","F5D989257CAD5E34365BA5047926F30FCFB5F9EC529B3144E091F17953B3C0EB","targets/T01_U09.tex","6","6","902","65911F16314B863DA04FB11C13746446255D6FDA912DFDD2AF9002C7A7B3C982","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0051""}]","ko","draft_complete","unchecked","6492","BF1C6DCC57BAA7EBF146EA3C15366618E637DEC6B1ED630D6E3DF93D79091C90"
"CJK-KO-P09-STR-0058","unit","CJK-KO-P09-STR-0002","10","6477","6483","479","7982D2EA2CC04FDFA1B43CD5E7B56189AA489DCA741C9EDD0871141C35E42F38","targets/T01_U10.tex","1","6","774","FEB53A937F756F22A3D8C18B7E4967137B9B3D75DFB1FBBC8F1479706275C0B1","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0002""}]","ko","draft_complete","unchecked","6492","CBCF4FF9F5AEEAD5FAC3C3F3C21EFEB7FC9BDD5348E1BDBF4FF8726D7F3F8D1A"
"CJK-KO-P09-STR-0059","closed_prose","CJK-KO-P09-STR-0058","1","6477","6483","479","7982D2EA2CC04FDFA1B43CD5E7B56189AA489DCA741C9EDD0871141C35E42F38","targets/T01_U10.tex","6","6","389","B4CDC8466C6665195BAE5B8874964002A1E70A2271147F1B6A2C25D605FD118D","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0058""}]","ko","draft_complete","unchecked","6492","6219DB3A00E57C885883A983D3D041782F0A4627E3B9BA5B64A36E4D9852AA04"
"CJK-KO-P09-STR-0060","cross_reference","CJK-KO-P09-STR-0058","2","6477","6483","479","7982D2EA2CC04FDFA1B43CD5E7B56189AA489DCA741C9EDD0871141C35E42F38","targets/T01_U10.tex","6","6","389","B4CDC8466C6665195BAE5B8874964002A1E70A2271147F1B6A2C25D605FD118D","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0058""}]","ko","draft_complete","unchecked","6492","95B2A38A629B062FC4BB058875080B2FE214BD85F68FF171FB86209F17D879CD"
"CJK-KO-P09-STR-0061","unit","CJK-KO-P09-STR-0002","11","6485","6490","447","A7EFBA8DBCEA9999DB74FD11AC063EB2A4BA3B92CCA8FD38E9287797CC6703A9","targets/T01_U11.tex","1","6","827","937DAC5F34ACA74CA0B21AA36CE38014BFD627FD4E8083B0E072EB98C822A9CB","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0002""}]","ko","draft_complete","unchecked","6492","E39B29367F03AB811CEA7A77C4D4D6C8A476660FEBB02AB8B892F2E26819FD98"
"CJK-KO-P09-STR-0062","closed_prose","CJK-KO-P09-STR-0061","1","6485","6490","447","A7EFBA8DBCEA9999DB74FD11AC063EB2A4BA3B92CCA8FD38E9287797CC6703A9","targets/T01_U11.tex","6","6","442","BE3599EEA636F9385DBDE5377975F02374B5D11795A8C5B4628862381863E0FF","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0061""}]","ko","draft_complete","unchecked","6492","82505C52E9DE8F4CE4A67FFA55780D174E8498C52962D982FEEFD8D8C566D983"
"CJK-KO-P09-STR-0063","cross_reference","CJK-KO-P09-STR-0061","2","6485","6490","447","A7EFBA8DBCEA9999DB74FD11AC063EB2A4BA3B92CCA8FD38E9287797CC6703A9","targets/T01_U11.tex","6","6","442","BE3599EEA636F9385DBDE5377975F02374B5D11795A8C5B4628862381863E0FF","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0061""}]","ko","draft_complete","unchecked","6492","E3F7FFDD648ABE1A4C772C17C75126A44F5253693E105B391FC0DFD88CCBADD4"
"CJK-KO-P09-STR-0064","tranche","CJK-KO-P09-STR-0001","2","6492","6523","2099","962182731242695B401478A046C3D9AA90014C5CBD9A06886A0FAEA9AB84FB33","","","","","","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0001""}]","ko","draft_complete","unchecked","6524","7777D2500BC630E7323D1F520E0B7115684E2BE7C966905ED14051739C4A255A"
"CJK-KO-P09-STR-0065","unit","CJK-KO-P09-STR-0064","1","6492","6493","96","4788544BD066612A67B41AEB2A3C82441E940FB67138B427C48984FFDACAB998","targets/T02_U12.tex","1","6","475","39074EC8135784178F487776A72BFF24CD9E9B9CBEE5CD2066AC8E4A6CCDF8C1","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0064""}]","ko","draft_complete","unchecked","6524","C5B52551E372EC677CDECF893EE6F9EA0F0CD6A7114EE59121335976F5DA01EC"
"CJK-KO-P09-STR-0066","section_title","CJK-KO-P09-STR-0065","1","6492","6493","96","4788544BD066612A67B41AEB2A3C82441E940FB67138B427C48984FFDACAB998","targets/T02_U12.tex","6","6","91","EFDFB817E8E368FB055158E7A791059552D6123DA1CF0F5E9157DAE5C466D013","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0065""}]","ko","draft_complete","unchecked","6524","894F1C41B69B6FED9FDA2E2172CB64D7A0172BD9899BAFB2615515A88C33A389"
"CJK-KO-P09-STR-0067","cross_reference","CJK-KO-P09-STR-0065","2","6492","6493","96","4788544BD066612A67B41AEB2A3C82441E940FB67138B427C48984FFDACAB998","targets/T02_U12.tex","6","6","91","EFDFB817E8E368FB055158E7A791059552D6123DA1CF0F5E9157DAE5C466D013","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0065""}]","ko","draft_complete","unchecked","6524","F6D07AECB290C992A545B3FCEBA8FCDAB758E2057CE6F47AA859A68EC4FBDAD1"
"CJK-KO-P09-STR-0068","unit","CJK-KO-P09-STR-0064","2","6495","6511","1266","2D046108BEE05CA9E3C0A4026DDE1FC616FB1FA44577AC489E36DA1481FDC7A4","targets/T02_U13.tex","1","6","1669","2E3A01E5EBBC3A97227E5B33B36AE86554E9EC87EF9FB6706540B1F2EB1E447D","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0064""}]","ko","draft_complete","unchecked","6524","A8213517FFCC8220681FAD69B767247F6BE0EAF05F028F0E0BB9AE08D5FF708C"
"CJK-KO-P09-STR-0069","closed_prose","CJK-KO-P09-STR-0068","1","6495","6511","1266","2D046108BEE05CA9E3C0A4026DDE1FC616FB1FA44577AC489E36DA1481FDC7A4","targets/T02_U13.tex","6","6","1231","8DFB20AC3F755ECD7106A059721F82146C29F155244B8CB4E47FC4C17FDC0CFE","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0068""}]","ko","draft_complete","unchecked","6524","677E5F17FA84528343C7E6284596512C501B0AD3843C91AC6D28D363CDD5D413"
"CJK-KO-P09-STR-0070","proof","CJK-KO-P09-STR-0068","2","6495","6511","1266","2D046108BEE05CA9E3C0A4026DDE1FC616FB1FA44577AC489E36DA1481FDC7A4","targets/T02_U13.tex","6","6","1231","8DFB20AC3F755ECD7106A059721F82146C29F155244B8CB4E47FC4C17FDC0CFE","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0068""}]","ko","draft_complete","unchecked","6524","5F697366A82AF6B12A135ACF00567B75ABB9F4DB30133C26D5E71D18334BDA39"
"CJK-KO-P09-STR-0071","unit","CJK-KO-P09-STR-0064","3","6513","6522","734","75D24219A3728F2CE77319105861E101EBF22F2030E06AC8C52FE754B0CB9A3B","targets/T02_U14.tex","1","6","1072","A4CA308045634A2AB0E37CC6C74A41CA571694CF823263925DB2DA7ED1169593","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0064""}]","ko","draft_complete","unchecked","6524","EE8878570F70FC5025C0DCD9F19F6582ADBDB090B7501AC7770D466AD496DE71"
"CJK-KO-P09-STR-0072","remark","CJK-KO-P09-STR-0071","1","6513","6522","734","75D24219A3728F2CE77319105861E101EBF22F2030E06AC8C52FE754B0CB9A3B","targets/T02_U14.tex","6","6","687","F21A1F1614B8BAECABA95D6106A62765F2FDAD1C01FC5168FE22CD62FA0024F6","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0071""}]","ko","draft_complete","unchecked","6524","C32EF1FFE1437D9EB69D0FA9498288152C2284ECA381FE4D8902B53CD6B051EF"
"CJK-KO-P09-STR-0073","example","CJK-KO-P09-STR-0071","2","6516","6522","494","06A53CE0C397652032C07C86B3581F8FE81D753EB504D7D517480DA67D095EE0","targets/T02_U14.tex","6","6","687","F21A1F1614B8BAECABA95D6106A62765F2FDAD1C01FC5168FE22CD62FA0024F6","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0071""}]","ko","draft_complete","unchecked","6524","55626D023DBA0D0D03B795F2B8196948A141D0F49F8C58057A9EA060D6AEB962"
"CJK-KO-P09-STR-0074","tranche","CJK-KO-P09-STR-0001","3","6524","6599","4432","266365E230567AD533977A0E6AD510D4D82BE60771B2676C408DF08C3F18C040","","","","","","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0001""}]","ko","draft_complete","unchecked","6600","DFB863BDCCB367E73D6D8F841CFDF7C37E2E411CEB9EF548E9F668D1BF654072"
"CJK-KO-P09-STR-0075","unit","CJK-KO-P09-STR-0074","1","6524","6524","65","A014442A15D3D4B9366711E4C067A77BABC3F1844ED52FF38F09991CACE7AAF1","targets/T03_U15.tex","1","6","437","15AE482BA20AD2F852D8D999DE807FCB6B0EC77BF48A5894FDE3F5AE953D63FF","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0074""}]","ko","draft_complete","unchecked","6600","B04E2D1DA4F519AAB1A30A9F48926271F3613509B84831C225B7EEE3E8F60E0E"
"CJK-KO-P09-STR-0076","section_title","CJK-KO-P09-STR-0075","1","6524","6524","65","A014442A15D3D4B9366711E4C067A77BABC3F1844ED52FF38F09991CACE7AAF1","targets/T03_U15.tex","6","6","53","84943B16CD83E0C7DD5C96F2DE3548A853ED88B56E19DD48EE23A801A6EA1418","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0075""}]","ko","draft_complete","unchecked","6600","240D0034694B8063965C4BD5374C915B4D0B45E4D05C9F161062AFCD0FA58B08"
"CJK-KO-P09-STR-0077","cross_reference","CJK-KO-P09-STR-0075","2","6524","6524","65","A014442A15D3D4B9366711E4C067A77BABC3F1844ED52FF38F09991CACE7AAF1","targets/T03_U15.tex","6","6","53","84943B16CD83E0C7DD5C96F2DE3548A853ED88B56E19DD48EE23A801A6EA1418","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0075""}]","ko","draft_complete","unchecked","6600","FEE6A41D93977ADEE3114F0A523598E08D1F94EC179E3340BCDC249BB6FC3B2E"
"CJK-KO-P09-STR-0078","unit","CJK-KO-P09-STR-0074","2","6526","6529","318","8E948EC6D6EF42E22C51A986E7E9C9BC363C1A9327C1E13F6517FF782119FB9A","targets/T03_U16.tex","1","6","746","EBAF8BE4428B3F900B1B659A07A2EC6D80F6A683A2FAE375B9C4DC57CDF13B95","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0074""}]","ko","draft_complete","unchecked","6600","52BEFF5741BE26D4868E21BA1F6A062D391416864C6D24B9E8487C237F11B286"
"CJK-KO-P09-STR-0079","closed_prose","CJK-KO-P09-STR-0078","1","6526","6529","318","8E948EC6D6EF42E22C51A986E7E9C9BC363C1A9327C1E13F6517FF782119FB9A","targets/T03_U16.tex","6","6","304","BD34150B05D8184FEDA68D2BDCCC8E9694D3DBA508CD8436EA821BBECB4D5EC1","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0078""}]","ko","draft_complete","unchecked","6600","C97204888B080248D19F739D5A2824D991B99F8457C68299112D3BF1D530A70B"
"CJK-KO-P09-STR-0080","unit","CJK-KO-P09-STR-0074","3","6531","6546","950","891D1384918A63E438E34E5922A97F6554BB042E506CA82302367F3129F4AA41","targets/T03_U17.tex","1","11","1274","672B5CC32DB5A3CEAFBB20AD4DB2583518B5ADABAC400E9B14377C84554A0880","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0074""}]","ko","draft_complete","unchecked","6600","241CB165A69459D2607F77002D5D272E14A9CC95DB9DE0BAEABF106B36BF8445"
"CJK-KO-P09-STR-0081","definition","CJK-KO-P09-STR-0080","1","6531","6546","950","891D1384918A63E438E34E5922A97F6554BB042E506CA82302367F3129F4AA41","targets/T03_U17.tex","6","11","865","14340D1B8FE88BB5B46A46032CF924E36167AEB6DE527203622930AA3C7523A7","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0080""}]","ko","draft_complete","unchecked","6600","5FE2F95510D6BE344A96DE89ACA3172D9AC402A31106FD4682B652995AB81B94"
"CJK-KO-P09-STR-0082","source_note","CJK-KO-P09-STR-0080","2","6531","6532","152","ECD50C83C46BDE41AD0BC1680C087650F030CF7D38278ECEF9110EFA7FD85383","targets/T03_U17.tex","6","6","252","1FFD365C2AE2070DE86782C98F4BAA525DFF5390AAFFFB4775B857746CCC1179","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0080""}]","ko","draft_complete","unchecked","6600","B298D1B17BD24B28DD2F4C7CF8C1C5EF371B67D2047CC572B48D558CFFB53404"
"CJK-KO-P09-STR-0083","equation","CJK-KO-P09-STR-0080","3","6535","6538","100","B372769C70CBE08A99F248A588A4D38AC88B7BDD25E7E3751898A0871C37B219","targets/T03_U17.tex","7","10","100","DE545CC9E8E3009B98AC617F01132E702AE8274259695F678B9687338D0602E8","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0080""}]","ko","draft_complete","unchecked","6600","B99D1D23915F0A50945D557763383754F414656469A4DE82BC8754C317A3AD89"
"CJK-KO-P09-STR-0084","closed_prose","CJK-KO-P09-STR-0080","4","6539","6546","604","717E13BD01C9B3DCC5982A099A8E47760174DC2875A4FA72EB1396E999800337","targets/T03_U17.tex","11","11","513","7EE1B3E882C938112AF38917646EEC555574F7A6C2FEDA7DF92C293474870E07","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0080""}]","ko","draft_complete","unchecked","6600","E473DAAACADF637AB3F8491A749AFD958437F640C6E38C29DBEB5841F158AA90"
"CJK-KO-P09-STR-0085","cross_reference","CJK-KO-P09-STR-0080","5","6531","6546","950","891D1384918A63E438E34E5922A97F6554BB042E506CA82302367F3129F4AA41","targets/T03_U17.tex","6","6","252","1FFD365C2AE2070DE86782C98F4BAA525DFF5390AAFFFB4775B857746CCC1179","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0080""}]","ko","draft_complete","unchecked","6600","A21D9818D267EADF4FCF15C47C01AF5E823815A897AC2C679CFCB6AE83275CFB"
"CJK-KO-P09-STR-0086","unit","CJK-KO-P09-STR-0074","4","6548","6552","389","996578E861EBCECF29B41A8DA85E5B30424D3795080578B0C163620886EB42A7","targets/T03_U18.tex","1","6","799","C66704BC65B400CD90822582FC962F94855B9445D00BFFD5A88C0F05F793DD5D","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0074""}]","ko","draft_complete","unchecked","6600","4208946E275530B52D19F69EF9397C6F1FB303D85B3EC08794EDD64F4DB4CB05"
"CJK-KO-P09-STR-0087","definition","CJK-KO-P09-STR-0086","1","6548","6552","389","996578E861EBCECF29B41A8DA85E5B30424D3795080578B0C163620886EB42A7","targets/T03_U18.tex","6","6","414","264C47334579AB2A4396C2B9B8B4A3C8DCE50F787C3AF3CBD4D16B25B5664299","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0086""}]","ko","draft_complete","unchecked","6600","618432390C30B9B66B8CF4B023211533DC72729036978180FC43C60D60FA7A7F"
"CJK-KO-P09-STR-0088","unit","CJK-KO-P09-STR-0074","5","6554","6571","1367","F3FE60232FBAAA7D16CCD7EE1D9D1943CEEB92E4E7B27D58D28097C5515BCEA6","targets/T03_U19.tex","1","6","1728","2451DA62379F17EEA67D883AA871E4311396C7957BE156B88EAE611013D1CD71","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0074""}]","ko","draft_complete","unchecked","6600","E63B13CEA8549DA536B697DA9F7B9B1D25DE36D54BA8FF0283B1E4F7804F2603"
"CJK-KO-P09-STR-0089","proof","CJK-KO-P09-STR-0088","1","6554","6571","1367","F3FE60232FBAAA7D16CCD7EE1D9D1943CEEB92E4E7B27D58D28097C5515BCEA6","targets/T03_U19.tex","6","6","1341","B621020BF64FF3C0345389CC3239933BADF1F3307CE0B9C8682658766BCAD252","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0088""}]","ko","draft_complete","unchecked","6600","365F3F4665F4CE8B3B75A95425D6AA56496A38F90B8C5490651821E84D6E77DC"
"CJK-KO-P09-STR-0090","source_note","CJK-KO-P09-STR-0088","2","6560","6561","160","6DC5D2A18EE26719C9D4CF5D89BF17481FC637E018A2AFD4772C6F5A31FE5608","targets/T03_U19.tex","6","6","1341","B621020BF64FF3C0345389CC3239933BADF1F3307CE0B9C8682658766BCAD252","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0088""}]","ko","draft_complete","unchecked","6600","99CF528E4DB8DB4F4F73352343AE3F7962A7CA6AC366B159B45E9D468794E7BC"
"CJK-KO-P09-STR-0091","source_note","CJK-KO-P09-STR-0088","3","6562","6563","171","72C20F298D825DEDFCB4F2437A78FF3ED66FA3C14CC09B4DB2F35DB540FE2B90","targets/T03_U19.tex","6","6","1341","B621020BF64FF3C0345389CC3239933BADF1F3307CE0B9C8682658766BCAD252","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0088""}]","ko","draft_complete","unchecked","6600","B886E08E869DF7832707A688B223FBF31915D792B2A5EAE8DF438CE8455CAE1E"
"CJK-KO-P09-STR-0092","lemma","CJK-KO-P09-STR-0088","4","6563","6566","327","25C0689CF675233A4CD3872850D47562CB7C48BB86778E2ED1424D3CB35DC65E","targets/T03_U19.tex","6","6","1341","B621020BF64FF3C0345389CC3239933BADF1F3307CE0B9C8682658766BCAD252","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0088""}]","ko","draft_complete","unchecked","6600","6385267F05B27EF2B98E1AABB983C9A3D081C0C887D41BB4740FADBDD4C8B3D8"
"CJK-KO-P09-STR-0093","source_note","CJK-KO-P09-STR-0088","5","6566","6566","94","60BD16488E94383A84B646B94188C33090443E520E15168C7FDC0A298A0B4C93","targets/T03_U19.tex","6","6","1341","B621020BF64FF3C0345389CC3239933BADF1F3307CE0B9C8682658766BCAD252","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0088""}]","ko","draft_complete","unchecked","6600","9B9B65464A3F33CCAD9EA6DF23D54029BB6D99333849849B4ABDC9AE2019098D"
"CJK-KO-P09-STR-0094","lemma","CJK-KO-P09-STR-0088","6","6566","6569","328","D49956DE7616A43D43BC2C3BB6EEB1F8FF2859B3343C033A5ED42733447C3CA5","targets/T03_U19.tex","6","6","1341","B621020BF64FF3C0345389CC3239933BADF1F3307CE0B9C8682658766BCAD252","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0088""}]","ko","draft_complete","unchecked","6600","7E9EFDE463DBCA1AC20B137458453E065DF64BCC0221A2AB28FA0E9A63BF7FE3"
"CJK-KO-P09-STR-0095","cross_reference","CJK-KO-P09-STR-0088","7","6554","6571","1367","F3FE60232FBAAA7D16CCD7EE1D9D1943CEEB92E4E7B27D58D28097C5515BCEA6","targets/T03_U19.tex","6","6","1341","B621020BF64FF3C0345389CC3239933BADF1F3307CE0B9C8682658766BCAD252","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0088""}]","ko","draft_complete","unchecked","6600","A71E6B86C6ABC3B57765369FCA79513AAE53C142FFCA819C7D8BA4BB64CCC96D"
"CJK-KO-P09-STR-0096","unit","CJK-KO-P09-STR-0074","6","6573","6594","1121","795975CAC70B5A2C43F8C8A94D03C5B3DF7FF1C8095A706AE3BA663361B7862F","targets/T03_U20.tex","1","14","1498","01D7326CFA039A9E74FF57D5534C47081667F9A138CE660B2475EEA15CD57DAC","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0074""}]","ko","draft_complete","unchecked","6600","3C27A542D99969A68B663D01BA56DCE984152738BABA9BCE16A4D693BAEBCE51"
"CJK-KO-P09-STR-0097","proof","CJK-KO-P09-STR-0096","1","6573","6594","1121","795975CAC70B5A2C43F8C8A94D03C5B3DF7FF1C8095A706AE3BA663361B7862F","targets/T03_U20.tex","6","14","1111","008C499352E42C687350E93638C26D00376E24FC8B1E0660D17356B40233F949","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0096""}]","ko","draft_complete","unchecked","6600","85FB0BBF366920291B6B0370D47906A5413E7D7AB63521898DE91F3DE14484E0"
"CJK-KO-P09-STR-0098","statement","CJK-KO-P09-STR-0096","2","6573","6575","215","CEBEB063F3C10BDED399B24891A03CF596F6F7B40BD31EAE780162FA6A02728E","targets/T03_U20.tex","6","6","350","E87A9B0ADE2B09B33938F141AF2D871924B50485888BAFC758AEC837598707E5","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0096""}]","ko","draft_complete","unchecked","6600","86D97F65EC4115DC730823946A60D94A89C7B53050B54BBE2B312F6F21E984F1"
"CJK-KO-P09-STR-0099","equation","CJK-KO-P09-STR-0096","3","6578","6580","48","41CD20CB9701482D8892AD4E76F7C211732BE116AA7E5EF3B597F3A2BEA040A7","targets/T03_U20.tex","7","9","48","41CD20CB9701482D8892AD4E76F7C211732BE116AA7E5EF3B597F3A2BEA040A7","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0096""}]","ko","draft_complete","unchecked","6600","414AC52FA920D6AD15B7A549C3541A429A49EED3A0ABB46EA4D9B84090D52CA6"
"CJK-KO-P09-STR-0100","equation","CJK-KO-P09-STR-0096","4","6582","6584","53","4BE45E915F7F47F41F8D2129B2199491CC0F1AC78D4964F706F968DB1EC747B1","targets/T03_U20.tex","11","13","53","4BE45E915F7F47F41F8D2129B2199491CC0F1AC78D4964F706F968DB1EC747B1","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0096""}]","ko","draft_complete","unchecked","6600","B59456F4C7F90E4125D8A67815D38B2222705251C72ADF6B8BC9C7820A57FC29"
"CJK-KO-P09-STR-0101","source_note","CJK-KO-P09-STR-0096","5","6587","6592","484","AA41F1689E337F889FA0FE7E51221EB15CEC6CC091E5FE9A4A293E345ABB9120","targets/T03_U20.tex","14","14","650","3A5655CF094E32597F2F31C900665895232C5FF9A6AB130382515BB8A103D1BB","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0096""}]","ko","draft_complete","unchecked","6600","91B534555B392086D03799C51516B7AAD3A4C29F99E0FBE299CBA7874F6384D0"
"CJK-KO-P09-STR-0102","unit","CJK-KO-P09-STR-0074","7","6596","6598","215","89E8E6099DD4ACA0F1ADA5DD571F45FBCCA240504F4E42C5B7D43166E67BDFC8","targets/T03_U21.tex","1","6","603","090A9FE58AAF9CF8E9B88A7A9A263902280015DC82B5578CB9970AF92D2746FF","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0074""}]","ko","draft_complete","unchecked","6600","AC99A0073FEB17E6DAB60A436F340AE3BAC72DFF2B5615DBC70B037D4FD8442F"
"CJK-KO-P09-STR-0103","remark","CJK-KO-P09-STR-0102","1","6596","6598","215","89E8E6099DD4ACA0F1ADA5DD571F45FBCCA240504F4E42C5B7D43166E67BDFC8","targets/T03_U21.tex","6","6","218","22D36CAB46FE5073D1C3D659DCE4166D9579BEA9F2F0426B6DDD0EEC46080593","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0102""}]","ko","draft_complete","unchecked","6600","8DF6846A3809FE030B662FA53908DF6C901FCF3B49A8EF2852AEE9F2FDF1F0B4"
"CJK-KO-P09-STR-0104","cross_reference","CJK-KO-P09-STR-0102","2","6596","6598","215","89E8E6099DD4ACA0F1ADA5DD571F45FBCCA240504F4E42C5B7D43166E67BDFC8","targets/T03_U21.tex","6","6","218","22D36CAB46FE5073D1C3D659DCE4166D9579BEA9F2F0426B6DDD0EEC46080593","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0102""}]","ko","draft_complete","unchecked","6600","A3CE68EBAEF91D7DB2C91DCAB686F30C0B1679F387614B3261D7AAE011B24277"
"CJK-KO-P09-STR-0105","tranche","CJK-KO-P09-STR-0001","4","6600","6725","6405","E5CF9DE7F384D5F2B7453424179B471522F81085ED6B1636547E4FC4DC08AA4C","","","","","","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0001""}]","ko","draft_complete","unchecked","6726","846734785063A0306EAE85878165B8C8069A79D388B2E4DE6845626102AC9951"
"CJK-KO-P09-STR-0106","unit","CJK-KO-P09-STR-0105","1","6600","6600","56","44DC5E7B4A337AE0595F79D751EC2CF27D47CAE18398BAD98C908F912FAA6CA0","targets/T04_U22.tex","1","6","431","D0771A77EF408AA7E0CEEF644759AFBC29977E290690CF02D9FAC1C7C1171DBD","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","1C5492ED09FA5D56D42B6499222726D749DDA41DF9C45C6E784545A71361B6E8"
"CJK-KO-P09-STR-0107","section_title","CJK-KO-P09-STR-0106","1","6600","6600","56","44DC5E7B4A337AE0595F79D751EC2CF27D47CAE18398BAD98C908F912FAA6CA0","targets/T04_U22.tex","6","6","47","9B72426363FBD37FC4411EA7A3A08AAFDA25D6BFBC095402673F782F535BBFA4","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0106""}]","ko","draft_complete","unchecked","6726","BA640C6D54EBAD5A0190366522A898B0DD1C8BEEA077FE57F8456284AD030FF1"
"CJK-KO-P09-STR-0108","cross_reference","CJK-KO-P09-STR-0106","2","6600","6600","56","44DC5E7B4A337AE0595F79D751EC2CF27D47CAE18398BAD98C908F912FAA6CA0","targets/T04_U22.tex","6","6","47","9B72426363FBD37FC4411EA7A3A08AAFDA25D6BFBC095402673F782F535BBFA4","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0106""}]","ko","draft_complete","unchecked","6726","0AEDA185B7558062F0BD88F4C957C87323E84CB5226F8D30593FA5C1B1D0FAA3"
