printed_page	authority_pdf_page	unit_id	edition_tex_line	tex_line	authority_evidence	status	note
67	84	p067.u03	27	un nombre premier de cette espèce, et posons, comme il est permis de le faire,	qa/source/p067_authority.png; full PDF 84; scope leaf 5; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
67	84	p067.u03	28	$p=t^2+2u^2$, où $u$ sera pair, $t$ impair. Faisons $u=2^\nu kk'k''\ldots$, $2^\nu$ étant la	qa/source/p067_authority.png; full PDF 84; scope leaf 5; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
67	84	p067.u03	29	puissance la plus élevée de $2$ qui divise $u$, et $k$, $k'$, $k''$, $\ldots$ désignant des	qa/source/p067_authority.png; full PDF 84; scope leaf 5; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
67	84	p067.u03	30	nombres premiers impairs, dont plusieurs peuvent être égaux entre eux.	qa/source/p067_authority.png; full PDF 84; scope leaf 5; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
67	84	p067.u03	31	L'équation $t^2+2u^2=p$ donne immédiatement $t^2\equiv p\md{k}$. Le nombre $p$	qa/source/p067_authority.png; full PDF 84; scope leaf 5; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
67	84	p067.u03	32	est donc résidu quadratique par rapport à $k$, ce que nous écrirons ainsi:	qa/source/p067_authority.png; full PDF 84; scope leaf 5; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
67	84	p067.u03	33	$\leg{p}{k}=1$, en adoptant la notation employée par M. \textsc{Legendre}. On se rappelle	qa/source/p067_authority.png; full PDF 84; scope leaf 5; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
67	84	p067.u03	34	que, si $c$ désigne un nombre premier et $M$ un nombre quelconque, non divisible	qa/source/p067_authority.png; full PDF 84; scope leaf 5; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
67	84	p067.u03	35	par $c$, cet illustre géomètre se sert du signe $\leg{M}{c}$, pour désigner le reste	qa/source/p067_authority.png; full PDF 84; scope leaf 5; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
67	84	p067.u03	36	que l'on obtient, en divisant par $c$ la puissance $M^{\frac{c-1}{2}}$, reste que l'on sait être	qa/source/p067_authority.png; full PDF 84; scope leaf 5; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
67	84	p067.u03	37	égal à $1$ ou $-1$, selon que $M$ est ou n'est pas résidu quadratique par rapport	qa/source/p067_authority.png; full PDF 84; scope leaf 5; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
67	84	p067.u03	38	à $c$. En appliquant à la relation $\leg{p}{k}=1$, le théorème connu sous le nom	qa/source/p067_authority.png; full PDF 84; scope leaf 5; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
67	84	p067.u03	39	de loi de réciprocité (\emph{theorema fundamentale} de M. \textsc{Gauss}), on aura, $p$ étant	qa/source/p067_authority.png; full PDF 84; scope leaf 5; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.79)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u01	3	\noindent	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u01	4	de la forme $4n+1$, $\leg{k}{p}=1$. On trouve de la même manière:	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u01	5	\[	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u01	6	\leg{k'}{p}=1,\quad \leg{k''}{p}=1,\quad\text{etc.}	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u01	7	\]	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u01	8	D'un autre côté, comme $p$ est de la forme $8n+1$, on a aussi $\leg{2}{p}=1$, et par	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u01	9	conséquent $\leg{2^\nu}{p}=1$. Multipliant cette dernière relation par toutes les précédentes,	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u01	10	il viendra:	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u01	11	\[	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u01	12	\leg{2^\nu kk'k''\ldots}{p}=\leg{u}{p}=1.	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u01	13	\]	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.31)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	15	Considérons maintenant les facteurs simples du nombre impair $t$, que nous partagerons	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	16	en deux classes. La première classe comprendra les diviseurs premiers	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	17	de l'une de ces deux formes: $8n+1$, $8n+7$, et les nombres qui en font partie	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	18	seront désignés par $g$, $g'$, $g''$, $\ldots$; la seconde classe se composera de nombres	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	19	$h$, $h'$, $h''$, $\ldots$, contenus dans ces deux formes: $8n+3$, $8n+5$. On a d'abord:	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	20	\[	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	21	t=gg'g''\ldots\times hh'h''\ldots,	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	22	\]	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	23	et l'on conclura ensuite de l'équation $p=t^2+2u^2$:	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	24	\[	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	25	\begin{aligned}	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	26	\leg{2p}{g}&=1, &\leg{2p}{g'}&=1, &\leg{2p}{g''}&=1, &\text{etc.}\\	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	27	\leg{2p}{h}&=1, &\leg{2p}{h'}&=1, &\leg{2p}{h''}&=1, &\text{etc.}	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	28	\end{aligned}	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u02	29	\]	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.31, 0.91, 0.52)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u03	31	D'un autre côté, on a en vertu de théorèmes connus:	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.52, 0.91, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u03	32	\[	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.52, 0.91, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u03	33	\begin{aligned}	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.52, 0.91, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u03	34	\leg{2}{g}&=1, &\leg{2}{g'}&=1, &\leg{2}{g''}&=1, &\text{etc.}\\	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.52, 0.91, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u03	35	\leg{2}{h}&=-1, &\leg{2}{h'}&=-1, &\leg{2}{h''}&=-1, &\text{etc.}	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.52, 0.91, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u03	36	\end{aligned}	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.52, 0.91, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u03	37	\]	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.52, 0.91, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u04	39	Si l'on compare maintenant ces relations aux précédentes, on trouvera:	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.61, 0.91, 0.7)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u04	40	\[	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.61, 0.91, 0.7)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u04	41	\begin{aligned}	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.61, 0.91, 0.7)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u04	42	\leg{p}{g}&=1, &\leg{p}{g'}&=1, &\leg{p}{g''}&=1, &\text{etc.}\\	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.61, 0.91, 0.7)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u04	43	\leg{p}{h}&=-1, &\leg{p}{h'}&=-1, &\leg{p}{h''}&=-1, &\text{etc.}	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.61, 0.91, 0.7)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u04	44	\end{aligned}	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.61, 0.91, 0.7)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u04	45	\]	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.61, 0.91, 0.7)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u05	47	L'application de la loi de réciprocité à ces dernières relations donnera celles-ci:	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.7, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u05	48	\[	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.7, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u05	49	\begin{aligned}	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.7, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u05	50	\leg{g}{p}&=1, &\leg{g'}{p}&=1, &\leg{g''}{p}&=1, &\text{etc.}\\	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.7, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u05	51	\leg{h}{p}&=-1, &\leg{h'}{p}&=-1, &\leg{h''}{p}&=-1, &\text{etc.}	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.7, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u05	52	\end{aligned}	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.7, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
68	85	p068.u05	53	\]	qa/source/p068_authority.png; full PDF 85; scope leaf 6; region_xyxy_fraction=(0.25, 0.7, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	3	\noindent	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	4	d'où il suit, en multipliant:	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	5	\[	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	6	\leg{gg'g''\ldots\times hh'h''\ldots}{p}=\leg{t}{p}=\pm1,	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	7	\]	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	8	où il faudra prendre le signe supérieur ou inférieur, selon que les nombres $h$,	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	9	$h'$, $h''$, $\ldots$ sont en nombre pair ou impair. Or, il est facile de voir, par	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	10	l'équation $t=gg'g''\ldots\times hh'h''\ldots$, que le premier cas aura lieu, lorsque $t$ est de	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	11	l'une de ces formes: $8n+1$, $8n+7$, le second, lorsque $t$ est contenu dans l'une	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	12	de celles-ci: $8n+3$, $8n+5$. On a donc:	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	13	\[	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	14	\begin{aligned}	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	15	\leg{t}{p}&=1, &&\text{lorsque }t=8n+1\quad\text{ou}\quad8n+7,\\	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	16	\leg{t}{p}&=-1, &&\text{lorsque }t=8n+3\quad\text{ou}\quad8n+5.	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	17	\end{aligned}	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u01	18	\]	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.37)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	20	Reprenons l'équation $t^2+2u^2=p$ et mettons-la sous la forme d'une congruence:	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	21	\[	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	22	t^2\equiv-2u^2\md{p}.	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	23	\]	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	24	En élevant les deux membres à la puissance $\dfrac{p-1}{4}$, on aura $\left(\dfrac{p-1}{4}\text{ étant pair}\right)$:	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	25	\[	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	26	t^{\frac{p-1}{2}}\equiv2^{\frac{p-1}{4}}u^{\frac{p-1}{2}}\md{p},	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	27	\]	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	28	ou, ce qui revient au même, ayant prouvé que $\leg{u}{p}=1$:	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	29	\[	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	30	t^{\frac{p-1}{2}}\equiv2^{\frac{p-1}{4}}\md{p}.	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	31	\]	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	32	On voit donc que $\pm2$ (on peut mettre le double signe attendu que $p=8n+1$)	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	33	est ou n'est pas résidu biquadratique par rapport à $p$, selon que l'on a $\leg{t}{p}=1$	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u02	34	ou $\leg{t}{p}=-1$. En comparant ce résultat à ce qui précède, on aura ce théorème:	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.37, 0.76, 0.61)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u03	36	\par\indent	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.61, 0.76, 0.68)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u03	37	„$p$ désignant un nombre premier $8n+1$, si l'on fait $p=t^2+2u^2$, je dis	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.61, 0.76, 0.68)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u03	38	que $\pm2$ sera ou ne sera pas résidu biquadratique par rapport à $p$, selon que	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.61, 0.76, 0.68)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
