"filename","status","additions","deletions","changes","category","decision","label"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/FORMULA_NEIGHBORING_USAGE_NOTES_45250D8F.csv","added","11","0","11","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/INTERLINEAR_SCAFFOLD_ROWS_45250D8F.csv","added","11","0","11","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/LOGBOOK_EXCERPT.md","added","13","0","13","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/MANIFEST.csv","added","12","0","12","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/PACKAGE_VALIDATION.json","added","22","0","22","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/README.md","added","11","0","11","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/SHA256SUMS.txt","added","12","0","12","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/SOURCE_USE_BOUNDARY_ROWS_45250D8F.csv","added","6","0","6","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/TERMINOLOGY_ALTERNATIVES_45250D8F.csv","added","15","0","15","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/ZERO_CLAIM_INTERLINEAR_LEDGER_45250D8F.csv","added","7","0","7","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/B3_UPLOADER_READY_SUMMARY.csv","added","5","0","5","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/BLANK_SLOT_RETURN_STATUS_45250D8F.csv","added","7","0","7","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/LOGBOOK_EXCERPT.md","added","7","0","7","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/MANIFEST.csv","added","11","0","11","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/MUTUAL_WAKE_ACCOUNTING_45250D8F.csv","added","1","0","1","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/PACKAGE_VALIDATION.json","added","23","0","23","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/README.md","added","13","0","13","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/RELATION_FUNCTION_SUPPORT_PACKAGE_ROWS_45250D8F.csv","added","7","0","7","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/REVIEW_ONLY_BLOCKER_RECOVERY_ROWS_45250D8F.csv","added","5","0","5","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/SHA256SUMS.txt","added","11","0","11","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/SOURCE_REVIEWER_EVIDENCE_COUNTS_45250D8F.csv","added","12","0","12","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/TOKEN_RESET_MUTUAL_WAKE_RULES_45250D8F.csv","added","5","0","5","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-review-boundary-accounting-20260707/OLP_45250D8F_FRONTIER_ADVANCE_REVIEW_BOUNDARY_ACCOUNTING_20260707/ZERO_CLAIM_LEDGER_45250D8F_REVIEW_ACCOUNTING.csv","added","12","0","12","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/ACTIVE_SESSION_STATE.md","added","14","0","14","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY_D9EA29B0.csv","added","2","0","2","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/D9EA29B0_B3_HANDOFF_BOUNDARIES_20260707.csv","added","3","0","3","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/D9EA29B0_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","added","8","0","8","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/D9EA29B0_FRONTIER_ROUTE_CONTEXT_ROWS_20260707.csv","added","9","0","9","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/D9EA29B0_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","added","7","0","7","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_D9EA29B0.csv","added","10","0","10","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_D9EA29B0.csv","added","11","0","11","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/FABLE_FORMAL_OBJECT_CARRYFORWARD_D9EA29B0.csv","added","12","0","12","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","added","11","0","11","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/FRONTIER_DELTA_D9EA29B0.csv","added","3","0","3","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/HEARTBEAT_20260707.md","added","14","0","14","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/MANIFEST.csv","added","31","0","31","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/README.md","added","29","0","29","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SESSION_LOGBOOK_20260707.md","added","10","0","10","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SHA256SUMS.txt","added","32","0","32","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SHA256_VERIFICATION_20260707.csv","added","32","0","32","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_D9EA29B0.csv","added","6","0","6","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SOURCE_WITNESS_SUBSET_BY_SUBLANE_D9EA29B0.csv","added","21","0","21","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_D9EA29B0.csv","added","15","0","15","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/SUMMARY_COUNTS_D9EA29B0.csv","added","16","0","16","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_D9EA29B0.csv","added","13","0","13","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/adverse_evidence.csv","added","8","0","8","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/branch_weight_ledger.csv","added","11","0","11","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/do_not_use.csv","added","9","0","9","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/forms.csv","added","41","0","41","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/languages.csv","added","6","0","6","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/lexemes.jsonl","added","10","0","10","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/marginal_intelligibility.csv","added","11","0","11","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/rules_acknowledgement.md","added","39","0","39","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/source_documents.csv","added","74","0","74","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/source_use_ledger.csv","added","21","0","21","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/persianate-tajik-d9ea29b0-frontier-advance-recovery-20260707/PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707/word_weights.csv","added","11","0","11","persianate_tajik","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/ACTIVE_SESSION_STATE.json","added","19","0","19","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/HEARTBEAT_EXCERPT.md","added","14","0","14","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/LOGBOOK_EXCERPT.md","added","14","0","14","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/MANIFEST.csv","added","16","0","16","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/PACKAGE_VALIDATION_20260707.csv","added","5","0","5","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_ACTIVE_RECOVERY_SAMPLE_PATH_ROWS_20260707.csv","added","176","0","176","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_ACTIVE_RECOVERY_SEARCH_ROWS_20260707.csv","added","8","0","8","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_B3_HANDOFF_BOUNDARIES_20260707.csv","added","2","0","2","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_BRANCH_ROUTE_ROWS_20260707.csv","added","2","0","2","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_BRANCH_VISIBLE_PATH_ROWS_20260707.csv","added","48","0","48","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","added","5","0","5","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_LOCAL_LEDGER_INVENTORY_ROWS_20260707.csv","added","6","0","6","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_R9_SOURCE_RETURN_CARRYFORWARD_ROWS_20260707.csv","added","8","0","8","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_SOURCE_ARCHIVE_CONTEXT_ROWS_20260707.csv","added","2","0","2","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/R9_45250D8F_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","added","8","0","8","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/README.md","added","3","0","3","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/r9-africa-horn-west-45250d8f-frontier-correction-recovery-20260707/R9_45250D8F_FRONTIER_CORRECTION_RECOVERY_20260707/SHA256SUMS.txt","added","15","0","15","r9_source_return","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
