"packet_path","csv_name","rows","bytes","sha256","label"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","SUMMARY_COUNTS_45250D8F.csv","15","835","607A8406D246311C4D5120812012714D37475EE0A9676D0BF40E9A868987D918","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_45250D8F.csv","12","13597","DE09853901F95597143978300ABCBEDDE0531C8BE13774BD84497E5B6F2AAF19","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","word_weights.csv","10","4098","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","B3_PACKAGE_ROUTE_SUMMARY_C4304BFD.csv","5","1437","1F7A7C324A532A5F824BBEE7C5ED7010E7341B91DA6E7B13A059263B729654B9","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","BRANCH_CHANGED_PATH_CATEGORY_ROWS_C4304BFD.csv","64","26119","33341700B54DE3409176A055210B4A8D3E1E707B51597A2957F0E6CE7DCC573A","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_C4304BFD.csv","4","173","4B2C14CAAE97ECFCDB9AC9ED09DA5D22D7492DA133A406276FC2CAF1C45B297F","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","BRANCH_COMPARE_COMMITS_45250D8F_TO_C4304BFD.csv","1","189","2C3F3CEA053D17ACFA4F7E304C59F84006A391E561931280BF6DFFA192C5B1CF","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","BRANCH_COMPARE_FILES_45250D8F_TO_C4304BFD.csv","64","17921","B89E21B79AE53533816CE86EA74F9D27E01169A032AD72C3A0A44AF8CF93F07F","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","CHILD_PACKET_CSV_ROW_COUNTS_C4304BFD.csv","103","33951","EF28D5981F8C334C17C00DF971C14A4E585A561B47289C4985E8DDDA71F001D3","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","CHILD_PACKET_INVENTORY_C4304BFD.csv","8","3410","AC621B18EBBFA3AA6A143028BB244D200B7933302DF177AFB6C23CCEA4B1DDBC","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","EIGHT_LANE_SOURCE_GATE_ROUTING_C4304BFD.csv","8","1882","97C709E414319A5ACB210E019AC1223CF94076B14B4746D3E6CDDE7745BD36D2","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","EXACT_BLOCKER_RECOVERY_ROWS_C4304BFD.csv","7","1478","3981AB6AF868025C3FBD6DA56127B32F9607289D543E25A7D4164070D2C20C43","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","MANIFEST.csv","15","2196","CF45CFBCF11F747C11F222AC8F8699E863017135A34C56D78E74A95F8E68203A","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","PACKET_MANIFEST_REPLAY_C4304BFD.csv","15","2906","53EBA35F2D4DD2543BCB774041F525FFA4EF938BE5349C41BD384CA0D549FBB9","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","SIBLING_B3_HANDOFF_ROWS_C4304BFD.csv","3","763","7E39823B45EB5B825F642A2F81A2B735427184AB60D7013AB3D9F0864108FE42","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","SOURCE_BODY_EVIDENCE_ASSESSMENT_C4304BFD.csv","5","1673","B19FC47E7C4665A1A58047C17BCDD9D5F8088F01E2009AA5E75D52002AF5DEA7","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C4304BFD_452_CJK_ARABIC_ROUTE_20260707","SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_C4304BFD.csv","5","1357","D946797856507CF1E5989ED972EB4E06D01A5F0CCFA093DF22C929D03E67C4DA","row-count/source-use provenance"
