visual_id,root_label,original_name,relative_name,bytes,sha256,width_px,height_px,mode,format,modified_local,source_pdf_index_0based,physical_pdf_page_1based,book_folio,expose_scope,page_inference,selection_reason,generator_name,generator_sha256,generator_match,archive_member,canonical
SGA7II-VIS-03076,producer_a,c152_s2.png,c152_s2.png,8154,907D53F55E54E12768E3762E61A046756E8A9756A058236209BB73B410A70959,4348,360,L,PNG,2026-07-31T05:34:31,152,153,145,XIV,explicit_page_filename,direct_Number12_generator,t7b157_crop4.py,12A0D44EFCC5186AAAB8B60F2BD063FF8F7B5764A93CE96B40E48BD2AC3511B0,nearest_preceding_90s,images/SGA7II-VIS-03076_c152_s2.png,1
SGA7II-VIS-03077,producer_a,c152_s3.png,c152_s3.png,10384,9869DEE01FF696C01C932E36DA69BCC0CC2B85B51BA256DD98CE8BB29F865528,4348,360,L,PNG,2026-07-31T05:34:31,152,153,145,XIV,explicit_page_filename,direct_Number12_generator,t7b157_crop4.py,12A0D44EFCC5186AAAB8B60F2BD063FF8F7B5764A93CE96B40E48BD2AC3511B0,nearest_preceding_90s,images/SGA7II-VIS-03077_c152_s3.png,1
SGA7II-VIS-03078,producer_a,c152_s4.png,c152_s4.png,63801,1111348445FA38C348B194A6FFA04F999A47CA329A3C5349CC2B221E49A3021D,3478,462,L,PNG,2026-07-31T05:34:32,152,153,145,XIV,explicit_page_filename,direct_Number12_generator,t7b157_crop4.py,12A0D44EFCC5186AAAB8B60F2BD063FF8F7B5764A93CE96B40E48BD2AC3511B0,nearest_preceding_90s,images/SGA7II-VIS-03078_c152_s4.png,1
SGA7II-VIS-03250,producer_a,c159_412.png,c159_412.png,12756,D5561E091A65F0E3514A03446F55FAC68A34F561118A3FC3FBFB977F442EC2AA,4680,1009,L,PNG,2026-07-31T02:48:12,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop7145.py,43200BFA1BBE9AEACEDB77D3A29C348D6C25543262EB6D9955C6978829964122,nearest_preceding_90s,images/SGA7II-VIS-03250_c159_412.png,1
SGA7II-VIS-03251,producer_a,c159_bot.png,c159_bot.png,18336,77D513E21D83FCAD65CD60EA1AC3F75273E1E05AB5433ED2FC4E121A16283D5D,4836,1318,L,PNG,2026-07-31T02:51:12,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop_t7153e.py,1DCECFB2EC5E9E1DFB0BD8B6EA18761FF33A9CB3266686BA717FFB7B15E982B9,nearest_preceding_90s,images/SGA7II-VIS-03251_c159_bot.png,1
SGA7II-VIS-03252,producer_a,c159_comma.png,c159_comma.png,7852,A90035CAD2B6E613DA250C5DD983036E18A225A8F7AC3F060086057EC2B844C7,2520,1567,L,PNG,2026-07-31T02:51:40,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop_t7153f.py,2DD259E0B903C8FA920FAB629C456619828A7D1C86D23F8567232EA503E8F467,nearest_preceding_90s,images/SGA7II-VIS-03252_c159_comma.png,1
SGA7II-VIS-03253,producer_a,c159_comma2.png,c159_comma2.png,6669,5CC227359BC85B2299FAFAE90CD3470F7831ECB6954C3C7C327C129AAEDF3EA4,2400,1343,L,PNG,2026-07-31T02:52:15,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop_t7153g.py,8BD2BDD01E27F717CDB2FB3AABC2FBC635B9BA0A0A839DE66E1BA1A385E432BD,nearest_preceding_90s,images/SGA7II-VIS-03253_c159_comma2.png,1
SGA7II-VIS-03254,producer_a,c159_deX.png,c159_deX.png,13008,99D6C5EF4E389BC9F075E4AF74BBC92561083CB6923BE2BBED29DCACF0C3E5DD,6400,955,L,PNG,2026-07-31T02:51:12,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop_t7153e.py,1DCECFB2EC5E9E1DFB0BD8B6EA18761FF33A9CB3266686BA717FFB7B15E982B9,nearest_preceding_90s,images/SGA7II-VIS-03254_c159_deX.png,1
SGA7II-VIS-03255,producer_a,c159_diag.png,c159_diag.png,12024,0A80955B16CF23321A7D207E610BD152F27050C35A525510394BB1C6EF2C8C0D,2730,1455,L,PNG,2026-07-31T02:48:12,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop7145.py,43200BFA1BBE9AEACEDB77D3A29C348D6C25543262EB6D9955C6978829964122,nearest_preceding_90s,images/SGA7II-VIS-03255_c159_diag.png,1
SGA7II-VIS-03256,producer_a,c159_dot.png,c159_dot.png,6990,BD75BA85BA92C71D74E7B2E4E79593608598B20C44CE2507FC15F6403EE7F0A2,2100,1567,L,PNG,2026-07-31T02:51:40,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop_t7153f.py,2DD259E0B903C8FA920FAB629C456619828A7D1C86D23F8567232EA503E8F467,nearest_preceding_90s,images/SGA7II-VIS-03256_c159_dot.png,1
SGA7II-VIS-03257,producer_a,c159_dplus.png,c159_dplus.png,7605,AF77A0F4E306B347E150D7E06F344FCBD411AC0AB1B9495E861294725A8E5D47,4620,886,L,PNG,2026-07-31T02:53:16,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop_t7154b.py,CA248C65FFA56AC74B4F282BED6AD48FCE3E70BB2E0708F40E1E4CB9DF11585C,nearest_preceding_90s,images/SGA7II-VIS-03257_c159_dplus.png,1
SGA7II-VIS-03258,producer_a,c159_endline.png,c159_endline.png,10247,CE1B5641756073EF8D447CEBF2A7925866FFDDEBEBC74BBC142A74D85408CC59,6080,955,L,PNG,2026-07-31T02:51:12,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop_t7153e.py,1DCECFB2EC5E9E1DFB0BD8B6EA18761FF33A9CB3266686BA717FFB7B15E982B9,nearest_preceding_90s,images/SGA7II-VIS-03258_c159_endline.png,1
SGA7II-VIS-03259,producer_a,c159_om1.png,c159_om1.png,7747,21C9805794A846F20D78D34EB2CFA2FCFA257A349F5B1BCAD9D5B4DCD15D5472,3200,955,L,PNG,2026-07-31T02:50:21,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,zoom7163.py,341806A091ADA9F41ABFF3863FEEFDA2B6B2E9934D209296D0F470E12A6BD960,nearest_preceding_90s,images/SGA7II-VIS-03259_c159_om1.png,1
SGA7II-VIS-03260,producer_a,c159_om2.png,c159_om2.png,7960,D8487A5DD57FFB04B2130D8415898D27BF4736B234EB4D9AACE8402B94550EE8,3200,955,L,PNG,2026-07-31T02:50:21,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,zoom7163.py,341806A091ADA9F41ABFF3863FEEFDA2B6B2E9934D209296D0F470E12A6BD960,nearest_preceding_90s,images/SGA7II-VIS-03260_c159_om2.png,1
SGA7II-VIS-03261,producer_a,c159_para1.png,c159_para1.png,20904,5A61E8A53AC49F476D03FAF52128310143B6688411932A7BDBD91F5F8FC6054F,4680,815,L,PNG,2026-07-31T02:48:46,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop_t7153b.py,D845E3AA193C94BB52D8AE330244F8AAD29D85A757E740B6E776ED69D7BCF510,nearest_preceding_90s,images/SGA7II-VIS-03261_c159_para1.png,1
SGA7II-VIS-03262,producer_a,c159_para2.png,c159_para2.png,18541,9D38952217B1A3D52F04AE4A0E619750218BBFEF535AF50D5E6B547BE638BE72,4680,1164,L,PNG,2026-07-31T02:48:46,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop_t7153b.py,D845E3AA193C94BB52D8AE330244F8AAD29D85A757E740B6E776ED69D7BCF510,nearest_preceding_90s,images/SGA7II-VIS-03262_c159_para2.png,1
SGA7II-VIS-03263,producer_a,c159_para3.png,c159_para3.png,30142,1A771E52F5453D473264B438156687A3020A828DFF772990DAB07D2658F4227F,4680,1163,L,PNG,2026-07-31T02:48:46,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop_t7153b.py,D845E3AA193C94BB52D8AE330244F8AAD29D85A757E740B6E776ED69D7BCF510,nearest_preceding_90s,images/SGA7II-VIS-03263_c159_para3.png,1
SGA7II-VIS-03264,producer_a,c159_tag.png,c159_tag.png,4707,446A992082FF53FA6FFC6A9361CD23B8A91CEF638487D3084AC914678378C491,3080,731,L,PNG,2026-07-31T02:49:03,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop_t7153b.py,D845E3AA193C94BB52D8AE330244F8AAD29D85A757E740B6E776ED69D7BCF510,nearest_preceding_90s,images/SGA7II-VIS-03264_c159_tag.png,1
SGA7II-VIS-03265,producer_a,c159_tag2.png,c159_tag2.png,4223,EAF4417F945404EEBC5EFBF44FB776C41ED10427680ACA760084664C1B1101BD,2100,896,L,PNG,2026-07-31T02:49:33,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop_t7153c.py,8F841521E2EA048D2C2C8776E17ED574669459855F6D574471AB37EAC736DCCD,nearest_preceding_90s,images/SGA7II-VIS-03265_c159_tag2.png,1
SGA7II-VIS-03266,producer_a,c159_top.png,c159_top.png,21451,FF051935E8B35928CEBD36D293096C6B63B30A433DA727512805DD7577C9D09E,4680,1319,L,PNG,2026-07-31T02:48:46,159,160,152,XIV,explicit_page_filename,direct_Number12_generator,crop_t7153b.py,D845E3AA193C94BB52D8AE330244F8AAD29D85A757E740B6E776ED69D7BCF510,nearest_preceding_90s,images/SGA7II-VIS-03266_c159_top.png,1
SGA7II-VIS-03289,producer_a,c160_a.png,c160_a.png,16029,D1887BA6797E6B7ACD344290521E232ED5616CF1FAAF0FECE1CAD63BDC8BBF6A,4680,1319,L,PNG,2026-07-31T02:53:49,160,161,153,XIV,explicit_page_filename,direct_Number12_generator,crop_t7154b.py,CA248C65FFA56AC74B4F282BED6AD48FCE3E70BB2E0708F40E1E4CB9DF11585C,nearest_preceding_90s,images/SGA7II-VIS-03289_c160_a.png,1
SGA7II-VIS-03290,producer_a,c160_b.png,c160_b.png,14007,B4790976AE5E1F8D121FB64EEB20200DA74F826E209E256D1A4A348DB13DCA2B,4680,931,L,PNG,2026-07-31T02:53:49,160,161,153,XIV,explicit_page_filename,direct_Number12_generator,crop_t7154b.py,CA248C65FFA56AC74B4F282BED6AD48FCE3E70BB2E0708F40E1E4CB9DF11585C,nearest_preceding_90s,images/SGA7II-VIS-03290_c160_b.png,1
SGA7II-VIS-03291,producer_a,c160_c.png,c160_c.png,24118,4B3E7FACDD4A5DAF98C57DB1B9CA5F43F1F2ADF2F419FC92BC0A4D8ADCC6C52E,4680,1086,L,PNG,2026-07-31T02:53:49,160,161,153,XIV,explicit_page_filename,direct_Number12_generator,crop_t7154b.py,CA248C65FFA56AC74B4F282BED6AD48FCE3E70BB2E0708F40E1E4CB9DF11585C,nearest_preceding_90s,images/SGA7II-VIS-03291_c160_c.png,1
SGA7II-VIS-03292,producer_a,c160_d.png,c160_d.png,20882,6F4AF040697AAAA01774AB8FC02DC34949FD0A2E763BC6E77354C17209A3C46C,4680,1086,L,PNG,2026-07-31T02:53:49,160,161,153,XIV,explicit_page_filename,direct_Number12_generator,crop_t7154b.py,CA248C65FFA56AC74B4F282BED6AD48FCE3E70BB2E0708F40E1E4CB9DF11585C,nearest_preceding_90s,images/SGA7II-VIS-03292_c160_d.png,1
SGA7II-VIS-03293,producer_a,c160_e.png,c160_e.png,27752,F98EC84E4D36A7FC3681A9133A19D6D75FA2EEF425CC7A1D86A54C60C35D1693,4680,1164,L,PNG,2026-07-31T02:53:50,160,161,153,XIV,explicit_page_filename,direct_Number12_generator,crop_t7154b.py,CA248C65FFA56AC74B4F282BED6AD48FCE3E70BB2E0708F40E1E4CB9DF11585C,nearest_preceding_90s,images/SGA7II-VIS-03293_c160_e.png,1
SGA7II-VIS-03294,producer_a,c160_f.png,c160_f.png,25644,068626C439D44C6593C1580D8083755A8DEF56F880F5DDCD3CCD708B4EF7EDE1,4680,1086,L,PNG,2026-07-31T02:53:50,160,161,153,XIV,explicit_page_filename,direct_Number12_generator,crop_t7154b.py,CA248C65FFA56AC74B4F282BED6AD48FCE3E70BB2E0708F40E1E4CB9DF11585C,nearest_preceding_90s,images/SGA7II-VIS-03294_c160_f.png,1
SGA7II-VIS-03295,producer_a,c160_g.png,c160_g.png,20225,64A5A5F00394FBDCEE6E744EE940B3F9EA0B4AED5C261FF4E8184462BB88F624,4680,970,L,PNG,2026-07-31T02:53:50,160,161,153,XIV,explicit_page_filename,direct_Number12_generator,crop_t7154b.py,CA248C65FFA56AC74B4F282BED6AD48FCE3E70BB2E0708F40E1E4CB9DF11585C,nearest_preceding_90s,images/SGA7II-VIS-03295_c160_g.png,1
SGA7II-VIS-03384,producer_a,c167_a_ii.png,c167_a_ii.png,3824,53E88093C78FC4B982EE9A6A0A6ED1E210AD24C8DFC355DAB62426CBC2C63D0F,3001,448,L,PNG,2026-07-31T05:54:58,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03384_c167_a_ii.png,1
SGA7II-VIS-03385,producer_a,c167_b_lemme.png,c167_b_lemme.png,52949,87EC9AD2E1A7D0C33E67BE072F56B5DF7506DBD24C15A6199B0CBF2E629153F7,3401,546,L,PNG,2026-07-31T05:54:58,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03385_c167_b_lemme.png,1
SGA7II-VIS-03386,producer_a,c167_c_dlog.png,c167_c_dlog.png,63611,A0E60378169A1F77BBF5675925FEA8C7D3B41FB103FCF5851BFAC950AB760C82,3401,437,L,PNG,2026-07-31T05:54:58,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03386_c167_c_dlog.png,1
SGA7II-VIS-03387,producer_a,c167_d_K.png,c167_d_K.png,6380,DC3CFA46C49A12684DF7A36649457271622184D135961761ED5E57D3295D74C4,3001,449,L,PNG,2026-07-31T05:54:58,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03387_c167_d_K.png,1
SGA7II-VIS-03388,producer_a,c167_e_sigma.png,c167_e_sigma.png,69984,C40878B9A08632EBF5BC615E1107AAED528A46020CEE9FE43F1F4F04715CCE46,3401,710,L,PNG,2026-07-31T05:54:58,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03388_c167_e_sigma.png,1
SGA7II-VIS-03389,producer_a,c167_f_E1.png,c167_f_E1.png,48827,A6B716B16A67819C1EC5DC26C8F65291DFE789109872DE46AFABF1EB0192F9D1,3401,655,L,PNG,2026-07-31T05:54:59,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03389_c167_f_E1.png,1
SGA7II-VIS-03390,producer_a,c167_g_end.png,c167_g_end.png,71511,F42D719F69B9916D1AD524FCB69C704DAF26BD0968AD7D0F035DDCEF761CDAEE,3401,709,L,PNG,2026-07-31T05:54:59,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03390_c167_g_end.png,1
SGA7II-VIS-03432,producer_a,c168_a_E2.png,c168_a_E2.png,4621,94EB12E1E02F9B462664DFE756AB008573EBED3465FE256D6A2BAA7A8596AA4F,3001,620,L,PNG,2026-07-31T05:54:59,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03432_c168_a_E2.png,1
SGA7II-VIS-03433,producer_a,c168_b_beta.png,c168_b_beta.png,87388,73DC5EEA82D612FC7A14DE7C47B0AF393342A0CE845F93E84F9769A5FE9D692C,3401,764,L,PNG,2026-07-31T05:54:59,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03433_c168_b_beta.png,1
SGA7II-VIS-03434,producer_a,c168_c_lemme5.png,c168_c_lemme5.png,47613,17182A51232F438B5E22CAF43328EC58A80DDE97A175F9B05FAFDEC2D5A18612,3401,710,L,PNG,2026-07-31T05:54:59,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03434_c168_c_lemme5.png,1
SGA7II-VIS-03435,producer_a,c168_d_pgcd.png,c168_d_pgcd.png,106653,08CAB20BCF4E264824D1077AF0103D08D456A8EE41DA1A5B84C31A2E7AC656AB,3401,818,L,PNG,2026-07-31T05:54:59,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03435_c168_d_pgcd.png,1
SGA7II-VIS-03436,producer_a,c168_e_pi1.png,c168_e_pi1.png,62184,E79FCA4B966790D96A44E1B4A12B6067528798E269E2267C6F75B7BF41E034BB,3401,546,L,PNG,2026-07-31T05:54:59,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03436_c168_e_pi1.png,1
SGA7II-VIS-03437,producer_a,c168_f_phi.png,c168_f_phi.png,110137,06A3DC153A0DDCAF7C1960AB6E75314CE414EAF3981F5A773300077A8EA7B97A,3401,873,L,PNG,2026-07-31T05:54:59,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03437_c168_f_phi.png,1
SGA7II-VIS-03438,producer_a,c168_g_H0.png,c168_g_H0.png,41776,87648B6D48D3BE3DD9E909673BC96E073A3E5D343BCFAD8B9D23453C26D09E68,3401,873,L,PNG,2026-07-31T05:54:59,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03438_c168_g_H0.png,1
SGA7II-VIS-00805,producer_a,c16_a.png,c16_a.png,74235,DA89726590BED2845EE82EFD66EA7283B1C577F65BB2F2DC7A3973F26D207111,2740,260,L,PNG,2026-07-31T00:55:22,16,17,9,X,explicit_page_filename,direct_Number12_generator,crop3_t228.py,6CF59AE843C3EEDD0F23A8EBD279C5D5945D31649A9EB86C4AED09693DC475FA,nearest_preceding_90s,images/SGA7II-VIS-00805_c16_a.png,1
SGA7II-VIS-00806,producer_a,c16_b.png,c16_b.png,28485,2580B70292B55E8DACFC22E5F8398998C1B4370CEE468903F2B4FC93F6D6C8DE,1600,320,L,PNG,2026-07-31T00:55:22,16,17,9,X,explicit_page_filename,direct_Number12_generator,crop3_t228.py,6CF59AE843C3EEDD0F23A8EBD279C5D5945D31649A9EB86C4AED09693DC475FA,nearest_preceding_90s,images/SGA7II-VIS-00806_c16_b.png,1
SGA7II-VIS-00807,producer_a,c16_c.png,c16_c.png,29712,448266C20C94C5EADC31A9059F97155905D11DF6645EE227D1CE51F24E232EE6,1900,320,L,PNG,2026-07-31T00:55:22,16,17,9,X,explicit_page_filename,direct_Number12_generator,crop3_t228.py,6CF59AE843C3EEDD0F23A8EBD279C5D5945D31649A9EB86C4AED09693DC475FA,nearest_preceding_90s,images/SGA7II-VIS-00807_c16_c.png,1
SGA7II-VIS-00808,producer_a,c16_d.png,c16_d.png,38225,5210AA40CD303F52AB3C356AB8AC67D4B1560C893F02A492083164B370DEBE0A,4100,280,L,PNG,2026-07-31T00:55:22,16,17,9,X,explicit_page_filename,direct_Number12_generator,crop3_t228.py,6CF59AE843C3EEDD0F23A8EBD279C5D5945D31649A9EB86C4AED09693DC475FA,nearest_preceding_90s,images/SGA7II-VIS-00808_c16_d.png,1
SGA7II-VIS-00833,producer_a,c17_a.png,c17_a.png,74501,2555352499435276BA83B3EA32768B481D429454C26321C717BCC3211E576BBC,3440,340,L,PNG,2026-07-31T00:55:22,17,18,10,X,explicit_page_filename,direct_Number12_generator,crop3_t228.py,6CF59AE843C3EEDD0F23A8EBD279C5D5945D31649A9EB86C4AED09693DC475FA,nearest_preceding_90s,images/SGA7II-VIS-00833_c17_a.png,1
SGA7II-VIS-00835,producer_a,c17_b.png,c17_b.png,95677,70D6321C0F2CE2EC22DC17AEE75F16008D720500E66C2710FD97CAE7559B18E5,3900,240,L,PNG,2026-07-31T00:55:22,17,18,10,X,explicit_page_filename,direct_Number12_generator,crop3_t228.py,6CF59AE843C3EEDD0F23A8EBD279C5D5945D31649A9EB86C4AED09693DC475FA,nearest_preceding_90s,images/SGA7II-VIS-00835_c17_b.png,1
SGA7II-VIS-00837,producer_a,c17_c.png,c17_c.png,27059,BB0067614DA2A2C6576CDF7FF9A37EEB49E5A8C4B94B01A0731DBCFFB6942771,2000,240,L,PNG,2026-07-31T00:55:22,17,18,10,X,explicit_page_filename,direct_Number12_generator,crop3_t228.py,6CF59AE843C3EEDD0F23A8EBD279C5D5945D31649A9EB86C4AED09693DC475FA,nearest_preceding_90s,images/SGA7II-VIS-00837_c17_c.png,1
SGA7II-VIS-00839,producer_a,c17_d.png,c17_d.png,82426,D2E5A846CC724BA99CDACB293CBACB99FD4BFDDF53C481E4BD5847C9EF59A191,3700,220,L,PNG,2026-07-31T00:55:22,17,18,10,X,explicit_page_filename,direct_Number12_generator,crop3_t228.py,6CF59AE843C3EEDD0F23A8EBD279C5D5945D31649A9EB86C4AED09693DC475FA,nearest_preceding_90s,images/SGA7II-VIS-00839_c17_d.png,1
SGA7II-VIS-03602,producer_a,c180_a.png,c180_a.png,6834,405610BEBB4A1A930C8A867ED10CB76799DFDBF877F73275AF17E43B8D7A2A87,5400,628,L,PNG,2026-07-31T05:56:38,180,181,173,XV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03602_c180_a.png,1
SGA7II-VIS-03603,producer_a,c180_b.png,c180_b.png,8934,F53700D7BD4175AA9316E2DAF20D03489368A702EDDAFD875AB06BA87916A03A,5400,627,L,PNG,2026-07-31T05:56:38,180,181,173,XV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03603_c180_b.png,1
SGA7II-VIS-03604,producer_a,c180_c.png,c180_c.png,10547,398C1024AB0346DC8DC4E6B630B564AE48D4A36DC7C8885DB71DF2C39BCB0979,5400,627,L,PNG,2026-07-31T05:56:50,180,181,173,XV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03604_c180_c.png,1
SGA7II-VIS-03605,producer_a,c180_d.png,c180_d.png,7857,8D10FC4DCCF0E462C4027CDB55F48DD9A85DF7ACA06BB0972F6F62ED71F4B634,5400,716,L,PNG,2026-07-31T05:56:50,180,181,173,XV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03605_c180_d.png,1
SGA7II-VIS-03606,producer_a,c180_e.png,c180_e.png,8395,DA3D8829D7ED1D5BAA050BA04EF0431B62A67FF2997B94A611A18B0AA1A025FB,6400,716,L,PNG,2026-07-31T05:57:01,180,181,173,XV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03606_c180_e.png,1
SGA7II-VIS-03618,producer_a,c181_a.png,c181_a.png,4488,CC9709BD86209918872EAD6157929FFC47A921B11DD6DF11E31AD03770ACCDA6,3500,470,L,PNG,2026-07-31T05:55:07,181,182,174,XV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03618_c181_a.png,1
SGA7II-VIS-03619,producer_a,c181_b.png,c181_b.png,19623,6964A71BAABF869A6C1208BE12F813C33E2B77D3360CBF10E92229154810A257,6300,1044,L,PNG,2026-07-31T05:55:08,181,182,174,XV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03619_c181_b.png,1
SGA7II-VIS-03620,producer_a,c181_chi.png,c181_chi.png,3179,378D6ACE6D3ACF53C2287C9AEFB2EBA0AF9B4720601DDE1B470524843E145BDF,1260,773,L,PNG,2026-07-31T05:55:28,181,182,174,XV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03620_c181_chi.png,1
SGA7II-VIS-03621,producer_a,c181_chi2.png,c181_chi2.png,3846,3024002DFFF7D333D4CD38C45084AC48D6AA6FDF4B67C8C52BEB0E1E7522768E,1300,1086,L,PNG,2026-07-31T05:55:56,181,182,174,XV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03621_c181_chi2.png,1
SGA7II-VIS-03622,producer_a,c181_eq.png,c181_eq.png,8179,CB2C6758B40B267DF824F2776D143E024CD323CDAB183C93E1816C1E74AC670E,6400,717,L,PNG,2026-07-31T05:57:18,181,182,174,XV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03622_c181_eq.png,1
SGA7II-VIS-03623,producer_a,c181_xi.png,c181_xi.png,4479,EF787A134271D962CCD6DA7BEF8C20ED829B4FDA2AF830EB0A38D998F3EAB84A,2380,731,L,PNG,2026-07-31T05:55:28,181,182,174,XV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03623_c181_xi.png,1
SGA7II-VIS-03699,producer_a,c187_bot.png,c187_bot.png,32602,41685B148D9C978A1A6AF02EF614347840BA9FBDAA59E72ADC64D721511F950E,5700,2058,L,PNG,2026-07-31T05:54:58,187,188,180,XV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03699_c187_bot.png,1
SGA7II-VIS-03700,producer_a,c187_col3.png,c187_col3.png,13020,16E05CF1624973EB27D8F630A8E84418E2AA04552E15F66821BC27A6204981AA,2880,2147,L,PNG,2026-07-31T06:03:01,187,188,180,XV,explicit_page_filename,direct_Number12_generator,crop167.py,997CC119E193F09525AC448E8EF0F44E221232FB2FE763E0792A35CF37481B3E,output_pattern,images/SGA7II-VIS-03700_c187_col3.png,1
