"Path","Root","Extension","SizeBytes","Blob","Category","IsManifestSha","IsSourceBodyish","IsGeneratedDraft","IsFableLedger"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language/LSQ/LSQ-SAR-002__lsq_ccjl_ressources_lsq.html","language-source-bodies",".html","88918","facff6d0f997c952423aa3353661c56613ebb42b","source_body_or_witness","False","True","False","False"
"manifests/pending-zenodo-uploads/20260625_noether_r126_highqueue_p34_p43_signature_reconciliation.json","manifests",".json","2144","a7618aa75c87cea37c0dddcaf8e1bda9f6403c6c","manifest_or_hash","True","False","False","False"
"manifests/source-intake/20260703_noether_r685_r686_source_support_and_r687_inprogress.json","manifests",".json","2045","3a362a8a10f7365d0c28f731bed7e478f10a4d94","manifest_or_hash","True","False","False","False"
"manifests/source-intake/20260703_noether_r685_r686_source_support_and_r687_inprogress.md","manifests",".md","2235","b24b40cee0899d6b037284c179a9b37b50eb945c","manifest_or_hash","True","False","False","False"
"manifests/source-intake/20260703_noether_r687_p40_sourcefix_promoted.json","manifests",".json","1832","89d39b0637db9e7ee74c8cea13e06bc5802fbbb6","manifest_or_hash","True","False","False","False"
"manifests/source-intake/20260703_noether_r687_p40_sourcefix_promoted.md","manifests",".md","1796","4498dedd0dd3107d2488c6581d8935b7b30cfd87","manifest_or_hash","True","False","False","False"
"manifests/source-intake/20260703_noether_r688_p24_norm_separator_sourcefix.json","manifests",".json","2167","d6c4c5e9a0ef5485ed997c319d018a4e65125bf5","manifest_or_hash","True","False","False","False"
"manifests/source-intake/20260703_noether_r688_p24_norm_separator_sourcefix.md","manifests",".md","2551","f112a9a62095df188318a17da5a5f84eeeacf7b9","manifest_or_hash","True","False","False","False"
"manifests/source-intake/20260703_noether_r689_r673_r690_p13_staging.json","manifests",".json","2548","06e1547012b0005701e645ef3e9ae1d3773f20a1","manifest_or_hash","True","False","False","False"
"manifests/source-intake/20260703_noether_r689_r673_r690_p13_staging.md","manifests",".md","2730","9058b6619dfcd9561d3d22c7cb9ccb8fc3fd12cc","manifest_or_hash","True","False","False","False"
"manifests/source-intake/20260703_noether_r690_p13_source_merge_promoted.json","manifests",".json","1868","be531bf90b5eed15e6ed2c224544a80d13837480","manifest_or_hash","True","False","False","False"
"manifests/source-intake/20260703_noether_r690_p13_source_merge_promoted.md","manifests",".md","1798","b6f37e2d843bafbf3c2615d94945c20320413e3c","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","noether-slavic-handoff",".csv","4579","9202a4326942e31fe52f994a6ee704901a077a63","readme_logbook_heartbeat_queue","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_DURABILITY_AND_AUTHORITY_REFRESH_20260704.md","noether-slavic-handoff",".md","7949","1093bbec8b5675f124f034841bd214809416c2ea","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_DURABLE_RUN_LOG_20260704.md","noether-slavic-handoff",".md","19889","cc94a535af69630bc41944c7b6a15c12ec282a1a","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_GATE_STATE_20260704.json","noether-slavic-handoff",".json","3813","b1a226cf813b1fd1d0596c9d432e5b081aac447b","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_REQUIRED_FIELD_MIRROR_20260704.csv","noether-slavic-handoff",".csv","116772","deaa7a6f29592a08edab2c2c2c50ce974c0b654f","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md","noether-slavic-handoff",".md","6859","25ddd065ca3d7158a6b19bcf80b6145db2aad8ef","source_body_or_witness","False","True","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_LANE_COMPLETION_RECORD_20260704.md","noether-slavic-handoff",".md","4491","185ae8603235fa2f62d8e501cf8b48c58202a81f","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.md","noether-slavic-handoff",".md","6517","9c0fa414c81d1c9aadf9c01df6cf114e2fa2d1e6","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_ROUTE_COVERAGE_LEDGER_20260704.md","noether-slavic-handoff",".md","9076","2494e6d07a516bc31c3c9cb472a6a76cd2ff777d","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_FIXPASS_20260704.md","noether-slavic-handoff",".md","8216","81f08ecb71a61f72d9c29c0764034bed61ae2cc6","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_MANIFEST_20260704.json","noether-slavic-handoff",".json","7012","b37c2c3568ba4fdfe9c86d521dd61b15308d6a70","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.csv","noether-slavic-handoff",".csv","23001","9fc4ff3a66743d5e47d1f69db78627d5a76973ac","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.json","noether-slavic-handoff",".json","32554","103213a4373fced659c6450c0f6b6352c070e09f","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.md","noether-slavic-handoff",".md","11191","27e311181e1ab669a90c1af9d8dbb502361a11e5","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE327_20260704T221228_ROLLING_DELTA_AFTER_PACKAGE326/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv","noether-slavic-handoff",".csv","4239","caacfdd440fe6c4a121ae27ae95e0cea4f22bab5","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE327_20260704T221228_ROLLING_DELTA_AFTER_PACKAGE326/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.json","noether-slavic-handoff",".json","7026","da9175c5842f66fdd5e04a6dc805ba34baaad4e2","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE327_20260704T221228_ROLLING_DELTA_AFTER_PACKAGE326/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_MANIFEST_20260704.json","noether-slavic-handoff",".json","7548","f6546135dcec852fe03171b3eccc2b657e43a745","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE328_20260704T221405_ROLLING_DELTA_AFTER_PACKAGE327/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_NON_SOURCE_GUARDRAIL_ROWS_20260704.csv","noether-slavic-handoff",".csv","8481","1a41c276a76aeb54e416b27b924bad15df81e7cd","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE328_20260704T221405_ROLLING_DELTA_AFTER_PACKAGE327/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_REQUIRED_FIELD_MIRROR_20260704.csv","noether-slavic-handoff",".csv","110956","fe1429c22da4edfffb044f1b67f7b9aa49bd6327","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE328_20260704T221405_ROLLING_DELTA_AFTER_PACKAGE327/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv","noether-slavic-handoff",".csv","100310","010aee443c6dd744299a2b3d85aaaa15ff10d33b","source_body_or_witness","False","True","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE329_20260704T221650_ROLLING_DELTA_AFTER_PACKAGE328/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","noether-slavic-handoff",".csv","5007","193d0d74899144acece80136c7874c876d61e594","readme_logbook_heartbeat_queue","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE329_20260704T221650_ROLLING_DELTA_AFTER_PACKAGE328/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_DURABLE_RUN_LOG_20260704.md","noether-slavic-handoff",".md","21127","76e55e154b7756b30717a1d4ae232b729fb254ec","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE329_20260704T221650_ROLLING_DELTA_AFTER_PACKAGE328/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_GATE_STATE_20260704.json","noether-slavic-handoff",".json","4130","87efe4e1629df9ccea9cd9fe4f8ef662ebd6dd60","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE329_20260704T221650_ROLLING_DELTA_AFTER_PACKAGE328/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv","noether-slavic-handoff",".csv","43803","959057c6738e0b2e0391438732be7a9aa78ff17c","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE329_20260704T221650_ROLLING_DELTA_AFTER_PACKAGE328/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_FIELD_COMPLETENESS_AUDIT_20260704.md","noether-slavic-handoff",".md","3928","4a23c5bca36d6c09c47079e6dabd76c76d40f3d3","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE329_20260704T221650_ROLLING_DELTA_AFTER_PACKAGE328/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md","noether-slavic-handoff",".md","7696","7e5afd6b159c17beebc2b297924b62de9ab6bf03","source_body_or_witness","False","True","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE329_20260704T221650_ROLLING_DELTA_AFTER_PACKAGE328/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.md","noether-slavic-handoff",".md","7069","686f59b438861b6f78a769af8396b0e726eda2ff","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE329_20260704T221650_ROLLING_DELTA_AFTER_PACKAGE328/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_MANIFEST_20260704.json","noether-slavic-handoff",".json","8376","8e6a503977a119e56a7049709248b8f61e340498","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE330_20260704T221924_ROLLING_DELTA_AFTER_PACKAGE329/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv","noether-slavic-handoff",".csv","4853","65da6f4b2d14736cbf5a7fbd94a086bf32b4ae43","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE330_20260704T221924_ROLLING_DELTA_AFTER_PACKAGE329/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.json","noether-slavic-handoff",".json","7949","7026e665f7997e26bc1492426070c2f066b461d8","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE330_20260704T221924_ROLLING_DELTA_AFTER_PACKAGE329/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_LANE_COMPLETION_RECORD_20260704.md","noether-slavic-handoff",".md","4967","b9bb267c5325c0371e3f4d5ac5c3c5a66da4660c","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE330_20260704T221924_ROLLING_DELTA_AFTER_PACKAGE329/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_ROUTE_COVERAGE_LEDGER_20260704.md","noether-slavic-handoff",".md","9325","3f050b411575f8b62cd23e209899066d7ce57374","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE331_20260704T222125_ROLLING_DELTA_AFTER_PACKAGE330/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","noether-slavic-handoff",".csv","5405","1588d5ac449c0ea2a51e27c17943fd0684c4bf1a","readme_logbook_heartbeat_queue","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE331_20260704T222125_ROLLING_DELTA_AFTER_PACKAGE330/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_DURABLE_RUN_LOG_20260704.md","noether-slavic-handoff",".md","22243","049a720d9efced9c346b4753444662d256d41c30","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE331_20260704T222125_ROLLING_DELTA_AFTER_PACKAGE330/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_GATE_STATE_20260704.json","noether-slavic-handoff",".json","4308","cbb6697f87dcb4b3d45f04795034fa757c6e2cd2","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE331_20260704T222125_ROLLING_DELTA_AFTER_PACKAGE330/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md","noether-slavic-handoff",".md","8443","e51b86aa3e15f160a168a769ae416912d9ce3e95","source_body_or_witness","False","True","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE331_20260704T222125_ROLLING_DELTA_AFTER_PACKAGE330/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_STRICT_PROVENANCE_PATH_HASH_AUDIT_20260704.csv","noether-slavic-handoff",".csv","63768","06925c49cea806e76c5883d7268d236c9c980a49","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE331_20260704T222125_ROLLING_DELTA_AFTER_PACKAGE330/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_STRICT_PROVENANCE_PATH_HASH_AUDIT_20260704.md","noether-slavic-handoff",".md","1961","018258576239c6a1cdcfb0f32a599e16d8714084","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE331_20260704T222125_ROLLING_DELTA_AFTER_PACKAGE330/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.md","noether-slavic-handoff",".md","7631","cf2c64dbfaff4d25b297676868778c60851475b5","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE331_20260704T222125_ROLLING_DELTA_AFTER_PACKAGE330/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_MANIFEST_20260704.json","noether-slavic-handoff",".json","8885","5ced08a14d87ba6ae51178c9dde8522c440118b6","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE331_20260704T222125_ROLLING_DELTA_AFTER_PACKAGE330/lane_outputs/noether-romance-source-evidence-draft-lane/NOETHER_ROMANCE_SOURCE_CANON_ACCESS_LICENSE_URL_REFRESH_20260704.csv","noether-slavic-handoff",".csv","7268","b55065947dea6b0445004b7ddb08d6f329d1404d","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE332_20260704T222401_ROLLING_DELTA_AFTER_PACKAGE331/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_DURABLE_RUN_LOG_20260704.md","noether-slavic-handoff",".md","22262","9facad27dd709e31396d926f9abae35a2f3dce05","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE332_20260704T222401_ROLLING_DELTA_AFTER_PACKAGE331/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv","noether-slavic-handoff",".csv","5257","93f95d8872d8d86a0e232a3a190463e8255b3fc3","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE332_20260704T222401_ROLLING_DELTA_AFTER_PACKAGE331/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.json","noether-slavic-handoff",".json","8559","3a0086c7710669619f384ca35554a94f239091d8","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE332_20260704T222401_ROLLING_DELTA_AFTER_PACKAGE331/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_STRICT_PROVENANCE_PATH_HASH_AUDIT_20260704.md","noether-slavic-handoff",".md","1979","f0ff841027e6b45f6c1ca58bd98e6f119477b2a7","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE332_20260704T222401_ROLLING_DELTA_AFTER_PACKAGE331/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.md","noether-slavic-handoff",".md","7626","045925a06bbdc5c6333534412e6c58e8f756bb04","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE332_20260704T222401_ROLLING_DELTA_AFTER_PACKAGE331/lane_outputs/noether-romance-source-evidence-draft-lane/NOETHER_ROMANCE_SOURCE_CANON_ACCESS_LICENSE_URL_REFRESH_20260704.md","noether-slavic-handoff",".md","5578","ee9616c6b5d0a0ca00009caceff1e5769741e993","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE333_20260704T222545_ROLLING_DELTA_AFTER_PACKAGE332/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_STRICT_PROVENANCE_URL_REACHABILITY_AUDIT_20260704.csv","noether-slavic-handoff",".csv","79949","a536ba11d834140e3d99ed185c45768d61452f5a","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE334_20260704T222716_ROLLING_DELTA_AFTER_PACKAGE333/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_NON_STRICT_ROUTE_METADATA_ROWS_20260704.csv","noether-slavic-handoff",".csv","1441","1a6d5fceb574aad491910ad2caae4857d0469e56","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE334_20260704T222716_ROLLING_DELTA_AFTER_PACKAGE333/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv","noether-slavic-handoff",".csv","99250","b5a3eb81e93b09947db80e69fbc073b6d7bdfdfb","source_body_or_witness","False","True","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE335_20260704T222849_ROLLING_DELTA_AFTER_PACKAGE334/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_REQUIRED_FIELD_MIRROR_20260704.csv","noether-slavic-handoff",".csv","109678","f8f86b76b10547134a7b45d3373307e6b7e801a1","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE335_20260704T222849_ROLLING_DELTA_AFTER_PACKAGE334/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_STRICT_PROVENANCE_PATH_HASH_AUDIT_20260704.csv","noether-slavic-handoff",".csv","63019","154d2ad39e18be0317e2bc79b520c7e481c4f41e","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE335_20260704T222849_ROLLING_DELTA_AFTER_PACKAGE334/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_STRICT_PROVENANCE_URL_REACHABILITY_AUDIT_20260704.csv","noether-slavic-handoff",".csv","78964","dfbcadd6ccabc2c76c3a6d237192698993c26570","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE336_20260704T223008_ROLLING_DELTA_AFTER_PACKAGE335/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv","noether-slavic-handoff",".csv","47659","28c4541df9ae7d9e2e5a8eedfe794c8a6bba01da","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE336_20260704T223008_ROLLING_DELTA_AFTER_PACKAGE335/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md","noether-slavic-handoff",".md","9660","95019a45fe2b0dba697b692d41945231d74cf548","source_body_or_witness","False","True","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE336_20260704T223008_ROLLING_DELTA_AFTER_PACKAGE335/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_STRICT_PROVENANCE_URL_REACHABILITY_AUDIT_20260704.md","noether-slavic-handoff",".md","3024","f0429d41fe726b3516c6d7e8dee5417c4430f872","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_FIELD_COMPLETENESS_AUDIT_20260704.md","noether-slavic-handoff",".md","4982","5c6ae37568507910974f24f1b50958619d8225af","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE337_20260704T223134_ROLLING_DELTA_AFTER_PACKAGE336/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_STRICT_PROVENANCE_PATH_HASH_AUDIT_20260704.md","noether-slavic-handoff",".md","1989","af5748bc5d4b541be9167b9407a2b3ba45c99c88","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE338_20260704T223301_ROLLING_DELTA_AFTER_PACKAGE337/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","noether-slavic-handoff",".csv","5876","63385cf6cbdeb6dd6f53f7f0008db740324db3c0","readme_logbook_heartbeat_queue","False","False","False","False"
