"row_id","span","status","path","classes","source_use_boundary"
"2C2-PATH-0080","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/PACKAGE_VALIDATION.json","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0081","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/README.md","uploader-transfer;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0082","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/ROUTE_CONTEXT_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0083","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/SHA256SUMS.txt","uploader-transfer;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0084","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/SOURCE_GATED_RELATION_FUNCTION_ACTIONS_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0085","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/SOURCE_USE_CATEGORY_STATUS_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0086","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/TOKEN_RESET_AND_BOUNDARY_RULES_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0087","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/ZERO_CLAIM_LEDGER_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0001","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707/BRANCH_AND_ROUTE_CONTEXT.csv","transfer-audits;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0002","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707/MANIFEST.csv","transfer-audits;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0003","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707/MANIFEST_REPLAY.csv","transfer-audits;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0004","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707/PACKAGE_FILE_LEDGER.csv","transfer-audits;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0005","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707/README.md","transfer-audits;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0006","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707/ROOT_PACKAGE_SUMMARY.csv","transfer-audits;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0007","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707/SAFETY_SCAN_HITS.csv","transfer-audits;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0008","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707/SHA256SUMS.txt","transfer-audits;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0009","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707/SHA256SUMS_REPLAY.csv","transfer-audits;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0010","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707/SUMMARY.json","transfer-audits;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0011","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_49D0983C_OLP_61F_SOURCE_USE_INTERLINEAR_VISIBILITY_BATCH_20260707/TRANSFER_NOTE_LEDGER.csv","transfer-audits;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0012","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_5838EA80_OLP_49D_ROUTE_PACKET_SET_20260707/BRANCH_AND_ROUTE_CONTEXT.csv","transfer-audits;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0013","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_5838EA80_OLP_49D_ROUTE_PACKET_SET_20260707/MANIFEST.csv","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0014","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_5838EA80_OLP_49D_ROUTE_PACKET_SET_20260707/MANIFEST_REPLAY.csv","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0015","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_5838EA80_OLP_49D_ROUTE_PACKET_SET_20260707/PACKAGE_FILE_LEDGER.csv","transfer-audits;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0016","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_5838EA80_OLP_49D_ROUTE_PACKET_SET_20260707/README.md","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0017","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_5838EA80_OLP_49D_ROUTE_PACKET_SET_20260707/ROOT_PACKAGE_SUMMARY.csv","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0018","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_5838EA80_OLP_49D_ROUTE_PACKET_SET_20260707/SAFETY_SCAN_HITS.csv","transfer-audits;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0019","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_5838EA80_OLP_49D_ROUTE_PACKET_SET_20260707/SHA256SUMS.txt","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0020","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_5838EA80_OLP_49D_ROUTE_PACKET_SET_20260707/SHA256SUMS_REPLAY.csv","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0021","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_5838EA80_OLP_49D_ROUTE_PACKET_SET_20260707/SUMMARY.json","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0022","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_5838EA80_OLP_49D_ROUTE_PACKET_SET_20260707/TRANSFER_NOTE_LEDGER.csv","transfer-audits;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0023","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707/BRANCH_AND_ROUTE_CONTEXT.csv","transfer-audits;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0024","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707/MANIFEST.csv","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0025","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707/MANIFEST_REPLAY.csv","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0026","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707/PACKAGE_FILE_LEDGER.csv","transfer-audits;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0027","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707/README.md","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0028","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707/ROOT_PACKAGE_SUMMARY.csv","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0029","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707/SAFETY_SCAN_HITS.csv","transfer-audits;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0030","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707/SHA256SUMS.txt","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0031","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707/SHA256SUMS_REPLAY.csv","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0032","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707/SUMMARY.json","transfer-audits;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0033","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707/TRANSFER_NOTE_LEDGER.csv","transfer-audits;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0034","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/BRANCH_AND_ROUTE_CONTEXT.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0035","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/MANIFEST.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0036","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/MANIFEST_REPLAY.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0037","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/PACKAGE_FILE_LEDGER.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0038","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/README.md","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0039","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/ROOT_PACKAGE_SUMMARY.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0040","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/SAFETY_SCAN_HITS.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0041","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/SHA256SUMS.txt","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0042","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/SHA256SUMS_REPLAY.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0043","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/SUMMARY.json","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0044","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/BRANCH_AND_ROUTE_CONTEXT.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0045","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/MANIFEST.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0046","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/MANIFEST_REPLAY.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0047","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/PACKAGE_FILE_LEDGER.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0048","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/README.md","transfer-audits;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0049","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/ROOT_PACKAGE_SUMMARY.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0050","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/SAFETY_SCAN_HITS.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0051","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/SHA256SUMS.txt","transfer-audits;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0052","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/SHA256SUMS_REPLAY.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0053","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/SUMMARY.json","transfer-audits;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0054","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707/BRANCH_AND_ROUTE_CONTEXT.csv","transfer-audits;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0055","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707/MANIFEST.csv","transfer-audits;Non-Slavic-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0056","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707/MANIFEST_REPLAY.csv","transfer-audits;Non-Slavic-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0057","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707/PACKAGE_FILE_LEDGER.csv","transfer-audits;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0058","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707/README.md","transfer-audits;Non-Slavic-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0059","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707/ROOT_PACKAGE_SUMMARY.csv","transfer-audits;Non-Slavic-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0060","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707/SAFETY_SCAN_HITS.csv","transfer-audits;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0061","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707/SHA256SUMS.txt","transfer-audits;Non-Slavic-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0062","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707/SHA256SUMS_REPLAY.csv","transfer-audits;Non-Slavic-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0063","61f213fa..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_E08498D6_NONSLAVIC_49D_BRANCH_VISIBILITY_ROUTE_20260707/SUMMARY.json","transfer-audits;Non-Slavic-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0064","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/B3_HANDOFF_ROWS_49D0983C.csv","uploader-transfer;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0065","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/B3_HANDOFF_SENT_49D0983C.md","uploader-transfer;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
