"current_head","branch_relative_path","branch_blob_sha1","branch_blob_bytes","local_packet_path","local_exists","local_bytes","local_sha256","visibility_status","source_use_label"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2C330_HEAD_VERIFICATION_20260706.csv","97a215a99aa519278977db0a840b87a045d13bf2","926","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\BRANCH_FAA2C330_HEAD_VERIFICATION_20260706.csv","True","926","09f912013830183ea9409f687dad6c3e346877584b5098e64acc67d9ecbef6c1","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2C330_R3_0D_INPUTS_READ_20260706.csv","e9458a86be000a912c484bc4c3c0b6f75a5524a3","8824","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\BRANCH_FAA2C330_R3_0D_INPUTS_READ_20260706.csv","True","8824","b7b0cb76e2a61c4ffe71fdf9af882ff4c828ca20a2695196965706c4f9fd0d4f","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_ARABIC_FORMULA_INTERLINEAR_NOTES.csv","d41fa81f7002e27fbacb2a2d55910cedfb6d272e","77147","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\BRANCH_FAA2_R3_0D_ARABIC_FORMULA_INTERLINEAR_NOTES.csv","True","77147","4c81e7f224ac38ee9429de68a2d24eaf5c41ebcc00b62ed6d15bc6e9c9b739ce","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_ARABIC_SOURCE_GATED_MICRO_EVIDENCE_ROWS.csv","e0a0ae9d97433f63f8e751345577aee921083eec","93440","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\BRANCH_FAA2_R3_0D_ARABIC_SOURCE_GATED_MICRO_EVIDENCE_ROWS.csv","True","93440","7042285f9511903b4687628a8fb806c0f935456c6e2230fddbe4643f6667867d","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_ARABIC_SOURCE_WITNESS_INDEX_FILTER.csv","0f264866f11334724df3deb12e2204ddb856e5fa","92508","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\BRANCH_FAA2_R3_0D_ARABIC_SOURCE_WITNESS_INDEX_FILTER.csv","True","92508","5d7982a975887c4832c8887df197fcba48a2203f9c9a24d93006c4f10f4fccb0","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_ARABIC_TERM_ALTERNATIVES_SOURCE_GATED.csv","a7e79aa48096ffcb233e55596a46bda1bed73079","12670","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\BRANCH_FAA2_R3_0D_ARABIC_TERM_ALTERNATIVES_SOURCE_GATED.csv","True","12670","cbc089a3fe45e9aaaf0929c68ca98591fb2e413963e93403284953b1d2363794","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_BLOCKERS_ACTIVE_RECOVERY_ROWS.csv","44f36c5217d00e8b9ed9f5850b963bdcd1b0203d","1678640","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\BRANCH_FAA2_R3_0D_BLOCKERS_ACTIVE_RECOVERY_ROWS.csv","True","1678640","547aa1633121264d579948c023cb8e9d9005c33653e62dbebace0ca0e6336f1a","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_BRANCH_VISIBILITY_AND_LOCAL_ONLY_LEDGER.csv","b9c0defbbe93e5a6a4214b36e8059a615f700e69","979","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\BRANCH_FAA2_R3_0D_BRANCH_VISIBILITY_AND_LOCAL_ONLY_LEDGER.csv","True","979","03f194c02a21018dfbef039e00fd0039230d8c50bb76a7a98173c2d7f5cfd8d5","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_CURRENT_HEAD_BLOCKERS_NEXT_ACTIONS.csv","b9b3b2e05a8b9e29e9d5ecb01fe54c8a109f7e53","1067","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\BRANCH_FAA2_R3_0D_CURRENT_HEAD_BLOCKERS_NEXT_ACTIONS.csv","True","1067","91e9bf74f2a4463a437354b78949effc25478b01ca4a0b2a10866c35602e2328","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_DURABLE_STATE_POINTERS.csv","bddbc6fe1138de9ffa6f942c3bbf7e270e070e66","1137","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\BRANCH_FAA2_R3_0D_DURABLE_STATE_POINTERS.csv","True","1137","dc4d4e133867e6261710a04040da97a5536bcd3684fcd319ccb231a96c275e65","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_REVIEW_ONLY_BOUNDARY_GUARDS.csv","8714cc41cf7452ee3b2e509472844dbf83d03d2a","2606","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\BRANCH_FAA2_R3_0D_REVIEW_ONLY_BOUNDARY_GUARDS.csv","True","2606","fafee313273a918b741506ce0c22af9aef1acb9835bd1ffe144f118e87dd929b","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_ROW_COUNT_LEDGER.csv","b1db0396534e34fa86f97b20ccf4218ee65eb1d4","2146","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\BRANCH_FAA2_R3_0D_ROW_COUNT_LEDGER.csv","True","2146","519c388ab1ea5b5d08395907f78ce9ab8dd71a0331341d25d3fe85a480d5c149","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_SOURCE_USE_ADVERSE_LEDGER.csv","0abeaedd709e27bef018612e9b04b0357cf130d3","330553","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\BRANCH_FAA2_R3_0D_SOURCE_USE_ADVERSE_LEDGER.csv","True","330553","87ec5f559facedf62e2035783d793bb8aaededdfab799c25b93368285b4b7061","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/HEARTBEAT_20260706.md","34efa0179390bbe97feee6dd6abc6a4eeb433f08","601","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\HEARTBEAT_20260706.md","True","601","fa07ec8e3dfbc10b8ceab8030b3deee7b6358d548defad5b66fdcf91881da66a","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/MANIFEST.csv","225b80f4a2dc50579a8dd7fcf11c09b113bd0545","5325","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\MANIFEST.csv","True","5325","cdb84d36798d1b8c08c70c5c8cd16dc553ffe15f8ea8de0d7f59e1fa468da360","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/PACKAGE_SUMMARY_FAA2C330_ARABIC_CONTINUATION_20260706.csv","9bd50bd2089f13fc5841ff4cb4ea0f6766a46df7","664","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\PACKAGE_SUMMARY_FAA2C330_ARABIC_CONTINUATION_20260706.csv","True","664","8ef25df025602c9f236f94ff04999b3d4f1911b044dfda08d5c92ea2e387fdfb","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/PACKAGE_VALIDATION.json","70c23be06a9d4ca2390a114997f378a1a19c258f","1192","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\PACKAGE_VALIDATION.json","True","1192","eccddf8b4fb9e6a14618a31eb5b6ce0cb328ff999ea49757215d5a5a6a7929a4","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/README.md","f4f2e3cff8af2316a129ec4595fbcc37be30e511","989","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\README.md","True","989","889d055afcb5b0e73a13e72fa89508ab911a9d173a8a58bb0a0e2ccad6322910","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/SESSION_LOGBOOK_20260706.md","be723e9ed479ca42a10928c29cf294b3ceae3f77","718","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\SESSION_LOGBOOK_20260706.md","True","718","5595ca5b5de41c00e2639538f6d1b1c883222cb0ebf0c416bb01f828417f666b","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/SHA256SUMS.txt","cf858a83be4b9345193c1df383c1c0f8b0e7218e","3207","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\SHA256SUMS.txt","True","3207","d555d53563551006abd802381d881998c44fd22cfbe95ce43eae1ed3367ef019","branch-visible and local counterpart present","branch-visible copy of prior R3 source-gated/draft/non-canonical audit artifact"
