"current_head","prior_head","status","path","category","r3_consumption_rule"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_FABLE_SOURCE_USE_STATUS_SNAPSHOT.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_FIVE_HOUR_TOKEN_RESET_RULE.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_OPEN_GAPS_AND_BLOCKERS_RETAINED.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_SOURCE_BODY_CORPUS_CARRYFORWARD.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_SOURCE_USE_ADVERSE_BOUNDARY_CARRYFORWARD.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_SOURCE_WITNESS_CODEPOINT_CARRYFORWARD.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_SUMMARY.json","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_VERIFICATION.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_VISIBLE_SIBLING_SCAN_LEDGER.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/HEARTBEAT_20260706.md","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/MANIFEST.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/MANIFEST.json","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/README.md","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/SESSION_LOGBOOK_20260706.md","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/SHA256SUMS.txt","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/ACTIVE_SESSION_STATE.md","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/B3_HANDOFF_INDEX_FD3754D1.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/B3_HANDOFF_INDEX_FD3754D1.json","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/FD3754D1_BLOCKER_RECOVERY_QUEUE.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/FD3754D1_BLOCKER_RECOVERY_QUEUE.json","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/FD3754D1_FIVE_HOUR_RESET_RULES.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/FD3754D1_FIVE_HOUR_RESET_RULES.json","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/FD3754D1_MUTUAL_WAKE_LEDGER.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/FD3754D1_MUTUAL_WAKE_LEDGER.json","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/FD3754D1_SOURCE_ARTIFACT_COVERAGE.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/FD3754D1_SOURCE_ARTIFACT_COVERAGE.json","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/FINAL_VALIDATION.json","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/HEARTBEAT_20260706.md","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/MANIFEST.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/PACKAGE_SUMMARY.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/PACKAGE_SUMMARY.json","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/README.md","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/SESSION_LOGBOOK_20260706.md","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/SHA256SUMS.txt","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/001_branch_weight_BRANCH_WEIGHT_FAA2C330_STANDARDIZATION_LEDGER.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/002_marginal_intelligibility_MARGINAL_INTELLIGIBILITY_FAA2C330_STANDARDIZATION_LEDGER.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/003_source_use_SOURCE_USE_FAA2C330_STANDARDIZATION_LEDGER.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/004_adverse_do_not_use_ADVERSE_DO_NOT_USE_FAA2C330_STANDARDIZATION_LEDGER.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/005_normalization_NORMALIZATION_FAA2C330_STANDARDIZATION_LEDGER.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/006_marker_table_MARKER_TABLE_FAA2C330_STANDARDIZATION_LEDGER.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/007_interslavic_correction_INTERSLAVIC_CORRECTION_FAA2C330_STANDARDIZATION_LEDGER.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/008_governance_authority_GOVERNANCE_AUTHORITY_FAA2C330_STANDARDIZATION_MATRIX.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/009_standardization_instructions_STANDARDIZATION_INSTRUCTIONS_FAA2C330.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/010_faa2_blockers_BLOCKER_RECOVERY_QUEUE_FAA2C330.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/011_r6_source_use_gap_R6_SOURCE_USE_GAP_ROWS_FAA2C330.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/012_r6_ethics_blockers_R6_ETHICS_AUTHORITY_BLOCKERS_FAA2C330.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/013_r6_source_gated_support_R6_SOURCE_GATED_SUPPORT_QUEUE_FAA2C330.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/014_pan_turkic_source_use_gap_PAN_TURKIC_SOURCE_USE_GAP_LEDGER_FAA2C330.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/015_pan_turkic_branch_weight_PAN_TURKIC_BRANCH_WEIGHT_BLOCKER_LEDGER_FAA2C330.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/016_pan_turkic_adverse_PAN_TURKIC_ADVERSE_DO_NOT_USE_LEDGER_FAA2C330.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/017_pan_turkic_blockers_PAN_TURKIC_BLOCKER_RECOVERY_QUEUE_FAA2C330.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/018_r7_source_gated_queue_R7_MALAY_SEA_SOURCE_GATED_QUEUE_C7FB.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/019_r7_authority_rules_R7_MALAY_SEA_SELECTED_AUTHORITY_RULES_C7FB.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/020_r7_blockers_R7_MALAY_SEA_BLOCKER_RECOVERY_ROWS_C7FB.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/interlanguage-fable-fd3754d1-whole-corpus-recovery-authority-refresh-20260706/INTERLANGUAGE_FABLE_FD3754D1_WHOLE_CORPUS_RECOVERY_AUTHORITY_REFRESH_20260706/source_artifacts/021_r7_b3_candidates_R7_MALAY_SEA_B3_ARTIFACT_CANDIDATES_C7FB.csv","Fable/interlanguage method context","method/source-use/adverse only; no language authority by itself"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/B3_UPLOADER_READY_SUMMARY.csv","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/DURABLE_STATE_POINTERS.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/MANIFEST.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/PACKAGE_VALIDATION.json","B3/Old-B/package audit context","packaging/audit only; no language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/R3_FAA2C330_BRANCH_AND_PACKET_VERIFICATION.csv","other branch context","review-only until exact R3 source gate matches"
