"status","path","category","source_use_decision","notes"
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_46C03ED5_NONSLAVIC_B63_R6_B63_BATCH_20260706_SHA256SUMS.txt","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_46C03ED5_NONSLAVIC_B63_R6_B63_BATCH_20260706_VALIDATION.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_732E9D62_R3_B63_NONSLAVIC_ROUTE_RESWEEP_BATCH_20260706_AUDIT.md","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_732E9D62_R3_B63_NONSLAVIC_ROUTE_RESWEEP_BATCH_20260706_COMMIT_PAYLOAD_AUDIT.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_732E9D62_R3_B63_NONSLAVIC_ROUTE_RESWEEP_BATCH_20260706_MANIFEST.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_732E9D62_R3_B63_NONSLAVIC_ROUTE_RESWEEP_BATCH_20260706_PLACEHOLDER_REVIEW.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_732E9D62_R3_B63_NONSLAVIC_ROUTE_RESWEEP_BATCH_20260706_ROOT_SUMMARY.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_732E9D62_R3_B63_NONSLAVIC_ROUTE_RESWEEP_BATCH_20260706_SHA256SUMS.txt","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_732E9D62_R3_B63_NONSLAVIC_ROUTE_RESWEEP_BATCH_20260706_VALIDATION.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B63D1B97_NONSLAVIC_8466_39845_ROUTE_BATCH_20260706_AUDIT.md","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B63D1B97_NONSLAVIC_8466_39845_ROUTE_BATCH_20260706_COMMIT_PAYLOAD_AUDIT.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B63D1B97_NONSLAVIC_8466_39845_ROUTE_BATCH_20260706_MANIFEST.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B63D1B97_NONSLAVIC_8466_39845_ROUTE_BATCH_20260706_PLACEHOLDER_REVIEW.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B63D1B97_NONSLAVIC_8466_39845_ROUTE_BATCH_20260706_ROOT_SUMMARY.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B63D1B97_NONSLAVIC_8466_39845_ROUTE_BATCH_20260706_SHA256SUMS.txt","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_B63D1B97_NONSLAVIC_8466_39845_ROUTE_BATCH_20260706_VALIDATION.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/MANIFEST.csv","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/README.md","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/SHA256SUMS.txt","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/b3/B3_ROUTE.csv","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/blockers/R6_B63D1B97_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_B63D1B97_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_B63D1B97_LOCAL_HEAD_NAMED_FILE_HITS.csv","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/ethics/R6_B63D1B97_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/fable/R6_B63D1B97_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/input-verification/R6_B63D1B97_PRIOR_PACKAGE_SHA_VERIFY.csv","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/logs/LOGBOOK_EXCERPT_20260706.md","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/mutual-watch/R6_B63D1B97_MUTUAL_WATCH_OBSERVATION.csv","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/source-use/R6_B63D1B97_SOURCE_USE_CONTINUATION_LEDGER.csv","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_B63D1B97_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
"A","uploader-transfer/r6-b63d1b97-current-head-source-start-continuation-20260706/R6_B63D1B97_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/witness-index/R6_B63D1B97_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","adjacent_r6_b63_source_start_context","do_not_consume_as_r3_authority_without_independent_gate","Adjacent R6 material is context only for R3 Arabic/Persianate lane."
