"term_id","language_lane","english_concept","bucket","output_action","sufficiency_transition_decision","current_reader_status","draft_target_rendering","source_slice_ids","german_or_control_anchor","target_language_witness_ids_for_insufficient_rows","source_context_note","term_alternatives_or_register_note","formula_neighboring_usage_note","interlinear_or_linguistic_scaffold","evidence_basis_summary","acquisition_or_gap_status","draft_support_status","draft_confidence","mathematical_domain","native_review_status","canonical_approval_status","nonclaim_boundary","next_action"
"term-es-0012","spanish","automorphism","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed","translated_slice","automorfismo","R14","Automorphismenring / Automorphismen","","","","Near morphism/representation notation; preserve the -morphism or representation register and avoid over-normalizing historical prose.","DE: Automorphismenring / Automorphismen | EN: automorphism | SPANISH: automorfismo","German/source slice covered; target-language source-canon sidecars record 209 TeX/source hits across 28 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_high_draft","morphism","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
"term-es-0013","spanish","endomorphism","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed_with_source_context_note","translated_slice_addendum_source_bridge","endomorfismo","R15","Homomorphismus in sich / Homomorphismen in sich","","German source uses Homomorphismus-in-sich / Homomorphismen in sich; audited English control renders this as endomorphism(s). Draft only; keep German historical wording visible to reviewers.","","Near Homomorphismus-in-sich wording; keep the historical German anchor visible when using endomorphism in draft.","DE: Homomorphismus in sich / Homomorphismen in sich | EN: endomorphism | SPANISH: endomorfismo","German/source slice covered; target-language source-canon sidecars record 20 TeX/source hits across 9 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_high_draft","morphism","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
"term-es-0014","spanish","homomorphism","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed","translated_slice","homomorfismo","R08;R14","Homomorphismus","","","","Near quotient/submodule notation, especially M/U; preserve quotient-module and residual-class wording around formulas.","DE: Homomorphismus | EN: homomorphism | SPANISH: homomorfismo","German/source slice covered; target-language source-canon sidecars record 984 TeX/source hits across 51 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_high_draft","morphism","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
"term-es-0015","spanish","isomorphism","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed","translated_slice","isomorfismo","R08;R14","isomorph / Isomorphismus","","","","Near quotient/submodule notation, especially M/U; preserve quotient-module and residual-class wording around formulas.","DE: isomorph / Isomorphismus | EN: isomorphism | SPANISH: isomorfismo","German/source slice covered; target-language source-canon sidecars record 403 TeX/source hits across 43 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_high_draft","morphism","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
"term-es-0016","spanish","Noetherian ring","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed_with_source_context_note","translated_slice_with_source_note","anillo noetheriano","R02;R03;R06","Endlichkeitsbedingung / finite-chain theorem","","Modern Noetherian term anchored to German Endlichkeitsbedingung / finite-chain source.","","Near basis/finiteness formulas such as F=A_1f_1+...+A_kf_k; keep theorem, basis, and finiteness wording tied to the displayed representation context.","DE: Endlichkeitsbedingung / finite-chain theorem | EN: Noetherian ring | SPANISH: anillo noetheriano","German/source slice covered; target-language source-canon sidecars record 78 TeX/source hits across 14 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_high_draft","noetherian","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
"term-es-0017","spanish","Noetherian","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed_with_source_context_note","translated_slice_with_source_note","noetheriano","R02;R03;R06","Endlichkeitsbedingung / finite-chain theorem","","Modern Noetherian adjective anchored to German Endlichkeitsbedingung / finite-chain source.","noetheriana with feminine nouns; noetherianos/noetherianas in plural","Near basis/finiteness formulas such as F=A_1f_1+...+A_kf_k; keep theorem, basis, and finiteness wording tied to the displayed representation context.","DE: Endlichkeitsbedingung / finite-chain theorem | EN: Noetherian | SPANISH: noetheriano","German/source slice covered; target-language source-canon sidecars record 262 TeX/source hits across 19 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_high_draft","noetherian","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
"term-es-0018","spanish","irreducible","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed","translated_slice","irreducible","R04;R07;R12;R13","irreduzibel","","","","Near basis/finiteness formulas such as F=A_1f_1+...+A_kf_k; keep theorem, basis, and finiteness wording tied to the displayed representation context.","DE: irreduzibel | EN: irreducible | SPANISH: irreducible","German/source slice covered; target-language source-canon sidecars record 844 TeX/source hits across 45 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_high_draft","representation_theory","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
"term-es-0019","spanish","representation","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed","translated_slice","representación","R11;R12;R13","Darstellung","","","","Near quotient/submodule notation, especially M/U; preserve quotient-module and residual-class wording around formulas.","DE: Darstellung | EN: representation | SPANISH: representación","German/source slice covered; target-language source-canon sidecars record 14 TeX/source hits across 4 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_draft","representation_theory","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
"term-es-0020","spanish","irreducible representation","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed_with_source_context_note","translated_slice_with_source_note","representación irreducible","R12;R13","irreduzible Darstellungsklasse / Darstellung","","Covered through reducible/irreducible representation class contexts; needs specialist review.","","Near quotient/submodule notation, especially M/U; preserve quotient-module and residual-class wording around formulas.","DE: irreduzible Darstellungsklasse / Darstellung | EN: irreducible representation | SPANISH: representación irreducible","German/source slice covered; target-language source-canon sidecars record 3 TeX/source hits across 2 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_draft","representation_theory","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
"term-es-0021","spanish","semisimple","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed_with_manual_review_flag","manual_review_flag_retained","semisimple","R13","vollstaendig reduzibel / halbeinfach","","German anchors for vollständig reduzibel / Halbeinfacher Ring are exact; local Spanish tight search found no exact ring/representation phrase strong enough to remove manual review. Use completamente reducible in direct prose; semisimple only as modern register label pending specialist/native review.","","Near reducibility/direct-sum register; direct prose should prefer complete reducibility language, with semisimple retained only as a modern register label when flagged.","DE: vollstaendig reduzibel / halbeinfach | EN: semisimple | SPANISH: semisimple","German/source slice covered; target-language source-canon sidecars record 5 TeX/source hits across 1 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_draft","representation_theory","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
"term-es-0022","spanish","ring","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed","translated_slice","anillo","R03","Ring / Ringbereich","","Ringbereich rendered contextually as anillo / ámbito de anillos.","","Near ideal-chain and finite-basis conditions; use modern Noetherian wording only as a marked explanatory rendering of Endlichkeitsbedingung or finite-chain source.","DE: Ring / Ringbereich | EN: ring | SPANISH: anillo","German/source slice covered; target-language source-canon sidecars record 1938 TeX/source hits across 62 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_high_draft","ring_theory","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
"term-es-0023","spanish","ideal","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed","translated_slice","ideal","R03;R04;R05","Ideal","","","ideales plural","Near ideal-chain and finite-basis conditions; use modern Noetherian wording only as a marked explanatory rendering of Endlichkeitsbedingung or finite-chain source.","DE: Ideal | EN: ideal | SPANISH: ideal","German/source slice covered; target-language source-canon sidecars record 1169 TeX/source hits across 49 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_high_draft","ring_theory","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
"term-es-0024","spanish","maximal ideal","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed_with_source_context_note","translated_slice_addendum_source_bridge","ideal maximal","R16","Primideale bridge in polynomial quotient zero-point context","","German/source-fidelity witness uses distinct Primideale; audited English control renders the polynomial quotient zero-point ideals as distinct maximal ideals. Draft only; do not generalize this bridge to unrelated Primideal contexts.","","Near polynomial quotient zero-point ideals; maximal-ideal rendering is a source bridge and must not be generalized to every Primideal occurrence.","DE: Primideale bridge in polynomial quotient zero-point context | EN: maximal ideal | SPANISH: ideal maximal","German/source slice covered; target-language source-canon sidecars record 45 TeX/source hits across 13 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_high_draft","ring_theory","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
"term-es-0025","spanish","prime ideal","source-canon sufficient for scoped draft work","draft/non-canonical translation support active","covered_draft_allowed","translated_slice","ideal primo","R05;R07;R09","Primideal","","","","Near basis/finiteness formulas such as F=A_1f_1+...+A_kf_k; keep theorem, basis, and finiteness wording tied to the displayed representation context.","DE: Primideal | EN: prime ideal | SPANISH: ideal primo","German/source slice covered; target-language source-canon sidecars record 308 TeX/source hits across 30 files where available.","not applicable; source-canon baseline sufficient for scoped draft support","draft_support_fields_populated","medium_high_draft","ring_theory","not_native_reviewed","not_approved","draft/non-canonical only; not native reviewed; not approved; not accepted terminology; no gate promotion; no blanket license-clearance claim; no translation-completion claim; no Git push by language lane","Use existing corpus slice plus this row note as draft review material under the sufficiency transition; do not promote or claim review."
