"current_head","language_gate","concept","term","term_type","source_text_path","line_number","line_sha256","short_context","source_use_label","boundary"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","matrix / matrix ring context","concept_english","source-canon-recovery\r3-source-use-routing-continuation-20260706\SOURCE_GATED_DRAFT_ROUTING_ROWS.csv","28","6e614b56da8493793e3605dc616952b24ee3afbda6d11650051cb28c91a82fc4","""C2-DRAFT-0027"",""ar"",""matrix / matrix ring context"",""مصفوفة"",""AR-NOETH-002-E003"",""source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf"",""pdf-page-1:li","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","matrix / matrix ring context","concept_english","source-canon-recovery\r3-source-use-routing-continuation-20260706\SOURCE_GATED_DRAFT_ROUTING_ROWS.csv","46","77f4bbdbca10bca9a9a4fbc2dc38a32b06c7a54a3aee291aebe74b0a84df0205","""C2-DRAFT-0045"",""ar"",""matrix / matrix ring context"",""مصفوفة"",""AR-NOETH-002-E024"",""source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf"",""pdf-page-4:li","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","28","ae862dd3c33127d27f9c4e4c3fd3563dafe8ef919bfdb4d47cf82e701837ff68","""C2-DRAFT-0027"",""ar"",""matrix / matrix ring context"",""مصفوفة"",""AR-NOETH-002-E003"",""AR-NOETH-002"",""True"",""source-file-present; extracted-text-hash-verified"",""True","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","46","766b33dd2a4794d3be76d39453542948fd7e25ef5d4e824f8aee88e09d8aced6","""C2-DRAFT-0045"",""ar"",""matrix / matrix ring context"",""مصفوفة"",""AR-NOETH-002-E024"",""AR-NOETH-002"",""True"",""source-file-present; extracted-text-hash-verified"",""True","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","28","f1022406664f34177666e22795d448033fdcf8305261d4fa7d5df757afa1ab72","""AR-NOETH-002-E003"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""مصفوفة"",""extracted-text\AR-NOETH-002.txt"",""sour","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","35","5b63519c844fc78ee76d26bfa54ccff934e561958448002a30359ffcb0f51d4e","""AR-NOETH-002-E010"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""مصفوفة"",""extracted-text\AR-NOETH-002.txt"",""sour","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","47","bbe339850a8f9dc93ed22e1de021eefaae955b0bb89a49823f31e6d536b35a6a","""AR-NOETH-002-E022"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""مصفوفة"",""extracted-text\AR-NOETH-002.txt"",""sour","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","48","3636bc0b292789c4be13c9de739786c9e3003a95189c747ea472b1673361c480","""AR-NOETH-002-E023"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""مصفوفة"",""extracted-text\AR-NOETH-002.txt"",""sour","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","49","e04347dc5cf7b5e538abdc17a62ebc887ec728596466e606b937043725b5080a","""AR-NOETH-002-E024"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""مصفوفة"",""extracted-text\AR-NOETH-002.txt"",""sour","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\r3-source-use-routing-continuation-20260706\SOURCE_GATED_DRAFT_ROUTING_ROWS.csv","28","6e614b56da8493793e3605dc616952b24ee3afbda6d11650051cb28c91a82fc4","""C2-DRAFT-0027"",""ar"",""matrix / matrix ring context"",""مصفوفة"",""AR-NOETH-002-E003"",""source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf"",""pdf-page-1:li","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\r3-source-use-routing-continuation-20260706\SOURCE_GATED_DRAFT_ROUTING_ROWS.csv","46","77f4bbdbca10bca9a9a4fbc2dc38a32b06c7a54a3aee291aebe74b0a84df0205","""C2-DRAFT-0045"",""ar"",""matrix / matrix ring context"",""مصفوفة"",""AR-NOETH-002-E024"",""source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf"",""pdf-page-4:li","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","26","4b4e8c0cef9d9e60dd54052a32031da6a2e71bd9e8e9764c925a64e622fe5c5f","""AR-NOETH-002-E001"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""دراسة مقارنة بين تأثير ضرب كرونكر وهادامار على ","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","27","e1a66322bea89a1a4cfc816286aceeb86b80a9d49033789c489dca3b25643a74","""AR-NOETH-002-E002"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""دراسة مقارنة بين تأثير ضرب كرونكر وهادامار على ","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","28","2b84af7bc9dcbc776106994cf1c62a3ea7e7ac0d86b41b40a07580d83fcbdda1","""AR-NOETH-002-E003"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""دراسة مقارنة بين تأثير ضرب كرونكر وهادامار على ","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","35","9d96913388e261692824e161f40d1776ab992e2eaf5f69a88a0bb2cf35785d68","""AR-NOETH-002-E010"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""دراسة مقارنة بين تأثير ضرب كرونكر وهادامار على ","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","47","e3586bc7bfb42f0da1a1ee07a6f660f5d488aa04a54f5e8a021a87ef32fe9753","""AR-NOETH-002-E022"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""دراسة مقارنة بين تأثير ضرب كرونكر وهادامار على ","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","48","ea4c621515b0885ffc636e07def19038e6865bb97bcadcba18fbea3c22c9f604","""AR-NOETH-002-E023"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""دراسة مقارنة بين تأثير ضرب كرونكر وهادامار على ","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\EXACT_TERM_CONTEXT_EVIDENCE.csv","49","cb19f19030af6f7744abef69af1377cfe81b8d2f0b81d1239799b061d48efc1f","""AR-NOETH-002-E024"",""AR-NOETH-002"",""ar"",""Noetherian/Artinian matrix-ring examples; Kronecker/Hadamard products"",""دراسة مقارنة بين تأثير ضرب كرونكر وهادامار على ","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\extracted-text\AR-NOETH-002.txt","23","1e1513297ab2db61caf5cf2ca89f841ea854e24ba7406a970b85ee2a3d00c9f3","‫ ما يجعل السالسل التنازلية للمثاليات تصل‬،‫ يحافظ ضرب هادامار على ثبات أبعاد المصفوفة‬،‫ في المقابل‬.‫حد نهائي‬","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\extracted-text\AR-NOETH-002.txt","80","7d89e20dd42c67749b8e221ff87fa120549f5cadc1427f92be4d30e5d2e2f546","‫هادامار على خصائص الحلقات‪ ،‬حيث وجد أن هذا النوع من الضرب يحافظ على استقرار المصفوفة‪ ،‬وهو ما يؤدي‬","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\extracted-text\AR-NOETH-002.txt","148","a49587366e215ebcb5a9f8fd2d53a00ff7bab5ec7a3fb8342f765d9bc5db8356","‫المصفوفة الدائرية‬","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\extracted-text\AR-NOETH-002.txt","149","bb12215fccb4faa6f18bd74e397bf4a90681bd7c9b0d4f08c6b7e924c0f03567","‫المصفوفة الدائرية‪ :‬هي نوع خاص من المصفوفات يتميز بأن عناصرها مرتبة بشكل دائري في المصفوفة الدائرية‪،‬‬","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\extracted-text\AR-NOETH-002.txt","171","aa761ed06773b22088353fcd0f03463322fb7e852dc3956d6009652849727e76","‫ضرب كرونكر‪ :‬هو عملية رياضية تُنتج مصفوفة جديدة عن طريق ضرب كل عنصر في مصفوفة𝐴 بكل عنصر في‬","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\extracted-text\AR-NOETH-002.txt","173","080203431098b2babadd853bc01fddd5d5ad5c0799cb0ef2824ef2e1b2155095","‫مصفوفة𝐵 من نفس الحجم‪ُ ،‬‬","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\extracted-text\AR-NOETH-002.txt","203","9bb5cc4aac3d5f9722e4a475ac7ef8193174a3c72f04904c01aacdd9d9a70078","‫‪.1‬المصفوفة الدائرية المعرفة على ضرب كرونكر‪ :‬حلقة نوثرية وليست أرتينية‬","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\extracted-text\AR-NOETH-002.txt","204","191e4ca89da9bbc382e31babbc929f8730fe4dc84ce8d78117152b6a1c91e9b4","‫ضرب كرونكر يوسع أبعاد المصفوفة‪ ،‬ويضيف تك اررات منظمة من العناصر؛ حيث تزداد حجم المصفوفة‪ ،‬وتكرار‬","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\extracted-text\AR-NOETH-002.txt","226","d9df5deaf4a8eeb1357b53110b8f269b83051298a53648f09fb3de85ad0f5b7b","‫المصفوفة الكبيرة الناتجة عن ضرب كرونكر إلى كتل متكررة تمثل كل منها جزاءا مستقالا‪ .‬هذه الخاصية تجعل المصفوفة‬","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\EXTRACTION_CORRECTNESS_AUDIT.csv","2","b3965856345e03b37462b11521639c7ad16d9ba2376b779f20632f514a0904bc","""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""حلقة برفير والحلقة الحسابية"",""source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetic","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\EXTRACTION_CORRECTNESS_AUDIT.csv","4","89822844c747daa25845a5a82b605b3e1c9960212c12a37bea5c436357939442","""AR-NOETH-003"",""ar"",""Noetherian ring lecture source; algebraic structures"",""البنى الجبرية"",""source-bodies\ar\AR-NOETH-003_SyriaMath_algebraic_structures.pdf"",""T","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\EXTRACTION_CORRECTNESS_AUDIT.csv","5","28645afac8bf427a3790523cfaa977e4bed4b7698424945ac365988645299c8f","""AR-NOETH-004"",""ar"",""Noetherian ring Arabic abstract/provenance"",""MATLIS semi-regularity in trivial ring extensions"",""source-bodies\ar\AR-NOETH-004_KFUPM_eprint","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\EXTRACTION_CORRECTNESS_AUDIT.csv","7","28247a73e6a661b5a29357eeeb8e64f9e77fcb9e458c23207f179a246ca710f8","""FA-IDEAL-002"",""fa_IR"",""Persian ideal/Noetherian ring thesis source-body recovery"",""بررسی گراف مقسوم علیه‌های صفر در حلقه ماتریس‌های مربعی"",""source-bodies\fa_IR","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","2","ef04f8407d76200094b6d4db137dd2e01aa285bdb193ffe19c333c4394cbddf9","""C2-DRAFT-0001"",""ar"",""Noetherian ring"",""الحلقة النوثرية"",""AR-NOETH-001-E001"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""A","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","3","3af59484d578502b9740b55e24588b9618605505ef03d7d222fe3ec5d9a98036","""C2-DRAFT-0002"",""ar"",""Noetherian ring"",""حلقات نوثرية"",""AR-NOETH-001-E002"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arab","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","4","d637e86f358a80af6baa0adbb1fe387d9df09067ee25a43a32d6f5d3ade3dec8","""C2-DRAFT-0003"",""ar"",""Noetherian ring"",""النوثرية"",""AR-NOETH-001-E003"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic R","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","6","5534c081bbdc6d3c30a289df984cd3642eefde11fef9cc066e08c12bd373d98e","""C2-DRAFT-0005"",""ar"",""Noetherian ring"",""النوثرية"",""AR-NOETH-001-E005"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic R","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","8","9afee83535aa46a8aa29bde7191392ec6462aa826cb4d75126b767bd564b3bbe","""C2-DRAFT-0007"",""ar"",""Noetherian ring"",""الحلقة النوثرية"",""AR-NOETH-001-E007"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""A","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","9","c579332ac3d1071dfcd37ad573075389a78f79dc5229ec1f9e4b2f0fabfe7bc2","""C2-DRAFT-0008"",""ar"",""Noetherian ring"",""النوثرية"",""AR-NOETH-001-E008"",""AR-NOETH-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic R","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","52","e1e5d8633d4bf5907383d0d524760804a8e891137825f27836b02d415ce60c21","""C2-DRAFT-0051"",""ar"",""Noetherian ring"",""حلقة نوثرية"",""AR-NOETH-003-E006"",""AR-NOETH-003"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabi","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","53","cfd413f0c80f58f75fdc3015cd949f23693779ad34c6be69b2d17bff012cc9cc","""C2-DRAFT-0052"",""ar"",""Noetherian ring"",""نوثرية"",""AR-NOETH-003-E007"",""AR-NOETH-003"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","56","6cfb3a9c8349424172ab748d5bef9b4a95dc3453c9b2c98e47a921f4d5070b79","""C2-DRAFT-0055"",""ar"",""Noetherian ring"",""نوثرية"",""AR-NOETH-003-E010"",""AR-NOETH-003"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","59","1234035868e7b4719c005496d97e76e21772a0bf3f72574a9809c653a5533c46","""C2-DRAFT-0058"",""ar"",""Noetherian ring"",""الحلقة النوثرية"",""AR-NOETH-004-E001"",""AR-NOETH-004"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""A","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","60","276ec1afe11fd67468a97f31aeb5024731cd704811ce24935399764614315627","""C2-DRAFT-0059"",""ar"",""Noetherian ring"",""نوثرية"",""AR-NOETH-004-E002"",""AR-NOETH-004"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Arabic RTL","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_DRAFT_ELIGIBILITY.csv","63","9381a64d5859ff796ad03000789b2f7dc59c32a40f92a5e1a35152839393f722","""C2-DRAFT-0062"",""fa_IR"",""Noetherian ring"",""نوتری"",""FA-IDEAL-001-E001"",""FA-IDEAL-001"",""True"",""source-file-present; extracted-text-hash-verified"",""True"",""Persian/","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_UNLOCK_ROWS_CARRIED_FORWARD.csv","2","859bbdc0cf96d9fb63e70a9f9df9d397a32543cc0ace93c9066dfd793d90cd2e","""DU-AR-NOETH-001"",""ar"",""Noetherian ring"",""حلقة نوثرية | الحلقة النوثرية | حلقات نوثرية"",""AR-NOETH-001-E001 | AR-NOETH-001-E002 | AR-NOETH-001-E003 | AR-NOETH-00","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\SOURCE_GATED_UNLOCK_ROWS_CARRIED_FORWARD.csv","5","02bf3fc59230dc5545968759ff486f2fab56f94473a77720dd0e189101415480","""DU-FA-NOETH-001"",""fa_IR"",""Noetherian ring"",""حلقه نوتری | حلقه نوتر"",""FA-IDEAL-001-E001 | FA-IDEAL-001-E002 | FA-IDEAL-001-E003 | FA-IDEAL-001-E004 | FA-IDEAL-0","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","source-canon-recovery\r3-extraction-correctness-source-use-audit-20260706\TERM_CONTEXT_EXTRACTION_ROUTE.csv","2","c032193d27a08a60956f1d05f536bf3e57a364988d87bff77218960ebe7c0909","""AR-NOETH-001-E001"",""AR-NOETH-001"",""ar"",""Noetherian ring; ideal; Prüfer/arithmetical rings"",""الحلقة النوثرية"",""extracted-text\AR-NOETH-001.txt"",""source-bodies\a","source-text-occurrence-hit","occurrence evidence only; not native-reviewed, not accepted terminology, no bridge promotion or gate merge"
