target_id,latex_label,aux_locator,baseline_pdf_destination,expose,context,kind,title,compiled_page,source_relpath,source_line,source_occurrence_count,compiled_status
sga1.e03.prop.1-9,III.1.9,III.1.9,proposition.226,III,e03,prop,,44,drafts/SGA1_III_1_4_THROUGH_1_9_English.texfrag,167,1,baseline_aux_present
sga1.e03.cor.2-2,III.2.2,III.2.2,proposition.233,III,e03,cor,,46,drafts/SGA1_III_2_COMPLETE_English.texfrag,69,1,baseline_aux_present
sga1.e03.cor.2-3,III.2.3,III.2.3,proposition.235,III,e03,cor,,47,drafts/SGA1_III_2_COMPLETE_English.texfrag,144,1,baseline_aux_present
sga1.e03.sec.3,III.3,III.3,section*.236,III,e03,sec,Local infinitesimal lifting of morphisms,47,drafts/SGA1_III_3_English.texfrag,3,1,baseline_aux_present
sga1.e03.thm.3-1,III.3.1,III.3.1,proposition.237,III,e03,thm,,47,drafts/SGA1_III_3_English.texfrag,6,1,baseline_aux_present
sga1.e03.cor.3-2,III.3.2,III.3.2,proposition.241,III,e03,cor,,48,drafts/SGA1_III_3_English.texfrag,90,1,baseline_aux_present
sga1.e03.cor.3-3,III.3.3,III.3.3,proposition.242,III,e03,cor,,48,drafts/SGA1_III_3_English.texfrag,108,1,baseline_aux_present
sga1.e03.sec.4,III.4,III.4,section*.243,III,e03,sec,Local infinitesimal lifting of smooth S-schemes,48,drafts/SGA1_III_4_English.texfrag,2,1,baseline_aux_present
sga1.e03.thm.4-1,III.4.1,III.4.1,proposition.244,III,e03,thm,,48,drafts/SGA1_III_4_English.texfrag,5,1,baseline_aux_present
sga1.e03.lem.4-2,III.4.2,III.4.2,proposition.246,III,e03,lem,,49,drafts/SGA1_III_4_English.texfrag,61,1,baseline_aux_present
sga1.e03.sec.4-3,III.4.3,III.4.3,section*.248,III,e03,sec,Remark \theproposition ,49,drafts/SGA1_III_4_English.texfrag,80,1,baseline_aux_present
sga1.e03.sec.5,III.5,III.5,section*.249,III,e03,sec,Global infinitesimal lifting of morphisms,49,drafts/SGA1_III_5_OPENING_THROUGH_5_2_English.texfrag,5,1,baseline_aux_present
sga1.e03.prop.5-1,III.5.1,III.5.1,proposition.251,III,e03,prop,,50,drafts/SGA1_III_5_OPENING_THROUGH_5_2_English.texfrag,46,1,baseline_aux_present
sga1.e03.eq.star,eq:III.5.1.*,{*},AMS.252,III,e03,eq,Global infinitesimal lifting of morphisms,50,drafts/SGA1_III_5_OPENING_THROUGH_5_2_English.texfrag,81,1,baseline_aux_present
sga1.e03.cor.5-2,III.5.2,III.5.2,proposition.253,III,e03,cor,,51,drafts/SGA1_III_5_OPENING_THROUGH_5_2_English.texfrag,174,1,baseline_aux_present
sga1.reader.index.indnot-cb,indnot:cb,III.5.2,proposition.253,,reader,index,,51,drafts/SGA1_III_5_OPENING_THROUGH_5_2_English.texfrag,186,1,baseline_aux_present
sga1.e03.cor.5-3,III.5.3,III.5.3,proposition.254,III,e03,cor,,52,drafts/SGA1_III_5_3_THROUGH_END_English.texfrag,2,1,baseline_aux_present
sga1.e03.cor.5-4,III.5.4,III.5.4,proposition.255,III,e03,cor,,52,drafts/SGA1_III_5_3_THROUGH_END_English.texfrag,21,1,baseline_aux_present
sga1.e03.cor.5-5,III.5.5,III.5.5,proposition.256,III,e03,cor,,52,drafts/SGA1_III_5_3_THROUGH_END_English.texfrag,52,1,baseline_aux_present
sga1.e03.cor.5-6,III.5.6,III.5.6,proposition.257,III,e03,cor,,52,drafts/SGA1_III_5_3_THROUGH_END_English.texfrag,99,1,baseline_aux_present
sga1.e03.cor.5-7,III.5.7,III.5.7,proposition.258,III,e03,cor,,53,drafts/SGA1_III_5_3_THROUGH_END_English.texfrag,134,1,baseline_aux_present
sga1.e03.prop.5-8,III.5.8,III.5.8,proposition.259,III,e03,prop,,53,drafts/SGA1_III_5_3_THROUGH_END_English.texfrag,142,1,baseline_aux_present
sga1.e03.cor.5-9,III.5.9,III.5.9,proposition.260,III,e03,cor,,53,drafts/SGA1_III_5_3_THROUGH_END_English.texfrag,174,1,baseline_aux_present
sga1.e03.sec.6,III.6,III.6,section*.261,III,e03,sec,Global infinitesimal lifting of smooth S-schemes,53,drafts/SGA1_III_6_OPENING_THROUGH_OBSTRUCTION_DERIVATION_English.texfrag,2,1,baseline_aux_present
sga1.e03.prop.6-1,III.6.1,III.6.1,proposition.262,III,e03,prop,,54,drafts/SGA1_III_6_OPENING_THROUGH_OBSTRUCTION_DERIVATION_English.texfrag,38,1,baseline_aux_present
sga1.e03.cor.6-2,III.6.2,III.6.2,proposition.263,III,e03,cor,,54,drafts/SGA1_III_6_OPENING_THROUGH_OBSTRUCTION_DERIVATION_English.texfrag,78,1,baseline_aux_present
sga1.e03.eq.1,eq:III.6.1,{1},AMS.265,III,e03,eq,Global infinitesimal lifting of smooth S-schemes,54,drafts/SGA1_III_6_OPENING_THROUGH_OBSTRUCTION_DERIVATION_English.texfrag,115,1,baseline_aux_present
sga1.e03.eq.2,eq:III.6.2,{2},AMS.267,III,e03,eq,Global infinitesimal lifting of smooth S-schemes,55,drafts/SGA1_III_6_OPENING_THROUGH_OBSTRUCTION_DERIVATION_English.texfrag,123,1,baseline_aux_present
sga1.e03.eq.3,eq:III.6.3,{3},AMS.269,III,e03,eq,Global infinitesimal lifting of smooth S-schemes,55,drafts/SGA1_III_6_OPENING_THROUGH_OBSTRUCTION_DERIVATION_English.texfrag,145,1,baseline_aux_present
sga1.e03.eq.4,eq:III.6.4,{4},AMS.271,III,e03,eq,Global infinitesimal lifting of smooth S-schemes,55,drafts/SGA1_III_6_OPENING_THROUGH_OBSTRUCTION_DERIVATION_English.texfrag,160,1,baseline_aux_present
sga1.e03.thm.6-3,III.6.3,III.6.3,proposition.272,III,e03,thm,,55,drafts/SGA1_III_6_THEOREM_6_3_THROUGH_END_English.texfrag,2,1,baseline_aux_present
sga1.e03.rem.6-4,III.6.4,III.6.4,proposition.274,III,e03,rem,,55,drafts/SGA1_III_6_THEOREM_6_3_THROUGH_END_English.texfrag,20,1,baseline_aux_present
sga1.e03.sec.6-5,III.6.5,III.6.5,section*.276,III,e03,sec,\theproposition ,56,drafts/SGA1_III_6_THEOREM_6_3_THROUGH_END_English.texfrag,37,1,baseline_aux_present
sga1.e03.sec.6-6,III.6.6,III.6.6,section*.278,III,e03,sec,\theproposition ,56,drafts/SGA1_III_6_THEOREM_6_3_THROUGH_END_English.texfrag,53,1,baseline_aux_present
sga1.e03.cor.6-7,III.6.7,III.6.7,proposition.280,III,e03,cor,,56,drafts/SGA1_III_6_THEOREM_6_3_THROUGH_END_English.texfrag,68,1,baseline_aux_present
sga1.e03.cor.6-8,III.6.8,III.6.8,proposition.281,III,e03,cor,,56,drafts/SGA1_III_6_THEOREM_6_3_THROUGH_END_English.texfrag,77,1,baseline_aux_present
sga1.e03.cor.6-9,III.6.9,III.6.9,proposition.282,III,e03,cor,,56,drafts/SGA1_III_6_THEOREM_6_3_THROUGH_END_English.texfrag,88,1,baseline_aux_present
sga1.e03.cor.6-10,III.6.10,III.6.10,proposition.283,III,e03,cor,,56,drafts/SGA1_III_6_THEOREM_6_3_THROUGH_END_English.texfrag,121,1,baseline_aux_present
sga1.e03.sec.7,III.7,III.7,section*.284,III,e03,sec,Application to formal schemes,57,drafts/SGA1_III_7_English.texfrag,3,1,baseline_aux_present
sga1.e03.note.niii-3,nIII.3,9,Hfootnote.289,III,e03,note,,57,drafts/SGA1_III_7_English.texfrag,70,1,baseline_aux_present
sga1.e03.eq.star.key-eq-iii-7-star,eq:III.7.*,{*},AMS.292,III,e03,eq,\textup {(b)} Unequal characteristics,58,drafts/SGA1_III_7_English.texfrag,117,1,baseline_aux_present
sga1.e03.prop.7-1,III.7.1,III.7.1,proposition.293,III,e03,prop,,58,drafts/SGA1_III_7_English.texfrag,132,1,baseline_aux_present
sga1.e03.prop.7-2,III.7.2,III.7.2,proposition.294,III,e03,prop,,58,drafts/SGA1_III_7_English.texfrag,171,1,baseline_aux_present
sga1.e03.thm.7-3,III.7.3,III.7.3,proposition.295,III,e03,thm,,59,drafts/SGA1_III_7_English.texfrag,185,1,baseline_aux_present
sga1.e03.cor.7-4,III.7.4,III.7.4,proposition.296,III,e03,cor,,59,drafts/SGA1_III_7_English.texfrag,206,1,baseline_aux_present
sga1.e04.chapter.unnamed,IV,IV,chapter*.297,IV,e04,chapter,Flat morphisms,60,drafts/SGA1_IV_INTRODUCTION_English.texfrag,4,1,baseline_aux_present
sga1.e04.sec.1,IV.1,IV.1,section*.300,IV,e04,sec,Elementary facts about flat modules,60,drafts/SGA1_IV_1_English.texfrag,2,1,baseline_aux_present
sga1.e04.prop.1-1,IV.1.1,IV.1.1,proposition.301,IV,e04,prop,,61,drafts/SGA1_IV_1_English.texfrag,72,1,baseline_aux_present
sga1.e04.prop.1-2,IV.1.2,IV.1.2,proposition.302,IV,e04,prop,,61,drafts/SGA1_IV_1_English.texfrag,106,1,baseline_aux_present
sga1.e04.prop.1-3,IV.1.3,IV.1.3,proposition.303,IV,e04,prop,,62,drafts/SGA1_IV_1_English.texfrag,137,1,baseline_aux_present
sga1.e04.sec.2,IV.2,IV.2,section*.304,IV,e04,sec,Faithfully flat modules,62,drafts/SGA1_IV_2_English.texfrag,2,1,baseline_aux_present
sga1.e04.prop.2-1,IV.2.1,IV.2.1,proposition.305,IV,e04,prop,,62,drafts/SGA1_IV_2_English.texfrag,38,1,baseline_aux_present
sga1.e04.cor.2-2,IV.2.2,IV.2.2,proposition.306,IV,e04,cor,,63,drafts/SGA1_IV_2_English.texfrag,72,1,baseline_aux_present
sga1.e04.prop.2-3,IV.2.3,IV.2.3,proposition.307,IV,e04,prop,,63,drafts/SGA1_IV_2_English.texfrag,83,1,baseline_aux_present
sga1.e04.cor.2-4,IV.2.4,IV.2.4,proposition.308,IV,e04,cor,,63,drafts/SGA1_IV_2_English.texfrag,104,1,baseline_aux_present
sga1.e04.cor.2-5,IV.2.5,IV.2.5,proposition.309,IV,e04,cor,,63,drafts/SGA1_IV_2_English.texfrag,121,1,baseline_aux_present
sga1.e04.prop.2-6,IV.2.6,IV.2.6,proposition.310,IV,e04,prop,,63,drafts/SGA1_IV_2_English.texfrag,146,1,baseline_aux_present
sga1.e04.sec.3,IV.3,IV.3,section*.311,IV,e04,sec,Relations with completion,64,drafts/SGA1_IV_3_AND_4_English.texfrag,2,1,baseline_aux_present
sga1.e04.prop.3-1,IV.3.1,IV.3.1,proposition.312,IV,e04,prop,,64,drafts/SGA1_IV_3_AND_4_English.texfrag,23,1,baseline_aux_present
sga1.e04.cor.3-2,IV.3.2,IV.3.2,proposition.313,IV,e04,cor,,64,drafts/SGA1_IV_3_AND_4_English.texfrag,30,1,baseline_aux_present
sga1.e04.sec.4,IV.4,IV.4,section*.314,IV,e04,sec,Relations with free modules,64,drafts/SGA1_IV_3_AND_4_English.texfrag,44,1,baseline_aux_present
sga1.e04.prop.4-1,IV.4.1,IV.4.1,proposition.315,IV,e04,prop,,64,drafts/SGA1_IV_3_AND_4_English.texfrag,47,1,baseline_aux_present
sga1.e04.cor.4-2,IV.4.2,IV.4.2,proposition.316,IV,e04,cor,,65,drafts/SGA1_IV_3_AND_4_English.texfrag,89,1,baseline_aux_present
sga1.e04.eq.star,eq:IV.4.*,{*},AMS.318,IV,e04,eq,,65,drafts/SGA1_IV_3_AND_4_English.texfrag,93,1,baseline_aux_present
sga1.e04.cor.4-3,IV.4.3,IV.4.3,proposition.319,IV,e04,cor,,65,drafts/SGA1_IV_3_AND_4_English.texfrag,112,1,baseline_aux_present
sga1.e04.cor.4-4,IV.4.4,IV.4.4,proposition.320,IV,e04,cor,,65,drafts/SGA1_IV_3_AND_4_English.texfrag,137,1,baseline_aux_present
sga1.e04.sec.5,IV.5,IV.5,section*.321,IV,e04,sec,Local criteria for flatness,65,drafts/SGA1_IV_5_English.texfrag,4,1,baseline_aux_present
sga1.e04.prop.5-1,IV.5.1,IV.5.1,proposition.322,IV,e04,prop,,65,drafts/SGA1_IV_5_English.texfrag,7,1,baseline_aux_present
sga1.e04.eq.star.key-eq-iv-5-1-star,eq:IV.5.1.*,{*},AMS.324,IV,e04,eq,,65,drafts/SGA1_IV_5_English.texfrag,16,1,baseline_aux_present
sga1.e04.prop.5-2,IV.5.2,IV.5.2,proposition.325,IV,e04,prop,,66,drafts/SGA1_IV_5_English.texfrag,61,1,baseline_aux_present
sga1.e04.cor.5-3,IV.5.3,IV.5.3,proposition.326,IV,e04,cor,,66,drafts/SGA1_IV_5_English.texfrag,108,1,baseline_aux_present
sga1.e04.cor.5-4,IV.5.4,IV.5.4,proposition.327,IV,e04,cor,,66,drafts/SGA1_IV_5_English.texfrag,122,1,baseline_aux_present
sga1.e04.eq.star.key-eq-iv-5-star,eq:IV.5.*,{*},AMS.329,IV,e04,eq,,66,drafts/SGA1_IV_5_English.texfrag,127,1,baseline_aux_present
sga1.e04.cor.5-5,IV.5.5,IV.5.5,proposition.330,IV,e04,cor,,67,drafts/SGA1_IV_5_English.texfrag,140,1,baseline_aux_present
sga1.e04.thm.5-6,IV.5.6,IV.5.6,proposition.331,IV,e04,thm,,68,drafts/SGA1_IV_5_English.texfrag,236,1,baseline_aux_present
sga1.e04.cor.5-7,IV.5.7,IV.5.7,proposition.332,IV,e04,cor,,68,drafts/SGA1_IV_5_English.texfrag,269,1,baseline_aux_present
sga1.e04.cor.5-8,IV.5.8,IV.5.8,proposition.333,IV,e04,cor,,68,drafts/SGA1_IV_5_English.texfrag,302,1,baseline_aux_present
sga1.e04.cor.5-9,IV.5.9,IV.5.9,proposition.334,IV,e04,cor,,68,drafts/SGA1_IV_5_English.texfrag,322,1,baseline_aux_present
sga1.e04.sec.6,IV.6,IV.6,section*.335,IV,e04,sec,Flat morphisms and open subsets,69,drafts/SGA1_IV_6_English.texfrag,2,1,baseline_aux_present
sga1.e04.lem.6-1,IV.6.1,IV.6.1,proposition.337,IV,e04,lem,,69,drafts/SGA1_IV_6_English.texfrag,13,1,baseline_aux_present
sga1.e04.lem.6-2,IV.6.2,IV.6.2,proposition.338,IV,e04,lem,Chevalley,69,drafts/SGA1_IV_6_English.texfrag,23,1,baseline_aux_present
sga1.e04.lem.6-3,IV.6.3,IV.6.3,proposition.339,IV,e04,lem,,69,drafts/SGA1_IV_6_English.texfrag,29,1,baseline_aux_present
sga1.e04.cor.6-4,IV.6.4,IV.6.4,proposition.340,IV,e04,cor,,69,drafts/SGA1_IV_6_English.texfrag,40,1,baseline_aux_present
sga1.e04.cor.6-5,IV.6.5,IV.6.5,proposition.341,IV,e04,cor,,69,drafts/SGA1_IV_6_English.texfrag,57,1,baseline_aux_present
sga1.e04.thm.6-6,IV.6.6,IV.6.6,proposition.342,IV,e04,thm,,70,drafts/SGA1_IV_6_English.texfrag,82,1,baseline_aux_present
sga1.e04.lem.6-7,IV.6.7,IV.6.7,proposition.345,IV,e04,lem,,70,drafts/SGA1_IV_6_English.texfrag,125,1,baseline_aux_present
sga1.e04.lem.6-8,IV.6.8,IV.6.8,proposition.346,IV,e04,lem,,71,drafts/SGA1_IV_6_English.texfrag,164,1,baseline_aux_present
sga1.e04.cor.6-9,IV.6.9,IV.6.9,proposition.347,IV,e04,cor,,71,drafts/SGA1_IV_6_English.texfrag,195,1,baseline_aux_present
sga1.e04.thm.6-10,IV.6.10,IV.6.10,proposition.348,IV,e04,thm,,71,drafts/SGA1_IV_6_English.texfrag,211,1,baseline_aux_present
sga1.e04.cor.6-11,IV.6.11,IV.6.11,proposition.350,IV,e04,cor,,71,drafts/SGA1_IV_6_English.texfrag,235,1,baseline_aux_present
sga1.e05.chapter.unnamed,V,V,chapter*.351,V,e05,chapter,The fundamental group: generalities,72,drafts/SGA1_V_OPENING_THROUGH_1_4_English.texfrag,4,1,baseline_aux_present
sga1.e05.sec.1,V.1,V.1,section*.354,V,e05,sec,Preschemes with a finite group of operators; quotient preschemes,72,drafts/SGA1_V_OPENING_THROUGH_1_4_English.texfrag,31,1,baseline_aux_present
sga1.e05.prop.1-1,V.1.1,V.1.1,proposition.355,V,e05,prop,,72,drafts/SGA1_V_OPENING_THROUGH_1_4_English.texfrag,60,1,baseline_aux_present
sga1.e05.cor.1-2,V.1.2,V.1.2,proposition.357,V,e05,cor,,73,drafts/SGA1_V_OPENING_THROUGH_1_4_English.texfrag,96,1,baseline_aux_present
sga1.e05.prop.1-3,V.1.3,V.1.3,proposition.358,V,e05,prop,,73,drafts/SGA1_V_OPENING_THROUGH_1_4_English.texfrag,117,1,baseline_aux_present
sga1.e05.cor.1-4,V.1.4,V.1.4,proposition.359,V,e05,cor,,73,drafts/SGA1_V_OPENING_THROUGH_1_4_English.texfrag,135,1,baseline_aux_present
sga1.e05.cor.1-5,V.1.5,V.1.5,proposition.360,V,e05,cor,,73,drafts/SGA1_V_1_5_THROUGH_END_English.texfrag,4,1,baseline_aux_present
sga1.e05.cor.1-6,V.1.6,V.1.6,proposition.361,V,e05,cor,,74,drafts/SGA1_V_1_5_THROUGH_END_English.texfrag,53,1,baseline_aux_present
sga1.e05.def.1-7,V.1.7,V.1.7,proposition.362,V,e05,def,,74,drafts/SGA1_V_1_5_THROUGH_END_English.texfrag,59,1,baseline_aux_present
sga1.e05.prop.1-8,V.1.8,V.1.8,proposition.363,V,e05,prop,,74,drafts/SGA1_V_1_5_THROUGH_END_English.texfrag,69,1,baseline_aux_present
sga1.e05.cor.1-7,cor:V.1.7,V.1.7,proposition.364,V,e05,cor,,74,drafts/SGA1_V_1_5_THROUGH_END_English.texfrag,104,1,baseline_aux_present
sga1.e05.cor.1-8,cor:V.1.8,V.1.8,proposition.365,V,e05,cor,,74,drafts/SGA1_V_1_5_THROUGH_END_English.texfrag,116,1,baseline_aux_present
sga1.e05.prop.1-9,V.1.9,V.1.9,proposition.366,V,e05,prop,,74,drafts/SGA1_V_1_5_THROUGH_END_English.texfrag,125,1,baseline_aux_present
sga1.e05.eq.star,eq:V.1.*,{*},AMS.368,V,e05,eq,Preschemes with a finite group of operators; quotient preschemes,75,drafts/SGA1_V_1_5_THROUGH_END_English.texfrag,169,1,baseline_aux_present
sga1.e05.sec.2,V.2,V.2,section*.369,V,e05,sec,Decomposition and inertia groups. The \'etale case,75,drafts/SGA1_V_2_English.texfrag,2,1,baseline_aux_present
sga1.e05.prop.2-1,V.2.1,V.2.1,proposition.370,V,e05,prop,,76,drafts/SGA1_V_2_English.texfrag,60,1,baseline_aux_present
sga1.e05.prop.2-2,V.2.2,V.2.2,proposition.371,V,e05,prop,,76,drafts/SGA1_V_2_English.texfrag,74,1,baseline_aux_present
sga1.e05.cor.2-3,V.2.3,V.2.3,proposition.372,V,e05,cor,,77,drafts/SGA1_V_2_English.texfrag,136,1,baseline_aux_present
sga1.e05.cor.2-4,V.2.4,V.2.4,proposition.373,V,e05,cor,,77,drafts/SGA1_V_2_English.texfrag,149,1,baseline_aux_present
sga1.e05.rem.2-5,V.2.5,V.2.5,proposition.374,V,e05,rem,,77,drafts/SGA1_V_2_English.texfrag,170,1,baseline_aux_present
sga1.e05.prop.2-6,V.2.6,V.2.6,proposition.377,V,e05,prop,,78,drafts/SGA1_V_2_English.texfrag,275,1,baseline_aux_present
sga1.e05.cor.2-7,V.2.7,V.2.7,proposition.378,V,e05,cor,,78,drafts/SGA1_V_2_English.texfrag,297,1,baseline_aux_present
sga1.e05.def.2-8,V.2.8,V.2.8,proposition.379,V,e05,def,,78,drafts/SGA1_V_2_English.texfrag,325,1,baseline_aux_present
sga1.e05.sec.3,V.3,V.3,section*.380,V,e05,sec,Automorphisms and morphisms of étale coverings,79,drafts/SGA1_V_3_English.texfrag,2,1,baseline_aux_present
sga1.e05.prop.3-1,V.3.1,V.3.1,proposition.381,V,e05,prop,,79,drafts/SGA1_V_3_English.texfrag,5,1,baseline_aux_present
sga1.e05.cor.3-2,V.3.2,V.3.2,proposition.382,V,e05,cor,,79,drafts/SGA1_V_3_English.texfrag,17,1,baseline_aux_present
sga1.e05.lem.3-3,V.3.3,V.3.3,proposition.383,V,e05,lem,a regret concerning Exposé I,79,drafts/SGA1_V_3_English.texfrag,29,1,baseline_aux_present
sga1.e05.cor.3-4,V.3.4,V.3.4,proposition.384,V,e05,cor,,79,drafts/SGA1_V_3_English.texfrag,61,1,baseline_aux_present
sga1.e05.prop.3-5,V.3.5,V.3.5,proposition.385,V,e05,prop,,79,drafts/SGA1_V_3_English.texfrag,67,1,baseline_aux_present
sga1.e05.cor.3-6,V.3.6,V.3.6,proposition.386,V,e05,cor,,79,drafts/SGA1_V_3_English.texfrag,83,1,baseline_aux_present
sga1.e05.prop.3-7,V.3.7,V.3.7,proposition.387,V,e05,prop,,80,drafts/SGA1_V_3_English.texfrag,117,1,baseline_aux_present
sga1.e05.sec.4,V.4,V.4,section*.388,V,e05,sec,Axiomatic conditions for a Galois theory,80,drafts/SGA1_V_4_English.texfrag,4,1,baseline_aux_present
sga1.reader.index.indnot-eb,indnot:eb,V.4,section*.388,,reader,index,Axiomatic conditions for a Galois theory,80,drafts/SGA1_V_4_English.texfrag,47,1,baseline_aux_present
sga1.e05.eq.star.key-eq-v-4-star,eq:V.4.*,{$*$},AMS.390,V,e05,eq,Axiomatic conditions for a Galois theory,81,drafts/SGA1_V_4_English.texfrag,93,1,baseline_aux_present
sga1.reader.index.indnot-ec,indnot:ec,V.4,AMS.390,,reader,index,Axiomatic conditions for a Galois theory,83,drafts/SGA1_V_4_English.texfrag,272,1,baseline_aux_present
sga1.e05.thm.4-1,V.4.1,V.4.1,proposition.391,V,e05,thm,,85,drafts/SGA1_V_4_English.texfrag,445,1,baseline_aux_present
sga1.e05.rem.4-2,V.4.2,V.4.2,proposition.392,V,e05,rem,,85,drafts/SGA1_V_4_English.texfrag,462,1,baseline_aux_present
sga1.e05.sec.5,V.5,V.5,section*.393,V,e05,sec,Galois categories,85,drafts/SGA1_V_5_English.texfrag,2,1,baseline_aux_present
sga1.e05.def.5-1,V.5.1,V.5.1,proposition.394,V,e05,def,,85,drafts/SGA1_V_5_English.texfrag,8,1,baseline_aux_present
sga1.e05.prop.5-2,V.5.2,V.5.2,proposition.396,V,e05,prop,,85,drafts/SGA1_V_5_English.texfrag,59,1,baseline_aux_present
sga1.reader.index.indnot-ed,indnot:ed,V.5.2,proposition.396,,reader,index,,85,drafts/SGA1_V_5_English.texfrag,61,1,baseline_aux_present
sga1.e05.prop.5-3,V.5.3,V.5.3,proposition.397,V,e05,prop,,86,drafts/SGA1_V_5_English.texfrag,115,1,baseline_aux_present
sga1.e05.cor.5-4,V.5.4,V.5.4,proposition.398,V,e05,cor,,86,drafts/SGA1_V_5_English.texfrag,131,1,baseline_aux_present
sga1.e05.prop.5-5,V.5.5,V.5.5,proposition.399,V,e05,prop,,86,drafts/SGA1_V_5_English.texfrag,146,1,baseline_aux_present
sga1.e05.prop.5-6,V.5.6,V.5.6,proposition.401,V,e05,prop,,87,drafts/SGA1_V_5_English.texfrag,193,1,baseline_aux_present
sga1.e05.cor.5-7,V.5.7,V.5.7,proposition.402,V,e05,cor,,87,drafts/SGA1_V_5_English.texfrag,225,1,baseline_aux_present
sga1.reader.index.indnot-ef,indnot:ef,V.5,proposition.402,,reader,index,Proof,87,drafts/SGA1_V_5_English.texfrag,232,1,baseline_aux_present
sga1.e05.prop.5-8,V.5.8,V.5.8,proposition.403,V,e05,prop,,87,drafts/SGA1_V_5_English.texfrag,282,1,baseline_aux_present
sga1.e05.cor.5-9,V.5.9,V.5.9,proposition.404,V,e05,cor,,87,drafts/SGA1_V_5_English.texfrag,300,1,baseline_aux_present
sga1.e05.rem.5-10,V.5.10,V.5.10,proposition.405,V,e05,rem,,88,drafts/SGA1_V_5_English.texfrag,315,1,baseline_aux_present
sga1.e05.rem.5-11,V.5.11,V.5.11,proposition.406,V,e05,rem,,88,drafts/SGA1_V_5_English.texfrag,385,1,baseline_aux_present
sga1.e05.sec.6,V.6,V.6,section*.407,V,e05,sec,Exact functors from one Galois category to another,89,drafts/SGA1_V_6_English.texfrag,2,1,baseline_aux_present
sga1.e05.prop.6-1,V.6.1,V.6.1,proposition.408,V,e05,prop,,89,drafts/SGA1_V_6_English.texfrag,5,1,baseline_aux_present
sga1.e05.cor.6-2,V.6.2,V.6.2,proposition.409,V,e05,cor,,90,drafts/SGA1_V_6_English.texfrag,86,1,baseline_aux_present
sga1.e05.cor.6-3,V.6.3,V.6.3,proposition.410,V,e05,cor,,90,drafts/SGA1_V_6_English.texfrag,102,1,baseline_aux_present
sga1.e05.prop.6-4,V.6.4,V.6.4,proposition.411,V,e05,prop,,91,drafts/SGA1_V_6_English.texfrag,185,1,baseline_aux_present
sga1.e05.cor.6-5,V.6.5,V.6.5,proposition.412,V,e05,cor,,91,drafts/SGA1_V_6_English.texfrag,214,1,baseline_aux_present
sga1.e05.prop.6-6,V.6.6,V.6.6,proposition.413,V,e05,prop,,91,drafts/SGA1_V_6_English.texfrag,223,1,baseline_aux_present
sga1.e05.cor.6-7,V.6.7,V.6.7,proposition.414,V,e05,cor,,92,drafts/SGA1_V_6_English.texfrag,248,1,baseline_aux_present
sga1.e05.cor.6-8,V.6.8,V.6.8,proposition.415,V,e05,cor,,92,drafts/SGA1_V_6_English.texfrag,257,1,baseline_aux_present
sga1.e05.prop.6-9,V.6.9,V.6.9,proposition.416,V,e05,prop,,92,drafts/SGA1_V_6_English.texfrag,264,1,baseline_aux_present
sga1.e05.cor.6-10,V.6.10,V.6.10,proposition.417,V,e05,cor,,92,drafts/SGA1_V_6_English.texfrag,282,1,baseline_aux_present
sga1.e05.prop.6-11,V.6.11,V.6.11,proposition.418,V,e05,prop,,92,drafts/SGA1_V_6_English.texfrag,298,1,baseline_aux_present
sga1.e05.rem.6-12,V.6.12,V.6.12,proposition.419,V,e05,rem,,92,drafts/SGA1_V_6_English.texfrag,321,1,baseline_aux_present
sga1.e05.prop.6-13,V.6.13,V.6.13,proposition.420,V,e05,prop,,92,drafts/SGA1_V_6_English.texfrag,333,1,baseline_aux_present
sga1.e05.sec.7,V.7,V.7,section*.421,V,e05,sec,The case of preschemes,93,drafts/SGA1_V_7_THROUGH_9_English.texfrag,2,1,baseline_aux_present
sga1.reader.index.indnot-eg,indnot:eg,V.7,section*.421,,reader,index,The case of preschemes,93,drafts/SGA1_V_7_THROUGH_9_English.texfrag,39,1,baseline_aux_present
sga1.reader.index.indnot-eg1,indnot:eg1,V.7,section*.421,,reader,index,The case of preschemes,93,drafts/SGA1_V_7_THROUGH_9_English.texfrag,75,1,baseline_aux_present
sga1.reader.index.indnot-eh,indnot:eh,V.7,section*.421,,reader,index,The case of preschemes,93,drafts/SGA1_V_7_THROUGH_9_English.texfrag,80,1,baseline_aux_present
sga1.reader.index.indnot-ei,indnot:ei,V.7,section*.421,,reader,index,The case of preschemes,94,drafts/SGA1_V_7_THROUGH_9_English.texfrag,135,1,baseline_aux_present
sga1.reader.index.indnot-ej,indnot:ej,V.7,section*.421,,reader,index,The case of preschemes,94,drafts/SGA1_V_7_THROUGH_9_English.texfrag,152,1,baseline_aux_present
sga1.e05.sec.8,V.8,V.8,section*.422,V,e05,sec,The case of a normal base prescheme,94,drafts/SGA1_V_7_THROUGH_9_English.texfrag,173,1,baseline_aux_present
sga1.e05.prop.8-1,V.8.1,V.8.1,proposition.423,V,e05,prop,,94,drafts/SGA1_V_7_THROUGH_9_English.texfrag,179,1,baseline_aux_present
sga1.e05.prop.8-2,V.8.2,V.8.2,proposition.424,V,e05,prop,,95,drafts/SGA1_V_7_THROUGH_9_English.texfrag,211,1,baseline_aux_present
sga1.e05.sec.9,V.9,V.9,section*.425,V,e05,sec,The case of disconnected preschemes: multi-Galois categories,95,drafts/SGA1_V_7_THROUGH_9_English.texfrag,249,1,baseline_aux_present
