"package_relative_path","source_use_label","role_summary","extension","size_bytes","sha256","source_body_bucket","original_path_or_derivation","language_boundary","non_claim_boundary"
"provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_download_probe.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","80","BE1305ED064A7704CBC8C2F5222C95EBCCDF61F5EDAFEEA9418E7CF280848AEB","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_metadata_page.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","236526","7850C9CF3BBBFF0DF2F678B87008C06FB36049F82E8C830CC2CC28038A27FB8B","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_show_pdf_probe.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","155134","5A2D14EE71C92CCCBFD2341077E696471B6AB247BD6F26DA5F9121782C0A4620","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_article_page.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","38960","34B3604079FFC0584287F5BDD4B51F67E24F0475B95968A4D2CD0313A62FAA5C","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/almanhal_invariant_phrase_page.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/researchgate_invariant_theory_sections_probe.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","80","2620B98BF76B8E804CE5DD6AF9DCC757E171901332B55CD7B0C04AE07BE7A829","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/shamra_invariance_metadata_refresh.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","236526","FCB3FC4924FCC1E56DB48119D1C5504B5CB2B74FE60F5905A6FCD28C5B91D0E4","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","268299","CA1780E12E4EAD54171F2D825E59ECF8FBACC827A360E80187257D0407FA5D13","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/eldesouky_arabic_latex_repo_page.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","251365","9FF88ECB855CBDED0B1A30C51C797C75EAFBB8396B82A718B504E74D58429586","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/shamra_invariance_systems_ar_page.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","236526","AE762DA0D057CABEC420FB3CA8DB93F95311261CD2CB34EE8C8D0EAB7FF3E1C0","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/yraffah_arabic_latex_book_github_page.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","514680","07D1760C8EA0FC12EA3093C7552FCF3CDAC2CE914739C0D525E1BD2C92E7F600","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T213000Z_arabic_source_canon_round2/downloads/shamra_finite_fields_serial_serial_amp.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","16111","4E6F488AB5FFE5F8E4E6EABCDF5336755A71F17C0D8502933EAF579E7B734098","provenance/html","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","1051","D9B3EA99895DD489C0C9B52DEBCD638E58084C9BE773F89869650E2FA73A677D","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","714","5AADBC30FC94875EDA067B190165C6CB7314982A6CAEDE74B1A7FA0B87205FC8","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","857","E2AD8D8B0BB333EAEA122A3763C11BA8988D3BDED43671EB1C9BF16AB38E70ED","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","2076","FEF7C284D44E98F78126EDF16FE6626F333605223A3BC002F4D33EA8F5B49A2D","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","2398","1BA242B7757FD29D6DDF38758DC810C01E169FA6E3BA2B0F2A1ED37611B9AF08","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","1006","6549E3EAF522E041111E78143154FDC7BF72A10E949042E400C77C75B6B71666","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","835","7B9271742F98110293CF58160FC9EC95D039ADF69767A32B1E898695A9E9652F","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","934","B023497E1CCA0F29CBC99AD6A626AF0B350AB242BB1EEBF6A3960B8C1917B15F","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","1038","BA0F068B7A83D79A9DC333D69925BDED548F4E5E4ACC2B5182FE650EEA825E54","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/archive_math_dictionary_ar_en_fr_djvu.txt.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","2340","3ACA9E784C65D68BD8294216DA10297565856D824E0DE1DD2E6902ADCC8CCC24","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/eldesouky_arabic_latex_repo_page.html.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","4917","A7BCD618CC6ED53C375A52E23279991105C9C2F2605BA5812B94F85C06EAED32","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/shamra_invariance_systems_ar_page.html.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","840","8B8380992C55B49F7CE45CF09EEBE08ACF01B605F5FDBD5BB32393DCADE50AE3","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/yraffah_arabic_latex_book_github_page.html.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","5104","2A3DC77F087301EA12D26255A35B75E915CC0387F21F0FE5E9836A35EC6D919C","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/http-headers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/yraffah_arabic_latex_book.tex.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","902","61474F16E41EA34E7E497CF92A134D5C58A73B4AB6979D2EA282FAF81DB2F83E","provenance/http-headers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/other/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45_first20.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","52760","44222AFFCDB16C842DBB1DC22B200F7FD60BC96D63E09B3A1B68E9E3FEBD4A05","provenance/other","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/other/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45_first40.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","111839","B69465179C330F50FFA238E665DC69C42C85D7A58F66A83CF2D313E5C5B53E9D","provenance/other","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/other/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45_first80.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","239309","2FCBFB414E46229A8742FE869C228FEF9EA5AD6D4357E3100108F24261387497","provenance/other","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/other/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_statistics_probability_license.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","930","9053761570B66FDC880129181338795DFDF560771751D35ABF624AA96C107748","provenance/other","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/arabacademy_math_dic_eng_ar.pdftotext.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/other","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/hiast_kouba_algebra_vol2_2017.pdftotext.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/other","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/nagwa_latex_cls_README.md","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".md","12","987B6B6668D0990983B371B14CB2CB6DA937ACACB825E4432515B1C6565B8329","provenance/other","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/omaritthawi_arabic_mathjax_LICENSE.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","1112","84770F54B1D9D0FDE29F7C794F834E670849A86030B073A96EF3B449F0101F3F","provenance/other","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/omaritthawi_arabic_mathjax_README.md","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".md","14","5D98BB66AD46326EBC2C8F26CB5A70B694A19ACAC23BDF3B87AA1D241D8D9FC6","provenance/other","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/PDF_TEXT_EXTRACTION_SUMMARY_20260705.csv","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".csv","1142","939DF6786B7E47BEE64C0CCD8D1D1747E81EAB01678478C528A55545769EB15F","provenance/other","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/other/20260705T213000Z_arabic_source_canon_round2/downloads/tiaret_mokhtari_algebrelineaire.pdftotext.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/other","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_algebra_linear_arabic.xml","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".xml","851","FB038E04B8EB036402EDC2C9B8BB7BAA51A5DA82B45C275C52EAD1EF2C7E5FF6","provenance/search-results","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_homomorphism_isomorphism_arabic.xml","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".xml","905","97CB020BCDA101CB4922FBAE958DE294BE94ED82BA62B3E472AEF02540BB3ABE","provenance/search-results","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_invariant_theory_arabic.xml","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".xml","889","96C6C04C7801DFE098E736B797841FF3B09A81B9A9BD84C2AB677F70939716D5","provenance/search-results","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/arxiv_noetherian_artinian_arabic.xml","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".xml","1079","4B2DCE8C4294FAE3EE4C68A1D32256B6C067A10B88ADD433DDF991A02188E5A6","provenance/search-results","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_homomorphism.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","81","F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12","provenance/search-results","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_invariant_theory.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","81","F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12","provenance/search-results","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_linear_algebra.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","81","F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12","provenance/search-results","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_code_tex_noetherian_ring.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","81","F08386C055F9F9AFDFC3DA833CE60DD66F548F48ACD82054B86234B038704B12","provenance/search-results","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_repo_arabic_math_latex.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","55","4AF480B8EE5B87B369A76C49BD22C9A783908272EBFFBE97898F8AB0F0772A5F","provenance/search-results","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/search-results/20260705T121500Z_arabic_source_archive_recheck/downloads/github_repo_arabic_tex_algebra.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","55","4AF480B8EE5B87B369A76C49BD22C9A783908272EBFFBE97898F8AB0F0772A5F","provenance/search-results","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/ARABIC_ALGEBRA_TEX_SOURCE_RECOVERY_ROUND3_REPO_SEARCHES_20260705.csv","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".csv","4214","CFC35B708B10ED3DD76B012D2AF4397C1A0BCA19111792DC761F6E91BF724EBF","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/ARABIC_ALGEBRA_TEX_SOURCE_RECOVERY_ROUND3_SEARCHES_20260705.csv","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".csv","6966","BF89FB7E616B94850597EC7AAE6ADF87A37D555F571353B4310A40B2AD292CA0","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/ARABIC_ALGEBRA_TEX_SOURCE_RECOVERY_ROUND3_WEB_PROVENANCE_20260705.csv","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".csv","6189","C40DB793347E5DE863D29CF637046530F0C8CCF52AC641EEF0857A4110FD88F8","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabic_topic.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","14414","19A0E6DE5F9F01D4950AB2E0C10FAD7249C9A200D8EAB86F3EA093CC53EE9707","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
