"row_id","path","class","r7_path_signal","r7_source_evidence","source_use_decision"
"6034-PATH-0090","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0014_46dee9072a_EXACT_BLOCKER_RECOVERY_ROWS_4065F6A4_R9.csv","r9_route_context","false","false","route/context only for R7"
"6034-PATH-0091","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0015_9795fdfe05_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0092","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0016_f07c797bc8_R9_PACKET_INVENTORY_4065F6A4.csv","r9_route_context","false","false","route/context only for R7"
"6034-PATH-0093","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0017_bafce51897_R9_SOURCE_USE_GAP_FABLE_ADVERSE_ROUTE_4065F6A4.csv","r9_route_context","false","false","route/context only for R7"
"6034-PATH-0094","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0018_da6c1898bf_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0095","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0019_c264a62dab_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0096","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0020_ee1f773f1c_SIBLING_WAKE_LEDGER_4065F6A4_R9.csv","r9_route_context","false","false","route/context only for R7"
"6034-PATH-0097","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0021_289675ef83_SUMMARY.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0098","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0022_2227553539_ACTIVE_SESSION_STATE.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0099","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0023_7bfedffebd_AUTHORITY_ETHICS_BOUNDARY_LEDGER_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0100","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0024_3bae88d587_AUTHORITY_ETHICS_BOUNDARY_LEDGER_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0101","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0025_fe943a48ae_B3_HANDOFF_INDEX_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0102","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0026_7613500a08_B3_HANDOFF_INDEX_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0103","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0027_3b7fb5a418_B3_VISIBLE_PRIOR_AUTHORITY_ROOTS_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0104","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0028_9f03d36185_B3_VISIBLE_PRIOR_AUTHORITY_ROOTS_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0105","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0029_ce14438529_BLOCKER_RECOVERY_SURFACE_LEDGER_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0106","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0030_4de86d4b19_BLOCKER_RECOVERY_SURFACE_LEDGER_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0107","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0031_8adc184e32_BRANCH_CHANGED_PATHS_18BBB185_TO_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0108","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0032_9cc0201a2f_BRANCH_CHANGED_PATHS_18BBB185_TO_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0109","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0033_3a78c49f6a_BRANCH_COMMITS_18BBB185_TO_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0110","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0034_806b61e8ca_BRANCH_COMMITS_18BBB185_TO_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0111","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0035_22dbd2949c_BRANCH_WEIGHTING_LEDGER_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0112","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0036_fa96cba97f_BRANCH_WEIGHTING_LEDGER_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0113","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0037_58e8178b41_CURRENT_FRONTIER_VERIFICATION_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0114","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0038_0b7368a9a6_CURRENT_FRONTIER_VERIFICATION_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0115","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0039_db13ff2785_DO_NOT_USE_LEDGER_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0116","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0040_0c5af89cff_DO_NOT_USE_LEDGER_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0117","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0041_34788e02bf_FINAL_VALIDATION.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0118","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0042_09578ac06d_GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0119","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0043_2fd1c1b174_GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0120","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0044_d00a99d182_GIT_OBJECT_EXTRACTION_FAILURES_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0121","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0045_60b0742537_GIT_OBJECT_EXTRACTION_FAILURES_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0122","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0046_19c302101f_HEARTBEAT_20260707.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0123","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0047_1a96e9040e_INTERSLAVIC_CORRECTION_LEDGER_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0124","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0048_f785a0d434_INTERSLAVIC_CORRECTION_LEDGER_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0125","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0049_bd48548ce8_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0126","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0050_9c34752812_MARGINAL_INTELLIGIBILITY_LEDGER_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0127","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0051_4c270cfb33_MARGINAL_INTELLIGIBILITY_LEDGER_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0128","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0052_7ea05b5a34_NORMALIZATION_MARKER_TABLE_LEDGER_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0129","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0053_2a933e782e_NORMALIZATION_MARKER_TABLE_LEDGER_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0130","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0054_87790aa8ca_PACKAGE_SUMMARY_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0131","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0055_14b7185727_PACKAGE_SUMMARY_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0132","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0056_fba1f7ff23_PAYLOAD_GROUP_COUNTS_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0133","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0057_2afe6eded5_PAYLOAD_GROUP_COUNTS_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0134","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0058_cfd297b38e_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0135","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0059_bafd736ce2_SESSION_LOGBOOK_20260707.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0136","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0060_c94fb44536_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0137","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0061_721a2faf2e_SIBLING_WAKE_LEDGER_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0138","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0062_5de8d1de65_SIBLING_WAKE_LEDGER_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0139","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0063_61cf762076_SOURCE_USE_ADVERSE_COVERAGE_LEDGER_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0140","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0064_dc852f68cf_SOURCE_USE_ADVERSE_COVERAGE_LEDGER_4065F6A4.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0141","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0065_4877e29118_0001_4877e29118_B3_AND_INTERLANGUAGE_HANDOFF_SENT_18BBB185.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0142","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0066_776acc8215_0002_776acc8215_BRANCH_COMPARE_COMMITS_A55A9D0F_TO_18BBB185.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0143","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0067_e3437ba712_0003_e3437ba712_BRANCH_COMPARE_FILES_A55A9D0F_TO_18BBB185.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0144","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0068_e196016867_0004_e196016867_BRANCH_COMPARE_SUMMARY_18BBB185.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0145","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0069_70bd8bb8fa_0005_70bd8bb8fa_CHILD_PACKET_INVENTORY_18BBB185.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0146","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0070_e4c63c7133_0006_e4c63c7133_EIGHT_LANE_ROUTE_STATUS_ROWS_18BBB185.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0147","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0071_9d65b8bf8f_0007_9d65b8bf8f_EXACT_BLOCKER_RECOVERY_ROWS_18BBB185.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0148","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0072_28bb2ff57b_0008_28bb2ff57b_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0149","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0073_47a218e59b_0009_47a218e59b_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0150","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0074_83d1d7c120_0010_83d1d7c120_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0151","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0075_5d8ebe7448_0011_5d8ebe7448_SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_18BBB185.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0152","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0076_7aa7deb2e0_0012_7aa7deb2e0_SUMMARY.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0153","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0077_121e2e3660_0013_121e2e3660_VISIBLE_THREAD_WAKE_STATUS_18BBB185.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0154","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0078_5488cbbac4_0014_5488cbbac4_B3_HANDOFF_SENT_1FA37D6D.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0155","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0079_0c6a9bf3a1_0015_0c6a9bf3a1_BRANCH_COMPARE_COMMITS_18BBB185_TO_1FA37D6D.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0156","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0080_2d3e550a40_0016_2d3e550a40_BRANCH_COMPARE_FILES_18BBB185_TO_1FA37D6D.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0157","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0081_565a199b12_0017_565a199b12_BRANCH_COMPARE_SUMMARY_1FA37D6D.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0158","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0082_a4c97d6533_0018_a4c97d6533_CHILD_PACKET_INVENTORY_1FA37D6D.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0159","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0083_12f8ddb048_0019_12f8ddb048_EIGHT_LANE_ROUTE_STATUS_ROWS_1FA37D6D.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0160","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0084_f40fb5030a_0020_f40fb5030a_EXACT_BLOCKER_RECOVERY_ROWS_1FA37D6D.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0161","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0085_0b29954ab9_0021_0b29954ab9_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0162","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0086_88a6bd3dfe_0022_88a6bd3dfe_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0163","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0087_3c3e8cfa84_0023_3c3e8cfa84_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0164","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0088_a40bfdd3fd_0024_a40bfdd3fd_SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_1FA37D6D.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0165","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0089_3199c2670f_0025_3199c2670f_SUMMARY.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0166","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0090_86793d16c0_0026_86793d16c0_B3_AND_SIBLING_HANDOFF_SENT_A55A9D0F.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0167","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0091_3f777e8b2a_0027_3f777e8b2a_CHILD_PACKAGE_INVENTORY_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
