"evidence_intake_row_id","blocker_row_id","checklist_row_id","request_row_id","preflight_row_id","candidate_form_id","source_form_id","term_id","language_lane","english_concept","mathematical_domain","priority","candidate_note_values_sha256","blocker_class","missing_precondition","required_resolution_kind","evidence_intake_status","blank_evidence_fields_per_row","evidence_source_pointer_blank","evidence_date_blank","evidence_route_label_blank","evidence_owner_role_blank","evidence_dispatch_medium_blank","evidence_local_standard_route_blank","evidence_license_context_blank","evidence_decision_note_blank","evidence_values_filled","evidence_source_pointers_filled","evidence_reviewed","blocker_resolution_allowed_now","route_assignment_allowed_now","dispatch_allowed_now","return_ingestion_allowed_now","confirmation_application_allowed_now","reviewer_packet_population_allowed_now","source_text_copy_absent","source_language_terms_copy_absent","personal_contact_details_copy_absent"
"fj-dispatch-blocker-evidence-intake-0072","dispatch-blocker-fj-0072","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0003","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0003","preflight-confirm-apply-candidate-filled-note-form-term-fr-0003","candidate-filled-note-form-term-fr-0003","note-form-term-fr-0003","term-fr-0003","french","Hilbert basis","commutative_algebra","normal","3B2F3836D8C4B6FB7B4D7CE78999158C5303AB0F667CFF06335338A61BFAE225","addressee_or_owner_role_filled","addressee_or_owner_role_filled","fill_non_personal_addressee_or_owner_role","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0073","dispatch-blocker-fj-0073","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0003","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0003","preflight-confirm-apply-candidate-filled-note-form-term-fr-0003","candidate-filled-note-form-term-fr-0003","note-form-term-fr-0003","term-fr-0003","french","Hilbert basis","commutative_algebra","normal","3B2F3836D8C4B6FB7B4D7CE78999158C5303AB0F667CFF06335338A61BFAE225","dispatch_medium_filled","dispatch_medium_filled","fill_dispatch_medium","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0074","dispatch-blocker-fj-0074","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0003","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0003","preflight-confirm-apply-candidate-filled-note-form-term-fr-0003","candidate-filled-note-form-term-fr-0003","note-form-term-fr-0003","term-fr-0003","french","Hilbert basis","commutative_algebra","normal","3B2F3836D8C4B6FB7B4D7CE78999158C5303AB0F667CFF06335338A61BFAE225","local_standard_route_filled","local_standard_route_filled","fill_local_standard_route","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0075","dispatch-blocker-fj-0075","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0003","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0003","preflight-confirm-apply-candidate-filled-note-form-term-fr-0003","candidate-filled-note-form-term-fr-0003","note-form-term-fr-0003","term-fr-0003","french","Hilbert basis","commutative_algebra","normal","3B2F3836D8C4B6FB7B4D7CE78999158C5303AB0F667CFF06335338A61BFAE225","license_context_note_filled","license_context_note_filled","fill_license_context_note","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0076","dispatch-blocker-fj-0076","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","candidate-filled-note-form-term-fr-0004","note-form-term-fr-0004","term-fr-0004","french","localization","commutative_algebra","normal","6B79C1A895B82ADCAB4FAE877F3B88CD8B75746F6BECC74D6867FF94488541DA","route_label_filled","route_label_filled","fill_non_personal_route_label","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0077","dispatch-blocker-fj-0077","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","candidate-filled-note-form-term-fr-0004","note-form-term-fr-0004","term-fr-0004","french","localization","commutative_algebra","normal","6B79C1A895B82ADCAB4FAE877F3B88CD8B75746F6BECC74D6867FF94488541DA","addressee_or_owner_role_filled","addressee_or_owner_role_filled","fill_non_personal_addressee_or_owner_role","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0078","dispatch-blocker-fj-0078","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","candidate-filled-note-form-term-fr-0004","note-form-term-fr-0004","term-fr-0004","french","localization","commutative_algebra","normal","6B79C1A895B82ADCAB4FAE877F3B88CD8B75746F6BECC74D6867FF94488541DA","dispatch_medium_filled","dispatch_medium_filled","fill_dispatch_medium","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0079","dispatch-blocker-fj-0079","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","candidate-filled-note-form-term-fr-0004","note-form-term-fr-0004","term-fr-0004","french","localization","commutative_algebra","normal","6B79C1A895B82ADCAB4FAE877F3B88CD8B75746F6BECC74D6867FF94488541DA","local_standard_route_filled","local_standard_route_filled","fill_local_standard_route","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0080","dispatch-blocker-fj-0080","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","preflight-confirm-apply-candidate-filled-note-form-term-fr-0004","candidate-filled-note-form-term-fr-0004","note-form-term-fr-0004","term-fr-0004","french","localization","commutative_algebra","normal","6B79C1A895B82ADCAB4FAE877F3B88CD8B75746F6BECC74D6867FF94488541DA","license_context_note_filled","license_context_note_filled","fill_license_context_note","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0081","dispatch-blocker-fj-0081","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","candidate-filled-note-form-term-fr-0005","note-form-term-fr-0005","term-fr-0005","french","field","field_theory","normal","D94D26ECC11A56F60DBB89CDC234D2160F9A49B5170EA22AC5AE698B5DBF1229","route_label_filled","route_label_filled","fill_non_personal_route_label","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0082","dispatch-blocker-fj-0082","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","candidate-filled-note-form-term-fr-0005","note-form-term-fr-0005","term-fr-0005","french","field","field_theory","normal","D94D26ECC11A56F60DBB89CDC234D2160F9A49B5170EA22AC5AE698B5DBF1229","addressee_or_owner_role_filled","addressee_or_owner_role_filled","fill_non_personal_addressee_or_owner_role","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0083","dispatch-blocker-fj-0083","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","candidate-filled-note-form-term-fr-0005","note-form-term-fr-0005","term-fr-0005","french","field","field_theory","normal","D94D26ECC11A56F60DBB89CDC234D2160F9A49B5170EA22AC5AE698B5DBF1229","dispatch_medium_filled","dispatch_medium_filled","fill_dispatch_medium","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0084","dispatch-blocker-fj-0084","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","candidate-filled-note-form-term-fr-0005","note-form-term-fr-0005","term-fr-0005","french","field","field_theory","normal","D94D26ECC11A56F60DBB89CDC234D2160F9A49B5170EA22AC5AE698B5DBF1229","local_standard_route_filled","local_standard_route_filled","fill_local_standard_route","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0085","dispatch-blocker-fj-0085","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","preflight-confirm-apply-candidate-filled-note-form-term-fr-0005","candidate-filled-note-form-term-fr-0005","note-form-term-fr-0005","term-fr-0005","french","field","field_theory","normal","D94D26ECC11A56F60DBB89CDC234D2160F9A49B5170EA22AC5AE698B5DBF1229","license_context_note_filled","license_context_note_filled","fill_license_context_note","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0086","dispatch-blocker-fj-0086","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","candidate-filled-note-form-term-fr-0010","note-form-term-fr-0010","term-fr-0010","french","automorphism","morphism","normal","05E2CB6AEA37F568596C10CC2A6372ECB5E5BE066B828D97EDCD9C14B0547218","route_label_filled","route_label_filled","fill_non_personal_route_label","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0087","dispatch-blocker-fj-0087","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","candidate-filled-note-form-term-fr-0010","note-form-term-fr-0010","term-fr-0010","french","automorphism","morphism","normal","05E2CB6AEA37F568596C10CC2A6372ECB5E5BE066B828D97EDCD9C14B0547218","addressee_or_owner_role_filled","addressee_or_owner_role_filled","fill_non_personal_addressee_or_owner_role","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0088","dispatch-blocker-fj-0088","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","candidate-filled-note-form-term-fr-0010","note-form-term-fr-0010","term-fr-0010","french","automorphism","morphism","normal","05E2CB6AEA37F568596C10CC2A6372ECB5E5BE066B828D97EDCD9C14B0547218","dispatch_medium_filled","dispatch_medium_filled","fill_dispatch_medium","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0089","dispatch-blocker-fj-0089","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","candidate-filled-note-form-term-fr-0010","note-form-term-fr-0010","term-fr-0010","french","automorphism","morphism","normal","05E2CB6AEA37F568596C10CC2A6372ECB5E5BE066B828D97EDCD9C14B0547218","local_standard_route_filled","local_standard_route_filled","fill_local_standard_route","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0090","dispatch-blocker-fj-0090","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","preflight-confirm-apply-candidate-filled-note-form-term-fr-0010","candidate-filled-note-form-term-fr-0010","note-form-term-fr-0010","term-fr-0010","french","automorphism","morphism","normal","05E2CB6AEA37F568596C10CC2A6372ECB5E5BE066B828D97EDCD9C14B0547218","license_context_note_filled","license_context_note_filled","fill_license_context_note","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0091","dispatch-blocker-fj-0091","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","candidate-filled-note-form-term-fr-0011","note-form-term-fr-0011","term-fr-0011","french","endomorphism","morphism","normal","454FDA8E676F45E84253AF1AC206483AF092F4985AE2F048152B35109CB349F7","route_label_filled","route_label_filled","fill_non_personal_route_label","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0092","dispatch-blocker-fj-0092","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","candidate-filled-note-form-term-fr-0011","note-form-term-fr-0011","term-fr-0011","french","endomorphism","morphism","normal","454FDA8E676F45E84253AF1AC206483AF092F4985AE2F048152B35109CB349F7","addressee_or_owner_role_filled","addressee_or_owner_role_filled","fill_non_personal_addressee_or_owner_role","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0093","dispatch-blocker-fj-0093","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","candidate-filled-note-form-term-fr-0011","note-form-term-fr-0011","term-fr-0011","french","endomorphism","morphism","normal","454FDA8E676F45E84253AF1AC206483AF092F4985AE2F048152B35109CB349F7","dispatch_medium_filled","dispatch_medium_filled","fill_dispatch_medium","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0094","dispatch-blocker-fj-0094","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","candidate-filled-note-form-term-fr-0011","note-form-term-fr-0011","term-fr-0011","french","endomorphism","morphism","normal","454FDA8E676F45E84253AF1AC206483AF092F4985AE2F048152B35109CB349F7","local_standard_route_filled","local_standard_route_filled","fill_local_standard_route","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0095","dispatch-blocker-fj-0095","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","preflight-confirm-apply-candidate-filled-note-form-term-fr-0011","candidate-filled-note-form-term-fr-0011","note-form-term-fr-0011","term-fr-0011","french","endomorphism","morphism","normal","454FDA8E676F45E84253AF1AC206483AF092F4985AE2F048152B35109CB349F7","license_context_note_filled","license_context_note_filled","fill_license_context_note","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0096","dispatch-blocker-fj-0096","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","candidate-filled-note-form-term-fr-0012","note-form-term-fr-0012","term-fr-0012","french","homomorphism","morphism","normal","6763878D4B18C5A27FBB188ED0376B6967292E013B2D04D571AF03D20DAE0D47","route_label_filled","route_label_filled","fill_non_personal_route_label","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0097","dispatch-blocker-fj-0097","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","candidate-filled-note-form-term-fr-0012","note-form-term-fr-0012","term-fr-0012","french","homomorphism","morphism","normal","6763878D4B18C5A27FBB188ED0376B6967292E013B2D04D571AF03D20DAE0D47","addressee_or_owner_role_filled","addressee_or_owner_role_filled","fill_non_personal_addressee_or_owner_role","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0098","dispatch-blocker-fj-0098","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","candidate-filled-note-form-term-fr-0012","note-form-term-fr-0012","term-fr-0012","french","homomorphism","morphism","normal","6763878D4B18C5A27FBB188ED0376B6967292E013B2D04D571AF03D20DAE0D47","dispatch_medium_filled","dispatch_medium_filled","fill_dispatch_medium","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0099","dispatch-blocker-fj-0099","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","candidate-filled-note-form-term-fr-0012","note-form-term-fr-0012","term-fr-0012","french","homomorphism","morphism","normal","6763878D4B18C5A27FBB188ED0376B6967292E013B2D04D571AF03D20DAE0D47","local_standard_route_filled","local_standard_route_filled","fill_local_standard_route","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0100","dispatch-blocker-fj-0100","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","preflight-confirm-apply-candidate-filled-note-form-term-fr-0012","candidate-filled-note-form-term-fr-0012","note-form-term-fr-0012","term-fr-0012","french","homomorphism","morphism","normal","6763878D4B18C5A27FBB188ED0376B6967292E013B2D04D571AF03D20DAE0D47","license_context_note_filled","license_context_note_filled","fill_license_context_note","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0101","dispatch-blocker-fj-0101","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","candidate-filled-note-form-term-fr-0013","note-form-term-fr-0013","term-fr-0013","french","isomorphism","morphism","normal","CCCAA90749467FB267A4E9F2A0E9597AB52024E4F398ED026922B4D27D32DB65","route_label_filled","route_label_filled","fill_non_personal_route_label","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0102","dispatch-blocker-fj-0102","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","candidate-filled-note-form-term-fr-0013","note-form-term-fr-0013","term-fr-0013","french","isomorphism","morphism","normal","CCCAA90749467FB267A4E9F2A0E9597AB52024E4F398ED026922B4D27D32DB65","addressee_or_owner_role_filled","addressee_or_owner_role_filled","fill_non_personal_addressee_or_owner_role","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0103","dispatch-blocker-fj-0103","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","candidate-filled-note-form-term-fr-0013","note-form-term-fr-0013","term-fr-0013","french","isomorphism","morphism","normal","CCCAA90749467FB267A4E9F2A0E9597AB52024E4F398ED026922B4D27D32DB65","dispatch_medium_filled","dispatch_medium_filled","fill_dispatch_medium","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0104","dispatch-blocker-fj-0104","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","candidate-filled-note-form-term-fr-0013","note-form-term-fr-0013","term-fr-0013","french","isomorphism","morphism","normal","CCCAA90749467FB267A4E9F2A0E9597AB52024E4F398ED026922B4D27D32DB65","local_standard_route_filled","local_standard_route_filled","fill_local_standard_route","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0105","dispatch-blocker-fj-0105","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","preflight-confirm-apply-candidate-filled-note-form-term-fr-0013","candidate-filled-note-form-term-fr-0013","note-form-term-fr-0013","term-fr-0013","french","isomorphism","morphism","normal","CCCAA90749467FB267A4E9F2A0E9597AB52024E4F398ED026922B4D27D32DB65","license_context_note_filled","license_context_note_filled","fill_license_context_note","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0106","dispatch-blocker-fj-0106","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","candidate-filled-note-form-term-ja-0009","note-form-term-ja-0009","term-ja-0009","japanese","tensor product","module_theory","high","9F5417705E498A03118A6E90C17D7684F3C11B9D248EF4D75DF25B3E7E38C2F7","route_label_filled","route_label_filled","fill_non_personal_route_label","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0107","dispatch-blocker-fj-0107","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","candidate-filled-note-form-term-ja-0009","note-form-term-ja-0009","term-ja-0009","japanese","tensor product","module_theory","high","9F5417705E498A03118A6E90C17D7684F3C11B9D248EF4D75DF25B3E7E38C2F7","addressee_or_owner_role_filled","addressee_or_owner_role_filled","fill_non_personal_addressee_or_owner_role","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0108","dispatch-blocker-fj-0108","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","candidate-filled-note-form-term-ja-0009","note-form-term-ja-0009","term-ja-0009","japanese","tensor product","module_theory","high","9F5417705E498A03118A6E90C17D7684F3C11B9D248EF4D75DF25B3E7E38C2F7","dispatch_medium_filled","dispatch_medium_filled","fill_dispatch_medium","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0109","dispatch-blocker-fj-0109","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","candidate-filled-note-form-term-ja-0009","note-form-term-ja-0009","term-ja-0009","japanese","tensor product","module_theory","high","9F5417705E498A03118A6E90C17D7684F3C11B9D248EF4D75DF25B3E7E38C2F7","local_standard_route_filled","local_standard_route_filled","fill_local_standard_route","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0110","dispatch-blocker-fj-0110","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","preflight-confirm-apply-candidate-filled-note-form-term-ja-0009","candidate-filled-note-form-term-ja-0009","note-form-term-ja-0009","term-ja-0009","japanese","tensor product","module_theory","high","9F5417705E498A03118A6E90C17D7684F3C11B9D248EF4D75DF25B3E7E38C2F7","license_context_note_filled","license_context_note_filled","fill_license_context_note","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0111","dispatch-blocker-fj-0111","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0010","request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0010","preflight-confirm-apply-candidate-filled-note-form-term-ja-0010","candidate-filled-note-form-term-ja-0010","note-form-term-ja-0010","term-ja-0010","japanese","module","module_theory","high","08C1C646A6F8047A34A289CCCAD9B71AFEFACFF6756E8698E3318491A7CF807F","route_label_filled","route_label_filled","fill_non_personal_route_label","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0112","dispatch-blocker-fj-0112","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0010","request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0010","preflight-confirm-apply-candidate-filled-note-form-term-ja-0010","candidate-filled-note-form-term-ja-0010","note-form-term-ja-0010","term-ja-0010","japanese","module","module_theory","high","08C1C646A6F8047A34A289CCCAD9B71AFEFACFF6756E8698E3318491A7CF807F","addressee_or_owner_role_filled","addressee_or_owner_role_filled","fill_non_personal_addressee_or_owner_role","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
"fj-dispatch-blocker-evidence-intake-0113","dispatch-blocker-fj-0113","dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0010","request-preflight-confirm-apply-candidate-filled-note-form-term-ja-0010","preflight-confirm-apply-candidate-filled-note-form-term-ja-0010","candidate-filled-note-form-term-ja-0010","note-form-term-ja-0010","term-ja-0010","japanese","module","module_theory","high","08C1C646A6F8047A34A289CCCAD9B71AFEFACFF6756E8698E3318491A7CF807F","dispatch_medium_filled","dispatch_medium_filled","fill_dispatch_medium","blank_unfilled","8","True","True","True","True","True","True","True","True","0","0","False","False","False","False","False","False","False","True","True","True"
