"root","sha_path","resolved_path","expected_sha256","actual_sha256","status"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","BRANCH_COMMITS_18BBB185_TO_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\BRANCH_COMMITS_18BBB185_TO_4065F6A4.csv","2F619AEDBD72475F540E1557269217CB81EA888AE049F06FE7DB881337BB5BF1","2F619AEDBD72475F540E1557269217CB81EA888AE049F06FE7DB881337BB5BF1","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","BRANCH_COMMITS_18BBB185_TO_4065F6A4.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\BRANCH_COMMITS_18BBB185_TO_4065F6A4.json","7471C9B12EA9E8BF531B140B7B6F62C32BD6CA3461524218C11F3C74D2E2689D","7471C9B12EA9E8BF531B140B7B6F62C32BD6CA3461524218C11F3C74D2E2689D","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","BRANCH_WEIGHTING_LEDGER_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\BRANCH_WEIGHTING_LEDGER_4065F6A4.csv","03ACD849E7FAE770F6DE0600F5E8D1803866E8FDCB6E7D14049F005847BC3677","03ACD849E7FAE770F6DE0600F5E8D1803866E8FDCB6E7D14049F005847BC3677","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","BRANCH_WEIGHTING_LEDGER_4065F6A4.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\BRANCH_WEIGHTING_LEDGER_4065F6A4.json","C7C23425E2017A36C78B3249ACF6ED4BF97119ABA0C0987BFB6715A20087C72C","C7C23425E2017A36C78B3249ACF6ED4BF97119ABA0C0987BFB6715A20087C72C","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","CURRENT_FRONTIER_VERIFICATION_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\CURRENT_FRONTIER_VERIFICATION_4065F6A4.csv","5119339652AEAF800DFF3DBAC6F36073047509B925F22017C8AF8DA92C1B356A","5119339652AEAF800DFF3DBAC6F36073047509B925F22017C8AF8DA92C1B356A","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","CURRENT_FRONTIER_VERIFICATION_4065F6A4.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\CURRENT_FRONTIER_VERIFICATION_4065F6A4.json","09FBC7FBC63E9D9E63A84D286AD97729E1064A2FD86AAC1B6D94D6F103D0BD61","09FBC7FBC63E9D9E63A84D286AD97729E1064A2FD86AAC1B6D94D6F103D0BD61","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","DO_NOT_USE_LEDGER_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\DO_NOT_USE_LEDGER_4065F6A4.csv","617924985F1A105DADA6F617B64FAFEE767A39C3949D3A1409B7D8C586FFDDC3","617924985F1A105DADA6F617B64FAFEE767A39C3949D3A1409B7D8C586FFDDC3","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","DO_NOT_USE_LEDGER_4065F6A4.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\DO_NOT_USE_LEDGER_4065F6A4.json","6C085A7279D72BFB3949313179A03274B18183727EB3742FC3A022FE981D8C99","6C085A7279D72BFB3949313179A03274B18183727EB3742FC3A022FE981D8C99","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_4065F6A4.csv","34269AE9B61F5FA66F66937F87BAFDD4D7580CA6769319D395B105AE67206D92","34269AE9B61F5FA66F66937F87BAFDD4D7580CA6769319D395B105AE67206D92","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_4065F6A4.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_4065F6A4.json","6359A6A094EE8F22AD30DDC0F5DD062A6214057B58A804A16512A7F362EB24D0","6359A6A094EE8F22AD30DDC0F5DD062A6214057B58A804A16512A7F362EB24D0","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","GIT_OBJECT_EXTRACTION_FAILURES_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\GIT_OBJECT_EXTRACTION_FAILURES_4065F6A4.csv","718179A60EFAC8ACD662213CD985C8CE3749CE86C954C782BFBBE7732C125102","718179A60EFAC8ACD662213CD985C8CE3749CE86C954C782BFBBE7732C125102","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","GIT_OBJECT_EXTRACTION_FAILURES_4065F6A4.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\GIT_OBJECT_EXTRACTION_FAILURES_4065F6A4.json","A5338D955B09046EC0B16F3A9625B7955C763AAE07DC722E474E6078745F932F","A5338D955B09046EC0B16F3A9625B7955C763AAE07DC722E474E6078745F932F","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","HEARTBEAT_20260707.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\HEARTBEAT_20260707.md","470CCB549802F95AB79C013F605ED86C4A7A334D8DAF4DCEA4C2A9932E2FC00F","470CCB549802F95AB79C013F605ED86C4A7A334D8DAF4DCEA4C2A9932E2FC00F","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","INTERSLAVIC_CORRECTION_LEDGER_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\INTERSLAVIC_CORRECTION_LEDGER_4065F6A4.csv","ED03DB265FB22AADC564B1A8911D21A50CFE9DFE88C9CBEF1A4F4AEFEE56888C","ED03DB265FB22AADC564B1A8911D21A50CFE9DFE88C9CBEF1A4F4AEFEE56888C","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","INTERSLAVIC_CORRECTION_LEDGER_4065F6A4.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\INTERSLAVIC_CORRECTION_LEDGER_4065F6A4.json","0247850F356C45301BD9239E32F6BABA0C0FBA41634675EDE0DC84F1C960AAFE","0247850F356C45301BD9239E32F6BABA0C0FBA41634675EDE0DC84F1C960AAFE","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","MARGINAL_INTELLIGIBILITY_LEDGER_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\MARGINAL_INTELLIGIBILITY_LEDGER_4065F6A4.csv","C3B53714373232560497532AE7618D0EDEE96CB6539A9CD4A651A857A424048B","C3B53714373232560497532AE7618D0EDEE96CB6539A9CD4A651A857A424048B","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","MARGINAL_INTELLIGIBILITY_LEDGER_4065F6A4.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\MARGINAL_INTELLIGIBILITY_LEDGER_4065F6A4.json","8F44D6E8F6D8EF4B32EDAFDB3EF8D9F631D53060D3E89DAAC029E4BE1E7FE38B","8F44D6E8F6D8EF4B32EDAFDB3EF8D9F631D53060D3E89DAAC029E4BE1E7FE38B","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","NORMALIZATION_MARKER_TABLE_LEDGER_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\NORMALIZATION_MARKER_TABLE_LEDGER_4065F6A4.csv","0EB292FF6238368BA5CD0AF959F4906DBDC0216181F83F7963E79F25F0B97497","0EB292FF6238368BA5CD0AF959F4906DBDC0216181F83F7963E79F25F0B97497","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","NORMALIZATION_MARKER_TABLE_LEDGER_4065F6A4.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\NORMALIZATION_MARKER_TABLE_LEDGER_4065F6A4.json","28257D1F04EE511D63113AFA7DE4C38BED1C18596B5D7891CC23A30897321B25","28257D1F04EE511D63113AFA7DE4C38BED1C18596B5D7891CC23A30897321B25","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","PACKAGE_SUMMARY_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\PACKAGE_SUMMARY_4065F6A4.csv","F84670641D2814DAEC9A0DC1871902FB1FE5508D516CCA6BC1E46B1412D23BEC","F84670641D2814DAEC9A0DC1871902FB1FE5508D516CCA6BC1E46B1412D23BEC","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","PACKAGE_SUMMARY_4065F6A4.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\PACKAGE_SUMMARY_4065F6A4.json","2E3E8147B9E525B6EFF03080B3BF18F281F4163FF1C5134AF83186FFD77322A9","2E3E8147B9E525B6EFF03080B3BF18F281F4163FF1C5134AF83186FFD77322A9","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","PAYLOAD_GROUP_COUNTS_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\PAYLOAD_GROUP_COUNTS_4065F6A4.csv","009588BDF00182DE72AD8400813DB0EB290E1B0CF51DD5D86FF11B498B93E0C2","009588BDF00182DE72AD8400813DB0EB290E1B0CF51DD5D86FF11B498B93E0C2","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","PAYLOAD_GROUP_COUNTS_4065F6A4.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\PAYLOAD_GROUP_COUNTS_4065F6A4.json","0A518C879FFDA278A5A76D0893D59FCE0064E13087D5C74D576E5443895461E5","0A518C879FFDA278A5A76D0893D59FCE0064E13087D5C74D576E5443895461E5","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\README.md","0BC6B50CC7EBE21F8B152D385C7CD00E50F105D878AA2873E4BCEBE8B27BBB73","0BC6B50CC7EBE21F8B152D385C7CD00E50F105D878AA2873E4BCEBE8B27BBB73","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","SESSION_LOGBOOK_20260707.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\SESSION_LOGBOOK_20260707.md","D702EFA6FC6EC3D54A6D4FBA63821B50000A306443B7AFE68C4E58A2DD556A09","D702EFA6FC6EC3D54A6D4FBA63821B50000A306443B7AFE68C4E58A2DD556A09","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","SIBLING_WAKE_LEDGER_4065F6A4.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\SIBLING_WAKE_LEDGER_4065F6A4.csv","2B8FB8EAFBFACE13824C092F3751E16A8175190E74A8B1BE9C8D119E21174AF9","2B8FB8EAFBFACE13824C092F3751E16A8175190E74A8B1BE9C8D119E21174AF9","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","SIBLING_WAKE_LEDGER_4065F6A4.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\SIBLING_WAKE_LEDGER_4065F6A4.json","9A27238CFF4012EF6CD8CC0182EEBE4990022DA5B38698D4E33C22312B2C8667","9A27238CFF4012EF6CD8CC0182EEBE4990022DA5B38698D4E33C22312B2C8667","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","source_artifacts/0001_4877e29118_B3_AND_INTERLANGUAGE_HANDOFF_SENT_18BBB185.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0001_4877e29118_B3_AND_INTERLANGUAGE_HANDOFF_SENT_18BBB185.md","9F94CAD40A5E272DFB24167E72AAED279B03E27BE684FB71F01BDB03D5F5E957","9F94CAD40A5E272DFB24167E72AAED279B03E27BE684FB71F01BDB03D5F5E957","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","source_artifacts/0002_776acc8215_BRANCH_COMPARE_COMMITS_A55A9D0F_TO_18BBB185.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0002_776acc8215_BRANCH_COMPARE_COMMITS_A55A9D0F_TO_18BBB185.csv","428E15ACD7093AD4B73810A2154E8251158964B3628DC95B5F23703B01289A92","428E15ACD7093AD4B73810A2154E8251158964B3628DC95B5F23703B01289A92","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","source_artifacts/0003_e3437ba712_BRANCH_COMPARE_FILES_A55A9D0F_TO_18BBB185.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0003_e3437ba712_BRANCH_COMPARE_FILES_A55A9D0F_TO_18BBB185.csv","3CEE2F153AB1815DA26FB9F5D25A1B627E6B83A05E66A2E565CB5BFEB5FBC0C5","3CEE2F153AB1815DA26FB9F5D25A1B627E6B83A05E66A2E565CB5BFEB5FBC0C5","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","source_artifacts/0004_e196016867_BRANCH_COMPARE_SUMMARY_18BBB185.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0004_e196016867_BRANCH_COMPARE_SUMMARY_18BBB185.csv","E7FA00C0023F67E23C0246A0479329A7E82E0BC85A8F679BD7F478996E3FCF22","E7FA00C0023F67E23C0246A0479329A7E82E0BC85A8F679BD7F478996E3FCF22","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","source_artifacts/0005_70bd8bb8fa_CHILD_PACKET_INVENTORY_18BBB185.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0005_70bd8bb8fa_CHILD_PACKET_INVENTORY_18BBB185.csv","E96B4BFE8904736012A80FE818A46C157AE929D3C9CC32E0307D63FE433BA238","E96B4BFE8904736012A80FE818A46C157AE929D3C9CC32E0307D63FE433BA238","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","source_artifacts/0006_e4c63c7133_EIGHT_LANE_ROUTE_STATUS_ROWS_18BBB185.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0006_e4c63c7133_EIGHT_LANE_ROUTE_STATUS_ROWS_18BBB185.csv","4960B2667EAC9A3FB28DA706D9A9D824ABC329DC530A2AEFA0109B913A8A2870","4960B2667EAC9A3FB28DA706D9A9D824ABC329DC530A2AEFA0109B913A8A2870","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","source_artifacts/0007_9d65b8bf8f_EXACT_BLOCKER_RECOVERY_ROWS_18BBB185.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0007_9d65b8bf8f_EXACT_BLOCKER_RECOVERY_ROWS_18BBB185.csv","A0AB09D09DD562DF6E7D28C8B98BBDABD26380E2AFDC1C487A1ED1E21897903C","A0AB09D09DD562DF6E7D28C8B98BBDABD26380E2AFDC1C487A1ED1E21897903C","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","source_artifacts/0008_28bb2ff57b_MANIFEST.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0008_28bb2ff57b_MANIFEST.csv","417CCEBA481AA742DF14A1B2E8F9F14E53861873D3E836348BDB3A2E1B0D1E14","417CCEBA481AA742DF14A1B2E8F9F14E53861873D3E836348BDB3A2E1B0D1E14","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","source_artifacts/0009_47a218e59b_README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0009_47a218e59b_README.md","5E32F6E10B15B57B15D4105257BA21D9FDD60E7CA70D9C7954A06223F921FD2C","5E32F6E10B15B57B15D4105257BA21D9FDD60E7CA70D9C7954A06223F921FD2C","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","source_artifacts/0010_83d1d7c120_SHA256SUMS.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0010_83d1d7c120_SHA256SUMS.txt","3E2A1CF8F925433B4DB2920FF65D407AC8BAAB61CDF67A1E593C33F0604E05BC","3E2A1CF8F925433B4DB2920FF65D407AC8BAAB61CDF67A1E593C33F0604E05BC","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","source_artifacts/0011_5d8ebe7448_SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_18BBB185.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0011_5d8ebe7448_SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_18BBB185.csv","306868664495CB4FA7409804741B2CEFB7F9D06D60D60A1F2ED739BD976CCB90","306868664495CB4FA7409804741B2CEFB7F9D06D60D60A1F2ED739BD976CCB90","ok"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","source_artifacts/0012_7aa7deb2e0_SUMMARY.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0012_7aa7deb2e0_SUMMARY.json","2F0AB4AB7365E485FF1629034028015676AF62B767315ACF66BF4F730B005FB8","2F0AB4AB7365E485FF1629034028015676AF62B767315ACF66BF4F730B005FB8","ok"
