authority_pdf_page	source_volume_page	paper_folio	archive_path	finding	disposition
9	307	307	batch06_current/pdf/cleaned_original_language_26.pdf	AGREEMENT on the section structure, the two-case reduction, and Theorem 3.2. MATERIAL CORRECTIONS: the inherited epsilon-conjugation line applies ψ(-x) to W instead of W̄ and replaces the complex conjugate of ε(W,ψ) by a repeated epsilon term; it changes c¹(W) to cl(W), drops the completion hat on K*, and omits χ after Ind. The inherited H¹ degree agrees with the reasoned canonical repair of the scan's H² misprint, but remains ZERO_ACCEPTED.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
9	307	307	batch06_current/pdf/compiled_source_Paper_26.pdf	AGREEMENT on the section structure, the two-case reduction, and Theorem 3.2. MATERIAL CORRECTIONS: the inherited epsilon-conjugation line applies ψ(-x) to W instead of W̄ and replaces the complex conjugate of ε(W,ψ) by a repeated epsilon term; it changes c¹(W) to cl(W), drops the completion hat on K*, and omits χ after Ind. The inherited H¹ degree agrees with the reasoned canonical repair of the scan's H² misprint, but remains ZERO_ACCEPTED.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
9	307	307	batch06_current/tex/Paper_26.tex	AGREEMENT on the section structure, the two-case reduction, and Theorem 3.2. MATERIAL CORRECTIONS: the inherited epsilon-conjugation line applies ψ(-x) to W instead of W̄ and replaces the complex conjugate of ε(W,ψ) by a repeated epsilon term; it changes c¹(W) to cl(W), drops the completion hat on K*, and omits χ after Ind. The inherited H¹ degree agrees with the reasoned canonical repair of the scan's H² misprint, but remains ZERO_ACCEPTED.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
9	307	307	diagram_witness/images/D026_p009_diag01.png	Comparator-derived narrow crop contains running-head text only and contributes no body reading.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
9	307	307	diagram_witness/images/D026_p009_diag02.png	Comparator-derived full-page witness agrees on Section 3, the epsilon formulas as printed, the scan H² reading, and Theorem 3.2; the canonical H¹ repair was reasoned independently.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
9	307	307	old_recombined_qc/pdf/recombined_26.pdf	AGREEMENT on the section structure, the two-case reduction, and Theorem 3.2. MATERIAL CORRECTIONS: the inherited epsilon-conjugation line applies ψ(-x) to W instead of W̄ and replaces the complex conjugate of ε(W,ψ) by a repeated epsilon term; it changes c¹(W) to cl(W), drops the completion hat on K*, and omits χ after Ind. The inherited H¹ degree agrees with the reasoned canonical repair of the scan's H² misprint, but remains ZERO_ACCEPTED.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
9	307	307	old_recombined_qc/tex/Paper_26.tex	AGREEMENT on the section structure, the two-case reduction, and Theorem 3.2. MATERIAL CORRECTIONS: the inherited epsilon-conjugation line applies ψ(-x) to W instead of W̄ and replaces the complex conjugate of ε(W,ψ) by a repeated epsilon term; it changes c¹(W) to cl(W), drops the completion hat on K*, and omits χ after Ind. The inherited H¹ degree agrees with the reasoned canonical repair of the scan's H² misprint, but remains ZERO_ACCEPTED.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
10	308	308	batch06_current/pdf/cleaned_original_language_26.pdf	AGREEMENT on Tate’s functional equation (3.2.1) and the final identity W(V)=χ(Δ). CANONICAL REPAIRS: the type-correct additive character in ε(χ,−,dx,s) is ψ_L, not the scan’s unsubscripted ψ, and the isolated χ⁻¹(a) is χ⁻¹(x), the bound variable. REJECTION: the inherited derivation swaps f and f-hat, changes da to d*a, replaces f(axΔ) by f(aχΔ), and reverses the comparison integrals. It was not promoted.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
10	308	308	batch06_current/pdf/compiled_source_Paper_26.pdf	AGREEMENT on Tate’s functional equation (3.2.1) and the final identity W(V)=χ(Δ). CANONICAL REPAIRS: the type-correct additive character in ε(χ,−,dx,s) is ψ_L, not the scan’s unsubscripted ψ, and the isolated χ⁻¹(a) is χ⁻¹(x), the bound variable. REJECTION: the inherited derivation swaps f and f-hat, changes da to d*a, replaces f(axΔ) by f(aχΔ), and reverses the comparison integrals. It was not promoted.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
10	308	308	batch06_current/tex/Paper_26.tex	AGREEMENT on Tate’s functional equation (3.2.1) and the final identity W(V)=χ(Δ). CANONICAL REPAIRS: the type-correct additive character in ε(χ,−,dx,s) is ψ_L, not the scan’s unsubscripted ψ, and the isolated χ⁻¹(a) is χ⁻¹(x), the bound variable. REJECTION: the inherited derivation swaps f and f-hat, changes da to d*a, replaces f(axΔ) by f(aχΔ), and reverses the comparison integrals. It was not promoted.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
10	308	308	diagram_witness/images/D026_p010_diag01.png	Comparator-derived main-page witness confirms the printed integral-chain topology, including f versus f-hat, da, a-bar-x, axΔ, the unsubscripted ψ, and χ⁻¹(a); the two latter readings were canonically repaired from mathematical typing and bound-variable scope.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
10	308	308	diagram_witness/images/D026_p010_diag02.png	Comparator-derived terminal crop agrees with the scan’s unsubscripted ε(χ,ψ,dx,1/2), W(V)=χ(Δ), and the opening of 3.3; the canon restores ψ_L and promotes no witness pixels.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
10	308	308	old_recombined_qc/pdf/recombined_26.pdf	AGREEMENT on Tate’s functional equation (3.2.1) and the final identity W(V)=χ(Δ). CANONICAL REPAIRS: the type-correct additive character in ε(χ,−,dx,s) is ψ_L, not the scan’s unsubscripted ψ, and the isolated χ⁻¹(a) is χ⁻¹(x), the bound variable. REJECTION: the inherited derivation swaps f and f-hat, changes da to d*a, replaces f(axΔ) by f(aχΔ), and reverses the comparison integrals. It was not promoted.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
10	308	308	old_recombined_qc/tex/Paper_26.tex	AGREEMENT on Tate’s functional equation (3.2.1) and the final identity W(V)=χ(Δ). CANONICAL REPAIRS: the type-correct additive character in ε(χ,−,dx,s) is ψ_L, not the scan’s unsubscripted ψ, and the isolated χ⁻¹(a) is χ⁻¹(x), the bound variable. REJECTION: the inherited derivation swaps f and f-hat, changes da to d*a, replaces f(axΔ) by f(aχΔ), and reverses the comparison integrals. It was not promoted.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
11	309	309	batch06_current/pdf/cleaned_original_language_26.pdf	AGREEMENT on the lifting argument, the start of Section 4, and the local Weil-group definition. MATERIAL CORRECTIONS: the inherited obstruction is αw₁+w₂ instead of αw₁²+w₂; its total-class expansion ends with an unprinted barred w₂; and both spectral-sequence E₂ rows use Z rather than Z-hat in the Galois row. The inherited K* reading agrees with the reasoned repair of the scan's undefined F*, but no prior object is promoted.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
11	309	309	batch06_current/pdf/compiled_source_Paper_26.pdf	AGREEMENT on the lifting argument, the start of Section 4, and the local Weil-group definition. MATERIAL CORRECTIONS: the inherited obstruction is αw₁+w₂ instead of αw₁²+w₂; its total-class expansion ends with an unprinted barred w₂; and both spectral-sequence E₂ rows use Z rather than Z-hat in the Galois row. The inherited K* reading agrees with the reasoned repair of the scan's undefined F*, but no prior object is promoted.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
11	309	309	batch06_current/tex/Paper_26.tex	AGREEMENT on the lifting argument, the start of Section 4, and the local Weil-group definition. MATERIAL CORRECTIONS: the inherited obstruction is αw₁+w₂ instead of αw₁²+w₂; its total-class expansion ends with an unprinted barred w₂; and both spectral-sequence E₂ rows use Z rather than Z-hat in the Galois row. The inherited K* reading agrees with the reasoned repair of the scan's undefined F*, but no prior object is promoted.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
11	309	309	diagram_witness/images/D026_p011_diag01.png	Comparator-derived full-page witness confirms αw₁²+w₂, the total-class expansion, the scan F* reading, and the Z-hat/Z spectral-sequence pair.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
11	309	309	old_recombined_qc/pdf/recombined_26.pdf	AGREEMENT on the lifting argument, the start of Section 4, and the local Weil-group definition. MATERIAL CORRECTIONS: the inherited obstruction is αw₁+w₂ instead of αw₁²+w₂; its total-class expansion ends with an unprinted barred w₂; and both spectral-sequence E₂ rows use Z rather than Z-hat in the Galois row. The inherited K* reading agrees with the reasoned repair of the scan's undefined F*, but no prior object is promoted.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
11	309	309	old_recombined_qc/tex/Paper_26.tex	AGREEMENT on the lifting argument, the start of Section 4, and the local Weil-group definition. MATERIAL CORRECTIONS: the inherited obstruction is αw₁+w₂ instead of αw₁²+w₂; its total-class expansion ends with an unprinted barred w₂; and both spectral-sequence E₂ rows use Z rather than Z-hat in the Galois row. The inherited K* reading agrees with the reasoned repair of the scan's undefined F*, but no prior object is promoted.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
12	310	310	batch06_current/pdf/cleaned_original_language_26.pdf	AGREEMENT on the Kummer-sequence strategy, the real-case spectral sequence, and the non-surjectivity argument. CANONICAL REPAIRS: restore Z(1) in the domain of 4.2.4, replace the scan’s ‘q pair’ by ‘q impair’ as forced by the displayed zero rows, and retain z∈K̄ in the lifted extension relation. MATERIAL REJECTIONS: the inherited (4.2.2) has codomain (1/2)Z, replaces π₁(K*) by K*/μ∞, misreconstructs the E₂ array, and gives d₂:E₂^{0,1}→E₂^{2,0} instead of d₃:E₃^{0,2}→E₃^{3,0}.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
12	310	310	batch06_current/pdf/compiled_source_Paper_26.pdf	AGREEMENT on the Kummer-sequence strategy, the real-case spectral sequence, and the non-surjectivity argument. CANONICAL REPAIRS: restore Z(1) in the domain of 4.2.4, replace the scan’s ‘q pair’ by ‘q impair’ as forced by the displayed zero rows, and retain z∈K̄ in the lifted extension relation. MATERIAL REJECTIONS: the inherited (4.2.2) has codomain (1/2)Z, replaces π₁(K*) by K*/μ∞, misreconstructs the E₂ array, and gives d₂:E₂^{0,1}→E₂^{2,0} instead of d₃:E₃^{0,2}→E₃^{3,0}.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
12	310	310	batch06_current/tex/Paper_26.tex	AGREEMENT on the Kummer-sequence strategy, the real-case spectral sequence, and the non-surjectivity argument. CANONICAL REPAIRS: restore Z(1) in the domain of 4.2.4, replace the scan’s ‘q pair’ by ‘q impair’ as forced by the displayed zero rows, and retain z∈K̄ in the lifted extension relation. MATERIAL REJECTIONS: the inherited (4.2.2) has codomain (1/2)Z, replaces π₁(K*) by K*/μ∞, misreconstructs the E₂ array, and gives d₂:E₂^{0,1}→E₂^{2,0} instead of d₃:E₃^{0,2}→E₃^{3,0}.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
12	310	310	diagram_witness/images/D026_p012_diag01.png	Comparator-derived upper-page witness confirms codomain Z in (4.2.2), π₁(K*), the exact sequences, the upper E₂ array, and the printed ‘q pair’; the latter was canonically repaired to ‘q impair’ from the array itself.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
12	310	310	diagram_witness/images/D026_p012_diag02.png	Comparator-derived lower-page witness confirms the remainder of the E₂ array, the omitted domain coefficient in 4.2.4, the mathematically correct printed z∈K̄, the F-tilde relations, and d₃; the coefficient was repaired while the z-domain was retained after S03 superseded an over-repair, with no witness promotion.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
12	310	310	old_recombined_qc/pdf/recombined_26.pdf	AGREEMENT on the Kummer-sequence strategy, the real-case spectral sequence, and the non-surjectivity argument. CANONICAL REPAIRS: restore Z(1) in the domain of 4.2.4, replace the scan’s ‘q pair’ by ‘q impair’ as forced by the displayed zero rows, and retain z∈K̄ in the lifted extension relation. MATERIAL REJECTIONS: the inherited (4.2.2) has codomain (1/2)Z, replaces π₁(K*) by K*/μ∞, misreconstructs the E₂ array, and gives d₂:E₂^{0,1}→E₂^{2,0} instead of d₃:E₃^{0,2}→E₃^{3,0}.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
12	310	310	old_recombined_qc/tex/Paper_26.tex	AGREEMENT on the Kummer-sequence strategy, the real-case spectral sequence, and the non-surjectivity argument. CANONICAL REPAIRS: restore Z(1) in the domain of 4.2.4, replace the scan’s ‘q pair’ by ‘q impair’ as forced by the displayed zero rows, and retain z∈K̄ in the lifted extension relation. MATERIAL REJECTIONS: the inherited (4.2.2) has codomain (1/2)Z, replaces π₁(K*) by K*/μ∞, misreconstructs the E₂ array, and gives d₂:E₂^{0,1}→E₂^{2,0} instead of d₃:E₃^{0,2}→E₃^{3,0}.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
13	311	311	batch06_current/pdf/cleaned_original_language_26.pdf	AGREEMENT on the H²/H³ continuation, §§4.3–4.8, and the direct-limit definition. MATERIAL DEFECT: the inherited branch retains the type-invalid final equality inv(∂χ∪α)=χ(α), omitting exp(2πi·); the canon restores the exponential and normalizes “des formules”.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
13	311	311	batch06_current/pdf/compiled_source_Paper_26.pdf	AGREEMENT on the H²/H³ continuation, §§4.3–4.8, and the direct-limit definition. MATERIAL DEFECT: the inherited branch retains the type-invalid final equality inv(∂χ∪α)=χ(α), omitting exp(2πi·); the canon restores the exponential and normalizes “des formules”.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
13	311	311	batch06_current/tex/Paper_26.tex	AGREEMENT on the H²/H³ continuation, §§4.3–4.8, and the direct-limit definition. MATERIAL DEFECT: the inherited branch retains the type-invalid final equality inv(∂χ∪α)=χ(α), omitting exp(2πi·); the canon restores the exponential and normalizes “des formules”.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
13	311	311	diagram_witness/images/D026_p013_diag01.png	Comparator-derived page witness confirms the H²/H³ continuation, reciprocity formulas, and direct-limit display; no pixels or text were promoted.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
13	311	311	old_recombined_qc/pdf/recombined_26.pdf	AGREEMENT on the H²/H³ continuation, §§4.3–4.8, and the direct-limit definition. MATERIAL DEFECT: the inherited branch retains the type-invalid final equality inv(∂χ∪α)=χ(α), omitting exp(2πi·); the canon restores the exponential and normalizes “des formules”.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
13	311	311	old_recombined_qc/tex/Paper_26.tex	AGREEMENT on the H²/H³ continuation, §§4.3–4.8, and the direct-limit definition. MATERIAL DEFECT: the inherited branch retains the type-invalid final equality inv(∂χ∪α)=χ(α), omitting exp(2πi·); the canon restores the exponential and normalizes “des formules”.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
14	312	312	batch06_current/pdf/cleaned_original_language_26.pdf	AGREEMENT on Theorem 4.9 and the three lemmas. CANONICAL CONTROL: the local target is H²(W(K̄_v/K_v),μ_n), the proof of 4.9.1 cites 4.6, and the authority notation includes c̄, L_R*, φ, and m′≥m. Any inherited modernization is comparison-only.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
14	312	312	batch06_current/pdf/compiled_source_Paper_26.pdf	AGREEMENT on Theorem 4.9 and the three lemmas. CANONICAL CONTROL: the local target is H²(W(K̄_v/K_v),μ_n), the proof of 4.9.1 cites 4.6, and the authority notation includes c̄, L_R*, φ, and m′≥m. Any inherited modernization is comparison-only.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
14	312	312	batch06_current/tex/Paper_26.tex	AGREEMENT on Theorem 4.9 and the three lemmas. CANONICAL CONTROL: the local target is H²(W(K̄_v/K_v),μ_n), the proof of 4.9.1 cites 4.6, and the authority notation includes c̄, L_R*, φ, and m′≥m. Any inherited modernization is comparison-only.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
14	312	312	diagram_witness/images/D026_p014_diag01.png	Comparator-derived page witness confirms Theorem 4.9, the printed omitted W and 4.5 cross-reference, and the number-field proof; the canon repairs the two defects independently.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
14	312	312	old_recombined_qc/pdf/recombined_26.pdf	AGREEMENT on Theorem 4.9 and the three lemmas. CANONICAL CONTROL: the local target is H²(W(K̄_v/K_v),μ_n), the proof of 4.9.1 cites 4.6, and the authority notation includes c̄, L_R*, φ, and m′≥m. Any inherited modernization is comparison-only.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
14	312	312	old_recombined_qc/tex/Paper_26.tex	AGREEMENT on Theorem 4.9 and the three lemmas. CANONICAL CONTROL: the local target is H²(W(K̄_v/K_v),μ_n), the proof of 4.9.1 cites 4.6, and the authority notation includes c̄, L_R*, φ, and m′≥m. Any inherited modernization is comparison-only.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
15	313	313	batch06_current/pdf/cleaned_original_language_26.pdf	AGREEMENT on the definition of (Q/Z)_{n,v}, the quotient A, and the start of §5. MATERIAL REJECTION: the inherited exactness diagram changes vertical placement, kernels, and the two A terms; the authority topology was independently replayed.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
15	313	313	batch06_current/pdf/compiled_source_Paper_26.pdf	AGREEMENT on the definition of (Q/Z)_{n,v}, the quotient A, and the start of §5. MATERIAL REJECTION: the inherited exactness diagram changes vertical placement, kernels, and the two A terms; the authority topology was independently replayed.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
15	313	313	batch06_current/tex/Paper_26.tex	AGREEMENT on the definition of (Q/Z)_{n,v}, the quotient A, and the start of §5. MATERIAL REJECTION: the inherited exactness diagram changes vertical placement, kernels, and the two A terms; the authority topology was independently replayed.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
15	313	313	diagram_witness/images/D026_p015_diag01.png	Comparator-derived narrow witness is locator evidence only and was not promoted.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
15	313	313	diagram_witness/images/D026_p015_diag02.png	Comparator-derived exactness-diagram witness confirms the two rows, vertical arrows, equality signs, A terms, and zero terms; semantic replay was made from authority pixels.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
15	313	313	diagram_witness/images/D026_p015_diag03.png	Comparator-derived lower-page witness confirms the §5 heading, 5.1.1–5.1.2, and page boundary; no witness pixels were used.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
15	313	313	old_recombined_qc/pdf/recombined_26.pdf	AGREEMENT on the definition of (Q/Z)_{n,v}, the quotient A, and the start of §5. MATERIAL REJECTION: the inherited exactness diagram changes vertical placement, kernels, and the two A terms; the authority topology was independently replayed.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
15	313	313	old_recombined_qc/tex/Paper_26.tex	AGREEMENT on the definition of (Q/Z)_{n,v}, the quotient A, and the start of §5. MATERIAL REJECTION: the inherited exactness diagram changes vertical placement, kernels, and the two A terms; the authority topology was independently replayed.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
16	314	314	batch06_current/pdf/cleaned_original_language_26.pdf	AGREEMENT on Proposition 5.2, Corollary 5.3, and most prose. MATERIAL DEFECTS: the inherited continuation makes W⊥, rather than V, the decomposed bundle, and writes cl(W) instead of the printed first Chern class c¹(W).	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
16	314	314	batch06_current/pdf/compiled_source_Paper_26.pdf	AGREEMENT on Proposition 5.2, Corollary 5.3, and most prose. MATERIAL DEFECTS: the inherited continuation makes W⊥, rather than V, the decomposed bundle, and writes cl(W) instead of the printed first Chern class c¹(W).	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
16	314	314	batch06_current/tex/Paper_26.tex	AGREEMENT on Proposition 5.2, Corollary 5.3, and most prose. MATERIAL DEFECTS: the inherited continuation makes W⊥, rather than V, the decomposed bundle, and writes cl(W) instead of the printed first Chern class c¹(W).	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
16	314	314	diagram_witness/images/D026_p016_diag01.png	Comparator-derived page witness confirms the authority’s V decomposition and c¹(W) formula, both mistranscribed in the inherited TeX.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
16	314	314	old_recombined_qc/pdf/recombined_26.pdf	AGREEMENT on Proposition 5.2, Corollary 5.3, and most prose. MATERIAL DEFECTS: the inherited continuation makes W⊥, rather than V, the decomposed bundle, and writes cl(W) instead of the printed first Chern class c¹(W).	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
16	314	314	old_recombined_qc/tex/Paper_26.tex	AGREEMENT on Proposition 5.2, Corollary 5.3, and most prose. MATERIAL DEFECTS: the inherited continuation makes W⊥, rather than V, the decomposed bundle, and writes cl(W) instead of the printed first Chern class c¹(W).	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
17	315	315	batch06_current/pdf/cleaned_original_language_26.pdf	AGREEMENT on the conductor argument, Weil–Deligne determinant, and Lemma 5.6. MATERIAL DEFECTS: the inherited text replaces ε(V,0) by an additive-character notation, renumbers the display as (5.3.1) rather than canonical (5.4.1), retains the isolated N′, and says t is morally q^{-1/2} instead of printed q^{-s}.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
17	315	315	batch06_current/pdf/compiled_source_Paper_26.pdf	AGREEMENT on the conductor argument, Weil–Deligne determinant, and Lemma 5.6. MATERIAL DEFECTS: the inherited text replaces ε(V,0) by an additive-character notation, renumbers the display as (5.3.1) rather than canonical (5.4.1), retains the isolated N′, and says t is morally q^{-1/2} instead of printed q^{-s}.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
17	315	315	batch06_current/tex/Paper_26.tex	AGREEMENT on the conductor argument, Weil–Deligne determinant, and Lemma 5.6. MATERIAL DEFECTS: the inherited text replaces ε(V,0) by an additive-character notation, renumbers the display as (5.3.1) rather than canonical (5.4.1), retains the isolated N′, and says t is morally q^{-1/2} instead of printed q^{-s}.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
17	315	315	diagram_witness/images/D026_p017_diag01.png	Comparator-derived upper witness confirms ε(V,0), printed (2.3.1), the isolated N′, and q^{-s}; the canon applies only the logged repairs.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
17	315	315	diagram_witness/images/D026_p017_diag02.png	Comparator-derived lower witness confirms the determinant monomial, W(V)=W(V^{ss}), Lemma 5.6, and its proof; no pixels were promoted.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
17	315	315	old_recombined_qc/pdf/recombined_26.pdf	AGREEMENT on the conductor argument, Weil–Deligne determinant, and Lemma 5.6. MATERIAL DEFECTS: the inherited text replaces ε(V,0) by an additive-character notation, renumbers the display as (5.3.1) rather than canonical (5.4.1), retains the isolated N′, and says t is morally q^{-1/2} instead of printed q^{-s}.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
17	315	315	old_recombined_qc/tex/Paper_26.tex	AGREEMENT on the conductor argument, Weil–Deligne determinant, and Lemma 5.6. MATERIAL DEFECTS: the inherited text replaces ε(V,0) by an additive-character notation, renumbers the display as (5.3.1) rather than canonical (5.4.1), retains the isolated N′, and says t is morally q^{-1/2} instead of printed q^{-s}.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
18	316	316	batch06_current/pdf/cleaned_original_language_26.pdf	AGREEMENT on all three bibliography entries, received date, and full address. No inherited object was promoted; terminal blank space remains excluded.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
18	316	316	batch06_current/pdf/compiled_source_Paper_26.pdf	AGREEMENT on all three bibliography entries, received date, and full address. No inherited object was promoted; terminal blank space remains excluded.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
18	316	316	batch06_current/tex/Paper_26.tex	AGREEMENT on all three bibliography entries, received date, and full address. No inherited object was promoted; terminal blank space remains excluded.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
18	316	316	diagram_witness/images/D026_p018_diag01.png	Comparator-derived end-matter witness confirms bibliography, date, and address; blank remainder was excluded.	ZERO_ACCEPTED comparison witness only; no crop or page image promoted
18	316	316	old_recombined_qc/pdf/recombined_26.pdf	AGREEMENT on all three bibliography entries, received date, and full address. No inherited object was promoted; terminal blank space remains excluded.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
18	316	316	old_recombined_qc/tex/Paper_26.tex	AGREEMENT on all three bibliography entries, received date, and full address. No inherited object was promoted; terminal blank space remains excluded.	ZERO_ACCEPTED; reject wholesale promotion; retain only the independently replayed canonical page record
