"head_context","carry_forward_from","lane_scope","witness_class","source_category","target_family","language_access_target","source_title","source_format","package_relative_path","original_source_url","bytes","sha256","source_use_label","authority_status_current","current_head_action"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","literal_source_body","strict_source_body","Indigenous Americas","Bolivia Quechua candidate","Curriculo base y curriculo regionalizado de la nacion quechua","application/pdf","source-bodies/Indigenous_Americas/Bolivia_Quechua_candidate/R6-IA-P3-003__Curriculo_base_y_curriculo_regionalizado_de_la_nacion_quechua_Curriculo_base_y_curriculo_r.pdf","https://www.minedu.gob.bo/files/publicaciones/upiip/cr-indigenaquechua.pdf","7751929","6ae6ed54d160805ca355600efdfea857ab1029f371dc808b968c56e291f04d9b","local_source_body_for_provenance_review_no_reuse_clearance","body-backed local witness; no native/community/reviewer approval or license clearance claim","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","literal_source_body","strict_source_body","Indigenous Americas","Quechua Central","1 yupana-Quechua Central. Fichas de Trabajo de Matematicas del 1st Primaria - Quechua Central","PDF with extracted text","source-bodies/Indigenous_Americas/Quechua_Central/R6-QA-SAR-001__minedu_quechua_central_1_yupana_matematicas_1primaria.pdf","https://repositorio.minedu.gob.pe/handle/20.500.12799/11978","43460173","2dd710ac1f78dd0efbfcdc2d031f7d2ef16bd477a525f4e9e23c11a99813e284","local_source_body_for_provenance_review_no_reuse_clearance","body-backed local witness; no native/community/reviewer approval or license clearance claim","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","literal_source_body","strict_auxiliary_text","Indigenous Americas","Quechua Central","1 yupana-Quechua Central. Fichas de Trabajo de Matematicas del 1st Primaria - Quechua Central extracted text","extracted_text_auxiliary","source-bodies/Indigenous_Americas/Quechua_Central/R6-QA-SAR-001-AUX__minedu_quechua_central_1_yupana_matematicas_1primaria.txt","https://repositorio.minedu.gob.pe/handle/20.500.12799/11978","111119","973e5cf9ec61e8976bb935469b37720744da3f83801872ae3d323707b08753e6","local_source_body_for_provenance_review_no_reuse_clearance","body-backed local witness; no native/community/reviewer approval or license clearance claim","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","literal_source_body","strict_source_body","Indigenous Americas","Quechua Chanka","1 yupana-Quechua Chanka. Fichas de Trabajo de Matematicas del 1st Primaria - Quechua Chanka","PDF with extracted text","source-bodies/Indigenous_Americas/Quechua_Chanka/R6-QA-SAR-002__minedu_quechua_chanka_1_yupana_matematicas_1primaria.pdf","https://repositorio.minedu.gob.pe/handle/20.500.12799/11979","43286073","006de1956e982cfef9e8c75d7a54c7b06b7745dc8561383070e24f7672c68d05","local_source_body_for_provenance_review_no_reuse_clearance","body-backed local witness; no native/community/reviewer approval or license clearance claim","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","literal_source_body","strict_auxiliary_text","Indigenous Americas","Quechua Chanka","1 yupana-Quechua Chanka. Fichas de Trabajo de Matematicas del 1st Primaria - Quechua Chanka extracted text","extracted_text_auxiliary","source-bodies/Indigenous_Americas/Quechua_Chanka/R6-QA-SAR-002-AUX__minedu_quechua_chanka_1_yupana_matematicas_1primaria.txt","https://repositorio.minedu.gob.pe/handle/20.500.12799/11979","98402","0245389ad7ae0f007c24bc3b76e70f6af303beee0cfb7edf5a3bd28af425e3f6","local_source_body_for_provenance_review_no_reuse_clearance","body-backed local witness; no native/community/reviewer approval or license clearance claim","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","r6_general","provenance_metadata","package_generated_metadata","package-generated","indigenous-creole-sign","LOGBOOK_EXCERPT.md","package_logbook_excerpt","source-bodies/package-generated/indigenous-creole-sign/PACKAGE-LOGBOOK-EXCERPT__LOGBOOK_EXCERPT.md","","814","c3c6e20c085565269deda6089c5d6daa77357d704ad4ad2e1ef583f2c0830b21","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","r6_general","provenance_metadata","package_generated_metadata","package-generated","indigenous-creole-sign","README.md","package_readme","source-bodies/package-generated/indigenous-creole-sign/PACKAGE-README__README.md","","1357","1717029ef515a56044a46f3ca01b647cc70aa44deb7fc0d32b3093b58986d3ff","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","r6_general","provenance_metadata","package_generated_metadata","package-generated","indigenous-creole-sign","SOURCE_USE_LABELS.csv","package_metadata_csv","source-bodies/package-generated/indigenous-creole-sign/PACKAGE-SOURCE-USE-LABELS__SOURCE_USE_LABELS.csv","","1298","c18065398bf60a326ca575a0d7ee6957718ad44e53b606a58f559104560b6497","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Bolivia Quechua / Red Minedu","Calculo de longitudes en la cultura quechua PDF from Red Minedu HTTPS route probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Bolivia_Quechua_Red_Minedu/R6-BOLIVIA-QUECHUA-RETRY-001-PROBE__bolivia_quechua_red_minedu_19985_capture_probe_results_20260705.json","https://red.minedu.gob.bo/repositorio/fuente/19985.pdf","1931","072de7de091c2f571fa5a9a29f67528b4941ec64173411115dc07b2ae43c964b","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Bolivia Quechua / Red Minedu","Calculo de longitudes en la cultura quechua PDF from Red Minedu HTTP route probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Bolivia_Quechua_Red_Minedu/R6-BOLIVIA-QUECHUA-RETRY-001-PROBE__bolivia_quechua_red_minedu_19985_capture_probe_results_20260705.json","http://red.minedu.gob.bo/repositorio/fuente/19985.pdf","1931","072de7de091c2f571fa5a9a29f67528b4941ec64173411115dc07b2ae43c964b","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","creole_contact","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Cape Verdean Kriolu / bilingual education context","Kriolu in School?! A Real Need in Cabo Verde probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Cape_Verdean_Kriolu_Portuguese_mathematics_comparator/CVKRIOLU-MINEDU-RETRY-001-PROBE__cape_verdean_kriolu_source_route_probe_results_20260705.json","https://modernlanguagesopen.org/articles/401/files/submission/proof/401-1-3264-1-10-20221114.pdf","4369","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","creole_contact","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Cape Verdean Kriolu / bilingual education math context","Building Bilingual Education in Cabo Verde: A Practical Guide probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Cape_Verdean_Kriolu_Portuguese_mathematics_comparator/CVKRIOLU-MINEDU-RETRY-001-PROBE__cape_verdean_kriolu_source_route_probe_results_20260705.json","https://livrepository.liverpool.ac.uk/3192956/1/Building%20Bilingual%20Education%20in%20Cabo%20Verde-%20A%20Practical%20Guide%28Digital%29-English.pdf","4369","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","creole_contact","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Cape Verdean Kriolu / Portuguese mathematics comparator","MinEdu Cabo Verde mathematics program 1st cycle probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Cape_Verdean_Kriolu_Portuguese_mathematics_comparator/CVKRIOLU-MINEDU-RETRY-001-PROBE__cape_verdean_kriolu_source_route_probe_results_20260705.json","https://minedu.gov.cv/media/manuais/2020/10/19/Programa_de_Matem%C3%A1tica_do_1%C2%BA_ciclo_VF.pdf","4369","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","creole_contact","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Cape Verdean Kriolu / Portuguese mathematics comparator","MinEdu Cabo Verde mathematics program 2nd cycle 5th to 7th year probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Cape_Verdean_Kriolu_Portuguese_mathematics_comparator/CVKRIOLU-MINEDU-RETRY-001-PROBE__cape_verdean_kriolu_source_route_probe_results_20260705.json","https://minedu.gov.cv/media/manuais/2020/10/19/Programa_de_Matem%C3%A1tica_-_2%C2%BA_ciclo_5%C2%BA_a_7%C2%BA_Ano.pdf","4369","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","creole_contact","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Cape Verdean Kriolu / Portuguese mathematics comparator","MinEdu Cabo Verde mathematics A CTES 10th year experimental program probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Cape_Verdean_Kriolu_Portuguese_mathematics_comparator/CVKRIOLU-MINEDU-RETRY-001-PROBE__cape_verdean_kriolu_source_route_probe_results_20260705.json","https://minedu.gov.cv/media/manuais/2024/08/30/Programa_de_Matem%C3%A1tica_A_CTES_10.%C2%BA_Ano_Vers%C3%A3o_Experimental.pdf","4369","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","sign_access","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","DGS / German Sign Language access route","Sign2MINT app shell plus runtime/polyfills/main/styles assets probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/DGS_German_Sign_Language_access_route/DGS-SAR-001-PROBE__sign_access_dgs_asl_route_probe_results_20260705.json","https://sign2mint.de/page/about","9643","2de9ffa1385bec312e92d541ed0e0b463053ec3c23535d433d54bc9573289113","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","sign_access","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","DGS / German Sign Language access route","Sign2MINT sign-count category cache probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/DGS_German_Sign_Language_access_route/DGS-SAR-001-PROBE__sign_access_dgs_asl_route_probe_results_20260705.json","https://sign2mint-searchcache.s3.eu-central-1.amazonaws.com/signCount.json","9643","2de9ffa1385bec312e92d541ed0e0b463053ec3c23535d433d54bc9573289113","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","sign_access","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","DGS / German Sign Language access route","Sign2MINT signSearch targeted math/statistics probe set probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/DGS_German_Sign_Language_access_route/DGS-SAR-001-PROBE__sign_access_dgs_asl_route_probe_results_20260705.json","https://api.sign2mint.de/dictionaryService/v1/signSearch","9643","2de9ffa1385bec312e92d541ed0e0b463053ec3c23535d433d54bc9573289113","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","sign_access","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","DGS / German Sign Language access route","Sign2MINT dictionaryEntry selected detail probe set probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/DGS_German_Sign_Language_access_route/DGS-SAR-001-PROBE__sign_access_dgs_asl_route_probe_results_20260705.json","https://api.sign2mint.de/dictionaryService/v1/dictionaryEntry","9643","2de9ffa1385bec312e92d541ed0e0b463053ec3c23535d433d54bc9573289113","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","sign_access","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","DGS / German Sign Language access route","Sign2MINT selected video/thumbnail route HEAD metadata probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/DGS_German_Sign_Language_access_route/DGS-SAR-001-PROBE__sign_access_dgs_asl_route_probe_results_20260705.json","https://cdn.openmind-server.de/sign2mint/video/","9643","2de9ffa1385bec312e92d541ed0e0b463053ec3c23535d433d54bc9573289113","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","sign_access","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","DGS / German Sign Language access route","Fachgebaerdenlexikon specialist/vocational sign dictionary comparator probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/DGS_German_Sign_Language_access_route/DGS-SAR-001-PROBE__sign_access_dgs_asl_route_probe_results_20260705.json","https://fachgebaerdenlexikon.de/de/home/","9643","2de9ffa1385bec312e92d541ed0e0b463053ec3c23535d433d54bc9573289113","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","sign_access","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","DGS / German Sign Language access route","University of Goettingen mathematics videos in DGS page probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/DGS_German_Sign_Language_access_route/DGS-SAR-001-PROBE__sign_access_dgs_asl_route_probe_results_20260705.json","https://www.uni-goettingen.de/de/videos%2Bin%2Bdeutscher%2Bgeb%C3%A4rdensprache%2B%28dgs%29/693397.html","9643","2de9ffa1385bec312e92d541ed0e0b463053ec3c23535d433d54bc9573289113","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","sign_access","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","DGS / German Sign Language access route","University of Goettingen DGS math-video HEAD metadata probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/DGS_German_Sign_Language_access_route/DGS-SAR-001-PROBE__sign_access_dgs_asl_route_probe_results_20260705.json","https://studip.uni-goettingen.de/plugins.php/mediacastplugin/media/check/...","9643","2de9ffa1385bec312e92d541ed0e0b463053ec3c23535d433d54bc9573289113","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","sign_access","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","ASL / American Sign Language STEM access route","ASL-STEM home/category index probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/DGS_German_Sign_Language_access_route/DGS-SAR-001-PROBE__sign_access_dgs_asl_route_probe_results_20260705.json","https://aslstem.cs.washington.edu/","9643","2de9ffa1385bec312e92d541ed0e0b463053ec3c23535d433d54bc9573289113","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","sign_access","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","ASL / American Sign Language STEM access route","ASL-CORE Physics: Equation probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/DGS_German_Sign_Language_access_route/DGS-SAR-001-PROBE__sign_access_dgs_asl_route_probe_results_20260705.json","https://aslcore.org/physics/entries/?id=equation","9643","2de9ffa1385bec312e92d541ed0e0b463053ec3c23535d433d54bc9573289113","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","sign_access","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","ASL / American Sign Language STEM access route","ASL-CORE Computer Science: Array probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/DGS_German_Sign_Language_access_route/DGS-SAR-001-PROBE__sign_access_dgs_asl_route_probe_results_20260705.json","https://aslcore.org/computerscience/entries/?id=array","9643","2de9ffa1385bec312e92d541ed0e0b463053ec3c23535d433d54bc9573289113","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Ecuador EIB / CNIB official page","Curriculos Nacionales Interculturales Bilingues official page probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Ecuador_EIB_CNIB_official_page/R6-ECUADOR-EIB-RETRY-001-PROBE__ecuador_mineduc_kichwa_cnib_route_retry_probe_results_20260705.json","https://educacion.gob.ec/curriculos-nacionales-interculturales-bilingues/","7453","71103d8c23676e3c11f3bd4471b19261b6d2cc0d2bb12c98a40f6908dd142b77","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Ecuador Kichwa CNIB","KICHWA_CNIB_2017.pdf exact official route probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Ecuador_EIB_CNIB_official_page/R6-ECUADOR-EIB-RETRY-001-PROBE__ecuador_mineduc_kichwa_cnib_route_retry_probe_results_20260705.json","https://educacion.gob.ec/wp-content/uploads/downloads/2017/03/KICHWA_CNIB_2017.pdf","7453","71103d8c23676e3c11f3bd4471b19261b6d2cc0d2bb12c98a40f6908dd142b77","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Guarani/Paraguay","MEC page route: Programa de alfabetizacion no formal probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Guarani_Paraguay/R6-PARAGUAY-GUARANI-RETRY-001-PROBE__paraguay_guarani_mec_prodepa_route_retry_probe_results_20260705.json","https://www.mec.gov.py/cms?ref=295084-programa-de-alfabetizacion-no-formal","3571","3eb3ec1a3edde56c935d1f79f5628c015b36f346011440fb632e0b17cab29912","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Paraguay Guarani/Matematica PRODEPA","Search-visible MEC page filenames: Alfa Material del Partic-Matematica PRODEPA PREPARA-2012.pdf; Alfa Prodepa PREPARA-Guarani L1-2012.pdf; Alfa Cartel de lectura-GUARANI-2012.pdf probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Guarani_Paraguay/R6-PARAGUAY-GUARANI-RETRY-001-PROBE__paraguay_guarani_mec_prodepa_route_retry_probe_results_20260705.json","https://www.mec.gov.py/cms?ref=295084-programa-de-alfabetizacion-no-formal","3571","3eb3ec1a3edde56c935d1f79f5628c015b36f346011440fb632e0b17cab29912","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Paraguay MEC CMS contextual official PDF routes","MEC cms_v2 official PDF endpoints surfaced by search: Matematica y sus Tecnologias 9823; Guarani Nee 9825; Diseno Curricular 7178; DGEP/MEC 7179 probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Guarani_Paraguay/R6-PARAGUAY-GUARANI-RETRY-001-PROBE__paraguay_guarani_mec_prodepa_route_retry_probe_results_20260705.json","https://www.mec.gov.py/cms_v2/adjuntos/9823; https://www.mec.gov.py/cms_v2/adjuntos/9825?1415802976=; https://www.mec.gov.py/cms_v2/adjuntos/7178; https://www.mec.gov.py/cms_v2/adjuntos/7179","3571","3eb3ec1a3edde56c935d1f79f5628c015b36f346011440fb632e0b17cab29912","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","r6_general","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Guatemala Uspanteko","DIGEBI product page: Matematicas 1ro Primaria Uspanteko probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Guatemala_Uspanteko/R6-USPANTEKO-RETRY-001-PROBE__guatemala_uspanteko_digebi_probe_results_20260705.json","https://digebi.mineduc.gob.gt/digebi/producto/matematicas-1ro-primaria-uspanteko/","2423","a556787703ce743cce5875a3ff3696e8083fae3a79682a67e43255b01b20411d","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","r6_general","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Guatemala Uspanteko","Matematicas 1ro Primaria Uspanteko PDF from official DIGEBI download route probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Guatemala_Uspanteko/R6-USPANTEKO-RETRY-001-PROBE__guatemala_uspanteko_digebi_probe_results_20260705.json","https://drive.usercontent.google.com/download?id=1SFM2dbAtTAdG0u-LNdmQeT-27sQygFfl&export=download","2423","a556787703ce743cce5875a3ff3696e8083fae3a79682a67e43255b01b20411d","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","creole_contact","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Kreyol / Haitian Creole source-repository candidate blocker","Learning Equality PhET sushi-chef code with Haitian Creole/Kreyol localization strings probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Kreyol_Haitian_Creole/R6-KR-SAR-001-PROBE__kreyol_mit_ayiti_menfp_route_probe_results_20260705.json","https://github.com/learningequality/sushi-chef-phet/blob/master/chef.py","9223","61ebdbf68d30dd64da17d2bf53d9f4f859f13f361ddb683d0cb5c55f3591a7bc","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","creole_contact","probe_metadata_witness","addendum_probe_metadata","R6 addendum probe metadata","Kreyol / Haitian Creole source-repository candidate blocker","Universal Dependencies Haitian Creole treebank repository probe metadata","probe_metadata_json","source-bodies/R6_addendum_probe_metadata/Kreyol_Haitian_Creole/R6-KR-SAR-001-PROBE__kreyol_mit_ayiti_menfp_route_probe_results_20260705.json","https://github.com/UniversalDependencies/UD_Haitian_Creole-Autogramm","9223","61ebdbf68d30dd64da17d2bf53d9f4f859f13f361ddb683d0cb5c55f3591a7bc","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
