"branch_head","base_head","status","path","delta_scope","file_signal","source_or_evidence","review_only_or_audit","gap_or_blocker","real_reviewer_return","mapping_count_delta","translation_count_delta","approval_count_delta","boundary"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_A7D70DEA_READONLY_DELTA_AUDIT_20260706/README.md","Old-B post-1233 readonly/delta audit","state/doc","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_A7D70DEA_READONLY_DELTA_AUDIT_20260706/ROUTE_AND_LOGBOOK_UPDATE_20260706T1655.md","Old-B post-1233 readonly/delta audit","state/doc","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_A7D70DEA_READONLY_DELTA_AUDIT_20260706/SHA256SUMS.txt","Old-B post-1233 readonly/delta audit","sha256sum","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_A7D70DEA_READONLY_DELTA_AUDIT_20260706/SOURCE_PROVENANCE_SIGNAL_PATH_LEDGER.csv","Old-B post-1233 readonly/delta audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_A7D70DEA_READONLY_DELTA_AUDIT_20260706/SOURCE_PROVENANCE_TOP_ROOT_COUNTS.csv","Old-B post-1233 readonly/delta audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_A7D70DEA_READONLY_DELTA_AUDIT_20260706/SUMMARY.json","Old-B post-1233 readonly/delta audit","package-validation","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_A7D70DEA_READONLY_DELTA_AUDIT_20260706/TREE_PACKAGE_SUMMARY_A7D.csv","Old-B post-1233 readonly/delta audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/BLOCKERS_AND_B3_ACTIONS.csv","Old-B post-1233 readonly/delta audit","gap/blocker","false","false","true","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/BRANCH_PR_CHECKOUT_STATE.csv","Old-B post-1233 readonly/delta audit","state/doc","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/COMMITTED_LOGBOOK_HEARTBEAT_PATH_STATE.csv","Old-B post-1233 readonly/delta audit","state/doc","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/CURRENT_ROOT_HEARTBEAT_LOGBOOK_STATE_AT_GENERATION.csv","Old-B post-1233 readonly/delta audit","state/doc","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/DELTA_PATHS_C33_TO_DE6C.csv","Old-B post-1233 readonly/delta audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/DELTA_PATH_CLASS_COUNTS_C33_TO_DE6C.csv","Old-B post-1233 readonly/delta audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/DELTA_STATUS_COUNTS_C33_TO_DE6C.csv","Old-B post-1233 readonly/delta audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/MANIFEST.csv","Old-B post-1233 readonly/delta audit","manifest","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/PACKAGE_FRONTIER_DIGESTS.csv","Old-B post-1233 readonly/delta audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/PACKAGE_FRONTIER_FILE_LEDGER.csv","Old-B post-1233 readonly/delta audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/PACKAGE_PATH_FILE_LEDGER.csv","Old-B post-1233 readonly/delta audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/PACKAGE_ROOT_DIGESTS.csv","Old-B post-1233 readonly/delta audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/README.md","Old-B post-1233 readonly/delta audit","state/doc","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/ROUTE_AND_LOGBOOK_UPDATE_20260706T1645.md","Old-B post-1233 readonly/delta audit","state/doc","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/SHA256SUMS.txt","Old-B post-1233 readonly/delta audit","sha256sum","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/SOURCE_PROVENANCE_SIGNAL_PATH_LEDGER.csv","Old-B post-1233 readonly/delta audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/SOURCE_PROVENANCE_TOP_ROOT_COUNTS.csv","Old-B post-1233 readonly/delta audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/SUMMARY.json","Old-B post-1233 readonly/delta audit","package-validation","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/TREE_PACKAGE_SUMMARY_DE6C.csv","Old-B post-1233 readonly/delta audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_POST_A7D_LIVE_HEAD_DRIFT_0D148231_20260706/MANIFEST.csv","Old-B post-1233 readonly/delta audit","manifest","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_POST_A7D_LIVE_HEAD_DRIFT_0D148231_20260706/README.md","Old-B post-1233 readonly/delta audit","state/doc","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_POST_A7D_LIVE_HEAD_DRIFT_0D148231_20260706/SHA256SUMS.txt","Old-B post-1233 readonly/delta audit","sha256sum","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0D148231_R6_R3_OLDB_1233_A7D_BATCH_20260706_AUDIT.md","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0D148231_R6_R3_OLDB_1233_A7D_BATCH_20260706_COMMIT_PAYLOAD_AUDIT.csv","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0D148231_R6_R3_OLDB_1233_A7D_BATCH_20260706_CREDENTIAL_REVIEW.csv","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0D148231_R6_R3_OLDB_1233_A7D_BATCH_20260706_MANIFEST.csv","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0D148231_R6_R3_OLDB_1233_A7D_BATCH_20260706_PACKET_SHA_VERIFY.csv","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0D148231_R6_R3_OLDB_1233_A7D_BATCH_20260706_PLACEHOLDER_REVIEW.csv","B3 session12 0D/1233/A7D transfer audit","gap/blocker","false","false","true","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0D148231_R6_R3_OLDB_1233_A7D_BATCH_20260706_ROOT_SUMMARY.csv","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0D148231_R6_R3_OLDB_1233_A7D_BATCH_20260706_SHA256SUMS.txt","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_AUDIT.md","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_COMMIT_PAYLOAD_AUDIT.csv","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_CREDENTIAL_REVIEW.csv","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_MANIFEST.csv","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_PACKET_SHA_VERIFY.csv","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_PLACEHOLDER_REVIEW.csv","B3 session12 0D/1233/A7D transfer audit","gap/blocker","false","false","true","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_ROOT_SUMMARY.csv","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_SHA256SUMS.txt","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1C6BD129_R3_0D148231_SOURCE_GATED_BOUNDARY_20260706_AUDIT.md","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1C6BD129_R3_0D148231_SOURCE_GATED_BOUNDARY_20260706_COMMIT_PAYLOAD_AUDIT.csv","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1C6BD129_R3_0D148231_SOURCE_GATED_BOUNDARY_20260706_CREDENTIAL_REVIEW.csv","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1C6BD129_R3_0D148231_SOURCE_GATED_BOUNDARY_20260706_MANIFEST.csv","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1C6BD129_R3_0D148231_SOURCE_GATED_BOUNDARY_20260706_PACKET_SHA_VERIFY.csv","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1C6BD129_R3_0D148231_SOURCE_GATED_BOUNDARY_20260706_PLACEHOLDER_REVIEW.csv","B3 session12 0D/1233/A7D transfer audit","gap/blocker","false","false","true","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1C6BD129_R3_0D148231_SOURCE_GATED_BOUNDARY_20260706_ROOT_SUMMARY.csv","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1C6BD129_R3_0D148231_SOURCE_GATED_BOUNDARY_20260706_SHA256SUMS.txt","B3 session12 0D/1233/A7D transfer audit","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_AUDIT.md","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_COMMIT_PAYLOAD_AUDIT.csv","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_CREDENTIAL_REVIEW.csv","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_MANIFEST.csv","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_PACKET_SHA_VERIFY.csv","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_PLACEHOLDER_REVIEW.csv","B3 session12 0D/1233/A7D transfer audit","gap/blocker","false","false","true","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_ROOT_SUMMARY.csv","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_SHA256SUMS.txt","B3 session12 0D/1233/A7D transfer audit","audit/review-only","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","uploader-transfer/r6-1233d6f-current-head-source-start-continuation-20260706/R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/MANIFEST.csv","R6 1233 source-start continuation","manifest","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","uploader-transfer/r6-1233d6f-current-head-source-start-continuation-20260706/R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","R6 1233 source-start continuation","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","uploader-transfer/r6-1233d6f-current-head-source-start-continuation-20260706/R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/README.md","R6 1233 source-start continuation","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","uploader-transfer/r6-1233d6f-current-head-source-start-continuation-20260706/R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/SHA256SUMS.txt","R6 1233 source-start continuation","sha256sum","false","true","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","uploader-transfer/r6-1233d6f-current-head-source-start-continuation-20260706/R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/b3/B3_ROUTE.csv","R6 1233 source-start continuation","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","uploader-transfer/r6-1233d6f-current-head-source-start-continuation-20260706/R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/blockers/R6_1233D6F_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","R6 1233 source-start continuation","gap/blocker","false","false","true","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","uploader-transfer/r6-1233d6f-current-head-source-start-continuation-20260706/R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_1233D6F_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","R6 1233 source-start continuation","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
"faa2c330deb886098750dafb5c500e244e1333fe","1233d6f1557c831c23f6de8395182d8ae81e2217","A","uploader-transfer/r6-1233d6f-current-head-source-start-continuation-20260706/R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706/branch-current/R6_1233D6F_LOCAL_HEAD_NAMED_FILE_HITS.csv","R6 1233 source-start continuation","source/provenance","true","false","false","false","0","0","0","branch-visible support/routing/source-use context only"
