"root","path","extension","bytes","sha256"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/do_not_use.csv",".csv","15916","8E27EE6F7AE5547E0E991FAFD49366C2CDFA251232F701D6CB4E8A353A1D8A50"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260705.md",".md","3103","B23720DBCCAF548D02ED650F9ABE1B2F46F15B763A911297549F29884402AA05"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/forms.csv",".csv","116811","26541D1D999555FCCB2831B9BE7D58CEFDF625E0FC296FAAA7555E426D045586"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/governing_documents.csv",".csv","3988","4DA7689AC7012E4A9F7CD2B5D319020442DF9D91697DE875FEAC0FDF72CC886E"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/HEARTBEAT_20260705.md",".md","2965","C6D597DD1F4127BBA4933CCAC6CEDAB69082BFD332200CC54BC70629A7353615"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/languages.csv",".csv","1470","11B229C03547B5719E07C4114A70EA529C5B39F867FC56411AD5CA245F99E754"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/lexemes.jsonl",".jsonl","156153","252B006BA48A5E8FA6C6EC629FDF8C059AB87129F579C15CF2AAE58885A64CD3"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/MANIFEST.csv",".csv","2309","81A5A736C0F2FAA986FEBDBDA9B423119440B263B24E9093854A2CB660F8D61D"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/MANIFEST.json",".json","4688","C50C38DF6F43E35EC636E66FF0D14A311AB2BBE5902A4D7A183E33CC69D7F295"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/marginal_intelligibility.csv",".csv","32551","68A1E440850263A0A5F2FA037677892C8EDE22012284CC9FD467CA7BC74C710A"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/README.md",".md","1351","9AD3C04344E07FA1CB4D77A7210A36B264881C3E59D4EF230F379479EAE55C07"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/rules_acknowledgement.md",".md","1979","722DFE77E246C112D5F468FB6AD3819F76D84177A8A1738EA9CB21A497117CFE"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/SESSION_LOGBOOK_20260705.md",".md","3721","1C376F72F18B531A47E3D7ABB0F4DC916A501110FFC52544047EE20D2D823AD4"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/SHA256SUMS.txt",".txt","1704","86ECD5336A62770DCB6F62004BC2C2BC05E5F9114812426A59311B4F27E837E4"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/source_documents.csv",".csv","81482","DD77C7523F86E723E763503B0F393F769FD19FF1AF0171C2A2699E3AE13448AB"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/source_use_status.csv",".csv","76861","498C685B49CF44DE7C15A73985862F86A49F89CFDE7A04A8F9171CB5BB14FC28"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/word_weights.csv",".csv","51319","479CBDD59DC8B3965F21861D96F27B6638DF97BF86400280A5595C7AF8BCE4CA"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/CJK_FABLE_WAVE4_INTEGRATION_DELTA_20260705.zip",".zip","20961","42AE5F152D9E71FBB2F570940407363AE7371C9347FF56FD7118D4F5BDBF4B9E"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/CJK_FABLE_WAVE4_INTEGRATION_DELTA_20260705.zip.sha256",".sha256","114","F77A6E240577263A4B796019141EBAAC307E58B47F7A4D853EC8763FFF64C205"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/branch_weight_ledger.csv",".csv","2575","85ED59EDA3157287B4AE8D79A7BB0836F1C85FF98E232349ED3782F91EEC84EE"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/CJK_FABLE_WAVE4_INTEGRATION_DELTA_SUMMARY.json",".json","1488","AFA19212DDAD89B2A04E2A8475F43EA7094F2C0A1F4C8F1CF771038DE7495967"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/do_not_use.csv",".csv","1081","99FACEC48A203F8BBC4910D204B867613A5E9B0CC8598D8C3BA0D6496271FD4B"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/draft_pretranslation_support.csv",".csv","3725","B99A04288995642B24CA7F985D30918E542A997719CF8BAD5CA70D8F292BE6D3"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260705.md",".md","2641","42B4B42A01887D7C0D79A3859FC0EF6D0977EF348446B23EA055B08D4EEF8F0D"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/false_friend_adverse_evidence.csv",".csv","6502","7EFEE80980EDC41EEA17D1B6AD17EDFA73D10C18D010A88CF2A5E79F0F3D7549"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/forms.csv",".csv","16422","C5AAD72440CB7BD4083ADFB8F73B42D908DAF3723412FC1194FF27F39123B993"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/languages.csv",".csv","1467","98932AD7AC1E059622152A9EA59CFC06339355C55EC3983F2DDA5B58433479ED"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/lexemes.jsonl",".jsonl","4222","AE70F2850B1A5B3C09677B0C29E592EB636F81F3A2561AE20F959060F939E11C"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/MANIFEST.csv",".csv","7149","C21EC16D1CE212E5687CF36580BB683129EDB2A5DC511E835BEE70A822F8DD0E"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/MANIFEST.json",".json","9186","ABC70F7AFDFD5589F37A60E88650ECD09E6C3DCF0C728D492B9DA92B2246E118"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/marginal_intelligibility.csv",".csv","9582","0984C01785962248B6E9FE7DAE4F233E2757481D3367CD066051D418EB063098"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/README.md",".md","913","C8E89506E5F0D2C5B0A97A8107891FFC8690B163906844F9F8D0EE6C45E5C010"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/rules_acknowledgement.md",".md","723","6A28AA17163E6CDDB16C5E31230C678D589A3896E73B445125D90646F19BCB14"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/SHA256SUMS.txt",".txt","1365","A61454E5CE94DBB4D05D80420B3FEC9E8C15EE7AA30AC579C9F48F6F1C08985E"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/source_documents.csv",".csv","15350","C9C45AC46832F295574A4093562A07560C2BAD2437F4FB29B42EE8DF6D20D1D0"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/source_use_status.csv",".csv","7464","F812EA4615C4A47B84E7696A7C7D0AFE71880A7E26415C862C8081C7EC241A8E"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_wave4_integration_delta/word_weights.csv",".csv","10656","ED5969C609427A62A04D8155123A147EA5A5CE24A2A0D25C4ED6D9588E2F00D9"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260705.md",".md","3103","B23720DBCCAF548D02ED650F9ABE1B2F46F15B763A911297549F29884402AA05"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/HEARTBEAT_20260705.md",".md","3299","066E1B8842352D68F7D4274EE25CD1231AB1F5D6E9A73E40633DF08C2469E302"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/LANE_ACTIVE_SESSION_STATE.md",".md","1531","61E9222C7EAB6B2E0800BDAF9AFC16BB3946FC1DE5E09A21F2B8F3E2FC167C18"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/LANE_FULL_MANIFEST.csv",".csv","14492","B79A9911E73AD004FB8379AFA298877BE74E44B9BEECE1922F02C76E8F89D51B"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/LANE_HEARTBEAT_20260705.md",".md","3299","066E1B8842352D68F7D4274EE25CD1231AB1F5D6E9A73E40633DF08C2469E302"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/LANE_SESSION_LOGBOOK_20260705.md",".md","11594","8D8EBA72DC8954E625785252C77E27C92833C722FA174F28B96A76EEB7FE8FEF"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/SESSION_LOGBOOK_20260705.md",".md","11594","8D8EBA72DC8954E625785252C77E27C92833C722FA174F28B96A76EEB7FE8FEF"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/SHA256SUMS.txt",".txt","5985","C619ADA2DFA4CCED6C5BEE0485D4F84E7EC85522E65DCEFEE4B4DF817ECDACD2"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/ACTIVE_GOAL_VERBATIM.md",".md","1167","3FF02F07720CB43A7D408C3E247173097D1D122D85CD3C8C998B890AEB1135BC"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/ACTIVE_SESSION_STATE.md",".md","1534","0DE242601C4723A83B321E0A0925860E6040D7CD9AB41F8F4ECB5030717A02C8"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/BLOCKERS.csv",".csv","60626","7D6ADFFB7B0F00159A84EAC3F87959CA3B218752F011373F07F6203354F026ED"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/institutional-pdfs/azerbaijani_bqu_math_pdf.pdf",".pdf","1017000","85875E653F4A2A3A7D4AD3D5CF2842186DDBB5CA7F542A11C2DFD2EC0C9B577B"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/institutional-pdfs/azerbaijani_bsu_riyaziyyat_hisse1.pdf",".pdf","9359218","808196384EE0A924DD1734F0F4A73043493EC3540BFE00B56DB1330BACD11D8C"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/prior-retry/azerbaijani_wikisun_module_riyaziyyat.html",".html","26497","8B9E4C08DCA9E9672BE4028F1200E746EAE71AE28A10C6D35C164099672AE650"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/wikitext-20260629T101500Z/Algebra__Cəbr.wiki",".wiki","2338","1DCC2F3F7F3DE9E702ABB563C7CA90C8165DBB060AE2EAF3C3BBB35E77BA9BA2"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/wikitext-20260629T101500Z/Differential equation__Diferensial tənliklər.wiki",".wiki","4336","0C69E93BBE406BE0DE3D073FFB2F77535E0014CEA33A7C7904FFEE1B9E916836"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/wikitext-20260629T101500Z/Equation__Tənlik.wiki",".wiki","1283","46BA0006A863AE4714707C81CE0545461B2284B6413A662E54FA8B5DD4197BF0"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/wikitext-20260629T101500Z/Function (mathematics)__Funksiya (riyaziyyat).wiki",".wiki","2359","7D0B33364563139F79181E9034F40E8FBE60D67D0BF900F23F2EF754FBCAF05A"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/wikitext-20260629T101500Z/Group theory__Qrup nəzəriyyəsi.wiki",".wiki","2096","7CC250BD2AAB17BD6EDBF453D35FF5BDF69762862B77233E221C95BA5C28797E"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/wikitext-20260629T101500Z/Linear algebra__Xətti cəbr.wiki",".wiki","783","BBA23C2049E3D84C1A369E52CB3BD5B2A2F5C1202FB8507B3BA83C1E07B6E4BC"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/wikitext-20260629T101500Z/Mathematics__Riyaziyyat.wiki",".wiki","175924","7BD24A9D19693EA4D5CCCDFD147E3BFECAA04CACFB45509D1A636DA625AC3C0A"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/wikitext-20260629T101500Z/Matrix (mathematics)__Matris.wiki",".wiki","110274","CA077C49F72DB796C8F5CBA086425025C8857327A161A878890AE101F042422E"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/wikitext-20260629T101500Z/Polynomial__Çoxhədli.wiki",".wiki","3084","3E147C1827AE647D17741112647981EB9E0A8FB3BCAD3A324BA3010BB530D5F8"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/wikitext-20260629T101500Z/Probability__Ehtimal.wiki",".wiki","2054","2AA334A53ED1710A72D50E0C8CD92ACEB92606DAA0629D573DCAF316DB242883"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/wikitext-20260629T101500Z/Set (mathematics)__Çoxluqlar.wiki",".wiki","4329","88362C5448BC28122ACCB274981BC88722BC7A05A49800365B05CC0028EE4B72"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/az/wikitext-20260629T101500Z/Statistics__Statistika.wiki",".wiki","21950","F241BF93295FFDB36CA0A87EA51E811C7F95B283E53046D6FB8FE819065A52C6"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/prior-retry/bashkir_bashenc_algebra.html",".html","52752","5F99D95FE529C45E234F95FD51AA7380E40D48CF3472E6E013E0138739EF108A"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/prior-retry/bashkir_wikibooks_math_dictionary_a.html",".html","75723","D53E91D492880C927E69BABFC9ABF2E2844E6591699076F6115A3D76099433AE"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-20260629T101500Z/Algebra__Алгебра.wiki",".wiki","42088","0116F3AF3F3133F6DAA5310726FEDCBB00E48988FFB2960E655D8FA0F95651FE"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-20260629T101500Z/Differential equation__Дифференциаль тигеҙләмә.wiki",".wiki","47872","0CF1AABFE92227F205F2595C607840DAA39149D33D66A74F5AC97C9BA4949514"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-20260629T101500Z/Equation__Тигеҙләмә.wiki",".wiki","37347","290B504075BC552A3E29F072EF91BECB47E5D41FD4F5DAB0833225AAF3950EFB"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-20260629T101500Z/Field (mathematics)__Ялан (алгебра).wiki",".wiki","16081","1110BD22FBF087ACF901C29C7D916CBE23BD0AC978E174405440F09F61EBC7CC"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-20260629T101500Z/Function (mathematics)__Функция (математика).wiki",".wiki","55932","E60628A6CD44E1398302F3E5FD8D846EE0E425CEC798F8742125B9476D9784D3"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-20260629T101500Z/Group theory__Төркөмдәр теорияһы.wiki",".wiki","49282","5081761DC036708951348EA2E738A2F0E003106C19A1B10074A29A9235BAA6A7"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-20260629T101500Z/Linear algebra__Һыҙыҡлы алгебра.wiki",".wiki","74880","CD6D82E4A0FE83B537E0113FB3869BE9659B1C54853DF774A0FB4F4AAECBA44B"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-20260629T101500Z/Mathematics__Математика.wiki",".wiki","17067","1356EDD64DE1D1280C16DFB4B1C55D5C709501EBF05B6DE0CCA804CDED1F91C0"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-20260629T101500Z/Polynomial__Күпбыуын.wiki",".wiki","14412","A866B9F7CF2B4DFDC2D6B1A53B0EBB16EA212ADACD90454703DE24548159851B"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-20260629T101500Z/Probability__Ихтималлыҡ.wiki",".wiki","14465","722E140690669F29B445224893E8CDF29D03034F5534461FADD3CFBD77A5AFA1"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki",".wiki","43081","44D821F09FD2A071EB7C53734C5DAE665FBA051DE2DB25685732F501661EE4B2"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-20260629T101500Z/Set (mathematics)__Күмәклек.wiki",".wiki","25373","BACAAACC9457FDB686A0DB54DA23DFB59E1DE8F14DE6BCB3723AA9D4D5F5E1E7"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-20260629T101500Z/Statistics__Статистика.wiki",".wiki","15945","49829F9B4D36F573555D7763330A141E5A2BA8B448EF5ADCF063D0864286D644"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ba/wikitext-direct-20260705/DirectWikiAPI__Коммутатив ҡулса.wiki",".wiki","14546","B65E6A3D65184941B2A7EC86023717907BE828163B82D2A58C70D093AB0BD7FD"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_auezov_606110.pdf",".pdf","1512894","EA6AD5DDC7D65BA44D964C1C4BD8D58EF935BCDC0FCC7071C3B47C69C53C88B2"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_univision_606140.html",".html","145692","CE3CECF96133D746A7964A6F6168E769FC1A4B18C89BC47A279FF94B01E9C582"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/external-leads/kazakh_aues_graph_invariants_html.txt",".txt","180130","656C7A339DF73D35A4CB4A72DA15B10B858555D9AA0D7021EC87306D4E27D739"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/external-leads/kazakh_linear_algebra_html_invariant_theory.txt",".txt","8602","619491219ECAAD88AA7711C2FBE2D1CEDCDBA1041A561192E566845C4DC80F32"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/wikitext-20260629T101500Z/Algebra__Алгебра.wiki",".wiki","9075","3697BBB35238C411FB77AEC41C40B7C514BF057DD7C09798A31CEAC639400661"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/wikitext-20260629T101500Z/Differential equation__Дифференциалдық теңдеу.wiki",".wiki","2579","78CA4331ED7B2211F1EE6492A6FD881BBF025B15F827148CDB773811AC62619D"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/wikitext-20260629T101500Z/Equation__Теңдеу.wiki",".wiki","1276","24FFB483C53AB888B681CA05932A1BD3D7821E59101D1EFEF01DD539EA8A457E"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/wikitext-20260629T101500Z/Function (mathematics)__Функция (математика).wiki",".wiki","5263","0958E3D15DAC337A83E116CF73C28303F4E10C86BB97F5525523FF369CC74786"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/wikitext-20260629T101500Z/Ideal (ring theory)__Идеал (математикада).wiki",".wiki","3386","8901A218ECCB9B7D99C2E21664C947102BC16AF97E8B2D5AF075219188ACC189"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/wikitext-20260629T101500Z/Linear algebra__Сызықтық алгебра.wiki",".wiki","2315","CE3E48104214DD1B76641B93A3AD1213890B90AC5078900340ADF5119EEEECCE"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/wikitext-20260629T101500Z/Mathematics__Математика.wiki",".wiki","17785","CAFB3A2BC0B7EBE059BC812AFB3777425F5898F710FD740492733ACCD7AF1FA1"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/wikitext-20260629T101500Z/Matrix (mathematics)__Матрица (математика).wiki",".wiki","11486","3BC851A3031865DB14542F4066E349669B22587ADD933AA3DA9673FBE7220048"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/wikitext-20260629T101500Z/Polynomial__Көпмүшелік.wiki",".wiki","6227","66D76AEE0A335B6C7F038DA40F08175306DD06438E13DCD676C087DB0574C2E3"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/wikitext-20260629T101500Z/Probability__Ықтималдық.wiki",".wiki","3283","F3813415BD91A269BA8E8911D5FAC44AB36C3F0AA20F78F838E4CB6A189A01AE"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/wikitext-20260629T101500Z/Set (mathematics)__Бөлік.wiki",".wiki","1461","9609376202F6E9E2F72AD27DCC326B78C53C39E7130C4BF7D3431170370A6D55"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/wikitext-20260629T101500Z/Statistics__Статистика.wiki",".wiki","11328","579248428C40B5F91A8D2A2C4A300FE484F2CD9875088EC4D1C488C7B112AE56"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/kk/wikitext-direct-20260705/DirectWikiAPI__Сақина (түсінік).wiki",".wiki","1208","4F30A5E6D5AB8630882DB9344CA5D026CE4E96FFC4923369BA63BAE893BBD63A"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ky/current-probe/KY-CUR-055-001_polynomial_base_context.html",".html","59325","BDBE18294E6EFC931A61F6A09A40906ECC4AE17A82887593F22D2A4FF3801C8E"
"language-source-bodies/pan-turkic-source-bodies-20260705","language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ky/current-probe/KY-CUR-055-002_official_STEM_polynomial_lesson_context.html",".html","3897","77C8A65CD67396AF65D01ED03A1103B1092520759D566F0924275326AE5F8F1E"
