"scope","paper","bytes","sha256","path"
"recovered_korean_lineage","2","1031","34F4BAC1584957B84E4E5BAE103F78D9BF2B56551C530E115B1B9DA3279B27F8","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T19_U124_UNCHECKED.tex"
"recovered_korean_lineage","2","1108","BEA5609EBE22A2EF99A6569BE8CA2348D3EE949682999E2209AE5B9B8229CFAD","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T19_U125_UNCHECKED.tex"
"recovered_korean_lineage","2","1241","2548E3C756F726A999C3D59DB1C92A1CC0B6FF1DD9DC1E09DD7288ACB2A50129","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T19_U126_UNCHECKED.tex"
"recovered_korean_lineage","2","1065","EEF48AF46C569766166923D92AEE234CBB454BAC2C7D0913D2B2F332E4156528","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T19_U127_UNCHECKED.tex"
"recovered_korean_lineage","2","804","DDBAE354DAB1CEBA94BC31917DE2F3890B732A766DD8045EC9D5CC53FB592417","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T19_U128_UNCHECKED.tex"
"recovered_korean_lineage","2","596","5B287485886137270075B0639220010D7F7650D2DF3DBBE030D4C4D22140A89F","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T19_U129_UNCHECKED.tex"
"recovered_korean_lineage","2","684","376131ED89288A5187E55255EBCF4598B96B7FCD69BE75F4B5AA6C2843664D53","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T20_U135_UNCHECKED.tex"
"recovered_korean_lineage","2","578","F0C237C3EB7E17C5E996B8A40AB41D21FD61F8E6DF77ED06B9DAFF8C8772AFB6","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T20_U136_UNCHECKED.tex"
"recovered_korean_lineage","2","688","6A94BB9A355F4F3BB190A42C020CEAB83A93DBC206D4DE137D3BC8F19163949D","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T20_U137_UNCHECKED.tex"
"recovered_korean_lineage","2","710","A3521B2C7D4EDB9D1FC23DE2341A103F51BD209206FAE366D04BB24C79C69651","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T20_U138_UNCHECKED.tex"
"recovered_korean_lineage","2","634","2773F82ADA7406321F5159566936CE52F166EDF98E354B50E0192F65175B1FC6","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T20_U139_UNCHECKED.tex"
"recovered_korean_lineage","2","553","DD1FA79FF4BA3E2FD87DAE9277AD16E16B505EF6E6FBE94849AB23AE27EA2807","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T20_U140_UNCHECKED.tex"
"recovered_korean_lineage","2","557","428C24DCEFC297E62DCB7D57DA646C237D244C2FE8FEDEAE0E2A87D76162F3FE","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T20_U141_UNCHECKED.tex"
"recovered_korean_lineage","2","994","B590E3B0BB11CFE144C2CA86B8F4841CD9E88D3D6F2D79D04094D5F51B173D39","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T20_U142_UNCHECKED.tex"
"recovered_korean_lineage","2","940","7225071139AC64C0FF78CDEBC1518360D593AE1A7C46C03517A2C5DCECDED1BE","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T20_U143_UNCHECKED.tex"
"recovered_korean_lineage","2","1123","828247B6ECE3D556B9436B6BC04EE54C230C0E6C72CBFC4F4A068E27C95DAD42","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T20_U144_UNCHECKED.tex"
"recovered_korean_lineage","2","926","D94AAAE89B9A371B69A247DBB4B4BA62BC478B058282D4D6DDB405BBD7F842C9","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T20_U145_UNCHECKED.tex"
"recovered_korean_lineage","2","928","EC5ED1936725BDEF6AFC4417CEE55F894110EFC02D7FE78845AB61EF1CFAB8B2","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T21_U149_UNCHECKED.tex"
"recovered_korean_lineage","2","746","0EF7C35345D3E4AEADB7B9BC895431BBE2BD0E4550F032C829E08042E2A7951B","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T21_U150_UNCHECKED.tex"
"recovered_korean_lineage","2","1030","901AE7E4F6D6CF87BCE961C9CA9DBE8D13C3A69F41351A8EB3AFCFE6DEC3C530","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T21_U151_UNCHECKED.tex"
"recovered_korean_lineage","2","870","5396CF17931084BC8D3A279E408E8BE6AE5D64E7AA682080602A0B93A290EA48","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T22_U152_UNCHECKED.tex"
"recovered_korean_lineage","2","851","8AF487A655C16ED35C59B288B0DE4DC5E91D7A8FFFE1717D8023800A410775C5","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T22_U153_UNCHECKED.tex"
"recovered_korean_lineage","2","1185","1CADA308602F60D4A5EBDAE0C819176DF2B0AEC2380BA8CA1A21663435B1C781","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T22_U154_UNCHECKED.tex"
"recovered_korean_lineage","2","810","008B8B7EA65B400BCB73D1B46D23BEAB8C20E359EC1DFF180001760584CB1BD7","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T22_U155_UNCHECKED.tex"
"recovered_korean_lineage","2","1062","6395D2A14C1C6BF863C0C10B948FF9E75ABF6E776C18F4FD445D024E0003DD8F","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T22_U156_UNCHECKED.tex"
"recovered_korean_lineage","2","767","E5530DDF69564CA4C15FAAD74493D94D4AAC08F86F5525C96FF7628B94CD6732","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T22_U157_UNCHECKED.tex"
"recovered_korean_lineage","2","992","6A25CA8D10B9FF62381ED31D075E0A4328E05E784A231970E3E57BE4FB264B73","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T23_U158_UNCHECKED.tex"
"recovered_korean_lineage","2","843","E56F4CA025E1C1879B200159D7D9113C586A8BAB332F259C308273FA242D060C","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T23_U159_UNCHECKED.tex"
"recovered_korean_lineage","2","1230","C075F6C6A8AEB0303451F67BCBE5AA60E102E3B08B4D33DE532C73CD1316DEB3","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T23_U160_UNCHECKED.tex"
"recovered_korean_lineage","2","1232","3F3F2164BEEE8B0696D3C3F59EEFA43948EDF0D0D930BEA9C7CE6FB46D4C1F03","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T23_U161_UNCHECKED.tex"
"recovered_korean_lineage","2","1237","9C24BC3ED7A4EA7F703CFBB4A165520ED55986A9A852B3B3250D43CC2A9078FF","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T23_U162_UNCHECKED.tex"
"recovered_korean_lineage","2","782","058DC86FD6EFDF3CA75F584824409C3E09E2B90A17259E4D6AF08E136FC6B8A6","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T23_U163_UNCHECKED.tex"
"recovered_korean_lineage","2","1333","696825DFBF4B1A36AFE22CC7F4F48E189698DEE2FCF21940840E05ED574DC03C","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T23_U164_UNCHECKED.tex"
"recovered_korean_lineage","2","1669","3DF506BDB3C267420EE0B03544BBD01708FD31CE57BB5F988FE46E7B0963199D","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T24_U170_UNCHECKED.tex"
"recovered_korean_lineage","2","885","0AD2F19D6D62EDA9A2F24445BDAA408AB705230B4316451CE4F24F5079DAF690","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T24_U171_UNCHECKED.tex"
"recovered_korean_lineage","2","718","11715A2644F04045375DAF25BEDF51E5AB92B22074FA4BDAFE341A5CE2D8987A","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T24_U172_UNCHECKED.tex"
"recovered_korean_lineage","2","826","D3EE7979786937492EE5940121A2079F9851F53B2E461B959CF6824E9EE56263","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T24_U173_UNCHECKED.tex"
"recovered_korean_lineage","2","1267","B4D4CF4A65416E7DE5564A3029A1595888BFABFB9044CC0FBDC078237A4A76C7","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T24_U174_UNCHECKED.tex"
"recovered_korean_lineage","2","896","81508A22D41283D5370C348613FAAB53E5D079F45A78E8853B77369B35F7A5A4","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T24_U175_UNCHECKED.tex"
"recovered_korean_lineage","2","870","7A87091496016DDF31C8265B3E1A76FDA7A7E953A4AA9668730ED4058550FEEA","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T24_U176_UNCHECKED.tex"
"recovered_korean_lineage","2","875","1112C5D9D67AA85C49036F87C73A67C28C76D86E2E8AB354CB2C18BAE3FD7D96","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T25_U177_UNCHECKED.tex"
"recovered_korean_lineage","2","692","02F7DE21629492B5D5743D2A74610699A92F9726204FF981488718EF926DD795","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T25_U178_UNCHECKED.tex"
"recovered_korean_lineage","2","1183","668639461A1396A545BD338BD9E7F73DD4BA0369D5BBD81A78DFFE8EEEE90717","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T25_U179_UNCHECKED.tex"
"recovered_korean_lineage","2","919","3A64DA40BC3724E9CF0D466BF07308C85DCDFF12050B1C10ED7E58BA9CEE2BE9","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T25_U180_UNCHECKED.tex"
"recovered_korean_lineage","2","878","A5CEF8580A274A1AB97E7D33E179B9167B1EEE2DAA15048A73E27DE63129DE16","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T25_U181_UNCHECKED.tex"
"recovered_korean_lineage","2","814","AB5D0CF763BDA46A5BCA67D247BDF83E7AE765C647E915042B43C96CB9946B9E","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T25_U182_UNCHECKED.tex"
"recovered_korean_lineage","2","854","7567EC0F164D826902283D1239D902F3D8CFCAA14C1C4505DAF576A6092B148F","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T25_U183_UNCHECKED.tex"
"recovered_korean_lineage","2","704","90E720DBC3547091FF0F53FDD3788512A1751F89523EF27805EC910257A2C556","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T25_U184_UNCHECKED.tex"
"recovered_korean_lineage","2","1307","EDCB0BE3314F23D47DEC44FE252DC8109295340452FDCD73C694C5DF0EC7D2B9","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T25_U185_UNCHECKED.tex"
"recovered_korean_lineage","2","1237","4DD9F8F99DA5CB8005CDBAE67340CDD95786B59D19244487A1FBC434C430FB48","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T25_U186_UNCHECKED.tex"
"recovered_korean_lineage","2","836","ABE6F52DEE0BB4A1C77E2FE6B98119417630DD00BAE09FC90322C8DAB6480001","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T25_U187_UNCHECKED.tex"
"recovered_korean_lineage","2","1344","9E1AD3438B540B94202CA21269A9B98220F8D47A3EB13EC9FD02F1B3130E5C96","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T26_U191_UNCHECKED.tex"
"recovered_korean_lineage","2","874","E3076E2A3FEFF85B44314E375119484D3677F10AE38A258EF19AC18D79551835","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T26_U192_UNCHECKED.tex"
"recovered_korean_lineage","2","846","2AE10D4F36EB642FF0F8ABBDCDDB59884EE0222315CB2D181F7B2BD5F55784CD","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T26_U193_UNCHECKED.tex"
"recovered_korean_lineage","2","605","D5C602A8C1F697DB2CC1FC789A25594B541C76321D17BC7AE2ED1F2EBC257161","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T26_U194_UNCHECKED.tex"
"recovered_korean_lineage","2","907","45D0ADE9EA4A60CE6E7EA36F95D3E0B663A3E73D9020ABFB3068491ACE25AD9E","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T26_U195_UNCHECKED.tex"
"recovered_korean_lineage","2","529","68ABBE71AC67E644641E4AD2212FB9A7EC9F37765FE3DF8C85EE4079C7B7F4D0","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T26_U196_UNCHECKED.tex"
"recovered_korean_lineage","2","685","1586327601BCA3CF79A65E252DCBF7563BC2D374EDE6F90991186F65336F84D0","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T27_U197_UNCHECKED.tex"
"recovered_korean_lineage","2","991","FBA951FF393E28BFE565013D02C5FFDB65A89CB9551D8619E5D9485AF4A9F162","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T27_U198_UNCHECKED.tex"
"recovered_korean_lineage","2","711","C43A9F39C235B21B76026277E3474AE34A8AA5463D190D4254CCBB9BC434E0E5","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T27_U199_UNCHECKED.tex"
"recovered_korean_lineage","2","909","3E14F6E613092197BA51CC87DD8746D56810C455A33A81A1D551F4FCC5436CCA","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T27_U200_UNCHECKED.tex"
"recovered_korean_lineage","2","1282","440EF289193636FA8E036DD51E8EE5E111582492704704154A639217FAAC999A","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T27_U201_UNCHECKED.tex"
"recovered_korean_lineage","2","672","9E922A14F005C092137CF4E83616E05E9E96F6262EC9B9D3504FF7C3A9FA699C","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T27_U202_UNCHECKED.tex"
"recovered_korean_lineage","2","640","3F117865DD27EBB3EC386473A23E6BB718D5CC9B998BACE08360946B75F16F3F","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T27_U203_UNCHECKED.tex"
"recovered_korean_lineage","2","824","EE9BDD3E359CCF31E9F124DA6F222F0193A46A650F6525D3928FAABFC4BC30E4","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T27_U204_UNCHECKED.tex"
"recovered_korean_lineage","2","1204","2D15A93A3FD1E99E47CE651D0BD0C9D7D93FA096815F9B725471E154CAA09959","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T28_U211_UNCHECKED.tex"
"recovered_korean_lineage","2","1467","A33075585EF068E579626FDDA3FEBF753298B1CF4788AEBA2D06180364E168D0","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T28_U212_UNCHECKED.tex"
"recovered_korean_lineage","2","926","02ACA5823AFC9832327D262272834F98542B0E098AD25907098895CD642F5585","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T28_U213_UNCHECKED.tex"
"recovered_korean_lineage","2","642","470C23713BB4C4890A419D19B186A9EBEE30B18D29C6C4FD8A1633A333028D1C","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T28_U214_UNCHECKED.tex"
"recovered_korean_lineage","2","1077","D8CB6DC9CEC436B73271B15EFD46D094EB796DE3C882F53CBF3128AEB557C5F8","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T29_U215_UNCHECKED.tex"
"recovered_korean_lineage","2","1380","0DB1EC5BF7666430331914EB8B9C66A9E8DE1912D5CC1F86C9DCB399A9181E5C","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T29_U216_UNCHECKED.tex"
"recovered_korean_lineage","2","1328","52801A4DA6412BD2E4173C053EB4BB14076A54CBBDDD6C1A5C888E772100B00F","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T29_U217_UNCHECKED.tex"
"recovered_korean_lineage","2","757","EEBF7062875818798B077AF1EE0842B23D80A33C3AF687D7728CE15FFBFF80CB","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T29_U218_UNCHECKED.tex"
"recovered_korean_lineage","2","1168","20CF7671D6F85071BDD81893260B028549915C48E34375DD2FA962984E30E52D","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T30_U219_UNCHECKED.tex"
"recovered_korean_lineage","2","1596","731A65C24FC10C164B15E21E7EC926D3CC43EB8BCC950B5D3D864B6EAC6386C6","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T30_U220_UNCHECKED.tex"
"recovered_korean_lineage","2","1264","A219A9DB8A450D0262B874C17D79A43C48922E53E84B522364A3D2E4218B4044","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T30_U221_UNCHECKED.tex"
"recovered_korean_lineage","2","1180","6ACC6BEE9E52602AEF747470C12F3B665A588CEB9AA74D438B6B01DE147C0256","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T30_U222_UNCHECKED.tex"
"recovered_korean_lineage","2","969","6D80D7796CE2265D0754DD93645F235162A6B0E64BC5CCF2FA8A94E08F25EF6D","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T31_U223_UNCHECKED.tex"
"recovered_korean_lineage","2","720","3CDA607A9148DF06261B46ACCCB1C9C6227F13E993A5C504E0AAEFCFB94CFAD9","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T31_U224_UNCHECKED.tex"
"recovered_korean_lineage","2","5411","183E52729DDCFCC9AF95D25349126822DB69869A7C3E0AD64D33B3E896777364","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T32_U225_UNCHECKED.tex"
"recovered_korean_lineage","2","7250","CBBB3A2769D90F15D00A6A22C490178F6D1FE8B5442679D3262BA9DB96FE1D14","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T32_U226_UNCHECKED.tex"
"recovered_korean_lineage","2","1653","79DFF71BBB82EAB95B85783C28760B777C69B01EE8A4CB0DDF921DD0961DDA06","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T03_U10_r2.tex"
"recovered_korean_lineage","2","2012","7D37668528A5337CC743E073A62AED0C82EE81D55595A21C49C5F882EB4B3333","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T03_U11_r2.tex"
"recovered_korean_lineage","2","1788","C67FDDF1FE3A6C9CEC5AED0EA8C66E8B82587E6BDA8B89534B3CA821B00273A4","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T05_U20_r2.tex"
"recovered_korean_lineage","2","1530","3A9D7658957064014D86A6F951B85B06541EF8B3C24838EE48638B48D92FA14C","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T05_U22_r2.tex"
"recovered_korean_lineage","2","1057","12814795C05A512A8922A8683E5DE25484BF88653A8B9B65B9963E37B24A0303","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T05_U24_r2.tex"
"recovered_korean_lineage","2","1550","A6B87E38855EDA0656D6BDE1FB1B9212DC3842465209527073C2C42D5377EDEC","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T13_U68_r2.tex"
"recovered_korean_lineage","2","1380","3871B99D4C09A63399196AF9056C08464CF3E0B796D62CE8CE39626BB9742518","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T14_U88_r2.tex"
"recovered_korean_lineage","2","1103","D188A895261758C00DC4C694217E5C78DE23085A0D7D66F429F77FB7E6C229CD","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T14_U93_r2.tex"
"recovered_korean_lineage","2","1263","9193B90F233F0459C89E978D71A283238CA33DE4F7C21703371D64733423B2A3","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T14_U96_r2.tex"
"recovered_korean_lineage","2","1357","8B3C780E50DB8763FBA238504295CE4EE997BD49FDC38AC5D479A0B2743F8143","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T16_U106_r2.tex"
"recovered_korean_lineage","2","930","74E9293CBBF116833E2C9DD705D3253D61660440A6A52CE302F201EC2A1914A8","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T20_U145_r2.tex"
"recovered_korean_lineage","2","1034","195894EEA219FF2EE48D6498C3F7FAE02F44AE59EC35B4791A6E94D94BCC2A63","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T21_U151_r2.tex"
"recovered_korean_lineage","2","855","69C7BE7574D4881E7A1F0E0382D8154E710BF5A479289EA84AF1AF90F861C0E4","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T22_U153_r2.tex"
"recovered_korean_lineage","2","1234","ED1FA9FA9C95277456885B355E7679A8784C9DF10D512A6796AC07BAFB95E06E","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T23_U160_r2.tex"
"recovered_korean_lineage","2","1236","8D440D5E6DF7163DA596DF2D1308E3AC6A78C04CC3E0A96467C25AE376673B85","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T23_U161_r2.tex"
"recovered_korean_lineage","2","1271","26E869C10316B6936728DED4A5BCFA3F5E1FBB40D79D0537D3ACCC9FC8AD11C3","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T24_U174_r2.tex"
"recovered_korean_lineage","2","715","B04B5220D204C0705979CB65D317947BCD6761416126E96907B358DBA18C3E8A","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\P02_T27_U199_r2.tex"
"recovered_korean_lineage","3","2730","EA0F81F536EA8D5FB031F2FCD59B76A9EDE9F6AF5D3EDF44B5BEEB7D29D1F35C","03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\evidence\csv_artifact_validation\CSV_PROJECTIONS_ARTIFACT_TOOL_VALIDATION_REPORT_PRE_HARD013_20260804.json"
"recovered_korean_lineage","3","2791","698E66CC5019BF06BEBCF03FFAC0DE54A5A647103A40CB3CA083A92B98147209","03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\evidence\csv_artifact_validation\CSV_PROJECTIONS_ARTIFACT_TOOL_VALIDATION_REPORT.json"
"recovered_korean_lineage","3","6653","DCF582F0C91DDA02FC89F0E1E2D27D2F5FB5AEB714E7755CA091DBDD3696410C","03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\evidence\difficulty\DIFFICULTY_LEDGER_SCHEMA.json"
"recovered_korean_lineage","3","784","489E8E4803CC3059D9A0DA3EE17C68BEE0A6C7A46E354D9C3F8FA4ADFDA8CC60","03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\evidence\difficulty\DIFFICULTY_LEDGER_VALIDATION_REPORT.json"
"recovered_korean_lineage","3","5229","AA04DD48DED0E2D0233F9167275F8391B5AD3DEA3BBA9489D9959B71C1162E8E","03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\evidence\structural_index\PRODUCER_STRUCTURAL_INDEX_VALIDATION_REPORT.json"
"recovered_korean_lineage","3","5829","35D0A541A32F2334E39E6014E0324C6B7FCB79DAC6944AFCA4498ABFA4440E7B","03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\evidence\structural_index\PRODUCER_STRUCTURAL_INDEX.schema.json"
"recovered_korean_lineage","3","555","FEC4FB4D994532487290AF34E90AAC2F8B97E93C498EA4C2FFC1C55342599349","03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\evidence\visual\VALIDATION_REPORT.json"
"recovered_korean_lineage","3","2528","090B4CB59AE72D59B4AA7E754B4CC35A80EAED41A83075F4EAC2653E812347AA","03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\evidence\visual\VISUAL_EVIDENCE_SCHEMA.json"
