provenance_id	branch	origin_scope	origin_relative_path	kind	canonical_archive_path	dedup_disposition	bytes	md5	sha256	byte_identity_group	identical_path_witnesses	structural_finding	accepted_state	authority_role
W045	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0036-0040_meta.json	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0036-0040_meta.json	CANONICAL_BYTES_PRESERVED	3466	3C7E31EFAA1F3337024BBB86229FB9D4	BDD4D0879072EFA5BDD2B888EB0CDEC42BD65E2564E3E2E6FC0BBA98429458CD	SHA256_BDD4D0879072	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W046	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0036-0040_text.md	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0036-0040_text.md	CANONICAL_BYTES_PRESERVED	19173	F27D291DBD7AB5A523CED244893FAFCB	C621EAE91F9CAD874CFCA0A5E4903CB37057385E861847917754319E029DE1B2	SHA256_C621EAE91F9C	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W047	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0041-0043_meta.json	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0041-0043_meta.json	CANONICAL_BYTES_PRESERVED	2737	78F6BBC429B32D490BA8AB34F8E2CF6E	E4EFCC94C5C479B5B7E89C6CAB8FC152670114DB8E3C98DFCDAE96C630B5EEF8	SHA256_E4EFCC94C5C4	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W048	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0041-0043_text.md	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0041-0043_text.md	CANONICAL_BYTES_PRESERVED	10395	B8125D419C1B5D050D68E66709B2791C	3C23F04758D082199747C402AE0D613EED02A49F06FDEB9486B2DEE234D661D9	SHA256_3C23F04758D0	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W049	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p01_title.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p01_title.png	CANONICAL_BYTES_PRESERVED	120931	F291CF1EF3D357036216BB957404D599	F09B7394A1C1279277B4D1933932145B4B01638CB918C49623B861389D10B01B	SHA256_F09B7394A1C1	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W050	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p01.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p01.png	CANONICAL_BYTES_PRESERVED	427679	625A07AC58B3F7A2D98BD871E180884B	56D38C0DA8C7486251C825032BFDFEEE189D4F637290C1AF6696515B0FA988DC	SHA256_56D38C0DA8C7	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W051	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p02.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p02.png	CANONICAL_BYTES_PRESERVED	525893	4E76502C3C2A66B94F368750BF01B5CD	B1D7B56A341E73495556D8B691778134BB6F0215512FFC5DDDFEF060C81C339D	SHA256_B1D7B56A341E	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W052	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p03_diag.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p03_diag.png	CANONICAL_BYTES_PRESERVED	48122	20FF9CFAA08A41842931178E6331BC01	A06822BBBFD1E1629D8BCD15DFD953A64F9A6561535259E0FD8432D6D2628948	SHA256_A06822BBBFD1	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W053	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p03.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p03.png	CANONICAL_BYTES_PRESERVED	464533	EE4F9EF600084B9DBF5D4F4EF9E04D0A	E4A3AD94CA20BC1EF53A6FD8D0A9E1AAEC8709FC6CD20473F86FE331974EA7FC	SHA256_E4A3AD94CA20	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W054	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p04.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p04.png	CANONICAL_BYTES_PRESERVED	497577	91D50BA757DEE1ED8FD4EEE94B0DBF3D	DC8789C5D58FFD1155374F58A32964B5F85C3FAF5B1A5998E2244AF885F874FF	SHA256_DC8789C5D58F	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W055	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p05.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p05.png	CANONICAL_BYTES_PRESERVED	512084	42C237AE2923A8BF53071C82B318FA36	3BD219722491604AEEF4792B033889D9D584D3F2D488ADA702D23E9BAFCA4955	SHA256_3BD219722491	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W056	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p11.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p11.png	CANONICAL_BYTES_PRESERVED	506764	B90B11F6FC91EB0F4C100B98B8FCB290	FBD0217479C75C88F3FFF6F46359468FDDB1424A9836DCC5420EDD0D2A36DF23	SHA256_FBD0217479C7	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W057	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p13.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p13.png	CANONICAL_BYTES_PRESERVED	518077	4289B4874EFF67F7B5679F56AB0DD889	318B724FEDF53D02F133CE71E7F41994145652E5EE75169BBCA6F8CA6A387374	SHA256_318B724FEDF5	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W058	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p16_cond.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p16_cond.png	CANONICAL_BYTES_PRESERVED	92368	D95CABD6C24DF32187BE53A7D4D2793A	1314C6B3E62059FACC030652125DA11367A3EC5ACF746F95039006A54A1ABEC5	SHA256_1314C6B3E620	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W059	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p16_cond2.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p16_cond2.png	CANONICAL_BYTES_PRESERVED	63859	7207D1F097F71334C578D72469B93534	7350B31479417BB038400360CBA34F9F03F4166383DDA2A45FB3BA6D9A67AD80	SHA256_7350B3147941	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W060	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p16.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p16.png	CANONICAL_BYTES_PRESERVED	472811	AC81A0EB154E6AD2AD116DF64F84D776	1FEFAFE893CF7B9847D4F991CFE5A240D693036CD5F9AD42FE4322D6331EE599	SHA256_1FEFAFE893CF	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W061	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p19.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p19.png	CANONICAL_BYTES_PRESERVED	505185	481F1DF3681122DA4C79FAD96F01057A	D2A2B553AF43D3DDF71AC4E62B1CDAD3E346E25754723A41FD378B9705826294	SHA256_D2A2B553AF43	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W062	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p22.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p22.png	CANONICAL_BYTES_PRESERVED	452980	0E9C5319E1C96648544955451D41BD72	F74929A7041E557485E886A1B2C187684117ED025597236235DC089F607E276E	SHA256_F74929A7041E	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W063	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p24.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p24.png	CANONICAL_BYTES_PRESERVED	485813	C9E966C8237249D14787F4410D0A82F8	F5DAA0CD0EC1EA0D6691281EA6EBE05BE95F2F5A4BF9E5EF3D10ED3A5755840D	SHA256_F5DAA0CD0EC1	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W064	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p28.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p28.png	CANONICAL_BYTES_PRESERVED	497375	2F593B9D1234CB0C411636C2345AA81C	AD6F77983B67C511912C0AB7868A32F804F5C603EECA44F31D494B91188ABC79	SHA256_AD6F77983B67	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W065	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p34.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p34.png	CANONICAL_BYTES_PRESERVED	430478	F2066FC99C900FB058A46AE276B8019B	BF5B4F528CA2CE0A271AC427120A075E5AACE23EAE0C98C747E73BE9210FAB63	SHA256_BF5B4F528CA2	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W066	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p38_sign.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p38_sign.png	CANONICAL_BYTES_PRESERVED	118651	64E2E7D05290301BFCA42476D68D5611	1E0F479216FA9025968293C880AD9653EA973F6B89C31DD1429738CC0CEE89D7	SHA256_1E0F479216FA	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W067	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p38.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p38.png	CANONICAL_BYTES_PRESERVED	432283	C0137C42858A2CEF41A4DC65E766DD81	1B1DEC2F6DDE3D44D2FF8007985CEC169BE6240D50BBDF305FC6E5566AD8E254	SHA256_1B1DEC2F6DDE	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W068	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p39.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p39.png	CANONICAL_BYTES_PRESERVED	454813	5BD32DE9731A9825F7C418E3662FB43C	A3C56506510A17F28E032D52FCE138B06E0DE7B8453D6A59948029F11BF289A4	SHA256_A3C56506510A	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W069	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p43_end.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p43_end.png	CANONICAL_BYTES_PRESERVED	339773	DAE53F35496E7F942DC2392F58D93E15	9FA07C383622A891A30242F88F2E971105152D33596D48E49842E2B9F90C55EE	SHA256_9FA07C383622	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W070	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p43_eof.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p43_eof.png	CANONICAL_BYTES_PRESERVED	164562	E5C82AE8E57F536CC42CCA62ACF7297F	C0F575CD7B7DB5A965B8F5F2B85EE6F15601E4EA3F488A5DBBDA1EA0CF9ABBAB	SHA256_C0F575CD7B7D	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W071	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/a_p43.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/a_p43.png	CANONICAL_BYTES_PRESERVED	409375	994F9EB2096FC9F670349B4DF63A05CE	7258BD5E748D93C7B1663963B8DAE32F7A58B5972F2CA7FF97618937C3803222	SHA256_7258BD5E748D	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W072	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/c_p01.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/c_p01.png	CANONICAL_BYTES_PRESERVED	416719	917380A38A1D38982F70F2BEA1568756	FD7AC9B0A6AFF49AD3E0D3D69A5F31DC900D9B5A731E4B3A0FEF2C301E258408	SHA256_FD7AC9B0A6AF	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W073	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#qa/c_p43.png	PUBLIC_QA_LOCATOR_OR_CROP	zenodo_record_21806549/evidence_members/qa/c_p43.png	CANONICAL_BYTES_PRESERVED	524507	71A01AC7B6CDE41295CD2E097D2141F0	64223DE82384D11266F59BDEC969185F7D65B2F55F86A227E8DDAE057DCF4F93	SHA256_64223DE82384	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W074	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#authority.pdf	EXACT_AUTHORITY_BYTE_MIRROR	zenodo_record_21806549/evidence_members/authority.pdf	CANONICAL_BYTES_PRESERVED	2735096	FD6B0E49EBB1DED26E34A421130CEC7C	591EE837C4C87E5263B76427B393742E111D615C6E098C940F132519A0861922	SHA256_591EE837C4C8	4	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	EXACT_BYTE_MIRROR_OF_CONTROLLING_AUTHORITY
W075	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#candidate.tex	EXACT_LOCAL_CANDIDATE_MIRROR	zenodo_record_21806549/evidence_members/candidate.tex	CANONICAL_BYTES_PRESERVED	162064	2ED5C02F74402B934A5A0495A62B5C99	9048FE63DA1B544A2B1ACF194891E7649EA2057B4C6B92DAED07EB1EC46D0B2F	SHA256_9048FE63DA1B	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	INHERITED_FRENCH_CANDIDATE_NOT_AUTHORITY
W076	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#comparison.pdf	EXACT_COMPARATOR_BYTE_MIRROR	zenodo_record_21806549/evidence_members/comparison.pdf	CANONICAL_BYTES_PRESERVED	1331405	C4079870CB7D6D3403F4821FB1574A8F	5A8B592C4A1BF21CBA5403B4CE8584D772CD7E907DD8B6EC7FCF9FE8E03605AC	SHA256_5A8B592C4A1B	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	COMPARISON_ONLY
W077	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#D031_ID.md	EXACT_D031_ID_EVIDENCE_MIRROR	zenodo_record_21806549/extracted_control/D031_ID.md	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	11861	D384C777DAEF519AA57C0B420B1FB796	B133872770878DB9023D14F548DF379D5DE464E47705AE7A6D57D3F9613B2664	SHA256_B13387277087	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	PUBLIC_IDENTITY_LINEAGE_ONLY
W078	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#MANIFEST.csv	PUBLIC_EVIDENCE_MANIFEST	zenodo_record_21806549/evidence_members/MANIFEST.csv	CANONICAL_BYTES_PRESERVED	7353	322A964A4F50FA469AB00C89FC3DA8F4	321A02256F7E652B876197867432AC873185DFB364CEE6567E9E8E99F146129A	SHA256_321A02256F7E	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LINEAGE_ONLY
W079	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#README.md	PUBLIC_EVIDENCE_README	zenodo_record_21806549/evidence_members/README.md	CANONICAL_BYTES_PRESERVED	2099	668CCD4F46C629353CC7C8A55314512C	72CD578A6A286528AE8440D91D848F49FAB0EDE2B6B5B5D160B4B6D78E5DAD5A	SHA256_72CD578A6A28	1	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	LINEAGE_ONLY
W080	local_authority_source	EXACT_NAMED_AUTHORITY_PATH	34_VarietesdeShimura [~370dpi].pdf	AUTHORITY_SOURCE_PDF	zenodo_record_21806549/evidence_members/authority.pdf	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	2735096	FD6B0E49EBB1DED26E34A421130CEC7C	591EE837C4C87E5263B76427B393742E111D615C6E098C940F132519A0861922	SHA256_591EE837C4C8	4	exact controlling IAS scan path	ZERO_ACCEPTED	EXACT_BYTE_MIRROR_OF_CONTROLLING_AUTHORITY
W081	local_comparator_source	EXACT_NAMED_COMPARATOR_PATH	31_Varietes_de_Shimura_interpretation_modulaire_et_techniques_de_construction_de_modeles_canoniques.pdf	COMPARATOR_SOURCE_PDF	zenodo_record_21806549/evidence_members/comparison.pdf	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	1331405	C4079870CB7D6D3403F4821FB1574A8F	5A8B592C4A1BF21CBA5403B4CE8584D772CD7E907DD8B6EC7FCF9FE8E03605AC	SHA256_5A8B592C4A1B	2	exact collected-paper comparator path	ZERO_ACCEPTED	COMPARISON_ONLY
W082	local_candidate_source	EXACT_NAMED_KIMI_SOURCE_PATH	31_VarShimura.tex	FRENCH_TEX_CANDIDATE	zenodo_record_21806549/evidence_members/candidate.tex	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	162064	2ED5C02F74402B934A5A0495A62B5C99	9048FE63DA1B544A2B1ACF194891E7649EA2057B4C6B92DAED07EB1EC46D0B2F	SHA256_9048FE63DA1B	2	1797-line inherited French locator candidate; materially inaccurate and unverified	ZERO_ACCEPTED	INHERITED_FRENCH_CANDIDATE_NOT_AUTHORITY
W083	local_control_record_21806549	EXACT_NAMED_RECORD_CONTROL_PATH	CONTROL_D010-D031.zip	PUBLIC_CONTROL_LOCAL_MIRROR	zenodo_record_21806549/current_delta/CONTROL_D010-D031.zip	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	179685	507ECBC33FAA5930CB6941D88691C1E4	BAB3CF085272ABA0E406502B348B91D6ED31735AB72B876EE81D80DD83297F9F	SHA256_BAB3CF085272	2	local exact mirror of immutable public D031 control	ZERO_ACCEPTED	PUBLIC_IDENTITY_LINEAGE_ONLY
W084	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0001-0005/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi].md	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0001-0005_text.md	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	16550	5C9C39673DE320D2758579C8D5126EAF	4409E18BD77CBF5C0919D6BC71BB9BC745C3A337BABC28CECA3CB1B24FADF8F2	SHA256_4409E18BD77C	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W085	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0001-0005/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi]_meta.json	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0001-0005_meta.json	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	5941	0D2284801D6E1710A4BD9283900384F7	E8E09953B09226F71BD26CDD5CE837044115AE9A4B2B0202A998652AA4F7717F	SHA256_E8E09953B092	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W086	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0001-0005/34_VarietesdeShimura [~370dpi]/_page_2_Picture_5.jpeg	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0001-0005_p2_pic5.jpg	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	7003	6FD53FE2FE447ADE56252CDA2B5A2376	EBA0D5B18F617EF3DEF33F0D4CE4AC6D64E5A38136949E6C54D25F078ECFBD37	SHA256_EBA0D5B18F61	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W087	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0001-0015/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi].md	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0001-0015_text.md	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	53558	CB67BDF5B1FAEB420D4C411BE3CB453A	87F381A3395DFC5214E28399BAC477FEE553C5C1D4D4651CFD1FDFA94C75BED3	SHA256_87F381A3395D	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W088	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0001-0015/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi]_meta.json	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0001-0015_meta.json	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	13104	4825EF12B137004D00A7785251916827	32BBDAFB4893A2B48B9107EF135F13A700E738F58021D10CEF900408BD1D4282	SHA256_32BBDAFB4893	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
