root,line,path,status,detail
SLAVIC_761BEC88_PLACEHOLDER_REPAIR_AND_FRONTIER_AUDIT_20260707,11,RESIDUAL_PLACEHOLDER_SCAN_CLASSIFICATION_20260707.csv,ok,
SLAVIC_761BEC88_PLACEHOLDER_REPAIR_AND_FRONTIER_AUDIT_20260707,12,SESSION_LOGBOOK_20260707.md,ok,
SLAVIC_761BEC88_PLACEHOLDER_REPAIR_AND_FRONTIER_AUDIT_20260707,13,SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_761BEC88.csv,ok,
SLAVIC_761BEC88_PLACEHOLDER_REPAIR_AND_FRONTIER_AUDIT_20260707,14,SUMMARY_METRICS_761BEC88.csv,ok,
SLAVIC_761BEC88_PLACEHOLDER_REPAIR_AND_FRONTIER_AUDIT_20260707,15,SUMMARY.csv,ok,
SLAVIC_761BEC88_PLACEHOLDER_REPAIR_AND_FRONTIER_AUDIT_20260707,16,SUMMARY.json,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,1,ACTIVE_SESSION_STATE.json,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,2,B3_UPLOADER_READY_SUMMARY_20260707.csv,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,3,HEARTBEAT_EXCERPT.md,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,4,LOGBOOK_EXCERPT.md,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,5,PACKAGE_VALIDATION_20260707.csv,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,6,R9_761BEC88_BRANCH_COMPARE_ROWS_20260707.csv,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,7,R9_761BEC88_COMMIT_SUBJECT_ROWS_20260707.csv,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,8,R9_761BEC88_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,9,R9_761BEC88_FABLE_SOURCE_USE_ADVERSE_ROWS_20260707.csv,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,10,R9_761BEC88_R9_SOURCE_RETURN_CARRYFORWARD_ROWS_20260707.csv,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,11,R9_761BEC88_ROUTE_ARTIFACT_INDEX_ROWS_20260707.csv,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,12,R9_761BEC88_SOURCE_BODY_LIKE_PATH_ROWS_20260707.csv,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,13,R9_761BEC88_VISIBLE_INBOUND_RECOVERY_ROWS_20260707.csv,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,14,R9_761BEC88_VISIBLE_SIBLING_WAKE_ROWS_20260707.csv,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,15,README.md,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,16,SHA256_VERIFICATION_20260707.csv,ok,
R9_761BEC88_CURRENT_FRONTIER_ROUTE_RECOVERY_20260707,17,MANIFEST.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,1,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/761BEC88_B3_HANDOFF_BOUNDARIES_20260707.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,2,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/761BEC88_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,3,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/761BEC88_README_LOGBOOK_STATE_ADDENDUM_20260707.md,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,4,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/761BEC88_SAME_FRONTIER_B3_DEDUP_RECOVERY_20260707.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,5,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/761BEC88_SAME_FRONTIER_B3_DEDUP_STATE_20260707.md,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,6,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/761BEC88_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,7,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/761BEC88_STALE_4065_WAKE_AND_BRANCH_DELTA_ROWS_20260707.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,8,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/761BEC88_VISIBLE_SIBLING_WAKE_FOLLOWUP_20260707.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,9,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/active_recovery_searches_761bec88.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,10,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/ACTIVE_SESSION_STATE.md,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,11,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/adverse_evidence_ledger_761bec88.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,12,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,13,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/do_not_use_ledger_761bec88.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,14,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/exact_source_row_blocker_table_761bec88.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,15,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/fable_branch_weight_boundary_ledger_761bec88.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,16,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/five_hour_reset_and_mutual_wake_rule_761bec88.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,17,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/frontier_readback_761bec88.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,18,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/HEARTBEAT_20260705.md,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,19,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/README.md,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,20,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/SESSION_LOGBOOK_20260705.md,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,21,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/source_return_recovery_crosswalk_761bec88.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,22,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/source_use_ledger_761bec88.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,23,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/VALIDATION.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,24,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/visible_sibling_wake_scan_761bec88.csv,ok,
R2_761BEC88_FRONTIER_RECOVERY_20260707,25,outputs/R2_761BEC88_FRONTIER_RECOVERY_20260707/zero_row_preservation_761bec88.csv,ok,
OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707,1,ADVERSE_EVIDENCE_STATUS_761BEC88.csv,ok,
OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707,2,AUTHORITY_BOUNDARY_STATUS_761BEC88.csv,ok,
OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707,3,B3_HANDOFF_PACKAGE_REFERENCES_761BEC88.csv,ok,
OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707,4,FABLE_FORMAL_OBJECT_STATUS_761BEC88.csv,ok,
OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707,5,HEARTBEAT_BLOCKER_RECOVERY_ROWS_761BEC88.csv,ok,
OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707,6,LOGBOOK_EXCERPT.md,ok,
OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707,7,MANIFEST.csv,ok,
OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707,8,MUTUAL_WAKE_ACCOUNTING_761BEC88.csv,ok,
OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707,9,README.md,ok,
OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707,10,SOURCE_GATED_RELATION_FUNCTION_ACTIONS_761BEC88.csv,ok,
OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707,11,SOURCE_USE_CATEGORY_STATUS_761BEC88.csv,ok,
OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707,12,TOKEN_RESET_AND_BOUNDARY_RULES_761BEC88.csv,ok,
OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707,13,ZERO_CLAIM_LEDGER_761BEC88.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,1,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/ACTIVE_SESSION_STATE.md,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,2,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_ACTUAL_SIBLING_WAKE_LEDGER.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,3,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_B3_UPLOADER_READY_SUMMARY.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,4,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_4065F6A4_TO_761BEC88_ALL_PATHS.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,5,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_4065F6A4_TO_761BEC88_CJK_SIGNAL_PATHS.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,6,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_FRONTIER_RECONCILIATION.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,7,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_CJK_ROUTE_PACKET_CLASSIFICATION.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,8,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_CODEPOINT_GAP_CARRYFORWARD_ROWS.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,9,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_CURRENT_BRANCH_LOG_TOP.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,10,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_DELTA_COMMITS_4065F6A4_TO_761BEC88.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,11,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,12,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_HARDENED_HEARTBEAT_MUTUAL_WAKE_RULES.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,13,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_JA_ZH_SOURCE_BASELINE_CARRYFORWARD.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,14,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_SAME_FRONTIER_DEDUP_TOKEN_RESET_RECOVERY_20260707.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,15,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_SOURCE_USE_FABLE_ADVERSE_POINTERS.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,16,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_SUMMARY.json,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,17,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_VERIFICATION.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,18,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_VISIBLE_SIBLING_WAKE_LEDGER.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,19,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707_WAKE_FRONTIER_RECONCILIATION_20260707.csv,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,20,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/HEARTBEAT_20260706.md,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,21,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/README.md,ok,
CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707,22,outputs/CJK_NATIVE_761BEC88_FRONTIER_RECOVERY_SOURCE_USE_CODEPOINT_FABLE_20260707/SESSION_LOGBOOK_20260706.md,ok,
ROMANCE_761BEC88_SAME_FRONTIER_DEDUP_RECOVERY_20260707,1,ACTIVE_SESSION_STATE.md,ok,
ROMANCE_761BEC88_SAME_FRONTIER_DEDUP_RECOVERY_20260707,2,B3_HANDOFF_761BEC88_DEDUP_20260707.csv,ok,
ROMANCE_761BEC88_SAME_FRONTIER_DEDUP_RECOVERY_20260707,3,EXACT_BLOCKER_RECOVERY_ROWS_761BEC88_DEDUP_20260707.csv,ok,
ROMANCE_761BEC88_SAME_FRONTIER_DEDUP_RECOVERY_20260707,4,HEARTBEAT_20260705.md,ok,
ROMANCE_761BEC88_SAME_FRONTIER_DEDUP_RECOVERY_20260707,5,README.md,ok,
ROMANCE_761BEC88_SAME_FRONTIER_DEDUP_RECOVERY_20260707,6,SESSION_LOGBOOK_20260707.md,ok,
ROMANCE_761BEC88_SAME_FRONTIER_DEDUP_RECOVERY_20260707,7,SOURCE_USE_GAP_FABLE_ADVERSE_DEDUP_ROWS_761BEC88_20260707.csv,ok,
ROMANCE_761BEC88_SAME_FRONTIER_DEDUP_RECOVERY_20260707,8,SUMMARY_761BEC88_DEDUP_20260707.json,ok,
