"source_path","bytes","sha256","disposition","reason"
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\yue\matrix_mathematics__矩陣.wiki.txt","6029","ac2e9c3381c141783db99141ec977be2aa2cb3f50688dba073d0f9a08ac46431","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\zh\augmented_matrix__增广矩阵.wiki.txt","1788","5639e31076a1a39d8ed3ac842354fd00315caebe77f16a5a6ebac19a12e01f17","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\zh\matrix_mathematics__矩阵.wiki.txt","90406","de51f71d94c527a2b4c548156b0a56f5201bf78d1a69c1dd2151d2a29ff2b076","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\zh\pivot_element__主元.wiki.txt","1177","46d517c776477448d4911da91597f92383d880ea098d1045fa185870fd2419b3","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\zh\row_echelon_form__阶梯形矩阵.wiki.txt","5977","87e65c6133e57cba63591db81c59563d84badc9ad231c43b5e5b437cbd27d108","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\ar\zero_vector__متجه_صفري.wiki.txt","1179","5521984247b55778fe329d3a264befb5c2b69692c3796021d4a36bdc7926c3ec","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\fa\scalar_multiplication__ضرب_نرده_ای.wiki.txt","2755","9018ef8354981386509fc1562972c8399adfe6be1bf82341b9c124385a5773da","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\he\scalar_multiplication__כפל_בסקלר.wiki.txt","2886","cddf4e45092dd588ac6ce8f66c6cf62be126ebde8cc9dc3e5c60a34bff1a4571","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\he\vector_addition__חיבור_וקטורים.wiki.txt","38","244e366e8bee3c177f3a347830e4baf3455f76e9922a23f6904f146705e2c965","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\id\scalar_multiplication__perkalian_skalar.wiki.txt","7599","a26477d139d3acfe4341e26da09733447dd418b708081ec4abf2e63e625dfa8b","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\id\zero_vector__vektor_nol.wiki.txt","2209","fd51fbfb1ffb68c522048aa98c554d1d158d7c918cbb1fd162b66e5c83a055a0","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\ja\zero_vector__零ヘ_クトル.wiki.txt","861","cb53c91c49f67c2728ffc5ed553217d33b239d1449c1e584715ceba8e9fccf23","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\ko\scalar_multiplication__스칼라배.wiki.txt","2441","60bc61eab0d32074ba2c7bac8c84a2dfcd875331f63030cd4119b2bf45a41f5e","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\ko\zero_vector__영벡터.wiki.txt","355","a1294c40e3ddd43580955d4a89606a65ceac3df11f39b81cff6ed5045131f4f1","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\ru\scalar_multiplication__умножение_на_скаляр.wiki.txt","122","de153c01956008142463fe352bf4a11d7b4e281fba36629b7e61c02ead9fd625","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\ru\vector_addition__сложение_векторов.wiki.txt","62148","93efae6267183869abce396bfda1d111f463db5c96dfc98a557a099af5a5526b","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\ru\zero_vector__нулевои_вектор.wiki.txt","2626","2c5d00cd19d9ada3ad0d551e711c327e6c9547fbe9828245461e757b9b09cada","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\vi\scalar_multiplication__phe_p_nha_n_vo_hu_o_ng.wiki.txt","11975","19aa953522f5d6588e446c6fa18ee8d28735a814d84ff5b3ced52f94c87dddfa","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\yue\scalar_multiplication__標量乘法.wiki.txt","299","a84ae6082e909c36b581a869e4ae76b2be6a26ca6371429837726cb531b846b9","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\zh\scalar_multiplication__标量乘法.wiki.txt","3742","1cbf026ee573b50c83ff764100cf2b43141cfd8542ed6aa7921e4321abed347c","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T225047Z_r3_hefferon_vector_operations_adjacent_wikitext_capture\wikitext\zh\zero_vector__零向量.wiki.txt","1018","dcb1ae22b79f319fa09dfe7ec05e3054369a294375171ad8bca0d8259ac1b8de","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T000500Z_r2_pan_turkic_tatar_deep_algebra_context_retry\html\pan_turkic_tatar\abis_neo_mukhlisov_catalog_shell.html","1856","62063936b9d55eb2a7397add535880e861f3b294b7d7b111d96aed11408a1aab","not_copied_shell_or_non_evidence","Viewer/catalog/root shell is not a mathematical source body."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T000500Z_r2_pan_turkic_tatar_deep_algebra_context_retry\text\pan_turkic_tatar\abis_neo_mukhlisov_catalog_shell.txt","126","d37a91607d789b0f0d2eef76fc2578ee3a6f0e89b78d469cadb69c030b7540e8","not_copied_shell_or_non_evidence","Viewer/catalog/root shell is not a mathematical source body."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ar\dot_product__جداء_نقطي.wiki.txt","5664","187f15c3ca2e2dad021f8b1c2c3e59cb6a017563a0aafe20e86d48e62473c4fc","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ar\euclidean_vector__متجه.wiki.txt","17318","043cf21c77c723dc7cbfced07b7efb95a69d98b0bb6c741d65ae5652792f29f3","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ar\scalar_mathematics__كمية_قياسية_رياضيات.wiki.txt","2422","b84151a3886511a0e758507ef569e8474cbd8b38961efa38f41567335f691366","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ar\unit_vector__متجه_وحدة.wiki.txt","4437","cb0923e9c4701b2508757a9474b42865436076a88a7975414726c36709840b89","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ar\vector_space__فضاء_متجهي.wiki.txt","14507","5ddc578356085ff715fd8a83989be959b35bae61f345463d7ad296887f999c3c","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ckb\dot_product__لێکدانی_ناوەکی.wiki.txt","2308","28907a42613bca2cb0c7b85985a3f848eb9d2835aeae3ce58a4c7f247a477537","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ckb\euclidean_vector__ي_اڕاستەبڕی_ي_یقلیدسی.wiki.txt","2380","0c039ad80411f3abd6e846b5b49eb96a096140ecfc7498f1b12c7748d5f997a9","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ckb\vector_space__بۆشاییی_ي_اڕاستەبڕەکان.wiki.txt","5968","44880ac63d9511e275c18c271aef576d7bf02eece3ba05d2795b6d2a6bc64805","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\fa\dot_product__ضرب_داخلی.wiki.txt","7492","23e22dbab7efd001ea78814332fac18d681092a092819e196d2c23020e134377","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\fa\euclidean_vector__بردار_اقلیدسی.wiki.txt","4564","608896fe4dd7b5652ea3c0b70ca0a387afccbd20485870c11904533d34e9a578","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\fa\scalar_mathematics__اسکالر_ریاضی.wiki.txt","1510","92ea0e3c67a8755b6c696fbf555daf85095b376a2bdcda48feeb2d01ef50da84","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\fa\unit_vector__بردار_واحد.wiki.txt","1797","5f14ec144322aff979a03e5d2536ec9a21a44f0859e851e93fbe8a1b72633f73","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\fa\vector_space__فضای_برداری.wiki.txt","11241","26ae4ef97c34c7ef19a632190cad3b17686e9280409e46ac00d57b9719bd3b33","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\he\dot_product__מכפלה_סקלרית.wiki.txt","6278","be6d62bdd564b01ffc3f3c637f28df70d531ecd3fd9b8c06b3965cdf4aa6ec64","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\he\euclidean_vector__וקטור_אוקלידי.wiki.txt","5183","a71ae8daf17c9442e8c2558419eac83dba1287c89900ca862c88f435ebabad2d","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\he\scalar_mathematics__סקלר_מתמטיקה.wiki.txt","1104","31bcb1fb6c4167a7a59cde74a6ef2cfea23696e3b7c92c294c1a492dea0e7666","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\he\unit_vector__וקטור_יחידה.wiki.txt","2595","90bce8bdef056144cfa2e3ee53b6b1c488ddcdae5f8022758c599e81c3057496","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\he\vector_space__מרחב_וקטורי.wiki.txt","10339","38217cb6576db6bf6971f401bc92a661d141a434440f798728ba0291bd2a9cfc","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\hi\dot_product__अद_श_ग_णनफल.wiki.txt","913","c131b8ffee048fd218585384aaea670383bc76262d201a118bc9499903485058","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\hi\euclidean_vector__सद_श_र_श.wiki.txt","10870","74eab4cc1b2127418008f6354461cfd9809a34508cf4bb2d97b69930b6e689d1","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\hi\unit_vector__इक_ई_सद_श.wiki.txt","1229","2ef36d7280f56fddff88aac1e84c2010239459fe91cfd97c87a34310ffbb686b","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\hi\vector_space__सद_श_ब_जगण_त.wiki.txt","7439","75df5194287b19ecb5a8fdf98a6278cd5b65333c357a164ed6287e964c5a63a3","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\hy\dot_product__սկալյար_արտադրյալ.wiki.txt","9757","81f344ea27debc59db7c0d3c3b8e3261bedc64108e37a8996812e5421a1899d6","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\hy\vector_space__վեկտորական_տարածություն.wiki.txt","5338","c472fd1e508aa130695bb58bcd878b3a2711cd2807d799b3447e9281d762b411","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\id\dot_product__perkalian_titik.wiki.txt","18389","e90559e59bfbccbb3104598b713e3c181e06adef4487bda6508a717459218538","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\id\euclidean_vector__vektor_euklides.wiki.txt","7147","436ffbb0ced017135567006985f6380fd99d302dc55282e60f9dac8bc874e36b","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\id\scalar_mathematics__skalar_matematika.wiki.txt","6185","99c56fd974cabb5e45ef8beb3d74f025685f24b287daa0d3e734cd686bf9b147","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\id\unit_vector__vektor_satuan.wiki.txt","17081","bb285d7ca50442818d727d2e04ecd33938d555181f1d21bd05c4ce9b6c296294","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\id\vector_space__ruang_vektor.wiki.txt","46238","a5997c2ed6912b6cef6e4fe99f9234c1667465c301b83dcb57a93b75441109d5","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ja\dot_product__ト_ット積.wiki.txt","7366","aaf2e140bd5378b6321552760bacd0f08a0fe206b53bff759da2f7649a8b88e7","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ja\euclidean_vector__空間ヘ_クトル.wiki.txt","13242","0f3ebfd4350d72bd73b79b0953f6e4754c1e35bcb93942a99983c625ed4ff794","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ja\scalar_mathematics__スカラー_数学.wiki.txt","7972","a70f62e21e036016960fa72c6360ab6929170bbeb9d28db343f8e8947414f228","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ja\unit_vector__単位ヘ_クトル.wiki.txt","4263","8071f1ec7178459681a5336ba148a34b735fb0794403acff2d2241888c99862c","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ja\vector_space__ヘ_クトル空間.wiki.txt","114354","b19b727b82ddd5be451cafc250b4216ef6820c6c3204e4188b78e40653d8a927","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ko\dot_product__스칼라곱.wiki.txt","17215","0770222ccb7df7c9e2d5a6535b2dd3c0411f3a32391e4924190a8c97ba467b0a","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ko\euclidean_vector__유클리드_벡터.wiki.txt","3665","5c99cea53b23a0a2e4374062da067089fadc2f17a8f71e6e636535cff0cee32c","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ko\scalar_mathematics__스칼라_수학.wiki.txt","4044","db71020f0d6c60e1c7bd06687ccefbcaf6bfd44dfbad779fbee28561bc826ba8","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ko\unit_vector__단위_벡터.wiki.txt","1947","b896459b901f839d35e18965325d896f46c11e20a2299f95ef9afc017907da1f","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ko\vector_space__벡터_공간.wiki.txt","18469","7840b89a8f33a882cbd0489aaea21c2a46005f9b038a33beafb27d3543fde61c","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ps\euclidean_vector__د_اقليدس_لوری.wiki.txt","2161","33379949dee8712e8f5c0e502e8354d469fdea8640a0e7c3c6d4d484b598332c","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ru\dot_product__скалярное_произведение.wiki.txt","38721","7f29d4755884d361d3c14b2e77afa2bc38e9ef057d29dbd4fa7e1a302059f6bf","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
