source_document_id,language_or_scope,branch_or_scope,source_use_category,source_use_label,package_path,local_path,source_title,source_url,license_or_access_signal,sha256,bytes,witness_id,is_native_source_evidence,is_generated_draft,non_claim_boundary
cjk-srcdoc-0064,ja+zh-Hans+ko,ja+zh-Hans+ko,draft_translation_triangulation,generated-draft,generated-draft/interlinear-scaffolds/20260705/CJK_INTERLINEAR_PRETRANSLATION_SCAFFOLD_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\generated-draft\interlinear-scaffolds\20260705\CJK_INTERLINEAR_PRETRANSLATION_SCAFFOLD_20260705.json,CJK_INTERLINEAR_PRETRANSLATION_SCAFFOLD_20260705.json,,local generated scaffold from Fable ledgers and Korean fallback term attestations; no license-clearance claim,8455253978DDDBA04299A8C60E3C8F74FDDA6D4805DB676F1AF2A35BCAEB203E,134811,cjk-interlinear-scaffold-20260705,false,true,generated-draft/non-canonical/pre-translation scaffold; not native review/not accepted terminology/not gate promotion/not source certification/not completion
cjk-srcdoc-0065,ja+zh-Hans+ko,ja+zh-Hans+ko,draft_translation_triangulation,generated-draft,generated-draft/interlinear-scaffolds/20260705/CJK_INTERLINEAR_PRETRANSLATION_SCAFFOLD_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\generated-draft\interlinear-scaffolds\20260705\CJK_INTERLINEAR_PRETRANSLATION_SCAFFOLD_20260705.md,CJK_INTERLINEAR_PRETRANSLATION_SCAFFOLD_20260705.md,,local generated scaffold from Fable ledgers and Korean fallback term attestations; no license-clearance claim,35FB9E5FDCB96E3685979CA89F2016A528B05BC6B94ADA3ED339DD687698A18F,7803,cjk-interlinear-scaffold-20260705,false,true,generated-draft/non-canonical/pre-translation scaffold; not native review/not accepted terminology/not gate promotion/not source certification/not completion
cjk-srcdoc-0066,ja+zh-Hans+ko,ja+zh-Hans+ko,audit_ledger_manifest,manifest,generated-draft/interlinear-scaffolds/20260705/MANIFEST.csv,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\generated-draft\interlinear-scaffolds\20260705\MANIFEST.csv,MANIFEST.csv,,local generated scaffold from Fable ledgers and Korean fallback term attestations; no license-clearance claim,448E2F09049EA9657A2868F55755621BCFAF532AF7E3FB4EF8DC235473AA648E,773,cjk-interlinear-scaffold-20260705,false,false,generated-draft/non-canonical/pre-translation scaffold; not native review/not accepted terminology/not gate promotion/not source certification/not completion
cjk-srcdoc-0067,ja+zh-Hans+ko,ja+zh-Hans+ko,audit_ledger_manifest,manifest,generated-draft/interlinear-scaffolds/20260705/SHA256SUMS.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\generated-draft\interlinear-scaffolds\20260705\SHA256SUMS.txt,SHA256SUMS.txt,,local generated scaffold from Fable ledgers and Korean fallback term attestations; no license-clearance claim,36820D07EA2659160EA875BA2E6D5DDC2CF6E112F2F06229CCDF67540850ECC3,436,cjk-interlinear-scaffold-20260705,false,false,generated-draft/non-canonical/pre-translation scaffold; not native review/not accepted terminology/not gate promotion/not source certification/not completion
cjk-srcdoc-0068,ja+zh-Hans+ko,ja+zh-Hans+ko,draft_translation_triangulation,generated-draft,generated-draft/controlled-register/20260705/CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.csv,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\generated-draft\controlled-register\20260705\CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.csv,CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.csv,,local generated register from CJK interlinear scaffold; no license-clearance claim,6CD03B2230223CF986EBE689C1AD16E6ED4F0255D579D2C6CCDB1C652A8031C5,105412,cjk-controlled-register-20260705,false,true,generated-draft/non-canonical/controlled pre-translation register; not native review/not accepted terminology/not gate promotion/not source certification/not completion
cjk-srcdoc-0069,ja+zh-Hans+ko,ja+zh-Hans+ko,draft_translation_triangulation,generated-draft,generated-draft/controlled-register/20260705/CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\generated-draft\controlled-register\20260705\CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.json,CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.json,,local generated register from CJK interlinear scaffold; no license-clearance claim,371BF5229B021E0FA32BDF0023F02F1C57F159B4B00F74F2FBB1A20657830DEC,129598,cjk-controlled-register-20260705,false,true,generated-draft/non-canonical/controlled pre-translation register; not native review/not accepted terminology/not gate promotion/not source certification/not completion
cjk-srcdoc-0070,ja+zh-Hans+ko,ja+zh-Hans+ko,draft_translation_triangulation,generated-draft,generated-draft/controlled-register/20260705/CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\generated-draft\controlled-register\20260705\CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.md,CJK_CONTROLLED_PRETRANSLATION_REGISTER_20260705.md,,local generated register from CJK interlinear scaffold; no license-clearance claim,E1D918820C1846ED8FB797EB5ECEE099B8154B5DD81616ED7906EBC592ACEB02,6121,cjk-controlled-register-20260705,false,true,generated-draft/non-canonical/controlled pre-translation register; not native review/not accepted terminology/not gate promotion/not source certification/not completion
cjk-srcdoc-0071,ja+zh-Hans+ko,ja+zh-Hans+ko,draft_translation_triangulation,generated-draft,generated-draft/controlled-register/20260705/CJK_CONTROLLED_REGISTER_RULES_20260705.md,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\generated-draft\controlled-register\20260705\CJK_CONTROLLED_REGISTER_RULES_20260705.md,CJK_CONTROLLED_REGISTER_RULES_20260705.md,,local generated register from CJK interlinear scaffold; no license-clearance claim,BCB57CA0A93A0909DBE7C54509B5E19EF247333C7C336E3000051A1CBFA17534,1106,cjk-controlled-register-20260705,false,true,generated-draft/non-canonical/controlled pre-translation register; not native review/not accepted terminology/not gate promotion/not source certification/not completion
cjk-srcdoc-0072,ja+zh-Hans+ko,ja+zh-Hans+ko,audit_ledger_manifest,manifest,generated-draft/controlled-register/20260705/MANIFEST.csv,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\generated-draft\controlled-register\20260705\MANIFEST.csv,MANIFEST.csv,,local generated register from CJK interlinear scaffold; no license-clearance claim,5A842BBC01F192FC7B17FE4CE2CA07E327D115B1F8B3298A3CED1FDA814FCFB0,900,cjk-controlled-register-20260705,false,false,generated-draft/non-canonical/controlled pre-translation register; not native review/not accepted terminology/not gate promotion/not source certification/not completion
cjk-srcdoc-0073,ja+zh-Hans+ko,ja+zh-Hans+ko,audit_ledger_manifest,manifest,generated-draft/controlled-register/20260705/SHA256SUMS.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\generated-draft\controlled-register\20260705\SHA256SUMS.txt,SHA256SUMS.txt,,local generated register from CJK interlinear scaffold; no license-clearance claim,670299FA60C81EDC5332E5422934C1CE5C4C8363794681F7BE674C90DB12FB70,541,cjk-controlled-register-20260705,false,false,generated-draft/non-canonical/controlled pre-translation register; not native review/not accepted terminology/not gate promotion/not source certification/not completion
cjk-srcdoc-0074,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-irreducible-representation_기약표현_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-irreducible-representation_기약표현_raw_wikitext_20260705.txt,기약표현,https://ko.wikipedia.org/wiki/%EA%B8%B0%EC%95%BD%ED%91%9C%ED%98%84,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",937C16930EF855FC64E9ADB7D8D123C49727347AE21D66A9BC17E021FD7963D5,21958,ko-wiki-backfill-irreducible-representation,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0075,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-irreducible-representation_기약표현_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-irreducible-representation_기약표현_special_export_20260705.xml,기약표현,https://ko.wikipedia.org/wiki/%EA%B8%B0%EC%95%BD%ED%91%9C%ED%98%84,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",D0DCAC7D7EF79B6CC182A3E00D5CC2F6D411F355A0D3D5E1CCA2C404335288AF,26694,ko-wiki-backfill-irreducible-representation,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0076,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-irreducible-representation_기약표현_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-irreducible-representation_기약표현_metadata_20260705.json,기약표현,https://ko.wikipedia.org/wiki/%EA%B8%B0%EC%95%BD%ED%91%9C%ED%98%84,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",D0DA339BC61B8E54F1375B488EE0A0F38D098DEB1726C5D453411C9FB5986F15,1397,ko-wiki-backfill-irreducible-representation,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0077,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-semisimple-ring_반단순환_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-semisimple-ring_반단순환_raw_wikitext_20260705.txt,반단순환,https://ko.wikipedia.org/wiki/%EB%B0%98%EB%8B%A8%EC%88%9C%ED%99%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",2C51A3C2A97D8FDDF36FD002C54306E1F8052256833B51225AAFBC44FD21DC6B,8579,ko-wiki-backfill-semisimple-ring,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0078,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-semisimple-ring_반단순환_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-semisimple-ring_반단순환_special_export_20260705.xml,반단순환,https://ko.wikipedia.org/wiki/%EB%B0%98%EB%8B%A8%EC%88%9C%ED%99%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",C59E169F12B45A77BE3240F11C9BC87751D750FB9BCDEC6178FA2DB5C8D44E27,12523,ko-wiki-backfill-semisimple-ring,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0079,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-semisimple-ring_반단순환_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-semisimple-ring_반단순환_metadata_20260705.json,반단순환,https://ko.wikipedia.org/wiki/%EB%B0%98%EB%8B%A8%EC%88%9C%ED%99%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",C914872551FA38E1185169982BBE0AD9767A42D2272448ABD1B3648AE307E1D4,1371,ko-wiki-backfill-semisimple-ring,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0080,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hopf-algebra_호프_대수_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-hopf-algebra_호프_대수_raw_wikitext_20260705.txt,호프 대수,https://ko.wikipedia.org/wiki/%ED%98%B8%ED%94%84%20%EB%8C%80%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",39671284DEB07741B87623828F889707635A7C8E279FD41EB7A350B702270336,6186,ko-wiki-backfill-hopf-algebra,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0081,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hopf-algebra_호프_대수_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-hopf-algebra_호프_대수_special_export_20260705.xml,호프 대수,https://ko.wikipedia.org/wiki/%ED%98%B8%ED%94%84%20%EB%8C%80%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",608D0A99B26F9169540B2ACDB5943444BFE9EF4F2A347D77BCE0AC9B2496734A,9930,ko-wiki-backfill-hopf-algebra,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0082,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hopf-algebra_호프_대수_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-hopf-algebra_호프_대수_metadata_20260705.json,호프 대수,https://ko.wikipedia.org/wiki/%ED%98%B8%ED%94%84%20%EB%8C%80%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",8BA80B8FD49C7049C0E33D474FF1953890096CD4FEBF36C936602F1BF97FD57F,1371,ko-wiki-backfill-hopf-algebra,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0083,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-decomposition-algebra_분해_대수학_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-decomposition-algebra_분해_대수학_raw_wikitext_20260705.txt,분해 (대수학),https://ko.wikipedia.org/wiki/%EB%B6%84%ED%95%B4%20%28%EB%8C%80%EC%88%98%ED%95%99%29,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",EABE82FD23C1AE9DD96B686BC49F7E649F1380A3250B6A2D67B635AAE4CB46B3,15028,ko-wiki-backfill-decomposition-algebra,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0084,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-decomposition-algebra_분해_대수학_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-decomposition-algebra_분해_대수학_special_export_20260705.xml,분해 (대수학),https://ko.wikipedia.org/wiki/%EB%B6%84%ED%95%B4%20%28%EB%8C%80%EC%88%98%ED%95%99%29,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",952930B383461C0B01F3C3E26378D2D37AE7104C7A637FD2BE02BB40148C6FBA,19839,ko-wiki-backfill-decomposition-algebra,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0085,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-decomposition-algebra_분해_대수학_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-decomposition-algebra_분해_대수학_metadata_20260705.json,분해 (대수학),https://ko.wikipedia.org/wiki/%EB%B6%84%ED%95%B4%20%28%EB%8C%80%EC%88%98%ED%95%99%29,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",16D2D35D719B7CAE8678B5FE4D9360720F6E2624F2521843F25B57BDB7A9EA39,1458,ko-wiki-backfill-decomposition-algebra,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0086,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-su2-representation_SU_2_의_표현론_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-su2-representation_SU_2_의_표현론_raw_wikitext_20260705.txt,SU(2)의 표현론,https://ko.wikipedia.org/wiki/SU%282%29%EC%9D%98%20%ED%91%9C%ED%98%84%EB%A1%A0,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",B8AD7A2211FAEA5DEA8F8257EC9EBC0B73410E29D5124471187B1F50D5951307,19640,ko-wiki-backfill-su2-representation,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0087,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-su2-representation_SU_2_의_표현론_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-su2-representation_SU_2_의_표현론_special_export_20260705.xml,SU(2)의 표현론,https://ko.wikipedia.org/wiki/SU%282%29%EC%9D%98%20%ED%91%9C%ED%98%84%EB%A1%A0,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",7BC491FEFADA229425E96A179469A226D7C1180EE631716FEC0900D8FC9C5203,25359,ko-wiki-backfill-su2-representation,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0088,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-su2-representation_SU_2_의_표현론_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-su2-representation_SU_2_의_표현론_metadata_20260705.json,SU(2)의 표현론,https://ko.wikipedia.org/wiki/SU%282%29%EC%9D%98%20%ED%91%9C%ED%98%84%EB%A1%A0,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",7CFE3EDA8ED10403DA6EBEB7A5AB4B6B8B832B36A00397E3972768B44149FAB9,1452,ko-wiki-backfill-su2-representation,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0089,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-noetherian-ring_뇌터_환_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-noetherian-ring_뇌터_환_raw_wikitext_20260705.txt,뇌터 환,https://ko.wikipedia.org/wiki/%EB%87%8C%ED%84%B0%20%ED%99%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",F7494F0E16679373A9D4D8A5489C898533FA62BDF6C7C98D1B9EA2DD8C1C2092,22928,ko-wiki-backfill-noetherian-ring,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0090,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-noetherian-ring_뇌터_환_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-noetherian-ring_뇌터_환_special_export_20260705.xml,뇌터 환,https://ko.wikipedia.org/wiki/%EB%87%8C%ED%84%B0%20%ED%99%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",1BB8E886FB49287193C52DCFEEB742C19D34A5712F5358F9CA86A80E4896EBC6,28252,ko-wiki-backfill-noetherian-ring,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0091,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-noetherian-ring_뇌터_환_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-noetherian-ring_뇌터_환_metadata_20260705.json,뇌터 환,https://ko.wikipedia.org/wiki/%EB%87%8C%ED%84%B0%20%ED%99%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",8217A3B32932C7602B24F37AA95A18F4EEFD1F14E17F2B9EF92CE6D39B718ACB,1354,ko-wiki-backfill-noetherian-ring,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0092,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-localization_국소화_환론_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-localization_국소화_환론_raw_wikitext_20260705.txt,국소화 (환론),https://ko.wikipedia.org/wiki/%EA%B5%AD%EC%86%8C%ED%99%94%20%28%ED%99%98%EB%A1%A0%29,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",F4859067FAEF9489A774426A45AB6766201D1AE6E7068409400317DDE65352EC,26779,ko-wiki-backfill-localization,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0093,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-localization_국소화_환론_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-localization_국소화_환론_special_export_20260705.xml,국소화 (환론),https://ko.wikipedia.org/wiki/%EA%B5%AD%EC%86%8C%ED%99%94%20%28%ED%99%98%EB%A1%A0%29,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",2F5C72A894154EBCF6436780E4BAED609191F2C2C54E7D6FE3F827051D508258,33463,ko-wiki-backfill-localization,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0094,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-localization_국소화_환론_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-localization_국소화_환론_metadata_20260705.json,국소화 (환론),https://ko.wikipedia.org/wiki/%EA%B5%AD%EC%86%8C%ED%99%94%20%28%ED%99%98%EB%A1%A0%29,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",901312F3BFD32CA8558C573281A1F0768BD23174BF07AAAF9EC8A8DF8EF90FA4,1392,ko-wiki-backfill-localization,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
