lexeme_id,row_id,language_id,language_label,english_concept,draft_form,script_or_codepoint_scope,source_status,source_basis,formula_neighboring_usage_note,term_alternatives_or_register_note,codepoint_tex_pdf_note,status
cjklex-0017,ko-source-attestation::ko-wiki-abstract-algebra::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-abstract-algebra 추상대수학 rev 41744985 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-abstract-algebra_추상대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-algebra::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-algebra 대수학 rev 41960238 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-algebra_대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-module::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-module 가군 rev 41652760 count 2; native-source-bodies/ko/wiki-bodies/ko-wiki-module_가군_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-field::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-field 체 (수학) rev 41649269 count 6; native-source-bodies/ko/wiki-bodies/ko-wiki-field_체_수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-ideal::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-ideal 아이디얼 rev 39160743 count 55; native-source-bodies/ko/wiki-bodies/ko-wiki-ideal_아이디얼_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-commutative-algebra::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-commutative-algebra 가환대수학 rev 41811027 count 9; native-source-bodies/ko/wiki-bodies/ko-wiki-commutative-algebra_가환대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-semisimple-ring::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-semisimple-ring 반단순환 rev 39375212 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-semisimple-ring_반단순환_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-noetherian-ring::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-noetherian-ring 뇌터 환 rev 39051386 count 20; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-noetherian-ring_뇌터_환_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-localization::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-localization 국소화 (환론) rev 41904060 count 12; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-localization_국소화_환론_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-hilbert-basis::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-hilbert-basis 힐베르트 기저 정리 rev 39344425 count 2; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hilbert-basis_힐베르트_기저_정리_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-weierstrass-preparation::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-weierstrass-preparation 바이어스트라스 준비 정리 rev 39731383 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-weierstrass-preparation_바이어스트라스_준비_정리_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-galois-cohomology::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-galois-cohomology 갈루아 코호몰로지 rev 39593007 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-homomorphism-theorem::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-homomorphism-theorem 준동형 정리 rev 39209009 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-homomorphism-theorem_준동형_정리_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-flat-module::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-flat-module 평탄 가군 rev 39344899 count 8; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-flat-module_평탄_가군_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-prime-ideal::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-prime-ideal 소 아이디얼 rev 41653113 count 103; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-prime-ideal_소_아이디얼_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-primary-ideal::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-primary-ideal 으뜸 아이디얼 rev 39160791 count 55; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-primary-ideal_으뜸_아이디얼_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-algebraic-number-field::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-algebraic-number-field 대수적 수체 rev 41743364 count 16; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-algebraic-number-field_대수적_수체_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-heegner-number::아이디얼,ko,Korean addendum,ideal,아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-heegner-number 헤그너 수 rev 39041736 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-heegner-number_헤그너_수_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-ideal::이데알,ko,Korean addendum,ideal,이데알,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-ideal 아이디얼 rev 39160743 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-ideal_아이디얼_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-decomposition-algebra::이데알,ko,Korean addendum,ideal,이데알,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-decomposition-algebra 분해 (대수학) rev 39792326 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-decomposition-algebra_분해_대수학_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-weierstrass-preparation::이데알,ko,Korean addendum,ideal,이데알,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-weierstrass-preparation 바이어스트라스 준비 정리 rev 39731383 count 2; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-weierstrass-preparation_바이어스트라스_준비_정리_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0017,ko-source-attestation::ko-wiki-backfill-galois-cohomology::이데알,ko,Korean addendum,ideal,이데알,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-galois-cohomology 갈루아 코호몰로지 rev 39593007 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0018,term-ja-0035,ja,Japanese,semisimple ring,半単純環,Japanese kana+kanji,source-canon-sufficient-for-scoped-draft,ja-src-001 Matsumura commutative-ring TeX source | ja-pdf-002 Ando algebra lecture-note PDF set | ja-pdf-003 Nagai invariant-theory PDF witness | ja-pdf-004 Ryoya Ando commutative-algebra PDF witness | CJK-native source-support/codepoint ledgers,"Use near formulas only with the exact source anchor already present in the row packet; keep TeX variables, ideals/modules/rings, and arrows/macros unchanged. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0018,ko-source-attestation::ko-wiki-backfill-decomposition-algebra::반단순 환,ko,Korean addendum,semisimple ring,반단순 환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-decomposition-algebra 분해 (대수학) rev 39792326 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-decomposition-algebra_분해_대수학_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0019,term-ja-0036,ja,Japanese,principal ideal,主イデアル,Japanese kana+kanji,source-canon-sufficient-for-scoped-draft,ja-src-001 Matsumura commutative-ring TeX source | ja-pdf-002 Ando algebra lecture-note PDF set | ja-pdf-003 Nagai invariant-theory PDF witness | ja-pdf-004 Ryoya Ando commutative-algebra PDF witness | CJK-native source-support/codepoint ledgers,"Use near formulas only with the exact source anchor already present in the row packet; keep TeX variables, ideals/modules/rings, and arrows/macros unchanged. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0019,term-zh-hans-0029,zh-Hans,Simplified Chinese,principal ideal,主理想,Simplified Han,source-canon-sufficient-for-scoped-draft,zh-Hans-src-001 AlJabr-1 TeX source repository | zh-Hans-src-002 AlJabr-2 TeX source repository | CJK-native source-support/codepoint ledgers,"Use near formulas only with the exact source anchor already present in the row packet; keep TeX variables, ideals/modules/rings, and arrows/macros unchanged. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0019,ko-source-attestation::ko-wiki-module::주 아이디얼,ko,Korean addendum,principal ideal,주 아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-module 가군 rev 41652760 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-module_가군_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0019,ko-source-attestation::ko-wiki-field::주 아이디얼,ko,Korean addendum,principal ideal,주 아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-field 체 (수학) rev 41649269 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-field_체_수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0019,ko-source-attestation::ko-wiki-ideal::주 아이디얼,ko,Korean addendum,principal ideal,주 아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-ideal 아이디얼 rev 39160743 count 6; native-source-bodies/ko/wiki-bodies/ko-wiki-ideal_아이디얼_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0019,ko-source-attestation::ko-wiki-commutative-algebra::주 아이디얼,ko,Korean addendum,principal ideal,주 아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-commutative-algebra 가환대수학 rev 41811027 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-commutative-algebra_가환대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0019,ko-source-attestation::ko-wiki-backfill-noetherian-ring::주 아이디얼,ko,Korean addendum,principal ideal,주 아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-noetherian-ring 뇌터 환 rev 39051386 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-noetherian-ring_뇌터_환_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0019,ko-source-attestation::ko-wiki-backfill-localization::주 아이디얼,ko,Korean addendum,principal ideal,주 아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-localization 국소화 (환론) rev 41904060 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-localization_국소화_환론_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0019,ko-source-attestation::ko-wiki-backfill-prime-ideal::주 아이디얼,ko,Korean addendum,principal ideal,주 아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-prime-ideal 소 아이디얼 rev 41653113 count 2; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-prime-ideal_소_아이디얼_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0019,ko-source-attestation::ko-wiki-backfill-primary-ideal::주 아이디얼,ko,Korean addendum,principal ideal,주 아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-primary-ideal 으뜸 아이디얼 rev 39160791 count 4; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-primary-ideal_으뜸_아이디얼_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0019,ko-source-attestation::ko-wiki-backfill-algebraic-number-field::주 아이디얼,ko,Korean addendum,principal ideal,주 아이디얼,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-algebraic-number-field 대수적 수체 rev 41743364 count 5; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-algebraic-number-field_대수적_수체_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,term-ja-0037,ja,Japanese,commutative ring,可換環,Japanese kana+kanji,source-canon-sufficient-for-scoped-draft,ja-src-001 Matsumura commutative-ring TeX source | ja-pdf-002 Ando algebra lecture-note PDF set | ja-pdf-003 Nagai invariant-theory PDF witness | ja-pdf-004 Ryoya Ando commutative-algebra PDF witness | CJK-native source-support/codepoint ledgers,"Use near formulas only with the exact source anchor already present in the row packet; keep TeX variables, ideals/modules/rings, and arrows/macros unchanged. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,term-zh-hans-0030,zh-Hans,Simplified Chinese,commutative ring,交换环,Simplified Han,source-canon-sufficient-for-scoped-draft,zh-Hans-src-001 AlJabr-1 TeX source repository | zh-Hans-src-002 AlJabr-2 TeX source repository | CJK-native source-support/codepoint ledgers,"Use near formulas only with the exact source anchor already present in the row packet; keep TeX variables, ideals/modules/rings, and arrows/macros unchanged. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",可交换环,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0020,ko-source-attestation::ko-wiki-abstract-algebra::가환환,ko,Korean addendum,commutative ring,가환환,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-abstract-algebra 추상대수학 rev 41744985 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-abstract-algebra_추상대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
