record_id,record_type,parent_id,line_start,line_end,content_sha256,label,coverage_state
NOE-P02-STRUCT-PROSE-BLOCK-0064,prose_block,NOE-P02-STRUCT-SECTION-0028,830,830,B0FAA3E7903B90BEC9C44C0EC8A216615E25C04E2EC8B2013340D7EDD85E3870,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0065,prose_block,NOE-P02-STRUCT-SECTION-0028,832,832,7D6E719933757C8868547B924FF39499ED999EA6047998333489155819E16952,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0066,prose_block,NOE-P02-STRUCT-SECTION-0028,834,834,F53A96F73F59C648AE7E449B4BE1122FCAD2E43508E04DA8D2271BD1768F97A9,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-NOTE-0016,note,NOE-P02-STRUCT-SECTION-0004,836,836,F3BA13840CD1C202EA4E9B8BD001F9ECD7E383BF73D472DA2CF65EFCC69B8BF3,inline source/editorial note,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0067,prose_block,NOE-P02-STRUCT-SECTION-0028,838,838,3C463C94369EBEA253971CA0FB25A061D5D3687EFFA3EC26CAE9BE3FFAA81E79,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0068,prose_block,NOE-P02-STRUCT-SECTION-0028,840,840,5DE6DBCCB3D7BC6D81A46F10A4C90E978BC5210D20768249FA5CF2CEC0ACC06B,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0030,equation_display,NOE-P02-STRUCT-SECTION-0004,841,843,9D75C2FBB1CAA8D7DB5E5FE1F764792BF71F54EC3C7CEB3145680603AB59A327,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0069,prose_block,NOE-P02-STRUCT-SECTION-0028,844,844,DE65C2C3DE9C8CB6868226766B4EEBBDCA5F5C20BCA25318C546E662EC5DEB7C,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0070,prose_block,NOE-P02-STRUCT-SECTION-0028,846,846,6A7ACBCCE7E5CCA394BF21E54F5891200095479A9A972811B998041CF6C26619,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0071,prose_block,NOE-P02-STRUCT-SECTION-0028,848,848,5B23B7A057F2460BBEF57680DDB0ECF4F0E02152A988BC3590E05A3F89B24BD8,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0072,prose_block,NOE-P02-STRUCT-SECTION-0028,850,850,1C94D7C7E964560BA12F56AD64FD049221718CD90A879F6EF9AF409EA5403795,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0073,prose_block,NOE-P02-STRUCT-SECTION-0028,852,852,703E80E22D35FF197C33D70C023312FDE740CBD19DC336C05400800D0553E44C,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0074,prose_block,NOE-P02-STRUCT-SECTION-0028,854,854,164E204FC83252BD6C58482782968D73491EA59D9CA705D5475AA7B367AFB667,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-NOTE-0017,note,NOE-P02-STRUCT-SECTION-0004,856,856,4352DCAFA5EE12E53EAAD5B79EAB8A8FD30E3D20F0DF89241B5F62112223AF94,inline source/editorial note,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0031,equation_display,NOE-P02-STRUCT-SECTION-0004,857,859,D6EC039AE68A43D7E180D8C62966425F98BE51862F2E2A42D9C4D202BCB1FF7B,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0032,equation_display,NOE-P02-STRUCT-SECTION-0004,860,862,8108264A7DD0F8DB6EE93920762F1C7E86AE43A8AD79D7117A97FC7466C94347,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0075,prose_block,NOE-P02-STRUCT-SECTION-0028,863,863,E3D091ED7F4972BCE84569E7760E562E4A497BAA2A5A364782ED5AA2329D28AF,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0033,equation_display,NOE-P02-STRUCT-SECTION-0004,864,868,C8454B09945B40945D061D91D86FFA9E3BBC09F49CD104D63D54EA4268CE229A,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0076,prose_block,NOE-P02-STRUCT-SECTION-0028,870,870,1ACE19F33DFBD678AA7391A3F08A32740B7206AF21C6BF341F3D0037A24506EA,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0077,prose_block,NOE-P02-STRUCT-SECTION-0028,872,872,864C04EE8DAA58F236061BF6819579F9D59DFA12D570DCA2EBFAC631D895D0DF,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0005,section,NOE-P02-STRUCT-ROOT-001,875,875,E55F50A412C48A92A04723E8603BADC0DA93720FAF82906D1A81BF8C2C6A8A7B,Kapitel II.  Relativ vollständige Grundsysteme.,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0006,section,NOE-P02-STRUCT-ROOT-001,877,877,D68B20D25C2D4DEC38E8FF85DCCF03A8659D7369BEDDDB36A3D67866FE922AA3,§ 4.  Erstes relativ vollständiges System.,indexed_not_independently_source_certified
NOE-P02-STRUCT-NOTE-0018,note,NOE-P02-STRUCT-SECTION-0006,880,880,6E4160564B69850095208FE36F0DD542A6923E0091087DAD5B2B7CE9C2FEF244,inline source/editorial note,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0034,equation_display,NOE-P02-STRUCT-SECTION-0006,881,883,A1AC8F999A71A2F0B57804C63D3D3713388972A0E92A7AA61D248405CABD4A15,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0035,equation_display,NOE-P02-STRUCT-SECTION-0006,884,890,719C05AC2E9A71579438B0E5082134C2301203BEBCA0A72AA1CA8D843640A9F0,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0036,equation_display,NOE-P02-STRUCT-SECTION-0006,891,902,83911F2C81B208CB9241B36F4D83AEFF9475DEBA216AC52987C6352B1EA596DA,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0078,prose_block,NOE-P02-STRUCT-SECTION-0028,903,903,BD4BE2B45217D2FA0B5B95493D270F8C3ABFEAD2B7DDCFA01F64241F02F8B868,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0079,prose_block,NOE-P02-STRUCT-SECTION-0028,905,905,C1A0A2D714F1A308E0F44BC790888B4BE9F547FB5AC94C2A35EBABB4FDBE049F,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-THEOREM-0001,theorem,NOE-P02-STRUCT-SECTION-0006,908,908,F544AA7AF61DE681AF4D0AFA303AC2ABFA849BAD01C528BA5B5B00EC08A231D5,Satz III.,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0080,prose_block,NOE-P02-STRUCT-SECTION-0028,912,912,7FB714D8830FC0C338BF0B83D3DCFA901F3A51DCCB7AAFE3345F316E4FFCC5B9,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0037,equation_display,NOE-P02-STRUCT-SECTION-0006,913,915,7EB6DC25F5EA068B15076641F61BD452E0576559E6D557D2AFBF42B197717A42,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0081,prose_block,NOE-P02-STRUCT-SECTION-0028,916,916,1EAEE9FCBBFCD5FE8781D74C84BBC82954E26068B381CC72573A9CDC90CB9621,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0038,equation_display,NOE-P02-STRUCT-SECTION-0006,917,919,54520AF598C459155897A8BCFA7A8CF014BF96E269EC2079B44D5A32A86B5AF9,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0082,prose_block,NOE-P02-STRUCT-SECTION-0028,920,920,67B7E986D2B69AEEF61F3D9245EC6CB75F7C5647F49703C1659A2F8D1389FDEF,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0039,equation_display,NOE-P02-STRUCT-SECTION-0006,921,930,A814108EC13B36F2FFDABA6825676DDF12D3393A0727CCCDD79C1DDE36D95939,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0083,prose_block,NOE-P02-STRUCT-SECTION-0028,931,931,65076BDBDD083D079DFBDFC4BFDE9D902FC4E993409005DEDFAA1FCDAC15C26D,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0007,section,NOE-P02-STRUCT-ROOT-001,934,934,A37325C290F65C244DE6634E27D6060EFD5029889A2E051B21E63A5A0433D8E9,§ 5.  Zurückführung des Moduls $(abc)$ auf die Moduln $$ und $$.,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0084,prose_block,NOE-P02-STRUCT-SECTION-0028,937,937,FDF14A39A192F3DDCF2D8C7D411DA345F3F7E36A514C1CE2C9973E8D12D7109D,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0040,equation_display,NOE-P02-STRUCT-SECTION-0007,939,941,34085AD4D06FFFDAA816A1DF9222D350BEFBCC1FE91B1F65CEAA6C08F8B0692E,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0041,equation_display,NOE-P02-STRUCT-SECTION-0007,942,949,DFC2C2FF355427D5E2F998D54E878251407E550DD23C58478DEFD10B34770132,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0042,equation_display,NOE-P02-STRUCT-SECTION-0007,950,957,34885FBE002AE1F4DAEEB8E2CE77CA4DBB3B64C000BD9CEEED146B204C8986CF,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-NOTE-0019,note,NOE-P02-STRUCT-SECTION-0007,959,959,5AEC0B5B5B67A3259F161B1DCFA7869815B53F064FA7FC8CF517E20D4F118788,inline source/editorial note,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0085,prose_block,NOE-P02-STRUCT-SECTION-0028,961,961,C6D7B57F2DE57800AF2699947861F56851F32DB92A031047F8D777CF526A80B6,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0043,equation_display,NOE-P02-STRUCT-SECTION-0007,962,964,A8A744F0EEEFE64540FAF84A79896E51679A28D2E9F8C396845D62C1717C2D5F,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0086,prose_block,NOE-P02-STRUCT-SECTION-0028,965,965,FE17492F26704B58FDC9857A21D77B4315A84FF0C8E135EC5E93830F85369A73,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0044,equation_display,NOE-P02-STRUCT-SECTION-0007,966,973,6A74A45EE6D16D00DDB5AEA36CDF82609409A383ACD0536DD1284304B8588805,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0087,prose_block,NOE-P02-STRUCT-SECTION-0028,974,974,82C3331DD075F9CB5172D87B11AA140279E32A41C67243A80927F59A0AA61E48,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0045,equation_display,NOE-P02-STRUCT-SECTION-0007,975,977,9BEA4CD9EC1599F84445F892FF01D780C57F80492BFD8E6DB223FEDEFD11EB17,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0088,prose_block,NOE-P02-STRUCT-SECTION-0028,979,979,8E1DA7D76BAACE21197546343589558075262E639E8F97D694656226FD6D9CF0,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0089,prose_block,NOE-P02-STRUCT-SECTION-0028,981,981,47691526170869CEE80F5F61D338102FAF3DC3E5098AE721DAFF31501A15D259,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0046,equation_display,NOE-P02-STRUCT-SECTION-0007,982,986,1527DEBB932083C77B3E51E55E6B24AA8DBE2464ABBCD3C8FB53CEE1B1671F6C,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0090,prose_block,NOE-P02-STRUCT-SECTION-0028,987,987,8D78B6DD95B6CC117C942FB4E1EA9F1825F61BBE0503D6759272B6173A25BE03,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0047,equation_display,NOE-P02-STRUCT-SECTION-0007,988,990,518588B9406F109449F9643ABF525C20D9D5DAFF317652E0892A6AAE4DC7462A,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0091,prose_block,NOE-P02-STRUCT-SECTION-0028,991,991,38CCC208F5432D5EE67CD2C90962DA0B1DFD2B67392D508BBBB8850530491D9B,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0092,prose_block,NOE-P02-STRUCT-SECTION-0028,993,993,403E01D5A00549311E21318A3461E352FE214D9D42E18DC1E4FEAF41CE7AC2E2,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0048,equation_display,NOE-P02-STRUCT-SECTION-0007,994,998,1ACCEB8220BF5FD90BD6513DC70AAB90D385C72D7F063217EDFE188B41309F6A,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0093,prose_block,NOE-P02-STRUCT-SECTION-0028,999,999,B2E9E459B1D44C7FB682A2DDA357F6F0CAAF07DDA1D3D727A39ED62D684905B9,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0094,prose_block,NOE-P02-STRUCT-SECTION-0028,1001,1001,8BAB721683D51386CDC9DA689C060FB3998E4813E3E04D5E1D7FB8CB87F51A58,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0049,equation_display,NOE-P02-STRUCT-SECTION-0007,1003,1019,8672BFF6D45F55A4D065BC45411DBE20F28050FBE4A8B1E08B44B9D08CE96645,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-NOTE-0020,note,NOE-P02-STRUCT-SECTION-0007,1021,1021,5D1F5BF562B28DF647F6EC364AC21C6573D321570092A2542A5E0B334E6E6A46,inline source/editorial note,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0095,prose_block,NOE-P02-STRUCT-SECTION-0028,1023,1023,392BD3C165E228E228CAB5392F15AD320BC21C5A284E7DD97B3CD19D6FA04671,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0050,equation_display,NOE-P02-STRUCT-SECTION-0007,1024,1038,CCC3328E575FDA13C48F551A4B07F21AE5B07F3CB233D513C614B4BFB4BB5581,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0096,prose_block,NOE-P02-STRUCT-SECTION-0028,1040,1040,0685276FD526BC016CA0A478DDE7546881AF235670C1D1B899162F6C59B798C9,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0097,prose_block,NOE-P02-STRUCT-SECTION-0028,1042,1042,A5213E978C5B15E8BF28CDBCF2789AF0F1341631F7025545022592322AEFD7C5,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0098,prose_block,NOE-P02-STRUCT-SECTION-0028,1044,1044,57F286D97EEE639E93B45FEA3D0200EACF77FC60E05FBC88000EA1FBFFDF03A0,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0051,equation_display,NOE-P02-STRUCT-SECTION-0007,1045,1052,9A08BB38D3BD66337B48B45C5B111FEF2EA47427566402E7BD401A758F6F4336,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0099,prose_block,NOE-P02-STRUCT-SECTION-0028,1053,1053,7FE71510C8727B602938F107CB3D36FAF02D0E5CB8F32CDD93738C12B39DD530,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0052,equation_display,NOE-P02-STRUCT-SECTION-0007,1054,1059,4AA3E302B9D015ECB00B4705698D5EC1237D765A14750091C6454D651A1FDDE9,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0053,equation_display,NOE-P02-STRUCT-SECTION-0007,1060,1075,54A2C624091B3F0FDD004C42B44C957CA74FFCEBEE2B585DB5850DBAA9CEE3E6,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0100,prose_block,NOE-P02-STRUCT-SECTION-0028,1077,1077,5249D65AA75E8C003540F60958614283289187687EA664BBDB7EB1A23AC3C682,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0054,equation_display,NOE-P02-STRUCT-SECTION-0007,1078,1080,A589EADF1A7F52886A7A488D657288D9D35ADA3C14FA14F11EDEAD9D30A727EC,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0101,prose_block,NOE-P02-STRUCT-SECTION-0028,1084,1084,60E9AF33869237F140DC71779D6E7D574CD668ABFB171B19CAD590485F903496,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0055,equation_display,NOE-P02-STRUCT-SECTION-0007,1085,1093,3E96A105D54187B7000CF4F296B68E1651B3C4214CC4EE670E05E073163BB865,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0102,prose_block,NOE-P02-STRUCT-SECTION-0028,1095,1095,12236AC60764E45C8E8DB334608D42FFFC6DE7266100B7E817CF1D04AA7AAEE3,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0103,prose_block,NOE-P02-STRUCT-SECTION-0028,1100,1100,87F04A8393F30156A5BA7B42D97D32B6A685B750566B01DCDF97280724C98F03,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0056,equation_display,NOE-P02-STRUCT-SECTION-0007,1101,1109,0C06727726D1BEC2201E62713B313DB22D8073B416FD4950B899F65B71604C7D,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0008,section,NOE-P02-STRUCT-ROOT-001,1112,1112,687837EB5EA537FA241FF6299AE391450577596681EBE43D5CC1326447B26DA9,"§ 6.  Zurückführung des Moduls $(,)$ auf den Modul $()$.",indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0104,prose_block,NOE-P02-STRUCT-SECTION-0028,1115,1115,AC0705AF17C769662B317CDD8088117349095ADDF1F2936AF2231A6913A9243F,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0105,prose_block,NOE-P02-STRUCT-SECTION-0028,1117,1117,9E2D7CC7BD49C59E728D622C866F5417AA43C4BF111933893B17C2E04F159BB6,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0106,prose_block,NOE-P02-STRUCT-SECTION-0028,1119,1119,88AAC9EBE59DF37A3DA50B0085C4BCC81AF84D4F8E513D6CB5B5E6E7415C4293,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0057,equation_display,NOE-P02-STRUCT-SECTION-0008,1120,1124,D3E4377208BA32BF5686914A3F7DF19BA54D2F94C88C29B685F606B7D9CFF3EB,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0107,prose_block,NOE-P02-STRUCT-SECTION-0028,1125,1125,4F9DCA09D1C422B535A273256D4A6FBD61BF4D3FF3E61B38BA7F1F8226641C0E,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0108,prose_block,NOE-P02-STRUCT-SECTION-0028,1127,1127,78687AC554642FC9BC31AC45AF02443669B70CE0B430F9EF3CE1C51A513A442E,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0109,prose_block,NOE-P02-STRUCT-SECTION-0028,1129,1129,A139BBAEC176A6879A44A7FFF63273CDBC43D47DAA1C675B2454E1C46E99FEA0,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0110,prose_block,NOE-P02-STRUCT-SECTION-0028,1132,1134,B6B1FD8F0EE54EA1E5864F6D9350904426EEBA6B061656B5CF2DDD955B7A5DB5,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0111,prose_block,NOE-P02-STRUCT-SECTION-0028,1136,1136,ABDC7A148FE75BE2061359BDF4FA0E0EB86746468B78B37A5ACAECF3F748492F,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0112,prose_block,NOE-P02-STRUCT-SECTION-0028,1138,1139,9AEE0AA6BF120B94E929335023FD3AE56ADF2060A450BA44044F007BDB65FD0A,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0113,prose_block,NOE-P02-STRUCT-SECTION-0028,1142,1143,498E305A168A8B85989F77E0C9670DDDCC4CFFFC86A6BFC8D135A6D342C75CAD,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0114,prose_block,NOE-P02-STRUCT-SECTION-0028,1145,1145,0779FD96DDDDBB52C8F2D7002E1DF0F0B456183939136A46DA6AD32ECE2471C9,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0115,prose_block,NOE-P02-STRUCT-SECTION-0028,1147,1147,4D1E6E35A4CCEDAF47046DBF360848B137B1DEF072E8EEA10461A8883B4D563E,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0116,prose_block,NOE-P02-STRUCT-SECTION-0028,1149,1149,41236FCF4149E74E4318E860DC1EEB905AA134D6204470352E5F36BDB45F03FF,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0117,prose_block,NOE-P02-STRUCT-SECTION-0028,1151,1151,83D4AABB2B9540438DF5DCDCE4FF961B92B7AB9312CC6628652E5600DDCF430F,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0058,equation_display,NOE-P02-STRUCT-SECTION-0008,1152,1154,3D05ADA5840F30457A4A401DA6367D10E33159A07B9FAEA1458841F548AAFD5C,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0059,equation_display,NOE-P02-STRUCT-SECTION-0008,1155,1157,A8385A6683179816BC84B3DF6F7A9A9785258C0B4071B5D37F9196673C32CA0D,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0118,prose_block,NOE-P02-STRUCT-SECTION-0028,1159,1159,5A239626B366749F5FB022B4CC4E34C897300725487649DA9162260E1D476784,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0119,prose_block,NOE-P02-STRUCT-SECTION-0028,1163,1163,826E33FDE04EFFDEAC0D8E222C93D257BCDCA8BC42CA8C5644E40E8874FCA9EB,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0060,equation_display,NOE-P02-STRUCT-SECTION-0008,1164,1166,7E0044B3759310237152236B748B71CD47385C39532F902B78C25FF1F47719B4,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0120,prose_block,NOE-P02-STRUCT-SECTION-0028,1168,1168,7283D2FC9F7441D069C240F61E1487CE8519EB182005566D95184EE282A7EF88,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0121,prose_block,NOE-P02-STRUCT-SECTION-0028,1170,1170,52699B8D02F3F6EB3D2F932D528A52F11C8D2E3DE1D80F629CE20D35DD1ED617,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0061,equation_display,NOE-P02-STRUCT-SECTION-0008,1171,1187,5FA593E504FCAFC0C17CC8350BDFC6235EE5B702654BCB1F4C73C1FE91D29DDE,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0062,equation_display,NOE-P02-STRUCT-SECTION-0008,1188,1211,F6485DF598B74648CA0D337282534896AE9B2033D5C3152675C1E80AF146DB47,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0122,prose_block,NOE-P02-STRUCT-SECTION-0028,1213,1213,3E43C607603818D5C45D94DC599E7D93AA6C7FA2A914276FA956BDE8907A7E78,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0063,equation_display,NOE-P02-STRUCT-SECTION-0008,1214,1221,7BCC5DF3CAB38D96BF91CD5623A1E903F65F010066353B64CF87BBDEF47CB28F,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0123,prose_block,NOE-P02-STRUCT-SECTION-0028,1223,1224,07E47B8C57CA633249D58047A1CCF351E8D07D93E9C910F0905552E04AB0FE3C,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0064,equation_display,NOE-P02-STRUCT-SECTION-0008,1225,1233,C642D79A2497992CEEE41BD673CA5ECE61A468FB85BE039D6584D938AF51FFD5,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0124,prose_block,NOE-P02-STRUCT-SECTION-0028,1235,1235,1C0D80ABE57AB6C77BACD481ED36A7274F57DCBA9F36A6AF18E075F23119D98B,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0065,equation_display,NOE-P02-STRUCT-SECTION-0008,1236,1244,ED5F1C324DA2050900419D69929490AC7FBFA5AFA190B213E1AB86D2F66422D8,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0125,prose_block,NOE-P02-STRUCT-SECTION-0028,1246,1246,68F6FB6EAEC736CE1FE2AC81759F75171B81487BB833BC0D289821497AD549C7,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0066,equation_display,NOE-P02-STRUCT-SECTION-0008,1247,1249,B1B7B160FFD4B7920B73AAEE31210F1D2A47BBE90759DCC68074A191DE228D7F,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-NOTE-0021,note,NOE-P02-STRUCT-SECTION-0008,1250,1250,8EBEA2A1FE4D898ADCED42D6693FC66DD30E698C583F443651C93AB384C92102,inline source/editorial note,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0126,prose_block,NOE-P02-STRUCT-SECTION-0028,1251,1251,B6B35B0D7201B80F0F677A7680DC71D1BE55302C952B46CD0035D3994878C43F,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0067,equation_display,NOE-P02-STRUCT-SECTION-0008,1252,1254,3D01D18CE13878C3CEFA8A307ACCF35BEEABB36832371BD105F5AE54EDC3377C,unnumbered display,indexed_not_independently_source_certified
