"lane","packet_frontier","packet_path","csv_name","row_count","bytes","sha256"
"OLP","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","FORMULA_CONTEXT_SUMMARY_SOURCE_D9EA29B0.csv","5","482","865DE8B4C922CE7A67C17392CC77560104297CE9527672195464FCFAB0BF39CA"
"OLP","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","FORMULA_NEIGHBORING_USAGE_NOTES_D9EA29B0.csv","10","3229","0DC0B6EF53868099F5321095FCF3DC52F03A6F3694BB8A7B6842F2A1D31348AC"
"OLP","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","INTERLINEAR_SCAFFOLD_ROWS_D9EA29B0.csv","10","10476","C613756A2B97B9173DCC5B3664EC6AF1D346F8C5A92D34720BA52BD9078A1F31"
"OLP","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","MANIFEST.csv","11","2193","AA46627A163CD63029C42833B7AE71F9D223D8039A66FD36CAE262317E4A22EB"
"OLP","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","SOURCE_USE_BOUNDARY_ROWS_D9EA29B0.csv","5","1496","2634EDA1639C3EE8229110460541AE50DB98631A35802AA3DA3DCAC3862DCD5F"
"OLP","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","TERMINOLOGY_ALTERNATIVES_D9EA29B0.csv","14","11429","6141094CED0517989DFC466AA5D6038C144816E4F1AB3AFAF10AA073303A7C05"
"OLP","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","ZERO_CLAIM_INTERLINEAR_LEDGER_D9EA29B0.csv","6","770","8C37EE9B551B5C55BDCA19B2ECAE23F57B303FDA9FDA4AAF5AED3BC3B47947C7"
"R7","86d260cd1b5296ce593bebe706b1eefc79091406","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_86D260CD_FRONTIER_DRIFT_AFTER_9CFC_SOURCE_USE_BOUNDARY_20260707","MANIFEST.csv","7","982","7AF146A1FF5358DA0B95ADEA91231887EDCB7BC1D33868572438616BBA0D7B49"
"R7","86d260cd1b5296ce593bebe706b1eefc79091406","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_86D260CD_FRONTIER_DRIFT_AFTER_9CFC_SOURCE_USE_BOUNDARY_20260707","R7_86D260CD_B3_HANDOFF_BOUNDARY_ROWS.csv","1","320","E49C32D240F8E1591841607D85A8D217B7F66FD08DC5F3F8E822DFF20232BB2C"
"R7","86d260cd1b5296ce593bebe706b1eefc79091406","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_86D260CD_FRONTIER_DRIFT_AFTER_9CFC_SOURCE_USE_BOUNDARY_20260707","R7_86D260CD_BRANCH_DELTA_CLASS_SUMMARY.csv","1","127","88383CC81C9CFA6ED23B7ED3DE2082DA65C3F2E6A4700ACF1407CC19784274E6"
"R7","86d260cd1b5296ce593bebe706b1eefc79091406","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_86D260CD_FRONTIER_DRIFT_AFTER_9CFC_SOURCE_USE_BOUNDARY_20260707","R7_86D260CD_BRANCH_DELTA_PATH_LEDGER.csv","24","7034","06B72681BF1CD19508CFDBB07AE539FDF7CA08661838940831114D8A751EAD1A"
"R7","86d260cd1b5296ce593bebe706b1eefc79091406","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_86D260CD_FRONTIER_DRIFT_AFTER_9CFC_SOURCE_USE_BOUNDARY_20260707","R7_86D260CD_EXACT_BLOCKER_CARRYFORWARD_ROWS.csv","8","6077","2221D02EABC50EC52FE43B6606F6986098F4AC9F9B4B26556DF0A8A60C50F14D"
"R7","86d260cd1b5296ce593bebe706b1eefc79091406","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_86D260CD_FRONTIER_DRIFT_AFTER_9CFC_SOURCE_USE_BOUNDARY_20260707","R7_86D260CD_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS.csv","4","815","1A721EF3E679C139953240CEECB610F810D5F74EB512FDD301ED375256697B4C"
"Romance","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_D9EA29B0_FRONTIER_SOURCE_USE_GAP_20260707","B3_HANDOFF_D9EA29B0_20260707.csv","3","642","601F30E8E6E206E065E33791A6AA23576591ABDE862E18FA5ABA16022847AA9A"
"Romance","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_D9EA29B0_FRONTIER_SOURCE_USE_GAP_20260707","BRANCH_DELTA_FROM_68E4432B_TO_D9EA29B0_20260707.csv","176","80322","630529CA7D5F9576F7C2B2BD3BA703B160043ABEB2EB01669D652337D85867A6"
"Romance","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_D9EA29B0_FRONTIER_SOURCE_USE_GAP_20260707","EXACT_BLOCKER_RECOVERY_ROWS_D9EA29B0_20260707.csv","2","1691","EF78FD270420FD3790D08B0891637F96588A19F3002390E616A980F3CC470B98"
"Romance","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_D9EA29B0_FRONTIER_SOURCE_USE_GAP_20260707","FABLE_ADVERSE_SOURCE_USE_LEDGER_D9EA29B0_20260707.csv","54","25061","3D18BF357CA3A8915E42CC64C7552CD1690A7603D7C35E72AB6670093622AAED"
"Romance","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_D9EA29B0_FRONTIER_SOURCE_USE_GAP_20260707","FRENCH_SPANISH_GAP_BOUNDARY_D9EA29B0_20260707.csv","2","688","5E906C6342C311D673FE2EA4CD033C73AECF0CAF922C931E7D9C7241D82C69A6"
"Romance","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_D9EA29B0_FRONTIER_SOURCE_USE_GAP_20260707","FRONTIER_COMPARISON_D9EA29B0_20260707.csv","21","2826","320B494B2B3C74B14AEF7288F2CDF012C9F46E1DE76E9C88DD04797E53E84DB5"
"Romance","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_D9EA29B0_FRONTIER_SOURCE_USE_GAP_20260707","MANIFEST.csv","17","3567","B96AD5416790A304DD3EA62528D969758B51EE4434197C3D07042821BFE0D49F"
"Romance","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_D9EA29B0_FRONTIER_SOURCE_USE_GAP_20260707","ROW_ACTIONS_D9EA29B0_20260707.csv","46","35445","DCC73A5C5FCC8EE966881D7043F59083B51305ADDED1C73E34E10B04E2DB99FD"
"Romance","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_D9EA29B0_FRONTIER_SOURCE_USE_GAP_20260707","SIBLING_WAKE_BOUNDARY_D9EA29B0_20260707.csv","2","770","4BC98FF43C562E880ABF73CFB7F3EF3E0C960C823C777C6DAFA39EA9CB56D835"
"Romance","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_D9EA29B0_FRONTIER_SOURCE_USE_GAP_20260707","SOURCE_CONTEXT_MANUAL_REVIEW_ROWS_D9EA29B0_20260707.csv","46","37477","D3770927588D0ADEA2545E4E4963F1E3298EE61847D1694E4A2D1392DDC7D152"
"Romance","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_D9EA29B0_FRONTIER_SOURCE_USE_GAP_20260707","SOURCE_GATED_DRAFT_RENDERINGS_D9EA29B0_20260707.csv","44","27222","F9F8F9BCC8CFB2A7EA743AD7AC85EA416347A8E4E51319DE93D1EE4D08569DFE"
"Romance","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_D9EA29B0_FRONTIER_SOURCE_USE_GAP_20260707","TENSOR_PRODUCT_RECOVERY_SEARCHES_D9EA29B0_20260707.csv","5","2332","3CDFE9AED930E1FC6B29C468E840ADBEE2D2F02DD1EFC393099C63F0D3CA2779"
"Romance","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_D9EA29B0_FRONTIER_SOURCE_USE_GAP_20260707","TERM_ALTERNATIVES_D9EA29B0_20260707.csv","46","26778","C09084384EC537B4FC003F6CF22FEFAF00DDC7BB86553F9AC44704D3414A5C63"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","B3_UPLOADER_READY_SUMMARY.csv","2","1516","7060F61CCCBF640282664F5A86260F91A20C9CAD4761EC7F0242F78F334EE8D5"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","BRANCH_CHANGED_FILE_INVENTORY_D9EA29B0.csv","133","176036","0F3076D9D2F0A4F0FA62331983F4CD989AA6995A9F0FEB51C5EAC25A99561C82"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","BRANCH_COMMITS_C0CB1DB1_TO_D9EA29B0.csv","1","683","91EF2EE959095F3EDE6F4DBAB3889B7D32A3F42E27AF55E334ECC96BCED2052D"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","BRANCH_DELTA_C0CB1DB1_TO_D9EA29B0.csv","133","176036","0F3076D9D2F0A4F0FA62331983F4CD989AA6995A9F0FEB51C5EAC25A99561C82"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","BRANCH_DRIFT_AFTER_D9EA29B0_TO_REMOTE.csv","2","1281","F3FEBE9548025FE384D7F08339CABFE4CB19E588BB1C4C00501B806E24F69C83"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","CJK_FRONTIER_IMPACT_LEDGER_D9EA29B0.csv","11","6715","44AE0072943136EFF3E9825ACDCEC1E21CFC269D49E602E32475BE14F9D0E9AC"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","CODEPOINT_TEX_PDF_READABILITY_NOTES_D9EA29B0.csv","74","64247","AF53D01EB7673FA68163CAA1974D10261F95588DB9D4E941CC6D001500586EB7"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","DIRECT_JP_ZH_SOURCE_BODY_CANDIDATE_PATHS_D9EA29B0.csv","0","262","D4802F0648C970F7F787C709527EADF5A3D31D76FE18CE0E6DCFE236C1B2609C"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","DRAFT_PRETRANSLATION_CONTEXT_IMPACT_D9EA29B0.csv","121","116451","900D5C28F22F7E9311E4E97E4AF91FBCE230B833D886A344C7B530B768290E9F"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","EXACT_BLOCKER_RECOVERY_ROWS_D9EA29B0.csv","5","3897","0C22FA00AD4C202DEC0772773178BA4CC351AF52FBB34BF295B93975D7AB56A5"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","JP_ZH_BLOCKED_DRAFT_ROWS_CARRYFORWARD_D9EA29B0.csv","8","79136","146FA8D26A5FAFABC568F3C72E452F4B1B928AA15D2A19290B45DF64038DCA11"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","JP_ZH_MANUAL_REVIEW_QUEUE_CARRYFORWARD_D9EA29B0.csv","27","262075","A101B755CFB6BFE9BE348892CDE8C5010B37D56A2F0118262D2256A8855FB67D"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","JP_ZH_SOURCE_CONTEXT_CODEPOINT_TEX_PDF_NOTES_CARRYFORWARD_D9EA29B0.csv","90","304196","4D25B7F01AAD5D281B2BD2116A0B4AA823DBDBEB47718C817ED08D246E5E16F8"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","JP_ZH_SOURCE_GATED_DRAFT_ROWS_CARRYFORWARD_D9EA29B0.csv","19","185517","DC3A8D229032F32FEED37BED509DBE5D59B41E8989FC255E3D8308D53135AF3C"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","MANIFEST.csv","19","12450","3930EF4BA163BDC12960CB76A90B09CE189506C0030FD9F89F829D2AB9766369"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","SOURCE_CONTEXT_MANUAL_REVIEW_ROWS_D9EA29B0.csv","133","132893","45C7491CAF7D4C8EB5174DBE7E7B1B1C9EC8DD9E8B22573807902CB0B650B8E6"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_D9EA29B0.csv","132","141180","241855481F57AA6213A504FD3294E25D0896B5A3F12A2219D426036B4D0C88D9"
"CJK draft","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_D9EA29B0_FRONTIER_ADVANCE_20260707","SUMMARY_COUNTS_D9EA29B0.csv","11","6715","44AE0072943136EFF3E9825ACDCEC1E21CFC269D49E602E32475BE14F9D0E9AC"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","adverse_evidence.csv","7","1604","5A9EFBC1E398077B8C4D409B7206847EF4EA1BD0B824110D89899E60BFB145B0"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","B3_UPLOADER_READY_SUMMARY_D9EA29B0.csv","1","719","A1529CB4B0906D09E51EE8C0F5E66B548C561410B375F378DEA3FF9B13A03AB0"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","branch_weight_ledger.csv","10","5502","C42D2DE54ACFCD4886043F4BD13B0084B449F0C223F65F285DA6A8DB2500524A"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","D9EA29B0_B3_HANDOFF_BOUNDARIES_20260707.csv","2","1502","39677E305419D8609DB616EB2877DC54630E1736E2FB461B1600305998067ED1"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","D9EA29B0_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","7","3430","642280BED812F0BDA604AEFD97D18DC4E6CB87EA5602927817D7B8DF0039B9A8"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","D9EA29B0_FRONTIER_ROUTE_CONTEXT_ROWS_20260707.csv","8","3439","E7F789803C3C577ED43CD01A34DB2B73487C01EC632DA178C433D0AB4E80893E"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","D9EA29B0_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","6","4346","491301474E1D637DB4ED99A66631F0239539C704862F2A9286093894D81EA5DB"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","do_not_use.csv","8","1913","43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_D9EA29B0.csv","9","9018","4F2A7CD828064BA8D8538216D624AF6FEFA324E66AE0A8F1530F361F7C4B9181"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","EXACT_BLOCKERS_AND_RECOVERY_ROWS_D9EA29B0.csv","10","9903","4AFEF1757C146C6F692E7A5DD66BC19F4CAD10339F68D4FDA380458907DA99A3"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","FABLE_FORMAL_OBJECT_CARRYFORWARD_D9EA29B0.csv","11","6042","92734C96D3FAF391E7BB2743DEFF51DD8DFEF98425D8519FA5E53DDE9547D613"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","forms.csv","40","10505","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","FRONTIER_DELTA_D9EA29B0.csv","2","1622","D3541198BD40C936CC89E2B2B0D36344F4FFFB52AA73CB3F5B5EA8082C6568DA"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","languages.csv","5","1507","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","MANIFEST.csv","30","7184","985F2EC582303006BE1DC03007224BEA843F7227B61BA8827B0320BED664B2B7"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","marginal_intelligibility.csv","10","4167","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","SHA256_VERIFICATION_20260707.csv","31","5460","0A7401E5048F361096DC7007E1FE98B67D51D578ADB4535EC19FD26E176C346C"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","source_documents.csv","73","63239","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_D9EA29B0.csv","5","4925","BDFBC304A90EA948876459C7375F3529610FC841F9FD802EC9B96E33700E06BF"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","source_use_ledger.csv","20","3981","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","SOURCE_WITNESS_SUBSET_BY_SUBLANE_D9EA29B0.csv","20","16598","4D90B7C43D09E919BFC864D850A35B30B503D765A5B42E92E4D6F677335C97F6"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_D9EA29B0.csv","14","17460","469E8CE5BC7AF75085AE5029716794D3EBEAE5784A60BDD22D58F407C491C87B"
"Persianate/Tajik","d9ea29b008edeac55aba342edb6948440bdb145d","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_D9EA29B0_FRONTIER_ADVANCE_RECOVERY_20260707","SUMMARY_COUNTS_D9EA29B0.csv","15","838","2755BA71E99B5099D89DBEBB1C09CB88203BFBD87B3D38113D770824D482DA66"
