relative_path,source_label,source_bytes,source_sha256,public_bytes,public_sha256,privacy_transformations,disposition
producer_root/targets/Noether_P04_Korean_T08_U39_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T08_U39_UNCHECKED.tex,3375,D5F068657C9E22A823C55E865C63990E559102F90329F9F1717A8313B03F6BEE,3375,D5F068657C9E22A823C55E865C63990E559102F90329F9F1717A8313B03F6BEE,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/targets/Noether_P04_Korean_T08_U40_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T08_U40_UNCHECKED.tex,3201,9CD0BF3111D5239DA9B4E60F8F8B1E877F551A962485628A9E23866A80718A98,3201,9CD0BF3111D5239DA9B4E60F8F8B1E877F551A962485628A9E23866A80718A98,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/targets/Noether_P04_Korean_T08_U41_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T08_U41_UNCHECKED.tex,2953,C943587E0D0AB85E9DE341529F005C12DA8E6AED8B123F222C3B62FFB5FD316E,2953,C943587E0D0AB85E9DE341529F005C12DA8E6AED8B123F222C3B62FFB5FD316E,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/targets/Noether_P04_Korean_T08_U42_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T08_U42_UNCHECKED.tex,2265,FC0E0CEF4FE64A66E0D928A11433602B51230FC91B88F6797681955F5E99BF5E,2265,FC0E0CEF4FE64A66E0D928A11433602B51230FC91B88F6797681955F5E99BF5E,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/targets/Noether_P04_Korean_T08_U43_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T08_U43_UNCHECKED.tex,3878,A0E31D058D3FD8B86F05CED6278E14124714B1019CBAC6ACB99614DD45616CE6,3878,A0E31D058D3FD8B86F05CED6278E14124714B1019CBAC6ACB99614DD45616CE6,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/targets/Noether_P04_Korean_T08_U44_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T08_U44_UNCHECKED.tex,3091,9463F17C69AF95C2182C19281714DAA7C0DFFEF0F25CCC303C783D06504982CA,3091,9463F17C69AF95C2182C19281714DAA7C0DFFEF0F25CCC303C783D06504982CA,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/targets/Noether_P04_Korean_T09_U45_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T09_U45_UNCHECKED.tex,967,A3855C2333A2C49CCC450510237915A722E6C1325DE0EB1B590B823183449311,967,A3855C2333A2C49CCC450510237915A722E6C1325DE0EB1B590B823183449311,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/targets/Noether_P04_Korean_T09_U46_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T09_U46_UNCHECKED.tex,3268,46E36FAA42AFB76E8862B663F5F6C8FC95C37FB5EB37F7DD2CB02588E7C8D6EE,3268,46E36FAA42AFB76E8862B663F5F6C8FC95C37FB5EB37F7DD2CB02588E7C8D6EE,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/targets/Noether_P04_Korean_T09_U47_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T09_U47_UNCHECKED.tex,1487,9AAA9B2C6C361DE17EF42CC35DE661535482F1B4255EF916206BDE35FAAD4BBC,1487,9AAA9B2C6C361DE17EF42CC35DE661535482F1B4255EF916206BDE35FAAD4BBC,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/targets/Noether_P04_Korean_T09_U48_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T09_U48_UNCHECKED.tex,2547,8FE88B0477EEBCF7D038471D656F1AF0325060369FD7F5FDEFF8180AF8162F5F,2547,8FE88B0477EEBCF7D038471D656F1AF0325060369FD7F5FDEFF8180AF8162F5F,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/targets/Noether_P04_Korean_T09_U49_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T09_U49_UNCHECKED.tex,967,3B4AAACCAAE9E1FB3E3FB99D99ADA033E36EC068AA6E34632DB6A14950284F48,967,3B4AAACCAAE9E1FB3E3FB99D99ADA033E36EC068AA6E34632DB6A14950284F48,0,EXACT_34_FILE_HANDOFF_COMPONENT
producer_root/targets/Noether_P04_Korean_T09_U50_UNCHECKED.tex,producer_root/targets/Noether_P04_Korean_T09_U50_UNCHECKED.tex,572,218EF90531A8B0D9F2298E6BF340FC0D702848AD8BCF763E29D6A71C4DF0D036,572,218EF90531A8B0D9F2298E6BF340FC0D702848AD8BCF763E29D6A71C4DF0D036,0,EXACT_34_FILE_HANDOFF_COMPONENT
methodology/CJK_KOREAN_PRODUCTION_LESSONS_20260718.md,current_methodology_retrospective,157357,DEEEBF4DD2B583DDAC97225965408A8A5DB06C50FE96E394BFA65D8CDC674006,156536,F321F9F96BC5D74D15D55D8662390F36445DC49C7CE1D193D7904923F1046DD8,81,EXACT_34_FILE_HANDOFF_COMPONENT
controls/CJK_DECISION_LOGBOOK_PRIVACY_CLEAN_20260804.md,append_only_cjk_decision_log_generation,672667,70E8ABAE634913B38DE0FDEAD5F9376647FDBC9CD4A7B48127C22062BE6F407C,672280,AFE597563CE12057B65363FC00BF5534EF1D4AB3C2EF29D6DB7B5D96EB1E05C9,89,CURRENT_DECISION_REVERSAL_ERROR_HISTORY
controls/NOETH_DE_AUTHORITY_POINTER_v004_20260804.json,noether_authority_pointer_v004,16536,A1C62FDACAA34DFC1B806DC18258F2E732539F7AE9D85AA4BD9E1067B8749D9F,16347,7FBFB65AAFDC05B051BE118D204BC270081A8933153F8EFB351087E4D4F69BA4,19,CURRENT_AUTHORITY_BINDING
controls/20260804_archive_wide_immediate_mathematics_publication_no_hold_policy.md,archive_wide_immediate_publication_policy,3683,E0BCB992ECF5C40FEE0F79D78DF34BFFDEABDE3862C1B5ADAEEBAF5270645DD8,3722,F0B3288282E927E618D923D4236DB26188A2BE2D3E980772F413913200E7864C,3,CONTROLLING_ARCHIVE_POLICY
predecessor_privacy_corrections/70_KO_P01_P05_P07_P41_P42_SNAPSHOT_VALIDATION_20260804.json,public_record_21784732/70_KO_P01_P05_P07_P41_P42_SNAPSHOT_VALIDATION_20260804.json,8649,87DDD1BDA6ED67A9EFC151EF377BDE80A1BD560A5D4F2D728E8480D42F18E0C3,8555,7B5D22D66078A2094C9DB9F9F0428000D7F6154BC3C57EE85F629A8718AEC6C0,7,SAME_FILENAME_PRIVACY_CORRECTED_SUCCESSOR
predecessor_privacy_corrections/70f_KO_P03__92_SNAPSHOT_VALIDATION.json,public_record_21784732/70f_KO_P03__92_SNAPSHOT_VALIDATION.json,6217,063CCDA2804D1165538400C4F9229D79E95E1965394A439F240222452A7CEFA8,6104,2C7FEBF7061598EE31C50DEA65217DB4E93B179C1D0A6C75806BB73644ED4484,9,SAME_FILENAME_PRIVACY_CORRECTED_SUCCESSOR
predecessor_privacy_corrections/70g_KO_P04_T04_T06__92_SNAPSHOT_VALIDATION.json,public_record_21784732/70g_KO_P04_T04_T06__92_SNAPSHOT_VALIDATION.json,3149,0A7D64A02A2E2BE30B05A031AB0E7A7B1F8D07BFBDF96E4CA79A2B548461FBC2,3134,E8906BC091F1A8ECFB284F08116DF7D7BCE28F7CD38DC4DE1A64EAD5EF3C5FE3,1,SAME_FILENAME_PRIVACY_CORRECTED_SUCCESSOR
predecessor_privacy_corrections/70h_KO_P04_T07__92_SNAPSHOT_VALIDATION.json,public_record_21784732/70h_KO_P04_T07__92_SNAPSHOT_VALIDATION.json,3071,3B1A84ACA62011B58769679E33EA32F53CA4BD3060BFFBD73C00E7CDA4DE30C7,3056,5241FF931388A1B2D4AAF388D0124F017761D15CE308F34EDE1A3E9DB8D760CC,1,SAME_FILENAME_PRIVACY_CORRECTED_SUCCESSOR
