structural_id,work_id,unit_type,title,parent_id,order,authority_path,authority_locator,authority_sha256,authority_language,target_count,target_languages,target_paths,target_locators,completion_state,review_state,publication_state,continuation_cursor,boundary_confidence,ambiguity,decision_ids
NOE-P32-KO-U09-SECTION-001,noether.paper32.ko.translation_producer,section,\begin{center} \textbf{2. Die Nichtbeschränktheit der Gradzahlen minimaler\\ Zerfällungskörper.} \end{center},NOE-P32-KO-U09,2,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16043_16053_translation_input.tex,"{""description"":""section 1 within routed U09"",""global_line_start"":16045,""global_line_end"":16048,""local_line_start"":3,""local_line_end"":6,""char_start"":223,""char_end"":332}",BA14D5ACD7BE7F8FDE670C735DE29ADFB8432ED45F0BD0453F62BD37FEDBDB38,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U09_translation_draft_v001.tex,"{""description"":""machine-aligned section ordinal 1 in Korean U09"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":15,""local_line_end"":17,""char_start"":474,""char_end"":531}",translated_draft,unreviewed,private_working,next routed source line 16054 (P32-KO-U10),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-017
NOE-P32-KO-U09-PARA-002,noether.paper32.ko.translation_producer,paragraph,"Für diese Nichtbeschränktheit soll jetzt der Quaternionenkörper als Beispiel gebracht werden, aufgefaßt als hyperkomplexes System in bezug auf den Körper $P$ der rationalen Zahlen;",NOE-P32-KO-U09,3,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16043_16053_translation_input.tex,"{""description"":""paragraph 2 within routed U09"",""global_line_start"":16050,""global_line_end"":16050,""local_line_start"":8,""local_line_end"":8,""char_start"":334,""char_end"":597}",BA14D5ACD7BE7F8FDE670C735DE29ADFB8432ED45F0BD0453F62BD37FEDBDB38,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U09_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 2 in Korean U09"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":19,""local_line_end"":19,""char_start"":533,""char_end"":640}",translated_draft,unreviewed,private_working,next routed source line 16054 (P32-KO-U10),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-017
NOE-P32-KO-U09-DISPLAY-001,noether.paper32.ko.translation_producer,equation_display,\[ i^2=j^2=k^2=-1;\qquad ij=k;\quad jk=i;\quad ki=j;\quad ji=-k;\quad kj=-i;\quad ik=-j. \],NOE-P32-KO-U09,4,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16043_16053_translation_input.tex,"{""description"":""equation_display 1 within routed U09"",""global_line_start"":16051,""global_line_end"":16053,""local_line_start"":9,""local_line_end"":11,""char_start"":598,""char_end"":690}",BA14D5ACD7BE7F8FDE670C735DE29ADFB8432ED45F0BD0453F62BD37FEDBDB38,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U09_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 1 in Korean U09"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":20,""local_line_end"":22,""char_start"":641,""char_end"":733}",translated_draft,unreviewed,private_working,next routed source line 16054 (P32-KO-U10),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-017
NOE-P32-KO-U10,noether.paper32.ko.translation_producer,translation_unit,"P32 Korean translation draft U10, authority lines 16054-16075",NOE-P32-KO-WORK,10,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16054_16075_translation_input.tex,"{""description"":""complete routed source slice for U10"",""global_line_start"":16054,""global_line_end"":16075,""local_line_start"":1,""local_line_end"":22,""char_start"":0,""char_end"":1428}",7EE98F332E65472878B94654DC033725FD142C0101E9615B8C72596BB4CE068B,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U10_translation_draft_v001.tex,"{""description"":""complete editable Korean draft U10"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":1,""local_line_end"":38,""char_start"":0,""char_end"":1296}",translated_draft,unreviewed,private_working,next routed source line 16077 (P32-KO-U11),high,closed translation unit boundary is manager-routed; semantic parity remains unchecked,CJK-KO-P32-019
NOE-P32-KO-U10-PARA-001,noether.paper32.ko.translation_producer,paragraph,"\srcspaced{Es wird sich zeigen, daß alle und nur die algebraischen Zahlkörper Zerfällungskörper sind, vermöge deren Adjunktion ein \guillemotright{}idempotentes\guillemotleft{} Ele",NOE-P32-KO-U10,1,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16054_16075_translation_input.tex,"{""description"":""paragraph 1 within routed U10"",""global_line_start"":16054,""global_line_end"":16054,""local_line_start"":1,""local_line_end"":1,""char_start"":0,""char_end"":601}",7EE98F332E65472878B94654DC033725FD142C0101E9615B8C72596BB4CE068B,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U10_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 1 in Korean U10"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":13,""local_line_end"":13,""char_start"":368,""char_end"":614}",translated_draft,unreviewed,private_working,next routed source line 16077 (P32-KO-U11),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-019
NOE-P32-KO-U10-NOTE-001,noether.paper32.ko.translation_producer,note,"\footnote{Daß aus einer Darstellbarkeit von $(-1)$ als Summe von drei Quadraten immer eine solche als Summe von zwei folgt, zeigt die Identität \[ (c^2+d^2)(a^2+b^2+c^2+d^2)=(ac+bd",NOE-P32-KO-U10-PARA-001,2,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16054_16075_translation_input.tex,"{""description"":""note 1 within routed U10"",""global_line_start"":16054,""global_line_end"":16058,""local_line_start"":1,""local_line_end"":5,""char_start"":458,""char_end"":883}",7EE98F332E65472878B94654DC033725FD142C0101E9615B8C72596BB4CE068B,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U10_translation_draft_v001.tex,"{""description"":""machine-aligned note ordinal 1 in Korean U10"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":13,""local_line_end"":17,""char_start"":545,""char_end"":781}",translated_draft,unreviewed,private_working,next routed source line 16077 (P32-KO-U11),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-019
NOE-P32-KO-U10-DISPLAY-001,noether.paper32.ko.translation_producer,equation_display,"\[ (c^2+d^2)(a^2+b^2+c^2+d^2)=(ac+bd)^2+(ad-bc)^2+(c^2+d^2)^2, \]",NOE-P32-KO-U10-NOTE-001,3,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16054_16075_translation_input.tex,"{""description"":""equation_display 1 within routed U10"",""global_line_start"":16055,""global_line_end"":16057,""local_line_start"":2,""local_line_end"":4,""char_start"":602,""char_end"":667}",7EE98F332E65472878B94654DC033725FD142C0101E9615B8C72596BB4CE068B,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U10_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 1 in Korean U10"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":14,""local_line_end"":16,""char_start"":615,""char_end"":679}",translated_draft,unreviewed,private_working,next routed source line 16077 (P32-KO-U11),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-019
NOE-P32-KO-U10-PARA-002,noether.paper32.ko.translation_producer,paragraph,"die sich z. B. aus dem Normen-Produktsatz der Quaternionen ergibt. Anstatt die Existenz eines idempotenten Elementes zu fordern, hätte es für die Zerfällung auch genügt, ein Elemen",NOE-P32-KO-U10,4,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16054_16075_translation_input.tex,"{""description"":""paragraph 2 within routed U10"",""global_line_start"":16058,""global_line_end"":16058,""local_line_start"":5,""local_line_end"":5,""char_start"":668,""char_end"":898}",7EE98F332E65472878B94654DC033725FD142C0101E9615B8C72596BB4CE068B,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U10_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 2 in Korean U10"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":17,""local_line_end"":17,""char_start"":680,""char_end"":781}",translated_draft,unreviewed,private_working,next routed source line 16077 (P32-KO-U11),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-019
NOE-P32-KO-U10-DISPLAY-002,noether.paper32.ko.translation_producer,equation_display,\[ r=\alpha+\frac12\beta i+\frac12\gamma j+\frac12\delta k; \],NOE-P32-KO-U10,5,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16054_16075_translation_input.tex,"{""description"":""equation_display 2 within routed U10"",""global_line_start"":16059,""global_line_end"":16061,""local_line_start"":6,""local_line_end"":8,""char_start"":899,""char_end"":969}",7EE98F332E65472878B94654DC033725FD142C0101E9615B8C72596BB4CE068B,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U10_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 2 in Korean U10"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":20,""local_line_end"":22,""char_start"":787,""char_end"":856}",translated_draft,unreviewed,private_working,next routed source line 16077 (P32-KO-U11),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-019
NOE-P32-KO-U10-PARA-003,noether.paper32.ko.translation_producer,paragraph,also,NOE-P32-KO-U10,6,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16054_16075_translation_input.tex,"{""description"":""paragraph 3 within routed U10"",""global_line_start"":16062,""global_line_end"":16062,""local_line_start"":9,""local_line_end"":9,""char_start"":970,""char_end"":974}",7EE98F332E65472878B94654DC033725FD142C0101E9615B8C72596BB4CE068B,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U10_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 3 in Korean U10"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":19,""local_line_end"":19,""char_start"":783,""char_end"":786}",translated_draft,unreviewed,private_working,next routed source line 16077 (P32-KO-U11),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-019
NOE-P32-KO-U10-DISPLAY-003,noether.paper32.ko.translation_producer,equation_display,"\[ r^2=\left(\alpha^2-\frac14\beta^2-\frac14\gamma^2-\frac14\delta^2\right) +\alpha\beta i+\alpha\gamma j+\alpha\delta k, \]",NOE-P32-KO-U10,7,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16054_16075_translation_input.tex,"{""description"":""equation_display 3 within routed U10"",""global_line_start"":16063,""global_line_end"":16066,""local_line_start"":10,""local_line_end"":13,""char_start"":975,""char_end"":1117}",7EE98F332E65472878B94654DC033725FD142C0101E9615B8C72596BB4CE068B,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U10_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 3 in Korean U10"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":24,""local_line_end"":27,""char_start"":862,""char_end"":1003}",translated_draft,unreviewed,private_working,next routed source line 16077 (P32-KO-U11),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-019
NOE-P32-KO-U10-PARA-004,noether.paper32.ko.translation_producer,paragraph,so wird $r^2=r$ gleichwertig mit:,NOE-P32-KO-U10,8,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16054_16075_translation_input.tex,"{""description"":""paragraph 4 within routed U10"",""global_line_start"":16067,""global_line_end"":16067,""local_line_start"":14,""local_line_end"":14,""char_start"":1118,""char_end"":1151}",7EE98F332E65472878B94654DC033725FD142C0101E9615B8C72596BB4CE068B,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U10_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 4 in Korean U10"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":23,""local_line_end"":23,""char_start"":857,""char_end"":861}",translated_draft,unreviewed,private_working,next routed source line 16077 (P32-KO-U11),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-019
NOE-P32-KO-U10-DISPLAY-004,noether.paper32.ko.translation_producer,equation_display,"\[ 4\alpha^2-4\alpha-\beta^2-\gamma^2-\delta^2=0;\quad 2\alpha\beta-\beta=0;\quad 2\alpha\gamma-\gamma=0;\quad 2\alpha\delta-\delta=0, \]",NOE-P32-KO-U10,9,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16054_16075_translation_input.tex,"{""description"":""equation_display 4 within routed U10"",""global_line_start"":16068,""global_line_end"":16071,""local_line_start"":15,""local_line_end"":18,""char_start"":1152,""char_end"":1289}",7EE98F332E65472878B94654DC033725FD142C0101E9615B8C72596BB4CE068B,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U10_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 4 in Korean U10"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":29,""local_line_end"":32,""char_start"":1028,""char_end"":1165}",translated_draft,unreviewed,private_working,next routed source line 16077 (P32-KO-U11),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-019
NOE-P32-KO-U10-PARA-005,noether.paper32.ko.translation_producer,paragraph,"und also, da nicht gleichzeitig $\beta,\gamma,\delta$ verschwinden sollen, gleichwertig mit",NOE-P32-KO-U10,10,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16054_16075_translation_input.tex,"{""description"":""paragraph 5 within routed U10"",""global_line_start"":16072,""global_line_end"":16072,""local_line_start"":19,""local_line_end"":19,""char_start"":1290,""char_end"":1381}",7EE98F332E65472878B94654DC033725FD142C0101E9615B8C72596BB4CE068B,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U10_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 5 in Korean U10"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":28,""local_line_end"":28,""char_start"":1004,""char_end"":1027}",translated_draft,unreviewed,private_working,next routed source line 16077 (P32-KO-U11),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-019
NOE-P32-KO-U10-DISPLAY-005,noether.paper32.ko.translation_producer,equation_display,\[ (-1)=\beta^2+\gamma^2+\delta^2. \],NOE-P32-KO-U10,11,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16054_16075_translation_input.tex,"{""description"":""equation_display 5 within routed U10"",""global_line_start"":16073,""global_line_end"":16075,""local_line_start"":20,""local_line_end"":22,""char_start"":1382,""char_end"":1427}",7EE98F332E65472878B94654DC033725FD142C0101E9615B8C72596BB4CE068B,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U10_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 5 in Korean U10"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":34,""local_line_end"":36,""char_start"":1234,""char_end"":1279}",translated_draft,unreviewed,private_working,next routed source line 16077 (P32-KO-U11),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-019
NOE-P32-KO-U10-OTHER-001,noether.paper32.ko.translation_producer,other,"Unmatched Korean paragraph: 따라서 $\beta,\gamma,\delta$가 동시에 $0$이어서는 안 된다는 조건 아래, 이는 다시 다음과 동치이다.",NOE-P32-KO-U10,12,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16054_16075_translation_input.tex,"{""description"":""unit-level source fallback for unmatched target component"",""global_line_start"":16054,""global_line_end"":16075,""local_line_start"":1,""local_line_end"":22,""char_start"":0,""char_end"":1428}",7EE98F332E65472878B94654DC033725FD142C0101E9615B8C72596BB4CE068B,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U10_translation_draft_v001.tex,"{""description"":""target-only paragraph ordinal 6"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":33,""local_line_end"":33,""char_start"":1166,""char_end"":1233}",held,unreviewed,private_working,checker must adjudicate unmatched target component,low,target-only machine extraction retained; no source correspondence claimed,CJK-KO-P32-019
NOE-P32-KO-U11,noether.paper32.ko.translation_producer,translation_unit,"P32 Korean translation draft U11, authority lines 16077-16079",NOE-P32-KO-WORK,11,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16077_16079_translation_input.tex,"{""description"":""complete routed source slice for U11"",""global_line_start"":16077,""global_line_end"":16079,""local_line_start"":1,""local_line_end"":3,""char_start"":0,""char_end"":2298}",5485BD100EBA00360D5DD830689F060ED13C90EC18A38170D2635013EAEFC467,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U11_translation_draft_v001.tex,"{""description"":""complete editable Korean draft U11"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":1,""local_line_end"":27,""char_start"":0,""char_end"":1456}",translated_draft,unreviewed,private_working,next routed source line 16081 (P32-KO-U12),high,closed translation unit boundary is manager-routed; semantic parity remains unchecked,CJK-KO-P32-021
NOE-P32-KO-U11-PARA-001,noether.paper32.ko.translation_producer,paragraph,"Daß jedes solche idempotente Element eine Zerfällung erzeugt, und daß die Existenz eines solchen idempotenten Elementes für die Zerfällung notwendig ist, ergibt sich aus den folgen",NOE-P32-KO-U11,1,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16077_16079_translation_input.tex,"{""description"":""paragraph 1 within routed U11"",""global_line_start"":16077,""global_line_end"":16077,""local_line_start"":1,""local_line_end"":1,""char_start"":0,""char_end"":1979}",5485BD100EBA00360D5DD830689F060ED13C90EC18A38170D2635013EAEFC467,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U11_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 1 in Korean U11"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":13,""local_line_end"":13,""char_start"":359,""char_end"":590}",translated_draft,unreviewed,private_working,next routed source line 16081 (P32-KO-U12),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-021
NOE-P32-KO-U11-BIB-001,noether.paper32.ko.translation_producer,bibliography_item,\footnote{Der Zusammenhang zwischen primitiven idempotenten Elementen und irreduzibeln Darstellungen findet sich schon in der Dissertation von M. Herzberger: Über Systeme hyperkomp,NOE-P32-KO-U11-PARA-001,2,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16077_16079_translation_input.tex,"{""description"":""bibliography_item 1 within routed U11"",""global_line_start"":16077,""global_line_end"":16077,""local_line_start"":1,""local_line_end"":1,""char_start"":823,""char_end"":1708}",5485BD100EBA00360D5DD830689F060ED13C90EC18A38170D2635013EAEFC467,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U11_translation_draft_v001.tex,"{""description"":""machine-aligned bibliography_item ordinal 1 in Korean U11"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":17,""local_line_end"":21,""char_start"":672,""char_end"":1219}",translated_draft,unreviewed,private_working,next routed source line 16081 (P32-KO-U12),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-021
NOE-P32-KO-U11-PARA-002,noether.paper32.ko.translation_producer,paragraph,"Im Falle des Quaternionenkörpers wird $m$ gleich zwei; und somit erzeugt jedes idempotente Element $\ne0$ und $\ne1$ schon die Zerlegung in absolut einfache Ideale, der die Zerfäll",NOE-P32-KO-U11,3,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16077_16079_translation_input.tex,"{""description"":""paragraph 2 within routed U11"",""global_line_start"":16079,""global_line_end"":16079,""local_line_start"":3,""local_line_end"":3,""char_start"":1981,""char_end"":2297}",5485BD100EBA00360D5DD830689F060ED13C90EC18A38170D2635013EAEFC467,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U11_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 2 in Korean U11"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":17,""local_line_end"":17,""char_start"":615,""char_end"":1095}",translated_draft,unreviewed,private_working,next routed source line 16081 (P32-KO-U12),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-021
NOE-P32-KO-U11-OTHER-001,noether.paper32.ko.translation_producer,other,Unmatched Korean equation_display: \[ \mS=r\mS+(e-r)\mS \],NOE-P32-KO-U11,4,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16077_16079_translation_input.tex,"{""description"":""unit-level source fallback for unmatched target component"",""global_line_start"":16077,""global_line_end"":16079,""local_line_start"":1,""local_line_end"":3,""char_start"":0,""char_end"":2298}",5485BD100EBA00360D5DD830689F060ED13C90EC18A38170D2635013EAEFC467,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U11_translation_draft_v001.tex,"{""description"":""target-only equation_display ordinal 1"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":14,""local_line_end"":16,""char_start"":591,""char_end"":614}",held,unreviewed,private_working,checker must adjudicate unmatched target component,low,target-only machine extraction retained; no source correspondence claimed,CJK-KO-P32-021
NOE-P32-KO-U11-OTHER-002,noether.paper32.ko.translation_producer,other,Unmatched Korean equation_display: \[ a_i c=\gamma^i_1a_1+\cdots+\gamma^i_ma_m \],NOE-P32-KO-U11,5,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16077_16079_translation_input.tex,"{""description"":""unit-level source fallback for unmatched target component"",""global_line_start"":16077,""global_line_end"":16079,""local_line_start"":1,""local_line_end"":3,""char_start"":0,""char_end"":2298}",5485BD100EBA00360D5DD830689F060ED13C90EC18A38170D2635013EAEFC467,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U11_translation_draft_v001.tex,"{""description"":""target-only equation_display ordinal 2"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":18,""local_line_end"":20,""char_start"":1096,""char_end"":1142}",held,unreviewed,private_working,checker must adjudicate unmatched target component,low,target-only machine extraction retained; no source correspondence claimed,CJK-KO-P32-021
NOE-P32-KO-U11-OTHER-003,noether.paper32.ko.translation_producer,other,"Unmatched Korean paragraph: 이라면, $(\gamma^i_k)$는 $c$에 대응하는 행렬이다. 모든 기약표현이 아이디얼에 의해 생성된다는 사실은 더 깊은 정리이다.}",NOE-P32-KO-U11,6,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16077_16079_translation_input.tex,"{""description"":""unit-level source fallback for unmatched target component"",""global_line_start"":16077,""global_line_end"":16079,""local_line_start"":1,""local_line_end"":3,""char_start"":0,""char_end"":2298}",5485BD100EBA00360D5DD830689F060ED13C90EC18A38170D2635013EAEFC467,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U11_translation_draft_v001.tex,"{""description"":""target-only paragraph ordinal 3"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":21,""local_line_end"":21,""char_start"":1143,""char_end"":1219}",held,unreviewed,private_working,checker must adjudicate unmatched target component,low,target-only machine extraction retained; no source correspondence claimed,CJK-KO-P32-021
