physical_page	printed_page	witness_id	archive_path	finding	disposition
12	113	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage normalizes the authority's initial morphism label x to pi, collapses the distinct tilde-E_0/E_0 and tilde-E/E objects, regularizes the authority denominator S(pi(e)) and the proof's plain-E and plain-ge_0 anomalies, changes the F-conjugation action w -> w_1 w F(w_1)^{-1} to w -> w^{-1}F(w), and loses other tildes and stabilizer arguments in Proposition 1.16 and its proof. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
12	113	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage normalizes the authority's initial morphism label x to pi, collapses the distinct tilde-E_0/E_0 and tilde-E/E objects, regularizes the authority denominator S(pi(e)) and the proof's plain-E and plain-ge_0 anomalies, changes the F-conjugation action w -> w_1 w F(w_1)^{-1} to w -> w^{-1}F(w), and loses other tildes and stabilizer arguments in Proposition 1.16 and its proof. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
12	113	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage normalizes the authority's initial morphism label x to pi, collapses the distinct tilde-E_0/E_0 and tilde-E/E objects, regularizes the authority denominator S(pi(e)) and the proof's plain-E and plain-ge_0 anomalies, changes the F-conjugation action w -> w_1 w F(w_1)^{-1} to w -> w^{-1}F(w), and loses other tildes and stabilizer arguments in Proposition 1.16 and its proof. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
12	113	W0041	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p011_diag01.png	Comparator-derived overinclusive crop aligns with article page 11 / authority physical 12; all formulas, arrows, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
13	114	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage drops the authority's middle Definition 1.17 quotient by B cap FB, substitutes malformed dot-X_T-subset-B notation for X_{T subset B} and tilde-X_{T subset B}, replaces the projection pi by dot-w, and regularizes several torsor and R-notations. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
13	114	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage drops the authority's middle Definition 1.17 quotient by B cap FB, substitutes malformed dot-X_T-subset-B notation for X_{T subset B} and tilde-X_{T subset B}, replaces the projection pi by dot-w, and regularizes several torsor and R-notations. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
13	114	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage drops the authority's middle Definition 1.17 quotient by B cap FB, substitutes malformed dot-X_T-subset-B notation for X_{T subset B} and tilde-X_{T subset B}, replaces the projection pi by dot-w, and regularizes several torsor and R-notations. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
13	114	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage drops the authority's middle Definition 1.17 quotient by B cap FB, substitutes malformed dot-X_T-subset-B notation for X_{T subset B} and tilde-X_{T subset B}, replaces the projection pi by dot-w, and regularizes several torsor and R-notations. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
13	114	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage drops the authority's middle Definition 1.17 quotient by B cap FB, substitutes malformed dot-X_T-subset-B notation for X_{T subset B} and tilde-X_{T subset B}, replaces the projection pi by dot-w, and regularizes several torsor and R-notations. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
13	114	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage drops the authority's middle Definition 1.17 quotient by B cap FB, substitutes malformed dot-X_T-subset-B notation for X_{T subset B} and tilde-X_{T subset B}, replaces the projection pi by dot-w, and regularizes several torsor and R-notations. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
13	114	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage drops the authority's middle Definition 1.17 quotient by B cap FB, substitutes malformed dot-X_T-subset-B notation for X_{T subset B} and tilde-X_{T subset B}, replaces the projection pi by dot-w, and regularizes several torsor and R-notations. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
13	114	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage drops the authority's middle Definition 1.17 quotient by B cap FB, substitutes malformed dot-X_T-subset-B notation for X_{T subset B} and tilde-X_{T subset B}, replaces the projection pi by dot-w, and regularizes several torsor and R-notations. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
13	114	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage drops the authority's middle Definition 1.17 quotient by B cap FB, substitutes malformed dot-X_T-subset-B notation for X_{T subset B} and tilde-X_{T subset B}, replaces the projection pi by dot-w, and regularizes several torsor and R-notations. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
13	114	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage drops the authority's middle Definition 1.17 quotient by B cap FB, substitutes malformed dot-X_T-subset-B notation for X_{T subset B} and tilde-X_{T subset B}, replaces the projection pi by dot-w, and regularizes several torsor and R-notations. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
13	114	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage drops the authority's middle Definition 1.17 quotient by B cap FB, substitutes malformed dot-X_T-subset-B notation for X_{T subset B} and tilde-X_{T subset B}, replaces the projection pi by dot-w, and regularizes several torsor and R-notations. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
13	114	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage drops the authority's middle Definition 1.17 quotient by B cap FB, substitutes malformed dot-X_T-subset-B notation for X_{T subset B} and tilde-X_{T subset B}, replaces the projection pi by dot-w, and regularizes several torsor and R-notations. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
13	114	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage drops the authority's middle Definition 1.17 quotient by B cap FB, substitutes malformed dot-X_T-subset-B notation for X_{T subset B} and tilde-X_{T subset B}, replaces the projection pi by dot-w, and regularizes several torsor and R-notations. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
13	114	W0024	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Contact/D027_contact_part01.jpg	First contact sheet supplies early-article thumbnail locators, including the current page span; it is comparator-derived and contains no independently accepted transcription.	CONTROL_OR_LOCATOR_ONLY_ZERO_ACCEPTED
13	114	W0105	diagram_witness/support/README.md	Diagram-aid README confirms that the crop set is intentionally overinclusive and locator-only; it contains no accepted transcription.	CONTROL_OR_LOCATOR_ONLY_ZERO_ACCEPTED
13	114	W0106	diagram_witness/support/D027_diagram_witness_manifest.csv	Filtered CSV manifest identifies D027 comparator-derived crop coordinates and hashes; metadata only, not authority text.	CONTROL_OR_LOCATOR_ONLY_ZERO_ACCEPTED
13	114	W0107	diagram_witness/support/D027_diagram_witness_manifest.jsonl	Filtered JSONL manifest duplicates the locator metadata in machine-readable form; no independent scholarly content.	CONTROL_OR_LOCATOR_ONLY_ZERO_ACCEPTED
13	114	W0108	diagram_witness/support/D027_diagram_counts_by_item.csv	Filtered count records 79 D027 crop witnesses; count/control only.	CONTROL_OR_LOCATOR_ONLY_ZERO_ACCEPTED
13	114	W0042	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p012_diag01.png	Comparator-derived overinclusive crop aligns with article page 12 / authority physical 13; all formulas, arrows, diagrams, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
14	115	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the authority superscript products G times^Z T to fibre-product subscripts, changes H^* in Corollary 1.22 to H_c^*, replaces the authority map (T times tilde-G)^F with a tilde-T domain and phi-prime, changes the induced-space map/coset notation, and truncates or mislabels the lower part of Lemma 1.26. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
14	115	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes the authority superscript products G times^Z T to fibre-product subscripts, changes H^* in Corollary 1.22 to H_c^*, replaces the authority map (T times tilde-G)^F with a tilde-T domain and phi-prime, changes the induced-space map/coset notation, and truncates or mislabels the lower part of Lemma 1.26. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
14	115	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the authority superscript products G times^Z T to fibre-product subscripts, changes H^* in Corollary 1.22 to H_c^*, replaces the authority map (T times tilde-G)^F with a tilde-T domain and phi-prime, changes the induced-space map/coset notation, and truncates or mislabels the lower part of Lemma 1.26. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
14	115	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the authority superscript products G times^Z T to fibre-product subscripts, changes H^* in Corollary 1.22 to H_c^*, replaces the authority map (T times tilde-G)^F with a tilde-T domain and phi-prime, changes the induced-space map/coset notation, and truncates or mislabels the lower part of Lemma 1.26. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
14	115	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the authority superscript products G times^Z T to fibre-product subscripts, changes H^* in Corollary 1.22 to H_c^*, replaces the authority map (T times tilde-G)^F with a tilde-T domain and phi-prime, changes the induced-space map/coset notation, and truncates or mislabels the lower part of Lemma 1.26. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
14	115	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the authority superscript products G times^Z T to fibre-product subscripts, changes H^* in Corollary 1.22 to H_c^*, replaces the authority map (T times tilde-G)^F with a tilde-T domain and phi-prime, changes the induced-space map/coset notation, and truncates or mislabels the lower part of Lemma 1.26. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
14	115	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes the authority superscript products G times^Z T to fibre-product subscripts, changes H^* in Corollary 1.22 to H_c^*, replaces the authority map (T times tilde-G)^F with a tilde-T domain and phi-prime, changes the induced-space map/coset notation, and truncates or mislabels the lower part of Lemma 1.26. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
14	115	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the authority superscript products G times^Z T to fibre-product subscripts, changes H^* in Corollary 1.22 to H_c^*, replaces the authority map (T times tilde-G)^F with a tilde-T domain and phi-prime, changes the induced-space map/coset notation, and truncates or mislabels the lower part of Lemma 1.26. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
14	115	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the authority superscript products G times^Z T to fibre-product subscripts, changes H^* in Corollary 1.22 to H_c^*, replaces the authority map (T times tilde-G)^F with a tilde-T domain and phi-prime, changes the induced-space map/coset notation, and truncates or mislabels the lower part of Lemma 1.26. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
14	115	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes the authority superscript products G times^Z T to fibre-product subscripts, changes H^* in Corollary 1.22 to H_c^*, replaces the authority map (T times tilde-G)^F with a tilde-T domain and phi-prime, changes the induced-space map/coset notation, and truncates or mislabels the lower part of Lemma 1.26. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
14	115	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the authority superscript products G times^Z T to fibre-product subscripts, changes H^* in Corollary 1.22 to H_c^*, replaces the authority map (T times tilde-G)^F with a tilde-T domain and phi-prime, changes the induced-space map/coset notation, and truncates or mislabels the lower part of Lemma 1.26. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
14	115	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the authority superscript products G times^Z T to fibre-product subscripts, changes H^* in Corollary 1.22 to H_c^*, replaces the authority map (T times tilde-G)^F with a tilde-T domain and phi-prime, changes the induced-space map/coset notation, and truncates or mislabels the lower part of Lemma 1.26. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
14	115	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the authority superscript products G times^Z T to fibre-product subscripts, changes H^* in Corollary 1.22 to H_c^*, replaces the authority map (T times tilde-G)^F with a tilde-T domain and phi-prime, changes the induced-space map/coset notation, and truncates or mislabels the lower part of Lemma 1.26. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
14	115	W0043	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p013_diag01.png	Comparator-derived overinclusive crop aligns with article page 13 / authority physical 14; all formulas, arrows, diagrams, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
15	116	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage regularizes the printed plain-X torsor anomaly, replaces Corollary 1.27's R^{theta eta}=theta tensor R^eta by a different theta-times-R^1 statement, changes the H^* induction display, silently corrects 'n-dimenssional', substitutes dot-E and e composed with w for plain E and e dot dot-w, and misstates the graded-chain and final flag conditions. Byte-identical path witnesses inherit the same finding. It also normalizes the next sentence's printed superscript \(\widetilde Z\) in \((G\times^{\widetilde Z}T)^F\) to \(Z\).	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
15	116	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage regularizes the printed plain-X torsor anomaly, replaces Corollary 1.27's R^{theta eta}=theta tensor R^eta by a different theta-times-R^1 statement, changes the H^* induction display, silently corrects 'n-dimenssional', substitutes dot-E and e composed with w for plain E and e dot dot-w, and misstates the graded-chain and final flag conditions. Byte-identical path witnesses inherit the same finding. It also normalizes the next sentence's printed superscript \(\widetilde Z\) in \((G\times^{\widetilde Z}T)^F\) to \(Z\).	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
15	116	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage regularizes the printed plain-X torsor anomaly, replaces Corollary 1.27's R^{theta eta}=theta tensor R^eta by a different theta-times-R^1 statement, changes the H^* induction display, silently corrects 'n-dimenssional', substitutes dot-E and e composed with w for plain E and e dot dot-w, and misstates the graded-chain and final flag conditions. Byte-identical path witnesses inherit the same finding. It also normalizes the next sentence's printed superscript \(\widetilde Z\) in \((G\times^{\widetilde Z}T)^F\) to \(Z\).	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
15	116	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage regularizes the printed plain-X torsor anomaly, replaces Corollary 1.27's R^{theta eta}=theta tensor R^eta by a different theta-times-R^1 statement, changes the H^* induction display, silently corrects 'n-dimenssional', substitutes dot-E and e composed with w for plain E and e dot dot-w, and misstates the graded-chain and final flag conditions. Byte-identical path witnesses inherit the same finding. It also normalizes the next sentence's printed superscript \(\widetilde Z\) in \((G\times^{\widetilde Z}T)^F\) to \(Z\).	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
15	116	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage regularizes the printed plain-X torsor anomaly, replaces Corollary 1.27's R^{theta eta}=theta tensor R^eta by a different theta-times-R^1 statement, changes the H^* induction display, silently corrects 'n-dimenssional', substitutes dot-E and e composed with w for plain E and e dot dot-w, and misstates the graded-chain and final flag conditions. Byte-identical path witnesses inherit the same finding. It also normalizes the next sentence's printed superscript \(\widetilde Z\) in \((G\times^{\widetilde Z}T)^F\) to \(Z\).	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
15	116	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage regularizes the printed plain-X torsor anomaly, replaces Corollary 1.27's R^{theta eta}=theta tensor R^eta by a different theta-times-R^1 statement, changes the H^* induction display, silently corrects 'n-dimenssional', substitutes dot-E and e composed with w for plain E and e dot dot-w, and misstates the graded-chain and final flag conditions. Byte-identical path witnesses inherit the same finding. It also normalizes the next sentence's printed superscript \(\widetilde Z\) in \((G\times^{\widetilde Z}T)^F\) to \(Z\).	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
15	116	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage regularizes the printed plain-X torsor anomaly, replaces Corollary 1.27's R^{theta eta}=theta tensor R^eta by a different theta-times-R^1 statement, changes the H^* induction display, silently corrects 'n-dimenssional', substitutes dot-E and e composed with w for plain E and e dot dot-w, and misstates the graded-chain and final flag conditions. Byte-identical path witnesses inherit the same finding. It also normalizes the next sentence's printed superscript \(\widetilde Z\) in \((G\times^{\widetilde Z}T)^F\) to \(Z\).	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
15	116	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage regularizes the printed plain-X torsor anomaly, replaces Corollary 1.27's R^{theta eta}=theta tensor R^eta by a different theta-times-R^1 statement, changes the H^* induction display, silently corrects 'n-dimenssional', substitutes dot-E and e composed with w for plain E and e dot dot-w, and misstates the graded-chain and final flag conditions. Byte-identical path witnesses inherit the same finding. It also normalizes the next sentence's printed superscript \(\widetilde Z\) in \((G\times^{\widetilde Z}T)^F\) to \(Z\).	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
15	116	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage regularizes the printed plain-X torsor anomaly, replaces Corollary 1.27's R^{theta eta}=theta tensor R^eta by a different theta-times-R^1 statement, changes the H^* induction display, silently corrects 'n-dimenssional', substitutes dot-E and e composed with w for plain E and e dot dot-w, and misstates the graded-chain and final flag conditions. Byte-identical path witnesses inherit the same finding. It also normalizes the next sentence's printed superscript \(\widetilde Z\) in \((G\times^{\widetilde Z}T)^F\) to \(Z\).	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
15	116	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage regularizes the printed plain-X torsor anomaly, replaces Corollary 1.27's R^{theta eta}=theta tensor R^eta by a different theta-times-R^1 statement, changes the H^* induction display, silently corrects 'n-dimenssional', substitutes dot-E and e composed with w for plain E and e dot dot-w, and misstates the graded-chain and final flag conditions. Byte-identical path witnesses inherit the same finding. It also normalizes the next sentence's printed superscript \(\widetilde Z\) in \((G\times^{\widetilde Z}T)^F\) to \(Z\).	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
15	116	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage regularizes the printed plain-X torsor anomaly, replaces Corollary 1.27's R^{theta eta}=theta tensor R^eta by a different theta-times-R^1 statement, changes the H^* induction display, silently corrects 'n-dimenssional', substitutes dot-E and e composed with w for plain E and e dot dot-w, and misstates the graded-chain and final flag conditions. Byte-identical path witnesses inherit the same finding. It also normalizes the next sentence's printed superscript \(\widetilde Z\) in \((G\times^{\widetilde Z}T)^F\) to \(Z\).	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
15	116	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage regularizes the printed plain-X torsor anomaly, replaces Corollary 1.27's R^{theta eta}=theta tensor R^eta by a different theta-times-R^1 statement, changes the H^* induction display, silently corrects 'n-dimenssional', substitutes dot-E and e composed with w for plain E and e dot dot-w, and misstates the graded-chain and final flag conditions. Byte-identical path witnesses inherit the same finding. It also normalizes the next sentence's printed superscript \(\widetilde Z\) in \((G\times^{\widetilde Z}T)^F\) to \(Z\).	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
15	116	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage regularizes the printed plain-X torsor anomaly, replaces Corollary 1.27's R^{theta eta}=theta tensor R^eta by a different theta-times-R^1 statement, changes the H^* induction display, silently corrects 'n-dimenssional', substitutes dot-E and e composed with w for plain E and e dot dot-w, and misstates the graded-chain and final flag conditions. Byte-identical path witnesses inherit the same finding. It also normalizes the next sentence's printed superscript \(\widetilde Z\) in \((G\times^{\widetilde Z}T)^F\) to \(Z\).	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
15	116	W0044	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p014_diag01.png	Comparator-derived overinclusive crop aligns with article page 14 / authority physical 15; all formulas, arrows, diagrams, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
15	116	W0045	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p014_diag02.png	Comparator-derived overinclusive crop aligns with article page 14 / authority physical 15; all formulas, arrows, diagrams, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
16	117	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes F(e)=e dot dot-w to composition notation, replaces q^{j-1} by q^j in (2.2.2), changes the scalar group F_{q^n}^* to F_q^*, omits the displayed determinant form, extends the partition through X_n, and substitutes a Gaussian-binomial count for the authority's recursive factor. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
16	117	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes F(e)=e dot dot-w to composition notation, replaces q^{j-1} by q^j in (2.2.2), changes the scalar group F_{q^n}^* to F_q^*, omits the displayed determinant form, extends the partition through X_n, and substitutes a Gaussian-binomial count for the authority's recursive factor. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
16	117	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes F(e)=e dot dot-w to composition notation, replaces q^{j-1} by q^j in (2.2.2), changes the scalar group F_{q^n}^* to F_q^*, omits the displayed determinant form, extends the partition through X_n, and substitutes a Gaussian-binomial count for the authority's recursive factor. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
16	117	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes F(e)=e dot dot-w to composition notation, replaces q^{j-1} by q^j in (2.2.2), changes the scalar group F_{q^n}^* to F_q^*, omits the displayed determinant form, extends the partition through X_n, and substitutes a Gaussian-binomial count for the authority's recursive factor. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
16	117	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes F(e)=e dot dot-w to composition notation, replaces q^{j-1} by q^j in (2.2.2), changes the scalar group F_{q^n}^* to F_q^*, omits the displayed determinant form, extends the partition through X_n, and substitutes a Gaussian-binomial count for the authority's recursive factor. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
16	117	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes F(e)=e dot dot-w to composition notation, replaces q^{j-1} by q^j in (2.2.2), changes the scalar group F_{q^n}^* to F_q^*, omits the displayed determinant form, extends the partition through X_n, and substitutes a Gaussian-binomial count for the authority's recursive factor. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
16	117	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes F(e)=e dot dot-w to composition notation, replaces q^{j-1} by q^j in (2.2.2), changes the scalar group F_{q^n}^* to F_q^*, omits the displayed determinant form, extends the partition through X_n, and substitutes a Gaussian-binomial count for the authority's recursive factor. Byte-identical path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
