archive_path,source_basename,bytes,sha256,width_px,height_px,color_mode,embedded_dpi_x,embedded_dpi_y,modified_utc,category,public_disposition,parent_pdf_index_0based,parent_pdf_page_1based,printed_page,expose,linked_tex_object,linked_audit_entry,generator_script_basename,generator_source_sha256,generator_timestamp,generator_tool_class,generator_candidate_count,bbox_coordinate_system,bbox_fx0,bbox_fy0,bbox_fx1,bbox_fy1,render_dpi,processing_profile,description,session_read_count,first_read_timestamp,last_read_timestamp,replay_disposition,qa_disposition,parent_scan_sha256
images/targeted_ultradetail/zoom431_loc.png,zoom431_loc.png,145187,7AF464BF192A1F0808A71F7128C0DB7062F7D040514EFD7432B97DE1997BD594,33226,3260,L,,,2026-07-24T09:29:18.518161+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,431,432,418,VII,sga6_fr_workpass.tex,1183,zoom431loc.py,B11DD42E0A82566D36FF5BA2CD531C355ADD76D71CAEA21B6E9B91F535F4A38D,2026-07-24T09:29:13.256Z,Bash,1,fraction_of_parent_page,0.3,0.72,0.9,0.758,9000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""Definition 1.4. Soient (X,A) un site commutativement localem_nt annele"" line ~ fy 0.72-0.755",1,2026-07-24T09:30:06.535Z,2026-07-24T09:30:06.535Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom438_P.png,zoom438_P.png,226010,54040EB06EB18DCAF4E0148CCA0DDB1DA4B5AB6EB70B9AF2F1BF59D6FB3D90B3,52607,3690,L,,,2026-07-24T10:23:54.037866+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,438,439,425,VII,sga6_fr_workpass.tex,1190,zoom438P.py,BA9FE741FCD224158E65B486716B739F99683B47155CBB0331BFB32FAE105648,2026-07-24T10:23:46.847Z,Bash,1,fraction_of_parent_page,0.03,0.125,0.98,0.168,9000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""eclater Y, P le fibre projectif associe a E, p le morphisme structural"" line ~ fy 0.125-0.165",1,2026-07-24T10:24:01.115Z,2026-07-24T10:24:01.115Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom438_P2.png,zoom438_P2.png,189419,B00779A54322B05ED063E1F2F431FC144843ACE04FD3E13C720F04FF1739A565,52607,3003,L,,,2026-07-24T10:24:32.065639+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,438,439,425,VII,sga6_fr_workpass.tex,1190,zoom438P2.py,79371959A67CAE170C476C4A26DC8D137EDCC1805CFC0373C9EC72431E41060E,2026-07-24T10:24:26.017Z,Bash,1,fraction_of_parent_page,0.03,0.093,0.98,0.128,9000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,,1,2026-07-24T10:24:41.045Z,2026-07-24T10:24:41.045Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom446_253.png,zoom446_253.png,210027,8728AE16E56E90114652FCE538BCB2B9B7253D403E32EEC45D4A05F46A0DF06E,28796,5576,L,,,2026-07-24T11:29:10.855475+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,446,447,433,VII,sga6_fr_workpass.tex,1198,zoom446_253.py,00E816DA4BA736E272CE2E8494698989F65CEEAB2DDB78E8EB8CB01C38773BE2,2026-07-24T11:28:36.628Z,Write,1,fraction_of_parent_page,0.1,0.775,0.62,0.84,9000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"(2.5.3) display line: just below ""d'où pour tout i :"" at ~fy 0.77-0.85",1,2026-07-24T11:29:16.383Z,2026-07-24T11:29:16.383Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom447_l10074.png,zoom447_l10074.png,263819,DA1ACD07FD5A03FA8859451C7611DBF402023D401624AFADEA793702D48B6771,27688,6006,L,,,2026-07-24T11:37:15.118528+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,447,448,434,VII,sga6_fr_workpass.tex,1199,zoom447_l10074.py,3FD3B433AF9155EBBA2454B3B5DCBBC1CE9AB451223B2ADF57B8BD6EF4D65299,2026-07-24T11:36:39.930Z,Write,1,fraction_of_parent_page,0.12,0.205,0.62,0.275,9000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"L10074 display ""Λ Tor_i (O_Y,O_Z) -> ⊕Tor_i (O_Y,O_Z)"" — the LEFT ""Λ Tor_i"" region",1,2026-07-24T11:37:28.977Z,2026-07-24T11:37:28.977Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom453IV_iv.png,zoom453IV_iv.png,202263,2AC53E1B1C1CA69DFB0AB0D6136097ADD46FE1FB9F0C4D4FA144A25D3FD3E8D8,39871,4290,L,,,2026-07-24T12:27:16.351538+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,453,454,440,VII,sga6_fr_workpass.tex,1205,zoom453_IV.py,C6C38CEF1EBEF448B0886D5CF490CA6B919F1E14E5A92C2F6496E2B4888E1976,2026-07-24T12:27:07.444Z,Write,1,fraction_of_parent_page,0.03,0.685,0.75,0.735,9000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""definir les homomorphismes additifs (IV"" line — around fy 0.68-0.73, right half",1,2026-07-24T12:27:22.716Z,2026-07-24T12:27:22.716Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom453gt_gt.png,zoom453gt_gt.png,67610,ED6891B52DD7791CD637861E6FFFB2BAFC8701BC6EDDAF7E739D58133087628F,19382,2670,L,,,2026-07-24T12:28:19.022656+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,453,454,440,VII,sga6_fr_workpass.tex,1205,zoom453_gtail.py,24EFD0A455F95259BDC4EE413F72EB2132ECBD78F6A3DAD40F5B06BB7FCEEC0F,2026-07-24T12:28:14.175Z,Write,1,fraction_of_parent_page,0.45,0.752,0.9,0.792,7000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"g_* display line is just below band-c bottom / top of band-d ~ fy 0.755-0.79, right half for the K.(Y) tail",1,2026-07-24T12:28:22.170Z,2026-07-24T12:28:22.170Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom453tn_tn.png,zoom453tn_tn.png,84988,7957B5713C24E73B01EE20092576E0A772736D7A0129CC18C4B9123904AB66BA,23258,3003,L,,,2026-07-24T12:29:46.797084+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,453,454,440,VII,sga6_fr_workpass.tex,1205,zoom453_tens.py,A9F1224C74CBAE82F82801493E8D442AA61A5AEE068C9D6C6F53275611B90871,2026-07-24T12:29:41.620Z,Write,1,fraction_of_parent_page,0.55,0.083,0.97,0.118,9000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""tensorisation avec O_{?}"" is the last line of the top band, ~ fy 0.085-0.115, right portion",1,2026-07-24T12:29:49.838Z,2026-07-24T12:29:49.838Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom454f_fonct.png,zoom454f_fonct.png,91547,52A77D96F41CFAABF3360A5E8F3182F950BCFB0CF9E2C1510F4C12505C48CCCD,21597,3432,L,,,2026-07-24T12:37:08.254723+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,454,455,441,VII,sga6_fr_workpass.tex,1206,zoom454_fonct.py,074D3BB2D9428B0F8DF0F633CBD72188646C788E5848846C40ECC3B4B542743D,2026-07-24T12:37:02.111Z,Write,1,fraction_of_parent_page,0.03,0.305,0.42,0.345,9000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""foncteur f^*. Les faisceaux"" is the top line of band-b ~ fy 0.305-0.345, left portion",1,2026-07-24T12:37:13.986Z,2026-07-24T12:37:13.986Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom454f_lf.png,zoom454f_lf.png,90844,CE6DD43DE11FB87A70E05C54BC04D7EDC5DB05A4B013EEE9C78E806E9C922D99,21043,3432,L,,,2026-07-24T12:37:10.135868+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,454,455,441,VII,sga6_fr_workpass.tex,1206,zoom454_fonct.py,074D3BB2D9428B0F8DF0F633CBD72188646C788E5848846C40ECC3B4B542743D,2026-07-24T12:37:02.111Z,Write,1,fraction_of_parent_page,0.6,0.255,0.98,0.295,9000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"also grab band-a bottom ""en lui appliquant le"" + start; and the Lf^*(Ri_*(M)) for f-star calibration",1,2026-07-24T12:37:47.301Z,2026-07-24T12:37:47.301Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom456q_que.png,zoom456q_que.png,110639,CD35329F1113DEC6777B4902C6A2B6E04CF6F82889A98E2DEC1D87D0269073B3,29535,3051,L,,,2026-07-24T12:55:30.931310+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,456,457,443,VII,sga6_fr_workpass.tex,1208,zoom456_que.py,5CA4E244345561580384091CCCE97350481E5DDF04D43817FF537D15A3091034,2026-07-24T12:55:24.020Z,Write,1,fraction_of_parent_page,0.3,0.755,0.9,0.795,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""Il en resulte alors que pour n assez grand,"" — band-d first line ~ fy 0.755-0.795, right-middle",1,2026-07-24T12:55:34.557Z,2026-07-24T12:55:34.557Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom458_ix.png,zoom458_ix.png,99333,929D80B151AF2FF4E2C8ACAF6A334A30B8E6E7ADD7AE8DD8864E5241BB309127,26581,3175,L,,,2026-07-24T13:10:35.127522+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,458,459,445,VII,sga6_fr_workpass.tex,1210,zoom458_ix.py,225E54C70C64CD7E2E0D855047D2061D130E7D85F29F84CFBE64600E5958FCBF,2026-07-24T13:10:27.310Z,Write,1,fraction_of_parent_page,0.42,0.725,0.9,0.762,9000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"v o u(y) line is bottom of band-c ~ fy 0.725-0.762 ; right half for the ""- f^*(i_*(?)) = 0"" tail",1,2026-07-24T13:10:39.517Z,2026-07-24T13:10:39.517Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom458b_line.png,zoom458b_line.png,133380,67516A68299003A171E5281892B65BA8B61EF2F540F7794E65AD9DBD13FE7B9A,30076,2975,L,,,2026-07-24T13:11:05.981076+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,458,459,445,VII,sga6_fr_workpass.tex,1210,zoom458_ix2.py,59C58750B3F487E03FA51B1A269878746533D495CE41E2BC111FB310F999EDDB,2026-07-24T13:10:59.340Z,Write,1,fraction_of_parent_page,0.03,0.735,0.97,0.795,5200,grayscale;autocontrast_cutoff_1;contrast_1.85;sharpness_1.6,"whole v o u(y) line, wider vertical band, moderate dpi to keep it readable",1,2026-07-24T13:11:10.134Z,2026-07-24T13:11:10.134Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom458c_vou.png,zoom458c_vou.png,65236,A919A59CEE2604E7AA5EB97F074F73A7E3E06FF640772C2F16EA9DBD36346C42,19198,2288,L,,,2026-07-24T13:11:30.554539+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,458,459,445,VII,sga6_fr_workpass.tex,1210,zoom458_ix3.py,802427783B2BBF522EE979B965B05C4365060D1F65D8545DEB447F29F0BE77C6,2026-07-24T13:11:25.954Z,Write,1,fraction_of_parent_page,0.4,0.695,0.92,0.735,6000,grayscale;autocontrast_cutoff_1;contrast_1.85;sharpness_1.6,,1,2026-07-24T13:11:35.584Z,2026-07-24T13:11:35.584Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom459s2_ent.png,zoom459s2_ent.png,83551,5561EAF1CE7402BA617D38B737D2C92FE33F634CA0B3337924BB21127E099084,25597,2746,L,,,2026-07-24T13:21:44.323344+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,459,460,446,VII,sga6_fr_workpass.tex,1211,zoom459_sp2.py,052DFECB69F9647A595AE28818D0154F8E2E0D813827915ECF8362514A6847B7,2026-07-24T13:21:36.941Z,Write,1,fraction_of_parent_page,0.03,0.632,0.55,0.668,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""entraine z' = g_*(z) = 0"" — one line up",1,2026-07-24T13:21:51.302Z,2026-07-24T13:21:51.302Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom459s2_nec.png,zoom459s2_nec.png,69557,864E9367D8DDC58834DDDB0C08B8463520B274093EEAB291848675C741E7A70A,20674,2517,L,,,2026-07-24T13:21:42.383049+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,459,460,446,VII,sga6_fr_workpass.tex,1211,zoom459_sp2.py,052DFECB69F9647A595AE28818D0154F8E2E0D813827915ECF8362514A6847B7,2026-07-24T13:21:36.941Z,Write,1,fraction_of_parent_page,0.55,0.185,0.97,0.218,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""on a necessairement"" — one line up",1,2026-07-24T13:21:50.307Z,2026-07-24T13:21:50.307Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom459sp_ent.png,zoom459sp_ent.png,103605,04A7C396A1F3862D9A447F38C58F4499CA3D2FF14047C061007599D7B69BCA43,25597,3051,L,,,2026-07-24T13:20:54.170327+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,459,460,446,VII,sga6_fr_workpass.tex,1211,zoom459_sp.py,7D3BC1C0FDCD906A99921F8B791B9A52C69654FD458D7EFF5849AFFD0991E634,2026-07-24T13:20:45.231Z,Write,1,fraction_of_parent_page,0.03,0.695,0.55,0.735,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""entraine z' = g_*(z) = 0"" band-c bottom ~ fy 0.695-0.735, left half",1,2026-07-24T13:20:59.748Z,2026-07-24T13:20:59.748Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom459sp_nec.png,zoom459sp_nec.png,84582,DCADDAC6E9CD4C7A4D0966BA417A39EACDE174ACB4297A08CD3520C09BA3E7E5,20674,3279,L,,,2026-07-24T13:20:52.161013+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,459,460,446,VII,sga6_fr_workpass.tex,1211,zoom459_sp.py,7D3BC1C0FDCD906A99921F8B791B9A52C69654FD458D7EFF5849AFFD0991E634,2026-07-24T13:20:45.231Z,Write,1,fraction_of_parent_page,0.55,0.205,0.97,0.248,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""on a necessairement"" band-a mid ~ fy 0.205-0.248, right half",1,2026-07-24T13:20:58.759Z,2026-07-24T13:20:58.759Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom460_n.png,zoom460_n.png,151591,DE071C190D61F45920FBB6DF1BC3535CEC1B2FAA21A78602EC2F613F626FEDB5,37471,2669,L,,,2026-07-24T13:30:16.504777+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,460,461,447,VII,sga6_fr_workpass.tex,1212,zoom460_n.py,E3DD9749C6AFE450F5F0CA1DD0098F415164EF6525EA7F748ABA92F3BAF1AA06,2026-07-24T13:30:09.402Z,Write,1,fraction_of_parent_page,0.03,0.618,0.9,0.658,7000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""de cohomologie de N^. sont ... support dans Y'."" — band-c 2nd line ~ fy 0.618-0.655, wide to catch both N and Y'",1,2026-07-24T13:30:21.977Z,2026-07-24T13:30:21.977Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom461_col.png,zoom461_col.png,68658,01267CAE06C8AC381B13CB0D458F7297716DAB3D56FA89DA084CA6FF0D476973,20674,2517,L,,,2026-07-24T13:40:23.449808+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,461,462,448,VII,sga6_fr_workpass.tex,1213,zoom461_col.py,414295EF8212F33A7B531138C67B240A8AAE77AFE0D66A3ABB10E9435EB7633F,2026-07-24T13:40:17.553Z,Write,1,fraction_of_parent_page,0.55,0.147,0.97,0.18,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""N de K^o(Y) : en effet,"" — band-a line3 ~ fy 0.147-0.178, right portion",1,2026-07-24T13:40:28.634Z,2026-07-24T13:40:28.634Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom462_ref.png,zoom462_ref.png,68362,8C25F2B701BBB943BC05AB953D120136856F685C6ABFB66A7317C9972EBE0937,20674,2669,L,,,2026-07-24T13:49:05.686578+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,462,463,449,VII,sga6_fr_workpass.tex,1214,zoom462_ref.py,06BEBDFC56BF78A3ADC7BD18E3A21B487030F949FC0621BF5897A098455886DE,2026-07-24T13:48:54.717Z,Write,1,fraction_of_parent_page,0.55,0.627,0.97,0.662,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""avec les notations de ?.3, on"" — band-c line4 ~ fy 0.627-0.660, right portion",1,2026-07-24T13:49:10.663Z,2026-07-24T13:49:10.663Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom464_lem.png,zoom464_lem.png,80444,E1B1A5FCCE482F266DA56C43ED9EDB5FA1329AF5119E049FD5A8BD3437B8552C,20674,2670,L,,,2026-07-24T14:05:10.293289+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,464,465,451,VII,sga6_fr_workpass.tex,1216,zoom464_lem.py,62B11F3A4F262758F38961C2B5EF583C359B50225D0A70E6537BD9AA4C29AAB2,2026-07-24T14:05:01.854Z,Write,1,fraction_of_parent_page,0.03,0.375,0.45,0.41,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""Lemme : Dans"" band-b line3 ~ fy 0.375-0.408, left portion",1,2026-07-24T14:05:19.974Z,2026-07-24T14:05:19.974Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom464_name.png,zoom464_name.png,74191,256105FDDF23DC2FE38391C7062D0825299288436DD5512B2F05C204D8D020DB,20674,2670,L,,,2026-07-24T14:05:08.885364+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,464,465,451,VII,sga6_fr_workpass.tex,1216,zoom464_lem.py,62B11F3A4F262758F38961C2B5EF583C359B50225D0A70E6537BD9AA4C29AAB2,2026-07-24T14:05:01.854Z,Write,1,fraction_of_parent_page,0.03,0.335,0.45,0.37,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""J.P. Jouanolou) :"" band-b line2 ~ fy 0.335-0.368, left portion",1,2026-07-24T14:05:19.329Z,2026-07-24T14:05:19.329Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom466_et.png,zoom466_et.png,94363,5BA3B702ED315A44C8093D075E17CE52F7C3F50D16D99D4FB49ACE1074529B02,27073,2669,L,,,2026-07-24T14:20:05.812057+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,466,467,453,VII,sga6_fr_workpass.tex,1218,zoom466.py,655658DB629D7BB73F353669617637266AFC2A559922976BADF59E6B97B072BF,2026-07-24T14:19:59.107Z,Write,1,fraction_of_parent_page,0.2,0.545,0.75,0.58,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""de 4.3, et/en utilisant l'expression"" — band-c line1 ~ fy 0.545-0.578, middle",1,2026-07-24T14:20:27.032Z,2026-07-24T14:20:27.032Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom468_entraine.png,zoom468_entraine.png,97999,7DF7C563B5BE7C2BCC89A38B93F6215F2B2DE855197AF7E43970616DFE69B95B,25597,3051,L,,,2026-07-24T14:36:41.410902+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,468,469,455,VII,sga6_fr_workpass.tex,1220,zoom468.py,B276967EF2AF75820DAEF4317551C204DDBD2F66D10BCBE92E7FC33610ED1150,2026-07-24T14:36:27.303Z,Write,1,fraction_of_parent_page,0.03,0.558,0.55,0.598,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""D'apres 4.4, ceci entraine :"" ~ fy 0.560-0.595, left half",1,2026-07-24T14:36:47.347Z,2026-07-24T14:36:47.347Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom468_entrainera.png,zoom468_entrainera.png,93398,E84F56AD2084B1992D344CCD6C635AD5DDA19610F66FEFA05FCB79CE5D3790C4,25597,3050,L,,,2026-07-24T14:36:39.367234+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,468,469,455,VII,sga6_fr_workpass.tex,1220,zoom468.py,B276967EF2AF75820DAEF4317551C204DDBD2F66D10BCBE92E7FC33610ED1150,2026-07-24T14:36:27.303Z,Write,1,fraction_of_parent_page,0.03,0.135,0.55,0.175,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""Cela entrainera en particulier"" ~ fy 0.135-0.170, left half",1,2026-07-24T14:36:46.669Z,2026-07-24T14:36:46.669Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom469_YprimeVirgule.png,zoom469_YprimeVirgule.png,94757,A1724B104DC9A1251F741937153836E252764E06F09C0D1B93592A22EED1D2B4,27655,2511,L,,,2026-07-24T14:47:11.725745+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,469,470,456,VII,sga6_fr_workpass.tex,1221,zoom469.py,57C745C99B26012D3B9E18F58D52A5B5317B818ED1E16EB87D31E7A44E08E585,2026-07-24T14:47:02.199Z,Write,1,fraction_of_parent_page,0.2,0.36,0.85,0.398,7000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""les K. de X, Y, X', Y' a partir de la donnee des"" ~ fy 0.360-0.395",1,2026-07-24T14:47:15.987Z,2026-07-24T14:47:15.987Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom470_entraine.png,zoom470_entraine.png,67123,82FB38AE572281C2923BCC0CBD3AD12ADFE230D0BFD6945E5AF7B21B2BE9CB67,17869,2842,L,,,2026-07-24T14:57:11.349852+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,470,471,457,VII,sga6_fr_workpass.tex,1222,zoom470.py,18FDB4AA95931871D3FC9102476FECCF884D190C3CDFD18D521AC3B6A173DC12,2026-07-24T14:56:59.677Z,Write,1,fraction_of_parent_page,0.03,0.275,0.45,0.318,7000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""cela entraine que l'ideal"" band-a last line ~ fy 0.275-0.315",1,2026-07-24T14:57:20.885Z,2026-07-24T14:57:20.885Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
