evidence_id,collection,source_relative_path,public_payload_path,bytes,sha256,mime_extension,width_px,height_px,dpi,rotation_degrees,evidence_role,linked_output_page,linked_unit_id,parent_asset,parent_asset_sha256_or_binding,authority_class,qa_disposition,rights_status,publication_disposition
VE-B330D26FF583F1B4A66D,french_r823_final_494p,page-098.png,images/french_r823_final_494p/page-098.png,249819,B330D26FF583F1B4A66D5EF39DB926249506ABEE22F3450EAFB731926F20E45C,.png,993,1404,120x120,0,target_page_render,98,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-20059AD5AB5807B4FDE3,french_r823_final_494p,page-099.png,images/french_r823_final_494p/page-099.png,66818,20059AD5AB5807B4FDE3D56E6468E5E64206F8E8F3CB3C6736381DBE3D89671F,.png,993,1404,120x120,0,target_page_render,99,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-BF1639896C439D3F7EE1,french_r823_final_494p,page-100.png,images/french_r823_final_494p/page-100.png,288244,BF1639896C439D3F7EE1E484C2B8F5C95F02B5E4397BEF16584F3E058625DF85,.png,993,1404,120x120,0,target_page_render,100,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-6CF077DD83E3D4F836D5,french_r823_final_494p,page-101.png,images/french_r823_final_494p/page-101.png,326795,6CF077DD83E3D4F836D5B0C998C3067A4E4A027753351D94C20E57F328CC75BB,.png,993,1404,120x120,0,target_page_render,101,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-22C0674693F5A43405AC,french_r823_final_494p,page-102.png,images/french_r823_final_494p/page-102.png,269963,22C0674693F5A43405AC3122819F37600A3107410194DB679679B87464539396,.png,993,1404,120x120,0,target_page_render,102,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-E0402515AB283A0C5041,french_r823_final_494p,page-103.png,images/french_r823_final_494p/page-103.png,246662,E0402515AB283A0C5041DF6C9ACDA8EA4F9A6B3928E48255C02248FD7790B48C,.png,993,1404,120x120,0,target_page_render,103,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-AEEB053154E87C5C267A,french_r823_final_494p,page-104.png,images/french_r823_final_494p/page-104.png,258938,AEEB053154E87C5C267A6065D1C1E9E261346F72ADBBA7BCA9D79AD1C5BF4236,.png,993,1404,120x120,0,target_page_render,104,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-47ADF9A90A996E3F50F5,french_r823_final_494p,page-105.png,images/french_r823_final_494p/page-105.png,270356,47ADF9A90A996E3F50F58BE53EA2EEC0B14C7FBD51FBADFEA50D49BB64DE9AAC,.png,993,1404,120x120,0,target_page_render,105,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-A1AD113C7DA16ECAE755,french_r823_final_494p,page-106.png,images/french_r823_final_494p/page-106.png,43055,A1AD113C7DA16ECAE755A47C0D68D6A2551F98722945BBB6EF907DF7E63BE4B1,.png,993,1404,120x120,0,target_page_render,106,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-12AE3FCC241A251DE035,french_r823_final_494p,page-107.png,images/french_r823_final_494p/page-107.png,349875,12AE3FCC241A251DE035A8065DE7AE63FB296D0FBD565313536BA811463C9BDB,.png,993,1404,120x120,0,target_page_render,107,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-B0180D62BA9476CFE9F0,french_r823_final_494p,page-108.png,images/french_r823_final_494p/page-108.png,406856,B0180D62BA9476CFE9F0C9B90C0B61AA4B81D0E16537D4A26172CD8D8D736723,.png,993,1404,120x120,0,target_page_render,108,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-F7BFFA424F1BCF81B7E4,french_r823_final_494p,page-109.png,images/french_r823_final_494p/page-109.png,352141,F7BFFA424F1BCF81B7E45C6BB8E524277DBCBB2F1A8ED170AF0492B1C702FDA2,.png,993,1404,120x120,0,target_page_render,109,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-3F7374553A6D72E96405,french_r823_final_494p,page-110.png,images/french_r823_final_494p/page-110.png,290520,3F7374553A6D72E9640500588486439DEC79F554F5E8E93322FC9114ABC4DB84,.png,993,1404,120x120,0,target_page_render,110,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-C879DE61FB9273926F5F,french_r823_final_494p,page-111.png,images/french_r823_final_494p/page-111.png,401016,C879DE61FB9273926F5F24B4E750B5ECDFAC7AA8F68C1272B8EDC5106E229F47,.png,993,1404,120x120,0,target_page_render,111,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-A51392D7CA27815B50BD,french_r823_final_494p,page-112.png,images/french_r823_final_494p/page-112.png,392247,A51392D7CA27815B50BDF21AC33328BEE292859EC6FDBA6BF0FE792A56D12E42,.png,993,1404,120x120,0,target_page_render,112,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-7F46A5E2D3A5A976088D,french_r823_final_494p,page-113.png,images/french_r823_final_494p/page-113.png,326169,7F46A5E2D3A5A976088DF6EF5264307FDCBBF48AFDE2C16BE2C04EB4FB092166,.png,993,1404,120x120,0,target_page_render,113,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-F41138E73AB391A3AC26,french_r823_final_494p,page-114.png,images/french_r823_final_494p/page-114.png,423074,F41138E73AB391A3AC26F904CF627CA0F8217F77935A7B9B982B5A11729E5BAF,.png,993,1404,120x120,0,target_page_render,114,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-6F6E72E3C483963B96B3,french_r823_final_494p,page-115.png,images/french_r823_final_494p/page-115.png,396617,6F6E72E3C483963B96B3339518CC8526DA52B38B29B18B414966BDAB1C48D2B3,.png,993,1404,120x120,0,target_page_render,115,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-7451AFB27C7CB57D744F,french_r823_final_494p,page-116.png,images/french_r823_final_494p/page-116.png,301174,7451AFB27C7CB57D744FBEDCAFC3BA695CB81BE50733F78C4ABC26DB92A9CA1E,.png,993,1404,120x120,0,target_page_render,116,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-2328DC3B8ED384E23DBC,french_r823_final_494p,page-117.png,images/french_r823_final_494p/page-117.png,408131,2328DC3B8ED384E23DBC12EA13A6278C2E9FDA0DB1703562D6A28CCEDC9BB49B,.png,993,1404,120x120,0,target_page_render,117,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-57B2A20B26670B1C2FDB,french_r823_final_494p,page-118.png,images/french_r823_final_494p/page-118.png,438299,57B2A20B26670B1C2FDB8A07AE644C85BD875227C315FE3BECD891EA04B73173,.png,993,1404,120x120,0,target_page_render,118,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-B5D05496AD5253DFAE06,french_r823_final_494p,page-119.png,images/french_r823_final_494p/page-119.png,308517,B5D05496AD5253DFAE06C1063F9B839385BDAB7BC77080AC7A6428B522E9D902,.png,993,1404,120x120,0,target_page_render,119,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-2ED6B2727FCE6E0E3281,french_r823_final_494p,page-120.png,images/french_r823_final_494p/page-120.png,415903,2ED6B2727FCE6E0E32818A4D751E472CD85E99D38267E5196AFFE16D51502B38,.png,993,1404,120x120,0,target_page_render,120,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-7AE649260575CA2EAF80,french_r823_final_494p,page-121.png,images/french_r823_final_494p/page-121.png,32965,7AE649260575CA2EAF8050C23647E8EFE207FB94895906BA1B5A20C53B15AB9F,.png,993,1404,120x120,0,target_page_render,121,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-2FD2F11DF511570DF939,french_r823_final_494p,page-122.png,images/french_r823_final_494p/page-122.png,382838,2FD2F11DF511570DF939F0CE83987D9C20DEDCEA47AAFCE9B2B85ADECB39D991,.png,993,1404,120x120,0,target_page_render,122,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-53A1D98DB3BDD000B7D8,french_r823_final_494p,page-123.png,images/french_r823_final_494p/page-123.png,455636,53A1D98DB3BDD000B7D8BC0B0047368AEF6C9898E4E16432CF7A88A39401DD30,.png,993,1404,120x120,0,target_page_render,123,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-159EBE173CCE9B2E3B76,french_r823_final_494p,page-124.png,images/french_r823_final_494p/page-124.png,350456,159EBE173CCE9B2E3B76708B32BE83ED4528C9D4CDEA35B179FABA9F9D91ED7B,.png,993,1404,120x120,0,target_page_render,124,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-5FF820E953AA49025C06,french_r823_final_494p,page-125.png,images/french_r823_final_494p/page-125.png,397271,5FF820E953AA49025C061CF025F115DB2CDE4C4B528C8FC861F3F4B1F5BFF94D,.png,993,1404,120x120,0,target_page_render,125,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-08D1C8417614CD562866,french_r823_final_494p,page-126.png,images/french_r823_final_494p/page-126.png,258153,08D1C8417614CD5628667BFDB07FCF39A0011A5DEBF4FC9EBA6C61C0806D61DF,.png,993,1404,120x120,0,target_page_render,126,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-233E79B9491F8E4E9552,french_r823_final_494p,page-127.png,images/french_r823_final_494p/page-127.png,204024,233E79B9491F8E4E95528FCCF0225710D666E6AB2BB1F1AB044BDC495778F5F5,.png,993,1404,120x120,0,target_page_render,127,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-ABC34960A193F7FE0C2D,french_r823_final_494p,page-128.png,images/french_r823_final_494p/page-128.png,373949,ABC34960A193F7FE0C2DFA18D71A592FB9B4869C6A5AD36A27601A9798B3EE55,.png,993,1404,120x120,0,target_page_render,128,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-986DE3964E833C5023B1,french_r823_final_494p,page-129.png,images/french_r823_final_494p/page-129.png,397980,986DE3964E833C5023B11A76B3AB5C988023C840C693868FD34DCCC4D3B8D0DB,.png,993,1404,120x120,0,target_page_render,129,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-642B280CD812C2F84716,french_r823_final_494p,page-130.png,images/french_r823_final_494p/page-130.png,290190,642B280CD812C2F8471605A2A84A84A13247938A021E81133913D82A3B20A639,.png,993,1404,120x120,0,target_page_render,130,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-0626F2C58343D555B71B,french_r823_final_494p,page-131.png,images/french_r823_final_494p/page-131.png,322933,0626F2C58343D555B71BBBC0E19F265D3DC34DE272435DEC4EA24B9028EAAE2C,.png,993,1404,120x120,0,target_page_render,131,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-613DEE9F2BE935505F8F,french_r823_final_494p,page-132.png,images/french_r823_final_494p/page-132.png,273474,613DEE9F2BE935505F8F7BADA496925755532CCF1937F0136B2B46DFAF3FD329,.png,993,1404,120x120,0,target_page_render,132,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-D8A72EED8F2AF9D580D1,french_r823_final_494p,page-133.png,images/french_r823_final_494p/page-133.png,72937,D8A72EED8F2AF9D580D1502DBE85FC0F91C5CF6961C00A53F4DCE3DEEDFE39E9,.png,993,1404,120x120,0,target_page_render,133,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-875E3022812433E5FC47,french_r823_final_494p,page-134.png,images/french_r823_final_494p/page-134.png,285542,875E3022812433E5FC47BEDBE637BAD2931B76164A48DA9475ECE64448A4A263,.png,993,1404,120x120,0,target_page_render,134,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-2FD3F82C2DE3FE2D485A,french_r823_final_494p,page-135.png,images/french_r823_final_494p/page-135.png,238202,2FD3F82C2DE3FE2D485A72D3E0FBB6522187B5F17D9DD8E552AAE5FD27EDA9EA,.png,993,1404,120x120,0,target_page_render,135,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-C3842BD93F379C08BBC0,french_r823_final_494p,page-136.png,images/french_r823_final_494p/page-136.png,274388,C3842BD93F379C08BBC0E4AAA7890D4BFFC40D7377E32022D3670A22787453B4,.png,993,1404,120x120,0,target_page_render,136,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-A6D70AA3F0911BCA4D48,french_r823_final_494p,page-137.png,images/french_r823_final_494p/page-137.png,312751,A6D70AA3F0911BCA4D4852F51660E7E68AFB26910D21934C6ECB141F33D64C06,.png,993,1404,120x120,0,target_page_render,137,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-9738F32C3336F5D8B516,french_r823_final_494p,page-138.png,images/french_r823_final_494p/page-138.png,227381,9738F32C3336F5D8B51682236A4A945660E59A6DC6A11097BC2D35CBE8DD1213,.png,993,1404,120x120,0,target_page_render,138,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-4B03CC06BCC4E8BEF289,french_r823_final_494p,page-139.png,images/french_r823_final_494p/page-139.png,369669,4B03CC06BCC4E8BEF289CB4E4DE3DC3DCEC84A320231E40EF0BA775F27619E2D,.png,993,1404,120x120,0,target_page_render,139,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-FBFDADFE0B5A9E6C4A3C,french_r823_final_494p,page-140.png,images/french_r823_final_494p/page-140.png,267383,FBFDADFE0B5A9E6C4A3C33B82B49C4960C3891B048E680500B5DAE48DD50B4CE,.png,993,1404,120x120,0,target_page_render,140,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-BB5E015A18CACB2FD78A,french_r823_final_494p,page-141.png,images/french_r823_final_494p/page-141.png,369762,BB5E015A18CACB2FD78A2B182BB4682811D7E6C4EF2B6E6E76EC26B80B62394C,.png,993,1404,120x120,0,target_page_render,141,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-999E62D5FD1E7AF03203,french_r823_final_494p,page-142.png,images/french_r823_final_494p/page-142.png,237188,999E62D5FD1E7AF032033AF38C404BCCE70A639B26D7432D93436BA1B382C2E8,.png,993,1404,120x120,0,target_page_render,142,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-32B6BF9CED0FF7E7233F,french_r823_final_494p,page-143.png,images/french_r823_final_494p/page-143.png,313275,32B6BF9CED0FF7E7233F4B44078BCC0FC1BC92898DAE4CEE06DD5FBEC02A49DE,.png,993,1404,120x120,0,target_page_render,143,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-3A35A7B8DF2C8EBCFA78,french_r823_final_494p,page-144.png,images/french_r823_final_494p/page-144.png,311038,3A35A7B8DF2C8EBCFA788A3A1246E738A7E8402C2F23C84A88D18935CCCC6421,.png,993,1404,120x120,0,target_page_render,144,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-61130F520DE11AED5B85,french_r823_final_494p,page-145.png,images/french_r823_final_494p/page-145.png,240832,61130F520DE11AED5B85E01DC6185BE9A16D075BD6016514A24DF0BF8ABF8DA8,.png,993,1404,120x120,0,target_page_render,145,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-774D7D4DD2B1051A9462,french_r823_final_494p,page-146.png,images/french_r823_final_494p/page-146.png,344972,774D7D4DD2B1051A946225BFF87D228A6ED1F46854B98D4A9A181E0B1BED8F99,.png,993,1404,120x120,0,target_page_render,146,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-7B2B11EB60812899AF41,french_r823_final_494p,page-147.png,images/french_r823_final_494p/page-147.png,308215,7B2B11EB60812899AF41549C50758EDCC23488A1537CA79AA5B0AAA470075894,.png,993,1404,120x120,0,target_page_render,147,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-0D36ED35F65147199AB0,french_r823_final_494p,page-148.png,images/french_r823_final_494p/page-148.png,270074,0D36ED35F65147199AB022AC83F4E11F20F7885794A0F4CD86EC5EBFC8C3F4A6,.png,993,1404,120x120,0,target_page_render,148,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-4BD066C545CAA010D18C,french_r823_final_494p,page-149.png,images/french_r823_final_494p/page-149.png,349974,4BD066C545CAA010D18C70BA8F41FF4ED484670525768C1BB1B1AEB7B144E9FC,.png,993,1404,120x120,0,target_page_render,149,,02d_Noether_French_R823_Cumulative_WorkingTranslation_20260718.pdf,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
