occurrence_id,term_id,sense_ids,concept,language,surface_query,normalization_group,logical_source_id,record_id,source_sha256,license_status,locator_path,line_number,quote,quote_sha256,source_domain,evidence_tier,sense_review_status,acceptance,semantic_review_status,reviewed_sense_ids,adverse_to_sense_ids,held_for_sense_ids,review_reason_code,review_note,evidence_role,review_tier,reviewer_model_claim,bridge_form_promotion_eligible,human_observation
OCC-13F47FD20DFD504F,T23,T23-S1 | T23-S2 | T23-S3,rank,es,rango,T23:es:rango,TRANSFER-2307.03598v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex,TRANSFER-0027,7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2307_03598v1\2307.03598v1_Paper_D-modulos_CNMXXII.tex,598,"de $\mc{O}_{X,x}$. Equivalentemente, si $\Omega_{X,x}$ es libre de rango dimensi�n de Krull de $\mc{O}_{X,x}$. La dimensi�n de $X$ en el punto …",EDF05EDA73F85F6E88FAEC62EA73263BC8F210ABC8A632E14E53754AF5647D8E,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T23-S2,,,free_module_rank,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-C2161805E1BA58F2,T23,T23-S1 | T23-S2 | T23-S3,rank,es,rango,T23:es:rango,WIKI-es-21349-166023447,WIKIHTML-ES-21349-166023447,9139EFAAAA23BF39BD0E3E3DBF9A49DAD20F0E7629CA31AAE557F6A399712EC9,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-21349-166023447.txt,186,de rango dos.,6CE0E62D1DDF1ABE455B51CB646A43F9C3F45E9E9C19E5330F729AE6711FE206,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,free_group_rank_unmodeled,Free-group rank is outside the matrix/module/generic-rank senses currently modeled.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-6805F7E3EDF1C646,T23,T23-S1 | T23-S2 | T23-S3,rank,fr,rang,T23:fr:rang,TRANSFER-0911.2903v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex,TRANSFER-0001,73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_0911_2903v2\0911.2903v2_Exp.1014.B.Keller.tex,336,(le {\em rang}) qui sont construites r\'ecursivement par {\em mutation},A502B29D44F783F13992E73BB6DDC9DAAAB80E6A9E8E3C53BB321D02033D95B0,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,cluster_rank_unmodeled,Cluster cardinality rank is outside the current rank senses.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-3697B5C4B986706F,T23,T23-S1 | T23-S2 | T23-S3,rank,fr,rang,T23:fr:rang,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex,TRANSFER-0003,B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_annexeA.tex,30,"En bref, $\Q$ est une $R$-alg\`ebre libre de rang 4, générée par $T_1$ et $T_2$ avec les relations $T_1^2 = t_1^2 …",C176DB56801064598FAC7559AA89FC9940A6CCEF209100FB89092245950D57C3,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T23-S2,,,free_module_rank,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-A4959F10886D9D49,T23,T23-S1 | T23-S2 | T23-S3,rank,fr,rang,T23:fr:rang,WIKI-fr-247990-234911105,WIKIHTML-FR-247990-234911105,BAE6A0F2039BD919978824F44415CFD8F76295FD3567C1052567F43CB2D84362,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\fr\WIKIHTML-247990-234911105.txt,1087,Rang,7186E02BC731A8E5F535E085AB0A1A05C28D02051633368E48498F558A7818E6,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,held_insufficient_context_or_unmodeled_sense,,,T23-S1;T23-S2,navigation_rank_ambiguous,Bare French rank navigation label does not distinguish matrix from family/module rank.,held_not_support_not_adverse,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-1FE515EA705A7824,T23,T23-S1 | T23-S2 | T23-S3,rank,pt,posto,T23:pt:posto,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,807,", o grupo livre de posto 2",BDB5E46DC269FC87979E833B3B1D39EB90CB68EB191F287D227B4CACC722C8D9,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,free_group_rank_unmodeled,Free-group rank is outside the matrix/module/generic-rank senses currently modeled.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-C41FA996075D5CCB,T23,T23-S1 | T23-S2 | T23-S3,rank,pt,posto,T23:pt:posto,WIKI-pt-616487-72002999,WIKIHTML-PT-616487-72002999,617BB2A637B1825FD72E43A97AF276FD07F7D54DE85991FD2FC6001E545F693F,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-616487-72002999.txt,220,posto,20A3E7EBD2259AC6D375C2076ABE688A7F007DC07B737E85266895313507823B,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T23-S2,,,free_module_rank,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-772BCF7D00AC8532,T23,T23-S1 | T23-S2 | T23-S3,rank,ca,rang,T23:ca:rang,WIKI-ca-53255-37305780,WIKIHTML-CA-53255-37305780,206F483DBC691AB3DA49380FA19FEA88F2EF236686F9B49092730C34DF73A456,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-53255-37305780.txt,825,", el grup lliure de rang 2.",1A0F79C2611E86C52504FA5BEC5A175A3CD4AAF4E107A43A1932BB8C8B2DE7F9,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,free_group_rank_unmodeled,Free-group rank is outside the matrix/module/generic-rank senses currently modeled.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-0142541E093802D4,T23,T23-S1 | T23-S2 | T23-S3,rank,it,rango,T23:it:rango,TRANSFER-hexwell_university_notes/it/algebra/forigo/algebra.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,TRANSFER-0021,A1DB1D48D3C1A5AAE7426E8218D7EDB93A49CDD7297F61A861EDA292CEFD829E,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,1638,\section{Rango},EA6C664E2FA1A83926242D632EFC66402F3EEF0FB510648739335707ACC809D0,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T23-S1,,,matrix_rank,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-BBAEC24D3E0B310B,T23,T23-S1 | T23-S2 | T23-S3,rank,it,rango,T23:it:rango,WIKI-it-63266-146300127,WIKIHTML-IT-63266-146300127,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-63266-146300127.txt,536,rango,A22F21D4B19C9E1EA1CDDA1C1F7EC0404C0C92B67C90CAB25C95DD3D761B3D5C,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T23-S2,,,free_module_rank,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-37EA3F1AEB88678D,T23,T23-S1 | T23-S2 | T23-S3,rank,ro,rang,T23:ro:rang,WIKI-ro-2398153-17567738,WIKIHTML-RO-2398153-17567738,7EA192CF87FA81183609981BF8355DFB8959286D9FB95B0D3DF535B071B2FB1B,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2398153-17567738.txt,990,", grupul liber de rang 2.",59D7BF522D21AEDEF78169EA0D35FA2591D253208EAA53B14CEE468904C8A2A8,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,free_group_rank_unmodeled,Free-group rank is outside the matrix/module/generic-rank senses currently modeled.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-126BD7712C451B3A,T24,T24-S1,center,es,centro,T24:es:centro,TRANSFER-1312.6798v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex,TRANSFER-0025,0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_1312_6798v1\1312.6798v1_uqc.tex,398,"$A \subseteq Cen(B)$, el centro de $B$, (por ejemplo, si $A = K$),",B0102BE295D7F821E7CE49D6E4814D416D9A15C806059E5DB24E5FD9428DBAA5,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T24-S1,,,ring_or_enveloping_algebra_center,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-F48A770A0C3617EA,T24,T24-S1,center,es,centro,T24:es:centro,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,153,% {\bfseries\LARGE Centro de Investigación en Matemáticas \par},217A84853BF1749E70A91415B66D409BB7F31F0EBF85DC0D280DEAD386C70E4A,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,T24-S1,,institutional_center_false_friend,Institutional center is adverse to ring-center surface matching.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-A0A0F3DB1D2C5356,T24,T24-S1,center,es,centro,T24:es:centro,TRANSFER-2307.03598v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex,TRANSFER-0027,7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2307_03598v1\2307.03598v1_Paper_D-modulos_CNMXXII.tex,751,"Casimir. Se puede mostrar que $C$ genera el centro $Z=Z(U(\mf{sl}_2(\mb{C}))$ del �lgebra envolvente $U(\mf{sl}_2(\mb{C}))$, por lo tanto el isomorfismo $\phi$ se …",24DF34218BC8B94BCCD1E27D1DA1A585554684064FE49100024D4B020D7202FC,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T24-S1,,,ring_or_enveloping_algebra_center,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-A77491067FA5A71E,T24,T24-S1,center,fr,centre,T24:fr:centre,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre2.tex,TRANSFER-0007,F94DCBA4304BABE70B5AD846902B1FBC8927025CF7E74E91C774AD62157F67AD,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre2.tex,363,\rho$ est réductive et la dimension de son centre est au plus 1.,6A35B82250F2330C7783AADBBF9012671311731A352F09F51D988743AF8EDABD,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Lie_algebra_center_unmodeled,Lie-algebra center is not the explicitly modeled ring-center sense.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-86B5899552CE69D4,T24,T24-S1,center,pt,centro,T24:pt:centro,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,1186,operação mais complexa. Cada ponto move-se através do centro da molécula para uma posição oposta à posição original e tão longe …,68A09ED19A0532C5316EDE9025F34BE3E3F9B465C46C6F8C06901D1360EDCBCF,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,T24-S1,,geometric_center_false_friend,Molecular/spherical geometric center is adverse to ring-center surface matching.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-126C55E4C4C5ED0A,T24,T24-S1,center,pt,centro,T24:pt:centro,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,191,+ z^2 = 1</math> descreve uma [[esfera]] com centro na [[Origem (matemática)|origem]] e com um raio igual a 1.]],C72F486158ECE39441EA039E1A2676BE604206C7481DC8308228E14743DBCBD4,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,T24-S1,,geometric_center_false_friend,Molecular/spherical geometric center is adverse to ring-center surface matching.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-6386FE7C67BC4B53,T24,T24-S1,center,gl,centro,T24:gl:centro,WIKI-gl-209662-7399914,WIKIHTML-GL-209662-7399914,1AD85C58AECDFBB402A6680C702D2D5B44E6292B6ECA3B3B48DBC4AE4107724D,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-209662-7399914.txt,51,Centro,FED34F0449C27518A2B7C2892633FD9BA80365FF0E5AFBD6A80C78AFA8877358,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T24-S1,,,ring_or_enveloping_algebra_center,"Ring-page navigation label only; lexical evidence, not independent defining prose.",sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-FCBFEE325B7A3D6F,T25,T25-S1 | T25-S2 | T25-S3,extension,es,extension,T25:es:extension,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,678,"es funtorial: si $R \to S$ es una extensión finita de anillos de valuación con índice de ramificación e, el mapeo …",9E140DB1DCCB5749269EA2871B6D22E62CFA0E90727FB8444FB38D74B234F7B3,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T25-S1,,,ring_or_field_structure_extension,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-704C010B1BB3EFB7,T25,T25-S1 | T25-S2 | T25-S3,extension,es,extension,T25:es:extension,WIKI-es-12952-173778307,WIKIHTML-ES-12952-173778307,EEBCE0086387EADE2C43A0C2D26391BB2E7F926388AD7101A6318CB910CA4C4C,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-12952-173778307.txt,194,álgebra abstracta no puede ser considerada una simple extensión de la aritmética. El estudio del álgebra abstracta ha permitido observar con …,6C80D42B468CE1948B2D645FCF3D3D9061CB1B8430D1BE171C604F77EE8D2C53,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,T25-S1,,ordinary_or_theory_extension_false_friend,"Generalization/extension of a discipline, theory, or associativity is not a ring/field extension.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-83AF0FCC7D62D7C7,T25,T25-S1 | T25-S2 | T25-S3,extension,fr,extension,T25:fr:extension,TRANSFER-0911.2903v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex,TRANSFER-0001,73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_0911_2903v2\0911.2903v2_Exp.1014.B.Keller.tex,792,o\`u $\tilde{Q}$ est {\em l'extension principale} de $Q$ obtenue,10DC12D4592C4CF25EDBAFEA6FE2A193D74D9E1DC3991DE869E49DCA0526591E,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,quiver_principal_extension_unmodeled,Principal extension of a quiver is outside the modeled extension senses.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-4B4B206DAC50DDFC,T25,T25-S1 | T25-S2 | T25-S3,extension,fr,extension,T25:fr:extension,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex,TRANSFER-0002,B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_abstract.tex,5,work is to obtain a classification of the extension blocks of the category of finite dimensional modules for a given twisted …,D38AB839199F09D2E3C2E1CC9CA1A77EDA03428FD9D3AB85668ABE27D35DC032,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,wrong_language_category_extension_blocks,English category/Ext-block text inside a French source is wrong-language and unmodeled.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-9E96884D41998AFD,T25,T25-S1 | T25-S2 | T25-S3,extension,fr,extension,T25:fr:extension,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_annexeA.tex,TRANSFER-0003,B70390149B359B112C82429C48B0D3EB10271DEE9FAD0B7E19FF8CDFDA4CC88B,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_annexeA.tex,13,"$(\ov{a},\ov{b}) \in \Gamma$ sur $S$ est donnée par extension $\CC$-linéaire de l'application de $S$ dans $S$ qui a pour effet",540DF20BF91787EE66231019894190358C5847FB2D20896392840BCCAE781364,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T25-S3,,,linear_extension_of_map,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-A25441B791D4C29F,T25,T25-S1 | T25-S2 | T25-S3,extension,pt,extensao,T25:pt:extensao,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,750,. Uma extensão da teoria de Galois para o caso dos grupos de simetria contínua …,07483688B584A4FEA4DE8BF00E9DF35CDA1DE980551C367B0FB16DF6D0885724,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,T25-S1,,ordinary_or_theory_extension_false_friend,"Generalization/extension of a discipline, theory, or associativity is not a ring/field extension.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-C15981A19E4EA15B,T25,T25-S1 | T25-S2 | T25-S3,extension,pt,extensao,T25:pt:extensao,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,133,"teoria dos corpos ocupa-se dos corpos, examinando as [[Extensão de corpo|extensões de corpos]], os [[Fecho algébrico|fechos algébricos]] e os [[Corpo finito|corpos …",E22096105E6438F3BE2530C7D12FD53618E2BD2A2329A0C3DD2CB3714A1E1483,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T25-S1,,,ring_or_field_structure_extension,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-5FA0ACEE9D28FC78,T25,T25-S1 | T25-S2 | T25-S3,extension,gl,extension,T25:gl:extension,WIKI-gl-209642-6945035,WIKIHTML-GL-209642-6945035,639F9C1386FDC1626745B699311EE87DCE516D423567DC8FF13AAA2B6FC75338,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-209642-6945035.txt,59,Extensión de corpos,0C02BFD416F6EA27C34064D9107AA61E7D8C4624835A5DF30F78B7EA7DC247AD,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T25-S1,,,ring_or_field_structure_extension,"Field-extension navigation label only; lexical evidence, not independent defining prose.",sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-CB37413119DDA006,T25,T25-S1 | T25-S2 | T25-S3,extension,ca,extensio,T25:ca:extensio,WIKI-ca-41933-37220674,WIKITEXT-CA-41933-37220674,95F87E5056E424ADE187E62601BA6AD70CA86321D9FA79F0331F9EF0497BBEC7,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\ca\41933_37220674_Anell_matemàtiques.wikitext,73,"de l'anell, inclosa la seqüència buida.{{efn|Poonen afirma que ""l'extensió natural de l'associativitat requereix que els anells continguin un producte buit, i …",D381FDB749F380CD0B7866DCD3580DF94154081F2A35044A4E2DF0221AD1ECD2,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,T25-S1,,ordinary_or_theory_extension_false_friend,"Generalization/extension of a discipline, theory, or associativity is not a ring/field extension.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
