occurrence_id,term_id,sense_ids,concept,language,surface_query,normalization_group,logical_source_id,record_id,source_sha256,license_status,locator_path,line_number,quote,quote_sha256,source_domain,evidence_tier,sense_review_status,acceptance,source_corpus_version,human_observation_count,pilot_claim
OCC-065EDE76429D42E2,T15,T15-S1 | T15-S2 | T15-S3,factor,pt,fator,T15:pt:fator,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,453,grupo fator,2309A05B48F697156337E4BABF7C8281D9891C0C24AE6EC613CE57E42E8A08BD,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-6E78B1085F34FE13,T15,T15-S1 | T15-S2 | T15-S3,factor,gl,factor,T15:gl:factor,WIKI-gl-167091-7442913,WIKIHTML-GL-167091-7442913,28C3F8ABDB18EA7B77A8B611E3169A2B4AE4FE09037FD1272E9C06217ABE6307,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-167091-7442913.txt,554,"ten a 2 como factor e, por definición, é par. En conclusión a suma de dous enteiros …",9538FDBAEAD906FCEDCAEBB4EAB0B2FBFA4644A83E1CF67606087C46C1438A32,proof_register,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-644086A8BC130A48,T15,T15-S1 | T15-S2 | T15-S3,factor,gl,factor,T15:gl:factor,WIKI-gl-209642-6945035,WIKIHTML-GL-209642-6945035,639F9C1386FDC1626745B699311EE87DCE516D423567DC8FF13AAA2B6FC75338,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-209642-6945035.txt,899,anel factor (ou cociente),4CF98FC093522016596C71D6DD6106D62C852B1B2EE44CDDD01E94CC547F3445,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-6C85DC9B04FE051D,T15,T15-S1 | T15-S2 | T15-S3,factor,ca,factor,T15:ca:factor,WIKI-ca-53831-37621206,WIKIHTML-CA-53831-37621206,FC8422DD2D764F8644A34E4424F2C60AC5C941AC30F696BC1E47843268F641BF,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-53831-37621206.txt,563,amb cap factor en comú,87BFDC10AF2447A27DBE23FD8055CC54A978E063AA2048C9A3A6C598F903A68F,proof_register,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-CFDDAAAD942F1CA1,T15,T15-S1 | T15-S2 | T15-S3,factor,ca,factor,T15:ca:factor,WIKI-ca-54406-36480260,WIKIHTML-CA-54406-36480260,D426B7C588E924F826BA86AE0A3C5047CA152CFE313CC399C0726ED207CF9344,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-54406-36480260.txt,1049,anell factor,6D6164C4C6E9B4D090D844379D707BE7C87803EB8B737ECF6250902B1A8EE3F1,mathematics_general,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-37D3CE8C2CFF05E9,T15,T15-S1 | T15-S2 | T15-S3,factor,it,fattore,T15:it:fattore,TRANSFER-hexwell_university_notes/it/algebra/forigo/algebra.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,TRANSFER-0021,A1DB1D48D3C1A5AAE7426E8218D7EDB93A49CDD7297F61A861EDA292CEFD829E,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,1824,Il determinante della matrice associata caratterizza anche il fattore per cui le aree / i volumi sono scalati dalla trasformazione lineare. …,DBABE18349BC54E0343F44057E10EBE0BCBFA0158F78D7EE25709CFEC75E4F09,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-3B3359BB4DC21315,T15,T15-S1 | T15-S2 | T15-S3,factor,it,fattore,T15:it:fattore,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,646,", ma non divide né un fattore né l'altro.",E1BF97EBC79C9A085B25447170C295CEA16CCF2C817BED20F334556CDB0F06B4,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-53A6AD487706E58E,T15,T15-S1 | T15-S2 | T15-S3,factor,ro,factor,T15:ro:factor,WIKI-ro-2398153-17567738,WIKIHTML-RO-2398153-17567738,7EA192CF87FA81183609981BF8355DFB8959286D9FB95B0D3DF535B071B2FB1B,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2398153-17567738.txt,489,grup factor,159154BEAFBD5BCCB1711716D9CE34CF3269263E09743A6BAC7667685FF74174,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-4FE18012F439124D,T15,T15-S1 | T15-S2 | T15-S3,factor,ro,factor,T15:ro:factor,WIKI-ro-2608752-17715620,WIKIHTML-RO-2608752-17715620,9C7C48919E27E698DC5CEFC8D7A31CDEA58AC25DFF65C0D95A9001D51CAB9464,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2608752-17715620.txt,252,) un factor ireductibil al,12EF89D33E680051C4464F7C1F92EA6C82C47766A2AFFF5FF87A82171D69B95B,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-4FD456B68365596E,T16,T16-S1 | T16-S2 | T16-S3,decomposition,es,descomposicion,T16:es:descomposicion,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,1029,entre todos los ideales que no admiten una descomposición primaria. Tal ideal K debería ser necesariamente propio. Para $a\in M \setminus …,563BFB9AC6CD091C2C2FA85898E80670CA1C9F37326ED8E9D4292D9F414A34DF,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-37D911D5F3BF3601,T16,T16-S1 | T16-S2 | T16-S3,decomposition,es,descomposicion,T16:es:descomposicion,WIKI-es-12952-173778307,WIKIHTML-ES-12952-173778307,EEBCE0086387EADE2C43A0C2D26391BB2E7F926388AD7101A6318CB910CA4C4C,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-12952-173778307.txt,473,descomposición de Peirce,336D8A50D5FFF76779D0FF8C9A9202820D24ACB63B79B4959C77D3392E44D833,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-5E4605EAF4059DFD,T16,T16-S1 | T16-S2 | T16-S3,decomposition,es,descomposicion,T16:es:descomposicion,WIKI-es-46655-163545571,WIKITEXT-ES-46655-163545571,4F1DEB1A343E766CB345FC705B629D0049867C2E85FB9A6A8CF80600A1B5092A,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\es\46655_163545571_Módulo_matemática.wikitext,86,graduada| módulo graduado]] es un módulo con una descomposición como suma directa {{nowrap|1=''M'' = ⨁<sub>''x''</sub> ''M''<sub>''x''</sub>}} sobre un [[Álgebra graduada| anillo …,53403A1997CAF79435E9081AD4B396001510ADA35C36E49501DEF1E901F41BFE,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-FD919D2A654E8276,T16,T16-S1 | T16-S2 | T16-S3,decomposition,fr,decomposition,T16:fr:decomposition,TRANSFER-0911.2903v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex,TRANSFER-0001,73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_0911_2903v2\0911.2903v2_Exp.1014.B.Keller.tex,30,\newtheorem{decomposition-theorem}[theorem]{Decomposition Theorem},29B0B86038EC50E217586F361C261F7C43D7CEBB4B58D9062DB0D13BA8AF3803,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-4B0AF4AACA1CB8BD,T16,T16-S1 | T16-S2 | T16-S3,decomposition,fr,decomposition,T16:fr:decomposition,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre1.tex,TRANSFER-0006,34AB8D749F6B9198FCD63A0E3B44ACF27BA3DA37FC6C60188B371BF39F41488E,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre1.tex,36,but de ce travail est de décrire la décomposition de $\LL$-$\mathbf{mod}$ en ce qu'on appellera des blocs. Les blocs sont essentiellement …,0E9B74DC3F99BF128BE4C75536693C1BA1EC19EEB5179EB9B83812CBA3035AFD,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-0C684E9EDDA30134,T16,T16-S1 | T16-S2 | T16-S3,decomposition,fr,decomposition,T16:fr:decomposition,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre2.tex,TRANSFER-0007,F94DCBA4304BABE70B5AD846902B1FBC8927025CF7E74E91C774AD62157F67AD,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre2.tex,26,décomposer l'action en utilisant la cohomologie galoisienne. Cette décomposition doit ultimement permettre d'utiliser des informations sur $S$ pour mieux comprendre $\LL$. …,0B9F1C8F5D232CD3A6F865C1AAA8ECD3D56AF972073A860EDDDEA1A9C91735CE,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-F413CAACE1649037,T16,T16-S1 | T16-S2 | T16-S3,decomposition,pt,decomposicao,T16:pt:decomposicao,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,104,"[[regra de Cramer]], a [[eliminação gaussiana]] e a [[decomposição LU]].<ref>{{multiref | {{harvnb|Maddocks|2008|p=131}} | {{harvnb|Anton|Rorres|2013|pp=7–8, 11, 491}} }}</ref> Alguns sistemas de equações …",22FF0E6F779455035FDA8A0ABFC6EFFA814E2F924D5D39C4B08B0F4331A78943,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-D035BFEC124B070F,T16,T16-S1 | T16-S2 | T16-S3,decomposition,pt,decomposicao,T16:pt:decomposicao,WIKI-pt-60301-68734795,WIKIHTML-PT-60301-68734795,E242C0297FB17E1248FC5E01F55430DAE8691F57B55EAF70F6B05DF4EB72E2AB,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-60301-68734795.txt,368,"ordem de um elemento num grupo, conjugação, a decomposição em ciclos de elementos do grupo de permutações as noções primitivas e …",8D7B0029DAEA45EADF67C837FB1C39B781D14913FD83D64E309D3B941B619557,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-4CE594BED74B0DF0,T16,T16-S1 | T16-S2 | T16-S3,decomposition,pt,decomposicao,T16:pt:decomposicao,WIKI-pt-616487-72002999,WIKIHTML-PT-616487-72002999,617BB2A637B1825FD72E43A97AF276FD07F7D54DE85991FD2FC6001E545F693F,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-616487-72002999.txt,774,juntamente com uma decomposição em,C8BB82C9154EE975DD29B7B036FD9ACC21172F6ABDA0DA1B6D0BD5FA0DC10B27,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-6EE39C25B2B8CA1F,T16,T16-S1 | T16-S2 | T16-S3,decomposition,gl,descomposicion,T16:gl:descomposicion,WIKI-gl-51033-7114436,WIKIHTML-GL-51033-7114436,B4D9F94336432684649EFEEDA93C037336DA6F941AFCE6D0590F2C120E6E69C1,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-51033-7114436.txt,429,"conxugación, grupo primitivo e imprimitivo así como a descomposición dunha permutación en produto de ciclos, e probou algúns teoremas importantes enlazando …",7E0377F714A6F15FE4CF0D1A693EEE856C19FEC62250626D986906393F0CFC41,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-74C0C4E136747126,T16,T16-S1 | T16-S2 | T16-S3,decomposition,ca,descomposicio,T16:ca:descomposicio,WIKI-ca-290598-37629739,WIKIHTML-CA-290598-37629739,4483145488DFD767A8B931CDB77F99AC18C515D55D463DB07938C10AA1235180,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-290598-37629739.txt,486,tipus o de l'altre. També va definir la descomposició de Pierce. Frobenius l'any 1878 i,D4BF7AA8ADAC038D669D3D8416CD9575FEE8C7F3613450B23401ECCC623ABB23,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-F5CFB29B5618B836,T16,T16-S1 | T16-S2 | T16-S3,decomposition,it,decomposizione,T16:it:decomposizione,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,1414,Decomposizione primaria,2635CA74C4464E3E0E3A01FF80B2EB41491883C1DA1D4D4EB070210D64D1FF7E,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-9D0B733A9E4C7DB9,T16,T16-S1 | T16-S2 | T16-S3,decomposition,it,decomposizione,T16:it:decomposizione,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,1206,Decomposizione primaria,2635CA74C4464E3E0E3A01FF80B2EB41491883C1DA1D4D4EB070210D64D1FF7E,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-8DBE218A385B7A80,T16,T16-S1 | T16-S2 | T16-S3,decomposition,it,decomposizione,T16:it:decomposizione,WIKI-it-63266-146300127,WIKIHTML-IT-63266-146300127,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-63266-146300127.txt,600,"possibile anche affrontare il problema di stabilire una decomposizione ""canonica"" dei moduli su un anello non semisemplice, anche se in tal …",A56B2D6C8F1F68F2CAE60F81E8CC351862B80827BA65E1BC3F1F68F905CD673D,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-855D9412D6D27E64,T17,T17-S1 | T17-S2 | T17-S3,representation,es,representacion,T17:es:representacion,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,540,"Utilizaremos esta notación especialmente cuando $S=Q$ con la representación regular. Dado que $\sim$ es una relación de congruencia, se sigue de …",C4B79618C4188D16A31DF48371EE0C39E8A0B2D42B99DA72713FD5EC92D1E8D8,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-F1C5EFBC5CE14A4C,T17,T17-S1 | T17-S2 | T17-S3,representation,es,representacion,T17:es:representacion,WIKI-es-12952-173778307,WIKIHTML-ES-12952-173778307,EEBCE0086387EADE2C43A0C2D26391BB2E7F926388AD7101A6318CB910CA4C4C,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-12952-173778307.txt,414,teoría de la representación,62CEB676E71D6496D84D5F3D8948FDE83DB167D6E31D84724EF1514733D44721,abstract_algebra,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-4F5A1C4DE08BB9C0,T17,T17-S1 | T17-S2 | T17-S3,representation,es,representacion,T17:es:representacion,WIKI-es-21349-166023447,WIKIHTML-ES-21349-166023447,9139EFAAAA23BF39BD0E3E3DBF9A49DAD20F0E7629CA31AAE557F6A399712EC9,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-21349-166023447.txt,207,teoría de la representación,62CEB676E71D6496D84D5F3D8948FDE83DB167D6E31D84724EF1514733D44721,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-F4D3BF6D23492F3A,T17,T17-S1 | T17-S2 | T17-S3,representation,fr,representation,T17:fr:representation,TRANSFER-0911.2903v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex,TRANSFER-0001,73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_0911_2903v2\0911.2903v2_Exp.1014.B.Keller.tex,1714,"representation theory of algebras and related topics, Contemp. Math., vol.",18A144B3282AC52CC3883A4565AA0BF541E95825BDFE4CFD5681E1EFB13D8767,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-BE1E7350CD214AB5,T17,T17-S1 | T17-S2 | T17-S3,representation,fr,representation,T17:fr:representation,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_abstract.tex,TRANSFER-0002,B6FCC6A08703DB10576D80FA867961E0E8B32EE228E0D71B2E86E160D51EB508,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_abstract.tex,5,"This master's thesis is about the representation theory of a certain class of infinite dimensional Lie algebras, the twisted …",529C7281D30CCA1417F08DD4C4499DEFD86CB3A3910C671CE73C3B8069560999,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-C3A8C52163E15CC2,T17,T17-S1 | T17-S2 | T17-S3,representation,fr,representation,T17:fr:representation,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre2.tex,TRANSFER-0007,F94DCBA4304BABE70B5AD846902B1FBC8927025CF7E74E91C774AD62157F67AD,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre2.tex,363,"algèbre de Lie. Supposons que $(\rho,V)$ soit une représentation de $L$ qui soit irréductible et de dimension finie. Alors, $L / …",736525876CAD6FF8ADAF992BF549D2235C76F13BBF0C68CB70EC644862613477,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-18B9CAECB08871DC,T17,T17-S1 | T17-S2 | T17-S3,representation,pt,representacao,T17:pt:representacao,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,59,Representação de grupos,DB9016AF7043C06D0A1DF97969636B7DB44ED9A0ECEA4B14364E2D06AA357B00,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-47D17A78D3D65925,T17,T17-S1 | T17-S2 | T17-S3,representation,pt,representacao,T17:pt:representacao,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,106,"A partir desta perspetiva, uma matriz é uma representação de uma transformação linear: se escolhermos uma [[Base (álgebra linear)|base]] particular para …",423327CB192218702C0F669F5C637DD22A1C2490896B695E42995687A4A03BD7,abstract_algebra,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-FF38F968E23A33AD,T17,T17-S1 | T17-S2 | T17-S3,representation,pt,representacao,T17:pt:representacao,WIKI-pt-60301-68734795,WIKIHTML-PT-60301-68734795,E242C0297FB17E1248FC5E01F55430DAE8691F57B55EAF70F6B05DF4EB72E2AB,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-60301-68734795.txt,251,teoria de representação,5B4E95BBA17BB1AE06E061A1DF2981B48CDFE06323DC477D448D14DCE3F18D3B,abstract_algebra,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-310338F60B3D09A1,T17,T17-S1 | T17-S2 | T17-S3,representation,gl,representacion,T17:gl:representacion,WIKI-gl-169282-7404099,WIKIHTML-GL-169282-7404099,D7EFD0780ABE7DAA443CCE280D946E0B5B19EAD4BFB770B89197D4AB30718C5B,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-169282-7404099.txt,51,Representación de grupos,310CB6F74B60C6EF0F18018D55CB1C658E21ED5DCDC090D5529A26C010F534BC,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
