"Lane","Path","RelativePath","Extension","Bytes","LastWriteUtc","SHA256"
"noether-arabic-rtl-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\PACKAGE_VALIDATION.json","noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\PACKAGE_VALIDATION.json",".json","858","2026-07-06T07:48:39.4201867Z","A009DBF34E4628C7DB41A716EDD0AADB845656525C8A706AF876BCBCD0E4D3EA"
"noether-arabic-rtl-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\HEARTBEAT_EXCERPT_20260706.md","noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\HEARTBEAT_EXCERPT_20260706.md",".md","745","2026-07-06T07:48:39.3493146Z","C68508994BE1B525F3FBE90A4E29E56AB30B72819C2B6393C4AAD222DD537E17"
"noether-arabic-rtl-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\LOGBOOK_EXCERPT_20260706.md","noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\LOGBOOK_EXCERPT_20260706.md",".md","828","2026-07-06T07:48:39.3412978Z","616F7048981B3158F008DD1AD704FDFD0C5D45062FBA1E9DBC5C11C1F212CB60"
"noether-arabic-rtl-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\README.md","noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\README.md",".md","1597","2026-07-06T07:48:39.3372865Z","8034C8C743C88275A14888AB5077DA43E4A31C2CE42DF2BBC417D79717F1E5DE"
"noether-arabic-rtl-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\B3_UPLOADER_ROUTE_212DF_FOLLOWUP_GAP_AUDIT_20260706.csv","noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\B3_UPLOADER_ROUTE_212DF_FOLLOWUP_GAP_AUDIT_20260706.csv",".csv","908","2026-07-06T07:48:39.3057271Z","A6A660BCECFE7126465CB8FB8A014077EAB4E2AEB2460387E5BEBE8F17C74784"
"noether-arabic-rtl-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\FABLE_SOURCE_USE_ADVERSE_212DF_FOLLOWUP_20260706.csv","noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\FABLE_SOURCE_USE_ADVERSE_212DF_FOLLOWUP_20260706.csv",".csv","7665","2026-07-06T07:48:39.3019737Z","A898F5ABCAAE3C691FCEEA6F7C45E3022219C41667B9D0AA5618692BA335B603"
"noether-arabic-rtl-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARABIC_212DF_FOLLOWUP_SOURCE_WITNESS_RECOVERY_ROWS_20260706.csv","noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARABIC_212DF_FOLLOWUP_SOURCE_WITNESS_RECOVERY_ROWS_20260706.csv",".csv","5413","2026-07-06T07:48:39.2841766Z","06223A0272C859DF2E5E7C429CF0AEB6B9532C2D42C286F8BB43B6FBFAA0A511"
"noether-arabic-rtl-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARABIC_212DF_FOLLOWUP_RTL_TEXPDF_NOTES_20260706.csv","noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARABIC_212DF_FOLLOWUP_RTL_TEXPDF_NOTES_20260706.csv",".csv","4987","2026-07-06T07:48:39.2631033Z","5BF9F6346034BB3DFFF604FA67074D93CCC6AF6A0C43E700B31647991583ACD4"
"noether-arabic-rtl-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARABIC_212DF_FOLLOWUP_MANUAL_SOURCE_REVIEW_BLOCKERS_20260706.csv","noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARABIC_212DF_FOLLOWUP_MANUAL_SOURCE_REVIEW_BLOCKERS_20260706.csv",".csv","2172","2026-07-06T07:48:39.2590904Z","4820E83ACDC4D03FF355C71E59089D8347383FCD2B604C43F7D98268B0726E8F"
"noether-arabic-rtl-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARABIC_212DF_FOLLOWUP_PRETRANSLATION_INTERLINEAR_SCAFFOLDS_20260706.csv","noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARABIC_212DF_FOLLOWUP_PRETRANSLATION_INTERLINEAR_SCAFFOLDS_20260706.csv",".csv","5022","2026-07-06T07:48:39.2256590Z","8064FC6DF74920B8607A589FA8FCBCD2E3AC43503EC6F4B6CA2398A834463F28"
"noether-arabic-rtl-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARABIC_212DF_FOLLOWUP_SOURCE_CONTEXT_NOTES_20260706.csv","noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARABIC_212DF_FOLLOWUP_SOURCE_CONTEXT_NOTES_20260706.csv",".csv","8751","2026-07-06T07:48:39.1993854Z","1482488923F0209EA81FA7ED17978A6636F06D3CCF0357BC455FE0C17124F0A4"
"noether-arabic-rtl-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARABIC_212DF_FOLLOWUP_6ROW_STATUS_AUDIT_20260706.csv","noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARABIC_212DF_FOLLOWUP_6ROW_STATUS_AUDIT_20260706.csv",".csv","13378","2026-07-06T07:48:39.0763013Z","9268DDBB46CCAEC17A71DDAD6E924124282410B664DC41E2D0BCB82890E10E3C"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SHA256SUMS.txt","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SHA256SUMS.txt",".txt","1739","2026-07-06T07:48:30.5887976Z","890F47D2E24AB4FE0116EDC9526A57C6813C56FBE23ED25B2B4BD658FC76C2B4"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\MANIFEST.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\MANIFEST.csv",".csv","2970","2026-07-06T07:48:30.5157301Z","4FFD177EC3C7529EAB0BD2A03967AFFAF42465FA5D724D6329D37FAB783F1A64"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\logs\LOGBOOK_EXCERPT_20260706.md","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\logs\LOGBOOK_EXCERPT_20260706.md",".md","526","2026-07-06T07:48:30.3763206Z","C12259BF21F277DFA89B626F75C5EF97B75E417FFE745F5944137C91822FE152"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\B3_UPLOADER_READY_SUMMARY.md","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\B3_UPLOADER_READY_SUMMARY.md",".md","862","2026-07-06T07:48:30.3743191Z","461E36F662E83946D763BB15248BB2B8832B39458ABEF1D2103E63FEFD6A1B04"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\README.md","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\README.md",".md","932","2026-07-06T07:48:30.3721271Z","111C7FB89A09205234DC96D14833D21F08005E2F2F45CE7BBC1DF6B2C605C389"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\HEARTBEAT_SNAPSHOT.md","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\HEARTBEAT_SNAPSHOT.md",".md","669","2026-07-06T07:48:30.3681144Z","D93E2F1D6868EB7173CBB970C0D7A536923137EC1F0C23F3D896358A59DB5E69"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SUMMARY.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SUMMARY.csv",".csv","646","2026-07-06T07:48:30.3535958Z","B95616952573FF4364EBC967B8617F47F02763DFC30485A31520CC6A9139553F"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\BLOCKER_NOTES.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\BLOCKER_NOTES.csv",".csv","909","2026-07-06T07:48:30.3515911Z","F00AEFE9E4F3C05600AAC9F17CB6462AD2D0638A4DA3D7CDA8F3823989DEF6B3"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARTIFACT_SUFFICIENCY_TABLE.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ARTIFACT_SUFFICIENCY_TABLE.csv",".csv","3290","2026-07-06T07:48:30.3495855Z","BB1172437EFCF9C3BC2B3C7AFA6041B26EEF054CFF70D923A02B1490F90BA8D6"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SOURCE_CONTEXT_FORMULA_USAGE_NOTES_BY_CURRENT_PACKAGES.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SOURCE_CONTEXT_FORMULA_USAGE_NOTES_BY_CURRENT_PACKAGES.csv",".csv","4950","2026-07-06T07:48:29.8086730Z","517BF58ABC1C3F77CDBF75E5B784E3345E2C87649EF9C6D75C729202B7E31E46"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\INTERSLAVIC_CORRECTION_LEDGER_COVERAGE.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\INTERSLAVIC_CORRECTION_LEDGER_COVERAGE.csv",".csv","12531","2026-07-06T07:48:29.4855189Z","B04300D0066E1D004282AD97AA5869CFDED5393C7E0ECCDD0FC2DB066706E11C"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\REBUILD_TRIGGER_AUDIT.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\REBUILD_TRIGGER_AUDIT.csv",".csv","1529","2026-07-06T07:48:29.2506135Z","C367BA635C18D45C3C72A87BE15BF1E7259E37C0AF2C8ED31FBD0D15DE71DE46"
"noether-slavic-canonical-baseline","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SLAVIC_BASELINE_SOURCE_BODY_STATUS.csv","noether-slavic-canonical-baseline\outputs\SLAVIC_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SLAVIC_BASELINE_SOURCE_BODY_STATUS.csv",".csv","2303","2026-07-06T07:48:29.2293249Z","CA8DEBAAADC96B13745F4AA1E57E154F09684DDBB199A464426D893032B7C4C3"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706.md.sha256","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706.md.sha256",".sha256","113","2026-07-06T07:48:19.6139611Z","463BC29B8F88DAE53210DBFE3C53569EAEAC7B8E283E9AA80A981B31101474B1"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706.md","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706.md",".md","619","2026-07-06T07:48:19.5948575Z","EEA5ED7423054E497B652A63D780082F15C579FA38C83286A5F06A0097A6F6C0"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SHA256SUMS.txt","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SHA256SUMS.txt",".txt","1724","2026-07-06T07:48:19.5908443Z","9E479CF592017D477F1794B42144AF6A0E5A56E9834AC7B95D8D96CDC34065F6"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\MANIFEST.json","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\MANIFEST.json",".json","3893","2026-07-06T07:48:19.5888375Z","E167670E1B5AFC660BAACAE625F3B15228E6DFF0205B964B19DB82E55F0BDA0D"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\MANIFEST.csv","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\MANIFEST.csv",".csv","2636","2026-07-06T07:48:19.5850865Z","6A0618E1657E80B293932B88FE43D67792EAFA2495D76B4DD59791B94FBB57EF"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SESSION_LOGBOOK_20260706.md","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SESSION_LOGBOOK_20260706.md",".md","712","2026-07-06T07:48:19.4781988Z","8C58ECA9A6C01270EE451DE4C916599E9D4D5AB68133E329ACE30F3BA7729D92"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ACTIVE_SESSION_STATE.md","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ACTIVE_SESSION_STATE.md",".md","425","2026-07-06T07:48:19.4744459Z","A1CD91671A0B81D398747064C3CD4C9B29005882F942A13C86C3EB48445EFBC5"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\HEARTBEAT_20260705.md","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\HEARTBEAT_20260705.md",".md","622","2026-07-06T07:48:19.4704338Z","FDEE1EBF414EE5E57A201F981D276BB6CA5DA2908BC4E4EA41AF373292ED6F94"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\README.md","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\README.md",".md","1097","2026-07-06T07:48:19.4684285Z","F0EA85EF5826C9B4E55F07323613774B1E92C992038EBEDA2A46573381C9A530"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_SUMMARY_20260706.json","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_SUMMARY_20260706.json",".json","791","2026-07-06T07:48:19.4624070Z","22DB1ABE74C00F765FA0D447F7C5031EBBD45A8D17E08B4FFF04FE9D45B6B621"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\B3_UPLOADER_READY_SUMMARY_212DFB_FOLLOWUP_GAP_AUDIT_20260706.csv","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\B3_UPLOADER_READY_SUMMARY_212DFB_FOLLOWUP_GAP_AUDIT_20260706.csv",".csv","2029","2026-07-06T07:48:19.4348446Z","A295392BF752668F39AF8F514025F1D3323C60F7EC5940F51DE75E76C1A6E62B"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_FABLE_SOURCE_USE_ADVERSE_20260706.csv","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_FABLE_SOURCE_USE_ADVERSE_20260706.csv",".csv","40752","2026-07-06T07:48:19.4328376Z","DEAEAE0D12515B707C56C91D672034F0B62CF17B3A5EDDC20849E94AEF29DFFC"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_SOURCE_WITNESS_INDEX_20260706.csv","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_SOURCE_WITNESS_INDEX_20260706.csv",".csv","67810","2026-07-06T07:48:19.4150367Z","3A60751F84EAA8DCDC7F9E84AD10CD8EDCA81B2A7178FBF604F1674B78A09DFF"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_TERM_ALTERNATIVES_20260706.csv","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_TERM_ALTERNATIVES_20260706.csv",".csv","23130","2026-07-06T07:48:19.4112831Z","5682C453A9193021736EF698D9AE34BD9221A921B088DFD04231D27E8BF9430C"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_MANUAL_SOURCE_REVIEW_BLOCKERS_20260706.csv","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_MANUAL_SOURCE_REVIEW_BLOCKERS_20260706.csv",".csv","2738","2026-07-06T07:48:19.4072600Z","6CC16203875A22494E8A0C4E315B25A324AF47DE9AB59658031D3FC04C9B148C"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_INTERLINEAR_SCAFFOLDS_20260706.jsonl","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_INTERLINEAR_SCAFFOLDS_20260706.jsonl",".jsonl","58319","2026-07-06T07:48:19.4032444Z","9631444E2BCCCC3A3DFFEBDC7F926C4CAAF51EF35DF398D99EDE752EF3068C77"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_DRAFT_PRETRANSLATION_20260706.csv","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_DRAFT_PRETRANSLATION_20260706.csv",".csv","42696","2026-07-06T07:48:19.3380306Z","0B40EEAED5991DFDF16B55A3AA62539D6F09D88B564B70B155FCCA4054E7AD46"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_SOURCE_CONTEXT_NOTES_20260706.csv","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ROMANCE_212DFB_FOLLOWUP_SOURCE_CONTEXT_NOTES_20260706.csv",".csv","55268","2026-07-06T07:48:19.3302688Z","3CC498804186B39B8F9549ED0C7C86F4935BAF9D9216C9D36495336C04092A4F"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SPANISH_25_ROW_SOURCE_STATUS_AUDIT_20260706.csv","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SPANISH_25_ROW_SOURCE_STATUS_AUDIT_20260706.csv",".csv","39896","2026-07-06T07:48:19.2869353Z","97F43E871DB7512A6329270D65F569F1FC9BBA148208E96B8BA969E9A09E178A"
"noether-romance-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\FRENCH_21_ROW_SOURCE_STATUS_AUDIT_20260706.csv","noether-romance-source-evidence-draft-lane\outputs\ROMANCE_212DFB_FOLLOWUP_GAP_AUDIT_20260706\FRENCH_21_ROW_SOURCE_STATUS_AUDIT_20260706.csv",".csv","33658","2026-07-06T07:48:19.2809123Z","00E69A907B84755BC77E39DB1FF72090460CB69CEB33977F68D9826794CB8259"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706_PACKAGE_INDEX_SHA256SUMS.txt","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706_PACKAGE_INDEX_SHA256SUMS.txt",".txt","259","2026-07-06T07:48:18.4068988Z","289B44317338E34A4B5ED87EB6818509B6E50CBAB29F81A66D3DB2621BBDAC3F"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706_PACKAGE_INDEX.md","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706_PACKAGE_INDEX.md",".md","475","2026-07-06T07:48:18.3277015Z","13CE799F7919E7783F662A5DEFEDBBCE8F1665B05FC083D559E9B70A19B11EEF"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706_PACKAGE_INDEX.csv","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706_PACKAGE_INDEX.csv",".csv","3138","2026-07-06T07:48:18.3256914Z","AF114530FDF9906A7C400427D58106D9EAEB667A75C4933769D57482C38ED613"
