package_path,source_use_label,language_or_scope,role,bytes,sha256,source_url,license_or_access_signal,witness_id,source_title,is_native_source_evidence,is_generated_draft,non_claim_boundary
native-source-bodies/ko/wiki-bodies/KO_WIKIPEDIA_SOURCE_BODY_RECOVERY_20260705.md,audit-ledger,ko,Korean source-body recovery audit/provenance,3759,3684B3BF2E8B379F501CBF52A78969332CF2AA720C3E6757B0D742376619D682,https://ko.wikipedia.org/w/api.php,"Korean Wikipedia MediaWiki API; site rights=Creative Commons Attribution-Share Alike 4.0; rights URL=https://creativecommons.org/licenses/by-sa/4.0/deed.ko; generator=MediaWiki 1.47.0-wmf.9. Accessed as fallback source-body/provenance, not blanket license clearance.",ko-wiki-recovery-20260705,KO_WIKIPEDIA_SOURCE_BODY_RECOVERY_20260705.md,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not translation completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-irreducible-representation_기약표현_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,21958,937C16930EF855FC64E9ADB7D8D123C49727347AE21D66A9BC17E021FD7963D5,https://ko.wikipedia.org/wiki/%EA%B8%B0%EC%95%BD%ED%91%9C%ED%98%84,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-irreducible-representation,기약표현,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-irreducible-representation_기약표현_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,26694,D0DCAC7D7EF79B6CC182A3E00D5CC2F6D411F355A0D3D5E1CCA2C404335288AF,https://ko.wikipedia.org/wiki/%EA%B8%B0%EC%95%BD%ED%91%9C%ED%98%84,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-irreducible-representation,기약표현,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-irreducible-representation_기약표현_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1397,D0DA339BC61B8E54F1375B488EE0A0F38D098DEB1726C5D453411C9FB5986F15,https://ko.wikipedia.org/wiki/%EA%B8%B0%EC%95%BD%ED%91%9C%ED%98%84,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-irreducible-representation,기약표현,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-semisimple-ring_반단순환_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,8579,2C51A3C2A97D8FDDF36FD002C54306E1F8052256833B51225AAFBC44FD21DC6B,https://ko.wikipedia.org/wiki/%EB%B0%98%EB%8B%A8%EC%88%9C%ED%99%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-semisimple-ring,반단순환,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-semisimple-ring_반단순환_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,12523,C59E169F12B45A77BE3240F11C9BC87751D750FB9BCDEC6178FA2DB5C8D44E27,https://ko.wikipedia.org/wiki/%EB%B0%98%EB%8B%A8%EC%88%9C%ED%99%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-semisimple-ring,반단순환,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-semisimple-ring_반단순환_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1371,C914872551FA38E1185169982BBE0AD9767A42D2272448ABD1B3648AE307E1D4,https://ko.wikipedia.org/wiki/%EB%B0%98%EB%8B%A8%EC%88%9C%ED%99%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-semisimple-ring,반단순환,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hopf-algebra_호프_대수_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,6186,39671284DEB07741B87623828F889707635A7C8E279FD41EB7A350B702270336,https://ko.wikipedia.org/wiki/%ED%98%B8%ED%94%84%20%EB%8C%80%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-hopf-algebra,호프 대수,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hopf-algebra_호프_대수_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,9930,608D0A99B26F9169540B2ACDB5943444BFE9EF4F2A347D77BCE0AC9B2496734A,https://ko.wikipedia.org/wiki/%ED%98%B8%ED%94%84%20%EB%8C%80%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-hopf-algebra,호프 대수,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hopf-algebra_호프_대수_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1371,8BA80B8FD49C7049C0E33D474FF1953890096CD4FEBF36C936602F1BF97FD57F,https://ko.wikipedia.org/wiki/%ED%98%B8%ED%94%84%20%EB%8C%80%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-hopf-algebra,호프 대수,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-decomposition-algebra_분해_대수학_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,15028,EABE82FD23C1AE9DD96B686BC49F7E649F1380A3250B6A2D67B635AAE4CB46B3,https://ko.wikipedia.org/wiki/%EB%B6%84%ED%95%B4%20%28%EB%8C%80%EC%88%98%ED%95%99%29,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-decomposition-algebra,분해 (대수학),true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-decomposition-algebra_분해_대수학_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,19839,952930B383461C0B01F3C3E26378D2D37AE7104C7A637FD2BE02BB40148C6FBA,https://ko.wikipedia.org/wiki/%EB%B6%84%ED%95%B4%20%28%EB%8C%80%EC%88%98%ED%95%99%29,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-decomposition-algebra,분해 (대수학),false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-decomposition-algebra_분해_대수학_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1458,16D2D35D719B7CAE8678B5FE4D9360720F6E2624F2521843F25B57BDB7A9EA39,https://ko.wikipedia.org/wiki/%EB%B6%84%ED%95%B4%20%28%EB%8C%80%EC%88%98%ED%95%99%29,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-decomposition-algebra,분해 (대수학),false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-su2-representation_SU_2_의_표현론_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,19640,B8AD7A2211FAEA5DEA8F8257EC9EBC0B73410E29D5124471187B1F50D5951307,https://ko.wikipedia.org/wiki/SU%282%29%EC%9D%98%20%ED%91%9C%ED%98%84%EB%A1%A0,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-su2-representation,SU(2)의 표현론,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-su2-representation_SU_2_의_표현론_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,25359,7BC491FEFADA229425E96A179469A226D7C1180EE631716FEC0900D8FC9C5203,https://ko.wikipedia.org/wiki/SU%282%29%EC%9D%98%20%ED%91%9C%ED%98%84%EB%A1%A0,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-su2-representation,SU(2)의 표현론,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-su2-representation_SU_2_의_표현론_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1452,7CFE3EDA8ED10403DA6EBEB7A5AB4B6B8B832B36A00397E3972768B44149FAB9,https://ko.wikipedia.org/wiki/SU%282%29%EC%9D%98%20%ED%91%9C%ED%98%84%EB%A1%A0,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-su2-representation,SU(2)의 표현론,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-noetherian-ring_뇌터_환_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,22928,F7494F0E16679373A9D4D8A5489C898533FA62BDF6C7C98D1B9EA2DD8C1C2092,https://ko.wikipedia.org/wiki/%EB%87%8C%ED%84%B0%20%ED%99%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-noetherian-ring,뇌터 환,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-noetherian-ring_뇌터_환_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,28252,1BB8E886FB49287193C52DCFEEB742C19D34A5712F5358F9CA86A80E4896EBC6,https://ko.wikipedia.org/wiki/%EB%87%8C%ED%84%B0%20%ED%99%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-noetherian-ring,뇌터 환,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-noetherian-ring_뇌터_환_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1354,8217A3B32932C7602B24F37AA95A18F4EEFD1F14E17F2B9EF92CE6D39B718ACB,https://ko.wikipedia.org/wiki/%EB%87%8C%ED%84%B0%20%ED%99%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-noetherian-ring,뇌터 환,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-localization_국소화_환론_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,26779,F4859067FAEF9489A774426A45AB6766201D1AE6E7068409400317DDE65352EC,https://ko.wikipedia.org/wiki/%EA%B5%AD%EC%86%8C%ED%99%94%20%28%ED%99%98%EB%A1%A0%29,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-localization,국소화 (환론),true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-localization_국소화_환론_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,33463,2F5C72A894154EBCF6436780E4BAED609191F2C2C54E7D6FE3F827051D508258,https://ko.wikipedia.org/wiki/%EA%B5%AD%EC%86%8C%ED%99%94%20%28%ED%99%98%EB%A1%A0%29,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-localization,국소화 (환론),false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-localization_국소화_환론_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1392,901312F3BFD32CA8558C573281A1F0768BD23174BF07AAAF9EC8A8DF8EF90FA4,https://ko.wikipedia.org/wiki/%EA%B5%AD%EC%86%8C%ED%99%94%20%28%ED%99%98%EB%A1%A0%29,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-localization,국소화 (환론),false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hilbert-basis_힐베르트_기저_정리_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,2822,AD10968227A0645B15C151AE86DF8E812799C658AC4F199A06D2D41BAF87410B,https://ko.wikipedia.org/wiki/%ED%9E%90%EB%B2%A0%EB%A5%B4%ED%8A%B8%20%EA%B8%B0%EC%A0%80%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-hilbert-basis,힐베르트 기저 정리,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hilbert-basis_힐베르트_기저_정리_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,6366,2D8C0F1C4C338044A4E96EA086CBA7557FB9A7CBCD6E08BB4B0ED22A110B2E3D,https://ko.wikipedia.org/wiki/%ED%9E%90%EB%B2%A0%EB%A5%B4%ED%8A%B8%20%EA%B8%B0%EC%A0%80%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-hilbert-basis,힐베르트 기저 정리,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hilbert-basis_힐베르트_기저_정리_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1486,D2255063EE3F1091FA51FA0DFCBEC16956AFFE506BF0B425B36896A8860322C0,https://ko.wikipedia.org/wiki/%ED%9E%90%EB%B2%A0%EB%A5%B4%ED%8A%B8%20%EA%B8%B0%EC%A0%80%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-hilbert-basis,힐베르트 기저 정리,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-weierstrass-preparation_바이어스트라스_준비_정리_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,8525,84612637919400C60CBE37E7D65B41CD97AEB7CCDF1B566E906FDC0E47CEF0FF,https://ko.wikipedia.org/wiki/%EB%B0%94%EC%9D%B4%EC%96%B4%EC%8A%A4%ED%8A%B8%EB%9D%BC%EC%8A%A4%20%EC%A4%80%EB%B9%84%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-weierstrass-preparation,바이어스트라스 준비 정리,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-weierstrass-preparation_바이어스트라스_준비_정리_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,12682,B83A76D4D0294DC880A3CF0DDF0BFE36936F5985372219494546B7161C57E64C,https://ko.wikipedia.org/wiki/%EB%B0%94%EC%9D%B4%EC%96%B4%EC%8A%A4%ED%8A%B8%EB%9D%BC%EC%8A%A4%20%EC%A4%80%EB%B9%84%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-weierstrass-preparation,바이어스트라스 준비 정리,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-weierstrass-preparation_바이어스트라스_준비_정리_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1593,14E0597F79A7EAB4EC86AA261800C2A9F5327E6580656C49FEC6109B4BF5E056,https://ko.wikipedia.org/wiki/%EB%B0%94%EC%9D%B4%EC%96%B4%EC%8A%A4%ED%8A%B8%EB%9D%BC%EC%8A%A4%20%EC%A4%80%EB%B9%84%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-weierstrass-preparation,바이어스트라스 준비 정리,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,5796,74332EA0412601DD204F699A9C5A0C4E0D3487903518B93F4E7B73FDBB766746,https://ko.wikipedia.org/wiki/%EA%B0%88%EB%A3%A8%EC%95%84%20%EC%BD%94%ED%98%B8%EB%AA%B0%EB%A1%9C%EC%A7%80,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-galois-cohomology,갈루아 코호몰로지,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,9099,A526524B7618C071823CF650BA835371F452B55E2D4558E1D1753F56F85BE861,https://ko.wikipedia.org/wiki/%EA%B0%88%EB%A3%A8%EC%95%84%20%EC%BD%94%ED%98%B8%EB%AA%B0%EB%A1%9C%EC%A7%80,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-galois-cohomology,갈루아 코호몰로지,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1482,1D88E94D09ED1C4B5DED200CB5F0FFFFFB2A6F6627A6F3F7FBFB940C945714FB,https://ko.wikipedia.org/wiki/%EA%B0%88%EB%A3%A8%EC%95%84%20%EC%BD%94%ED%98%B8%EB%AA%B0%EB%A1%9C%EC%A7%80,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-galois-cohomology,갈루아 코호몰로지,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-reductive-lie-algebra_가약_리_대수_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,1669,67A1FB2F8ED57BD32A7B55A3FDE10102E3B50FAA4E56992466F93EE6F34608AD,https://ko.wikipedia.org/wiki/%EA%B0%80%EC%95%BD%20%EB%A6%AC%20%EB%8C%80%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-reductive-lie-algebra,가약 리 대수,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-reductive-lie-algebra_가약_리_대수_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,5192,36B9E06817A4D7F7579CDBB27EE6B73FA7546B3042477126A8B96A49F648314B,https://ko.wikipedia.org/wiki/%EA%B0%80%EC%95%BD%20%EB%A6%AC%20%EB%8C%80%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-reductive-lie-algebra,가약 리 대수,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-reductive-lie-algebra_가약_리_대수_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1441,00C15C51BEC8CA40F2C40768B2FD014E2669382DAFAD845B429B03F9EFC86832,https://ko.wikipedia.org/wiki/%EA%B0%80%EC%95%BD%20%EB%A6%AC%20%EB%8C%80%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-reductive-lie-algebra,가약 리 대수,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-homomorphism-theorem_준동형_정리_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,4048,280D8D0F0E0EABF56C332302F1B97B5C7FEAB12DCC0F5DFF91683E317905B67B,https://ko.wikipedia.org/wiki/%EC%A4%80%EB%8F%99%ED%98%95%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-homomorphism-theorem,준동형 정리,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-homomorphism-theorem_준동형_정리_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,8001,E1C16395284778DFBE337A83EBA755254647E6C3E58D4A18855534528AD4F513,https://ko.wikipedia.org/wiki/%EC%A4%80%EB%8F%99%ED%98%95%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-homomorphism-theorem,준동형 정리,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-homomorphism-theorem_준동형_정리_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1413,A838F8323D24D7438007AE07BEC7A2AD119FF4241D616829E06F3604ED772297,https://ko.wikipedia.org/wiki/%EC%A4%80%EB%8F%99%ED%98%95%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-homomorphism-theorem,준동형 정리,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-flat-module_평탄_가군_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,24392,687E1E9E6615680CE15FA625D826DCFDFD6A871C47992F1587B0FE2AD3FC4DC4,https://ko.wikipedia.org/wiki/%ED%8F%89%ED%83%84%20%EA%B0%80%EA%B5%B0,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-flat-module,평탄 가군,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-flat-module_평탄_가군_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,30012,5ED586381EB3306787D1C498709EC7AF3CC9D93169D38C5DA06C7207A40E3A63,https://ko.wikipedia.org/wiki/%ED%8F%89%ED%83%84%20%EA%B0%80%EA%B5%B0,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-flat-module,평탄 가군,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
