"lane","frontier","packet_path","csv_file","row_count","sha256"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0241_76f6e454c5_BRANCH_PR_STATE.csv","1","DDA32E2CF5850FD4D54B49384CA9C333D3A7F3284C19405AF09F0AFE204C6426"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0242_13a092ec57_MANIFEST.csv","8","E24904A298E7F2FE5295BF7CEEB551DD2F8DEE31FD8A5458DA060CF6D84C8910"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0243_8e32fea270_MANIFEST_REPLAY.csv","26","945642CB5B670475BCD991CCD21D400AF431F83368E83F12D982F3E75A98D860"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0244_895105d023_PACKAGE_FILE_LEDGER.csv","30","ADBF4040AC21170B10702AC082D1254C485474B08FDEAAA9F846A8330C310DA7"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0245_856586a258_PACKAGE_ROOT_SUMMARY.csv","2","9809CCAB465433F11C7A2EB1F20949D53A3FBC0045E59E8E9B88581FAD191903"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0247_e69de29bb2_SAFETY_SCAN_HITS.csv","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0249_0b021630ca_SHA256SUMS_REPLAY.csv","27","25506FC8C3AEE3F24068816C8C5A947D679EF430F493AA0F45B779FE282B9118"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0250_2f2e8c3fdc_BLOCKER_RECOVERY_ROWS_1FA37D6D.csv","4","66749E9FE02624B9967D606536366A92DD648EF4D506521F6B790A60B823FA7C"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0251_291a32ffbb_BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_1FA37D6D.csv","14","562F91F7ED29971154B5CABEB0B7E3B0B4D624A90DB79BBFD839700A13DFE879"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0252_293f31c20e_DO_NOT_USE_ADVERSE_GUARD_ROWS_1FA37D6D.csv","11","AFE1434E8F06D1511C2D1F0CEB03AAF802914923A328FAC9A742F5F762BF1E04"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0253_3bb462cecd_FORMULA_CONTEXT_SUMMARY_SOURCE_1FA37D6D.csv","5","865DE8B4C922CE7A67C17392CC77560104297CE9527672195464FCFAB0BF39CA"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0254_ccdcd275ee_FORMULA_NEIGHBORING_USAGE_NOTES_1FA37D6D.csv","10","ACA1027BDBA324083921FE19A43285E5E13D709BBEDA1AD2EAD5178C5AEA4286"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0255_3ed1ec149b_INTERLINEAR_SCAFFOLD_ROWS_1FA37D6D.csv","10","16DA6BFA2B58D5B7DC43DE523102BA63CDEDF42A8769E012717A3408D386757B"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0257_b321fc8238_MANIFEST.csv","11","A1FCB8F2A6A443E5DFDB9EB5DEF2174A8DA4BDCDF6D3FD6E79F35856C2E2138F"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0261_ada8297ba0_SOURCE_USE_BOUNDARY_ROWS_1FA37D6D.csv","5","8C886B1C23D1E6B88D5FAD4C24BEA4B69444C8386BA0788CA8A94B4DF32A3B87"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0262_630d9bfcad_TERMINOLOGY_ALTERNATIVES_1FA37D6D.csv","14","88CB7675465E07DBF42701C2F220872C6F0CC68005822E139A00E5C29DD1FC4A"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0263_3d1ca2c47a_ZERO_CLAIM_INTERLINEAR_LEDGER_1FA37D6D.csv","6","2E123DAFC65409F29888C6047C84C70AF8261A5CDDDCD95DBDBCF30FB432F0F9"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0264_aad2e07e95_4065F6A4_B3_HANDOFF_BOUNDARIES_20260707.csv","2","629D4B67D788C51E968E06F43D2B9EF0E7FE5B61D3ECED9E0F7805DCD1501FC0"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0265_627fd5b889_4065F6A4_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","4","ADD72F5A69039707572D75221D993B4549DE4511B6FF8E72B5825FC635111E6F"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0266_a4da706cd4_4065F6A4_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3","47CE6E77520481956E3A866A29F48CBB8D8B76FF95916FEDA655A84CA5852620"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0267_69bf9b263d_4065F6A4_VISIBLE_SIBLING_WAKE_FOLLOWUP_20260707.csv","2","3B64ABD39FC53377803FBBA4D4BE593DFD17D4AA3E50604E6BAC5BE32EFD321A"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0269_16101c6f72_B3_UPLOADER_READY_SUMMARY.csv","1","778B79DA8B21EA97BF14DB31E131EE13FC69441BC39CC7072A620B1A9BBB4067"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0271_a1670a685b_MANIFEST.csv","21","5A7A42F37BACA6F32132BA855661218A291E7F87EA4349307196BEA1B21B4054"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0275_4da471a900_VALIDATION.csv","11","7D46F6E9D79E3B2117E5E9A5E30C525F2F53F3FCB517F43C16D5189C1ED4C7B0"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0276_1ac9ac204a_active_recovery_searches_4065f6a4.csv","23","F6E83206F84981DFD66AF3E013AA133D3450DEFC797DB95ED86498624457D032"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0277_764c69026f_adverse_evidence_ledger_4065f6a4.csv","30","948564F8B658D50D38CE113CDCC65FD6F9B0A6FCE383D7504420E9F6137EB044"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0278_5fed561e37_do_not_use_ledger_4065f6a4.csv","4","1E8D67F2255E315A5F24F2B8C3987AB7C1EBE2A0C100975AE5859525ECA44867"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0279_e58f0f034e_exact_source_row_blocker_table_4065f6a4.csv","15","0392F8B6CB8412F02814D0C7E8580D375D81CC05A2158CCED739395F12C1E278"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0280_58935a9134_fable_branch_weight_boundary_ledger_4065f6a4.csv","7","A5442885AA1D501DBC72CC54F535C21A4B69CEF4831BD7ECCDD417932FB68CBD"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0281_d967e849e7_five_hour_reset_and_mutual_wake_rule_4065f6a4.csv","2","A512F24A7D49D79795B1560F6CAEBB0B819651CE06BB7B1AEF32B64F2E03998F"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0282_0dcbf5b67c_frontier_readback_4065f6a4.csv","1","6D037DDE26596DBDC5C7529109584298D1CFB65D660F42AB1B807D2968C13A97"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0283_c1d5fd28f0_source_return_recovery_crosswalk_4065f6a4.csv","23","85F436DFC39B09610E2F82BA4A1D4847B483C0276E721E81DCEAA853D15D6DE2"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0284_e9700e6d8e_source_use_ledger_4065f6a4.csv","15","74EAA61809F4C3AE47E7E8CA9C3A7AE20702B9AA23FFFEBFF85432FA131045B3"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0285_644fba9521_visible_sibling_wake_scan_4065f6a4.csv","50","10DF765797AB7A64D56826B100664BA9771FA9730350B59939FF8771681759CE"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0286_4ba7a85bd4_zero_row_preservation_4065f6a4.csv","11","CBE032D4736EDA8CBE2726EE154E5209741983449B02F260D61BAA8EFE7C6B77"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0288_e04b192d4b_B3_UPLOADER_READY_SUMMARY_20260707.csv","1","B2C224CAF0B914B9DEC5094E63E3167339D472406BB28FA59F2735376D104B30"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0291_7adce04ecc_MANIFEST.csv","8","56E42BAAD1A9CB64E254F475F064E02CFF4CF40BC7FFBB58692C09159F85B514"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0292_456e38ed65_PACKAGE_VALIDATION_20260707.csv","4","497CC518EDB3BF8691E9A744BD336C0501B268C667CE781003AF45F442D00F17"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0293_04004da7f4_R9_1FA37D6D_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","1","9E91B6A3351CEEBCA24C0391D0C649AB4B97E363848D637E28C80801BA876775"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0294_6fa914aa12_R9_1FA37D6D_FRONTIER_DRIFT_OBSERVATION_ROWS_20260707.csv","1","5570F120AA69A29C3CD90CF311A0F6D229CEF9825FE7C5B4CAC50962D761FF8F"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0298_cc7495d940_B3_UPLOADER_READY_SUMMARY_20260707.csv","1","A402E2F54A9EFB17AA4B5015C9961E54CE38D6D4AF1F7C00298C699DA0494821"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0301_1c5601f90b_MANIFEST.csv","18","93C29CB7690C0B4AD15941CD789051F898DD535F9366EAE7F033C5351DD3E1BC"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0302_b3d421bc9b_PACKAGE_VALIDATION_20260707.csv","7","B19A3D9FFEA9B6F6B44806A406D52A3F6C8F901ED38CCD3CC6FEC0E84BAE2B6C"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0303_fa0b217df5_R9_4065F6A4_ACTIVE_RECOVERY_ROWS_20260707.csv","61","1E2FD08A31246D52CE74D5011BB4F48A2E5046A67B9DDF0AEEE79B7E979FC1A8"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0304_275bd8f1a9_R9_4065F6A4_BLOCKER_RECOVERY_ROWS_20260707.csv","2","E7112FBAC7770A3D1D7FD254CEB21D67618155087828BBFAE96D94D5305F6FC9"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0305_2d940d5b26_R9_4065F6A4_BRANCH_CONTEXT_ROWS_20260707.csv","2","0BFBAD8013CEF81A398E3CAC348DEE330E657E1B9002CD0B5F0D46C8EE4B3CE6"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0306_9bbef883fa_R9_4065F6A4_DELEGATION_ROWS_20260707.csv","1","F27FB7F69BB81008719DBC9A1215359D416881FA2485CB659DCAF32711DB225D"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0307_9509daa2ea_R9_4065F6A4_DIFF_AUDIT_ROWS_20260707.csv","1","197D9059198E16692617E993A17662476F3F56D0C79E93C29181040F23045BEB"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0308_4b1f48fdea_R9_4065F6A4_DO_NOT_USE_ADVERSE_ROWS_20260707.csv","20","FA316E0A8F0F669A5B988A3F045B8FFD60AEB9FC93AB0D9F858545C230FCFD5F"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0309_a24e5d792a_R9_4065F6A4_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","1","E49B483C67CB21A50236EAFD0F34CA92A2A870C391971C0731A564F313E16769"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0310_ae2d8b6eec_R9_4065F6A4_LANGUAGE_BOUNDARY_SOURCE_RETURN_STATUS_ROWS_20260707.csv","7","42B0F2D1C34F2A08811183987BC705C1D1B1DFF1AEF5D95FD4E369C21B90769C"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0311_5a0f1c2fa2_R9_4065F6A4_OCR_UNICODE_RECOVERY_ROLLUP_20260707.csv","10","A81F0EC9AFBD81E92B711370AF57BFB3798986DA2AE5DECBA92359970410EB5C"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0312_f62a400251_R9_4065F6A4_RESET_RULES_20260707.csv","1","F5B8CA353F544FEE19D0567E10E7F6D7EAFF4810F84830CA268AFA13F5D0CBF4"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0313_62503bba98_R9_4065F6A4_SAFE_CHECKOUT_VERIFICATION_ROWS_20260707.csv","1","EAC96AE9096E0F0F5AF7D7BE4B44BA4DE16D7B4AAC745D2B64E01672BA74854C"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0314_885f1c4b89_R9_4065F6A4_SOURCE_USE_ADVERSE_ROWS_20260707.csv","7","F3E7FAA7D2D1DF40AF2D1F1466FF02CE17A1B7493B3ACFDA13A2CAC66C661B96"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0318_822ce42de8_B3_UPLOADER_READY_SUMMARY_20260707.csv","1","6736C6AD47FE20D6DDFF9152E1AE76A1D60CA1204FE4FD52A8D137D3E7DF7F5A"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0321_3953ff1293_MANIFEST.csv","9","AA7F65E3453569CBEFCAA5BF57A194D8CDF7FD26E9CB5E5145D1A50D532AA87D"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0322_c8b10fe126_PACKAGE_VALIDATION_20260707.csv","4","A5141BDA839DC16050F8619C2DBD3540DB37D767ACCD2B4022246EA2A87581AF"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0323_f63e219012_R9_C033F393_BRANCH_CONTEXT_ROWS_20260707.csv","3","40CB642E8C56B7F55788B1B93F2E33E2D852EC0F36C261F90A32372530F94CB2"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0324_ae9332aed3_R9_C033F393_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","1","4151020B28F1CF505E4C9314956075CD21DE010B6E4C4D42FA636D4DFFA55F67"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","0325_e3430e3d15_R9_C033F393_FRONTIER_DRIFT_OBSERVATION_ROWS_20260707.csv","1","2F3E61E3356AB4CAB4EBAB1F2E39BB5E7B4C570167C8DAE6AB853D37663A5050"
"Interlanguage/Fable authority","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707","SOURCE_USE_ADVERSE_COVERAGE_LEDGER_761BEC88.csv","327","846AF69F2FD7D57EB86829557BDA3F83C1124F9852B5C30DF6576F4141E05867"
"Interlanguage/Fable addendum","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_LOCAL_SIBLING_RECOVERY_ADDENDUM_20260707","B3_HANDOFF_LOCAL_SIBLING_ADDENDUM_761BEC88.csv","37","8CCE14B0FF24FD7BC83D0D333C535AE3DC64060DB625B2F3118E7CDD64186FBE"
"Interlanguage/Fable addendum","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_LOCAL_SIBLING_RECOVERY_ADDENDUM_20260707","BLOCKER_RECOVERY_LOCAL_SIBLING_LEDGER_761BEC88.csv","8","A3C8F10E541C3140AEA600E94FCC02A59F4DAE5873250BD3C533DC6840BCCCB8"
"Interlanguage/Fable addendum","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_LOCAL_SIBLING_RECOVERY_ADDENDUM_20260707","BRANCH_WEIGHT_LOCAL_SIBLING_LEDGER_761BEC88.csv","17","DE2FD52DD8588ACF269F7D069451D293C4F849EC4278E162437FD976A9627CC0"
"Interlanguage/Fable addendum","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_LOCAL_SIBLING_RECOVERY_ADDENDUM_20260707","DO_NOT_USE_LOCAL_SIBLING_LEDGER_761BEC88.csv","17","BFD2F5500F07361A8F728934951CE636C7CA47FC48575271A127BCC5574C92CC"
"Interlanguage/Fable addendum","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_LOCAL_SIBLING_RECOVERY_ADDENDUM_20260707","LOCAL_761_SIBLING_ROOT_INDEX_761BEC88.csv","17","BE59EA1AEC7961A0560FA4B59717CC5A9A92A596752E47678839B5223BB7DB65"
"Interlanguage/Fable addendum","761BEC88","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_LOCAL_SIBLING_RECOVERY_ADDENDUM_20260707","MANIFEST.csv","22","099C9107C773EB1B7090AAEC4F06EC676C98FECB32A24135F8C7447B5AB5CEE6"
