"branch_head_active","previous_branch_head","carry_forward_type","direct_r7_body_change_at_212dfb","branch_effect","blocker_carry_forward","c7fb_change","next_action_under_c7fb","blocker_id","scope","source_witness_row_id","source_title","observed_state","searched_paths_or_file","next_recovery_action","active_recovery_status","authority_boundary"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-HMONG-02","source_return_body_requires_exact_topic_gate","SEA-HMONG-02","hmong_g4_math_glossary_pdf","lower_grade_glossary_not_higher_algebra","bodies/source_return_body_requires_exact_topic_gate/SEA-HMONG-02__hmong_g4_math_glossary_pdf.pdf","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-MIEN-01","source_return_body_requires_exact_topic_gate","SEA-MIEN-01","mien_global_language_resource_context","language_resource_only_not_math","bodies/source_return_body_requires_exact_topic_gate/SEA-MIEN-01__mien_global_language_resource_context.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-KHMER-GAP-01","gap_no_body_not_copied","SEA-KHMER-GAP-01","kosalmath.files.wordpress.com_2012_04_mathematics_terms_english_khmer.pdf","expired_certificate_no_content_captured","","recover literal body or official provenance page; keep out of translation support","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-KHMER-01","title_listing_body_not_translation_authority","SEA-KHMER-01","khmer_math_books_page","book_index_not_exact_higher_algebra_text","bodies/title_listing_body_not_translation_authority/SEA-KHMER-01__khmer_math_books_page.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-MON-GAP-01","source_return_body_requires_exact_topic_gate","SEA-MON-GAP-01","mon_language_context_gap","no_math_source_found_in_pass","bodies/source_return_body_requires_exact_topic_gate/SEA-MON-GAP-01__mon_language_context_gap.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-SANTALI-01","title_listing_body_not_translation_authority","SEA-SANTALI-01","santali_bharatavani_math_textbook","textbook_listing_not_exact_higher_algebra_text","bodies/title_listing_body_not_translation_authority/SEA-SANTALI-01__santali_bharatavani_math_textbook.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-MI-SOURCE-GAP-01","gap_no_body_not_copied","MI-SOURCE-GAP-01","local_search_for_tex_latex_arxiv_source_archives","no_TeX_LaTeX_arXiv_eprint_source_archive_found_for_algebra_witnesses","","recover literal body or official provenance page; keep out of translation support","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-BS-SINGAPORE-GAP-01","gap_no_body_not_copied","BS-SINGAPORE-GAP-01","current_MOE_SEAB_ATL_source_return","MOE_SEAB_routes_captured_but_no_exact_Malay_math_terms_or_overlap","","recover literal body or official provenance page; keep out of translation support","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-SEA-SOURCE-GAP-01","gap_no_body_not_copied","SEA-SOURCE-GAP-01","pass2_source_return_boundary","pass2_sources_are_glossary_context_listing_or_failed_rows_not_higher_algebra_proof_sources","","recover literal body or official provenance page; keep out of translation support","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-REC-KHMER-KOSALMATH-HTML-01","source_return_body_requires_exact_topic_gate","REC-KHMER-KOSALMATH-HTML-01","kosalmath_english_khmer_mathematics_lexicon_route","Recovered route page; exact higher-algebra/proof source gate still missing.","bodies/source_return_body_requires_exact_topic_gate/REC-KHMER-KOSALMATH-HTML-01__kosalmath_eng_khm_mathematics_lexicon.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-REC-KHMER-KOSALMATH-PDF-01","source_return_body_requires_exact_topic_gate","REC-KHMER-KOSALMATH-PDF-01","mathematics_terms_english_khmer_pdf","PDF body captured, but dictionary/glossary body only; not source-gated higher-algebra proof support.","bodies/source_return_body_requires_exact_topic_gate/REC-KHMER-KOSALMATH-PDF-01__mathematics_terms_english_khmer.pdf","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-REC-KHMER-MATHDICT-HTML-01","source_return_body_requires_exact_topic_gate","REC-KHMER-MATHDICT-HTML-01","mathdict_english_khmer_online_dictionary","Online dictionary page captured; still not exact higher-algebra proof source.","bodies/source_return_body_requires_exact_topic_gate/REC-KHMER-MATHDICT-HTML-01__mathdict_english_khmer_online.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-REC-SINGAPORE-MOE-HTML-01","route_context_body_not_translation_authority","REC-SINGAPORE-MOE-HTML-01","singapore_moe_primary_subjects_syllabuses_route","Official route captured, but no exact Malay higher-algebra terminology body found.","bodies/route_context_body_not_translation_authority/REC-SINGAPORE-MOE-HTML-01__moe_primary_subjects_syllabuses.html","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-REC-C2-ID-INVARIANT-UKITORAJA-01","source_return_body_requires_exact_topic_gate","REC-C2-ID-INVARIANT-UKITORAJA-01","uki_toraja_aljabar_abstrak_teori_invarian_context","Contains teori invarian in a group-history context; not a Noether invariant-theory proof body.","bodies/source_return_body_requires_exact_topic_gate/REC-C2-ID-INVARIANT-UKITORAJA-01__uki_toraja_aljabar_abstrak.pdf","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-REC-C2-ID-ELEMDIV-UNG-TOC-01","title_listing_body_not_translation_authority","REC-C2-ID-ELEMDIV-UNG-TOC-01","ung_proceedings_toc_gelanggang_pembagi_elementer","Contains title row DEKOMPOSISI MODUL PROJEKTIF ... GELANGGANG PEMBAGI ELEMENTER; no article body located in this file.","bodies/title_listing_body_not_translation_authority/REC-C2-ID-ELEMDIV-UNG-TOC-01__ung_proceedings_toc_pembagi_elementer.pdf","recover exact target-language higher-algebra body/topic gate before draft use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-REC-C2-ID-CONTRAVARIAN-ACADEMIA-GAP-01","gap_no_body_not_copied","REC-C2-ID-CONTRAVARIAN-ACADEMIA-GAP-01","fungtor_kontravarian_dan_kategori_abelian_academia_route","Local body capture failed with HTTP 403; official/journal source body still needed.","","recover literal body or official provenance page; keep out of translation support","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-R7-REMAINING-CLASSIFICATION-CSV-20260705","source_use_classification_rows","R7-REMAINING-CLASSIFICATION-CSV-20260705","r7_remaining_rows_classification_rows","classification ledger only; not source body; not translation authority","generated-draft/non-canonical/NOETHER_R7_REMAINING_ROWS_CLASSIFICATION_20260705.csv","review source-use label before use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","R7-8F7D1CB-BLOCKER-R7-REMAINING-CLASSIFICATION-MD-20260705","source_use_classification_index","R7-REMAINING-CLASSIFICATION-MD-20260705","r7_remaining_rows_classification_index","classification ledger only; not source body; not translation authority","generated-draft/non-canonical/NOETHER_R7_REMAINING_ROWS_CLASSIFICATION_20260705.md","review source-use label before use","carry-forward-active-recovery","held/blocker/source-use boundary; not translation evidence; no term approval"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","WC3-RECOVERY-MALAY-BRUNEI-SINGAPORE-01","Malay/Brunei/Singapore/DBP","","","package has comparator/route/context bodies but no exact source-gated Brunei/Singapore higher-algebra body","language-source-bodies/malay-sea-pacific","target official or institutional Malay/Brunei/Singapore algebra PDFs, TeX/source archives, or exact DBP body pages; keep comparator-only rows out of translation evidence","active-recovery-search-row","blocker/recovery only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","WC3-RECOVERY-SEA-PACIFIC-01","SEA/Pacific non-Indonesian","","","package contains SEA/Pacific route/source-return bodies but insufficient higher-algebra proof source gates","language-source-bodies/malay-sea-pacific","search for exact higher-algebra source bodies by language/topic before drafting","active-recovery-search-row","blocker/recovery only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","WC3-RECOVERY-TEX-SOURCE-01","TeX/source archives","","","package includes limited archive/context rows; no blanket source-level math authority established","language-source-bodies/malay-sea-pacific","inspect archive contents, license/access, and language/topic gates before B3 promotion","active-recovery-search-row","source-canon/provenance only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","c7fb7e644e04102b67cc5da379ba9d4226feaef8","active blocker/recovery rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","active_recovery_required","no direct blocker closure from R3/R6 c7fb commits","continue exact body/provenance search; if recovered, add source body path/hash/source-use label before any draft support","WC3-RECOVERY-EXTRACTION-01","source-gated Indonesian bodies","","","19 source-gated package rows available for scoped draft queues","language-source-bodies/malay-sea-pacific","perform line-level extraction/context cards for each source-gated row not yet expanded","active-recovery-search-row","generated-draft/non-canonical only"
