"branch_head_active","previous_branch_head","carry_forward_type","direct_r7_body_change_at_212dfb","branch_effect","c7fb_delta_direct_r7_body_change","c7fb_delta_effect","held_row_id","source_witness_row_id","source_language","source_title","source_role_label","status_bucket","package_relative_path","reason_not_translation_evidence","next_recovery_action","authority_boundary"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-SEA-HMONG-01","SEA-HMONG-01","Hmong_Miao","wa.portal.cambiumast.com_content_contentresources_en_G10-Hmong-Glossary_F6_Final.pdf","gap_no_body_not_copied","gap-no-body-blocked","","gap/no body not copied","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-SEA-HMONG-02","SEA-HMONG-02","Hmong_Miao","hmong_g4_math_glossary_pdf","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","bodies/source_return_body_requires_exact_topic_gate/SEA-HMONG-02__hmong_g4_math_glossary_pdf.pdf","source-return body requires exact topic/language gate","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-SEA-MIEN-01","SEA-MIEN-01","Mien_Yao","mien_global_language_resource_context","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","bodies/source_return_body_requires_exact_topic_gate/SEA-MIEN-01__mien_global_language_resource_context.html","source-return body requires exact topic/language gate","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-SEA-KHMER-GAP-01","SEA-KHMER-GAP-01","Khmer","kosalmath.files.wordpress.com_2012_04_mathematics_terms_english_khmer.pdf","gap_no_body_not_copied","gap-no-body-blocked","","gap/no body not copied","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-SEA-KHMER-01","SEA-KHMER-01","Khmer","khmer_math_books_page","title_listing_body_not_translation_authority","title-only-held","bodies/title_listing_body_not_translation_authority/SEA-KHMER-01__khmer_math_books_page.html","title/listing only; exact body not enough for translation support","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-SEA-MON-GAP-01","SEA-MON-GAP-01","Mon","mon_language_context_gap","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","bodies/source_return_body_requires_exact_topic_gate/SEA-MON-GAP-01__mon_language_context_gap.html","source-return body requires exact topic/language gate","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-SEA-SANTALI-01","SEA-SANTALI-01","Santali_Munda","santali_bharatavani_math_textbook","title_listing_body_not_translation_authority","title-only-held","bodies/title_listing_body_not_translation_authority/SEA-SANTALI-01__santali_bharatavani_math_textbook.html","title/listing only; exact body not enough for translation support","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-MI-SOURCE-GAP-01","MI-SOURCE-GAP-01","Malay_Indonesian","local_search_for_tex_latex_arxiv_source_archives","gap_no_body_not_copied","gap-no-body-blocked","","gap/no body not copied","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-BS-SINGAPORE-GAP-01","BS-SINGAPORE-GAP-01","Singapore","current_MOE_SEAB_ATL_source_return","gap_no_body_not_copied","gap-no-body-blocked","","gap/no body not copied","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-SEA-SOURCE-GAP-01","SEA-SOURCE-GAP-01","SEA_Pacific_cluster","pass2_source_return_boundary","gap_no_body_not_copied","gap-no-body-blocked","","gap/no body not copied","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-GENDRAFT-CSV-20260705","R7-GENDRAFT-CSV-20260705","generated English/Malay/Indonesian support, source-gated by package native bodies","active_sufficient_row_draft_support_rows","source_gated_noncanonical_draft_support_rows","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_ACTIVE_SUFFICIENT_ROW_DRAFT_SUPPORT_20260705.csv","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-GENDRAFT-MD-20260705","R7-GENDRAFT-MD-20260705","generated English/Malay/Indonesian support, source-gated by package native bodies","active_sufficient_row_draft_support_index","source_gated_noncanonical_draft_support_index","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_ACTIVE_SUFFICIENT_ROW_DRAFT_SUPPORT_20260705.md","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-REC-KHMER-KOSALMATH-HTML-01","REC-KHMER-KOSALMATH-HTML-01","Khmer;English","kosalmath_english_khmer_mathematics_lexicon_route","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","bodies/source_return_body_requires_exact_topic_gate/REC-KHMER-KOSALMATH-HTML-01__kosalmath_eng_khm_mathematics_lexicon.html","source-return body requires exact topic/language gate","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-REC-KHMER-KOSALMATH-PDF-01","REC-KHMER-KOSALMATH-PDF-01","Khmer;English","mathematics_terms_english_khmer_pdf","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","bodies/source_return_body_requires_exact_topic_gate/REC-KHMER-KOSALMATH-PDF-01__mathematics_terms_english_khmer.pdf","source-return body requires exact topic/language gate","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-REC-KHMER-MATHDICT-HTML-01","REC-KHMER-MATHDICT-HTML-01","Khmer;English","mathdict_english_khmer_online_dictionary","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","bodies/source_return_body_requires_exact_topic_gate/REC-KHMER-MATHDICT-HTML-01__mathdict_english_khmer_online.html","source-return body requires exact topic/language gate","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-REC-SINGAPORE-MOE-HTML-01","REC-SINGAPORE-MOE-HTML-01","English;Malay route metadata","singapore_moe_primary_subjects_syllabuses_route","route_context_body_not_translation_authority","route-context-held","bodies/route_context_body_not_translation_authority/REC-SINGAPORE-MOE-HTML-01__moe_primary_subjects_syllabuses.html","route-context only; exact target-language higher-algebra source gate missing","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-GENDRAFT-PRETR-CSV-20260705","R7-GENDRAFT-PRETR-CSV-20260705","generated English/Malay/Indonesian support, source-gated by package native bodies","fable_source_gated_pretranslation_expansion_rows","source_gated_noncanonical_pretranslation_expansion_rows","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_FABLE_SOURCE_GATED_PRETRANSLATION_EXPANSION_ROWS_20260705.csv","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-GENDRAFT-PRETR-MD-20260705","R7-GENDRAFT-PRETR-MD-20260705","generated English/Malay/Indonesian support, source-gated by package native bodies","fable_source_gated_pretranslation_expansion_index","source_gated_noncanonical_pretranslation_expansion_index","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_FABLE_SOURCE_GATED_PRETRANSLATION_EXPANSION_20260705.md","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-C2-FILL-CSV-20260705","R7-C2-FILL-CSV-20260705","generated English/Malay/Indonesian support, source-gated by package native bodies","c2_malay_indonesian_source_gated_fill_rows","source_gated_noncanonical_c2_fill_rows","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_C2_MALAY_INDONESIAN_SOURCE_GATED_FILL_ROWS_20260705.csv","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-C2-FILL-MD-20260705","R7-C2-FILL-MD-20260705","generated English/Malay/Indonesian support, source-gated by package native bodies","c2_malay_indonesian_source_gated_fill_index","source_gated_noncanonical_c2_fill_index","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_C2_MALAY_INDONESIAN_SOURCE_GATED_FILL_PASS_20260705.md","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-REC-C2-ID-INVARIANT-UKITORAJA-01","REC-C2-ID-INVARIANT-UKITORAJA-01","Indonesian","uki_toraja_aljabar_abstrak_teori_invarian_context","source_return_body_requires_exact_topic_gate","source-return-held-needs-topic-gate","bodies/source_return_body_requires_exact_topic_gate/REC-C2-ID-INVARIANT-UKITORAJA-01__uki_toraja_aljabar_abstrak.pdf","source-return body requires exact topic/language gate","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-REC-C2-ID-ELEMDIV-UNG-TOC-01","REC-C2-ID-ELEMDIV-UNG-TOC-01","Indonesian","ung_proceedings_toc_gelanggang_pembagi_elementer","title_listing_body_not_translation_authority","title-only-held","bodies/title_listing_body_not_translation_authority/REC-C2-ID-ELEMDIV-UNG-TOC-01__ung_proceedings_toc_pembagi_elementer.pdf","title/listing only; exact body not enough for translation support","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-REC-C2-ID-CONTRAVARIAN-ACADEMIA-GAP-01","REC-C2-ID-CONTRAVARIAN-ACADEMIA-GAP-01","Indonesian","fungtor_kontravarian_dan_kategori_abelian_academia_route","gap_no_body_not_copied","gap-no-body-blocked","","gap/no body not copied","recover literal target-language higher-algebra source body or official provenance page; keep out of draft support until gate closes","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-C2-DIRECTSUM-MICRO-CSV-20260705","R7-C2-DIRECTSUM-MICRO-CSV-20260705","generated English/Indonesian support tied to REC-C2-ID-DIRECTSUM-ITB-01 and REC-C2-ID-DIRECTSUM-UNILA-01","c2_direct_sum_micro_pretranslation_rows","source_gated_noncanonical_direct_sum_micro_rows","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_C2_DIRECT_SUM_MICRO_PRETRANSLATION_ROWS_20260705.csv","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-C2-DIRECTSUM-MICRO-MD-20260705","R7-C2-DIRECTSUM-MICRO-MD-20260705","generated English/Indonesian support tied to REC-C2-ID-DIRECTSUM-ITB-01 and REC-C2-ID-DIRECTSUM-UNILA-01","c2_direct_sum_micro_pretranslation_index","source_gated_noncanonical_direct_sum_micro_index","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_C2_DIRECT_SUM_MICRO_PRETRANSLATION_20260705.md","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-C2-CONTRA-ELEMDIV-MICRO-CSV-20260705","R7-C2-CONTRA-ELEMDIV-MICRO-CSV-20260705","generated English/Indonesian support tied to REC-C2-ID-CONTRAVARIAN-UNDIP-01 and REC-C2-ID-ELEMDIV-ITB-BAB3-01","c2_contravariant_elemdiv_micro_pretranslation_rows","source_gated_noncanonical_contravariant_elemdiv_micro_rows","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_C2_CONTRAVARIANT_ELEMDIV_MICRO_PRETRANSLATION_ROWS_20260705.csv","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-C2-CONTRA-ELEMDIV-MICRO-MD-20260705","R7-C2-CONTRA-ELEMDIV-MICRO-MD-20260705","generated English/Indonesian support tied to REC-C2-ID-CONTRAVARIAN-UNDIP-01 and REC-C2-ID-ELEMDIV-ITB-BAB3-01","c2_contravariant_elemdiv_micro_pretranslation_index","source_gated_noncanonical_contravariant_elemdiv_micro_index","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_C2_CONTRAVARIANT_ELEMDIV_MICRO_PRETRANSLATION_20260705.md","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-REMAINING-CLASSIFICATION-CSV-20260705","R7-REMAINING-CLASSIFICATION-CSV-20260705","generated English classification ledger over Malay/Indonesian/SEA-Pacific source bodies","r7_remaining_rows_classification_rows","source_use_classification_rows","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_REMAINING_ROWS_CLASSIFICATION_20260705.csv","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-REMAINING-CLASSIFICATION-MD-20260705","R7-REMAINING-CLASSIFICATION-MD-20260705","generated English classification ledger over Malay/Indonesian/SEA-Pacific source bodies","r7_remaining_rows_classification_index","source_use_classification_index","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_REMAINING_ROWS_CLASSIFICATION_20260705.md","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-20260706-BODY-COUNTS-CSV","R7-20260706-BODY-COUNTS-CSV","generated English support artifact over Malay/Indonesian/SEA-Pacific source package","r7_source_body_body_counts_20260706","source_body_body_counts_rows","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_SOURCE_BODY_BODY_COUNTS_20260706.csv","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-20260706-UPLOAD-QUEUE-CSV","R7-20260706-UPLOAD-QUEUE-CSV","generated English support artifact over Malay/Indonesian/SEA-Pacific source package","r7_source_body_upload_queue_20260706","source_body_upload_queue_rows","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_SOURCE_BODY_UPLOAD_QUEUE_20260706.csv","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","8f7d1cb30ca4347812d05bfbe110b134bb758870","comparator/title/route/source-return held rows","no","212dfb packages R6/R3/old-B alignment; R7 source-body gap and draft/blocker boundaries carry forward","no","R3/R6/authority packages change method/source-use context only; R7 body tree is branch-visible under language-source-bodies/r7-malay-sea-pacific-20260705 and local R7 payload remains B3-transfer-ready","WC5-HELD-R7-20260706-MUTUAL-WATCH-CSV","R7-20260706-MUTUAL-WATCH-CSV","generated English support artifact over Malay/Indonesian/SEA-Pacific source package","r7_mutual_watch_wake_log_20260706","mutual_watch_wake_log_rows","metadata-or-review-needed","generated-draft/non-canonical/NOETHER_R7_MUTUAL_WATCH_WAKE_LOG_20260706.csv","source-use review required","keep held label; do not promote","held/non-translation-evidence; no accepted terminology or gate promotion"
