filelist_id,lead_identifier,lead_source,candidate_url,file_path_or_name,file_type_or_format,size_bytes,sha_or_hash_signal,metadata_source_path,metadata_source_sha256,license_or_access_signal,topic_language_tags,filelist_role,source_gate_decision,explicit_blocker,body_saved,source_text_saved,promotion_allowed
R9-HAUSA-FILELIST-GH-014,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/HTML/Main/index.html,HTML/Main/index.html,blob,14753,git_object_sha=e85fef5bf7db1792b3050895fe4172262b42022d,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-015,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/HTML/Main/login.html,HTML/Main/login.html,blob,2693,git_object_sha=ae10cc7130420b02d55a30b6a8a23bc551f27a27,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-016,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/HTML/Main/payment.html,HTML/Main/payment.html,blob,6154,git_object_sha=ac626fa819ba32b92bb222a1c353b28be3d1c5fe,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-017,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/HTML/Main/signup.html,HTML/Main/signup.html,blob,3763,git_object_sha=2c304e271261c2a3ed4c62c65faf1d8537815ca6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-018,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/tree/main/HTML/Student,HTML/Student,tree,,git_object_sha=543409d9be82f349d301621b3712bf00a41b1f2c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,repository_directory_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-019,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/HTML/Student/profile.html,HTML/Student/profile.html,blob,4263,git_object_sha=e3f68b9c9af30ac0a36e6d49c71416f793b94576,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-020,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/HTML/Student/video.html,HTML/Student/video.html,blob,1755,git_object_sha=c31933e75799f43e30bcc68455dee4cda65acf7a,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-021,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/tree/main/JS,JS,tree,,git_object_sha=2d628c4637d56167edffd21573d2e10694a8fac2,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,repository_directory_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-022,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/JS/main.js,JS/main.js,blob,982,git_object_sha=14f44fe467aef20398be57a7c791ada89b6f82d8,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-023,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/LICENSE,LICENSE,blob,1072,git_object_sha=22df68846dc84729a59ebe1bbd49464bb7e06014,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,license_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-024,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/README.md,README.md,blob,39,git_object_sha=eab47e995ec212a4f3ed749aa0904b6d44f5ae1f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,repository_readme_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-025,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/tree/main/assets,assets,tree,,git_object_sha=b165cc41d90980d5afe95558edcdf35ebf36efba,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,repository_directory_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-026,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/Footer%20logo.PNG,assets/Footer logo.PNG,blob,5878,git_object_sha=dd21fcb33ab0ccbb9207e222e373d8df3c306d26,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-027,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/about.png,assets/about.png,blob,62056,git_object_sha=dc1dd2857cffef1158be9285dd51136464929754,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-028,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/arrow.png,assets/arrow.png,blob,785,git_object_sha=505cb964a9fc886c3171366a49d8b132c5336240,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-029,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/arrow2.png,assets/arrow2.png,blob,1145,git_object_sha=663e51ca307f54194bc804c6730f2ee97bf7286c,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-030,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon.png,assets/favicon.png,blob,9389,git_object_sha=277f396dff6d5a590fb2c72bfc15227eed643779,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-031,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/tree/main/assets/favicon,assets/favicon,tree,,git_object_sha=7d6556bc5762fe371813a8071929e54f3519924b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,repository_directory_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-032,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/android-icon-144x144.png,assets/favicon/android-icon-144x144.png,blob,6295,git_object_sha=9e1ef9c3f0a4cc7d4feac89528532cdb38ba015a,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-033,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/android-icon-192x192.png,assets/favicon/android-icon-192x192.png,blob,8339,git_object_sha=7d6ce411434a06e5351d40417d1c21c3347c3982,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-034,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/android-icon-36x36.png,assets/favicon/android-icon-36x36.png,blob,1749,git_object_sha=0bfb8e46b0c870bb4df7ddfc5249ca3470e9b4e5,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-035,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/android-icon-48x48.png,assets/favicon/android-icon-48x48.png,blob,2083,git_object_sha=596cd24466b628ab10961f3fa5ff187bc10ef3a8,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-036,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/android-icon-72x72.png,assets/favicon/android-icon-72x72.png,blob,2679,git_object_sha=fa9994d2bd6ac811432ae3d3916b22fb85f31ef2,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-037,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/android-icon-96x96.png,assets/favicon/android-icon-96x96.png,blob,3868,git_object_sha=f6790df45299051f428254fd1d0d3284a578ed3a,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-038,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/apple-icon-114x114.png,assets/favicon/apple-icon-114x114.png,blob,4655,git_object_sha=b47efc5c9ede3e247e4cb5123e332b1d106b805e,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-039,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/apple-icon-120x120.png,assets/favicon/apple-icon-120x120.png,blob,4973,git_object_sha=6fdd989f425f06d9409c2bfeedc324c817edc9b4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
