"current_head","arabic_support_id","source_use_value","contains_arabic_script_in_target_or_gloss","has_formula_neighboring_note","has_register_alternatives","source_object_hash_status","rtl_script_register_formula_check","r3_owner_lane_action","boundary"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0135","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0136","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0137","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0138","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0139","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0140","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0141","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0142","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0143","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0144","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0145","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0146","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0147","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0148","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0149","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0150","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0151","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0152","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0153","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0154","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0155","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0156","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0157","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0158","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0159","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0160","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0161","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0162","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0163","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0164","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0165","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0166","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0167","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0168","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0169","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0170","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0171","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0172","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0173","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0174","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0175","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0176","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0177","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0178","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0179","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0180","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0181","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0182","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0183","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0184","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0185","pointer-only","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","provenance/gap only; no target rendering from pointer-only evidence","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
