queue_id,priority,priority_lane,target_language_or_access_target,spine_id,row_ref,source_kind,title_or_subject,source_url,local_source_path,sha256_actual,pages,ocr_text_status,text_characters,ethiopic_characters,source_body_gate,source_gate_decision,license_or_access_signal,topic_language_tags,reviewer_or_source_owner_question,next_source_return_action,explicit_blocker,promotion_allowed
R9-OCR-SO-0077,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0149,101,teacher_guide,Math grade 2 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATH_TEACHER_GUIDE_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\101_somali_math_g2_teacher_guide_teacher_guide_d27f4201.pdf,71E72244CB5929A08F99000CEA3F606B7A1FA154DA128F02666CC0B87A138F01,132,extractable_latin_text,196305,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=teacher_guide,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0078,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0150,102,chapter,Maths grade 2 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_10_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\102_somali_math_g2_chapter_10_77611137.pdf,0DA5C7DE04AFBA37584AFBE95ECCC52A5FFB6CFBA51F38EC5F866241A2CB1E2D,5,extractable_latin_text,1452,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0079,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0151,103,chapter,Maths grade 2 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_1_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\103_somali_math_g2_chapter_1_d1c06b9b.pdf,94E00F090D07116135EA38E2AE4BB4D2EEC9A8DF2575966B56614C795160B306,6,extractable_latin_text,6794,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0080,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0152,104,chapter,Maths grade 2 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_2_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\104_somali_math_g2_chapter_2_7ce8e21c.pdf,E0457AAEC07B3F2AADA8D737DBA4819D6DD7966BA263EBE3D37C54D28A3192AD,40,extractable_latin_text,25953,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0081,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0153,105,chapter,Maths grade 2 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_3_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\105_somali_math_g2_chapter_3_5eabf857.pdf,9EEAA65F19939BB91F0A690A314CFA8A1F1CA4CA1631D5C4BE8EC6CEBEC41A6C,32,extractable_latin_text,21088,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0082,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0154,106,chapter,Maths grade 2 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_4_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\106_somali_math_g2_chapter_4_ee3f94fd.pdf,E52FDB7FE7820DB04AD04621F32055FB4645C15BB6EE3E0FB991BB4980A41885,6,extractable_latin_text,3877,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0083,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0155,107,chapter,Maths grade 2 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_5_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\107_somali_math_g2_chapter_5_67cde5ef.pdf,C21C2FDE21CAA8A7495DE9A347CA34283AC778FF02F23F8A7E27A56380A0EED6,4,extractable_latin_text,2416,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0084,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0156,108,chapter,Maths grade 2 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_6_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\108_somali_math_g2_chapter_6_4feb3ca3.pdf,6026E1F3052C60FCCDEA38F5406060F303D29A6CC752491C9E4DE3C8C53187DD,7,extractable_latin_text,4570,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0085,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0157,109,chapter,Maths grade 2 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_7_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\109_somali_math_g2_chapter_7_cf894c37.pdf,EB2AE24DDBA4345477E2B2086EC048D0AE330AD254E2C6A51DF5BB0DC822EFAC,7,extractable_latin_text,4280,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0086,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0158,110,chapter,Maths grade 2 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_8_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\110_somali_math_g2_chapter_8_9c4e3716.pdf,4A8B6E29DBB9C6D4DB24323DCF36B27E26E1B4038550DB9F1ACE56D614FEAEBF,4,extractable_latin_text,2189,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0087,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0159,111,chapter,Maths grade 2 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_9_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\111_somali_math_g2_chapter_9_c8c9ac24.pdf,11161B92BC0D6BC5E5A05F43AA441E777CABCBC8A9DC08F8CD7549ED9DE357A2,5,extractable_latin_text,3504,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0088,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0160,112,full_textbook,Math grade 3 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATH_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\112_somali_math_g3_full_textbook_full_textbook_11b4909b.pdf,1BCC13A672DB06A3E550DD05280C40FEC795913847A6CFFBA0897A2D7D2C2267,158,extractable_latin_text,150476,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=full_textbook,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0089,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0161,113,teacher_guide,Math grade 3 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATH_TEACHER_GUIDE_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\113_somali_math_g3_teacher_guide_teacher_guide_1a69ed14.pdf,FCA8DE87EAFEDB87D42C148729040582DFAF765F1A93277E4FD18936E6DB183A,129,extractable_latin_text,187094,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=teacher_guide,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0090,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0162,114,chapter,Maths grade 3 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATHS_Chapter_10_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\114_somali_math_g3_chapter_10_8b2d98be.pdf,A33780840F4F145F42B5DC130FF9DD47352D82ED9373813AE2B7FA58F02EAE0C,5,extractable_latin_text,6245,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0091,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0163,115,chapter,Maths grade 3 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATHS_Chapter_1_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\115_somali_math_g3_chapter_1_e97df0bf.pdf,FCDD3C918D65CA3DC2876DE995A9DBA90FC85FA6EE664B3ED041A89D06E945DB,7,extractable_latin_text,7350,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0092,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0164,116,chapter,Maths grade 3 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATHS_Chapter_2_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\116_somali_math_g3_chapter_2_7b30642f.pdf,FEEE39C6A5D78061610513126B858B66D4F8B6B9890F41BCBEFB9ADAAF476FE7,34,extractable_latin_text,31452,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0093,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0165,117,chapter,Maths grade 3 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATHS_Chapter_3_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\117_somali_math_g3_chapter_3_d6fd0377.pdf,3D459EA49BD2745886AF120F2517686F92EAD8CCF1DCE0E07FFE5F7F44EDD2E8,11,extractable_latin_text,8805,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0094,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0166,118,chapter,Maths grade 3 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATHS_Chapter_4_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\118_somali_math_g3_chapter_4_b0611fa1.pdf,31C518479293D99A4058BBD2F57D86D64965CB6FF8DB49761F0CB7F6F3001F6B,7,extractable_latin_text,5340,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0095,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0167,119,chapter,Maths grade 3 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATHS_Chapter_5_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\119_somali_math_g3_chapter_5_22ec98a7.pdf,352CE5B3A9F499142606D8051371CCF2F75A1D6F69B430A7D5CC815CE5289962,27,extractable_latin_text,29863,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0096,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0168,120,chapter,Maths grade 3 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATHS_Chapter_6_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\120_somali_math_g3_chapter_6_97b233e9.pdf,8F61B6AD49599B02864D4B16CBF3AD4A1439BD1AF203240F8C6D62D11C92B1DA,31,extractable_latin_text,30907,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0097,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0169,121,chapter,Maths grade 3 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATHS_Chapter_7_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\121_somali_math_g3_chapter_7_434ba034.pdf,436FF62A4BA5A534B7CA2D264D017A3CE8A45ED356641657223793B79F1480CF,22,extractable_latin_text,18190,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0098,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0170,122,chapter,Maths grade 3 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATHS_Chapter_8_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\122_somali_math_g3_chapter_8_3367533f.pdf,A01A48D5CDFB4D77EC69F4565272361AC15A7F5EB4219FE6311C9502F44BE258,6,extractable_latin_text,4410,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0099,P0,source_owner_license_reviewer_gate_for_text_layer_body,Somali,R9-LSB-0171,123,chapter,Maths grade 3 in Somali,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATHS_Chapter_9_Language_SOMALI_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T170417Z_r9_somali_oromo_pass2\downloads\somali\123_somali_math_g3_chapter_9_04601661.pdf,15DD9D39933DEC5FA1296771152FA12E333C7DFBECC0ADFCAC878F91EC662FEA,7,extractable_latin_text,7899,,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Somali; Horn of Africa; Latin or mixed; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Somali language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
