rel_path,bytes,lines,sha256,grade,score,flags,title_guess,opening_comments
24_Gauss_Werke_Band01_alt/gauss_b01a_ch3.tex,29501,832,5835d30e17c8f64e02f6087c317571d22f9af9b6ed117112af74868e32db33a9,A,90,GOOD_MATH,"Carl Friedrich Gau Werke --- Band 1 (Alternate), Teil 3",
24_Gauss_Werke_Band01_alt/gauss_b01a_ch4.tex,26032,782,043087d549a2093f994b6ee1f1908ea0751e0466e8488e6547e866a7d80b7613,A,90,GOOD_MATH,"Band 1 (Alternate), Teil 4",Gauss Werke Band 1 (Alternate) - Teil 4 | Pages 151-200: Conforme Abbildung des Sphäroids in der Ebene
24_Gauss_Werke_Band01_alt/gauss_b01a_ch5.tex,46479,1005,6da68a7390a5ee2ae29659cf5bc0e8d9f8e2f8a0451efbe0a7e2c01b050ef1ac,A,89,GOOD_MATH,"Band 1 (Alternate), Teil 5",
24_Gauss_Werke_Band01_alt/gauss_b01a_ch6.tex,65812,1518,20ace523f8ce5e4fe4813ed953931583db85fee6bd6730f7ea9e20e6a2a7ac57,A,87,GOOD_MATH,"Band 1 (Alternate), Teil 6",
24_Gauss_Werke_Band01_alt/gauss_b01a_ch7.tex,100228,1701,7eb8409404932e707cb57cb61c08bafcff2e1fdaf0abd3341905c80bc8bb9b58,A,90,GOOD_MATH,"Band 1 (Alternate), Teil 7",
24_Gauss_Werke_Band01_alt/gauss_b01a_ch8.tex,110352,633,243faf5692c7cc38dd8e68f6341f6cfcea2f858ac6558b812a8ced0adbfdb99d,A,87,GOOD_MATH,"Band 1 (Alternate), Teil 8",
24_Gauss_Werke_Band01_alt/gauss_b01a_ch9.tex,116297,2260,f96ba306f54ac61589346879606a4ff612be036bee1d4f70cee50cdb4ec40693,C,-3,LOW_MATH,"Band 1 (Alternate), Teil 9",
25_Gauss_Werke_Band01/gauss_b01_ch1.tex,62508,614,42a088d07396943ad3644d93eecd28ef82aed4ec03923c19d2a79e4bf1286a15,A,87,GOOD_MATH,Carl Friedrich Gauß Werke --- Band 1,"Carl Friedrich Gauß Werke — Band 1 | Typeset from scanned original: Disquisitiones Arithmeticae | Pages 1–50: Title pages, Dedication, Praefatio, Sectio Prima, Sectio Secunda"
25_Gauss_Werke_Band01/gauss_b01_ch10.tex,74777,688,340dddbe8e5a040dcf5d90aeb6bab0733ef394385a1b3ec6285ce1d7f34bfca8,A,89,GOOD_MATH,[0.5em],
25_Gauss_Werke_Band01/gauss_b01_ch2.tex,99155,791,8d8c7b910073521893996b557b3158a107be3cb6ad9a7bafaf5c30ba839dfab9,A,82,GOOD_MATH,"Carl Friedrich Gau Werke --- Band 1, Teil 2",
25_Gauss_Werke_Band01/gauss_b01_ch3.tex,86733,1411,94093055eadaeddd12a4e018f83bda417a90102f0a8fe1badd32a12d85647453,A,133,GOOD_MATH|HAS_THEOREMS,"Carl Friedrich Gau Werke --- Band 1, Teil 3",
25_Gauss_Werke_Band01/gauss_b01_ch4.tex,119639,1203,8416da2188724f8489fa83bdb2c81526c953203a23f2463fa6f2afe672daca6f,A,86,GOOD_MATH,Werke Band 1 --- Disquisitiones Arithmeticae [0.5em],Gauss Werke Band 1: Disquisitiones Arithmeticae | Sectio Quinta: De Formis Secundi Gradus | Articles 165-200 (pages 141-190 of original)
25_Gauss_Werke_Band01/gauss_b01_ch5.tex,84046,628,e487c5a1ccfb8b1c846292bc83da62ed73abf0748f1026ebb31dd8e9a65287db,A,84,GOOD_MATH,"Werke --- Band I, Teil V [0.5em]",
25_Gauss_Werke_Band01/gauss_b01_ch6.tex,60429,623,0893abf8c371cb8ecc2d1b397646bfc934f8d4b248b8e698c668ba591355a061,A,88,GOOD_MATH,"Werke Band 1, Teil 6 [0.5em] De formis secundi gradus","Gauss Werke Band 1, Section V: De formis secundi gradus | Pages 251-300 (original Werke pagination) | Articles 234 (cont.) through 260"
25_Gauss_Werke_Band01/gauss_b01_ch7.tex,51558,505,732fef93cdd09184f59d19edf571cafeae6e175d1c1293aa0cc5b2e0a5747886,A,75,GOOD_MATH,"Band 1, Teil 7",
25_Gauss_Werke_Band01/gauss_b01_ch8.tex,113243,844,a87e91536cf6951a29a6955ada9ea08bdb1b5f70dd501fbd0b908ea633471e66,A,81,GOOD_MATH,[0.5em],
25_Gauss_Werke_Band01/gauss_b01_ch9.tex,115578,919,dd9881ed93a5e712c19fe4178cdf0988f0fd1fc0af3a90b9420cf8d7093d1a39,A,86,GOOD_MATH,"Band 1, Teil 9",
